
[00:00:00.000 --> 00:00:04.560]  我們今天要繼續講《使徒行傳》
[00:06:29.360 --> 00:06:31.040]  在《使徒行傳》裡面
[00:06:31.040 --> 00:06:33.400]  拿撒勒人耶穌基督
[00:06:33.400 --> 00:06:35.600]  仍然是藉著門徒
[00:06:35.600 --> 00:06:38.600]  來在世上行神蹟祈事
[00:06:38.600 --> 00:06:45.320]  我相信這就是盧伽醫生想我們知道的
[00:06:45.320 --> 00:06:48.520]  其實在樹《使徒行傳》的第二章
[00:06:48.520 --> 00:06:50.760]  我們上一次講了
[00:06:50.760 --> 00:06:53.280]  聖靈在樹五秦節降臨
[00:06:53.280 --> 00:06:55.600]  教會被建立
[00:06:55.600 --> 00:06:57.880]  是新約的開始
[00:06:57.880 --> 00:07:00.880]  你們有沒有注意到逢親在聖經裡面
[00:07:00.880 --> 00:07:03.520]  由一個新的時期開始
[00:07:03.520 --> 00:07:06.480]  都有兩件事發生
[00:07:06.480 --> 00:07:10.200]  第一件就是神是非常之的嚴厲
[00:07:10.200 --> 00:07:11.800]  神是有嚴厲的審判
[00:07:11.800 --> 00:07:14.960]  在一個新的時代的開始
[00:07:14.960 --> 00:07:18.920]  下一次我們會講《使徒行傳》的第五章
[00:07:18.920 --> 00:07:22.600]  就是講到亞拿尼亞薩菲拉的故事
[00:07:22.600 --> 00:07:27.120]  兩個基督徒當他們在一個新時代開始
[00:07:27.120 --> 00:07:28.800]  新約開始的時候
[00:07:28.800 --> 00:07:30.040]  他們犯罪
[00:07:30.040 --> 00:07:33.160]  神對他們的審判是非常之的嚴厲
[00:07:33.160 --> 00:07:36.680]  在聖經裡面我們看到很多很多的例子
[00:07:36.680 --> 00:07:38.960]  下一次會和你們分享
[00:07:38.960 --> 00:07:40.680]  除了神是嚴厲的
[00:07:40.680 --> 00:07:42.400]  在一個新的時代
[00:07:42.400 --> 00:07:44.800]  還有第二件事是甚麼
[00:07:44.800 --> 00:07:47.320]  是有神蹟其事
[00:07:47.320 --> 00:07:49.280]  所以我們看到
[00:07:49.280 --> 00:07:53.160]  門徒和耶穌基督就是一個新的時代
[00:07:53.160 --> 00:07:56.440]  所以是有很多神蹟其事
[00:07:56.440 --> 00:07:57.840]  亦都是因為這樣
[00:07:57.840 --> 00:07:59.520]  如果你留意的話
[00:07:59.520 --> 00:08:04.000]  摩西五經創世紀不是那麼多神蹟
[00:08:04.000 --> 00:08:05.960]  你可以說第一第二章
[00:08:05.960 --> 00:08:08.800]  神創造宇宙萬物是神蹟
[00:08:08.800 --> 00:08:13.920]  你可以說阿伯拉罕九十九歲生兒子是神蹟
[00:08:13.920 --> 00:08:17.320]  但是除此以外神蹟是非常之的少
[00:08:17.320 --> 00:08:20.360]  但是去到出埃及記開始
[00:08:20.360 --> 00:08:22.800]  有很多很多的神蹟
[00:08:22.800 --> 00:08:24.760]  神蹟在哪個人的身上
[00:08:24.760 --> 00:08:28.400]  在摩西和約書亞的身上
[00:08:28.400 --> 00:08:29.920]  為甚麼
[00:08:29.920 --> 00:08:33.040]  因為是一個新時代的開始
[00:08:33.040 --> 00:08:35.280]  是頒發舊約
[00:08:35.280 --> 00:08:38.200]  所以他們是有神蹟其事
[00:08:38.200 --> 00:08:40.280]  去到以利亞、以利沙
[00:08:40.280 --> 00:08:42.400]  亦都是充滿神蹟其事
[00:08:42.400 --> 00:08:45.200]  這又是一個甚麼新的時代
[00:08:45.200 --> 00:08:47.240]  先知的時代
[00:08:47.240 --> 00:08:50.080]  然後去到耶穌基督和門徒
[00:08:50.080 --> 00:08:51.680]  新約的頒發
[00:08:51.680 --> 00:08:55.200]  所以你看到是有很多的神蹟其事
[00:08:55.200 --> 00:08:56.720]  除此以外你會發覺
[00:08:56.720 --> 00:09:00.720]  在聖經裡面的神蹟其事是少之又少
[00:09:00.720 --> 00:09:03.400]  每逢一個新的時代有兩樣東西發生
[00:09:03.400 --> 00:09:04.080]  第一
[00:09:04.080 --> 00:09:06.560]  神是非常之的嚴厲
[00:09:06.560 --> 00:09:08.480]  是有很嚴厲的審判
[00:09:08.480 --> 00:09:09.560]  第二
[00:09:09.560 --> 00:09:13.560]  是有神蹟其事
[00:09:13.560 --> 00:09:16.080]  其實我們如果留意的話
[00:09:16.080 --> 00:09:18.040]  耶穌基督的神蹟
[00:09:18.040 --> 00:09:21.240]  是有三個很重要的目的
[00:09:21.240 --> 00:09:23.400]  第一個目的是甚麼
[00:09:23.400 --> 00:09:27.000]  讓我們看到耶穌基督的同情心
[00:09:27.000 --> 00:09:31.000]  讓我們看到祂是滿足了人的需要
[00:09:31.000 --> 00:09:32.880]  這個是第一點
[00:09:32.880 --> 00:09:34.080]  第二點
[00:09:34.080 --> 00:09:36.400]  就是我們所說的神蹟其事
[00:09:36.400 --> 00:09:38.960]  證明祂是神的兒子
[00:09:38.960 --> 00:09:42.480]  證明祂是神差派來這個世上
[00:09:42.480 --> 00:09:43.800]  第三點
[00:09:43.800 --> 00:09:47.400]  就是製造機會來教導真理
[00:09:47.400 --> 00:09:48.960]  如果你留意的話
[00:09:48.960 --> 00:09:53.600]  耶穌基督的神蹟都有這三個特徵
[00:09:53.600 --> 00:09:57.600]  例如在約翰福音的第六章
[00:09:57.600 --> 00:09:59.680]  「五餅二魚」的神蹟
[00:09:59.680 --> 00:10:01.160]  我們就看到
[00:10:01.160 --> 00:10:02.760]  當時「五餅二魚」
[00:10:02.760 --> 00:10:05.720]  耶穌基督是餵飽了五千人
[00:10:05.720 --> 00:10:07.240]  就是第一點
[00:10:07.240 --> 00:10:08.960]  滿足了人的需要
[00:10:08.960 --> 00:10:11.960]  當時的人都是很餓的
[00:10:11.960 --> 00:10:12.680]  第二點
[00:10:12.680 --> 00:10:13.960]  我們說是要證實
[00:10:13.960 --> 00:10:17.280]  這個行神蹟的人是從神而來
[00:10:17.280 --> 00:10:20.360]  這個神蹟其事證明了耶穌基督
[00:10:20.360 --> 00:10:22.440]  是有神蹟其事的能力
[00:10:22.440 --> 00:10:24.360]  祂是神的兒子
[00:10:24.360 --> 00:10:25.960]  第三點
[00:10:25.960 --> 00:10:27.520]  創造了機會
[00:10:27.520 --> 00:10:32.240]  製造了機會來傳福音
[00:10:32.240 --> 00:10:34.000]  約翰福音的第六章
[00:10:34.000 --> 00:10:36.680]  就是「五餅二魚」的神蹟
[00:10:36.680 --> 00:10:37.840]  第六章
[00:10:37.840 --> 00:10:41.200]  耶穌基督說了生命之量的教導
[00:10:41.200 --> 00:10:44.440]  所以我們看到這兩個是有連帶的關係
[00:10:44.440 --> 00:10:46.880]  神蹟是帶領到
[00:10:46.880 --> 00:10:50.520]  耶穌基督是可以有機會來講福音
[00:10:50.520 --> 00:10:52.360]  講真理
[00:10:52.360 --> 00:10:54.920]  「門徒」也是有神蹟其事
[00:10:54.920 --> 00:10:58.320]  在約翰福音的十四章十二節
[00:10:58.320 --> 00:11:01.280]  耶穌基督說「我實實在在地告訴你們
[00:11:01.280 --> 00:11:02.640]  我所作的事
[00:11:02.640 --> 00:11:04.560]  信我的人也要作
[00:11:04.560 --> 00:11:07.680]  並且要作給這更大的事
[00:11:07.680 --> 00:11:11.480]  因我和我父那裡去」
[00:11:11.480 --> 00:11:12.640]  有人覺得很奇怪
[00:11:12.640 --> 00:11:17.760]  為什麼耶穌基督說「門徒」是會給祂作更大的事
[00:11:17.760 --> 00:11:19.360]  在兩三個禮拜前
[00:11:19.360 --> 00:11:21.400]  我和大家分享過
[00:11:21.400 --> 00:11:23.280]  耶穌基督在世的時候
[00:11:23.280 --> 00:11:26.680]  祂是甘願限制自己的神聖
[00:11:26.680 --> 00:11:27.400]  例如
[00:11:27.400 --> 00:11:31.280]  祂是不知道祂第二次的來臨會是何時
[00:11:31.280 --> 00:11:32.880]  祂在世的時候
[00:11:32.880 --> 00:11:34.920]  也沒有人見到祂
[00:11:34.920 --> 00:11:36.600]  是在同一個時間
[00:11:36.600 --> 00:11:38.320]  在兩個地方出現
[00:11:38.320 --> 00:11:41.000]  我們知道神是無處不在
[00:11:41.000 --> 00:11:45.480]  但是沒有人見過耶穌基督在兩個地方同時出現
[00:11:45.480 --> 00:11:52.080]  但是將來「門徒」是可以在不同的地方同時為主作功
[00:11:52.080 --> 00:11:55.120]  所以在某個方面上我們看到
[00:11:55.120 --> 00:11:59.960]  「門徒」的事功是比耶穌基督所作的更大的事
[00:11:59.960 --> 00:12:03.560]  這個就是原因
[00:12:03.560 --> 00:12:05.560]  我剛才說
[00:12:05.560 --> 00:12:11.480]  盧家醫生是有心來比較彼得、約翰的工作
[00:12:11.480 --> 00:12:14.480]  和耶穌基督的工作
[00:12:14.480 --> 00:12:17.640]  其實我們看到彼得和約翰的神蹟
[00:12:17.640 --> 00:12:19.320]  也有三點
[00:12:19.320 --> 00:12:21.800]  就是我們剛才所說的三點
[00:12:21.800 --> 00:12:24.280]  他們醫治好這個乞丐
[00:12:24.280 --> 00:12:27.240]  第一點就是滿足了祂的需要
[00:12:27.240 --> 00:12:30.280]  使祂能夠行走治癒
[00:12:30.280 --> 00:12:31.680]  第二點呢
[00:12:31.680 --> 00:12:34.680]  就是這個神蹟證明了
[00:12:34.680 --> 00:12:37.760]  彼得和約翰就是耶穌基督的僕人
[00:12:37.760 --> 00:12:41.480]  他們是奉耶穌基督的名義來醫治
[00:12:41.480 --> 00:12:42.920]  第三點呢
[00:12:42.920 --> 00:12:45.800]  製造了機會來港道
[00:12:45.800 --> 00:12:48.960]  以致帶領有五千人信主
[00:12:48.960 --> 00:12:54.840]  都是和耶穌基督的神蹟歧視的目的一模一樣
[00:12:54.840 --> 00:12:56.760]  剛才我們說
[00:12:56.760 --> 00:12:59.680]  使徒一樣是有神蹟歧視
[00:12:59.680 --> 00:13:03.280]  現在我們還有沒有使徒?
[00:13:03.280 --> 00:13:05.640]  沒有使徒
[00:13:05.640 --> 00:13:06.560]  為甚麼?
[00:13:06.560 --> 00:13:10.120]  因為在聖經裏面使徒的資格是甚麼?
[00:13:10.120 --> 00:13:12.920]  是要曾經見過復活的主
[00:13:12.920 --> 00:13:15.360]  使徒行傳的一章二十二節
[00:13:15.360 --> 00:13:18.200]  哥林多前書的九章一節
[00:13:18.200 --> 00:13:20.600]  一個使徒是要見過復活的主
[00:13:20.600 --> 00:13:23.720]  現在有沒有人可以說自己見過復活的主?
[00:13:23.720 --> 00:13:25.040]  沒有
[00:13:25.040 --> 00:13:26.720]  另外我也說過
[00:13:26.720 --> 00:13:29.040]  在二福所書的二章二十節
[00:13:29.040 --> 00:13:31.320]  使徒和先知是甚麼?
[00:13:31.320 --> 00:13:33.400]  教會的根基
[00:13:33.400 --> 00:13:36.040]  我也說過根基只有一個
[00:13:36.040 --> 00:13:36.560]  是嗎?
[00:13:36.560 --> 00:13:38.400]  你不會繼續建完根基
[00:13:38.400 --> 00:13:40.760]  又在根基上再建
[00:13:40.760 --> 00:13:42.760]  所以現在無論
[00:13:42.760 --> 00:13:46.240]  任何的牧師、老師、傳道人
[00:13:46.240 --> 00:13:53.080]  全部都在使徒和先知的根基上建築
[00:13:53.080 --> 00:13:56.040]  所以我們現在不再需要使徒
[00:13:56.040 --> 00:13:59.360]  我們也不再需要使徒的印證
[00:13:59.360 --> 00:14:02.200]  是甚麼? 神蹟
[00:14:02.200 --> 00:14:06.920]  有很多的神蹟就要來印證這些使徒是從神而來
[00:14:06.920 --> 00:14:10.120]  因為現在沒有使徒所以不需要
[00:14:10.120 --> 00:14:12.560]  我不是說沒有神蹟
[00:14:12.560 --> 00:14:14.600]  你不要誤會我說沒有神蹟
[00:14:14.600 --> 00:14:16.640]  神蹟天天都有
[00:14:16.640 --> 00:14:21.360]  但是不需要用來證實某些人就是從神而來
[00:14:21.360 --> 00:14:23.200]  他們就是使徒
[00:14:23.200 --> 00:14:28.160]  也不需要用來印證這些人說的就是神的話語
[00:14:28.160 --> 00:14:30.440]  是給我們一些新的啟示
[00:14:30.440 --> 00:14:34.760]  因為全部神的話語已經在我們手上
[00:14:34.760 --> 00:14:38.320]  我們現在已經有整部聖經在我們手上
[00:14:38.320 --> 00:14:40.920]  再沒有新的啟示
[00:14:40.920 --> 00:14:46.040]  聖經的正典已經關閉了
[00:14:46.040 --> 00:14:52.200]  現在怎樣辨別一個牧師或傳道人是否屬神?
[00:14:52.200 --> 00:14:53.880]  怎樣來辨別?
[00:14:53.880 --> 00:14:58.760]  是否看他有沒有神蹟歧視? 不是
[00:14:58.760 --> 00:15:02.320]  辨別一個牧師或傳道人是否屬神
[00:15:02.320 --> 00:15:04.200]  是要看他的教導
[00:15:04.200 --> 00:15:06.680]  是否符合聖經的教導?
[00:15:06.680 --> 00:15:09.720]  如果符合聖經的教導他就是屬神
[00:15:09.720 --> 00:15:14.440]  如果不符合聖經的教導他就是不屬神
[00:15:14.440 --> 00:15:17.240]  因為猶太人很喜歡看神蹟
[00:15:17.240 --> 00:15:20.680]  哥林多前書的一章二十二節告訴我們
[00:15:20.680 --> 00:15:26.800]  所以每次有一個新的時代神是給以色列人看見有神蹟歧視
[00:15:26.800 --> 00:15:28.920]  因為他們喜歡看神蹟
[00:15:28.920 --> 00:15:31.880]  其實神蹟本身是不重要
[00:15:31.880 --> 00:15:36.440]  神蹟本身是不可以使人得救的
[00:15:36.440 --> 00:15:41.120]  除非神蹟是帶領人去到神的話語
[00:15:41.120 --> 00:15:42.560]  所以我剛才說
[00:15:42.560 --> 00:15:48.440]  神蹟的目的第三點就是帶領人進入神的話語
[00:15:48.440 --> 00:15:51.640]  不帶領人進入神的話語只看神蹟
[00:15:51.640 --> 00:15:53.480]  人是不會相信的
[00:15:53.480 --> 00:15:57.680]  約翰福音的第六章就是一個很好的例子
[00:15:57.680 --> 00:16:00.760]  五餅二魚的神蹟很多人都看見
[00:16:00.760 --> 00:16:04.040]  很熱鬧,人人都來跟著耶穌基督
[00:16:04.040 --> 00:16:05.840]  他們其實想做什麼?
[00:16:05.840 --> 00:16:07.520]  聽真理?
[00:16:07.520 --> 00:16:10.480]  想有東西吃,有免費東西吃
[00:16:10.480 --> 00:16:13.520]  當耶穌基督說些話他們聽不明白的時候
[00:16:13.520 --> 00:16:15.720]  他們就離開耶穌基督
[00:16:15.720 --> 00:16:19.320]  所以神蹟本身是不能使人得救的
[00:16:19.320 --> 00:16:22.960]  但是如果神蹟帶領人去到神的話語
[00:16:22.960 --> 00:16:25.160]  那你就能夠得救
[00:16:25.160 --> 00:16:27.880]  其實我剛才所說的
[00:16:27.880 --> 00:16:30.520]  那三個神蹟的目的
[00:16:30.520 --> 00:16:33.160]  其實現在已經完全彰顯了
[00:16:33.160 --> 00:16:36.440]  成就了在救贖裡面
[00:16:36.440 --> 00:16:37.680]  為什麼呢?
[00:16:37.680 --> 00:16:40.160]  你可以看回我剛才說的那三點
[00:16:40.160 --> 00:16:43.640]  第一點是滿足人的需要
[00:16:43.640 --> 00:16:47.080]  救恩能不能夠滿足人的需要?
[00:16:47.080 --> 00:16:48.640]  絕對能夠
[00:16:48.640 --> 00:16:52.840]  而且是能夠滿足我們靈裡面的需要
[00:16:52.840 --> 00:16:54.800]  是能夠救贖人的靈魂
[00:16:54.800 --> 00:16:56.240]  是救贖我們
[00:16:56.240 --> 00:16:58.720]  所以是滿足了人的需要
[00:16:58.720 --> 00:17:00.120]  第二點
[00:17:00.120 --> 00:17:04.920]  行神蹟其事的一個證明是從神而來
[00:17:04.920 --> 00:17:06.520]  救贖呢?
[00:17:06.520 --> 00:17:08.400]  誰救贖我們?
[00:17:08.400 --> 00:17:09.600]  耶穌基督
[00:17:09.600 --> 00:17:11.320]  怎樣救贖我們?
[00:17:11.320 --> 00:17:13.320]  為我們釘十字架
[00:17:13.320 --> 00:17:15.120]  赦免我們的罪
[00:17:15.120 --> 00:17:16.640]  然後死而復活
[00:17:16.640 --> 00:17:19.400]  這就是最大的神蹟
[00:17:19.400 --> 00:17:23.200]  所以證明了耶穌基督是神的兒子
[00:17:23.200 --> 00:17:25.000]  這就是我們剛才說
[00:17:25.000 --> 00:17:27.480]  行神蹟的第二點
[00:17:27.480 --> 00:17:29.120]  第三點
[00:17:29.120 --> 00:17:32.120]  帶領人去到神的話語
[00:17:32.120 --> 00:17:34.320]  每一個接受耶穌基督
[00:17:34.320 --> 00:17:37.600]  每一個被救贖的人都是怎樣?
[00:17:37.600 --> 00:17:40.320]  都是接受神的話語
[00:17:40.320 --> 00:17:42.280]  都是接受耶穌基督
[00:17:42.280 --> 00:17:44.000]  所以我們看到這三點
[00:17:44.000 --> 00:17:52.000]  已經完全成就在救贖裡面
[00:17:52.000 --> 00:17:56.720]  人以為自己是把耶穌基督在各個他
[00:17:56.720 --> 00:17:59.800]  釘死了在十字架的上高
[00:17:59.800 --> 00:18:02.360]  但是他們發覺原來那個墳墓
[00:18:02.360 --> 00:18:04.520]  那個墓穴是空的
[00:18:04.520 --> 00:18:06.720]  耶穌基督已經復活
[00:18:06.720 --> 00:18:08.480]  而且是升天
[00:18:08.480 --> 00:18:10.880]  他現在在父的右手邊
[00:18:10.880 --> 00:18:12.480]  賜下了聖靈
[00:18:12.480 --> 00:18:16.000]  透過教會繼續祂的侍功
[00:18:16.000 --> 00:18:19.200]  而門徒醫好了這個傢伙的乞丐
[00:18:19.200 --> 00:18:20.920]  就是最好的證明
[00:18:20.920 --> 00:18:23.520]  耶穌基督仍然活著
[00:18:23.520 --> 00:18:25.680]  試圖是靠著祂的能力
[00:18:25.680 --> 00:18:28.840]  來行神蹟祈事
[00:18:28.840 --> 00:18:31.880]  在場的人他們都不可以否認
[00:18:31.880 --> 00:18:35.600]  這個乞丐已經被醫治好了
[00:18:35.600 --> 00:18:37.360]  是他們親眼看到這個乞丐
[00:18:37.360 --> 00:18:41.320]  時時在聖殿的門口,他們認得他
[00:18:41.320 --> 00:18:44.000]  而且這個人是從母腹開始
[00:18:44.000 --> 00:18:46.040]  已經是鋸腿的
[00:18:46.040 --> 00:18:49.040]  《使徒行傳》的三章二節告訴我們
[00:18:49.040 --> 00:18:52.440]  連走路都沒有學過
[00:18:52.440 --> 00:18:56.680]  現在這個人又懂得跳又懂得走
[00:18:56.680 --> 00:19:02.280]  這是他們不能夠否定的一個神蹟祈事
[00:19:02.280 --> 00:19:05.280]  這也是我曾經講過
[00:19:05.280 --> 00:19:09.200]  現在有很多人都說自己有神蹟祈事
[00:19:09.200 --> 00:19:11.440]  能夠醫治人的能力
[00:19:11.440 --> 00:19:14.400]  在電視上你經常都會看到
[00:19:14.400 --> 00:19:16.640]  但他們是怎樣醫治好人呢?
[00:19:16.640 --> 00:19:18.200]  有個跛腳的
[00:19:18.200 --> 00:19:20.080]  他說:「我醫治好你」
[00:19:20.080 --> 00:19:21.960]  接著兩個大隻佬走來
