
[00:00:00.000 --> 00:00:03.400]  弟兄姊妹新年快樂
[00:05:00.100 --> 00:05:02.700]  我當時的電子產品是什麼呢?
[00:05:02.700 --> 00:05:06.100]  這個就是我第一部的手提
[00:05:06.100 --> 00:05:07.100]  不是手提電腦
[00:05:07.100 --> 00:05:09.700]  他們叫做口袋電腦
[00:05:09.700 --> 00:05:12.300]  這個就是我第一部的口袋電腦
[00:05:12.300 --> 00:05:14.700]  看起來好像跟一部計算機差不多
[00:05:14.700 --> 00:05:16.300]  看起來像一部計算機差不多
[00:05:16.300 --> 00:05:17.300]  其實很厲害
[00:05:17.300 --> 00:05:18.100]  其實很厲害
[00:05:18.100 --> 00:05:19.200]  它可以寫program
[00:05:19.200 --> 00:05:20.700]  可以寫程式的
[00:05:20.700 --> 00:05:24.400]  也有一個很小的印表機
[00:05:24.400 --> 00:05:26.100]  還有一個小小的印表機
[00:05:26.100 --> 00:05:30.300]  好像現在你去買東西有一張單打給你印出來的
[00:05:30.300 --> 00:05:31.900]  好像現在你去買東西
[00:05:31.900 --> 00:05:34.400]  有一個收據這樣子打出來給你的
[00:05:34.400 --> 00:05:37.200]  當時我拿著這部手提電腦
[00:05:37.200 --> 00:05:39.700]  或者口袋電腦就威進了
[00:05:39.700 --> 00:05:43.300]  當時我們有這部手提電腦
[00:05:43.300 --> 00:05:44.600]  真的是很威風
[00:05:44.600 --> 00:05:47.700]  我就拿著這部電腦帶回我的團契裡面
[00:05:47.700 --> 00:05:51.700]  我就拿著這部電腦帶回我的團契裡面
[00:05:51.700 --> 00:05:52.900]  就給我的團友看看
[00:05:52.900 --> 00:05:54.900]  哇,這部就是我的手提電腦了
[00:05:54.900 --> 00:05:56.600]  就讓我的團友看看
[00:05:56.600 --> 00:05:58.500]  這個就是我的手提電腦
[00:05:58.500 --> 00:06:00.100]  究竟這個手提電腦可以做些什麼呢?
[00:06:00.100 --> 00:06:02.100]  到底這個手提電腦可以做什麼呢?
[00:06:02.100 --> 00:06:04.700]  我就設計了一個程式
[00:06:04.700 --> 00:06:07.000]  我就設計了一個程式
[00:06:07.000 --> 00:06:10.400]  就可以打,比如說今天是2017年
[00:06:10.400 --> 00:06:11.400]  打2017進去
[00:06:11.400 --> 00:06:15.000]  你就可以看到今年的年底一直印出來
[00:06:15.000 --> 00:06:17.400]  比方說今年是2017年
[00:06:17.400 --> 00:06:18.500]  你只要打2017
[00:06:18.500 --> 00:06:20.200]  那今年的年曆
[00:06:20.200 --> 00:06:22.200]  它就可以在旁邊一直印出來了
[00:06:22.200 --> 00:06:24.700]  所以我的團友就很有興趣
[00:06:24.700 --> 00:06:27.000]  所以我的團友就很有興趣
[00:06:27.000 --> 00:06:29.300]  那誰有興趣我就印一份給他
[00:06:29.300 --> 00:06:31.500]  那誰有興趣我就印一份給他
[00:06:31.500 --> 00:06:35.200]  的確來說真的吸引了很多團友們
[00:06:35.200 --> 00:06:39.700]  的確是非常吸引一些團企裡的朋友
[00:06:39.700 --> 00:06:41.700]  可能對於在在的年輕人來說
[00:06:41.700 --> 00:06:45.000]  哇,這些都是過時的產物
[00:06:45.000 --> 00:06:49.300]  那可能現在的年輕朋友在做的
[00:06:49.300 --> 00:06:52.100]  可能你們覺得這些都是過時的產品
[00:06:52.100 --> 00:06:55.100]  我現在的手機更厲害
[00:06:55.100 --> 00:06:57.100]  我現在的手機比你的還厲害
[00:06:57.100 --> 00:06:58.100]  還可以玩遊戲
[00:06:58.100 --> 00:06:59.700]  還可以打遊戲
[00:06:59.700 --> 00:07:02.900]  那可能年紀比較大一點的年長的
[00:07:02.900 --> 00:07:04.500]  你又吹牛
[00:07:04.500 --> 00:07:06.100]  可能年紀比較大的
[00:07:06.100 --> 00:07:07.900]  你會覺得我們在吹牛
[00:07:07.900 --> 00:07:10.300]  想當年我以前的更厲害
[00:07:10.300 --> 00:07:12.100]  想當年我以前的更厲害
[00:07:12.100 --> 00:07:13.500]  我又用我的算盤
[00:07:13.500 --> 00:07:14.700]  我用我的算盤
[00:07:14.700 --> 00:07:16.600]  就可以計算出來
[00:07:16.600 --> 00:07:20.100]  就可以把數字算出來
[00:07:20.100 --> 00:07:21.900]  當我在吹牛的時候
[00:07:21.900 --> 00:07:23.500]  當我在吹牛的時候
[00:07:23.500 --> 00:07:25.700]  年輕的朋友可能會覺得
[00:07:25.700 --> 00:07:29.500]  你真的比我的更厲害
[00:07:29.500 --> 00:07:33.100]  那些東西是以前的老頑固的東西
[00:07:33.100 --> 00:07:34.900]  那年輕朋友可能會覺得
[00:07:34.900 --> 00:07:37.900]  你那些是以前的老玩具
[00:07:37.900 --> 00:07:39.500]  現在已經不流行這些東西了
[00:07:39.500 --> 00:07:40.700]  現在已經不流行了
[00:07:40.700 --> 00:07:42.500]  現在科技日新月異
[00:07:42.500 --> 00:07:44.700]  現在科技日新月異
[00:07:44.700 --> 00:07:46.500]  對於年長的朋友來說
[00:07:46.500 --> 00:07:47.900]  對於年長的朋友來說
[00:07:47.900 --> 00:07:52.300]  你都覺得你在港台上面亂說話
[00:07:52.300 --> 00:07:55.100]  盡其誇大
[00:07:55.100 --> 00:07:58.700]  那可能會覺得我們在講台上盡其誇大
[00:07:58.700 --> 00:07:59.900]  是的的確沒錯
[00:07:59.900 --> 00:08:00.900]  的確沒錯
[00:08:00.900 --> 00:08:01.900]  剛才我說的話
[00:08:01.900 --> 00:08:04.300]  當我說我想當年的時候
[00:08:04.300 --> 00:08:07.900]  當我說想當年的時候
[00:08:07.900 --> 00:08:09.500]  年輕人就很不服氣
[00:08:09.500 --> 00:08:10.900]  年輕人就很不服氣
[00:08:10.900 --> 00:08:14.100]  年老的就覺得你在誇大
[00:08:14.100 --> 00:08:16.700]  那年長的就覺得我在誇大
[00:08:16.700 --> 00:08:17.900]  的確來說
[00:08:17.900 --> 00:08:19.100]  你說到想當年的時候
[00:08:19.100 --> 00:08:19.900]  的確來說
[00:08:19.900 --> 00:08:21.300]  無論你對什麼人來說
[00:08:21.300 --> 00:08:23.100]  都好像有些冒犯
[00:08:23.100 --> 00:08:24.300]  的確
[00:08:24.300 --> 00:08:26.500]  當你講到想當年的時候
[00:08:26.500 --> 00:08:31.100]  對任何的人都覺得是一種冒犯
[00:08:31.100 --> 00:08:35.100]  我聽時代曲聽得比較多
[00:08:35.100 --> 00:08:36.100]  粵語時代曲
[00:08:36.100 --> 00:08:40.100]  那我們聽粵語的時代歌曲比較多
[00:08:40.100 --> 00:08:41.500]  那也是想當年
[00:08:41.500 --> 00:08:42.900]  那當然也是想當年
[00:08:42.900 --> 00:08:44.500]  不過有一首歌寫得非常好
[00:08:44.500 --> 00:08:46.500]  不過有一首歌寫得非常好
[00:08:46.500 --> 00:08:48.500]  這首歌叫做《每當變化時》
[00:08:48.500 --> 00:08:52.300]  這首歌叫做《每當變化時》
[00:08:52.300 --> 00:08:53.700]  歌詞講什麼呢?
[00:08:53.700 --> 00:08:54.700]  歌詞講什麼呢?
[00:08:54.700 --> 00:08:56.100]  它說懷念過去
[00:08:56.100 --> 00:08:57.900]  它說懷念過去
[00:08:57.900 --> 00:08:59.300]  嘩!嘗陶醉
[00:08:59.300 --> 00:09:00.300]  嘗陶醉
[00:09:00.300 --> 00:09:02.100]  當我想一想以前的事的時候
[00:09:02.100 --> 00:09:03.900]  都是非常興奮的
[00:09:03.900 --> 00:09:05.700]  當我想到以前的事情
[00:09:05.700 --> 00:09:06.900]  我就非常的興奮
[00:09:06.900 --> 00:09:09.500]  一半樂事一半令人流淚
[00:09:09.500 --> 00:09:12.300]  一半樂事一半令人流淚
[00:09:12.300 --> 00:09:13.900]  夢如人生
[00:09:13.900 --> 00:09:15.100]  夢如人生
[00:09:15.100 --> 00:09:16.900]  嘩!我們人生就好像夢一樣
[00:09:16.900 --> 00:09:18.300]  人生就好像夢一樣
[00:09:18.300 --> 00:09:19.900]  嘩!轉一眼就過去了
[00:09:19.900 --> 00:09:21.100]  轉一眼就過去了
[00:09:21.100 --> 00:09:22.300]  最後那句是這麼說的
[00:09:22.300 --> 00:09:23.700]  最後那句是這麼說的
[00:09:23.700 --> 00:09:26.100]  當見紅日照東方
[00:09:26.100 --> 00:09:28.500]  當見紅日照東方
[00:09:28.500 --> 00:09:31.100]  當見每當見夕陽
[00:09:31.100 --> 00:09:32.900]  每當見夕陽
[00:09:32.900 --> 00:09:34.700]  便知時光去
[00:09:34.700 --> 00:09:36.300]  便知時光去
[00:09:36.300 --> 00:09:38.500]  嘩!真是一個很感觸
[00:09:38.500 --> 00:09:39.300]  很感觸
[00:09:39.300 --> 00:09:41.700]  嘩!原來我的時光已經過去了
[00:09:41.700 --> 00:09:43.700]  原來我的時間就這樣走了
[00:09:43.700 --> 00:09:46.500]  人生就好像時間一樣
[00:09:46.500 --> 00:09:48.100]  流就走了
[00:09:48.100 --> 00:09:49.100]  永不回頭
[00:09:49.100 --> 00:09:51.900]  人生的時間就是這樣子
[00:09:51.900 --> 00:09:53.100]  永不回頭
[00:09:53.100 --> 00:09:55.900]  雖然我們有些年長一點
[00:09:55.900 --> 00:09:57.900]  雖然我們有年長的在這裡
[00:09:57.900 --> 00:09:59.700]  覺得好像年紀非常的大
[00:09:59.700 --> 00:10:01.300]  覺得年紀很大了
[00:10:01.300 --> 00:10:04.500]  但是不需要太過憂心
[00:10:04.500 --> 00:10:06.500]  但是不需要太過憂心
[00:10:06.500 --> 00:10:09.700]  我們心境如果是像少年人一樣
[00:10:09.700 --> 00:10:12.100]  我們心境如果好像少年人一樣
[00:10:12.100 --> 00:10:14.100]  我們一樣可以做很多事情出來
[00:10:14.100 --> 00:10:16.100]  我們一樣可以做很多事情出來
[00:10:16.100 --> 00:10:18.300]  真言二十章二十九節這麼說
[00:10:18.300 --> 00:10:21.100]  真言二十章十九節這麼說
[00:10:21.100 --> 00:10:23.900]  強壯乃少年人的榮耀
[00:10:23.900 --> 00:10:26.100]  強壯是少年人的榮耀
[00:10:26.100 --> 00:10:28.700]  原來我們知道我們少年人是非常的強壯
[00:10:28.700 --> 00:10:31.300]  那我們知道我們少年人是非常的強壯
[00:10:31.300 --> 00:10:32.900]  少年人強壯可以做什麼?
[00:10:32.900 --> 00:10:35.100]  少年人強壯可以做什麼?
[00:10:35.100 --> 00:10:36.500]  Chris應該就知道了
[00:10:36.500 --> 00:10:37.700]  Chris應該就知道了
[00:10:37.700 --> 00:10:39.500]  我們少年人強壯可以做什麼?
[00:10:39.500 --> 00:10:41.900]  少年人強壯可以做什麼?
[00:10:41.900 --> 00:10:43.300]  早一點回來
[00:10:43.300 --> 00:10:44.500]  早一點回來
[00:10:44.500 --> 00:10:45.700]  可以搬一下桌子
[00:10:45.700 --> 00:10:46.900]  可以搬一下桌子
[00:10:46.900 --> 00:10:48.300]  搬椅子
[00:10:48.300 --> 00:10:49.700]  搬椅子
[00:10:49.700 --> 00:10:50.500]  是不是?
[00:10:50.500 --> 00:10:52.500]  但是白髮的老年人怎麼樣?
[00:10:52.500 --> 00:10:54.300]  白髮的老年人怎麼樣?
[00:10:54.300 --> 00:10:55.900]  可以得到尊榮
[00:10:55.900 --> 00:10:57.500]  可以得到尊榮
[00:10:57.500 --> 00:10:58.700]  因為有經驗
[00:10:58.700 --> 00:11:00.100]  因為有經驗
[00:11:00.100 --> 00:11:02.700]  不過很多時候
[00:11:02.700 --> 00:11:04.100]  不過很多時候
[00:11:04.100 --> 00:11:10.100]  我們少年人聽見老年人命令他做什麼的時候
[00:11:10.100 --> 00:11:14.700]  我們少年人聽見老年人命令他做什麼的時候
[00:11:14.700 --> 00:11:15.900]  他們就很不服氣
[00:11:15.900 --> 00:11:17.900]  他們就很不服氣
[00:11:17.900 --> 00:11:20.700]  為什麼要聽老年人這麼說?
[00:11:20.700 --> 00:11:23.100]  為什麼要聽老年人這麼說?
[00:11:23.100 --> 00:11:24.700]  老年人就說我有經驗
[00:11:24.700 --> 00:11:26.300]  老年人就說我有經驗
[00:11:26.300 --> 00:11:28.100]  我想當年我就做什麼
[00:11:28.100 --> 00:11:31.300]  想當年我就像你這個年紀做什麼
[00:11:31.300 --> 00:11:32.900]  但是我們想一想
[00:11:32.900 --> 00:11:35.900]  既然你講想當年的時候
[00:11:35.900 --> 00:11:38.700]  其實是透露了你自己年齡的秘密
[00:11:38.700 --> 00:11:41.900]  但是其實當你一說到想當年的時候
[00:11:41.900 --> 00:11:45.300]  其實你就已經透露了你年齡的秘密
[00:11:45.300 --> 00:11:47.700]  就因為你一講想當年的時候
[00:11:47.700 --> 00:11:49.500]  你就告訴自己你已經很老了
[00:11:49.500 --> 00:11:51.500]  因為當你一講到想當年的時候
[00:11:51.500 --> 00:11:53.900]  就是告訴人你已經老了
[00:11:53.900 --> 00:11:56.100]  你開始講你自己的經驗出來了
[00:11:56.100 --> 00:11:58.100]  你開始講你自己的經驗出來了
[00:11:58.100 --> 00:11:59.900]  你開始去誇大你自己了
[00:11:59.900 --> 00:12:01.500]  你開始誇大你自己了
[00:12:01.500 --> 00:12:03.500]  你開始在倚老賣老了
[00:12:03.500 --> 00:12:05.300]  你開始在倚老賣老了
[00:12:05.300 --> 00:12:07.500]  但是在今天的聖經告訴我們
[00:12:07.500 --> 00:12:09.300]  但是在今天的聖經告訴我們
[00:12:09.300 --> 00:12:13.500]  他告訴我們一件很令人驚訝的事情
[00:12:13.500 --> 00:12:15.900]  他告訴我們一件很令我們驚訝的事情
[00:12:15.900 --> 00:12:18.900]  原來保羅在他年老的時候
[00:12:18.900 --> 00:12:21.100]  原來保羅在他年老的時候
[00:12:21.100 --> 00:12:23.300]  他就開始不講他想當年的事情
[00:12:23.300 --> 00:12:25.900]  他已經開始不講他想當年的事情
[00:12:25.900 --> 00:12:28.300]  他說我只有一件事
[00:12:28.300 --> 00:12:30.300]  他說我只有一件事
[00:12:30.300 --> 00:12:32.100]  就是忘記背後
[00:12:32.100 --> 00:12:33.700]  就是忘記背後
[00:12:33.700 --> 00:12:35.500]  如果我們用一個俗語來講
[00:12:35.500 --> 00:12:38.700]  忘記背後就是我們不去想當年
[00:12:38.700 --> 00:12:41.700]  如果我們用一個俗語來講
[00:12:41.700 --> 00:12:44.500]  忘記背後就是我們不再去想當年
[00:12:44.500 --> 00:12:46.100]  當你去想當年的時候
[00:12:46.100 --> 00:12:47.500]  當你去想當年的時候
[00:12:47.500 --> 00:12:50.900]  你就設法去記一記你以前做過什麼事情
[00:12:50.900 --> 00:12:55.300]  你就是會去回憶回憶你以前做過什麼事情
[00:12:55.300 --> 00:12:58.500]  這裡講到保羅說只有一件事情
[00:12:58.500 --> 00:13:00.500]  這邊保羅說只有一件事情
[00:13:00.500 --> 00:13:01.900]  就是忘記背後
[00:13:01.900 --> 00:13:03.500]  就是忘記背後
[00:13:03.500 --> 00:13:06.300]  究竟這裡講到有一件事是講什麼呢?
[00:13:06.300 --> 00:13:09.500]  到底他這邊說的一件事是說什麼呢?
[00:13:09.500 --> 00:13:13.500]  他就講到他完全得罪了耶穌基督
[00:13:13.500 --> 00:13:16.300]  他就是說他完全的得到耶穌基督
[00:13:16.300 --> 00:13:17.500]  他就有一個目標
[00:13:17.500 --> 00:13:18.500]  他只有一個目標
[00:13:18.500 --> 00:13:19.900]  他專心去做
[00:13:19.900 --> 00:13:21.500]  他就是專心的去做
[00:13:21.500 --> 00:13:23.500]  他就是想得到耶穌基督
[00:13:23.500 --> 00:13:25.700]  他就是想要得到耶穌基督
[00:13:25.700 --> 00:13:29.300]  我們來看看究竟怎樣去專一去做事情
[00:13:29.300 --> 00:13:30.700]  我們現在就要來看
[00:13:30.700 --> 00:13:32.900]  我們到底要怎樣專一的來做事
[00:13:32.900 --> 00:13:35.700]  其實專一做事情是非常困難的
[00:13:35.700 --> 00:13:37.900]  其實專一做事是非常的困難
[00:13:37.900 --> 00:13:40.300]  我們很多時候我們要專一做一件事情
[00:13:40.300 --> 00:13:42.500]  很多時候做著做著就做了第二件事出來了
[00:13:42.500 --> 00:13:43.900]  我們專一做一件事情
[00:13:43.900 --> 00:13:46.900]  很多時候我們做一做就做了第二件事情出來了
[00:13:46.900 --> 00:13:50.900]  如果我跟大家去講一個例子
[00:13:50.900 --> 00:13:52.900]  如果我跟大家講一個例子
[00:13:52.900 --> 00:13:54.900]  或者是少年人
[00:13:54.900 --> 00:13:56.900]  你們要面對考試是不是
[00:13:56.900 --> 00:13:59.100]  少年人你們要面對考試了
[00:13:59.100 --> 00:14:00.900]  有沒有試過專一讀書
[00:14:00.900 --> 00:14:02.900]  有沒有試過專心讀書
[00:14:02.900 --> 00:14:04.900]  我相信大家如果講一個例子
[00:14:04.900 --> 00:14:06.900]  說你專心讀書一定是不成功的
[00:14:06.900 --> 00:14:07.900]  一定不行的
[00:14:07.900 --> 00:14:08.900]  如果我相信
[00:14:08.900 --> 00:14:12.900]  我跟你說專心讀書一定是不成功的
[00:14:12.900 --> 00:14:13.900]  一定不可以的
[00:14:13.900 --> 00:14:14.900]  為什麼呢
[00:14:14.900 --> 00:14:16.900]  大家讀書不是太專心是不是
[00:14:16.900 --> 00:14:17.900]  為什麼呢
[00:14:17.900 --> 00:14:19.900]  因為大家讀書不是太專心
[00:14:19.900 --> 00:14:21.500]  聽講道也不是太專心是不是
[00:14:21.500 --> 00:14:22.900]  聽講道也不是太專心
[00:14:22.900 --> 00:14:24.900]  但是如果你要用一個
[00:14:24.900 --> 00:14:28.900]  譬如說你現在是在玩Mario
[00:14:28.900 --> 00:14:32.900]  那如果說你現在是在玩一個遊戲
[00:14:32.900 --> 00:14:33.900]  叫做Mario
[00:14:33.900 --> 00:14:34.900]  叫做Mario
[00:14:34.900 --> 00:14:36.900]  中文叫什麼
[00:14:36.900 --> 00:14:37.900]  你們知不知道
[00:14:37.900 --> 00:14:38.900]  瑪利歐
[00:14:38.900 --> 00:14:39.900]  瑪利歐是
[00:14:39.900 --> 00:14:40.900]  中文叫瑪利歐
[00:14:40.900 --> 00:14:42.900]  你們一定很專心地去玩是不是
[00:14:42.900 --> 00:14:43.900]  你們一定很專心地去玩
[00:14:43.900 --> 00:14:44.900]  一直在跑是不是
[00:14:44.900 --> 00:14:46.900]  一直的這樣追著跑
[00:14:46.900 --> 00:14:47.900]  一路向前
[00:14:47.900 --> 00:14:48.900]  看到什麼就要抓住它是不是
[00:14:48.900 --> 00:14:50.900]  一路看到什麼就要抓
[00:14:50.900 --> 00:14:52.900]  我看到有些少年在這裡
[00:14:52.900 --> 00:14:54.900]  就開始討論這個遊戲了是不是
[00:14:54.900 --> 00:14:56.900]  我看到有些人已經開始在討論這個遊戲了
[00:14:56.900 --> 00:14:58.900]  很好玩吧
[00:14:58.900 --> 00:14:59.900]  這個叫做專一
[00:14:59.900 --> 00:15:00.900]  這個叫做專一
[00:15:00.900 --> 00:15:01.900]  專一做什麼呢
[00:15:01.900 --> 00:15:02.900]  專一做什麼呢
[00:15:02.900 --> 00:15:04.900]  忘記背後
[00:15:04.900 --> 00:15:05.900]  忘記背後
[00:15:05.900 --> 00:15:07.900]  那忘記背後想當年
[00:15:07.900 --> 00:15:09.900]  是不是真的不是那麼好呢
[00:15:09.900 --> 00:15:11.900]  到底忘記背後想當年
[00:15:11.900 --> 00:15:13.900]  是不是真的這麼不好呢
[00:15:13.900 --> 00:15:14.900]  忘記背後當然好啦
[00:15:14.900 --> 00:15:16.900]  忘記背後當然好啦
[00:15:16.900 --> 00:15:17.900]  想當年就不好了
[00:15:17.900 --> 00:15:19.900]  但是想當年就不好了
[00:15:19.900 --> 00:15:21.900]  那究竟有什麼不好呢
[00:15:21.900 --> 00:15:23.900]  那到底有什麼不好呢
[00:15:23.900 --> 00:15:26.900]  記不記得保羅
[00:15:26.900 --> 00:15:28.900]  究竟有什麼可以想當年呢
[00:15:28.900 --> 00:15:31.900]  記不記得保羅到底有什麼可以想當年呢
[00:15:31.900 --> 00:15:36.900]  其實來講保羅有很多東西可以榮耀他自己的
[00:15:36.900 --> 00:15:40.900]  其實保羅有很多東西可以榮耀他自己的
[00:15:40.900 --> 00:15:42.900]  保羅有很多威水史的
[00:15:42.900 --> 00:15:45.900]  保羅有很多威風的歷史
[00:15:45.900 --> 00:15:47.900]  大家知不知道保羅有什麼
[00:15:47.900 --> 00:15:50.900]  特別可以自己很自誇很驕傲地告訴別人呢
[00:15:50.900 --> 00:15:55.900]  大家知不知道保羅有什麼可以自誇告訴別人的呢
[00:15:55.900 --> 00:15:57.900]  其實保羅有很多的
[00:15:57.900 --> 00:15:58.900]  其實他有很多
[00:15:58.900 --> 00:15:59.900]  等下我來講講
[00:15:59.900 --> 00:16:01.900]  我等下跟大家講
[00:16:01.900 --> 00:16:03.900]  講簡單講講
[00:16:03.900 --> 00:16:05.900]  當我們講到想當年的時候
[00:16:05.900 --> 00:16:08.900]  其實很多東西都是要榮耀我們自己
[00:16:08.900 --> 00:16:12.900]  就是要show off一下
[00:16:12.900 --> 00:16:14.900]  不過在講那個之前呢
[00:16:14.900 --> 00:16:16.900]  我們就講到我們自己
[00:16:16.900 --> 00:16:18.900]  如果我們自己講到想當年的時候呢
[00:16:18.900 --> 00:16:20.900]  就是講到我們自己過去
[00:16:20.900 --> 00:16:22.900]  我們的榮耀我們的威風
[00:16:22.900 --> 00:16:25.900]  要去演一演我自己的厲害
[00:16:25.900 --> 00:16:28.900]  就是要來彰顯我們自己的厲害
[00:16:28.900 --> 00:16:29.900]  好像我剛才講的
[00:16:29.900 --> 00:16:32.900]  我擁有一部口袋的電腦
[00:16:32.900 --> 00:16:34.900]  大家都可能很新奇
[00:16:34.900 --> 00:16:36.900]  我的團友都很新奇很喜歡
[00:16:36.900 --> 00:16:39.900]  好像剛剛我們講到那個口袋電腦
[00:16:39.900 --> 00:16:42.900]  團企裡的朋友就很喜歡很新奇
