
[00:00:00.000 --> 00:00:04.480]  人生是一條前進的路
[00:05:02.560 --> 00:05:06.720]  大概你腦海裡已經在飄一些東西出來
[00:05:06.720 --> 00:05:08.480]  不過想深一層
[00:05:08.480 --> 00:05:11.600]  彼得跟從了耶穌三年
[00:05:11.600 --> 00:05:14.720]  他不是已經拋下了他的家庭財物事業
[00:05:14.720 --> 00:05:16.480]  來跟從耶穌了嗎?
[00:05:16.480 --> 00:05:17.840]  這些生財工具
[00:05:17.840 --> 00:05:20.480]  只不過是他們還不知道下一步要怎麼做
[00:05:20.480 --> 00:05:24.480]  暫時的重操故業的情況
[00:05:24.480 --> 00:05:27.440]  如果拿這些來跟主相比
[00:05:27.440 --> 00:05:28.720]  簡直是蚊比和牛比
[00:05:28.720 --> 00:05:30.320]  不能比的
[00:05:30.320 --> 00:05:34.640]  因此第二個解讀更加值得我們去考慮
[00:05:34.640 --> 00:05:36.320]  耶穌是問彼得
[00:05:36.320 --> 00:05:41.920]  你愛我比這些人愛我更深
[00:05:41.920 --> 00:05:44.320]  你對我的愛是不是超越
[00:05:44.320 --> 00:05:48.400]  其他在海灘上的門徒對我的愛呢?
[00:05:48.400 --> 00:05:54.320]  這些人就是剛才一起在湖邊吃早餐的門徒
[00:05:54.320 --> 00:05:55.840]  在同一卷的福音書
[00:05:55.840 --> 00:06:00.960]  十三章三十六至三十八節記下了這一幕
[00:06:00.960 --> 00:06:02.720]  十三章三十六節這樣說
[00:06:02.720 --> 00:06:04.880]  當彼得在最後晚餐的時候對主說
[00:06:04.880 --> 00:06:06.080]  主啊 你要去哪裡?
[00:06:06.080 --> 00:06:08.080]  因為主在前面說了一段話
[00:06:08.080 --> 00:06:10.240]  說祂要離開
[00:06:10.240 --> 00:06:11.040]  耶穌就回答
[00:06:11.040 --> 00:06:13.920]  我去的地方你現在不可以跟著我去
[00:06:13.920 --> 00:06:17.280]  不過後來你卻是要跟著我去
[00:06:17.280 --> 00:06:18.640]  彼得當下就說
[00:06:18.640 --> 00:06:21.840]  主啊 為什麼我現在不可以跟著祢去?
[00:06:21.840 --> 00:06:24.320]  為了祢 我捨命都願意
[00:06:24.320 --> 00:06:29.200]  比起門徒彼得常常都是一馬當先
[00:06:29.200 --> 00:06:36.000]  但是主在此表示彼得未預備好
[00:06:36.000 --> 00:06:43.040]  這是一個很大的問題值得我們今天留意的
[00:06:43.040 --> 00:06:47.440]  眾人皆醉我獨醒的問題
[00:06:47.440 --> 00:06:52.480]  大量的心理學研究指出這個情況
[00:06:52.480 --> 00:06:54.800]  有研究發現
[00:06:54.800 --> 00:07:00.080]  94%的大學講師
[00:07:00.080 --> 00:07:04.080]  認為自己比其他同事厲害和勤力
[00:07:04.080 --> 00:07:07.200]  不知道這是否你在工作間的情況
[00:07:07.200 --> 00:07:10.000]  比其他同事做得好很多
[00:07:10.000 --> 00:07:12.000]  有研究顯示
[00:07:12.000 --> 00:07:13.680]  開車的人一般以為
[00:07:13.680 --> 00:07:18.720]  他們的駕駛技術比其他人更好更安全
[00:07:18.720 --> 00:07:20.800]  有發現做生意的人
[00:07:20.800 --> 00:07:24.560]  普遍相信自己成功的機會比別人高
[00:07:24.560 --> 00:07:27.840]  接著這個研究更加值得留心
[00:07:27.840 --> 00:07:30.320]  很多人以為自己不像其他人
[00:07:30.320 --> 00:07:32.080]  那麼容易患上流感
[00:07:32.080 --> 00:07:34.320]  所以不用去打流感針
[00:07:34.320 --> 00:07:38.960]  大概你將打流感針換作戴口罩等防疫措施
[00:07:38.960 --> 00:07:42.160]  比率都不會相差太遠
[00:07:42.160 --> 00:07:45.680]  就算你看很健康每天做運動
[00:07:45.680 --> 00:07:48.240]  以運動作為事業的人
[00:07:48.240 --> 00:07:49.920]  那些NBA球星
[00:07:49.920 --> 00:07:52.320]  二甲英超的球員
[00:07:52.320 --> 00:07:56.480]  一樣在今天的疫情當中可以確診
[00:07:56.480 --> 00:07:58.400]  眾人皆醉我獨醒
[00:07:58.400 --> 00:07:59.680]  這個自我
[00:07:59.680 --> 00:08:01.600]  這個很大的我
[00:08:01.600 --> 00:08:07.440]  似乎是在我們不少人的人生路上的一個常態
[00:08:07.440 --> 00:08:12.080]  只是差在有沒有常常表現在臉上
[00:08:12.080 --> 00:08:15.360]  大概彼得都以為眾人皆醉我獨醒
[00:08:15.360 --> 00:08:17.920]  我比別人站得穩
[00:08:17.920 --> 00:08:20.880]  而事實上他力求做到這一點
[00:08:20.880 --> 00:08:22.000]  他一直走在最前
[00:08:22.000 --> 00:08:24.080]  甚至去到喀西瑪利縣
[00:08:24.080 --> 00:08:25.840]  耶穌被捕被捉拿的時候
[00:08:25.840 --> 00:08:29.200]  他還為耶穌動刀
[00:08:29.200 --> 00:08:33.200]  但彼得始終無法靠他個人的勇氣
[00:08:33.200 --> 00:08:37.760]  或者意志支撐下去
[00:08:37.760 --> 00:08:39.760]  所以早就預告了
[00:08:39.760 --> 00:08:41.760]  同樣在十三章三十八節
[00:08:41.760 --> 00:08:43.680]  耶穌說
[00:08:43.680 --> 00:08:46.800]  你衝出來說願意為我捨命嗎?
[00:08:46.800 --> 00:08:49.360]  我實實在在
[00:08:49.360 --> 00:08:52.160]  出現了我們這一季的關鍵字
[00:08:52.160 --> 00:08:53.840]  告訴你
[00:08:53.840 --> 00:09:00.880]  雞叫之前你必定三次不認我
[00:09:00.880 --> 00:09:08.800]  接著果然就發生了這三次不認主的事件
[00:09:08.800 --> 00:09:10.240]  當下站在這個湖邊
[00:09:10.240 --> 00:09:15.120]  彼得作為夢召的門徒的起點
[00:09:15.120 --> 00:09:19.360]  父的主來到問彼得
[00:09:19.360 --> 00:09:20.720]  面對這個復活主
[00:09:20.720 --> 00:09:23.120]  這位自己曾經三次不認的主
[00:09:23.120 --> 00:09:24.400]  彼得其實是知道的
[00:09:24.400 --> 00:09:27.760]  他知道自己的軟弱和自負
[00:09:27.760 --> 00:09:29.120]  主也知道彼得的心情
[00:09:29.120 --> 00:09:31.280]  所以主主動問彼得
[00:09:31.280 --> 00:09:34.160]  但主是否要彼得道歉呢?
[00:09:34.160 --> 00:09:36.480]  他早就原諒彼得了
[00:09:36.480 --> 00:09:39.600]  他在十字架上的行動已經赦免了彼得
[00:09:39.600 --> 00:09:41.040]  包括那些不認主的人
[00:09:41.040 --> 00:09:44.960]  彌天大錯都袋贖還清和赦免
[00:09:44.960 --> 00:09:47.920]  他直接問彼得
[00:09:47.920 --> 00:09:50.640]  你愛我嗎?
[00:09:50.640 --> 00:09:56.560]  你愛我比這些人愛我更深嗎?
[00:09:56.560 --> 00:10:04.560]  主挑戰他這個眾人皆罪我獨醒的我
[00:10:04.560 --> 00:10:06.800]  但主愛彼得
[00:10:06.800 --> 00:10:08.400]  在彼得未答以先
[00:10:08.400 --> 00:10:11.280]  他已經接納了他
[00:10:11.280 --> 00:10:13.280]  他之前已經和他一起吃早餐
[00:10:13.280 --> 00:10:14.720]  一起吃飯
[00:10:14.720 --> 00:10:18.240]  是代表團契和接納
[00:10:18.240 --> 00:10:20.320]  你想想在今天疫情裡面
[00:10:20.320 --> 00:10:23.040]  你還可以和哪些人吃飯?
[00:10:23.040 --> 00:10:24.560]  大概和你吃飯的人
[00:10:24.560 --> 00:10:27.120]  真是你很愛很親近的人
[00:10:27.120 --> 00:10:31.920]  你能夠脫下口罩和他吃飯
[00:10:31.920 --> 00:10:33.920]  彼得可以怎樣回答主呢?
[00:10:33.920 --> 00:10:35.280]  當下他才能夠回答出
[00:10:35.280 --> 00:10:37.680]  自己最真誠最簡潔的回答
[00:10:37.680 --> 00:10:39.280]  主啊 是的
[00:10:39.280 --> 00:10:42.720]  你知道我愛你
[00:10:42.720 --> 00:10:46.320]  彼得也知道自己這個最真誠的回答
[00:10:46.320 --> 00:10:49.200]  主是知曉的
[00:10:49.200 --> 00:10:53.280]  所以彼得說:你知道我真是愛你的
[00:10:53.280 --> 00:10:56.160]  而這個「知道」在原文
[00:10:56.160 --> 00:10:58.880]  字根原本是漢建的意思
[00:10:58.880 --> 00:11:06.320]  就是說主啊 你是看到我真心愛你的
[00:11:06.320 --> 00:11:08.320]  在這個復活主面前
[00:11:08.320 --> 00:11:13.520]  彼得知道更重要的是主
[00:11:13.520 --> 00:11:16.960]  而不是這個我
[00:11:16.960 --> 00:11:23.040]  愛就必須要忘自我
[00:11:23.040 --> 00:11:23.760]  弟兄姊妹
[00:11:23.760 --> 00:11:26.160]  看回我們自己的人生路
[00:11:26.160 --> 00:11:27.200]  面對主耶穌
[00:11:27.200 --> 00:11:30.640]  或者你過去曾經熱烈愛過主
[00:11:30.640 --> 00:11:32.800]  初信的時候很熱心
[00:11:32.800 --> 00:11:35.120]  在教會裡面很多參與
[00:11:35.120 --> 00:11:36.720]  努力去傳福音
[00:11:36.720 --> 00:11:38.160]  每天親近神
[00:11:38.160 --> 00:11:40.560]  但不知何時你失落了
[00:11:40.560 --> 00:11:42.320]  或許因為一些轉變
[00:11:42.320 --> 00:11:44.320]  離開了某個地方
[00:11:44.320 --> 00:11:45.680]  轉換了一個環境
[00:11:45.680 --> 00:11:47.120]  進入另一個人生階段
[00:11:47.120 --> 00:11:48.880]  種種的原因
[00:11:48.880 --> 00:11:51.520]  哪一個原因在你心底裡
[00:11:51.520 --> 00:11:54.560]  你知道的
[00:11:54.560 --> 00:11:56.560]  也有可能是因為自己
[00:11:56.560 --> 00:11:59.680]  今天仍然心痛惡絕的過錯
[00:11:59.680 --> 00:12:02.560]  令你不敢去面對主
[00:12:02.560 --> 00:12:05.280]  逃避主
[00:12:05.280 --> 00:12:09.360]  這個情況會不會是你自己的自我太厲害了
[00:12:09.360 --> 00:12:11.680]  以至你不懂得去愛
[00:12:11.680 --> 00:12:15.280]  甚至你被這個過去的自我困住了
[00:12:15.280 --> 00:12:16.880]  走不出來
[00:12:16.880 --> 00:12:21.120]  今天復活的主耶穌如果問你
[00:12:21.120 --> 00:12:25.600]  你愛我比這些更深嗎?
[00:12:25.600 --> 00:12:30.320]  你的答案是什麼?
[00:12:30.320 --> 00:12:34.080]  愛是從神而來的
[00:12:34.080 --> 00:12:35.920]  有主耶穌對你寫生的愛
[00:12:35.920 --> 00:12:40.400]  令你能夠忘掉過去的自我
[00:12:40.400 --> 00:12:45.760]  愛必須要忘自我
[00:12:45.760 --> 00:12:48.640]  自從彼得三次不認主之後
[00:12:48.640 --> 00:12:49.440]  不知你是否發覺
[00:12:49.440 --> 00:12:50.720]  福音書沒有記載過
[00:12:50.720 --> 00:12:54.480]  耶穌和彼得再聊天的片段
[00:12:54.480 --> 00:12:57.840]  直到約翰福音這裡
[00:12:57.840 --> 00:12:59.520]  或許彼得內心的糾結
[00:12:59.520 --> 00:13:00.400]  欲言又止
[00:13:00.400 --> 00:13:02.560]  不知如何對主說話
[00:13:02.560 --> 00:13:05.200]  或許彼得心中千百次去怪責自己
[00:13:05.200 --> 00:13:06.880]  千百次求神赦免
[00:13:06.880 --> 00:13:08.960]  如今要面對主
[00:13:08.960 --> 00:13:12.320]  彼得沒辦法再像之前一樣
[00:13:12.320 --> 00:13:15.920]  凡事都搶先發言
[00:13:15.920 --> 00:13:17.120]  有一個這麼大的挫折
[00:13:17.120 --> 00:13:21.440]  這條人生路如何走向未來呢?
[00:13:21.440 --> 00:13:24.400]  我讀過一則這樣的事蹟
[00:13:24.400 --> 00:13:28.800]  說到有兩間在美國的大學
[00:13:28.800 --> 00:13:30.800]  加州大學和喬治亞理工
[00:13:30.800 --> 00:13:33.840]  他們分別有一隊很出色的美式足球隊
[00:13:33.840 --> 00:13:35.840]  兩隊的球隊幾經艱苦
[00:13:35.840 --> 00:13:38.720]  進入大學聯賽的總決賽
[00:13:38.720 --> 00:13:41.280]  要一決高下了
[00:13:41.280 --> 00:13:45.680]  加州大學其中一位球員叫Roy Riggles
[00:13:45.680 --> 00:13:47.360]  他是中鋒
[00:13:47.360 --> 00:13:50.480]  他衝前搶在對方的範圍當中
[00:13:50.480 --> 00:13:53.440]  搶到對方的籃球
[00:13:53.440 --> 00:13:55.600]  你知道籃球的規則很簡單
[00:13:55.600 --> 00:13:58.720]  總之你將對方的球搶了之後
[00:13:58.720 --> 00:14:00.640]  然後帶到對方的底線
[00:14:00.640 --> 00:14:02.160]  放在底線上就得分
[00:14:02.160 --> 00:14:07.040]  或者射入很大的丫叉架就得分
[00:14:07.040 --> 00:14:11.600]  這個Roy在混亂當中在對方的陣地搶到籃球
[00:14:11.600 --> 00:14:14.320]  於是他一起來就猛起勢向前衝
[00:14:14.320 --> 00:14:15.680]  希望盡快去達陣
[00:14:15.680 --> 00:14:17.040]  不斷跑不斷跑
[00:14:17.040 --> 00:14:20.960]  達陣的話可以為球隊拿到七分
[00:14:20.960 --> 00:14:24.320]  不過他在混亂當中跑錯了方向
[00:14:24.320 --> 00:14:26.960]  他向著自己球隊的底線衝
[00:14:26.960 --> 00:14:29.120]  跑到很遠一馬當先
[00:14:29.120 --> 00:14:30.320]  快要達陣的時候
[00:14:30.320 --> 00:14:33.120]  幸好有隊友攔截他
[00:14:33.120 --> 00:14:38.960]  結果在那一刻球隊只失了兩分
[00:14:38.960 --> 00:14:41.120]  去到上半場的完場
[00:14:41.120 --> 00:14:44.160]  全隊人進入更衣室
[00:14:44.160 --> 00:14:49.520]  Riggles就坐在更衣室地面大哭
[00:14:49.520 --> 00:14:52.800]  整個更衣室鴉雀無聲
[00:14:52.800 --> 00:14:55.280]  其實連教練都黑了臉
[00:14:55.280 --> 00:14:57.360]  都不知道可以說什麼
[00:14:57.360 --> 00:14:58.320]  人人都在猜
[00:14:58.320 --> 00:14:59.600]  就連觀眾都在猜
[00:14:59.600 --> 00:15:06.400]  到底下半場Riggles能不能出場呢?
[00:15:06.400 --> 00:15:08.800]  第十六十七節
[00:15:08.800 --> 00:15:12.880]  主第二第三次問彼得
[00:15:12.880 --> 00:15:14.880]  約翰的兒子西門
[00:15:14.880 --> 00:15:18.160]  你愛我嗎?
[00:15:18.160 --> 00:15:21.520]  主耶穌一連三次問了彼得相同的問題
[00:15:21.520 --> 00:15:22.480]  不單是十五節
[00:15:22.480 --> 00:15:25.520]  十六十七節繼續問這個問題
[00:15:25.520 --> 00:15:27.280]  你愛我嗎?
[00:15:27.280 --> 00:15:31.920]  上世紀的識經者就從愛字的字詞的轉變
[00:15:31.920 --> 00:15:35.760]  在希臘文的轉變作出一些詮釋
[00:15:35.760 --> 00:15:37.520]  當中因為第一第二次
[00:15:37.520 --> 00:15:40.080]  主耶穌用的那個愛字
[00:15:40.080 --> 00:15:41.920]  可能你不是認識很多聖經原文
[00:15:41.920 --> 00:15:43.280]  你都聽過這個
[00:15:43.280 --> 00:15:45.360]  Agape
[00:15:45.360 --> 00:15:48.320]  或者有些中文翻譯做愛加倍
[00:15:48.320 --> 00:15:50.560]  然後第三次就用了另一個愛字
[00:15:50.560 --> 00:15:52.560]  Phileo
[00:15:52.560 --> 00:15:54.880]  就是另一個愛字
[00:15:54.880 --> 00:15:57.600]  而彼得三次回答耶穌說我愛你
[00:15:57.600 --> 00:16:01.520]  他都只是用這個Phileo去回答
[00:16:01.520 --> 00:16:07.280]  於是上世紀的識經者就將Agape這個愛解釋為神聖的愛
[00:16:07.280 --> 00:16:11.040]  而另一個Phileo就解作有愛
[00:16:11.040 --> 00:16:13.120]  這樣擺出來就顯示
[00:16:13.120 --> 00:16:16.320]  神聖的愛當然是高一級別的
[00:16:16.320 --> 00:16:20.720]  不過近年的學者紛紛從更多的觀察
[00:16:20.720 --> 00:16:24.880]  和研究發現作出一些調整
[00:16:24.880 --> 00:16:25.760]  他們發現第一
[00:16:25.760 --> 00:16:27.760]  在約翰他寫書信
[00:16:27.760 --> 00:16:30.400]  或者寫福音書裡面的用語
[00:16:30.400 --> 00:16:32.560]  很多時候一些同義的詞
[00:16:32.560 --> 00:16:35.440]  他會混淆來用
[00:16:35.440 --> 00:16:36.800]  譬如在約翰福音裡面
[00:16:36.800 --> 00:16:39.680]  他描述父和子的愛的關係
[00:16:39.680 --> 00:16:42.640]  天父和門徒之間的愛的關係
[00:16:42.640 --> 00:16:45.760]  耶穌和拉撒路的愛的關係
[00:16:45.760 --> 00:16:48.560]  都是用這兩個字都有用過
[00:16:48.560 --> 00:16:51.520]  Agape和Phileo混淆來用
[00:16:51.520 --> 00:16:54.720]  而且主耶穌基督的日常用語不是希臘文
[00:16:54.720 --> 00:16:56.160]  是阿蘭文
[00:16:56.160 --> 00:16:59.600]  阿蘭文當中的愛字只有一個
[00:16:59.600 --> 00:17:00.880]  沒有分得這麼細
[00:17:00.880 --> 00:17:02.560]  都是愛
[00:17:02.560 --> 00:17:04.000]  簡單直接
[00:17:04.000 --> 00:17:07.680]  愛就是愛
[00:17:07.680 --> 00:17:09.520]  就算考慮到在書寫的時候
[00:17:09.520 --> 00:17:13.280]  希臘文可能寫的時候有些特別的意義
[00:17:13.280 --> 00:17:16.720]  第一個愛字到底是不是真的代表神聖的愛呢?
[00:17:16.720 --> 00:17:18.480]  有識經學者就發現
[00:17:18.480 --> 00:17:20.560]  在新約時代
[00:17:20.560 --> 00:17:24.080]  當時人們用的七十詩希臘文的聖經翻譯
[00:17:24.080 --> 00:17:27.120]  翻譯了舊約希臘文
[00:17:27.120 --> 00:17:30.400]  當中就用過Agape這個愛字
[00:17:30.400 --> 00:17:35.680]  去形容暗戀對他媽那種不道德的愛
[00:17:35.680 --> 00:17:37.360]  就是說對於當代人來說
[00:17:37.360 --> 00:17:41.280]  這個Agape不一定是代表神聖的愛
[00:17:41.280 --> 00:17:43.600]  很可能用字的轉換
[00:17:43.600 --> 00:17:48.240]  未必需要有太多的詮釋
[00:17:48.240 --> 00:17:50.480]  真正值得我們留意的反而是
[00:17:50.480 --> 00:17:53.520]  在聖經裡面寫得很清楚
[00:17:53.520 --> 00:17:56.400]  作者的旁白
[00:17:56.400 --> 00:17:58.960]  第十七節
[00:17:58.960 --> 00:18:01.840]  你可以留意中間的字句
[00:18:01.840 --> 00:18:03.760]  當耶穌第三次問
[00:18:03.760 --> 00:18:06.720]  你愛我媽的時候
[00:18:06.720 --> 00:18:08.400]  接著那一行寫著
[00:18:08.400 --> 00:18:10.720]  彼得因為
[00:18:10.720 --> 00:18:13.920]  耶穌第三次問他
[00:18:13.920 --> 00:18:15.600]  你愛我媽
[00:18:15.600 --> 00:18:17.840]  就憂愁起來
[00:18:17.840 --> 00:18:19.200]  彼得就憂愁起來
[00:18:19.200 --> 00:18:22.320]  就憂愁起來的英文的日本是grieved
[00:18:22.320 --> 00:18:23.920]  代表一種悲痛
[00:18:23.920 --> 00:18:27.440]  內裡極度悲傷痛楚的情感
[00:18:27.440 --> 00:18:29.680]  而且經文清楚寫下
[00:18:29.680 --> 00:18:32.160]  彼得之所以感到極度傷痛
[00:18:32.160 --> 00:18:35.440]  是因為耶穌第三次
[00:18:35.440 --> 00:18:39.360]  連續三次問他同一個問題
[00:18:39.360 --> 00:18:41.680]  今天如果你的配友問你
[00:18:41.680 --> 00:18:43.360]  你愛我媽
[00:18:43.360 --> 00:18:45.680]  第一次大概你都會回應
[00:18:45.680 --> 00:18:48.000]  我愛你
[00:18:48.000 --> 00:18:48.960]  不是OK的
[00:18:48.960 --> 00:18:51.840]  第二次又問你愛我媽
[00:18:51.840 --> 00:18:53.680]  你可能心想
[00:18:53.680 --> 00:18:55.360]  第三次再問的時候
[00:18:55.360 --> 00:18:56.320]  你已經在滴汗了
[00:18:56.320 --> 00:18:57.200]  糟糕了
[00:18:57.200 --> 00:19:02.640]  我是否忘記了一些重要日子或事情呢
[00:19:02.640 --> 00:19:05.520]  三次代表什麼呢
[00:19:05.520 --> 00:19:07.600]  這是彼得的敏感詞
[00:19:07.600 --> 00:19:12.880]  對應著過去那種不認主的三次
[00:19:12.880 --> 00:19:15.680]  彼得的傷痛固然是因為無法走出
[00:19:15.680 --> 00:19:19.680]  過去曾經發下的彌天大錯的陰影
[00:19:19.680 --> 00:19:21.040]  彼得的傷痛亦是因為
[00:19:21.040 --> 00:19:23.360]  即使自己真誠認為自己是愛主
[00:19:23.360 --> 00:19:29.280]  亦無法以行動證明什麼
[00:19:29.280 --> 00:19:30.720]  彼得的傷痛
[00:19:30.720 --> 00:19:37.520]  或反映他連自己都信不過自己
[00:19:37.520 --> 00:19:45.840]  難道主看到連我自己都發覺不到的虛假嗎
[00:19:45.840 --> 00:19:49.200]  彼得的傷痛更加是因為他明白
[00:19:49.200 --> 00:19:51.680]  主問他三次
[00:19:51.680 --> 00:19:53.680]  不是要留難他
[00:19:53.680 --> 00:19:56.400]  而是要挽回他
[00:19:56.400 --> 00:19:58.400]  他感到主的愛
[00:19:58.400 --> 00:20:02.160]  他感到自己的不配
