
[00:00:00.000 --> 00:00:02.600]  耶穌基督醫治我們的身體
[00:05:24.280 --> 00:05:25.720]  祂沒有受限制
[00:05:25.720 --> 00:05:28.160]  當然耶穌也沒有受傳染
[00:05:28.160 --> 00:05:32.080]  反而是祂將這個人需要的健康
[00:05:32.080 --> 00:05:35.520]  給了這個婦女
[00:05:35.520 --> 00:05:37.040]  將祂的生命
[00:05:37.040 --> 00:05:38.120]  那個能力
[00:05:38.120 --> 00:05:39.640]  給了這個婦女
[00:05:39.640 --> 00:05:41.320]  其他的經文記載
[00:05:41.320 --> 00:05:43.080]  你記得有一個血流的婦人
[00:05:43.080 --> 00:05:46.160]  她捉住耶穌的三尾
[00:05:46.160 --> 00:05:49.400]  就有能力從耶穌那裡去到她那裡
[00:05:49.400 --> 00:05:51.960]  其實是說那種健康和生命
[00:05:51.960 --> 00:05:55.920]  耶穌是能夠將祂生命的能力給過人
[00:05:55.920 --> 00:05:58.840]  因為耶穌就是生命
[00:05:58.840 --> 00:06:00.360]  福音書常常告訴我們
[00:06:00.360 --> 00:06:02.720]  祂就是生命的源頭
[00:06:02.720 --> 00:06:03.600]  我們的確
[00:06:03.600 --> 00:06:06.520]  在今天我們可以經歷耶穌的醫治
[00:06:06.520 --> 00:06:07.760]  當我們病得醫治的時候
[00:06:07.760 --> 00:06:12.840]  弟兄姊妹你想痊癒之後做些什麼呢
[00:06:12.840 --> 00:06:16.320]  通常你痊癒就像以前那樣
[00:06:16.320 --> 00:06:19.240]  就是如果有不同的病患受到限制行動的
[00:06:19.240 --> 00:06:20.840]  可以動動自如
[00:06:20.840 --> 00:06:23.480]  可以去那裡吃那樣吃那樣
[00:06:23.480 --> 00:06:27.880]  我們希望病得醫治是復常
[00:06:27.880 --> 00:06:30.480]  回復回到我們的平常
[00:06:30.480 --> 00:06:32.240]  大聖經裡常常說到的
[00:06:32.240 --> 00:06:35.320]  耶穌的醫治是超越這一切的常
[00:06:35.320 --> 00:06:40.360]  耶穌的醫治是回復受造的平常
[00:06:40.360 --> 00:06:41.760]  什麼意思呢
[00:06:41.760 --> 00:06:45.280]  這裡就是說祂能夠回復一個
[00:06:45.280 --> 00:06:46.760]  上帝創造祂的時候
[00:06:46.760 --> 00:06:50.600]  那個美好的生命的狀態
[00:06:50.600 --> 00:06:52.560]  在一些宗派裡面
[00:06:52.560 --> 00:06:56.160]  他們都會背誦一些真理的教義
[00:06:56.160 --> 00:06:58.120]  他們叫做教條
[00:06:58.120 --> 00:07:00.600]  其中有一個教條的第一句
[00:07:00.600 --> 00:07:02.280]  他們是這樣說的
[00:07:02.280 --> 00:07:05.120]  人受造首要的目的
[00:07:05.120 --> 00:07:08.560]  你被造的目的是什麼呢
[00:07:08.560 --> 00:07:10.880]  就是榮耀神
[00:07:10.880 --> 00:07:14.680]  並且以神為樂
[00:07:14.680 --> 00:07:17.200]  這有時候我們方派未必有這些教條背誦
[00:07:17.200 --> 00:07:20.160]  常常都不是很清晰
[00:07:20.160 --> 00:07:21.520]  但是聖經它是告訴我們
[00:07:21.520 --> 00:07:24.320]  我們人受造是有目的有意義的
[00:07:24.320 --> 00:07:25.480]  而最好的目的
[00:07:25.480 --> 00:07:27.520]  最重要的目的是榮耀神
[00:07:27.520 --> 00:07:30.560]  並且去同神同在的時候以神為樂
[00:07:30.560 --> 00:07:33.960]  這個是伊甸園的狀態
[00:07:33.960 --> 00:07:37.240]  我們看到此早他們怎樣在伊甸園裡面
[00:07:37.240 --> 00:07:40.440]  本應是可以透過他們的生活工作
[00:07:40.440 --> 00:07:42.680]  服侍榮耀這位上帝
[00:07:42.680 --> 00:07:44.480]  去見證這位上帝的豐富
[00:07:44.480 --> 00:07:46.120]  創造的美善
[00:07:46.120 --> 00:07:48.080]  一切的美好
[00:07:48.080 --> 00:07:49.840]  並且在其中
[00:07:49.840 --> 00:07:52.560]  去享用上帝賜予的福分
[00:07:52.560 --> 00:07:54.120]  在這個樂園裡面
[00:07:54.120 --> 00:07:56.560]  這個是創造那個形態
[00:07:56.560 --> 00:07:59.000]  給我們回復起始的時候
[00:07:59.000 --> 00:08:00.400]  當我們有健康頂尖
[00:08:00.400 --> 00:08:01.440]  我們信主的人
[00:08:01.440 --> 00:08:04.520]  不單只是希望像以前那樣生活
[00:08:04.520 --> 00:08:05.920]  我們卻是要能夠
[00:08:05.920 --> 00:08:07.920]  好像回復受造的狀態
[00:08:07.920 --> 00:08:11.520]  我們記得我們人首要被創造的目的
[00:08:11.520 --> 00:08:12.560]  是什麼?
[00:08:12.560 --> 00:08:13.960]  榮耀神
[00:08:13.960 --> 00:08:16.400]  以神為樂
[00:08:16.400 --> 00:08:19.600]  當這個西門的外母完全康復之後
[00:08:19.600 --> 00:08:21.400]  她立即起來
[00:08:21.400 --> 00:08:22.920]  她做什麼?
[00:08:22.920 --> 00:08:26.160]  服侍著耶穌
[00:08:26.160 --> 00:08:28.920]  這裡原本的文字是說服侍
[00:08:28.920 --> 00:08:32.000]  是一個持續服侍的狀態
[00:08:32.000 --> 00:08:34.840]  不斷服侍的狀態
[00:08:34.840 --> 00:08:37.560]  在表達她在往後
[00:08:37.560 --> 00:08:39.360]  都是繼續去支持耶穌基督
[00:08:39.360 --> 00:08:40.800]  全方的工作
[00:08:40.800 --> 00:08:42.200]  很可能她也是其中一個
[00:08:42.200 --> 00:08:44.280]  有份支援耶穌和門徒
[00:08:44.280 --> 00:08:47.680]  這個報道團的婦女之一
[00:08:47.680 --> 00:08:50.600]  去回報耶穌救病的恩典
[00:08:50.600 --> 00:08:54.680]  也繼續去榮耀祂、侍奉祂
[00:08:54.680 --> 00:08:58.080]  頂姐妹,我們的生命是可以這樣
[00:08:58.080 --> 00:09:01.120]  我們能夠病得醫治的時候
[00:09:01.120 --> 00:09:04.240]  我們是應該去服侍神、榮耀神
[00:09:04.240 --> 00:09:04.960]  或者這樣說
[00:09:04.960 --> 00:09:06.760]  在我們能夠有健康的時候
[00:09:06.760 --> 00:09:09.520]  我們這個得救的、新造的人
[00:09:09.520 --> 00:09:12.440]  我們要用我們這個生命和健康
[00:09:12.440 --> 00:09:14.320]  去榮耀神
[00:09:14.320 --> 00:09:16.200]  去以神為樂
[00:09:16.200 --> 00:09:18.480]  如果你問我們人生受造的目的
[00:09:18.480 --> 00:09:20.240]  我們的使命是什麼?
[00:09:20.240 --> 00:09:24.440]  你還不知道有什麼很具體的工作要做的時候
[00:09:24.440 --> 00:09:26.800]  起碼你知道你要榮耀神
[00:09:26.800 --> 00:09:30.240]  你可以以神為樂
[00:09:30.240 --> 00:09:32.000]  參考《對觀福音》
[00:09:32.000 --> 00:09:33.360]  有三本福音書
[00:09:33.360 --> 00:09:35.000]  《馬太》、《馬可》、《路加》
[00:09:35.000 --> 00:09:36.000]  今天我們讀《馬可》
[00:09:36.000 --> 00:09:38.640]  另外兩本都同樣有記載
[00:09:38.640 --> 00:09:43.440]  這一段伊治西門外母的記載
[00:09:43.440 --> 00:09:45.280]  而《馬太》的福音在這段記載之後
[00:09:45.280 --> 00:09:48.640]  馬太還下了一個註解
[00:09:48.640 --> 00:09:54.080]  她引用舊約以出下先知的預告
[00:09:54.080 --> 00:09:55.280]  一起讀吧
[00:09:55.280 --> 00:09:58.480]  「他承擔了我們的軟弱
[00:09:58.480 --> 00:10:01.960]  背負了我們的疾病」
[00:10:01.960 --> 00:10:02.600]  這裡是說
[00:10:02.600 --> 00:10:04.560]  馬太說這件事應驗了
[00:10:04.560 --> 00:10:08.160]  耶穌去做這個醫病的工作的時候
[00:10:08.160 --> 00:10:10.680]  祂應驗了以出下先知的預告
[00:10:10.680 --> 00:10:12.640]  主耶穌不單止在過去
[00:10:12.640 --> 00:10:13.680]  在二千多年前
[00:10:13.680 --> 00:10:16.560]  在西門家裡做這件事
[00:10:16.560 --> 00:10:18.880]  在福音書裡做不同的醫病工作
[00:10:18.880 --> 00:10:20.080]  直到今天
[00:10:20.080 --> 00:10:22.280]  祂仍然是對我們患病的人生
[00:10:22.280 --> 00:10:27.080]  使用祂主權的能力成為我們的醫治者
[00:10:27.080 --> 00:10:29.080]  祂是我們的醫治者
[00:10:29.080 --> 00:10:31.880]  所以我們其實是可以時刻依靠主
[00:10:31.880 --> 00:10:36.160]  去支取身體所需要的健康和力量
[00:10:36.160 --> 00:10:37.920]  疾病得醫治
[00:10:37.920 --> 00:10:40.760]  是我們今天可以經歷的事
[00:10:40.760 --> 00:10:44.320]  耶穌基督不只是以前做這件事
[00:10:44.320 --> 00:10:47.280]  在今天祂仍然在做
[00:10:47.280 --> 00:10:49.760]  可能有時候我們會聽到一些見證
[00:10:49.760 --> 00:10:51.720]  在一些艱難的疾病當中
[00:10:51.720 --> 00:10:53.960]  頂子妹是得到醫治
[00:10:53.960 --> 00:10:55.680]  有時候宣教士在工場裡
[00:10:55.680 --> 00:10:57.880]  很多缺乏的情況下
[00:10:57.880 --> 00:11:01.280]  他們或者自己的孩子患病
[00:11:01.280 --> 00:11:03.680]  主耶穌又奇妙醫治了他們
[00:11:03.680 --> 00:11:05.200]  保守了他們
[00:11:05.200 --> 00:11:06.400]  很多時候
[00:11:06.400 --> 00:11:10.000]  這只是說他們願意去信靠
[00:11:10.000 --> 00:11:12.840]  並且去取用一個嬰許
[00:11:12.840 --> 00:11:14.600]  宣信告訴我們
[00:11:14.600 --> 00:11:15.960]  這是一個嬰許
[00:11:15.960 --> 00:11:20.440]  是預備給神的兒女去取用
[00:11:20.440 --> 00:11:22.640]  你有沒有去這樣去相信
[00:11:22.640 --> 00:11:24.480]  並且去取用呢
[00:11:24.480 --> 00:11:26.400]  我自己小時候有兩次經歷
[00:11:26.400 --> 00:11:28.280]  疾病或者有意外的事
[00:11:28.280 --> 00:11:29.680]  都是很危險
[00:11:29.680 --> 00:11:30.280]  我們一家
[00:11:30.280 --> 00:11:32.920]  我的父母就是為我去祈禱
[00:11:32.920 --> 00:11:35.880]  我相信當時他們是全心信靠
[00:11:35.880 --> 00:11:36.680]  教託仰望
[00:11:36.680 --> 00:11:39.400]  在很多的不知怎麼算的時候
[00:11:39.400 --> 00:11:41.680]  就是仰望主耶穌基督的醫治
[00:11:41.680 --> 00:11:44.800]  感謝神祂仍然保守了我的生命
[00:11:44.800 --> 00:11:47.600]  你亦都可以去經歷
[00:11:47.600 --> 00:11:49.840]  在菲律賓書的第二章
[00:11:49.840 --> 00:11:52.520]  今天我們讀的第二段經文裏面
[00:11:52.520 --> 00:11:54.840]  保羅他提到有兩個的人物
[00:11:54.840 --> 00:11:55.880]  都是我們很熟悉的
[00:11:55.880 --> 00:11:57.400]  一個是提摩太
[00:11:57.400 --> 00:11:59.560]  一個是爾巴忽提
[00:11:59.560 --> 00:12:01.680]  他們兩個有什麼共通點呢
[00:12:01.680 --> 00:12:03.520]  當然都是保羅同工
[00:12:03.520 --> 00:12:04.680]  他們兩個都有一個特點
[00:12:04.680 --> 00:12:07.440]  就是在聖經裏面說過他有病
[00:12:07.440 --> 00:12:11.520]  提摩太在提摩太前書五章二十三節說過
[00:12:11.520 --> 00:12:13.440]  提摩太是常常患病
[00:12:13.440 --> 00:12:15.040]  這是保羅寫的
[00:12:15.040 --> 00:12:16.160]  而這一段今天我們讀的
[00:12:16.160 --> 00:12:19.320]  更加綁到爾巴忽提病得很嚴重
[00:12:19.320 --> 00:12:20.640]  甚至要死
[00:12:20.640 --> 00:12:23.120]  而爾巴忽提這個名字
[00:12:23.120 --> 00:12:25.360]  在希臘文是頗普遍的
[00:12:25.360 --> 00:12:26.600]  因為這個名字
[00:12:26.600 --> 00:12:28.400]  在希臘文翻譯出來的意思就是
[00:12:28.400 --> 00:12:29.800]  可喜悅的
[00:12:29.800 --> 00:12:31.600]  或者用今天的語言
[00:12:31.600 --> 00:12:32.920]  是有魅力的
[00:12:32.920 --> 00:12:35.400]  因為英文翻譯是charming
[00:12:35.400 --> 00:12:38.920]  你知不知道馬王子的英文翻譯是什麼
[00:12:38.920 --> 00:12:40.400]  prince charming
[00:12:40.400 --> 00:12:45.600]  所以這個名字是有些瀟灑和帥氣的
[00:12:45.600 --> 00:12:47.680]  而這個爾巴忽提
[00:12:47.680 --> 00:12:51.600]  爾巴忽提他做些什麼事呢
[00:12:51.600 --> 00:12:52.720]  他去做一個工作
[00:12:52.720 --> 00:12:55.000]  去幫助保羅的時候
[00:12:55.000 --> 00:12:56.680]  他患病
[00:12:56.680 --> 00:12:57.680]  這個保羅他說
[00:12:57.680 --> 00:12:59.640]  他是我的好同工
[00:12:59.640 --> 00:13:01.960]  是我的戰友
[00:13:01.960 --> 00:13:04.080]  他更加是菲律賓教會
[00:13:04.080 --> 00:13:08.560]  就是現在寫這封信給菲律賓教會那幫人的頂子妹
[00:13:08.560 --> 00:13:12.440]  是這幫頂子妹派來幫助我保羅的
[00:13:12.440 --> 00:13:14.120]  去供應我的需要
[00:13:14.120 --> 00:13:14.840]  供應什麼需要
[00:13:14.840 --> 00:13:17.840]  就是供應實質生活的需要一個經費
[00:13:17.840 --> 00:13:22.200]  當時保羅在羅馬坐牢
[00:13:22.200 --> 00:13:23.360]  坐牢也要吃飯
[00:13:23.360 --> 00:13:24.920]  那你不是有皇家飯吃嗎
[00:13:24.920 --> 00:13:26.800]  當時沒有的
[00:13:26.800 --> 00:13:28.800]  是要帶錢坐牢的
[00:13:28.800 --> 00:13:31.120]  是要找人去養你的
[00:13:31.120 --> 00:13:33.600]  是監獄裡面不會供應你的
[00:13:33.600 --> 00:13:37.560]  所以保羅他是需要周圍的弟兄姊妹
[00:13:37.560 --> 00:13:39.160]  甚至其他教會
[00:13:39.160 --> 00:13:40.880]  去幫助他在監獄裡面
[00:13:40.880 --> 00:13:42.560]  或者軟禁的階段
[00:13:42.560 --> 00:13:44.200]  他的生活所需
[00:13:44.200 --> 00:13:46.480]  他的日常日用的飲食
[00:13:46.480 --> 00:13:48.960]  以巴忽提就是菲律賓教會差派
[00:13:48.960 --> 00:13:51.600]  將一筆的經費送給保羅
[00:13:51.600 --> 00:13:54.600]  去照顧留下來照顧坐牢的保羅
[00:13:54.600 --> 00:13:56.120]  幫頭幫尾的人
[00:13:56.120 --> 00:13:57.320]  當然這個幫頭幫尾
[00:13:57.320 --> 00:13:59.640]  不是普通的幫工或者隨從
[00:13:59.640 --> 00:14:00.640]  在聖經裡面
[00:14:00.640 --> 00:14:04.960]  這個供應我需要更加是幫助我服侍
[00:14:04.960 --> 00:14:06.000]  可以想像
[00:14:06.000 --> 00:14:08.280]  他可以幫助保羅什麼服侍
[00:14:08.280 --> 00:14:09.960]  當保羅被軟禁的時候
[00:14:09.960 --> 00:14:11.640]  他需要傳達一些信息
[00:14:11.640 --> 00:14:14.280]  甚至出去栽培一些信徒
[00:14:14.280 --> 00:14:16.880]  他可以透過這些童工幫他出去
[00:14:16.880 --> 00:14:19.600]  不是每個人可以去到軟禁的地方見他
[00:14:19.600 --> 00:14:22.880]  保羅也可以透過這位童工做一些傳話
[00:14:22.880 --> 00:14:24.320]  有時候他有不同的需用
[00:14:24.320 --> 00:14:25.600]  傳遞信件
[00:14:25.600 --> 00:14:27.880]  也可以透過這些童工去幫助
[00:14:27.880 --> 00:14:28.720]  總而言之
[00:14:28.720 --> 00:14:33.160]  這位以巴忽提是參與神聖的工作
[00:14:33.160 --> 00:14:36.640]  大不幸的是他去前往探望保羅的途中
[00:14:36.640 --> 00:14:39.320]  他患病
[00:14:39.320 --> 00:14:40.800]  一起讀二十六節吧
[00:14:40.800 --> 00:14:43.760]  他很想念你們眾人
[00:14:43.760 --> 00:14:46.040]  並且極其難過
[00:14:46.040 --> 00:14:49.800]  因為你們聽見他病了
[00:14:49.800 --> 00:14:54.520]  他這個病的消息傳回菲律賓教會
[00:14:54.520 --> 00:14:58.680]  而菲律賓教會又讓保羅和以巴忽提知道
[00:14:58.680 --> 00:15:01.720]  他們知道以巴忽提病了
[00:15:01.720 --> 00:15:03.040]  病得很重
[00:15:03.040 --> 00:15:05.720]  以巴忽提患了什麼病呢
[00:15:05.720 --> 00:15:08.320]  有人就嘗試從第一句去想
[00:15:08.320 --> 00:15:10.680]  他很想念眾人
[00:15:10.680 --> 00:15:11.920]  也就是思鄉
[00:15:11.920 --> 00:15:13.960]  很想念家裡
[00:15:13.960 --> 00:15:17.280]  不過同一個字想念的字詞
[00:15:17.280 --> 00:15:19.000]  保羅在第一節
[00:15:19.000 --> 00:15:20.120]  第一章的八節
[00:15:20.120 --> 00:15:21.400]  都用在自己身上
[00:15:21.400 --> 00:15:24.080]  他也很想念菲律賓的信徒
[00:15:24.080 --> 00:15:25.160]  所以這個想念的字詞
[00:15:25.160 --> 00:15:27.400]  真的是「I miss you」
[00:15:27.400 --> 00:15:29.480]  那種掛念
[00:15:29.480 --> 00:15:32.480]  就不是他想到心病
[00:15:32.480 --> 00:15:34.360]  不是這個狀態
[00:15:34.360 --> 00:15:36.480]  經文沒有說他是什麼病
[00:15:36.480 --> 00:15:40.360]  但是他告訴菲律賓眾人
[00:15:40.360 --> 00:15:43.120]  以巴忽提心裡很難過
[00:15:43.120 --> 00:15:44.880]  難過不是那個病
[00:15:44.880 --> 00:15:47.120]  而難過是因為
[00:15:47.120 --> 00:15:51.080]  他知道菲律賓教會的弟兄姊妹
[00:15:51.080 --> 00:15:52.440]  知道他病了
[00:15:52.440 --> 00:15:55.440]  他擔心他們擔心
[00:15:55.440 --> 00:15:57.280]  他難過
[00:15:57.280 --> 00:15:58.520]  很有可能以巴忽提就是
[00:15:58.520 --> 00:16:02.320]  當他負責把這一大筆的生活費用的奉獻
[00:16:02.320 --> 00:16:04.480]  從菲律賓拿到羅馬
[00:16:04.480 --> 00:16:06.840]  你只要經過陸路走很多的城鎮
[00:16:06.840 --> 00:16:08.640]  才去到這個地方
[00:16:08.640 --> 00:16:11.600]  從希臘的地方走到意大利的地方
[00:16:11.600 --> 00:16:14.560]  把這些款項交給保羅
[00:16:14.560 --> 00:16:16.400]  他不會一個人走的
[00:16:16.400 --> 00:16:19.080]  一定有人隨行跟他同行
[00:16:19.080 --> 00:16:21.000]  很可能就是途中他病了
[00:16:21.000 --> 00:16:22.040]  病得很重
[00:16:22.040 --> 00:16:23.360]  不過他自己作為特使
[00:16:23.360 --> 00:16:25.200]  他要努力堅持到底
[00:16:25.200 --> 00:16:26.760]  不肯折返
[00:16:26.760 --> 00:16:30.720]  於是其中一個幫忙押送的隨行者
[00:16:30.720 --> 00:16:31.480]  就折返
[00:16:31.480 --> 00:16:34.320]  才去向菲律賓教會去報告這件事
[00:16:34.320 --> 00:16:36.400]  或者為他去討局
[00:16:36.400 --> 00:16:40.040]  正是這樣 保羅在三十字說
[00:16:40.040 --> 00:16:40.960]  一起讀
[00:16:40.960 --> 00:16:44.080]  「因他為做基督的工作
[00:16:44.080 --> 00:16:47.360]  不顧性命 幾乎致死
[00:16:47.360 --> 00:16:51.880]  為要補足你們供應我不救的地方」
