
[00:00:00.000 --> 00:00:04.920]  我們雖然有些教會沒有用教會年這個情況
[00:01:53.560 --> 00:01:55.440]  結果神就沉默了
[00:01:55.440 --> 00:01:57.960]  那麼究竟當時的人犯了什麼錯呢?
[00:01:57.960 --> 00:02:00.520]  會不會今天同樣我們一群基督徒
[00:02:00.520 --> 00:02:02.320]  都照樣犯這些錯呢?
[00:02:02.320 --> 00:02:04.480]  因為我們都不會特別去拜偶像
[00:02:04.480 --> 00:02:06.240]  農曆新年快來了
[00:02:06.240 --> 00:02:07.760]  我相信做基督徒的
[00:02:07.760 --> 00:02:11.560]  是不會刻意地去奢宮廟上香的
[00:02:11.560 --> 00:02:13.320]  當然有些說自己是基督徒的議員
[00:02:13.320 --> 00:02:14.440]  他們上午都說了
[00:02:14.440 --> 00:02:15.800]  但是我們作為一個真正的基督徒
[00:02:15.800 --> 00:02:17.360]  我們是不會做這件事情的
[00:02:17.360 --> 00:02:18.480]  你留意到的時候
[00:02:18.480 --> 00:02:21.160]  原來他們表面親近神
[00:02:21.160 --> 00:02:23.160]  但是心態是不得了的
[00:02:23.160 --> 00:02:27.520]  神說父親是應該給兒子來帶去尊敬的
[00:02:27.520 --> 00:02:29.760]  僕人是要敬畏的主人
[00:02:29.760 --> 00:02:31.040]  但是神說我是父親
[00:02:31.040 --> 00:02:32.120]  我是主人
[00:02:32.120 --> 00:02:33.520]  但是你敬畏我的在哪裡呢?
[00:02:33.520 --> 00:02:35.200]  我什麼時候沒有敬畏你
[00:02:35.200 --> 00:02:37.320]  他說在呈獻的事上
[00:02:37.320 --> 00:02:38.600]  你將那些盲眼的
[00:02:38.600 --> 00:02:39.520]  瘸腿的
[00:02:39.520 --> 00:02:42.160]  生鱔生奶的那些濟生
[00:02:42.160 --> 00:02:43.880]  來帶去呈獻給我
[00:02:43.880 --> 00:02:45.960]  他說如果你給一些省長
[00:02:45.960 --> 00:02:48.320]  你會將這些禮物送給他
[00:02:48.320 --> 00:02:50.120]  其實你正在貶低我
[00:02:50.120 --> 00:02:51.520]  雖然他們有
[00:02:51.520 --> 00:02:53.160]  有來帶去呈獻
[00:02:53.160 --> 00:02:55.480]  但是他們的心
[00:02:55.480 --> 00:02:58.760]  其實不是真真正正的去敬畏神
[00:02:58.760 --> 00:03:01.520]  只是外在的一些宗教禮儀
[00:03:01.520 --> 00:03:04.600]  所以特別提醒現在鏡頭前的弟兄姊妹
[00:03:04.600 --> 00:03:06.440]  你現在正在敬拜神
[00:03:06.440 --> 00:03:09.200]  你會拿著一杯咖啡
[00:03:09.200 --> 00:03:10.240]  正在吃東西
[00:03:10.240 --> 00:03:12.080]  來帶去敬拜呢?
[00:03:12.080 --> 00:03:13.400]  如果是的時候
[00:03:13.400 --> 00:03:14.160]  你想一下
[00:03:14.160 --> 00:03:16.680]  如果你對著一個國家首長
[00:03:16.680 --> 00:03:18.080]  你會不會這樣做呢?
[00:03:18.080 --> 00:03:20.440]  如果你不會這樣做的時候
[00:03:20.440 --> 00:03:22.520]  但原來我們在敬拜的時候
[00:03:22.520 --> 00:03:24.160]  我們是這麼輕率
[00:03:24.160 --> 00:03:26.080]  其實我們在某個程度上
[00:03:26.080 --> 00:03:29.480]  我們是犯了同樣所犯的錯
[00:03:29.480 --> 00:03:31.320]  所以當然要很小心
[00:03:31.320 --> 00:03:32.840]  我們的心是怎樣
[00:03:32.840 --> 00:03:34.840]  還有就是他們在生活上
[00:03:34.840 --> 00:03:36.880]  他們在生活上來帶去
[00:03:36.880 --> 00:03:38.680]  跟他們家人關係不好
[00:03:38.680 --> 00:03:40.680]  原來他們來帶去做什麼呢?
[00:03:40.680 --> 00:03:42.360]  就是他們來帶去
[00:03:42.360 --> 00:03:44.160]  騙他們的妻子
[00:03:44.160 --> 00:03:46.640]  跟第三者發生關係
[00:03:46.640 --> 00:03:50.320]  甚至這個第三者是他們弟兄的妻子
[00:03:50.320 --> 00:03:51.800]  即是他們正在彈奏奸淫
[00:03:51.800 --> 00:03:53.080]  但你有沒有留意到
[00:03:53.080 --> 00:03:56.120]  他們照樣的去獻祭
[00:03:56.120 --> 00:03:59.040]  信神說我不預納你們這個祭物
[00:03:59.040 --> 00:04:01.880]  今天我們的神不是受賄的
[00:04:01.880 --> 00:04:03.600]  你做得不好的時候
[00:04:03.600 --> 00:04:05.600]  不要期望你獻祭
[00:04:05.600 --> 00:04:08.160]  於是神就會來帶你去預納
[00:04:08.160 --> 00:04:10.560]  《聖經》裡面很清楚的說
[00:04:10.560 --> 00:04:12.360]  我們要跟人的關係好
[00:04:12.360 --> 00:04:14.240]  即是說你們這些人不要忘記
[00:04:14.240 --> 00:04:17.160]  他們是沒有否定耶和華的信仰
[00:04:17.160 --> 00:04:21.240]  但他們一樣的在生活道德上有偏差
[00:04:21.240 --> 00:04:22.960]  正如我今天說
[00:04:22.960 --> 00:04:25.480]  作為基督徒這三個字沒有保證
[00:04:25.480 --> 00:04:28.880]  今天很多基督徒的婚姻都出現了問題
[00:04:28.880 --> 00:04:30.640]  都一樣會離婚
[00:04:30.640 --> 00:04:32.120]  甚至會有婚外情
[00:04:32.120 --> 00:04:35.240]  這樣的時候我們怎樣面對我們的信仰呢?
[00:04:35.240 --> 00:04:36.960]  還有就是更加
[00:04:36.960 --> 00:04:39.480]  他們沒有來到好地的呈獻
[00:04:39.480 --> 00:04:42.440]  應該將當立的運之一
[00:04:42.440 --> 00:04:44.880]  來帶去送入倉庫
[00:04:44.880 --> 00:04:46.480]  收到神的佳佑糧
[00:04:46.480 --> 00:04:48.280]  但他們沒有這樣做到
[00:04:48.280 --> 00:04:50.800]  我們只是看他們三個的例證
[00:04:50.800 --> 00:04:53.600]  就看到當時原來很多的子民
[00:04:53.600 --> 00:04:55.360]  他們有說去敬拜神
[00:04:55.360 --> 00:04:59.200]  但是他們沒有實際地去尊重神
[00:04:59.200 --> 00:05:02.800]  在生活上沒有按照神的心意而活
[00:05:02.800 --> 00:05:05.920]  所以神一次又一次已經這樣來對待他們了
[00:05:05.920 --> 00:05:07.480]  他們已經神經滅亡了
[00:05:07.480 --> 00:05:09.280]  他們都不能夠汲取教訓
[00:05:09.280 --> 00:05:12.000]  於是神就不再向他們說話
[00:05:12.480 --> 00:05:15.240]  所以當時接著的400年
[00:05:15.240 --> 00:05:17.480]  被稱為黑暗時期
[00:05:17.480 --> 00:05:19.480]  在這400年裏面
[00:05:19.480 --> 00:05:22.480]  我們沒有很多的資料
[00:05:22.480 --> 00:05:24.600]  但如果你看歷史你會知道
[00:05:24.600 --> 00:05:27.320]  有瑪嘉比王朝
[00:05:27.320 --> 00:05:29.360]  他們想搞獨立
[00:05:29.360 --> 00:05:32.960]  結果後來亦都因為曾經成功過
[00:05:32.960 --> 00:05:35.200]  但因為內訌的緣故
[00:05:35.200 --> 00:05:36.920]  以致到他們怎樣呢?
[00:05:36.920 --> 00:05:39.320]  他們來帶去再一次被剿滅
[00:05:39.320 --> 00:05:41.880]  他們當時耶穌降生之前
[00:05:41.880 --> 00:05:44.400]  他們被羅馬政府來統治
[00:05:44.400 --> 00:05:48.320]  羅馬來帶去體輕虐待這班人
[00:05:48.320 --> 00:05:50.200]  只要一個兵丁
[00:05:50.200 --> 00:05:52.160]  見到一個人的時候
[00:05:52.160 --> 00:05:53.440]  叫他來幫忙做事
[00:05:53.440 --> 00:05:54.560]  他就要做的了
[00:05:54.560 --> 00:05:55.880]  絕對的來帶
[00:05:55.880 --> 00:05:56.960]  很兇惡的
[00:05:56.960 --> 00:05:59.240]  那些叫做惡兵黑鯨來的
[00:05:59.240 --> 00:06:00.720]  很久來對待他們
[00:06:00.720 --> 00:06:02.120]  所以耶穌怎樣說呢?
[00:06:02.120 --> 00:06:04.760]  敵人叫你走一里路
[00:06:04.760 --> 00:06:07.160]  你走夠兩里路給他
[00:06:07.160 --> 00:06:08.280]  就是這個背景
[00:06:08.280 --> 00:06:10.000]  所以記住這班人
[00:06:10.600 --> 00:06:12.680]  他們好像神沒有理會他們
[00:06:12.680 --> 00:06:14.880]  他們活得很痛苦
[00:06:14.880 --> 00:06:17.560]  他們在政權的暴力底下
[00:06:17.560 --> 00:06:19.440]  他們難以喘息
[00:06:19.440 --> 00:06:21.880]  所以他們很渴望
[00:06:21.880 --> 00:06:23.520]  有一位利塞
[00:06:23.520 --> 00:06:25.600]  有一位君王來到他們當中
[00:06:25.600 --> 00:06:28.200]  能夠恢復他們昔日的光輝
[00:06:28.200 --> 00:06:29.640]  就是大衛那個年代
[00:06:29.640 --> 00:06:31.000]  所羅門那個年代
[00:06:31.000 --> 00:06:33.080]  讓他們不再受歧視
[00:06:33.080 --> 00:06:36.480]  所以在耶穌降生之前
[00:06:36.480 --> 00:06:39.560]  原來他們活得非常痛苦
[00:06:39.680 --> 00:06:42.400]  他們很盼望這個利塞會來到
[00:06:42.400 --> 00:06:43.680]  那時候
[00:06:43.680 --> 00:06:44.280]  好了
[00:06:44.280 --> 00:06:45.880]  終於
[00:06:45.880 --> 00:06:47.200]  耶穌出現了
[00:06:47.200 --> 00:06:49.120]  但是耶穌出現之前
[00:06:49.120 --> 00:06:50.040]  有一件事發生了
[00:06:50.040 --> 00:06:51.120]  不知道大家記不記得呢?
[00:06:51.120 --> 00:06:53.400]  有一個人叫做撒加利亞
[00:06:53.400 --> 00:06:55.520]  他是祭司
[00:06:55.520 --> 00:06:57.600]  撒加利亞可能你不是很熟
[00:06:57.600 --> 00:06:59.680]  怎樣叫做施洗約翰呢?
[00:06:59.680 --> 00:07:00.760]  好了
[00:07:00.760 --> 00:07:03.480]  撒加利亞就是施洗約翰的爸爸
[00:07:03.480 --> 00:07:05.040]  他年紀很大
[00:07:05.040 --> 00:07:07.440]  他去到聖殿裡面有獻祭
[00:07:07.440 --> 00:07:09.280]  但是突然之間
[00:07:09.680 --> 00:07:10.680]  在過程裡面
[00:07:10.680 --> 00:07:12.800]  天使向他
[00:07:12.800 --> 00:07:13.880]  理解他出現
[00:07:13.880 --> 00:07:15.520]  那時候
[00:07:15.520 --> 00:07:16.720]  跟他說
[00:07:16.720 --> 00:07:19.440]  你的妻子伊麗莎白
[00:07:19.440 --> 00:07:22.120]  將會懷孕生子
[00:07:22.120 --> 00:07:24.440]  不是吧
[00:07:24.440 --> 00:07:26.800]  她已經過了生育年齡了
[00:07:26.800 --> 00:07:28.200]  沒有兒子生的了
[00:07:28.200 --> 00:07:29.360]  怎麼可能有呢?
[00:07:29.360 --> 00:07:30.360]  神說
[00:07:30.360 --> 00:07:31.960]  一定會有
[00:07:31.960 --> 00:07:33.440]  而且還有
[00:07:33.440 --> 00:07:35.280]  將來你的兒子要改名
[00:07:35.280 --> 00:07:37.000]  就叫做約翰
[00:07:37.920 --> 00:07:40.800]  我們的家譜裡面沒有這件事的
[00:07:40.800 --> 00:07:42.440]  沒有約翰這個名字的
[00:07:42.440 --> 00:07:45.520]  叫你這麼多事情你都不聽
[00:07:45.520 --> 00:07:47.000]  好,為了證明我是
[00:07:47.000 --> 00:07:48.480]  真實的
[00:07:48.480 --> 00:07:50.360]  要你騙
[00:07:50.360 --> 00:07:51.240]  一段時間
[00:07:51.240 --> 00:07:56.560]  那撒加利亞在獻祭的過程當中
[00:07:56.560 --> 00:07:58.320]  他見到
[00:07:58.320 --> 00:08:00.440]  天使向他報信
[00:08:00.440 --> 00:08:02.800]  因為他一些小信
[00:08:02.800 --> 00:08:04.640]  所以聖經裡面說到什麼呢?
[00:08:04.640 --> 00:08:06.320]  就叫他理解他
[00:08:06.320 --> 00:08:07.520]  不能夠出聲
[00:08:07.520 --> 00:08:08.960]  好,我們一起帶大家去看
[00:08:08.960 --> 00:08:10.240]  盧甲邦第一章
[00:08:10.240 --> 00:08:12.360]  21、22兩節
[00:08:12.360 --> 00:08:14.160]  盧甲邦21、22兩節
[00:08:14.160 --> 00:08:15.960]  好,我們一起帶大家去聽
[00:08:15.960 --> 00:08:18.840]  百姓等候撒加利亞
[00:08:18.840 --> 00:08:21.760]  查爾他許久在殿裡
[00:08:21.760 --> 00:08:23.280]  直至他出獄
[00:08:23.280 --> 00:08:25.280]  不能和他們說話
[00:08:25.280 --> 00:08:28.840]  他們就知道他在殿裡見了異象
[00:08:28.840 --> 00:08:31.680]  因為他直向他們打手勢
[00:08:31.680 --> 00:08:33.360]  警成點瓦邦
[00:08:33.360 --> 00:08:35.480]  當撒加利亞出來的時候
[00:08:35.480 --> 00:08:37.480]  這次怎麼這麼久都不出來呢?
[00:08:37.480 --> 00:08:39.880]  出來之後,撒基里亞不知跟他說:
[00:08:39.880 --> 00:08:44.280]  啊!啊!啊!啊!啊!啊!啊!啊!啊!這樣啊!
[00:08:44.280 --> 00:08:47.480]  哇!那些百姓很開心啊!
[00:08:47.480 --> 00:08:49.480]  因為他啞了
[00:08:49.480 --> 00:08:51.480]  哦!因為啞了不用聽我們講道
[00:08:51.480 --> 00:08:52.480]  所以他們很開心
[00:08:52.480 --> 00:08:53.480]  不是的!
[00:08:53.480 --> 00:08:58.480]  他們知道原來神再一次向他們表現
[00:08:58.480 --> 00:09:00.980]  神再一次介入他們的歷史裏面
[00:09:00.980 --> 00:09:04.480]  他們盼望了神的出現已經很久了
[00:09:04.480 --> 00:09:07.980]  但是終於神再一次介入
[00:09:07.980 --> 00:09:12.480]  於是他們在絕望裏面找到盼望
[00:09:12.480 --> 00:09:16.480]  在黑暗當中看到斯斯的曙光
[00:09:16.480 --> 00:09:18.480]  所以他們很開心
[00:09:18.480 --> 00:09:22.480]  然後就是耶穌的出生
[00:09:22.480 --> 00:09:24.480]  耶穌出生的時候
[00:09:24.480 --> 00:09:26.480]  我們不詳細講大家都很熟悉
[00:09:26.480 --> 00:09:29.480]  但當時原來有很多敬虔的人
[00:09:29.480 --> 00:09:33.980]  很盼望這位救世主出現
[00:09:33.980 --> 00:09:36.480]  特別其中一個人叫西彬
[00:09:36.480 --> 00:09:40.480]  我們一起看路加官第二章25到26節
[00:09:40.480 --> 00:09:42.480]  25到26節
[00:09:42.480 --> 00:09:46.480]  在耶路撒冷有一個人名叫西彬
[00:09:46.480 --> 00:09:49.480]  這人又公義又虔誠
[00:09:49.480 --> 00:09:53.480]  素常盼望以色列的安慰者來到
[00:09:53.480 --> 00:09:55.480]  又有聖靈在他身上
[00:09:55.480 --> 00:09:58.480]  他得了聖靈的啟示
[00:09:58.480 --> 00:10:00.480]  知道自己未死以前
[00:10:00.480 --> 00:10:03.480]  別看見主所立的基督
[00:10:03.480 --> 00:10:05.480]  這人叫西彬
[00:10:05.480 --> 00:10:07.480]  他是很虔誠
[00:10:07.480 --> 00:10:09.480]  大家有沒有留意到虔誠
[00:10:09.480 --> 00:10:12.480]  很公義
[00:10:12.480 --> 00:10:14.480]  他是一個很公義的人
[00:10:14.480 --> 00:10:16.480]  為了不平的事他會怒氣
[00:10:16.480 --> 00:10:17.480]  他會發聲
[00:10:17.480 --> 00:10:19.480]  他是公義而虔誠
[00:10:19.480 --> 00:10:22.480]  他一直都盼望這位來賽亞
[00:10:22.480 --> 00:10:23.480]  這位君王會來
[00:10:23.480 --> 00:10:28.480]  當約瑟瑪尼亞帶著嬰兒的耶穌
[00:10:28.480 --> 00:10:30.480]  去到聖殿的時候
[00:10:30.480 --> 00:10:32.480]  他得到啟示就會見到
[00:10:32.480 --> 00:10:34.480]  這位細蚊仔
[00:10:34.480 --> 00:10:35.480]  他很開心
[00:10:35.480 --> 00:10:37.480]  接著說了一句說話
[00:10:37.480 --> 00:10:38.480]  每講這句說話
[00:10:38.480 --> 00:10:41.480]  就想起我們葵涌堂的一個會友
[00:10:41.480 --> 00:10:43.480]  我見到這位細蚊仔
[00:10:43.480 --> 00:10:46.480]  我可以安然離世
[00:10:46.480 --> 00:10:48.480]  此次我讀這篇的時候
[00:10:48.480 --> 00:10:50.480]  我就想起我們葵涌堂的弟兄
[00:10:50.480 --> 00:10:51.480]  因為他叫安然
[00:10:51.480 --> 00:10:53.480]  幸好細蚊仔不是叫離世
[00:10:53.480 --> 00:10:55.480]  不然就出事了
[00:10:55.480 --> 00:10:58.480]  他就說他很安心可以離開
[00:10:58.480 --> 00:11:05.480]  原來當時很敬虔的猶太人
[00:11:05.480 --> 00:11:08.480]  他們很盼望這位君王來到
[00:11:08.480 --> 00:11:10.480]  但當耶穌來到的時候
[00:11:10.480 --> 00:11:15.480]  他就是要更新我們個人的生命
[00:11:15.480 --> 00:11:18.480]  主耶穌第一次來的時候
[00:11:18.480 --> 00:11:22.480]  是以一個謙卑的僕人的身份來到
[00:11:22.480 --> 00:11:24.480]  當耶穌來的時候
[00:11:24.480 --> 00:11:26.480]  他不是要做地上的君王
[00:11:26.480 --> 00:11:28.480]  他很清楚地說
[00:11:28.480 --> 00:11:31.480]  因為人子來並不是要受人的服侍
[00:11:31.480 --> 00:11:33.480]  乃是要去服侍人
[00:11:33.480 --> 00:11:39.480]  並且捨命作多人的贖駕
[00:11:39.480 --> 00:11:41.480]  原來耶穌基督來的時候
[00:11:41.480 --> 00:11:43.480]  最終的目的是什麼呢
[00:11:43.480 --> 00:11:44.480]  是死亡
[00:11:44.480 --> 00:11:46.480]  是為我們去死
[00:11:46.480 --> 00:11:48.480]  我們經常說我們每個人都會死亡
[00:11:48.480 --> 00:11:50.480]  但是你問問你父母
[00:11:50.480 --> 00:11:52.480]  生你出來的目的是什麼
[00:11:52.480 --> 00:11:53.480]  我想你死而已
[00:11:53.480 --> 00:11:54.480]  不會的
[00:11:54.480 --> 00:11:56.480]  但是原來耶穌出生的目的
[00:11:56.480 --> 00:11:58.480]  就是為了要去死
[00:11:58.480 --> 00:12:00.480]  就是要以代替不義
[00:12:00.480 --> 00:12:04.480]  是代替我們來受這個罪的刑罰
[00:12:04.480 --> 00:12:07.480]  當耶穌死而復活
[00:12:07.480 --> 00:12:08.480]  完成救恩的時候
[00:12:08.480 --> 00:12:11.480]  當他接受了這份救贖的時候
[00:12:11.480 --> 00:12:12.480]  記住
[00:12:12.480 --> 00:12:17.480]  他是帶來給我們個人生命上的更新
[00:12:17.480 --> 00:12:19.480]  這個是很重要的
[00:12:19.480 --> 00:12:23.480]  所以他絕對不是來統治這個世界
[00:12:23.480 --> 00:12:25.480]  我們一起讀出這段經文
[00:12:25.480 --> 00:12:26.480]  大家都很熟悉的
[00:12:26.480 --> 00:12:28.480]  哥倫德號書第五章第十七節
[00:12:28.480 --> 00:12:30.480]  我們一起讀出
[00:12:30.480 --> 00:12:32.480]  若有人在基督裡
[00:12:32.480 --> 00:12:35.480]  他就是新造的人
[00:12:35.480 --> 00:12:39.480]  舊事已過都變成新的了
[00:12:39.480 --> 00:12:42.480]  當我們要來接受主的時候
[00:12:42.480 --> 00:12:44.480]  我們的生命是會有改變
[00:12:44.480 --> 00:12:46.480]  信耶穌不只是為了上天堂
[00:12:46.480 --> 00:12:49.480]  聖經絕對不是把重點放在這裡
[00:12:49.480 --> 00:12:52.480]  信耶穌叫我們生命會有所改變
[00:12:52.480 --> 00:12:54.480]  當你信了主
[00:12:54.480 --> 00:12:55.480]  你成長
[00:12:55.480 --> 00:12:56.480]  你親近神
[00:12:56.480 --> 00:12:58.480]  慢慢慢慢你了解神的話語
[00:12:58.480 --> 00:13:01.480]  你按神的說話來過生活的時候
[00:13:01.480 --> 00:13:04.480]  你生命就會很積極
[00:13:04.480 --> 00:13:07.480]  你學習到怎樣去體諒
[00:13:07.480 --> 00:13:09.480]  怎樣有同理心
[00:13:09.480 --> 00:13:11.480]  剛剛過去這個禮拜
[00:13:11.480 --> 00:13:13.480]  政府就來帶我們去什麼呢
[00:13:13.480 --> 00:13:15.480]  教育署就說要教導學生
[00:13:15.480 --> 00:13:16.480]  來帶我們去怎樣呢
[00:13:16.480 --> 00:13:18.480]  要有同理心
[00:13:18.480 --> 00:13:19.480]  要守法
[00:13:19.480 --> 00:13:21.480]  但是同理心他講的很少
[00:13:21.480 --> 00:13:24.480]  如果我們很清楚的聖經的教導
[00:13:24.480 --> 00:13:26.480]  與喜樂的人同樂
[00:13:26.480 --> 00:13:28.480]  與哀哭的人同哭
[00:13:28.480 --> 00:13:30.480]  我們要站在對方的立場
[00:13:30.480 --> 00:13:31.480]  去想一些事情的時候
[00:13:31.480 --> 00:13:33.480]  於是你容易學習寬恕
[00:13:33.480 --> 00:13:35.480]  接納體諒
[00:13:35.480 --> 00:13:38.480]  當我們經歷到神對我們的拯救
[00:13:38.480 --> 00:13:39.480]  我們犯這麼多錯
[00:13:39.480 --> 00:13:40.480]  但是神都可以饒恕我們
[00:13:40.480 --> 00:13:43.480]  為什麼我不可以去饒恕得罪我們的人
[00:13:43.480 --> 00:13:45.480]  你想想這個世界何等的美麗
[00:13:45.480 --> 00:13:47.480]  如果大家都肯彼此接納寬恕的時候
[00:13:47.480 --> 00:13:50.480]  當我們按照神的說話來做的時候
[00:13:50.480 --> 00:13:52.480]  我們知道原來錢是重要
[00:13:52.480 --> 00:13:55.480]  但是生命更加寶貴
[00:13:55.480 --> 00:13:57.480]  於是你就懂得怎樣
[00:13:57.480 --> 00:13:59.480]  你就是去將你人生的焦點
[00:13:59.480 --> 00:14:01.480]  放在什麼事上
[00:14:01.480 --> 00:14:03.480]  你的生命就會更加豐盛
[00:14:03.480 --> 00:14:05.480]  所以很重要
[00:14:05.480 --> 00:14:08.480]  原來耶穌來是叫我們個人生命得到改變
[00:14:08.480 --> 00:14:11.480]  就好像這個處境一樣
[00:14:11.480 --> 00:14:13.480]  這個人曾經來買股票
[00:14:13.480 --> 00:14:14.480]  賺了很多錢
[00:14:14.480 --> 00:14:16.480]  但是後來一個的風暴
[00:14:16.480 --> 00:14:17.480]  就是沒有錢了
[00:14:17.480 --> 00:14:18.480]  還繼續去賭錢
[00:14:18.480 --> 00:14:19.480]  希望可以賭一賭
[00:14:19.480 --> 00:14:20.480]  結果輸光了
[00:14:20.480 --> 00:14:22.480]  後來就被大耳窿來追債
[00:14:22.480 --> 00:14:24.480]  家裡又不能夠忍受那種
[00:14:24.480 --> 00:14:26.480]  活在恐懼的當中
[00:14:26.480 --> 00:14:28.480]  後來跟他離婚
[00:14:28.480 --> 00:14:30.480]  因為在恐懼裡面
[00:14:30.480 --> 00:14:32.480]  他覺得睡也睡得不安心
[00:14:32.480 --> 00:14:35.480]  於是切斷這個關係
[00:14:35.480 --> 00:14:36.480]  他離了婚之後
[00:14:36.480 --> 00:14:38.480]  這個人曾經在什麼地方睡
[00:14:38.480 --> 00:14:41.480]  在深圳球場那些地方
[00:14:41.480 --> 00:14:43.480]  露宿者
[00:14:43.480 --> 00:14:45.480]  但是竟然有基督徒去關心這些人
[00:14:45.480 --> 00:14:49.480]  跟他傳福音去信了耶穌
[00:14:49.480 --> 00:14:51.480]  他繼續去找工作
[00:14:51.480 --> 00:14:53.480]  然後慢慢去還錢
[00:14:53.480 --> 00:14:55.480]  還到差不多的時候
[00:14:55.480 --> 00:14:57.480]  去追求他的太太
[00:14:57.480 --> 00:14:59.480]  他太太看到他生命有改變
[00:14:59.480 --> 00:15:02.480]  於是願意再一次接納他
[00:15:02.480 --> 00:15:07.480]  再一次去婚姻註冊處裡面註冊結婚
[00:15:07.480 --> 00:15:09.480]  很多年之前
[00:15:09.480 --> 00:15:12.480]  我曾經來跟他合作過
[00:15:12.480 --> 00:15:15.480]  他有個兒子在柴灣讀書
[00:15:15.480 --> 00:15:19.480]  我們見到很多這些生命裡面有改變的人
[00:15:19.480 --> 00:15:23.480]  原來基督帶來的就是我們生命上面的更新
[00:15:23.480 --> 00:15:27.480]  但是現在我們不只是慶祝聖誕節
[00:15:27.480 --> 00:15:29.480]  想起過去的事
[00:15:29.480 --> 00:15:31.480]  原來我們要盼望
[00:15:31.480 --> 00:15:33.480]  我們要盼望將來
[00:15:33.480 --> 00:15:36.480]  今天主耶穌很清楚說會再來的
[00:15:36.480 --> 00:15:38.480]  某個程度我覺得現在
[00:15:38.480 --> 00:15:40.480]  我們都是活在這個章能期裡面
[00:15:40.480 --> 00:15:42.480]  我們的主都會再回來
[00:15:42.480 --> 00:15:47.480]  但是記不記得第一次章能期之前
[00:15:47.480 --> 00:15:51.480]  他們是活在痛苦困難的裡面
[00:15:51.480 --> 00:15:55.480]  似乎今天我也活在一個困難和痛苦的當中
[00:15:55.480 --> 00:15:58.480]  整個世界被這個疫情影響
[00:15:58.480 --> 00:16:00.480]  今天我們不能夠實體的來崇拜
[00:16:00.480 --> 00:16:03.480]  今天很多人來大學在工作上失業
[00:16:03.480 --> 00:16:05.480]  你想想做旅行社的那些
[00:16:05.480 --> 00:16:06.480]  是多麼痛苦
[00:16:06.480 --> 00:16:07.480]  完全不能開團的
