
[00:00:00.000 --> 00:00:07.600]  李卓人:我們再一齊去聆聽陳的話語
[00:02:23.400 --> 00:02:28.800]  聚集的教會Gathering Church和分散的教會Scattering Church
[00:02:28.800 --> 00:02:29.800]  什麼意思呢?
[00:02:29.800 --> 00:02:32.000]  其實我們聚集是為了什麼呢?
[00:02:32.000 --> 00:02:34.200]  聚集是為了分散
[00:02:34.200 --> 00:02:39.400]  分散之後,在接著的七天之後,我們再聚集
[00:02:39.400 --> 00:02:41.800]  就是這樣,每個星期我們聚集
[00:02:41.800 --> 00:02:44.200]  然後被差遣到分散
[00:02:44.200 --> 00:02:47.600]  作為耶穌基督的門徒,作為天父的兒女
[00:02:47.600 --> 00:02:49.800]  我們就要按著主的吩咐
[00:02:49.800 --> 00:02:52.000]  在世會出天國的使命
[00:02:52.000 --> 00:02:54.400]  成為一個使人得見的門徒
[00:02:54.400 --> 00:02:56.000]  當我們聚集的時候
[00:02:56.000 --> 00:02:59.000]  我們一起去敬拜主耶穌基督
[00:02:59.000 --> 00:03:02.600]  去學習與上帝建立一個親密的關係
[00:03:02.600 --> 00:03:05.200]  由得著聖靈的能力
[00:03:05.200 --> 00:03:07.800]  被上帝話語生命的根深
[00:03:07.800 --> 00:03:11.200]  以致我們被差遣、分散
[00:03:11.200 --> 00:03:13.600]  去到我們的社群
[00:03:13.600 --> 00:03:16.000]  就只有你能夠接觸到你的社群
[00:03:16.000 --> 00:03:19.400]  就是你的家人、你的朋友、你的同事
[00:03:19.400 --> 00:03:21.600]  你公司客戶的對象
[00:03:21.600 --> 00:03:23.800]  只要你能夠接觸到
[00:03:23.800 --> 00:03:25.600]  你就在你的鄰舍當中
[00:03:25.600 --> 00:03:28.800]  去活出天國福音的使命
[00:03:28.800 --> 00:03:30.800]  教會不是時代論壇
[00:03:30.800 --> 00:03:32.000]  不是城市論壇
[00:03:32.000 --> 00:03:33.800]  不是什麼民間智慧組織
[00:03:33.800 --> 00:03:35.800]  不是那些網上的社交平台
[00:03:35.800 --> 00:03:37.800]  也不是那些電台的瘋言節目
[00:03:37.800 --> 00:03:40.400]  而是一群天父的兒女
[00:03:40.400 --> 00:03:43.000]  一群屬於耶穌基督聚集的群體
[00:03:43.000 --> 00:03:47.000]  一群正在學習如何成為天國子民的新移民
[00:03:47.000 --> 00:03:50.400]  新移民,我們正在學習如何去天國
[00:03:50.400 --> 00:03:52.400]  但我們不是閉門一家親
[00:03:52.400 --> 00:03:54.200]  不是離地,不是離世
[00:03:54.200 --> 00:03:56.000]  不是不問世事
[00:03:56.000 --> 00:04:00.600]  而是要讓聖靈轉化我們的生命
[00:04:00.600 --> 00:04:02.800]  原本我們是活在罪惡當中
[00:04:02.800 --> 00:04:04.600]  我們一群的罪人
[00:04:04.600 --> 00:04:07.200]  但是被耶穌基督的愛所轉化
[00:04:07.200 --> 00:04:09.400]  成為屬神的兒女
[00:04:09.400 --> 00:04:13.200]  讓我們如何在這個幻變的世代當中
[00:04:13.200 --> 00:04:15.800]  帶著一個不變天國的使命
[00:04:15.800 --> 00:04:17.800]  活出神的兒女
[00:04:17.800 --> 00:04:21.400]  成為基督門徒的生命,去影響世界
[00:04:21.400 --> 00:04:24.200]  我就帶著這個心去問上帝
[00:04:24.200 --> 00:04:28.200]  今天我要和大家講什麼訊息呢?
[00:04:28.200 --> 00:04:31.600]  羅馬書八章三十一至三十九節
[00:04:31.600 --> 00:04:34.800]  被神所愛
[00:04:34.800 --> 00:04:36.600]  讓我們一起為了這個訊息
[00:04:36.600 --> 00:04:39.200]  先禱告,預備我們的心
[00:04:39.200 --> 00:04:41.600]  親愛的天父,求你幫助我們
[00:04:41.600 --> 00:04:47.400]  讓我們不單單坐在這裡聽聖經
[00:04:47.400 --> 00:04:50.200]  或者反省一下自己的生命
[00:04:50.200 --> 00:04:53.800]  完了崇拜,就完結了我們基督徒的責任
[00:04:53.800 --> 00:04:55.400]  而我們今天願意
[00:04:55.400 --> 00:04:58.400]  讓上帝的話語在我們每個人的心當中
[00:04:58.400 --> 00:05:01.200]  被神的話語去轉化我們的生命
[00:05:01.200 --> 00:05:03.200]  成為一個合神心意的兒女
[00:05:03.200 --> 00:05:04.800]  合你心意的門徒
[00:05:04.800 --> 00:05:06.400]  我們更加要被差遣
[00:05:06.400 --> 00:05:09.000]  去到我們的社群當中
[00:05:09.000 --> 00:05:11.000]  去活出天國的使命
[00:05:11.000 --> 00:05:12.600]  求你使用你的僕人
[00:05:12.600 --> 00:05:14.600]  讓我能夠好好的
[00:05:14.600 --> 00:05:18.200]  去將我領受上帝的話語和弟子會分享
[00:05:18.200 --> 00:05:20.000]  又願聖靈幫助我們
[00:05:20.000 --> 00:05:22.400]  能夠將我們領受神的話語
[00:05:22.400 --> 00:05:24.400]  轉化成我們的生命的一部分
[00:05:24.400 --> 00:05:27.800]  在我們生活當中見證你的臨在
[00:05:27.800 --> 00:05:31.000]  奉耶穌基督命求,阿門
[00:05:31.000 --> 00:05:32.200]  其實這段經文
[00:05:32.200 --> 00:05:36.200]  是我在一次預備安息禮的時候
[00:05:36.200 --> 00:05:37.800]  有一位家屬給我
[00:05:37.800 --> 00:05:40.200]  當然我相信是上帝透過他給我的
[00:05:40.200 --> 00:05:41.800]  平時我預備安息禮
[00:05:41.800 --> 00:05:44.000]  大家都知道多數是講什麼
[00:05:44.000 --> 00:05:45.600]  詩篇二十三篇
[00:05:45.600 --> 00:05:47.200]  詩篇九十篇
[00:05:47.200 --> 00:05:51.800]  讓耶穌在天國為我們預備地方
[00:05:51.800 --> 00:05:53.600]  很想告訴家屬
[00:05:53.600 --> 00:05:57.200]  你所愛的家人已經回到天家裡面
[00:05:57.200 --> 00:05:59.000]  有天國的福祿
[00:05:59.000 --> 00:06:01.600]  但這個羅馬書第八章三十一至三十九節
[00:06:01.600 --> 00:06:05.000]  告訴我更加重要的訊息就是
[00:06:05.000 --> 00:06:06.800]  我們所愛的家人
[00:06:06.800 --> 00:06:10.000]  並沒有因為死亡而被隔開
[00:06:10.000 --> 00:06:12.400]  上帝的愛仍然臨在我們的家人
[00:06:12.400 --> 00:06:16.600]  在我們每一個弟兄姊妹屬神的異類裡面
[00:06:16.600 --> 00:06:18.000]  任何環境底下
[00:06:18.000 --> 00:06:19.800]  生離死別都不能夠隔開
[00:06:19.800 --> 00:06:22.400]  上帝的愛是超越死亡的
[00:06:22.400 --> 00:06:24.200]  你可能說
[00:06:24.200 --> 00:06:26.000]  這跟我有什麼關係
[00:06:26.000 --> 00:06:28.400]  我母親離開了
[00:06:28.400 --> 00:06:30.800]  我早就知道上帝的愛
[00:06:30.800 --> 00:06:33.600]  否則我也不會坐在崇拜當中
[00:06:33.600 --> 00:06:34.600]  沒錯
[00:06:34.600 --> 00:06:38.200]  我們可能頭腦很清楚知道神愛我們
[00:06:38.200 --> 00:06:40.200]  但你不是真心相信
[00:06:40.200 --> 00:06:41.600]  在你的生活環境裡面
[00:06:41.600 --> 00:06:43.400]  你是活出神的愛嗎?
[00:06:43.400 --> 00:06:46.000]  當你遇到困難 遇到痛苦的時候
[00:06:46.000 --> 00:06:49.000]  你仍然相信神愛你嗎?
[00:06:49.000 --> 00:06:50.600]  我有位朋友
[00:06:50.600 --> 00:06:53.200]  他中學時代曾經回教會
[00:06:53.200 --> 00:06:54.400]  但現在我要跟他說
[00:06:54.400 --> 00:06:55.600]  神愛他
[00:06:55.600 --> 00:06:58.000]  他很難接受
[00:06:58.000 --> 00:06:59.400]  他兩兄弟
[00:06:59.400 --> 00:07:00.400]  他哥哥
[00:07:00.400 --> 00:07:02.800]  在幾年前的海難裡面
[00:07:02.800 --> 00:07:04.200]  離開了世界
[00:07:04.200 --> 00:07:05.600]  只剩下他一個
[00:07:05.600 --> 00:07:09.600]  他獨力照顧他年老的爸爸媽媽
[00:07:09.600 --> 00:07:11.800]  但想不到在這個農曆年間
[00:07:11.800 --> 00:07:14.600]  當他回來照顧他爸爸媽媽的時候
[00:07:14.600 --> 00:07:16.800]  他媽媽也在醫院裡面
[00:07:16.800 --> 00:07:19.600]  突然離開了世界
[00:07:19.600 --> 00:07:21.200]  晴天霹靂
[00:07:21.200 --> 00:07:23.800]  對他來說完全接受不了
[00:07:23.800 --> 00:07:25.600]  所以當他跟我聊天的時候
[00:07:25.600 --> 00:07:27.400]  我問他可不可以為我祈禱
[00:07:27.400 --> 00:07:29.000]  他說不用了
[00:07:29.000 --> 00:07:31.000]  不需要
[00:07:31.000 --> 00:07:36.400]  所以我們要為我們的家人
[00:07:36.400 --> 00:07:40.000]  仍然健康要感恩
[00:07:40.000 --> 00:07:43.400]  因為我們不知道我們身邊的家人
[00:07:43.400 --> 00:07:47.800]  或者弟兄姊妹會不會突然離開了
[00:07:47.800 --> 00:07:50.000]  就好像昨晚
[00:07:50.000 --> 00:07:52.600]  昨晚我們親愛的姊妹
[00:07:52.600 --> 00:07:54.200]  陳小平姊妹
[00:07:54.200 --> 00:07:55.800]  也離開了世界
[00:07:55.800 --> 00:07:58.800]  回到天家裡面
[00:07:58.800 --> 00:08:00.600]  我也很想大家
[00:08:00.600 --> 00:08:03.000]  為著陳小平的家人祈禱
[00:08:03.000 --> 00:08:06.400]  也為著我這位弟兄的心去禱告
[00:08:06.400 --> 00:08:08.600]  為著他年老的爸爸去祈禱
[00:08:08.600 --> 00:08:15.200]  《羅馬書》八章三十一至三十九節
[00:08:15.200 --> 00:08:19.600]  是保羅寫給羅馬教會的書信
[00:08:19.600 --> 00:08:22.200]  保羅到了第八章這裡
[00:08:22.200 --> 00:08:24.400]  他用他的親身經歷
[00:08:24.400 --> 00:08:27.600]  用他嚴謹的辯證技巧
[00:08:27.600 --> 00:08:30.800]  去告訴羅馬教會
[00:08:30.800 --> 00:08:33.800]  神的愛無可阻隔
[00:08:33.800 --> 00:08:39.000]  由羅馬書第一章到第八章
[00:08:39.000 --> 00:08:40.600]  保羅也帶出一個信息
[00:08:40.600 --> 00:08:42.200]  福音是上帝的大能
[00:08:42.200 --> 00:08:44.600]  要靠一切相信的
[00:08:44.600 --> 00:08:46.600]  大家認不認識保羅的生平呢
[00:08:46.600 --> 00:08:48.200]  我相信大家都略知一二
[00:08:48.200 --> 00:08:51.000]  我簡略地說一說
[00:08:51.000 --> 00:08:53.200]  保羅原本是一個敵對基督教的人
[00:08:53.200 --> 00:08:54.400]  他反對別人信耶穌
[00:08:54.400 --> 00:08:56.600]  因為他不相信耶穌是神的兒子
[00:08:56.600 --> 00:08:59.600]  他更加帶頭迫使那些基督徒
[00:08:59.600 --> 00:09:02.600]  在大馬色路上遇見了復活的主耶穌
[00:09:02.600 --> 00:09:04.600]  生命一百八十度的轉變
[00:09:04.600 --> 00:09:07.200]  從此他積極地傳福音
[00:09:07.200 --> 00:09:08.600]  也因為這樣
[00:09:08.600 --> 00:09:09.600]  他在傳福音裡面
[00:09:09.600 --> 00:09:11.200]  特別遇上很多的艱難
[00:09:11.200 --> 00:09:12.600]  被人出賣
[00:09:12.600 --> 00:09:13.400]  周居勞動
[00:09:13.400 --> 00:09:16.600]  到不同的地方傳福音的時候的辛苦
[00:09:16.600 --> 00:09:17.600]  被人鞭打
[00:09:17.600 --> 00:09:18.400]  被人迫害
[00:09:18.400 --> 00:09:19.600]  坐牢
[00:09:19.600 --> 00:09:22.400]  身體長期患痛
[00:09:22.400 --> 00:09:25.600]  而且更加身陷險境
[00:09:25.600 --> 00:09:27.400]  連命都沒有
[00:09:27.400 --> 00:09:29.400]  但就是因為他這份信念
[00:09:29.400 --> 00:09:31.600]  更加讓我們看見羅馬書第八章
[00:09:31.600 --> 00:09:33.800]  他說:神的愛無可阻隔
[00:09:33.800 --> 00:09:35.400]  更加令人信服
[00:09:35.400 --> 00:09:39.200]  他寫羅馬書就是要告訴羅馬教會
[00:09:39.200 --> 00:09:42.200]  他要用他的生命數十年
[00:09:42.200 --> 00:09:43.600]  與上帝同行的經歷
[00:09:43.600 --> 00:09:46.200]  以及他對神學深度的信念
[00:09:46.200 --> 00:09:47.800]  告訴羅馬教會
[00:09:47.800 --> 00:09:49.200]  因信稱義
[00:09:49.200 --> 00:09:53.400]  是一個千載不變重要的道理
[00:09:53.400 --> 00:09:54.600]  到了第三十一節
[00:09:54.600 --> 00:09:56.200]  他說:既是這樣
[00:09:56.200 --> 00:09:57.800]  還有什麼說的呢?
[00:09:57.800 --> 00:10:00.800]  他總結了整個一節八章
[00:10:00.800 --> 00:10:02.600]  世界上沒有二人
[00:10:02.600 --> 00:10:04.200]  連一個也沒有
[00:10:04.200 --> 00:10:06.800]  原本我們都是一群在罪惡當中
[00:10:06.800 --> 00:10:08.800]  面對罪審判的罪人
[00:10:08.800 --> 00:10:10.400]  但神愛我們
[00:10:10.400 --> 00:10:13.200]  我們是天父的兒女
[00:10:13.200 --> 00:10:15.800]  神就在我們現作罪人的時候
[00:10:15.800 --> 00:10:18.800]  差派耶穌基督為我們死在十字架上
[00:10:18.800 --> 00:10:21.800]  不是因為我們做了什麼好事、善事
[00:10:21.800 --> 00:10:25.800]  完全是因為神無條件的愛和犧牲
[00:10:25.800 --> 00:10:28.800]  神更加賜給我們有聖靈居住在我們的心
[00:10:28.800 --> 00:10:32.800]  讓我們能夠面對罪的誘惑
[00:10:32.800 --> 00:10:35.800]  我們能夠活出上帝兒女光明
[00:10:35.800 --> 00:10:38.800]  仁愛、自由的特質
[00:10:38.800 --> 00:10:41.800]  在第八章三十一至三十九節
[00:10:41.800 --> 00:10:45.800]  總結了前一部講因信稱義
[00:10:45.800 --> 00:10:48.400]  和稱義成性的道理
[00:10:48.400 --> 00:10:51.400]  他用了很多的修辭手法
[00:10:51.400 --> 00:10:56.400]  去帶出神所愛、神的愛無可阻隔的訊息
[00:10:56.400 --> 00:11:00.400]  簡單地我用三個修辭手法跟大家分享一下
[00:11:00.400 --> 00:11:03.400]  第一個我們看到在這段段落裡
[00:11:03.400 --> 00:11:05.400]  很多的問號
[00:11:05.400 --> 00:11:07.400]  本來是用不斷自問自答
[00:11:07.400 --> 00:11:09.400]  也有很明顯的答案的訊息
[00:11:09.400 --> 00:11:12.400]  去帶出神的愛無可阻隔
[00:11:12.400 --> 00:11:14.400]  我們看看三十一至下半部
[00:11:14.400 --> 00:11:16.400]  神若幫助我們
[00:11:16.400 --> 00:11:18.400]  誰能抵擋我們呢?
[00:11:18.400 --> 00:11:21.400]  所以另一個翻譯就是神已經站在我們那邊
[00:11:21.400 --> 00:11:23.400]  神已經在幫助我們
[00:11:23.400 --> 00:11:26.400]  還有誰能夠跟我們作對呢?
[00:11:26.400 --> 00:11:29.400]  沒有,絕對沒有
[00:11:29.400 --> 00:11:31.400]  大家可以一起跟我回答
[00:11:31.400 --> 00:11:33.400]  第三十二節說
[00:11:33.400 --> 00:11:37.400]  神既然連自己所愛的耶穌都不留下
[00:11:37.400 --> 00:11:38.400]  為我們犧牲
[00:11:38.400 --> 00:11:41.400]  神還有什麼會留下不給我們呢?
[00:11:41.400 --> 00:11:44.400]  沒有,絕對沒有
[00:11:44.400 --> 00:11:45.400]  第三十三節說
[00:11:45.400 --> 00:11:48.400]  神已經揀選了我們食屬祂的人
[00:11:48.400 --> 00:11:50.400]  還有誰敢控告祂呢?
[00:11:50.400 --> 00:11:51.400]  有沒有人敢呢?
[00:11:51.400 --> 00:11:53.400]  沒有,絕對沒有
[00:11:53.400 --> 00:11:56.400]  神親自稱我們為異人
[00:11:56.400 --> 00:11:58.400]  就是這樣
[00:11:58.400 --> 00:12:00.400]  本來用一個很美的問號
[00:12:00.400 --> 00:12:02.400]  來帶出這個訊息
[00:12:02.400 --> 00:12:06.400]  去到第三十八至三十九節
[00:12:06.400 --> 00:12:08.400]  你見到是死是生
[00:12:08.400 --> 00:12:10.400]  是天是掌權
[00:12:10.400 --> 00:12:11.400]  但其實在原文裡
[00:12:11.400 --> 00:12:15.400]  有個筆字在每一個名詞裡
[00:12:15.400 --> 00:12:16.400]  就是說
[00:12:16.400 --> 00:12:18.400]  有沒有東西可以阻隔上帝的愛呢?
[00:12:18.400 --> 00:12:20.400]  不是死亡,不是生命
[00:12:20.400 --> 00:12:23.400]  不是天使,不是邪惡
[00:12:23.400 --> 00:12:25.400]  不是掌權的惡魔
[00:12:25.400 --> 00:12:27.400]  也不是權勢
[00:12:27.400 --> 00:12:28.400]  不是現在,不是將來
[00:12:28.400 --> 00:12:30.400]  不是高處,不是低處
[00:12:30.400 --> 00:12:34.400]  原來連時間和空間都用了
[00:12:34.400 --> 00:12:37.400]  不是任何受造之物
[00:12:37.400 --> 00:12:39.400]  所有你腦裡想到的東西
[00:12:39.400 --> 00:12:42.400]  都不可能阻隔和上帝之間的愛
[00:12:42.400 --> 00:12:44.400]  這個就是保羅用了筆字
[00:12:44.400 --> 00:12:46.400]  來帶出這個訊息
[00:12:46.400 --> 00:12:48.400]  第三個
[00:12:48.400 --> 00:12:49.400]  我深信
[00:12:49.400 --> 00:12:51.400]  你不要小看這三個字
[00:12:51.400 --> 00:12:55.400]  保羅就用了他一個第一人稱
[00:12:55.400 --> 00:12:59.400]  將他整個人像籌碼那樣壓上去
[00:12:59.400 --> 00:13:00.400]  去告訴大家
[00:13:00.400 --> 00:13:03.400]  他確信,他深信
[00:13:03.400 --> 00:13:05.400]  是一個時態,是一個被動完成式
[00:13:05.400 --> 00:13:09.400]  意思就是保羅給過去他親身經歷的經驗
[00:13:09.400 --> 00:13:11.400]  和上帝之間那份愛
[00:13:11.400 --> 00:13:13.400]  他所經驗得到的東西
[00:13:13.400 --> 00:13:14.400]  去勸服他自己
[00:13:14.400 --> 00:13:16.400]  他深深的相信
[00:13:16.400 --> 00:13:17.400]  完全的相信
[00:13:17.400 --> 00:13:18.400]  一直的相信
[00:13:18.400 --> 00:13:20.400]  由過去,現在,將來
[00:13:20.400 --> 00:13:22.400]  他都會相信不會再有事
[00:13:22.400 --> 00:13:23.400]  猶疑
[00:13:23.400 --> 00:13:24.400]  影響他的心
[00:13:24.400 --> 00:13:26.400]  他深信
[00:13:26.400 --> 00:13:30.400]  神的愛無可阻隔
[00:13:30.400 --> 00:13:32.400]  或者我們有時看和合本
[00:13:32.400 --> 00:13:34.400]  翻譯都令我們感受不到
[00:13:34.400 --> 00:13:37.400]  其實這段是一個詩歌
[00:13:37.400 --> 00:13:39.400]  第三十一至三十九節是一個詩歌
[00:13:39.400 --> 00:13:41.400]  我用一個比較新的譯本
[00:13:41.400 --> 00:13:43.400]  叫新普及譯本
[00:13:43.400 --> 00:13:45.400]  用三十五至三十九節
[00:13:45.400 --> 00:13:47.400]  希望像一個詩歌一樣
[00:13:47.400 --> 00:13:53.400]  去帶出保羅那份情感
[00:13:53.400 --> 00:13:55.400]  聽聽我讀
[00:13:55.400 --> 00:13:57.400]  第三十五節說
[00:13:57.400 --> 00:14:01.400]  有什麼能使我和基督的愛分開呢
[00:14:01.400 --> 00:14:04.400]  如果我們遇到困難、災難、迫害
[00:14:04.400 --> 00:14:06.400]  飢餓、貧困、危險
[00:14:06.400 --> 00:14:07.400]  或者死亡的威脅
[00:14:07.400 --> 00:14:10.400]  難道這些就表示基督不再愛我們了嗎
[00:14:10.400 --> 00:14:12.400]  正如聖經上所說
[00:14:12.400 --> 00:14:15.400]  因你的緣故我們天天被殺
[00:14:15.400 --> 00:14:17.400]  像羊一樣被宰割
[00:14:17.400 --> 00:14:20.400]  這是來自詩篇四十四篇二十二節
[00:14:20.400 --> 00:14:22.400]  保羅的意思是
[00:14:22.400 --> 00:14:23.400]  我們為主的緣故
[00:14:23.400 --> 00:14:25.400]  我們都同樣受到迫害
[00:14:25.400 --> 00:14:27.400]  但這些都不能阻隔
[00:14:27.400 --> 00:14:28.400]  所以三十七節說
[00:14:28.400 --> 00:14:32.400]  不!儘管這些一切的事靠著愛我們的基督
[00:14:32.400 --> 00:14:34.400]  我們就能夠大獲全勝
[00:14:34.400 --> 00:14:36.400]  我們感謝主
[00:14:36.400 --> 00:14:38.400]  有耶穌基督
[00:14:38.400 --> 00:14:40.400]  我們就能夠大獲全勝
[00:14:40.400 --> 00:14:42.400]  在三十八、三十九節說
[00:14:42.400 --> 00:14:43.400]  我深信
[00:14:43.400 --> 00:14:46.400]  沒有東西能使我們跟神的愛分開
[00:14:46.400 --> 00:14:47.400]  無論是死是生
[00:14:47.400 --> 00:14:49.400]  是天使是鬼魔
[00:14:49.400 --> 00:14:51.400]  是我們今天的恐懼
[00:14:51.400 --> 00:14:52.400]  還是明天的憂慮
[00:14:52.400 --> 00:14:54.400]  甚至地獄的權勢
[00:14:54.400 --> 00:14:57.400]  都不能使我們跟神的愛分開
[00:14:57.400 --> 00:14:59.400]  無論是天上的
[00:14:59.400 --> 00:15:00.400]  地上的力量
[00:15:00.400 --> 00:15:02.400]  世上沒有任何受造之物
[00:15:02.400 --> 00:15:05.400]  能夠使我們跟神的愛分開
[00:15:05.400 --> 00:15:10.400]  這個愛已經通過我們主耶穌基督顯明出來
[00:15:10.400 --> 00:15:12.400]  這一首不能夠自製
[00:15:12.400 --> 00:15:14.400]  帶著無盡的盼望
[00:15:14.400 --> 00:15:15.400]  讚美的呼聲
[00:15:15.400 --> 00:15:18.400]  保羅就是這樣告訴我們全人類知道
[00:15:18.400 --> 00:15:21.400]  我們的罪的問題已經被解決了
[00:15:21.400 --> 00:15:24.400]  因為耶穌基督的救贖已經成就了救恩
[00:15:24.400 --> 00:15:26.400]  我們不再活在絕望當中
[00:15:26.400 --> 00:15:28.400]  沒錯
[00:15:28.400 --> 00:15:30.400]  在我們生活的裡面
[00:15:30.400 --> 00:15:31.400]  仍然會有艱難
[00:15:31.400 --> 00:15:33.400]  仍然會有軟弱
[00:15:33.400 --> 00:15:35.400]  甚至有考驗和苦難
[00:15:35.400 --> 00:15:37.400]  但是我們在主裡面
[00:15:37.400 --> 00:15:39.400]  我們有最大的保障
[00:15:39.400 --> 00:15:42.400]  上帝已經成就救恩
[00:15:42.400 --> 00:15:44.400]  祂完完全全地成就了
[00:15:44.400 --> 00:15:45.400]  耶穌的愛
[00:15:45.400 --> 00:15:48.400]  就是帶給我們能夠一起去面對
[00:15:48.400 --> 00:15:51.400]  我們在世當中任何的困難
[00:15:51.400 --> 00:15:54.400]  更加帶給我們現代人的盼望和希望
[00:15:54.400 --> 00:15:56.400]  我們靠著耶穌基督的愛
[00:15:56.400 --> 00:15:59.400]  去面對生離死別
[00:15:59.400 --> 00:16:02.400]  去面對大埔巴士的車禍
[00:16:02.400 --> 00:16:04.400]  面對財政預算案
[00:16:04.400 --> 00:16:06.400]  面對我們買不到樓
[00:16:06.400 --> 00:16:08.400]  面對我們仍然找不到工作
[00:16:08.400 --> 00:16:10.400]  面對著我們生活逼人
[00:16:10.400 --> 00:16:13.400]  面對著我們沒有真普選
[00:16:13.400 --> 00:16:16.400]  面對著可能有的獨裁統治
[00:16:16.400 --> 00:16:18.400]  面對著不寒的核威脅
[00:16:18.400 --> 00:16:23.400]  面對著一切的身體上的病痛
[00:16:23.400 --> 00:16:25.400]  這些問題
[00:16:25.400 --> 00:16:29.400]  我給不了大家一個答案
[00:16:29.400 --> 00:16:31.400]  但是
[00:16:31.400 --> 00:16:34.400]  因為神的愛在我們當中無可阻隔
[00:16:34.400 --> 00:16:37.400]  使我們能夠有信心和有盼望
[00:16:37.400 --> 00:16:39.400]  繼續去面對人生
[00:16:39.400 --> 00:16:42.400]  這就是我們信仰的能力
[00:16:42.400 --> 00:16:44.400]  這位朋友大家要認識
[00:16:44.400 --> 00:16:46.400]  華里克牧師
[00:16:46.400 --> 00:16:49.400]  是馬克風教會的主任牧師
[00:16:49.400 --> 00:16:51.400]  如果你不認識他也不要緊
[00:16:51.400 --> 00:16:53.400]  不過這本書我覺得大家一定要看
[00:16:53.400 --> 00:16:55.400]  叫做《彪光人生》
[00:16:55.400 --> 00:16:57.400]  《Purple Driven Life》
[00:16:57.400 --> 00:16:59.400]  用四十天的時間
[00:16:59.400 --> 00:17:01.400]  去尋找我們人生的目標和方向
[00:17:01.400 --> 00:17:04.400]  這本書成為了當時他寫的時候
[00:17:04.400 --> 00:17:07.400]  美國最暢銷的書之一
[00:17:07.400 --> 00:17:09.400]  所以也給Rick Rolland帶來一個
[00:17:09.400 --> 00:17:13.400]  很豐厚的版權收入
[00:17:13.400 --> 00:17:15.400]  因為他是書的作者
[00:17:15.400 --> 00:17:18.400]  他豐富到決定跟教會說
[00:17:18.400 --> 00:17:20.400]  我不再收教會的工資了
[00:17:20.400 --> 00:17:23.400]  甚至他將過去十幾二十年
[00:17:23.400 --> 00:17:25.400]  在教會做牧師的工資
[00:17:25.400 --> 00:17:28.400]  全部退還給教會
[00:17:28.400 --> 00:17:29.400]  不是說他辭職
[00:17:29.400 --> 00:17:31.400]  他做了義務的主任牧師
[00:17:31.400 --> 00:17:33.400]  我很羨慕他這樣
[00:17:33.400 --> 00:17:37.400]  但是其實在他最風光的時刻
