
[00:00:00.000 --> 00:00:03.040]  在正道之前,你去同心,去祈禱
[00:08:08.920 --> 00:08:15.840]  他們在酒樓裡,你舉手的聲音
[00:08:15.840 --> 00:08:19.840]  「正在來了,再舉手」
[00:08:19.840 --> 00:08:24.960]  「正在來了,再過多五分鐘、十分鐘」
[00:08:24.960 --> 00:08:29.200]  「正在來了」
[00:08:29.200 --> 00:08:35.080]  然後「你不來,我就走」
[00:08:35.080 --> 00:08:38.240]  這樣就立刻出現了
[00:08:38.240 --> 00:08:39.760]  一直拖延,拖延到最後
[00:08:39.760 --> 00:08:44.440]  拖延到不能再拖延,就離開了
[00:08:44.440 --> 00:08:47.960]  我們家裡經常遇到的
[00:08:47.960 --> 00:08:51.680]  你要家裡人吃飯、做功課、溫習
[00:08:51.680 --> 00:08:53.880]  不要打機睡覺
[00:08:53.880 --> 00:08:58.400]  「行了,知道了,收到了」
[00:08:58.400 --> 00:09:00.440]  「半個小時、一個小時,還是說這句話」
[00:09:00.440 --> 00:09:04.200]  「行了,晚一點,打完這局」
[00:09:04.200 --> 00:09:10.000]  這局打了一個多小時,還打完這局
[00:09:10.000 --> 00:09:14.320]  而且人們面對神透過「哈該」
[00:09:14.320 --> 00:09:18.120]  去勸喻去重建聖殿的命令
[00:09:18.120 --> 00:09:20.040]  也不是第一次聽
[00:09:20.040 --> 00:09:21.520]  「哈該」是第一次的時間
[00:09:21.520 --> 00:09:23.840]  有說「直住先知」
[00:09:23.840 --> 00:09:26.600]  「哈該向猶大省長、Society的兒子」
[00:09:26.600 --> 00:09:29.240]  「蘇羅伯伯和約瑟答的兒子」
[00:09:29.240 --> 00:09:30.840]  「大祭司、約書亞」
[00:09:30.840 --> 00:09:36.800]  這是當時的宗教和政治領袖再次重申
[00:09:36.800 --> 00:09:38.880]  意思不是「哈該說一次」
[00:09:38.880 --> 00:09:39.720]  「現在你們不做」
[00:09:39.720 --> 00:09:41.520]  而是「說了很久了」
[00:09:41.520 --> 00:09:49.200]  現在再鄭重地跟宗教和政治領袖說
[00:09:49.200 --> 00:09:53.040]  「你們說,這是未是時候」
[00:09:53.040 --> 00:09:56.400]  「哈該」這個名字意思是徹聽
[00:09:56.400 --> 00:09:58.080]  以色列人在取名字的時候
[00:09:58.080 --> 00:10:00.520]  通常跟他出生的背景有密切關係
[00:10:00.520 --> 00:10:04.480]  有人認為,可能「哈該」出生的時間
[00:10:04.480 --> 00:10:08.680]  正正是遇上以色列人三個重要的節期
[00:10:08.680 --> 00:10:12.200]  可能是雨節、節盤節、午晨節
[00:10:12.200 --> 00:10:14.400]  這三個節期當中一個
[00:10:14.400 --> 00:10:17.120]  以致「哈該」的父母
[00:10:17.120 --> 00:10:23.640]  有這樣的名稱來改它
[00:10:23.640 --> 00:10:26.240]  在重建聖殿的編年史裡
[00:10:26.240 --> 00:10:30.440]  「哈該書」中「哈該」的名字提出了九次
[00:10:30.440 --> 00:10:33.720]  也在《以斯拉記》提出了兩次
[00:10:33.720 --> 00:10:38.120]  可見重建聖殿是哈該生命裡最重要的事情
[00:10:38.120 --> 00:10:42.200]  也是神把他心中的一個使命、夢想
[00:10:42.200 --> 00:10:45.440]  可以為之生,也可以為之死
[00:10:45.440 --> 00:10:50.480]  所以大聲疾呼來到跟這些以色列人說
[00:10:50.480 --> 00:10:54.840]  他們要重建聖殿
[00:10:54.840 --> 00:10:59.280]  在《以斯拉記》第1至3章
[00:10:59.280 --> 00:11:03.320]  說到這群以色列漁民在波斯帝國
[00:11:03.320 --> 00:11:08.200]  即是古列或是塞魯士的期間
[00:11:08.200 --> 00:11:12.280]  釋放所有巴比倫的奴隸
[00:11:12.280 --> 00:11:14.880]  可以容許他們,包括以色列人
[00:11:14.880 --> 00:11:17.080]  可以回到故土
[00:11:17.080 --> 00:11:20.840]  可以重建他們的城邦、城市
[00:11:20.840 --> 00:11:24.800]  他們就在這個召令下出發
[00:11:24.800 --> 00:11:27.280]  更令人感動的就是
[00:11:27.280 --> 00:11:31.320]  多時波斯的皇帝說
[00:11:31.320 --> 00:11:33.920]  如果在流亡的子民裡有需要幫助
[00:11:33.920 --> 00:11:37.320]  才能回去鄰居,即是當地的人
[00:11:37.320 --> 00:11:39.880]  或者在這個地區的人
[00:11:39.880 --> 00:11:45.040]  要幫助他們供應金、銀、物品、生畜
[00:11:45.040 --> 00:11:50.800]  讓耶路撒冷的神可以獻上自願祭
[00:11:50.800 --> 00:11:56.280]  這是《以斯拉記》第1章1及4節說的
[00:11:56.280 --> 00:12:00.040]  當時波斯皇帝是非常仁慈
[00:12:00.040 --> 00:12:01.800]  對待以色列人
[00:12:01.800 --> 00:12:05.000]  不單止讓他們來解除奴隸的枷鎖
[00:12:05.000 --> 00:12:08.800]  還讓他們可以依金還香重建家園
[00:12:08.800 --> 00:12:11.880]  重建他們宗教的文化
[00:12:11.880 --> 00:12:15.320]  更加讓他們有金、銀、等物
[00:12:15.320 --> 00:12:17.560]  容讓他們能夠重建家園
[00:12:17.560 --> 00:12:25.000]  重建他們的城市和宗教的生活
[00:12:25.000 --> 00:12:26.080]  這邊來到敘述
[00:12:26.080 --> 00:12:28.280]  這幫被擄的人回到故土
[00:12:28.280 --> 00:12:30.200]  就好像做夢的人
[00:12:30.200 --> 00:12:32.440]  真的想不到這樣驚喜
[00:12:32.440 --> 00:12:34.760]  終於等到可以回來
[00:12:34.760 --> 00:12:36.840]  回歸到英去之地
[00:12:36.840 --> 00:12:37.840]  一點都不容易
[00:12:37.840 --> 00:12:39.560]  長途拔舌
[00:12:39.560 --> 00:12:42.600]  放棄異地的生活、產業
[00:12:42.600 --> 00:12:44.720]  這幫人是由宗教而成的
[00:12:44.720 --> 00:12:48.200]  這幫人回去的人
[00:12:48.200 --> 00:12:50.800]  是對宗教很有熱誠才肯回去
[00:12:50.800 --> 00:12:54.080]  這幫人對於他們的國家
[00:12:54.080 --> 00:12:56.320]  都是有一份感召和認同
[00:12:56.320 --> 00:12:57.400]  才願意回去
[00:12:57.400 --> 00:12:58.720]  這幫人可能是第二代
[00:12:58.720 --> 00:13:00.520]  甚至是第三代
[00:13:00.520 --> 00:13:02.160]  在波斯的地方
[00:13:02.160 --> 00:13:04.600]  在被擄的地方
[00:13:04.600 --> 00:13:06.320]  已經落地生根
[00:13:06.320 --> 00:13:09.120]  成家立室
[00:13:09.120 --> 00:13:11.840]  現在他們危言放棄一切
[00:13:11.840 --> 00:13:14.800]  回到故土
[00:13:14.800 --> 00:13:16.120]  回到耶路撒冷
[00:13:16.120 --> 00:13:17.640]  冒死
[00:13:17.640 --> 00:13:19.200]  可能又遇上盜賊
[00:13:19.200 --> 00:13:20.600]  搶劫危險
[00:13:20.600 --> 00:13:22.840]  長途拔舌
[00:13:22.840 --> 00:13:25.840]  更加回到沒有人沒有物
[00:13:25.840 --> 00:13:28.520]  在瓦礫裡面重建城牆
[00:13:28.520 --> 00:13:30.640]  重建聖殿
[00:13:30.640 --> 00:13:31.680]  生活一點都不容易
[00:13:31.680 --> 00:13:33.600]  所以選擇回歸的人
[00:13:33.600 --> 00:13:35.000]  是非常愛國
[00:13:35.000 --> 00:13:36.600]  非常愛神的
[00:13:36.600 --> 00:13:39.560]  為何眼見神的殿荒涼
[00:13:39.560 --> 00:13:43.000]  有人說精英沙恩佳話
[00:13:43.000 --> 00:13:46.800]  可能有十五年之間的間隔
[00:13:46.800 --> 00:13:48.680]  可以無動於衷
[00:13:48.680 --> 00:13:50.720]  《阿爾斯拉》的一到三章
[00:13:50.720 --> 00:13:54.000]  說我們怎樣回來
[00:13:54.000 --> 00:13:56.960]  然後去到三章尾的時間
[00:13:56.960 --> 00:13:58.280]  就是當地的人
[00:13:58.280 --> 00:14:01.660]  那些已經是
[00:14:01.660 --> 00:14:04.840]  那些異族因為已經留下
[00:14:04.840 --> 00:14:06.520]  在耶路撒冷
[00:14:06.520 --> 00:14:07.840]  除了以色列人
[00:14:07.840 --> 00:14:10.320]  以色列人成為外來者
[00:14:10.320 --> 00:14:13.040]  因為原有的地方已經被人霸佔了
[00:14:13.040 --> 00:14:14.320]  之前的亞述
[00:14:14.320 --> 00:14:17.760]  或者巴比倫移民的政策
[00:14:17.760 --> 00:14:21.080]  以致他們是回到這個地方
[00:14:21.080 --> 00:14:23.480]  但其實原本已經有人在居住
[00:14:23.480 --> 00:14:25.360]  所以他對於以色列人
[00:14:25.360 --> 00:14:26.680]  這班的人
[00:14:26.680 --> 00:14:29.400]  不是那麼友善
[00:14:29.400 --> 00:14:31.840]  他們想參與重建聖殿
[00:14:31.840 --> 00:14:34.960]  或者參與城牆重建的工作
[00:14:34.960 --> 00:14:39.200]  但是被當時的以色列人的領袖拒絕
[00:14:39.200 --> 00:14:40.600]  這班人就懷恨在心
[00:14:40.600 --> 00:14:42.880]  打消報告投訴
[00:14:42.880 --> 00:14:45.960]  上告到當時的政府
[00:14:45.960 --> 00:14:48.160]  就緊急煞車
[00:14:48.160 --> 00:14:50.840]  停了重建的工作
[00:14:50.840 --> 00:14:53.000]  一停就停了多久?
[00:14:53.000 --> 00:14:55.640]  停了十五年
[00:14:55.640 --> 00:14:59.240]  在期間
[00:14:59.240 --> 00:15:02.400]  十五年的裏面
[00:15:02.400 --> 00:15:07.440]  他們繼續遇上宗教的生活
[00:15:07.440 --> 00:15:12.160]  在已經立了聖殿的根基上高
[00:15:12.160 --> 00:15:13.960]  繼續來獻祭
[00:15:13.960 --> 00:15:19.280]  繼續來舉行這個慶典
[00:15:19.280 --> 00:15:22.200]  但可以完全不覺得
[00:15:22.200 --> 00:15:23.800]  這個是問題
[00:15:23.800 --> 00:15:25.960]  先是問題
[00:15:25.960 --> 00:15:29.280]  這個不是時候
[00:15:29.280 --> 00:15:37.440]  所以聖神就要提醒他們
[00:15:37.440 --> 00:15:42.520]  先知下該要他們有深切的反省
[00:15:42.520 --> 00:15:46.640]  這個就是我們要醒察自己的行為
[00:15:46.640 --> 00:15:48.480]  今天講到第一點
[00:15:48.480 --> 00:15:54.600]  就是我們要有深切的去反省
[00:15:54.600 --> 00:15:59.320]  這個去講答案時間,以色列人的答案說時間還沒到
[00:15:59.320 --> 00:16:00.680]  所指的是重建聖殿
[00:16:00.680 --> 00:16:03.760]  也是民眾所講的時間
[00:16:03.760 --> 00:16:06.840]  可能他們覺得我們已經很大犧牲
[00:16:06.840 --> 00:16:08.800]  我們已經付出了
[00:16:08.800 --> 00:16:11.600]  我們已經回來了
[00:16:11.600 --> 00:16:13.440]  我們已經夠了
[00:16:13.440 --> 00:16:17.600]  他還說今天這個殿不關我的事
[00:16:17.600 --> 00:16:20.400]  有人煞停了
[00:16:20.400 --> 00:16:25.760]  他覺得在這個狀況裏面已經完成了任務
[00:16:25.760 --> 00:16:28.760]  好像我們信用卡的限度
[00:16:28.760 --> 00:16:30.800]  提款卡都沒有提取的上限
[00:16:30.800 --> 00:16:32.400]  這班群眾覺得
[00:16:32.400 --> 00:16:37.640]  他們將自己定格在回歸的時間
[00:16:37.640 --> 00:16:38.800]  活在過去裏面
[00:16:38.800 --> 00:16:40.720]  他覺得可能自己已經很衛生了
[00:16:40.720 --> 00:16:41.960]  我擺上了
[00:16:41.960 --> 00:16:46.720]  不要再期望多付出一點
[00:16:46.720 --> 00:16:49.960]  為甚麼神那麼緊張要重建聖殿
[00:16:49.960 --> 00:16:52.520]  因為聖殿是神同在的名正
[00:16:52.520 --> 00:16:56.360]  亦有人說以色列人被擄回歸七十年
[00:16:56.360 --> 00:16:58.840]  計算不單止是回歸
[00:16:58.840 --> 00:17:02.200]  而是聖殿被毀來開始計算
[00:17:02.200 --> 00:17:04.600]  聖殿一天未重建
[00:17:04.600 --> 00:17:06.680]  在神的眼中
[00:17:06.680 --> 00:17:10.440]  他們仍然在被擄的狀況
[00:17:10.440 --> 00:17:14.560]  今天因為疫情的緣故
[00:17:14.560 --> 00:17:17.320]  可能我們少了間隔和見面
[00:17:17.320 --> 00:17:22.600]  可能今天有人少了機會
[00:17:22.600 --> 00:17:27.320]  來探望互相親近的時間
[00:17:27.320 --> 00:17:30.520]  如果今天有人打電話
[00:17:30.520 --> 00:17:32.240]  你的親戚來說
[00:17:32.240 --> 00:17:34.840]  他說今天是十月
[00:17:34.840 --> 00:17:39.000]  我們來和你拜年
[00:17:39.000 --> 00:17:41.400]  我們都有這句話
[00:17:41.400 --> 00:17:43.480]  十月都是怎樣
[00:17:43.480 --> 00:17:45.560]  有心不怕遲
[00:17:45.560 --> 00:17:47.120]  十月都是
[00:17:47.120 --> 00:17:50.240]  拜年時十月都可以來
[00:17:50.240 --> 00:17:52.600]  但如果真人打電話十月來拜年
[00:17:52.600 --> 00:17:53.680]  你會覺得甚麼
[00:17:53.680 --> 00:17:54.560]  要麼你未服藥
[00:17:54.560 --> 00:17:57.680]  要麼你看錯日子
[00:17:57.680 --> 00:18:00.240]  為甚麼我們這麼遲
[00:18:00.240 --> 00:18:01.960]  為甚麼未是時間
[00:18:01.960 --> 00:18:04.560]  其實某程度都是反映他們怎樣
[00:18:04.560 --> 00:18:05.680]  一再拖延
[00:18:05.680 --> 00:18:09.400]  是不想來去做
[00:18:09.400 --> 00:18:14.160]  經文裏面提過兩次他們怎樣
[00:18:14.160 --> 00:18:23.840]  是說你們要審查自己的行為
[00:18:23.840 --> 00:18:29.880]  在經文裏面第三節的時候說
[00:18:29.880 --> 00:18:34.520]  那時耶和華臨到先知哈該說
[00:18:34.520 --> 00:18:40.440]  這電影方文你自己還住天花板的房屋嗎
[00:18:40.440 --> 00:18:47.040]  現象萬軍二之遙說你們要審查自己的行為
[00:18:47.040 --> 00:18:50.080]  你殺的總多收的卻少
[00:18:50.080 --> 00:18:52.240]  你吃的卻不得飽
[00:18:52.240 --> 00:18:54.400]  喝的卻不得足
[00:18:54.400 --> 00:18:57.240]  穿衣服卻不得暖
[00:18:57.240 --> 00:18:58.680]  得工錢
[00:18:58.680 --> 00:19:04.440]  將工錢裝在破漏的籠子中
[00:19:04.440 --> 00:19:05.520]  意思是說
[00:19:05.520 --> 00:19:07.240]  你看你這麼辛苦
[00:19:07.240 --> 00:19:08.160]  你做事怎樣
[00:19:08.160 --> 00:19:09.040]  得不償失
[00:19:09.040 --> 00:19:11.200]  其實你在這裏不斷地做
[00:19:11.200 --> 00:19:14.960]  其實是沒有果效和結果的
[00:19:14.960 --> 00:19:18.400]  你要審查自己的行為
[00:19:18.400 --> 00:19:19.800]  然後第七節說
[00:19:19.800 --> 00:19:25.920]  萬軍之遙說你們要審查自己的行為
[00:19:25.920 --> 00:19:26.880]  你應該要怎樣做
[00:19:26.880 --> 00:19:28.680]  你應該要上山取木
[00:19:28.680 --> 00:19:30.400]  建造這電
[00:19:30.400 --> 00:19:32.280]  我就因此起落
[00:19:32.280 --> 00:19:33.880]  且得榮耀
[00:19:33.880 --> 00:19:42.520]  只是耶和華說的你盼望多得收的卻少
[00:19:42.520 --> 00:19:44.760]  你們收到家中我就吹噓
[00:19:44.760 --> 00:19:46.200]  你們為甚麼呢
[00:19:46.200 --> 00:19:50.400]  是因為電放涼
[00:19:50.400 --> 00:19:53.280]  你們各人卻顧自己的房屋
[00:19:53.280 --> 00:19:56.280]  只是萬軍之耶和華說的
[00:19:56.280 --> 00:19:59.000]  所以為你們的緣故
[00:19:59.000 --> 00:20:03.080]  天不降金路地也不出土產
[00:20:03.080 --> 00:20:08.840]  我明肝汗臨到土地山崗五穀新酒和友
[00:20:08.840 --> 00:20:11.280]  並地上的出產人民生畜
[00:20:11.280 --> 00:20:14.920]  以及一切勞碌得來
[00:20:14.920 --> 00:20:18.000]  神來到這段經文這麼密集說了
[00:20:18.000 --> 00:20:22.120]  要審查自己的行為
[00:20:22.120 --> 00:20:26.120]  來到將兩人的事來做一個比較
[00:20:26.120 --> 00:20:29.880]  他們只是顧著自己的房屋
[00:20:29.880 --> 00:20:32.480]  看不到神的電放涼
[00:20:32.480 --> 00:20:34.400]  只是有一個根基
[00:20:34.400 --> 00:20:36.720]  神指自己的電只是有一個根基
[00:20:36.720 --> 00:20:37.720]  但是你們怎樣
[00:20:37.720 --> 00:20:39.160]  在這些經文裏面
[00:20:39.160 --> 00:20:40.640]  即是很不同的解觀
[00:20:40.640 --> 00:20:44.240]  說得有關於天花板的房屋是甚麼
[00:20:44.240 --> 00:20:45.920]  即是有不同的論述
[00:20:45.920 --> 00:20:47.320]  不過我簡單
[00:20:47.320 --> 00:20:49.720]  可能一個比較直接的說法
[00:20:49.720 --> 00:20:50.560]  就是說
[00:20:50.560 --> 00:20:55.080]  他們住在一間有頂的房屋
[00:20:55.080 --> 00:20:58.680]  這間房屋已經完成了
[00:20:58.680 --> 00:21:01.760]  他們在這裏安居、落葉、居住
[00:21:01.760 --> 00:21:04.520]  但是神的電是怎樣呢
[00:21:04.520 --> 00:21:06.080]  建了根基
[00:21:06.080 --> 00:21:08.360]  都未完成
[00:21:08.360 --> 00:21:09.400]  不要說蓋頂
[00:21:09.400 --> 00:21:11.680]  簡直只是納了根基
[00:21:11.680 --> 00:21:16.440]  就像我們今天很多時候
[00:21:16.440 --> 00:21:20.760]  不得同地區的爛尾的工程
[00:21:20.760 --> 00:21:23.280]  可能這個高樓大廈
[00:21:23.280 --> 00:21:24.240]  或者摩天大廈
[00:21:24.240 --> 00:21:26.760]  想著建一百層的
[00:21:26.760 --> 00:21:28.160]  只是建了地基
[00:21:28.160 --> 00:21:32.440]  建了二、三十層就停工了
[00:21:32.440 --> 00:21:33.160]  像是甚麼呢
[00:21:33.160 --> 00:21:37.320]  我們以前去到一些村校
[00:21:37.320 --> 00:21:38.480]  我們去資助
[00:21:38.480 --> 00:21:40.480]  但沒有錢
[00:21:40.480 --> 00:21:43.640]  我說我們去到
[00:21:43.640 --> 00:21:45.200]  本來建三層的
[00:21:45.200 --> 00:21:47.800]  只建了一層
[00:21:47.800 --> 00:21:51.160]  他說他就跟我們說
[00:21:51.160 --> 00:21:52.480]  叫我們上去看
[00:21:52.480 --> 00:21:54.560]  希望我們再支持
[00:21:54.560 --> 00:21:55.360]  哇
[00:21:55.360 --> 00:21:56.720]  但也不是這樣吧
[00:21:56.720 --> 00:21:57.880]  沒有錢到
[00:21:57.880 --> 00:22:01.760]  頂起碼有欄杆圍著
[00:22:01.760 --> 00:22:02.600]  有樓梯上去
[00:22:02.600 --> 00:22:04.600]  但是好像也要平的
[00:22:04.600 --> 00:22:06.200]  這裡沒有欄杆
[00:22:06.200 --> 00:22:08.360]  那些人打下去就死了
[00:22:08.360 --> 00:22:11.080]  沒理由是這樣的吧
[00:22:11.080 --> 00:22:12.440]  就建了就算了
[00:22:12.440 --> 00:22:14.120]  一層上面
[00:22:14.120 --> 00:22:16.480]  地下這些石屎
[00:22:16.480 --> 00:22:17.840]  又不會弄壞
[00:22:17.840 --> 00:22:20.240]  又不會甚麼也沒有
[00:22:20.240 --> 00:22:21.920]  真是石屎
[00:22:21.920 --> 00:22:25.480]  又不會鋪東西
[00:22:25.480 --> 00:22:29.360]  我看著這樣也行
[00:22:29.360 --> 00:22:30.720]  是真的行的
[00:22:30.720 --> 00:22:34.600]  那些人就是這樣來上學
