
[00:00:00.000 --> 00:00:04.560]  在2025年御府麒麟修主吩咐我
[00:06:14.520 --> 00:06:16.520]  愛主你的上帝
[00:06:16.520 --> 00:06:18.520]  心盡性盡義
[00:06:18.520 --> 00:06:20.520]  愛主你的上帝
[00:06:20.520 --> 00:06:22.520]  心盡性盡義
[00:06:22.520 --> 00:06:24.520]  愛主你的上帝
[00:06:24.520 --> 00:06:26.520]  心盡性盡義
[00:06:26.520 --> 00:06:28.520]  愛主你的上帝
[00:06:28.520 --> 00:06:30.520]  心盡性盡義
[00:06:30.520 --> 00:06:32.520]  這個字是希臘文的
[00:06:32.520 --> 00:06:34.520]  盡心盡義
[00:06:34.520 --> 00:06:36.520]  這個字其實
[00:06:36.520 --> 00:06:38.520]  希臘文的意思
[00:06:38.520 --> 00:06:40.520]  就是心中的價值
[00:06:40.520 --> 00:06:42.520]  心中的寶座
[00:06:42.520 --> 00:06:44.520]  你的心裏面最重要的東西
[00:06:44.520 --> 00:06:46.520]  你心裏面
[00:06:46.520 --> 00:06:48.520]  覺得是最厲害
[00:06:48.520 --> 00:06:50.520]  好像坐在皇位
[00:06:50.520 --> 00:06:52.520]  因為你自己
[00:06:52.520 --> 00:06:54.520]  我們這個人是坐在自己心中的寶座上
[00:06:54.520 --> 00:06:56.520]  自己去判斷
[00:06:56.520 --> 00:06:58.520]  什麼有價值
[00:06:58.520 --> 00:07:00.520]  我坐在心中
[00:07:00.520 --> 00:07:02.520]  我自己的寶座上面
[00:07:02.520 --> 00:07:04.520]  我是要將盡心
[00:07:04.520 --> 00:07:06.520]  去愛上帝
[00:07:06.520 --> 00:07:08.520]  我是要以上帝
[00:07:08.520 --> 00:07:10.520]  為我最有價值的事
[00:07:10.520 --> 00:07:14.520]  盡性
[00:07:14.520 --> 00:07:16.520]  psy
[00:07:16.520 --> 00:07:18.520]  這個字是比較難讀的
[00:07:18.520 --> 00:07:20.520]  psy
[00:07:20.520 --> 00:07:22.520]  psy
[00:07:22.520 --> 00:07:24.520]  其實
[00:07:24.520 --> 00:07:26.520]  k是ch
[00:07:26.520 --> 00:07:28.520]  psy
[00:07:28.520 --> 00:07:30.520]  ch
[00:07:30.520 --> 00:07:32.520]  k
[00:07:32.520 --> 00:07:34.520]  其實這個字
[00:07:34.520 --> 00:07:36.520]  是英文的psychology
[00:07:36.520 --> 00:07:38.520]  psychology
[00:07:38.520 --> 00:07:40.520]  psychology是心理
[00:07:40.520 --> 00:07:42.520]  其實是對的
[00:07:42.520 --> 00:07:44.520]  情緒意欲
[00:07:44.520 --> 00:07:46.520]  心理方面的東西
[00:07:46.520 --> 00:07:48.520]  每個人都有
[00:07:48.520 --> 00:07:50.520]  情緒有意欲有心理
[00:07:50.520 --> 00:07:52.520]  就是我自己想怎樣
[00:07:52.520 --> 00:07:54.520]  我情緒
[00:07:54.520 --> 00:07:56.520]  不太好
[00:07:56.520 --> 00:07:58.520]  不開心
[00:07:58.520 --> 00:08:00.520]  有些事情不如意
[00:08:00.520 --> 00:08:02.520]  不適合我的意欲
[00:08:02.520 --> 00:08:04.520]  不是我想要的
[00:08:04.520 --> 00:08:06.520]  不適合我這個心理
[00:08:06.520 --> 00:08:08.520]  本身的角色
[00:08:08.520 --> 00:08:10.520]  於是就有情緒
[00:08:10.520 --> 00:08:12.520]  有意欲有心理
[00:08:12.520 --> 00:08:14.520]  其實就是指我們
[00:08:14.520 --> 00:08:16.520]  或者說k很多時候
[00:08:16.520 --> 00:08:18.520]  會翻譯做soul
[00:08:18.520 --> 00:08:20.520]  是雲
[00:08:20.520 --> 00:08:22.520]  soul很多時候是靈魂
[00:08:22.520 --> 00:08:24.520]  我們中文就是靈魂靈魂
[00:08:24.520 --> 00:08:26.520]  其實是指
[00:08:26.520 --> 00:08:30.520]  這裡是指心理的層面
[00:08:30.520 --> 00:08:32.520]  進E
[00:08:32.520 --> 00:08:34.520]  E是甚麼呢?
[00:08:34.520 --> 00:08:36.520]  Deannoyer
[00:08:36.520 --> 00:08:38.520]  是指
[00:08:38.520 --> 00:08:40.520]  思想、理智、智力
[00:08:40.520 --> 00:08:42.520]  就是reasoning
[00:08:42.520 --> 00:08:44.520]  我們去疑、衡量一下
[00:08:44.520 --> 00:08:46.520]  你這樣說
[00:08:46.520 --> 00:08:48.520]  我就敢信嗎?
[00:08:48.520 --> 00:08:50.520]  我要想一想
[00:08:50.520 --> 00:08:52.520]  這個對嗎?
[00:08:52.520 --> 00:08:54.520]  這樣想
[00:08:54.520 --> 00:08:56.520]  好像不太理智
[00:08:56.520 --> 00:08:58.520]  不太理性
[00:08:58.520 --> 00:09:00.520]  這個E的意思
[00:09:00.520 --> 00:09:02.520]  Deannoyer
[00:09:02.520 --> 00:09:04.520]  是指思想、理智、智力
[00:09:04.520 --> 00:09:06.520]  這樣的意思
[00:09:06.520 --> 00:09:08.520]  主耶穌就說
[00:09:08.520 --> 00:09:10.520]  最大的誡命是甚麼?
[00:09:10.520 --> 00:09:12.520]  最大的誡命
[00:09:12.520 --> 00:09:14.520]  祂就這樣說
[00:09:14.520 --> 00:09:16.520]  不過很有趣
[00:09:16.520 --> 00:09:18.520]  話說回來
[00:09:18.520 --> 00:09:20.520]  老師耶穌
[00:09:20.520 --> 00:09:22.520]  哪一條誡命
[00:09:22.520 --> 00:09:24.520]  是最大呢?
[00:09:24.520 --> 00:09:26.520]  耶穌就說
[00:09:26.520 --> 00:09:28.520]  你要盡心盡性盡E
[00:09:28.520 --> 00:09:30.520]  愛你的上帝
[00:09:30.520 --> 00:09:32.520]  其實你會看到
[00:09:32.520 --> 00:09:34.520]  祂沒有回答
[00:09:34.520 --> 00:09:36.520]  祂沒有回答
[00:09:36.520 --> 00:09:38.520]  這個詞令挺外交的
[00:09:38.520 --> 00:09:40.520]  意思就是說
[00:09:40.520 --> 00:09:42.520]  祂沒有回答
[00:09:42.520 --> 00:09:44.520]  祂是說祂要說的話
[00:09:44.520 --> 00:09:46.520]  哪一條呢?
[00:09:46.520 --> 00:09:48.520]  這十條、十階
[00:09:48.520 --> 00:09:50.520]  祂沒有說哪一條
[00:09:50.520 --> 00:09:52.520]  祂只是說
[00:09:52.520 --> 00:09:54.520]  最大的誡命是甚麼?
[00:09:54.520 --> 00:09:56.520]  最大的誡命就是
[00:09:56.520 --> 00:09:58.520]  你盡心盡性盡E
[00:09:58.520 --> 00:10:00.520]  愛主你的上帝
[00:10:00.520 --> 00:10:02.520]  你要愛主
[00:10:02.520 --> 00:10:04.520]  你的上帝
[00:10:04.520 --> 00:10:06.520]  是盡心盡性盡E
[00:10:06.520 --> 00:10:08.520]  地愛
[00:10:08.520 --> 00:10:10.520]  其實最簡單說就是
[00:10:10.520 --> 00:10:12.520]  最大的誡命是甚麼?
[00:10:12.520 --> 00:10:14.520]  你要愛主
[00:10:14.520 --> 00:10:16.520]  那主是誰呢?
[00:10:16.520 --> 00:10:18.520]  是上帝
[00:10:18.520 --> 00:10:20.520]  不是普通一個人
[00:10:20.520 --> 00:10:22.520]  你要愛主
[00:10:22.520 --> 00:10:24.520]  就是你的上帝
[00:10:24.520 --> 00:10:26.520]  點愛法
[00:10:26.520 --> 00:10:28.520]  盡心盡性盡E
[00:10:28.520 --> 00:10:30.520]  你在心中
[00:10:30.520 --> 00:10:32.520]  自己話事
[00:10:32.520 --> 00:10:34.520]  以祂為最有價值
[00:10:34.520 --> 00:10:36.520]  你的情緒、意欲、心理
[00:10:36.520 --> 00:10:38.520]  都傾向祂
[00:10:38.520 --> 00:10:40.520]  就是你掛念
[00:10:40.520 --> 00:10:42.520]  祂
[00:10:42.520 --> 00:10:44.520]  就是你掛念祂
[00:10:44.520 --> 00:10:46.520]  你想念祂
[00:10:46.520 --> 00:10:48.520]  你很想和祂一起
[00:10:48.520 --> 00:10:50.520]  你見到祂
[00:10:50.520 --> 00:10:52.520]  就開心啼唐
[00:10:52.520 --> 00:10:54.520]  這樣就是盡性了
[00:10:54.520 --> 00:10:56.520]  盡E就是說
[00:10:56.520 --> 00:10:58.520]  祂是歡喜我這樣做的
[00:10:58.520 --> 00:11:00.520]  我要這樣做
[00:11:00.520 --> 00:11:02.520]  我媽媽雖然不在
[00:11:02.520 --> 00:11:04.520]  不過祂如果見到我現在這麼勤力
[00:11:04.520 --> 00:11:06.520]  做到這些事
[00:11:06.520 --> 00:11:08.520]  祂都會很開心
[00:11:08.520 --> 00:11:10.520]  所以我要做好祂
[00:11:10.520 --> 00:11:12.520]  意志、理智
[00:11:12.520 --> 00:11:14.520]  智力、思想
[00:11:14.520 --> 00:11:16.520]  理智的東西
[00:11:16.520 --> 00:11:18.520]  就是這三個意思
[00:11:18.520 --> 00:11:20.520]  心、性、意
[00:11:20.520 --> 00:11:22.520]  哪條界面最大?
[00:11:22.520 --> 00:11:24.520]  你要愛主
[00:11:24.520 --> 00:11:26.520]  這條界面最大
[00:11:26.520 --> 00:11:28.520]  那麼一至十條
[00:11:28.520 --> 00:11:30.520]  哪一條?
[00:11:30.520 --> 00:11:32.520]  我沒有選擇
[00:11:32.520 --> 00:11:34.520]  我沒有認你
[00:11:34.520 --> 00:11:36.520]  你要愛主
[00:11:36.520 --> 00:11:38.520]  那個並非別人
[00:11:38.520 --> 00:11:40.520]  是你的上帝
[00:11:40.520 --> 00:11:42.520]  你盡心盡性盡意地
[00:11:42.520 --> 00:11:44.520]  愛祂
[00:11:44.520 --> 00:11:46.520]  你要愛主是配的
[00:11:46.520 --> 00:11:48.520]  是worth的
[00:11:48.520 --> 00:11:50.520]  如果這一條
[00:11:50.520 --> 00:11:52.520]  是界面中的第一
[00:11:52.520 --> 00:11:54.520]  是最大的
[00:11:54.520 --> 00:11:56.520]  如果
[00:11:56.520 --> 00:11:58.520]  我說要說的話
[00:11:58.520 --> 00:12:00.520]  我就會說
[00:12:00.520 --> 00:12:02.520]  這一條才是第一
[00:12:02.520 --> 00:12:04.520]  而且是最大
[00:12:04.520 --> 00:12:06.520]  說完這裡
[00:12:06.520 --> 00:12:08.520]  真的幾乎沒命
[00:12:08.520 --> 00:12:10.520]  因為
[00:12:10.520 --> 00:12:12.520]  你說第十一條
[00:12:12.520 --> 00:12:14.520]  十界裡面
[00:12:14.520 --> 00:12:16.520]  你沒有一條說是最大
[00:12:16.520 --> 00:12:18.520]  你是第十一條
[00:12:18.520 --> 00:12:20.520]  或者你是
[00:12:20.520 --> 00:12:22.520]  第一條之前那一條
[00:12:22.520 --> 00:12:24.520]  界面中第一
[00:12:24.520 --> 00:12:26.520]  是最大的
[00:12:26.520 --> 00:12:28.520]  那有沒有第二的?
[00:12:28.520 --> 00:12:30.520]  我告訴你還有第二的
[00:12:30.520 --> 00:12:32.520]  其次也相仿
[00:12:32.520 --> 00:12:34.520]  這個其次
[00:12:34.520 --> 00:12:36.520]  第一
[00:12:36.520 --> 00:12:38.520]  最大的就是你要愛主
[00:12:38.520 --> 00:12:40.520]  第二
[00:12:40.520 --> 00:12:42.520]  其次
[00:12:42.520 --> 00:12:44.520]  也相仿
[00:12:44.520 --> 00:12:46.520]  相仿
[00:12:46.520 --> 00:12:48.520]  是類同
[00:12:48.520 --> 00:12:50.520]  其次也類同
[00:12:50.520 --> 00:12:52.520]  就是這個類同的意思
[00:12:52.520 --> 00:12:54.520]  你也要盡心盡性盡意地
[00:12:54.520 --> 00:12:56.520]  做的
[00:12:56.520 --> 00:12:58.520]  這個類同
[00:12:58.520 --> 00:13:00.520]  相仿
[00:13:00.520 --> 00:13:02.520]  也不太好
[00:13:02.520 --> 00:13:04.520]  大家可以明白
[00:13:04.520 --> 00:13:06.520]  第二條界面
[00:13:06.520 --> 00:13:08.520]  也是非常重要的
[00:13:08.520 --> 00:13:10.520]  很重要的
[00:13:10.520 --> 00:13:12.520]  你要怎麼做?
[00:13:12.520 --> 00:13:14.520]  第二就是
[00:13:14.520 --> 00:13:16.520]  照這樣盡心盡性盡意
[00:13:16.520 --> 00:13:18.520]  這樣去做什麼?
[00:13:18.520 --> 00:13:20.520]  愛人
[00:13:20.520 --> 00:13:22.520]  愛人
[00:13:22.520 --> 00:13:24.520]  這個人字
[00:13:24.520 --> 00:13:26.520]  Phaecian
[00:13:26.520 --> 00:13:28.520]  Phaecian
[00:13:28.520 --> 00:13:30.520]  或者叫Plaecian
[00:13:30.520 --> 00:13:32.520]  是鄰舍
[00:13:32.520 --> 00:13:34.520]  主耶穌很喜歡說
[00:13:34.520 --> 00:13:36.520]  愛鄰舍如同自己
[00:13:36.520 --> 00:13:38.520]  這裡就說愛鄰舍
[00:13:38.520 --> 00:13:40.520]  如同自己
[00:13:40.520 --> 00:13:42.520]  直接翻譯就是
[00:13:42.520 --> 00:13:44.520]  你要愛鄰舍
[00:13:44.520 --> 00:13:46.520]  如同自己
[00:13:46.520 --> 00:13:48.520]  界面
[00:13:48.520 --> 00:13:50.520]  哪一條最大?
[00:13:50.520 --> 00:13:52.520]  你要愛主
[00:13:52.520 --> 00:13:54.520]  第一條最大的
[00:13:54.520 --> 00:13:56.520]  第二條是什麼?
[00:13:56.520 --> 00:13:58.520]  也是盡力去做的
[00:13:58.520 --> 00:14:00.520]  要愛人
[00:14:00.520 --> 00:14:02.520]  你要愛主第一條
[00:14:02.520 --> 00:14:04.520]  你要愛人第二條
[00:14:04.520 --> 00:14:06.520]  這兩條界面是律法和
[00:14:06.520 --> 00:14:08.520]  先知一切道理的
[00:14:08.520 --> 00:14:10.520]  總綱
[00:14:10.520 --> 00:14:12.520]  加了第四
[00:14:12.520 --> 00:14:14.520]  十字就沒事了
[00:14:14.520 --> 00:14:16.520]  如果你只是說
[00:14:16.520 --> 00:14:18.520]  這個盡心盡性
[00:14:18.520 --> 00:14:20.520]  盡意去愛神
[00:14:20.520 --> 00:14:22.520]  就是第一
[00:14:22.520 --> 00:14:24.520]  因為你說十界
[00:14:24.520 --> 00:14:26.520]  一條都不重要
[00:14:26.520 --> 00:14:28.520]  你加一條你還有命
[00:14:28.520 --> 00:14:30.520]  馬上用石頭打死你
[00:14:30.520 --> 00:14:32.520]  還有第二條
[00:14:32.520 --> 00:14:34.520]  也是要盡心盡意
[00:14:34.520 --> 00:14:36.520]  去愛的是愛人
[00:14:36.520 --> 00:14:38.520]  第一盡心盡意
[00:14:38.520 --> 00:14:40.520]  你要愛主
[00:14:40.520 --> 00:14:42.520]  第二盡心盡意
[00:14:42.520 --> 00:14:44.520]  你要愛人
[00:14:44.520 --> 00:14:46.520]  愛鄰舍
[00:14:46.520 --> 00:14:48.520]  鄰舍這個字
[00:14:48.520 --> 00:14:50.520]  Phaecian
[00:14:50.520 --> 00:14:52.520]  也可以解釋做近的
[00:14:52.520 --> 00:14:54.520]  就近的
[00:14:54.520 --> 00:14:56.520]  旁邊那些
[00:14:56.520 --> 00:14:58.520]  那麼遠水路那些
[00:14:58.520 --> 00:15:00.520]  幾百丈遠
[00:15:00.520 --> 00:15:02.520]  幾十里遠那些說愛他
[00:15:02.520 --> 00:15:04.520]  不如愛你旁邊那個
[00:15:04.520 --> 00:15:06.520]  一尺遠的那個
[00:15:06.520 --> 00:15:08.520]  這個是他說得很好的主耶穌
[00:15:08.520 --> 00:15:10.520]  第四十字重要了
[00:15:10.520 --> 00:15:12.520]  這兩條界面
[00:15:12.520 --> 00:15:14.520]  是一切律法和
[00:15:14.520 --> 00:15:16.520]  先知道理的什麼?
[00:15:16.520 --> 00:15:18.520]  總綱
[00:15:18.520 --> 00:15:20.520]  所以他沒有說那十條
[00:15:20.520 --> 00:15:22.520]  不是
[00:15:22.520 --> 00:15:24.520]  沒有說先知的東西不對
[00:15:24.520 --> 00:15:26.520]  沒有說任何律法和先知
[00:15:26.520 --> 00:15:28.520]  是他們猶太人
[00:15:28.520 --> 00:15:30.520]  或者說猶太宗教
[00:15:30.520 --> 00:15:32.520]  最重要的部分
[00:15:32.520 --> 00:15:34.520]  就是律法和先知
[00:15:34.520 --> 00:15:36.520]  希伯來聖經
[00:15:36.520 --> 00:15:38.520]  我們說的舊的聖經
[00:15:38.520 --> 00:15:40.520]  最重要的就是律法和先知
[00:15:40.520 --> 00:15:42.520]  那麼
[00:15:42.520 --> 00:15:44.520]  這兩條界面
[00:15:44.520 --> 00:15:46.520]  就是律法和
[00:15:46.520 --> 00:15:48.520]  先知所有道理的
[00:15:48.520 --> 00:15:50.520]  總綱
[00:15:50.520 --> 00:15:52.520]  他就說這兩樣東西
[00:15:52.520 --> 00:15:54.520]  其實我看通了
[00:15:54.520 --> 00:15:56.520]  他是貫通了十界
[00:15:56.520 --> 00:15:58.520]  貫通了十界
[00:15:58.520 --> 00:16:00.520]  最大的界面是什麼?
[00:16:00.520 --> 00:16:02.520]  其實就是這兩樣
[00:16:02.520 --> 00:16:04.520]  因為他貫通了十界
[00:16:04.520 --> 00:16:06.520]  將十界的主旨
[00:16:06.520 --> 00:16:08.520]  說了出來
[00:16:08.520 --> 00:16:10.520]  就是這兩樣
[00:16:10.520 --> 00:16:12.520]  就是你要愛主你要愛人
[00:16:12.520 --> 00:16:14.520]  盡心盡性盡意去愛
[00:16:14.520 --> 00:16:16.520]  這個總綱
[00:16:16.520 --> 00:16:18.520]  要提一提
[00:16:18.520 --> 00:16:20.520]  這個總綱
[00:16:20.520 --> 00:16:22.520]  這個字我們看上去
[00:16:22.520 --> 00:16:24.520]  中文是名詞
[00:16:24.520 --> 00:16:26.520]  其實它是動詞來的
[00:16:26.520 --> 00:16:28.520]  Cremati
[00:16:28.520 --> 00:16:30.520]  Cremati是吊著
[00:16:30.520 --> 00:16:32.520]  吊著
[00:16:32.520 --> 00:16:34.520]  有個勾吊著
[00:16:34.520 --> 00:16:36.520]  懸掛著
[00:16:36.520 --> 00:16:38.520]  就是說律法和先知
[00:16:38.520 --> 00:16:40.520]  嘩!
