
[00:00:00.000 --> 00:00:02.700]  是這個主題 搖滑的手
[00:01:43.300 --> 00:01:47.200]  以利的兩個兒子被耶和華神懲罰
[00:01:47.200 --> 00:01:50.000]  以利自己本身有喪生
[00:01:50.000 --> 00:01:54.100]  當時以色列民都有三萬人被殺
[00:01:54.100 --> 00:01:56.300]  在戰場上被犧牲
[00:01:56.300 --> 00:01:58.000]  我們看到的時候
[00:01:58.000 --> 00:02:00.000]  三萬個士兵
[00:02:00.000 --> 00:02:03.600]  有三萬個家庭
[00:02:03.600 --> 00:02:06.400]  變成一個沒有父親的家庭
[00:02:06.400 --> 00:02:08.600]  寡婦 三萬個寡婦
[00:02:08.600 --> 00:02:11.100]  我們看到這個場景的時候
[00:02:11.100 --> 00:02:13.100]  以色列民都在想
[00:02:13.100 --> 00:02:17.800]  為什麼會在想到
[00:02:17.800 --> 00:02:20.000]  耶和華神是離棄了他們
[00:02:20.000 --> 00:02:24.500]  因為他們在戰爭上沒有和神同德的榮耀
[00:02:24.500 --> 00:02:26.700]  所以其實我們回到這裡的時候
[00:02:26.700 --> 00:02:28.100]  再次看第五章的時候
[00:02:28.100 --> 00:02:29.000]  我們看到
[00:02:29.000 --> 00:02:31.100]  其實有些時候我們會在
[00:02:31.100 --> 00:02:32.600]  屬靈的征戰上
[00:02:32.600 --> 00:02:35.500]  征戰上我們有跌倒的時候
[00:02:35.500 --> 00:02:38.600]  我們生命上遇到挫折的時候
[00:02:38.600 --> 00:02:41.000]  我們是不是應該離棄神呢
[00:02:41.000 --> 00:02:43.800]  為什麼有什麼原因我們不應該離棄神呢
[00:02:43.800 --> 00:02:46.200]  我們會思考從今天的經文
[00:02:46.200 --> 00:02:49.200]  第五章的經文當中去分享
[00:02:49.200 --> 00:02:51.000]  剛才大家讀到一至五節
[00:02:51.000 --> 00:02:53.300]  我們會繼續看完整章的聖經
[00:02:53.300 --> 00:02:55.400]  第一節到十二節
[00:02:55.400 --> 00:02:56.900]  去學習這個功課
[00:02:56.900 --> 00:02:58.400]  我們一起低頭祈禱
[00:02:58.400 --> 00:02:59.800]  我們天父上帝我們感謝祢
[00:02:59.800 --> 00:03:02.300]  我們感謝祢賜下聖經寶貴的話語
[00:03:02.300 --> 00:03:04.700]  藉著祢的話語我們能夠明白
[00:03:04.700 --> 00:03:07.300]  我們怎樣去過基督徒的生活
[00:03:07.300 --> 00:03:08.800]  求祢張開我們的眼睛
[00:03:08.800 --> 00:03:10.000]  打開我們的耳朵
[00:03:10.000 --> 00:03:11.300]  有個受教的心
[00:03:11.300 --> 00:03:13.400]  去聆聽祢的話語
[00:03:13.400 --> 00:03:15.800]  求主耶穌基督帶領以下的時間
[00:03:15.800 --> 00:03:16.900]  我們遇上的禱告
[00:03:16.900 --> 00:03:19.100]  是奉主耶穌基督得聖的節祈禱
[00:03:19.100 --> 00:03:19.900]  阿們
[00:03:19.900 --> 00:03:24.400]  經文當中剛才大家讀到
[00:03:24.400 --> 00:03:26.700]  菲律賓人打勝了那場仗
[00:03:26.700 --> 00:03:28.400]  以便以謝那個地方
[00:03:28.400 --> 00:03:29.400]  以便以謝
[00:03:29.400 --> 00:03:30.900]  我上個主日也提到
[00:03:30.900 --> 00:03:33.800]  是石頭幫助的意思
[00:03:33.800 --> 00:03:34.600]  神的幫助
[00:03:34.600 --> 00:03:36.800]  用石頭來紀念神的幫助
[00:03:36.800 --> 00:03:40.800]  這個石頭的命名
[00:03:40.800 --> 00:03:43.400]  就會在第七章那裡再次提出
[00:03:43.400 --> 00:03:47.000]  為什麼會有幫助
[00:03:47.000 --> 00:03:50.000]  到之後的戰爭會提出來
[00:03:50.000 --> 00:03:53.200]  菲律賓人打贏這場的仗
[00:03:53.200 --> 00:03:55.800]  就回去將那個藥櫃
[00:03:55.800 --> 00:03:57.800]  因為俘虜了藥櫃
[00:03:57.800 --> 00:03:59.300]  以色列人拿藥櫃去
[00:03:59.300 --> 00:04:00.600]  以為藥櫃在那裡
[00:04:00.600 --> 00:04:01.700]  就一定打勝仗
[00:04:01.700 --> 00:04:04.000]  結果藥櫃都被拿去了
[00:04:04.000 --> 00:04:05.000]  就搬到去
[00:04:05.000 --> 00:04:06.400]  將它抬到去
[00:04:06.400 --> 00:04:09.200]  菲律賓人的其中一個主要城市
[00:04:09.200 --> 00:04:10.800]  上一個主日我也介紹了
[00:04:10.800 --> 00:04:12.600]  他們有五個的城市
[00:04:12.600 --> 00:04:14.600]  在岸邊的地中海
[00:04:14.600 --> 00:04:16.000]  加沙地帶那裡
[00:04:16.000 --> 00:04:18.600]  岸邊那裡的五個主要城市
[00:04:18.600 --> 00:04:20.600]  就搬進去大滾廟
[00:04:20.600 --> 00:04:23.600]  大滾廟放在神像旁邊
[00:04:23.600 --> 00:04:26.100]  這裡就看到那個圖
[00:04:26.100 --> 00:04:27.800]  看到那五個城市
[00:04:27.800 --> 00:04:31.400]  阿薩特就是地中海沿邊最上那個
[00:04:31.400 --> 00:04:34.000]  中間有五個城市
[00:04:34.000 --> 00:04:40.000]  有阿薩特、阿薩基倫、加薩、伊格倫和加特
[00:04:40.000 --> 00:04:42.500]  這幾個主要的五個城市
[00:04:42.500 --> 00:04:45.900]  它就搬了藥櫃搬到最近那個城市
[00:04:45.900 --> 00:04:50.700]  就是阿薩特當中的大滾廟裡面
[00:04:50.700 --> 00:04:52.400]  這個神
[00:04:52.400 --> 00:04:55.000]  他們搬到廟中的意思
[00:04:55.000 --> 00:04:56.600]  其實有他的意思
[00:04:56.600 --> 00:04:59.000]  他想就是
[00:04:59.000 --> 00:05:01.600]  好像一個戰利品一樣
[00:05:01.600 --> 00:05:07.100]  因為大滾神是他們主要的神
[00:05:07.100 --> 00:05:10.700]  因為在迦南地裡面的文化
[00:05:10.700 --> 00:05:12.500]  就是多神論
[00:05:12.500 --> 00:05:17.400]  每一個神都有他特別的功能
[00:05:17.400 --> 00:05:19.000]  有他特質的實體
[00:05:19.000 --> 00:05:19.900]  有他的功能
[00:05:19.900 --> 00:05:22.500]  和他們有他的名字
[00:05:22.500 --> 00:05:28.400]  大滾神是一個穀物耕種的神
[00:05:28.400 --> 00:05:32.500]  藉著這個神他就可以在耕種上面
[00:05:32.500 --> 00:05:34.200]  能夠得到豐收
[00:05:34.200 --> 00:05:36.100]  得到實際的報酬
[00:05:36.100 --> 00:05:37.300]  他是主要的神
[00:05:37.300 --> 00:05:40.700]  有些人 解經家就說
[00:05:40.700 --> 00:05:44.700]  其實他可能是一條魚尾巴的神像
[00:05:44.700 --> 00:05:46.300]  因為他們是
[00:05:46.300 --> 00:05:48.600]  菲律賓人是海民
[00:05:48.600 --> 00:05:53.600]  由琴海那幫的希臘民
[00:05:53.600 --> 00:05:57.600]  去移居到地中海的東岸
[00:05:57.600 --> 00:05:59.300]  這個加薩地帶
[00:05:59.300 --> 00:06:02.000]  所以有些神像是這樣形象出來的
[00:06:02.000 --> 00:06:03.800]  他們就做了這個像
[00:06:03.800 --> 00:06:06.300]  去敬拜這個大滾神
[00:06:06.300 --> 00:06:10.800]  他是他們主要的神
[00:06:10.800 --> 00:06:13.600]  他們就拿了這個藥櫃
[00:06:13.600 --> 00:06:14.600]  擺在當中
[00:06:14.600 --> 00:06:16.400]  當作是一個戰利品的意思
[00:06:16.400 --> 00:06:17.900]  就是其他的神
[00:06:17.900 --> 00:06:19.400]  就算是耶和華神
[00:06:19.400 --> 00:06:21.600]  都不夠他們的神厲害
[00:06:21.600 --> 00:06:23.000]  就擺在他旁邊
[00:06:23.000 --> 00:06:27.000]  做一個俘虜一樣
[00:06:27.000 --> 00:06:33.200]  這個大滾神
[00:06:33.200 --> 00:06:35.800]  其實在《史詩記》裡面也提到
[00:06:35.800 --> 00:06:39.500]  如果大家想起參孫的故事的時候
[00:06:39.500 --> 00:06:43.700]  參孫是一個末期的士師
[00:06:43.700 --> 00:06:45.400]  他有他的特別的能力
[00:06:45.400 --> 00:06:48.900]  但是他當中在《史詩記》的十六章
[00:06:48.900 --> 00:06:51.700]  提到他的故事和大利拉的故事
[00:06:51.700 --> 00:06:53.900]  大利拉一而再 再而三
[00:06:53.900 --> 00:06:55.600]  想拿了
[00:06:55.600 --> 00:06:57.200]  為什麼參孫那麼厲害
[00:06:57.200 --> 00:06:59.000]  菲律賓人和他合謀
[00:06:59.000 --> 00:07:01.500]  想對付參孫
[00:07:01.500 --> 00:07:03.800]  結果原來參孫就告訴他
[00:07:03.800 --> 00:07:06.700]  他是自小就拿勢而人
[00:07:06.700 --> 00:07:09.200]  他的頭髮一直都沒有剃過頭
[00:07:09.200 --> 00:07:10.100]  一剃了頭
[00:07:10.100 --> 00:07:12.400]  他就會失去他的特別的能力
[00:07:12.400 --> 00:07:14.500]  結果參孫就被捕
[00:07:14.500 --> 00:07:16.100]  雙眼被挖出
[00:07:16.100 --> 00:07:21.400]  就被俘虜到一個菲律賓人的大滾廟當中
[00:07:21.400 --> 00:07:24.600]  這個大滾廟裡面就是提到他
[00:07:24.600 --> 00:07:28.300]  他被戲弄的時候
[00:07:28.300 --> 00:07:32.300]  他就問當中廟裡面的一個小朋友
[00:07:32.300 --> 00:07:36.800]  讓我靠近大滾廟的柱子旁邊
[00:07:36.800 --> 00:07:39.600]  他就兩手拿著那兩條主要的柱子
[00:07:39.600 --> 00:07:42.200]  弄塌了那個廟宇
[00:07:42.200 --> 00:07:45.000]  那個廟宇裡面有多少人
[00:07:45.000 --> 00:07:46.500]  如果大家看一看
[00:07:46.500 --> 00:07:48.100]  三千個男女
[00:07:48.100 --> 00:07:49.800]  從這些經文的背景當中
[00:07:49.800 --> 00:07:51.400]  我們知道這些廟宇
[00:07:51.400 --> 00:07:57.700]  是一個主要城市裡面聚集的中心
[00:07:57.700 --> 00:07:59.100]  聖真的中心
[00:07:59.100 --> 00:08:03.300]  這個和一些他們的敬拜當中有用
[00:08:03.300 --> 00:08:04.900]  會殺人的
[00:08:04.900 --> 00:08:06.500]  會殺這個俘虜
[00:08:06.500 --> 00:08:08.300]  去表示他們的神
[00:08:08.300 --> 00:08:12.200]  是比其他的神更加厲害
[00:08:12.200 --> 00:08:14.700]  這個可能也是一個娛樂的地方
[00:08:14.700 --> 00:08:15.700]  聚集的地方
[00:08:15.700 --> 00:08:16.700]  消遣的地方
[00:08:16.700 --> 00:08:19.600]  因為他們是想戲弄參孫
[00:08:19.600 --> 00:08:21.300]  戲弄到他死為止
[00:08:21.300 --> 00:08:23.300]  有男有女進去
[00:08:23.300 --> 00:08:24.700]  一個聚集的地方
[00:08:24.700 --> 00:08:26.100]  我們從這些背景當中
[00:08:26.100 --> 00:08:28.600]  大約知道少少多一點
[00:08:28.600 --> 00:08:30.200]  菲利士人的宗教
[00:08:30.200 --> 00:08:31.200]  這個是宗教
[00:08:31.200 --> 00:08:33.200]  我們去到歷代誌上的時候
[00:08:33.200 --> 00:08:37.400]  將他看到是撒姆爾記第四章之後
[00:08:37.400 --> 00:08:39.700]  我們去到歷代誌那裡看到
[00:08:39.700 --> 00:08:41.400]  歷代誌上第十章的時候
[00:08:41.400 --> 00:08:42.900]  見到之後的蘇羅
[00:08:42.900 --> 00:08:46.800]  蘇羅王和菲利士人打仗的時候
[00:08:46.800 --> 00:08:50.100]  蘇羅和他三個兒子都是身亡
[00:08:50.100 --> 00:08:52.400]  菲利士人找到他的屍體的時候
[00:08:52.400 --> 00:08:56.600]  將蘇羅的頭斬了下來
[00:08:56.600 --> 00:09:00.200]  將他的頭釘在大館廟裡面
[00:09:00.200 --> 00:09:04.800]  所以我們看到他們的宗教文化就是
[00:09:04.800 --> 00:09:06.000]  將他們的戰利品
[00:09:06.000 --> 00:09:07.800]  將他們的宣言
[00:09:07.800 --> 00:09:10.000]  告訴他們在眾多神當中
[00:09:10.000 --> 00:09:14.200]  他們的神是比其他的神更加大
[00:09:14.200 --> 00:09:15.100]  很奇妙吧
[00:09:15.100 --> 00:09:18.200]  但是剛才大家所讀的經文當中
[00:09:18.200 --> 00:09:22.000]  他們以為俘虜了約瑰
[00:09:22.000 --> 00:09:24.700]  就代表了戰勝了耶和華神
[00:09:24.700 --> 00:09:26.000]  但是不是
[00:09:26.000 --> 00:09:27.600]  因為在第二天的清晨
[00:09:27.600 --> 00:09:29.800]  他們進去的時候
[00:09:29.800 --> 00:09:34.300]  阿薩特人突然間見到一件很奇怪的事情
[00:09:34.300 --> 00:09:36.900]  為什麼他們的撒旦是館神會
[00:09:36.900 --> 00:09:39.700]  那個像是俘虜掉下來
[00:09:39.700 --> 00:09:42.400]  塌下來
[00:09:42.400 --> 00:09:46.100]  好像一個俘虜敬拜的意思
[00:09:46.100 --> 00:09:47.100]  就是整個趴在那裡
[00:09:47.100 --> 00:09:48.600]  向著這個約瑰
[00:09:48.600 --> 00:09:51.500]  這個第一天的經歷
[00:09:51.500 --> 00:09:52.400]  就是一個提醒
[00:09:52.400 --> 00:09:54.900]  反省告訴他們不是
[00:09:54.900 --> 00:09:58.500]  耶和華神不會在大館神面前去俘虜清晨
[00:09:58.500 --> 00:10:00.700]  是不會有這樣的事情發生
[00:10:00.700 --> 00:10:03.000]  接著就放回原處
[00:10:03.000 --> 00:10:06.100]  他們就以為可能有一些意外
[00:10:06.100 --> 00:10:10.100]  或者有什麼是沒事的
[00:10:10.100 --> 00:10:11.500]  但是第二天
[00:10:11.500 --> 00:10:13.700]  又等到第二天的時候
[00:10:13.700 --> 00:10:14.300]  一起來
[00:10:14.300 --> 00:10:15.600]  這次不是這麼簡單
[00:10:15.600 --> 00:10:16.300]  跌下來之後
[00:10:16.300 --> 00:10:19.800]  頭和手都斷了
[00:10:19.800 --> 00:10:23.500]  他們好像在背後有一個真戰在當中
[00:10:23.500 --> 00:10:25.100]  一個宇宙性的真戰在當中
[00:10:25.100 --> 00:10:26.400]  其實這個神
[00:10:26.400 --> 00:10:28.200]  耶和華神和這些邪靈
[00:10:28.200 --> 00:10:29.800]  有一個真戰在當中
[00:10:29.800 --> 00:10:34.800]  這個就好像一個戰爭當中一樣
[00:10:34.800 --> 00:10:37.200]  在迦南地的神的故事當中
[00:10:37.200 --> 00:10:39.500]  他們有生兒育女
[00:10:39.500 --> 00:10:41.000]  如果看回這些故事
[00:10:41.000 --> 00:10:43.600]  巴力就是大館神的兒子
[00:10:43.600 --> 00:10:45.500]  一個就管農作物
[00:10:45.500 --> 00:10:48.100]  一個就管下雨
[00:10:48.100 --> 00:10:48.900]  下雨之餘
[00:10:48.900 --> 00:10:51.000]  他就幻想到可能生育的意思
[00:10:51.000 --> 00:10:55.500]  所以那些男士就去那裡多兒子
[00:10:55.500 --> 00:10:57.600]  到了這個情況
[00:10:57.600 --> 00:11:00.500]  就好像背後他們有一些爭鬥
[00:11:00.500 --> 00:11:03.300]  一黨人一黨神對一黨神
[00:11:03.300 --> 00:11:06.200]  他們有生兒育女的神
[00:11:06.200 --> 00:11:06.900]  迦南地的神
[00:11:06.900 --> 00:11:11.800]  一個一個一起去對付其他一個群體
[00:11:11.800 --> 00:11:15.300]  他們以為這次就不對勁了
[00:11:15.300 --> 00:11:17.900]  在這場的真戰當中
[00:11:17.900 --> 00:11:20.900]  大館神輸給了耶和華神
[00:11:20.900 --> 00:11:22.900]  不止這麼簡單
[00:11:22.900 --> 00:11:27.200]  頭斷了 手斷了
[00:11:27.200 --> 00:11:28.900]  在這裏就想到第五節
[00:11:28.900 --> 00:11:30.500]  剛才大家讀的
[00:11:30.500 --> 00:11:32.400]  所以他們以後都不敢
[00:11:32.400 --> 00:11:34.600]  在門檻那裡不敢踩
[00:11:34.600 --> 00:11:37.200]  因為好像有些秘技
[00:11:37.200 --> 00:11:39.200]  塔布或一些秘技
[00:11:39.200 --> 00:11:43.300]  碰到就自己都可能有不幸的事情發生
[00:11:43.300 --> 00:11:46.400]  所以就不敢再做這件事情
[00:11:46.400 --> 00:11:47.600]  不敢再踩那個門檻
[00:11:47.600 --> 00:11:50.000]  但是他們不反省
[00:11:50.000 --> 00:11:52.900]  他們不知道現在
[00:11:52.900 --> 00:11:55.500]  好像我們這樣
[00:11:55.500 --> 00:11:57.200]  我們打球
[00:11:57.200 --> 00:11:59.200]  我們就算去看球
[00:11:59.200 --> 00:12:01.300]  去打足球也好 籃球也好
[00:12:01.300 --> 00:12:03.700]  當然主場那個會贏的
[00:12:03.700 --> 00:12:09.700]  誰知道找到羅夫魯的約會回來
[00:12:09.700 --> 00:12:11.700]  耶和華神在爭鬥的時候
[00:12:11.700 --> 00:12:12.700]  比賽的時候
[00:12:12.700 --> 00:12:14.900]  怎麼會主場都輸了
[00:12:14.900 --> 00:12:16.200]  作客那個會贏
[00:12:16.200 --> 00:12:18.100]  他們想來想去想不通
[00:12:18.100 --> 00:12:19.200]  不止這麼簡單
[00:12:19.200 --> 00:12:21.400]  這個我們的耶和華神
[00:12:21.400 --> 00:12:23.000]  因為第六節那裏
[00:12:23.000 --> 00:12:25.400]  如果大家繼續看經文的時候
[00:12:25.400 --> 00:12:28.100]  耶和華神就是他的手
[00:12:28.100 --> 00:12:31.400]  重重地在迦特人的身上
[00:12:31.400 --> 00:12:32.600]  去敗壞他們
[00:12:32.600 --> 00:12:34.900]  使他們生瘡
[00:12:34.900 --> 00:12:36.300]  這裏叫做痔瘡
[00:12:36.300 --> 00:12:40.800]  亞瑟特和亞瑟特四周的四景
[00:12:40.800 --> 00:12:44.900]  會城旁邊城外的居民
[00:12:44.900 --> 00:12:47.300]  都是這樣的情況
[00:12:47.300 --> 00:12:51.800]  這個手是看有沒有神像
[00:12:51.800 --> 00:12:53.500]  沒有的耶和華神沒有神像
[00:12:53.500 --> 00:12:55.000]  是一個無形的手
[00:12:55.000 --> 00:12:59.700]  他的手是重重地擊打亞瑟特
[00:12:59.700 --> 00:13:02.500]  如果我們看回七十四億本的時候
[00:13:02.500 --> 00:13:05.900]  其實那裏有句小的附錄
[00:13:05.900 --> 00:13:10.100]  就說其實是和老鼠有關
[00:13:10.100 --> 00:13:12.400]  因為如果看回上文下理的時候
[00:13:12.400 --> 00:13:14.800]  我們看回四章至七章的時候
[00:13:14.800 --> 00:13:16.600]  這個是一個整體的故事
[00:13:16.600 --> 00:13:18.000]  我們今天看第五章
[00:13:18.000 --> 00:13:19.600]  當你看到第六章的時候
[00:13:19.600 --> 00:13:23.200]  他提到會有金老鼠 金痔瘡
[00:13:23.200 --> 00:13:25.000]  去賠償
[00:13:25.000 --> 00:13:26.300]  這個又是一個關係
[00:13:26.300 --> 00:13:28.200]  其實和老鼠有什麼關係呢
[00:13:28.200 --> 00:13:30.100]  究竟七十四億本那裏
[00:13:30.100 --> 00:13:34.900]  究竟為什麼會和老鼠有注釋當中
[00:13:34.900 --> 00:13:38.500]  原來很可能解經關聖經老師提出
[00:13:38.500 --> 00:13:40.200]  可能是一個鼠疫
[00:13:40.200 --> 00:13:41.800]  是淋巴腺的鼠疫
[00:13:41.800 --> 00:13:44.900]  當有老鼠咬到那些人的時候
[00:13:44.900 --> 00:13:49.200]  那些病毒就去到淋巴結的位置
[00:13:49.200 --> 00:13:51.000]  它就腫起來
[00:13:51.000 --> 00:13:53.700]  就好像有個腫瘤一樣
[00:13:53.700 --> 00:13:56.700]  那裏有個瘡印一塊咬了出來
[00:13:56.700 --> 00:13:59.900]  所以他們很可能是患了鼠疫
[00:13:59.900 --> 00:14:01.500]  很可能是患了鼠疫
[00:14:01.500 --> 00:14:05.700]  他們的四經就擊敗 擊壞他們
[00:14:05.700 --> 00:14:11.800]  可能有經文看回其他
[00:14:11.800 --> 00:14:12.900]  舊約聖經都提到
[00:14:12.900 --> 00:14:14.700]  可能是對於農作物
[00:14:14.700 --> 00:14:17.500]  可能是毀壞他們的農作物
[00:14:17.500 --> 00:14:19.800]  加上毀壞他們的健康
[00:14:19.800 --> 00:14:21.500]  所以我們看上文下理的時候
[00:14:21.500 --> 00:14:23.600]  有這樣的推測可以知道
[00:14:23.600 --> 00:14:25.600]  耶和華神的這個手
[00:14:25.600 --> 00:14:29.800]  除了在一次又一次的戰爭當中
[00:14:29.800 --> 00:14:32.800]  擊敗了大滾神之外
[00:14:32.800 --> 00:14:35.800]  好像他們在以便以謝的戰爭一樣
[00:14:35.800 --> 00:14:38.200]  他們雖然輸了兩次伊斯利文
[00:14:38.200 --> 00:14:41.400]  但是耶和華神在背後的真戰裏面
[00:14:41.400 --> 00:14:45.300]  又有一次又一次戰勝了假神
[00:14:45.300 --> 00:14:49.300]  另外他們的居民都受到懲罰
[00:14:49.300 --> 00:14:54.500]  耶和華無形的手在懲罰這班菲利斯人
[00:14:54.500 --> 00:14:56.500]  我們看到這裏就知道
[00:14:56.500 --> 00:14:59.200]  這班阿特人 阿薩特人
[00:14:59.200 --> 00:15:01.300]  這個城的菲利斯人
[00:15:01.300 --> 00:15:04.800]  他們見到這個情況就覺得不對勁
[00:15:04.800 --> 00:15:07.200]  他們就說不如
[00:15:07.200 --> 00:15:13.500]  他們覺得不可以留在這裏
[00:15:13.500 --> 00:15:14.800]  以色列神的約瑰
[00:15:14.800 --> 00:15:17.800]  我們要將他搬走 拿走
[00:15:17.800 --> 00:15:21.800]  他們就聚集了其他的領袖
[00:15:21.800 --> 00:15:24.800]  剛才我們提到他有五個主要的城市
[00:15:24.800 --> 00:15:28.400]  他們就召集了這五個城市的領袖聚在一起
[00:15:28.400 --> 00:15:34.100]  究竟我們這件事怎樣處理呢
[00:15:34.100 --> 00:15:39.000]  他們心裏想未必是這麼厲害的
[00:15:39.000 --> 00:15:40.700]  將他搬走就可以了
[00:15:40.700 --> 00:15:42.500]  搬去其他地方看看發生什麼事
[00:15:42.500 --> 00:15:45.300]  其實好像在做實驗
[00:15:45.300 --> 00:15:50.300]  究竟這裏不如試試放在加特
[00:15:50.300 --> 00:15:52.300]  去到山區那裏
[00:15:52.300 --> 00:15:56.000]  去到其中一個菲利斯人的城市
[00:15:56.000 --> 00:15:59.000]  放在那裏可能會沒事
[00:16:03.400 --> 00:16:06.700]  但是當約瑰運到加特的時候
[00:16:06.700 --> 00:16:10.100]  耶和華的手繼續好像剛才那樣形容
[00:16:10.100 --> 00:16:15.500]  又在攻擊那個城市和他們周圍的人
[00:16:15.500 --> 00:16:19.200]  他們就開始大大地害怕
[00:16:19.200 --> 00:16:23.500]  之前就覺得可能搬走了沒事
[00:16:23.500 --> 00:16:25.300]  可能是佛這個阿德薩特
[00:16:25.300 --> 00:16:27.500]  可能跟約瑰沒有關係
[00:16:27.500 --> 00:16:32.600]  但是搬到加勒的時候
[00:16:32.600 --> 00:16:36.100]  那裏又發生同加特的時候
[00:16:36.100 --> 00:16:39.800]  搬到那裏又是發生類似的事情
[00:16:39.800 --> 00:16:47.200]  就知道這個災難就是因為約瑰所引起
[00:16:47.200 --> 00:16:50.200]  無論大小大人小孩都有這樣的
[00:16:50.200 --> 00:16:53.000]  都生了這個的錯
[00:16:53.000 --> 00:16:56.200]  他們就將這個約瑰再搬走了
[00:16:56.200 --> 00:16:58.300]  搬去另一個第三個城市
[00:16:58.300 --> 00:17:01.900]  一而再再而三的搬去第三個以格倫那裏
[00:17:01.900 --> 00:17:05.700]  他們就說不要來
[00:17:05.700 --> 00:17:08.700]  不要搬那個約瑰來了
[00:17:08.700 --> 00:17:11.200]  他們都嚇死了很多人
[00:17:11.200 --> 00:17:13.700]  聽到這個時候約瑰來到
[00:17:13.700 --> 00:17:15.100]  他們的心情
[00:17:15.100 --> 00:17:18.600]  他們知道耶和華神背後的能力
[00:17:18.600 --> 00:17:21.600]  是他的大人的手是多麼嚴重
[00:17:21.600 --> 00:17:24.600]  他雖然是被在真戰上面
[00:17:24.600 --> 00:17:28.000]  以色列人在以變以謝那裏對抗的時候
[00:17:28.000 --> 00:17:34.900]  打仗的時候沒有為以色列人而真戰打仗
[00:17:34.900 --> 00:17:37.700]  但是那個神是真實的神
[00:17:37.700 --> 00:17:41.000]  這個神在背後有背後的真戰
[00:17:41.000 --> 00:17:46.000]  和這個假神在對抗
[00:17:46.000 --> 00:17:48.200]  看到第十一節那裏提到
[00:17:48.200 --> 00:17:53.200]  這班菲律賓人就再召集一些領袖來了
[00:17:53.200 --> 00:17:54.500]  那五個城的領袖
[00:17:54.500 --> 00:17:56.100]  究竟怎麼辦
[00:17:56.100 --> 00:17:58.100]  因為他們的城已經有人
[00:17:58.100 --> 00:18:00.100]  因為怕都怕到死
[00:18:00.100 --> 00:18:02.700]  很害怕 比COVID還要嚴重
[00:18:02.700 --> 00:18:03.800]  我們有沒有怕死
[00:18:03.800 --> 00:18:05.600]  應該沒有怕死
[00:18:05.600 --> 00:18:09.400]  但是這個病這個鼠疫
[00:18:09.400 --> 00:18:13.000]  和它的毀壞的程度
[00:18:13.000 --> 00:18:14.500]  農作物毀壞
[00:18:14.500 --> 00:18:16.400]  人們病得這麼嚴重
[00:18:16.400 --> 00:18:19.200]  又嚇都嚇死
[00:18:19.200 --> 00:18:23.000]  他們的害怕程度比COVID更加嚴重
[00:18:23.000 --> 00:18:24.400]  怕都怕到死
[00:18:24.400 --> 00:18:26.300]  這個呼號聲
[00:18:26.300 --> 00:18:28.300]  這種悲痛的聲音
[00:18:28.300 --> 00:18:30.000]  連天都聽到
[00:18:30.000 --> 00:18:32.400]  你叫他這樣形容
[00:18:32.400 --> 00:18:34.800]  我們看這個故事當中
[00:18:34.800 --> 00:18:38.300]  我們看到什麼呢
