
[00:00:00.000 --> 00:00:05.000]  向家裡的弟兄姊妹問安
[00:03:47.760 --> 00:03:52.320]  因為人孝敬父母這個行為等同尊崇天上的父母
[00:03:52.320 --> 00:03:56.760]  因為人孝敬父母這種行為是等同尊崇天上的父母
[00:03:56.760 --> 00:04:01.920]  你想想如果連你血脈關係這麼直接的父母你都不尊敬
[00:04:01.920 --> 00:04:06.240]  如果我們連跟我們有血緣關係的父母我們都不尊重的話
[00:04:06.240 --> 00:04:11.480]  你怎麽可以說服我你會尊崇一位在天上看不見的上帝呢?
[00:04:11.480 --> 00:04:15.960]  你怎麽可以說服我你會尊重我們看不見的在天上的那位上帝呢?
[00:04:15.960 --> 00:04:18.840]  難怪耶穌曾經指責那些法利塞人
[00:04:18.840 --> 00:04:21.400]  難怪耶穌曾指責那些法利塞人
[00:04:21.400 --> 00:04:23.560]  祂就說我們已經供奉了聖殿了
[00:04:23.560 --> 00:04:24.920]  我們已經供奉了聖殿了
[00:04:24.920 --> 00:04:26.640]  我履行了我宗教的責任了
[00:04:26.640 --> 00:04:27.760]  我履行了宗教責任了
[00:04:27.760 --> 00:04:29.480]  所以我就不需要供奉父母
[00:04:29.480 --> 00:04:31.520]  所以我就不用供奉父母了
[00:04:31.520 --> 00:04:34.320]  耶穌就指責他們這些是偽善
[00:04:34.320 --> 00:04:36.680]  耶穌就指責他們這些是偽善
[00:04:36.680 --> 00:04:37.920]  其實對牧師來說
[00:04:37.920 --> 00:04:42.000]  《十誡第五言》是一個很難啟齒的分享
[00:04:42.000 --> 00:04:43.200]  其實對牧師來說
[00:04:43.200 --> 00:04:47.320]  《十誡第五言》是一個很難啟齒的分享
[00:04:47.320 --> 00:04:49.120]  因為嚴格來說
[00:04:49.120 --> 00:04:52.400]  我沒有盡過孝順父母的本分
[00:04:52.400 --> 00:04:53.600]  因為嚴格來說
[00:04:53.600 --> 00:04:57.080]  我並沒有盡過孝順父母的本分
[00:04:57.080 --> 00:04:58.680]  年少輕狂的時候
[00:04:58.680 --> 00:05:01.280]  帶給父母的只有很多的遺憾和傷痛
[00:05:01.280 --> 00:05:02.920]  年少輕狂的時候
[00:05:02.920 --> 00:05:06.480]  帶給父母的只有很多的遺憾和傷痛
[00:05:06.480 --> 00:05:10.160]  所以孝順對我來說是很陌生的概念
[00:05:10.160 --> 00:05:13.160]  所以孝順對我來說是很陌生的概念
[00:05:13.160 --> 00:05:16.760]  至少我沒有什麼機會在父母身上實踐
[00:05:16.760 --> 00:05:19.280]  至少我在父母身上沒有什麼機會實踐
[00:05:19.280 --> 00:05:20.440]  所以在座當中
[00:05:20.440 --> 00:05:22.640]  如果大家仍然有父母在身的話
[00:05:22.640 --> 00:05:23.960]  所以如果在座當中
[00:05:23.960 --> 00:05:25.760]  我們父母還在的話
[00:05:25.760 --> 00:05:26.840]  你比我幸福
[00:05:26.840 --> 00:05:27.840]  你比我幸福
[00:05:27.840 --> 00:05:31.760]  因為至少你可以實踐《十誡第五言》
[00:05:31.760 --> 00:05:37.840]  因為你還可以來實踐《十誡第五言》
[00:05:37.840 --> 00:05:39.200]  大家有時候可能會覺得
[00:05:39.200 --> 00:05:42.040]  牧師的性格有一點冷漠和抽離
[00:05:42.040 --> 00:05:43.720]  大家有的時候可能會覺得
[00:05:43.720 --> 00:05:46.600]  牧師的性格可能有一點冷漠和抽離
[00:05:46.600 --> 00:05:49.680]  嚴格來說我都不是一個很高傲的人
[00:05:49.680 --> 00:05:52.120]  嚴格來說我並不是一個高傲的人
[00:05:52.120 --> 00:05:56.920]  我要承認我是受著種種成長因素的影響
[00:05:56.920 --> 00:06:00.520]  我要承認是受到了種種成長因素的影響
[00:06:00.520 --> 00:06:02.800]  影響我與人之間的距離
[00:06:02.800 --> 00:06:05.360]  影響我與人之間的距離
[00:06:05.360 --> 00:06:08.920]  所以我選讀輔導的其中一個原因
[00:06:08.920 --> 00:06:11.280]  所以我選擇讀輔導的原因
[00:06:11.280 --> 00:06:13.560]  其實都是探索自己內心的世界
[00:06:13.560 --> 00:06:15.840]  其實也是想探索內心的世界
[00:06:15.840 --> 00:06:20.200]  希望可以走出我自己埋藏在心裏的遺憾
[00:06:20.200 --> 00:06:23.240]  希望可以走出埋藏在我心裏的遺憾
[00:06:23.240 --> 00:06:28.440]  如果孝順父母是一件做子女天經地義的事情
[00:06:28.440 --> 00:06:32.880]  孝順父母是一件做子女天經地義的事情
[00:06:32.880 --> 00:06:38.720]  很多具體教導我們孝順父母的一些原則
[00:06:38.720 --> 00:06:41.880]  很多具體教導我們孝順父母的原則
[00:06:41.880 --> 00:06:43.240]  我們都耳熟能詳
[00:06:43.240 --> 00:06:44.320]  我們都耳熟能詳
[00:06:44.320 --> 00:06:49.960]  今天早上我想從一個家庭傷痛不延續作為切入點
[00:06:49.960 --> 00:06:51.960]  去思考如何孝順父母
[00:06:51.960 --> 00:06:57.080]  今天早上我嘗試從一個家庭傷痛不延續為切入點
[00:06:57.080 --> 00:06:59.640]  去思考如何孝順父母
[00:06:59.640 --> 00:07:04.520]  意思是你可以延續家庭美好的延續到下一代
[00:07:04.520 --> 00:07:10.760]  意思是你可以延續家庭美好的回憶到下一代
[00:07:10.760 --> 00:07:15.480]  或者你可能在家庭裏面遇到一些你不太愉快的經歷
[00:07:15.480 --> 00:07:18.880]  或者你在家庭裏面遇到了一些不愉快的經歷
[00:07:18.880 --> 00:07:22.000]  其實透過你也可以終止這些不愉快的經歷
[00:07:22.000 --> 00:07:24.880]  透過你也可以終止這些不愉快的經歷
[00:07:24.880 --> 00:07:26.400]  至少你不要帶到下一代
[00:07:26.400 --> 00:07:28.880]  至少你不要帶到下一代
[00:07:28.880 --> 00:07:32.600]  如果從一個家庭延續的觀念去看
[00:07:32.600 --> 00:07:35.400]  如果從一個家庭延續的觀念來看
[00:07:35.400 --> 00:07:37.920]  一個人做父母至少橫跨三代
[00:07:37.920 --> 00:07:40.680]  一個人做父母至少橫跨三代
[00:07:40.680 --> 00:07:42.400]  再上我們有我們的父母
[00:07:42.400 --> 00:07:43.920]  再上有我們自己的父母
[00:07:43.920 --> 00:07:45.760]  我們自己建立自己的家庭
[00:07:45.760 --> 00:07:47.040]  我們自己來建立自己的家庭
[00:07:47.040 --> 00:07:48.640]  然後我們有自己的下一代
[00:07:48.640 --> 00:07:50.000]  然後我們有下一代
[00:07:50.000 --> 00:07:54.360]  所以這個孝順不單止在文化上的要求
[00:07:54.360 --> 00:07:57.160]  所以這個孝順不單止在文化上的要求
[00:07:57.160 --> 00:07:58.680]  是一種信仰的傳承
[00:07:58.680 --> 00:08:00.200]  也是一種信仰上的傳承
[00:08:00.200 --> 00:08:05.760]  我看不到一個不敬虔的人的孝順
[00:08:05.760 --> 00:08:08.880]  我看不到一個不敬虔的人的孝順
[00:08:08.880 --> 00:08:11.000]  可以帶來上主的祝福
[00:08:11.000 --> 00:08:12.960]  和將這個祝福延續下一代
[00:08:12.960 --> 00:08:14.560]  可以帶來上主的祝福
[00:08:14.560 --> 00:08:16.280]  還要延續到下一代
[00:08:16.280 --> 00:08:20.640]  近代心理學對家庭的研究五花八門
[00:08:20.640 --> 00:08:23.920]  近代心理學對家庭的研究有五花八門
[00:08:23.920 --> 00:08:26.000]  對家庭裏面不同的角色
[00:08:26.000 --> 00:08:28.760]  產生很多的矛盾衝突
[00:08:28.760 --> 00:08:31.440]  對家庭中不同角色的互動
[00:08:31.440 --> 00:08:33.640]  產生很多的矛盾還有衝突
[00:08:33.640 --> 00:08:35.600]  傷害多了一份的了解
[00:08:35.600 --> 00:08:37.400]  傷害多了一份的了解
[00:08:37.400 --> 00:08:40.640]  家庭本來是一個令人溫馨
[00:08:40.640 --> 00:08:43.960]  令人一個可以避風港成長的地方
[00:08:43.960 --> 00:08:45.440]  家庭是一個溫馨
[00:08:45.440 --> 00:08:47.800]  還有令人感到避風港的一個環境
[00:08:47.800 --> 00:08:50.600]  應該為人生留下很多美好的回憶
[00:08:50.600 --> 00:08:52.800]  應該為我們留下了很多美好的回憶
[00:08:52.800 --> 00:08:55.880]  但對很多人來說
[00:08:55.880 --> 00:08:57.920]  家裏就好像一個籠籠
[00:08:57.920 --> 00:09:00.160]  家裏卻成為一個牢籠
[00:09:00.160 --> 00:09:01.880]  希望盡快的逃脫
[00:09:01.880 --> 00:09:03.560]  可以盡快的來逃脫
[00:09:03.560 --> 00:09:05.880]  一位心理學家
[00:09:05.880 --> 00:09:07.040]  一位心理學家
[00:09:07.040 --> 00:09:11.480]  他有一本書講到幾十年前在美國的父母
[00:09:11.480 --> 00:09:15.440]  他那本書講述了三十年前的美國的父母
[00:09:15.440 --> 00:09:17.880]  他為了望子女成龍成鳳
[00:09:17.880 --> 00:09:20.080]  為了希望子女成龍成鳳
[00:09:20.080 --> 00:09:23.160]  希望子女可以參加很多不同的課外活動
[00:09:23.160 --> 00:09:25.800]  參加很多的其他的課程補習
[00:09:25.800 --> 00:09:29.560]  幫他們安排了很多的課外活動還有補習班
[00:09:29.560 --> 00:09:33.080]  結果就令這些小朋友失去成長的那種快樂
[00:09:33.080 --> 00:09:36.160]  結果令到那些小朋友失去了很多成長的快樂
[00:09:36.160 --> 00:09:37.800]  甚至剝奪了他們的童年
[00:09:37.800 --> 00:09:39.600]  甚至剝奪了他們的童年
[00:09:39.600 --> 00:09:42.160]  很可惜今天香港的很多父母
[00:09:42.160 --> 00:09:44.480]  很可惜今天香港的父母
[00:09:44.480 --> 00:09:47.280]  又重複犯了這種錯誤
[00:09:47.280 --> 00:09:49.680]  好像也重頭覆轍犯了同樣的錯誤
[00:09:49.680 --> 00:09:52.720]  有一個我很喜歡的作者叫做約翰·布雷肖
[00:09:52.720 --> 00:09:56.040]  有一個我很喜歡的作者叫做約翰·布雷肖
[00:09:56.040 --> 00:09:58.080]  可能他的背景和我有一點相近
[00:09:58.080 --> 00:09:59.800]  可能他的背景和我很相近
[00:09:59.800 --> 00:10:02.800]  他出生在一個魚酒的家庭
[00:10:02.800 --> 00:10:04.600]  他出生在一個魚酒的家庭
[00:10:04.600 --> 00:10:09.200]  很有趣他從小是立志加入教會成為一個傳教士
[00:10:09.200 --> 00:10:13.080]  他從小立志要加入教會成為一個傳教士
[00:10:13.080 --> 00:10:16.680]  結果後來因為染上毒癮被送去戒毒所
[00:10:16.680 --> 00:10:20.280]  結果後來因為染上毒癮被送去戒毒所
[00:10:20.280 --> 00:10:23.320]  他戒毒成功之後就修讀心理輔導
[00:10:23.320 --> 00:10:26.200]  他戒毒成功之後就修讀心理學
[00:10:26.200 --> 00:10:28.920]  他透過自身的經歷
[00:10:28.920 --> 00:10:30.360]  他透過自身的經歷
[00:10:30.360 --> 00:10:34.280]  他告訴很多誤入歧途和成長有障礙的人
[00:10:34.280 --> 00:10:38.520]  他告訴很多誤入歧途和成長有障礙的人
[00:10:38.520 --> 00:10:41.640]  在家庭裏可能受過一些創傷
[00:10:41.640 --> 00:10:44.120]  在家庭裏可能受到一些重傷
[00:10:44.120 --> 00:10:47.080]  他寫了一本書很出名叫《家庭會傷人》
[00:10:47.080 --> 00:10:49.880]  他寫了一本很出名的書《家庭會傷人》
[00:10:49.880 --> 00:10:53.720]  他揭露在家庭裏有時父母自覺不自覺
[00:10:53.720 --> 00:10:56.840]  做了很多傷害小朋友的事情
[00:10:56.840 --> 00:11:01.640]  他分享了一些在家庭裏很多時候父母會自覺不自覺的
[00:11:01.640 --> 00:11:03.480]  做了一些傷害小孩子的事情
[00:11:03.480 --> 00:11:07.240]  他引述另一位研究家庭問題的一位學者
[00:11:07.240 --> 00:11:10.040]  他引述了另一位研究家庭的作者
[00:11:10.040 --> 00:11:14.520]  他列出了家庭有很多我們叫「獨性教條」的一些規矩
[00:11:14.520 --> 00:11:18.680]  他研製出了很多家庭的一些獨性的規條
[00:11:18.680 --> 00:11:26.280]  這些教條包括對需要被人照顧的小朋友而言
[00:11:26.280 --> 00:11:30.280]  這些教條包括對需要人照顧的孩子而言
[00:11:30.280 --> 00:11:32.120]  成年人就是他們的主人
[00:11:32.120 --> 00:11:33.800]  成年人就是他們的主人
[00:11:33.800 --> 00:11:35.560]  成年人就好像上帝一樣
[00:11:35.560 --> 00:11:37.000]  成年人就好像上帝一樣
[00:11:37.000 --> 00:11:38.280]  可以決定對錯
[00:11:38.280 --> 00:11:39.400]  可以決定對錯
[00:11:39.400 --> 00:11:45.080]  小朋友也有時候成為成年人憤怒的一個要承擔一切的責任
[00:11:45.080 --> 00:11:49.320]  小朋友也有時候成為成人的憤怒負上一切的責任
[00:11:49.320 --> 00:11:51.480]  有時候你見父母罵子女都是這樣的
[00:11:51.480 --> 00:11:53.880]  有時候你見父母罵他們的孩子
[00:11:53.880 --> 00:11:56.280]  吵吵吵吵到現在我都亂了
[00:11:56.280 --> 00:11:58.600]  你那麼吵讓我已經亂了
[00:11:58.600 --> 00:12:00.120]  現在我做錯事了
[00:12:00.120 --> 00:12:01.160]  現在我做錯了
[00:12:01.160 --> 00:12:02.280]  都一天都是你
[00:12:02.280 --> 00:12:03.240]  因為都是你
[00:12:03.240 --> 00:12:05.080]  有時候我們會罵子女
[00:12:05.080 --> 00:12:07.720]  你真是廣東話叫「陀衰家」
[00:12:07.720 --> 00:12:10.840]  很多時候我們會把小孩子說你壞了
[00:12:10.840 --> 00:12:13.320]  你對家庭帶來很多不好的事
[00:12:13.320 --> 00:12:15.320]  你為家庭帶來很多不好的事
[00:12:15.320 --> 00:12:18.520]  父母犯錯可以不需要被人責罵
[00:12:18.520 --> 00:12:20.680]  父母犯錯不需要被人責罵
[00:12:20.680 --> 00:12:21.800]  因為他們是成年人
[00:12:21.800 --> 00:12:22.840]  因為他們是成年人
[00:12:22.840 --> 00:12:27.640]  另外如果小朋友在生活裏可以獨立自主的話
[00:12:27.640 --> 00:12:30.360]  如果孩子在生活上可以獨立自主的話
[00:12:30.360 --> 00:12:31.880]  有他們自己的見解
[00:12:31.880 --> 00:12:33.080]  有他們自己的見解
[00:12:33.080 --> 00:12:34.600]  對一些父母來說
[00:12:34.600 --> 00:12:35.880]  對於一些父母來說
[00:12:35.880 --> 00:12:38.120]  或者對他們的權威可能是一種挑戰
[00:12:38.120 --> 00:12:41.160]  對權威的父母來說是一個挑戰
[00:12:41.160 --> 00:12:44.120]  我們中國人最不喜歡小孩子駁嘴
[00:12:44.120 --> 00:12:47.800]  我們中國人最不喜歡小孩子來駁嘴
[00:12:47.800 --> 00:12:49.480]  我說你就要聽
[00:12:49.480 --> 00:12:50.680]  我說你就要聽
[00:12:50.680 --> 00:12:51.720]  你要記住
[00:12:51.720 --> 00:12:52.440]  你要記住
[00:12:52.440 --> 00:12:53.880]  你記不住就沒有異性
[00:12:53.880 --> 00:12:55.560]  你記不住就沒有異性
[00:12:55.560 --> 00:12:58.360]  所以另外他們認為
[00:12:58.360 --> 00:13:01.400]  一些孩子太過好強的性格
[00:13:01.400 --> 00:13:02.920]  要早點去化解
[00:13:02.920 --> 00:13:05.880]  也有一些父母認為孩子太好強的個性
[00:13:05.880 --> 00:13:07.320]  要及早化解出來
[00:13:07.320 --> 00:13:11.400]  對小孩子的管理要在他們不知道的時候就開始
[00:13:11.400 --> 00:13:14.360]  對孩子的管理要早在他們不知道的時候就開始
[00:13:14.360 --> 00:13:17.160]  意思是從小要訓練他們要聽話
[00:13:17.160 --> 00:13:21.000]  也就是說從小要訓練他們要聽話
[00:13:21.000 --> 00:13:23.160]  否則他們大了就會挑戰你了
[00:13:23.160 --> 00:13:25.320]  否則他們大了之後就會挑戰自己
[00:13:25.320 --> 00:13:29.720]  這本書想講很多我們成長的童年
[00:13:29.720 --> 00:13:32.600]  這本書講了很多我們成長的童年
[00:13:32.600 --> 00:13:35.240]  都要依賴父母的照顧才能夠生存
[00:13:35.240 --> 00:13:38.120]  都要依賴父母的照顧才能生存
[00:13:38.120 --> 00:13:43.000]  換句話說小孩子對父母會將他神化了
[00:13:43.000 --> 00:13:46.680]  或者成為一個在生活當中很重要的人物
[00:13:46.680 --> 00:13:50.200]  那這樣子的話小孩子就把父母神通化了
[00:13:50.200 --> 00:13:52.200]  把他們作為一個很重要的人物
[00:13:52.200 --> 00:13:53.800]  而在這個過程裏面
[00:13:53.800 --> 00:13:54.840]  在這個過程裏
[00:13:54.840 --> 00:13:59.240]  小孩子就會從父母的身上去學習一些價值觀
[00:13:59.240 --> 00:14:03.080]  小孩子就會從父母的身上去學習一些價值觀
[00:14:03.080 --> 00:14:06.280]  而將這些價值觀內化成為他的性格的一部份
[00:14:06.280 --> 00:14:09.560]  那把這些價值觀內化成為他成長的一部份
[00:14:09.560 --> 00:14:11.400]  包括他怎樣對自己評價
[00:14:11.400 --> 00:14:14.280]  包括他怎樣評價自己
[00:14:14.280 --> 00:14:16.200]  我小時候被父母罵過
[00:14:16.200 --> 00:14:18.120]  生一塊叉燒比生你好
[00:14:18.120 --> 00:14:21.880]  那小的時候我被父母說生一個叉燒比生你還好
[00:14:21.880 --> 00:14:25.000]  所以我心目中可能就會留下一個陰影
[00:14:25.000 --> 00:14:26.680]  那我心裏面就留下一個陰影
[00:14:26.680 --> 00:14:29.560]  原來我的價值是連一塊叉燒都不如
[00:14:29.560 --> 00:14:33.240]  原來我自己的價值比一塊叉燒還不如
[00:14:33.240 --> 00:14:37.240]  所以布雷肖這本書想要帶出的
[00:14:37.240 --> 00:14:39.560]  布雷肖這本書所帶出來的
[00:14:39.560 --> 00:14:42.360]  就是一些父母不恰當的教導
[00:14:42.360 --> 00:14:44.280]  就是一些父母不恰當的教導
[00:14:44.280 --> 00:14:46.840]  就造成他的子女一些性格的缺陷
[00:14:46.840 --> 00:14:49.640]  就造成了他的孩子一些性格上的缺陷
[00:14:49.640 --> 00:14:52.040]  甚至對小朋友造成一些傷害
[00:14:52.040 --> 00:14:54.280]  甚至對小朋友造成一些的傷害
[00:14:54.280 --> 00:14:58.280]  因為父母是子女面對這個世界的時候
[00:14:58.280 --> 00:14:59.480]  最先接觸的人
[00:14:59.480 --> 00:15:03.640]  因為父母是小孩子面對這個世界上最早接觸的人
[00:15:03.640 --> 00:15:07.880]  所以現在很多我們研究青少年的問題
[00:15:07.880 --> 00:15:10.760]  所以現在我們很多研究青少年的問題
[00:15:10.760 --> 00:15:14.280]  幾乎90%都源自去原生家庭
[00:15:14.280 --> 00:15:18.840]  幾乎都是90%都是來自原生的家庭
[00:15:18.840 --> 00:15:21.880]  布雷肖想寫這本書的目的
[00:15:21.880 --> 00:15:23.720]  布雷肖想寫這本書的目的
[00:15:23.720 --> 00:15:25.960]  他不是叫我們去責備我們的父母
[00:15:25.960 --> 00:15:27.560]  他不是叫我們去責備我們的父母
[00:15:27.560 --> 00:15:30.360]  因為這些父母他自己都曾經為人子女
[00:15:30.360 --> 00:15:32.520]  因為這些父母曾經為人子女
[00:15:32.520 --> 00:15:35.080]  甚至都沒有人教過他們怎樣做人父母
[00:15:35.080 --> 00:15:36.840]  甚至乎也沒有人教導他們怎樣為人父母
[00:15:36.840 --> 00:15:41.080]  這些父母可能是繼承了他自己父母教導的方式
[00:15:41.080 --> 00:15:44.200]  這些父母是繼承了他們自己的父母來教導他們的方式
[00:15:44.200 --> 00:15:46.760]  這些父母是繼承了他們自己的父母來教導他們的方式
[00:15:46.760 --> 00:15:48.520]  或者承受了父母對他們的傷害
[00:15:48.520 --> 00:15:51.960]  或者承受了父母對他們的傷害
[00:15:51.960 --> 00:15:54.760]  然後他們又自覺不自覺地帶給他們的孩子了
[00:15:54.760 --> 00:15:57.720]  結果就成為一種惡性循環一代傳一代
[00:15:57.720 --> 00:16:00.440]  結果就成為一個惡性的循環一代傳一代
[00:16:00.440 --> 00:16:02.680]  要打破這個惡性循環
[00:16:02.680 --> 00:16:04.280]  要打破這個惡性循環
[00:16:04.280 --> 00:16:05.880]  就要由我們自己開始
[00:16:05.880 --> 00:16:07.160]  就要由我們自己來開始
[00:16:07.160 --> 00:16:11.000]  我們怎樣由一個受害者變成一個被治癒的人
[00:16:11.000 --> 00:16:14.120]  我們怎樣由一個受害者變成一個治癒的人
[00:16:14.120 --> 00:16:16.360]  唯有我們自己得到醫治
[00:16:16.360 --> 00:16:17.880]  唯有我們自己得到醫治
[00:16:17.880 --> 00:16:19.720]  我們終止這個惡性的循環
[00:16:19.720 --> 00:16:21.720]  我們終止這個惡性的循環
[00:16:21.720 --> 00:16:23.320]  建立一個健康的家庭
[00:16:23.320 --> 00:16:24.600]  建立一個健康的家庭
[00:16:24.600 --> 00:16:26.280]  我們才能夠為我們自己
[00:16:26.280 --> 00:16:29.320]  為我們的家庭建立一個美好的家庭
[00:16:29.320 --> 00:16:30.600]  我們才能為自己
[00:16:30.600 --> 00:16:32.920]  為我們的家人建立一個美好的家庭
[00:16:32.920 --> 00:16:35.880]  如果這種觀念放在十誡第五言的裏面呢
[00:16:35.880 --> 00:16:38.360]  如果這個觀念放在第五言的時候
[00:16:38.360 --> 00:16:40.440]  我們做的方法就是回歸上主
[00:16:40.440 --> 00:16:42.600]  最好的方法就是回歸上主
[00:16:42.600 --> 00:16:44.440]  建立一個敬虔的家庭
[00:16:44.440 --> 00:16:46.040]  建立一個敬虔的家庭
[00:16:46.040 --> 00:16:47.240]  父慈子孝
[00:16:47.240 --> 00:16:48.840]  父慈子孝
[00:16:48.840 --> 00:16:50.440]  要孝敬父母
[00:16:50.440 --> 00:16:51.640]  要孝敬父母
[00:16:51.640 --> 00:16:54.440]  使祢再上主祢的神賜給祢的地上
[00:16:54.440 --> 00:16:55.480]  得享長壽
[00:16:55.480 --> 00:16:59.080]  使祢再以耶和華祢神賜給祢的地上
[00:16:59.080 --> 00:17:00.280]  得享長壽
[00:17:00.280 --> 00:17:02.760]  十誡第五言從字面上面
[00:17:02.760 --> 00:17:04.520]  十誡第五言
[00:17:04.520 --> 00:17:05.560]  從字面上面
[00:17:05.560 --> 00:17:06.680]  在字面上
[00:17:06.680 --> 00:17:08.200]  往往我們就拿出來
[00:17:08.200 --> 00:17:12.440]  作為一個我們要求人要對父母的孝順
[00:17:12.440 --> 00:17:15.880]  往往是拿出來就是要求人對父母的孝順
[00:17:15.880 --> 00:17:20.840]  但十誡有時候我們說不是一個所謂獨立的一句話
[00:17:20.840 --> 00:17:26.280]  但十誡並不是一個十條互相獨立的話語
[00:17:26.280 --> 00:17:28.200]  它是一個不同的觀念
[00:17:28.200 --> 00:17:29.800]  好像織成一個網
[00:17:29.800 --> 00:17:32.680]  它是一個不同的觀念織成了一個網
[00:17:32.680 --> 00:17:35.080]  然後呈現了一種天國的價值觀
[00:17:35.080 --> 00:17:37.640]  然後呈現了一種天國的價值觀
[00:17:37.640 --> 00:17:40.440]  所以如果我們說孝敬父母
[00:17:40.440 --> 00:17:42.680]  如果我們說孝敬父母
[00:17:42.680 --> 00:17:46.840]  這個提示一定要在整個十誡的脈絡裏面去理解
[00:17:46.840 --> 00:17:51.000]  我們要從聖經中整個十誡的脈絡上來了解
[00:17:51.000 --> 00:17:54.520]  換句話說我們不能將這一句話孝敬父母
[00:17:54.520 --> 00:17:57.320]  我們不能只將孝敬父母
