
[00:00:00.000 --> 00:00:02.520]  傳道書講到現在
[00:04:40.260 --> 00:04:42.960]  人在這個世界是有限制的
[00:04:42.960 --> 00:04:45.880]  這個主題去挑戰了讀者
[00:04:45.880 --> 00:04:47.260]  來去思考
[00:04:47.780 --> 00:04:49.080]  思考我們的人生
[00:04:49.080 --> 00:04:52.900]  無論你有多少錢
[00:04:52.900 --> 00:04:55.560]  兒女怎樣多,名譽
[00:04:55.560 --> 00:04:59.300]  甚至乎很多世間上總統
[00:04:59.300 --> 00:05:02.440]  善惡之間的一些問題
[00:05:02.440 --> 00:05:06.240]  我們看似可以掌握
[00:05:06.240 --> 00:05:08.760]  但是很多時候又發覺
[00:05:08.760 --> 00:05:11.780]  根本就無能為力,不能夠去掌握
[00:05:11.780 --> 00:05:14.960]  什麼時候發生的,你不能夠知道
[00:05:16.920 --> 00:05:19.940]  城中的很多新聞人物
[00:05:19.940 --> 00:05:20.940]  我們看到
[00:05:20.940 --> 00:05:23.840]  曾經顯赫一時的特首
[00:05:23.840 --> 00:05:26.800]  今天竟然鋃鐺入獄,猜都猜不到
[00:05:26.800 --> 00:05:29.600]  是他自己都猜不到的
[00:05:29.600 --> 00:05:32.520]  這些就是很多時候傳道書所講的
[00:05:32.520 --> 00:05:35.240]  萬事都有定時這個含義
[00:05:35.240 --> 00:05:36.240]  你掌握不到的
[00:05:36.240 --> 00:05:39.260]  所以其實我們要細心留意到
[00:05:39.260 --> 00:05:42.340]  第六章至第八章裡面不斷出現了
[00:05:42.340 --> 00:05:45.720]  不能夠知道,誰知道
[00:05:45.720 --> 00:05:48.400]  為什麼等等的設問句
[00:05:48.400 --> 00:05:51.620]  充斥著第六至第八章裡的討論
[00:05:51.620 --> 00:05:54.560]  讓我們去明白
[00:05:54.560 --> 00:05:55.560]  要我們知道一個事實
[00:05:55.560 --> 00:05:59.480]  那個事實是,我們不明白
[00:05:59.480 --> 00:06:03.360]  就算我們很想明白一切
[00:06:03.360 --> 00:06:06.360]  不過你越想明白,就越難明白
[00:06:06.360 --> 00:06:09.540]  可能你現在越聽,就越不明白李牧師在講什麼
[00:06:09.540 --> 00:06:11.880]  簡單來說就是不明白
[00:06:12.940 --> 00:06:15.960]  既然一個不明白,你不能去掌握這個世界
[00:06:15.960 --> 00:06:19.480]  那對我來說,我們怎麼辦呢?
[00:06:19.480 --> 00:06:22.620]  作為一個信仰的群體
[00:06:22.620 --> 00:06:25.720]  我們如何面對這個似有還無
[00:06:25.720 --> 00:06:27.800]  似實還虛的世界呢?
[00:06:27.800 --> 00:06:32.800]  傳道書在這裡有一個很清楚的提醒
[00:06:32.800 --> 00:06:35.560]  在這個段落裡面的重心思考
[00:06:35.560 --> 00:06:38.560]  就在傳道書的第十五節裡面
[00:06:38.560 --> 00:06:39.940]  八章十五節裡面
[00:06:42.940 --> 00:06:44.060]  這個重心思考
[00:06:44.060 --> 00:06:47.320]  讓我們看得出信仰的能力
[00:06:47.320 --> 00:06:53.380]  我最近很欣賞一位作者
[00:06:53.380 --> 00:06:56.380]  一位老人家
[00:06:56.380 --> 00:06:59.200]  前中書的太太,楊剛先生
[00:06:59.200 --> 00:07:02.180]  楊剛先生的意思不是說他是男人
[00:07:02.180 --> 00:07:04.260]  而是一個專稱,一個稱號
[00:07:04.260 --> 00:07:07.400]  一位在九十多歲的高齡的時候
[00:07:07.400 --> 00:07:09.980]  寫了《我們三》
[00:07:10.420 --> 00:07:13.260]  這本書,講述了他對
[00:07:13.260 --> 00:07:15.960]  親情,對生命的一種體會
[00:07:15.960 --> 00:07:18.800]  然後到了他大概
[00:07:18.800 --> 00:07:21.840]  九十五歲,還是一百歲左右
[00:07:21.840 --> 00:07:24.440]  他寫了一本書叫做
[00:07:24.440 --> 00:07:27.520]  《我們走到人生邊上》
[00:07:27.520 --> 00:07:30.900]  這本書裡面更加精彩的就是他用他的生命
[00:07:30.900 --> 00:07:33.760]  他一個很哲學的思考
[00:07:33.760 --> 00:07:36.760]  有中國文化背景,又有一個很有意思的
[00:07:36.760 --> 00:07:39.440]  探求永生的角度去看
[00:07:39.940 --> 00:07:41.640]  人生是甚麼一回事
[00:07:41.640 --> 00:07:46.080]  雖然他懂得很多東西
[00:07:46.080 --> 00:07:48.580]  但他仍然不能夠掌握到將來
[00:07:48.580 --> 00:07:51.980]  這個是我在書裡面看到
[00:07:51.980 --> 00:07:53.640]  作者的一份無奈
[00:07:53.640 --> 00:07:58.160]  全部書
[00:07:58.160 --> 00:08:02.100]  來到這個段落裡面,其實就是在講這件事
[00:08:02.100 --> 00:08:05.300]  人生很多東西是掌握不到
[00:08:05.300 --> 00:08:09.280]  但是我們很想去掌握一切
[00:08:09.940 --> 00:08:12.040]  為甚麼我們很想掌握一切
[00:08:12.040 --> 00:08:15.920]  如果我們細心去想一想
[00:08:15.920 --> 00:08:19.140]  其實我們想掌握一切的背後是為了逃避痛苦
[00:08:19.140 --> 00:08:22.300]  避免有惡事,有壞事出現
[00:08:22.300 --> 00:08:25.740]  我們有知識,我們有能力
[00:08:25.740 --> 00:08:27.780]  就可以改變一切,扭轉命運
[00:08:27.780 --> 00:08:31.220]  這個不是我們經常
[00:08:31.220 --> 00:08:33.880]  在這個世代裡面聽到的說話嗎
[00:08:33.880 --> 00:08:35.260]  知識改變命運
[00:08:35.260 --> 00:08:39.420]  漢黎也有些道理
[00:08:39.940 --> 00:08:41.720]  知識的確可以改變命運
[00:08:41.720 --> 00:08:45.060]  但是我想問心一層
[00:08:45.060 --> 00:08:48.000]  是否你懂得所有東西,掌握一切所有東西
[00:08:48.000 --> 00:08:51.020]  你就能夠保持你的快樂
[00:08:51.020 --> 00:08:54.700]  樣樣都能夠事事如意,淡淡如痴呢
[00:08:54.700 --> 00:08:56.400]  我相信不是
[00:08:56.400 --> 00:09:02.900]  因為我們可以看到在整個第六至八章的篇幅裡面
[00:09:02.900 --> 00:09:05.400]  傳道者對這個世界裡面
[00:09:05.400 --> 00:09:08.420]  講出一個現實,我們有限制
[00:09:08.420 --> 00:09:13.540]  我們可以知道一切,甚至我們看似知道一切的必然性
[00:09:13.540 --> 00:09:16.420]  但是在種種的必然性背後裡面
[00:09:16.420 --> 00:09:20.820]  仍然有一個非必然,即是不肯定,不一定的
[00:09:20.820 --> 00:09:24.420]  有錢你不一定開心
[00:09:24.420 --> 00:09:29.300]  公平公義也不一定出現在你的身上
[00:09:29.300 --> 00:09:33.500]  面對著這些不必然的因果關係
[00:09:33.500 --> 00:09:36.660]  我們亦都很自然地問為什麼
[00:09:37.120 --> 00:09:38.780]  為什麼是我
[00:09:38.780 --> 00:09:42.140]  特別是有些老人家經常會問這個問題
[00:09:42.140 --> 00:09:44.820]  特別是遇到一些很困難很痛苦的時候
[00:09:44.820 --> 00:09:47.020]  天為什麼這樣對我
[00:09:47.020 --> 00:09:50.300]  我曾經或者前世做了什麼錯事,是嗎
[00:09:50.300 --> 00:09:52.500]  我們尋求答案,尋求理解
[00:09:52.500 --> 00:09:55.940]  因為我們不接受這個現實,的確
[00:09:55.940 --> 00:09:59.140]  現實不容易令到我們能夠接受
[00:09:59.140 --> 00:10:02.860]  現實很容易令到我們釋懷
[00:10:02.860 --> 00:10:07.100]  所以我們很怕面對失敗
[00:10:08.060 --> 00:10:12.060]  我們很想掌握一切,避過痛苦
[00:10:12.060 --> 00:10:16.060]  我不知道你有沒有看過一套日劇
[00:10:16.060 --> 00:10:19.740]  講醫生的,Dr.X,有沒有人看過
[00:10:19.740 --> 00:10:23.820]  推薦你看看
[00:10:23.820 --> 00:10:26.220]  一套很神怪的醫學劇
[00:10:26.220 --> 00:10:29.500]  我想說神怪的就是這個醫生是非常厲害的
[00:10:29.500 --> 00:10:33.260]  什麼病都醫得好的,他是一位外科醫生
[00:10:33.260 --> 00:10:35.980]  每個人靠在他手上,他都能夠醫好
[00:10:37.340 --> 00:10:39.020]  他有一句名句就是
[00:10:39.020 --> 00:10:41.020]  我不會失敗
[00:10:41.020 --> 00:10:46.140]  如果有人跟你說,我不會失敗,你有什麼反應呢
[00:10:46.140 --> 00:10:48.860]  真的嗎
[00:10:48.860 --> 00:10:51.660]  真的不會失敗
[00:10:51.660 --> 00:10:55.380]  其實我們很怕失敗
[00:10:55.380 --> 00:10:57.260]  我們越不想失敗
[00:10:57.260 --> 00:11:00.700]  就越難去承擔失敗裡面的壓力
[00:11:00.700 --> 00:11:03.980]  其實你越不想失敗,越怕失敗
[00:11:03.980 --> 00:11:06.460]  其實你自己的擔子就越來越重
[00:11:07.180 --> 00:11:09.180]  而事實上
[00:11:09.180 --> 00:11:13.020]  沒有人能夠在一生裡面沒有失敗的經驗
[00:11:13.020 --> 00:11:20.140]  我們很期望明白事實真相
[00:11:20.140 --> 00:11:22.140]  以致我能夠避免失敗
[00:11:22.140 --> 00:11:26.700]  不過,明白事實的真相
[00:11:26.700 --> 00:11:30.700]  對於現實的世界裡面,我們有什麼意義呢
[00:11:30.700 --> 00:11:32.980]  是不是我們明白到這個真相
[00:11:32.980 --> 00:11:35.780]  就能夠多一點快樂,少一點痛苦呢
[00:11:36.980 --> 00:11:40.260]  我記得我年輕的時候跟我同事討論一個問題
[00:11:40.260 --> 00:11:42.260]  他當時就說
[00:11:42.260 --> 00:11:44.980]  男與女相愛,做夫妻
[00:11:44.980 --> 00:11:49.140]  都是你騙我,我騙你,就騙了一輩子
[00:11:49.140 --> 00:11:51.140]  當時我就很正義的說
[00:11:51.140 --> 00:11:53.940]  怎麼可能,做人應該是坦誠的
[00:11:53.940 --> 00:11:55.940]  做夫妻朋友
[00:11:55.940 --> 00:11:57.940]  應該坦誠相待,這樣才是
[00:11:57.940 --> 00:12:02.100]  不過現在我開始對這個道理有多少領悟
[00:12:02.100 --> 00:12:06.500]  從傳道者的眼光來看
[00:12:07.060 --> 00:12:10.580]  世間事根本就不可能清楚來掌握明白
[00:12:10.580 --> 00:12:12.580]  所以你以為明白一切
[00:12:12.580 --> 00:12:15.620]  你就能夠避免痛苦,可以多一點快樂
[00:12:15.620 --> 00:12:17.620]  這個不是一個現實
[00:12:17.620 --> 00:12:19.620]  沒有可能
[00:12:19.620 --> 00:12:21.620]  你只會陷入另一種的痛苦
[00:12:21.620 --> 00:12:26.260]  就正如傳道書
[00:12:26.260 --> 00:12:29.300]  在第一章裡面,傳道者的那個感慨
[00:12:29.300 --> 00:12:31.300]  他說,在一章的十七十八節裡面
[00:12:31.300 --> 00:12:33.300]  不知道你記不記得他這樣說
[00:12:33.300 --> 00:12:35.300]  他說,我專心想要明白智慧
[00:12:35.300 --> 00:12:37.300]  想要明白狂妄與愚昧
[00:12:37.300 --> 00:12:39.300]  方知道這也是暴風
[00:12:39.300 --> 00:12:41.300]  因為多有智慧就多有受煩
[00:12:41.300 --> 00:12:43.300]  增加知識就增加憂傷
[00:12:43.300 --> 00:12:45.300]  傳道者他想提醒我們
[00:12:45.300 --> 00:12:47.300]  你有智慧也有限制
[00:12:47.300 --> 00:12:49.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:12:49.300 --> 00:12:51.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:12:51.300 --> 00:12:53.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:12:53.300 --> 00:12:55.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:12:55.300 --> 00:12:57.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:12:57.300 --> 00:12:59.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:12:59.300 --> 00:13:05.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:05.300 --> 00:13:07.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:07.300 --> 00:13:09.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:09.300 --> 00:13:11.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:11.300 --> 00:13:13.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:13.300 --> 00:13:15.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:15.300 --> 00:13:17.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:17.300 --> 00:13:19.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:19.300 --> 00:13:21.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:21.300 --> 00:13:23.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:23.300 --> 00:13:29.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:29.300 --> 00:13:31.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:31.300 --> 00:13:33.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:33.300 --> 00:13:35.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:35.300 --> 00:13:37.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:37.300 --> 00:13:39.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:39.300 --> 00:13:41.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:41.300 --> 00:13:43.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:43.300 --> 00:13:45.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:45.300 --> 00:13:47.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:47.300 --> 00:13:53.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:53.300 --> 00:13:55.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:55.300 --> 00:13:57.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:57.300 --> 00:13:59.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:13:59.300 --> 00:14:01.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:01.300 --> 00:14:03.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:03.300 --> 00:14:05.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:05.300 --> 00:14:07.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:07.300 --> 00:14:09.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:09.300 --> 00:14:11.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:11.300 --> 00:14:17.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:17.300 --> 00:14:19.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:19.300 --> 00:14:21.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:21.300 --> 00:14:23.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:23.300 --> 00:14:25.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:25.300 --> 00:14:27.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:27.300 --> 00:14:29.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:29.300 --> 00:14:31.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:31.300 --> 00:14:33.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:33.300 --> 00:14:35.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:35.300 --> 00:14:41.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:41.300 --> 00:14:43.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:43.300 --> 00:14:45.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:45.300 --> 00:14:47.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:47.300 --> 00:14:49.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:49.300 --> 00:14:51.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:51.300 --> 00:14:53.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:53.300 --> 00:14:55.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:55.300 --> 00:14:57.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:57.300 --> 00:14:59.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:14:59.300 --> 00:15:05.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:05.300 --> 00:15:07.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:07.300 --> 00:15:09.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:09.300 --> 00:15:11.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:11.300 --> 00:15:13.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:13.300 --> 00:15:15.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:15.300 --> 00:15:17.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:17.300 --> 00:15:19.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:19.300 --> 00:15:21.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:21.300 --> 00:15:23.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:23.300 --> 00:15:29.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:29.300 --> 00:15:31.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:31.300 --> 00:15:33.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:33.300 --> 00:15:35.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:35.300 --> 00:15:37.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:37.300 --> 00:15:39.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:39.300 --> 00:15:41.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:41.300 --> 00:15:43.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:43.300 --> 00:15:45.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:45.300 --> 00:15:47.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:47.300 --> 00:15:53.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:53.300 --> 00:15:55.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:55.300 --> 00:15:57.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:57.300 --> 00:15:59.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:15:59.300 --> 00:16:01.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:01.300 --> 00:16:03.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:03.300 --> 00:16:05.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:05.300 --> 00:16:07.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:07.300 --> 00:16:09.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:09.300 --> 00:16:11.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:11.300 --> 00:16:17.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:17.300 --> 00:16:19.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:19.300 --> 00:16:21.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:21.300 --> 00:16:23.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:23.300 --> 00:16:25.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:25.300 --> 00:16:27.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:27.300 --> 00:16:29.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:29.300 --> 00:16:31.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:31.300 --> 00:16:33.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:33.300 --> 00:16:35.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:35.300 --> 00:16:41.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:41.300 --> 00:16:43.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:43.300 --> 00:16:45.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:45.300 --> 00:16:47.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:47.300 --> 00:16:49.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:49.300 --> 00:16:51.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:51.300 --> 00:16:53.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:53.300 --> 00:16:55.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:55.300 --> 00:16:57.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:57.300 --> 00:16:59.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:16:59.300 --> 00:17:05.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:05.300 --> 00:17:07.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:07.300 --> 00:17:09.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:09.300 --> 00:17:11.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:11.300 --> 00:17:13.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:13.300 --> 00:17:15.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:15.300 --> 00:17:17.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:17.300 --> 00:17:19.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:19.300 --> 00:17:21.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:21.300 --> 00:17:23.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:23.300 --> 00:17:29.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:29.300 --> 00:17:31.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:31.300 --> 00:17:33.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:33.300 --> 00:17:35.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:35.300 --> 00:17:37.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:37.300 --> 00:17:39.300]  有智慧不等於你不能夠逃避所有的痛苦
[00:17:39.300 --> 00:17:41.300]  有智慧不等於你不能夠逃避所有的痛苦
