
[00:00:00.000 --> 00:00:03.460]  各位電影姊妹,早晨!
[00:20:48.440 --> 00:20:52.520]  讓他們越來越似耶穌基督
[00:20:52.520 --> 00:20:55.760]  當我們建立了他們的品格的時候
[00:20:55.760 --> 00:20:58.600]  我們就要差遣他們出去
[00:20:58.600 --> 00:21:00.320]  差遣他們出去
[00:21:00.320 --> 00:21:03.080]  讓他們找到
[00:21:03.080 --> 00:21:06.560]  神在他們生命裡面那一個獨特的
[00:21:06.560 --> 00:21:09.040]  給他們個人的使命
[00:21:09.040 --> 00:21:10.240]  找到那個使命
[00:21:10.240 --> 00:21:15.080]  他們就願意信服去跟隨基督
[00:21:15.080 --> 00:21:16.560]  在他們的家庭
[00:21:16.560 --> 00:21:18.240]  在他們的職場
[00:21:18.240 --> 00:21:22.360]  在他們所接觸的人當中
[00:21:22.360 --> 00:21:25.000]  他們成為炎和光
[00:21:25.000 --> 00:21:27.440]  是去跟隨基督
[00:21:27.440 --> 00:21:29.880]  當他們願意跟隨基督的時候
[00:21:29.880 --> 00:21:32.440]  他們就一定願意傳福音
[00:21:32.440 --> 00:21:40.160]  所以又回到傳揚基督這個循環那裡
[00:21:40.160 --> 00:21:40.960]  弟兄姊妹
[00:21:40.960 --> 00:21:45.040]  如果你回去細心看一下馬太福音
[00:21:45.040 --> 00:21:48.160]  和路加福音的大使命
[00:21:48.160 --> 00:21:52.120]  是離不開這幾點的
[00:21:52.120 --> 00:21:54.880]  不過最重要的是什麼呢?
[00:21:54.880 --> 00:21:58.760]  最重要的就是使命宣言
[00:21:58.760 --> 00:22:00.960]  不是一個口號
[00:22:00.960 --> 00:22:07.920]  使命是需要我們有實際的行動去實踐的
[00:22:07.920 --> 00:22:14.360]  我衷心盼望我們教會每一個弟兄姊妹
[00:22:14.360 --> 00:22:17.840]  都能夠傳揚基督
[00:22:17.840 --> 00:22:19.560]  更像基督
[00:22:19.560 --> 00:22:24.280]  和跟隨基督
[00:22:24.280 --> 00:22:26.440]  如果我問你
[00:22:26.440 --> 00:22:33.520]  今天你有沒有參與在教會的使命當中呢?
[00:22:33.520 --> 00:22:35.040]  我不知道你會怎麼回答
[00:22:35.040 --> 00:22:37.960]  我不用你舉手
[00:22:37.960 --> 00:22:39.800]  如果你是沒有
[00:22:39.800 --> 00:22:43.800]  我盼望你從今天開始
[00:22:43.800 --> 00:22:46.120]  你會參與
[00:22:46.120 --> 00:22:53.000]  因為這個是耶穌給每一個門徒的吩咐
[00:22:53.000 --> 00:22:56.040]  如果你已經是正在參與
[00:22:56.040 --> 00:22:58.400]  我為你感恩
[00:22:58.400 --> 00:23:01.320]  不過我仍然繼續要問
[00:23:01.320 --> 00:23:05.240]  那你靠什麼來做呢?
[00:23:05.240 --> 00:23:07.680]  你靠什麼去傳福音呢?
[00:23:07.680 --> 00:23:13.640]  你靠什麼去培育弟兄姊妹的生命呢?
[00:23:13.640 --> 00:23:17.800]  我希望不是靠你的知識
[00:23:17.800 --> 00:23:19.440]  不是靠你的口才
[00:23:19.440 --> 00:23:21.000]  不是靠你的能力
[00:23:21.000 --> 00:23:24.880]  不是靠你的學問
[00:23:24.880 --> 00:23:27.480]  或者我用一幅這樣的圖
[00:23:27.480 --> 00:23:35.000]  和大家思想這個問題
[00:23:35.000 --> 00:23:39.800]  教會是有入有出的
[00:23:39.800 --> 00:23:41.960]  需要輸入一些東西
[00:23:41.960 --> 00:23:46.360]  也需要輸出一些東西
[00:23:46.360 --> 00:23:50.600]  我們先想想輸出的一方面
[00:23:50.600 --> 00:23:54.240]  如果一間做T恤的工廠
[00:23:54.240 --> 00:23:58.280]  它輸出的就是T恤
[00:23:58.280 --> 00:24:02.200]  如果一間做鞋的工廠
[00:24:02.200 --> 00:24:05.840]  它們輸出的就是鞋
[00:24:05.840 --> 00:24:12.800]  那一間教會輸出的是什麼呢?
[00:24:12.800 --> 00:24:16.640]  我相信每一間教會
[00:24:16.640 --> 00:24:26.840]  都需要培育一些願意去實踐使命的門徒
[00:24:26.840 --> 00:24:31.280]  那我們靠什麼才能夠達到這個目標呢?
[00:24:31.280 --> 00:24:34.960]  靠什麼才能夠讓教會的弟兄姊妹
[00:24:34.960 --> 00:24:39.600]  成為願意實踐使命的門徒呢?
[00:24:39.600 --> 00:24:43.760]  你有沒有想過我們要輸入些什麼?
[00:24:43.760 --> 00:24:46.680]  兩個最基本的元素
[00:24:46.680 --> 00:24:54.960]  是任何教會都需要輸入的元素
[00:24:54.960 --> 00:24:59.640]  就是聖經和聖靈
[00:24:59.640 --> 00:25:04.720]  我們唯有靠著上帝話語的力量
[00:25:04.720 --> 00:25:08.520]  唯有靠著聖靈的能力
[00:25:08.520 --> 00:25:12.400]  我們才有可能裝備出
[00:25:12.400 --> 00:25:17.480]  培育出一群願意實踐使命的門徒
[00:25:17.480 --> 00:25:19.720]  包括我們自己在內
[00:25:19.720 --> 00:25:23.640]  因為教會就是你和我
[00:25:23.640 --> 00:25:28.800]  你和我都有一個責任要負的
[00:25:28.800 --> 00:25:35.680]  這個責任就是我們要透過讀經祈禱
[00:25:35.680 --> 00:25:38.560]  去經歷聖靈的能力
[00:25:38.560 --> 00:25:44.680]  去明白上帝話語的能力
[00:25:44.680 --> 00:25:50.400]  當我們是能夠真是用聖經的真理
[00:25:50.400 --> 00:25:53.760]  藉著禱告去經歷聖靈的能力
[00:25:53.760 --> 00:25:56.640]  去裝備弟兄姊妹的時候
