
[00:00:00.000 --> 00:00:02.420]  好,弟兄姊妹,我們再一次禱告
[00:05:30.540 --> 00:05:32.540]  一個研究報告
[00:05:32.540 --> 00:05:34.540]  調查全球71個城市
[00:05:34.540 --> 00:05:36.540]  人們做工的時間
[00:05:36.540 --> 00:05:38.540]  當然這個不是一個很全面的
[00:05:38.540 --> 00:05:40.540]  一個研究
[00:05:40.540 --> 00:05:42.540]  全球不止這麼少城市
[00:05:42.540 --> 00:05:44.540]  他用了71個發達的城市
[00:05:44.540 --> 00:05:48.540]  他研究的結果是什麼呢
[00:05:48.540 --> 00:05:50.540]  你猜香港人
[00:05:50.540 --> 00:05:52.540]  香港打工仔的工時排第幾呢
[00:05:52.540 --> 00:05:54.540]  以長短來說
[00:05:54.540 --> 00:05:58.540]  你猜香港算是
[00:05:58.540 --> 00:06:00.540]  工時長還是工時短呢
[00:06:00.540 --> 00:06:02.540]  在瑞銀這個報告
[00:06:02.540 --> 00:06:04.540]  香港是排第一
[00:06:04.540 --> 00:06:06.540]  這71個城市排第一
[00:06:06.540 --> 00:06:08.540]  平均每周50.1小時
[00:06:08.540 --> 00:06:10.540]  平均
[00:06:10.540 --> 00:06:12.540]  你每天
[00:06:12.540 --> 00:06:14.540]  花在職場9個小時以上
[00:06:14.540 --> 00:06:16.540]  可能在座絕對覺得
[00:06:16.540 --> 00:06:18.540]  我沒有這麼少
[00:06:18.540 --> 00:06:20.540]  我8點半回到公司
[00:06:20.540 --> 00:06:22.540]  可能晚上10點才走
[00:06:22.540 --> 00:06:24.540]  你每天可能在公司
[00:06:24.540 --> 00:06:26.540]  超過10個小時
[00:06:26.540 --> 00:06:28.540]  不奇怪
[00:06:28.540 --> 00:06:30.540]  最短的工時就是巴黎
[00:06:30.540 --> 00:06:32.540]  這71個巴黎是30個小時
[00:06:32.540 --> 00:06:34.540]  所以我覺得移民去巴黎
[00:06:34.540 --> 00:06:36.540]  其實也不錯
[00:06:36.540 --> 00:06:38.540]  如果你還是打工仔
[00:06:38.540 --> 00:06:42.540]  你想想
[00:06:42.540 --> 00:06:44.540]  如果上帝帶領你
[00:06:44.540 --> 00:06:46.540]  進到你的職場
[00:06:46.540 --> 00:06:48.540]  你想想這個地方
[00:06:48.540 --> 00:06:50.540]  牧者傳道人容易進嗎
[00:06:50.540 --> 00:06:52.540]  不容易
[00:06:52.540 --> 00:06:54.540]  他不可能隨隨便便進到你的公司
[00:06:54.540 --> 00:06:56.540]  而你每天至少
[00:06:56.540 --> 00:06:58.540]  有9個小時
[00:06:58.540 --> 00:07:00.540]  去對著你的同事
[00:07:00.540 --> 00:07:02.540]  在這麼大的禾場
[00:07:02.540 --> 00:07:04.540]  一群很需要耶穌基督的愛和福音的人
[00:07:04.540 --> 00:07:06.540]  你會不會就是神
[00:07:06.540 --> 00:07:08.540]  真的差派你去
[00:07:08.540 --> 00:07:10.540]  你的職場裏面
[00:07:10.540 --> 00:07:12.540]  的福音使者
[00:07:12.540 --> 00:07:14.540]  你會不會就是關愛使者
[00:07:14.540 --> 00:07:16.540]  你就是神的使者
[00:07:16.540 --> 00:07:18.540]  就是神差派你去職場裏面
[00:07:18.540 --> 00:07:20.540]  完成祂的使命
[00:07:20.540 --> 00:07:22.540]  你有沒有可能這樣想
[00:07:22.540 --> 00:07:24.540]  耶穌自己的榜樣
[00:07:24.540 --> 00:07:26.540]  就是這樣
[00:07:26.540 --> 00:07:28.540]  耶穌今天在這段經文
[00:07:28.540 --> 00:07:30.540]  可以看到祂怎樣走出去
[00:07:30.540 --> 00:07:32.540]  將愛和福音
[00:07:32.540 --> 00:07:34.540]  帶進人群
[00:07:34.540 --> 00:07:36.540]  這一段在瑪利福音第九章
[00:07:36.540 --> 00:07:38.540]  尾的一段
[00:07:38.540 --> 00:07:40.540]  耶穌去走遍各城各鄉
[00:07:40.540 --> 00:07:42.540]  在他們的會堂裏面
[00:07:42.540 --> 00:07:44.540]  教導人宣講天國的福音
[00:07:44.540 --> 00:07:46.540]  又醫治各樣的病症
[00:07:46.540 --> 00:07:48.540]  耶穌去走遍
[00:07:48.540 --> 00:07:50.540]  各城各鄉
[00:07:50.540 --> 00:07:52.540]  走遍這個未完成式的動詞
[00:07:52.540 --> 00:07:54.540]  是表示一個持續的過程
[00:07:54.540 --> 00:07:56.540]  耶穌不是停在那裏
[00:07:56.540 --> 00:07:58.540]  耶穌是不斷走遍
[00:07:58.540 --> 00:08:00.540]  不同的地方
[00:08:00.540 --> 00:08:02.540]  你知道當時耶穌主要的
[00:08:02.540 --> 00:08:04.540]  侍奉的地域
[00:08:04.540 --> 00:08:06.540]  就是加利利一帶
[00:08:06.540 --> 00:08:08.540]  祂最輝煌的一役就是在加伯隆
[00:08:08.540 --> 00:08:10.540]  在加伯隆祂醫了西門的外母
[00:08:10.540 --> 00:08:12.540]  又趕鬼
[00:08:12.540 --> 00:08:14.540]  全城都震動
[00:08:14.540 --> 00:08:16.540]  全城都帶了各樣病症
[00:08:16.540 --> 00:08:18.540]  那些被鬼附的人去給祂醫治
[00:08:18.540 --> 00:08:20.540]  去醫治合城的人
[00:08:20.540 --> 00:08:22.540]  但是祂沒有停留
[00:08:22.540 --> 00:08:24.540]  在自己的王國裏面
[00:08:24.540 --> 00:08:26.540]  這班人覺得
[00:08:26.540 --> 00:08:28.540]  這個神醫
[00:08:28.540 --> 00:08:30.540]  這個先知沒有停留在自己的王國裏面
[00:08:30.540 --> 00:08:32.540]  祂走出去
[00:08:32.540 --> 00:08:34.540]  祂走遍各城各鄉
[00:08:34.540 --> 00:08:36.540]  城是大的城市
[00:08:36.540 --> 00:08:38.540]  鄉就是小的鄉鎮
[00:08:38.540 --> 00:08:40.540]  繁盛也好
[00:08:40.540 --> 00:08:42.540]  落後也好
[00:08:42.540 --> 00:08:44.540]  耶穌都去到那裏
[00:08:44.540 --> 00:08:46.540]  有人的地方有需要的地方
[00:08:46.540 --> 00:08:48.540]  耶穌就走出去
[00:08:48.540 --> 00:08:50.540]  去到那裏去醫治服侍
[00:08:50.540 --> 00:08:52.540]  如果你記得
[00:08:52.540 --> 00:08:54.540]  耶穌曾經有一次
[00:08:54.540 --> 00:08:56.540]  祂渡過加利利海
[00:08:56.540 --> 00:08:58.540]  在那天晚上
[00:08:58.540 --> 00:09:00.540]  那海突然發起大風浪
[00:09:00.540 --> 00:09:02.540]  祂要平靜風和海
[00:09:02.540 --> 00:09:04.540]  祂冒著風浪的危險
[00:09:04.540 --> 00:09:06.540]  渡過加利利海
[00:09:06.540 --> 00:09:08.540]  去那裏?去格拉森
[00:09:08.540 --> 00:09:10.540]  去格拉森就找一個
[00:09:10.540 --> 00:09:12.540]  被鬼附的人
[00:09:12.540 --> 00:09:14.540]  去幫助祂
[00:09:14.540 --> 00:09:16.540]  耶穌為了這個被鬼附的人
[00:09:16.540 --> 00:09:18.540]  被人遺棄沒有人要的
[00:09:18.540 --> 00:09:20.540]  在那裏大叫大喊
[00:09:20.540 --> 00:09:22.540]  自己不穿衣服的人
[00:09:22.540 --> 00:09:24.540]  一個失常的人
[00:09:24.540 --> 00:09:26.540]  被社會遺棄家庭不要的
[00:09:26.540 --> 00:09:28.540]  祂渡過加利利海
[00:09:28.540 --> 00:09:30.540]  祂就去找這個人
[00:09:30.540 --> 00:09:32.540]  所以耶穌真的會走出去
[00:09:32.540 --> 00:09:34.540]  去服侍人
[00:09:34.540 --> 00:09:36.540]  所以我自己覺得
[00:09:36.540 --> 00:09:38.540]  我自己看回我們今天的群體
[00:09:38.540 --> 00:09:40.540]  我認為教會不應該
[00:09:40.540 --> 00:09:42.540]  局限在四鳳場之內
[00:09:42.540 --> 00:09:44.540]  窩福
[00:09:44.540 --> 00:09:46.540]  不是灌華園二字樓
[00:09:46.540 --> 00:09:48.540]  才叫窩福
[00:09:48.540 --> 00:09:50.540]  我經常說窩福
[00:09:50.540 --> 00:09:52.540]  不是單單為窩福的人而設
[00:09:52.540 --> 00:09:54.540]  窩福應該
[00:09:54.540 --> 00:09:56.540]  都會為窩福以外的人
[00:09:56.540 --> 00:09:58.540]  而設
[00:09:58.540 --> 00:10:00.540]  教會應該是無牆教會
[00:10:00.540 --> 00:10:02.540]  有窩福人
[00:10:02.540 --> 00:10:04.540]  去到侍奉的地方
[00:10:04.540 --> 00:10:06.540]  那裏就是窩福的現身
[00:10:06.540 --> 00:10:08.540]  不要限在四鳳場之內
[00:10:08.540 --> 00:10:10.540]  所以當我來到窩福侍奉
[00:10:10.540 --> 00:10:12.540]  後來我覺得
[00:10:12.540 --> 00:10:14.540]  都要多點走出去
[00:10:14.540 --> 00:10:16.540]  我試過幾次
[00:10:16.540 --> 00:10:18.540]  在這裏繞一圈
[00:10:18.540 --> 00:10:20.540]  有什麼人在這裏
[00:10:20.540 --> 00:10:22.540]  我們的鄰舍有什麼人
[00:10:22.540 --> 00:10:24.540]  終於發現這裏有七間老人院
[00:10:24.540 --> 00:10:26.540]  樓上有一間
[00:10:26.540 --> 00:10:28.540]  萬記有三間
[00:10:28.540 --> 00:10:30.540]  對面有三間
[00:10:30.540 --> 00:10:32.540]  我又發覺我繞了一圈之後
[00:10:32.540 --> 00:10:34.540]  五分鐘的路程之內
[00:10:34.540 --> 00:10:36.540]  有九間銀行
[00:10:36.540 --> 00:10:38.540]  分行在這裏
[00:10:38.540 --> 00:10:40.540]  原來這裏有很多銀行
[00:10:40.540 --> 00:10:42.540]  所以我在想我們怎樣服侍這些人
[00:10:42.540 --> 00:10:44.540]  所以在社關
[00:10:44.540 --> 00:10:46.540]  有些我們去探訪老人院
[00:10:46.540 --> 00:10:48.540]  長者部去探訪
[00:10:48.540 --> 00:10:50.540]  有些去探訪恩悅
[00:10:50.540 --> 00:10:52.540]  有些老人院
[00:10:52.540 --> 00:10:54.540]  會來到我們的長者崇拜裏
[00:10:54.540 --> 00:10:56.540]  我當時又
[00:10:56.540 --> 00:10:58.540]  異想天開
[00:10:58.540 --> 00:11:00.540]  成立一個叫窩銀小組
[00:11:00.540 --> 00:11:02.540]  即是窩打老道銀行的小組
[00:11:02.540 --> 00:11:04.540]  我就
[00:11:04.540 --> 00:11:06.540]  夢察察
[00:11:06.540 --> 00:11:08.540]  盲忠忠
[00:11:08.540 --> 00:11:10.540]  一腔熱血去做
[00:11:10.540 --> 00:11:12.540]  派了單張找銀行團契幫忙
[00:11:12.540 --> 00:11:14.540]  但沒有人來
[00:11:14.540 --> 00:11:16.540]  連一個也沒有
[00:11:16.540 --> 00:11:18.540]  我們只是坐在18號房
[00:11:18.540 --> 00:11:20.540]  坐了幾個星期
[00:11:20.540 --> 00:11:22.540]  一個也沒有
[00:11:22.540 --> 00:11:24.540]  上帝沒有開路但我完全沒有灰心
[00:11:24.540 --> 00:11:26.540]  上帝不開路
[00:11:26.540 --> 00:11:28.540]  那就先不要做
[00:11:28.540 --> 00:11:30.540]  但這些就是我們的淪舍
[00:11:30.540 --> 00:11:32.540]  我們要走出去嘗試關心
[00:11:32.540 --> 00:11:34.540]  如果上帝未預備
[00:11:34.540 --> 00:11:36.540]  我們繼續等候
[00:11:36.540 --> 00:11:38.540]  等我到上帝去預備好
[00:11:38.540 --> 00:11:40.540]  但我們都要預備自己
[00:11:40.540 --> 00:11:42.540]  走出去好像耶穌基督那樣
[00:11:42.540 --> 00:11:44.540]  去宣講天國的福音
[00:11:44.540 --> 00:11:46.540]  去醫治
[00:11:46.540 --> 00:11:48.540]  去服事
[00:11:48.540 --> 00:11:50.540]  耶穌走遍
[00:11:50.540 --> 00:11:52.540]  各城各鄉去做什麼呢
[00:11:52.540 --> 00:11:54.540]  馬太就用了三個分詞
[00:11:54.540 --> 00:11:56.540]  去表達
[00:11:56.540 --> 00:11:58.540]  就是教導、宣講和醫治
[00:11:58.540 --> 00:12:00.540]  耶穌在會堂裏
[00:12:00.540 --> 00:12:02.540]  是教導聖經
[00:12:02.540 --> 00:12:04.540]  聖經真理和我們的生命
[00:12:04.540 --> 00:12:06.540]  息息相關
[00:12:06.540 --> 00:12:08.540]  所以我們的服事不可以離開真理
[00:12:08.540 --> 00:12:10.540]  我們不是單單一杯涼水
[00:12:10.540 --> 00:12:12.540]  一些
[00:12:12.540 --> 00:12:14.540]  寫福的服事
[00:12:14.540 --> 00:12:16.540]  一定要去分享真理
[00:12:16.540 --> 00:12:18.540]  祂到處宣講福音
[00:12:18.540 --> 00:12:20.540]  這裡怎樣形容這個福音呢
[00:12:20.540 --> 00:12:22.540]  是天國的福音
[00:12:22.540 --> 00:12:24.540]  耶穌不是說
[00:12:24.540 --> 00:12:26.540]  發達的福音
[00:12:26.540 --> 00:12:28.540]  耶穌不是說成功的福音
[00:12:28.540 --> 00:12:30.540]  耶穌不是說富貴的福音
[00:12:30.540 --> 00:12:32.540]  耶穌不是說健康的福音
[00:12:32.540 --> 00:12:34.540]  祂是說天國的福音
[00:12:34.540 --> 00:12:36.540]  天國
[00:12:36.540 --> 00:12:38.540]  包括受苦
[00:12:38.540 --> 00:12:40.540]  包括為天國而征戰
[00:12:40.540 --> 00:12:42.540]  去受苦
[00:12:42.540 --> 00:12:44.540]  天國的福音就是我們將生命
[00:12:44.540 --> 00:12:46.540]  交付給神掌管
[00:12:46.540 --> 00:12:48.540]  得救的福音
[00:12:48.540 --> 00:12:50.540]  祂有醫治各樣的病症
[00:12:50.540 --> 00:12:52.540]  祂是幫助有需要的人
[00:12:52.540 --> 00:12:54.540]  祂不只是見到你們和你們三夫
[00:12:54.540 --> 00:12:56.540]  和你們四律和你們畫福音橋
[00:12:56.540 --> 00:12:58.540]  祂是服事那些人
[00:12:58.540 --> 00:13:00.540]  耶穌很多次是為了
[00:13:00.540 --> 00:13:02.540]  服事那個人
[00:13:02.540 --> 00:13:04.540]  服事完祂就走了
[00:13:04.540 --> 00:13:06.540]  不肯強行要你聽福音
[00:13:06.540 --> 00:13:08.540]  其實耶穌的做法
[00:13:08.540 --> 00:13:10.540]  已經在傳福音
[00:13:10.540 --> 00:13:12.540]  我們的服事已經是傳福音的一部分
[00:13:12.540 --> 00:13:14.540]  你看耶穌
[00:13:14.540 --> 00:13:16.540]  用口去講真理
[00:13:16.540 --> 00:13:18.540]  傳福音
[00:13:18.540 --> 00:13:20.540]  祂用手去醫治
[00:13:20.540 --> 00:13:22.540]  去服事幫助人
[00:13:22.540 --> 00:13:24.540]  祂的腳就是走出去
[00:13:24.540 --> 00:13:26.540]  這個就是祂的事工
[00:13:26.540 --> 00:13:28.540]  這個起碼也是我們的事工
[00:13:28.540 --> 00:13:30.540]  也是每一個教會應該的事工
[00:13:30.540 --> 00:13:32.540]  如果你留意
[00:13:32.540 --> 00:13:34.540]  在第35節這一節的經文
[00:13:34.540 --> 00:13:36.540]  你不會陌生
[00:13:36.540 --> 00:13:38.540]  在第4章的23節
[00:13:38.540 --> 00:13:40.540]  有差不多同一句的經文
[00:13:40.540 --> 00:13:42.540]  馬太4章23節
[00:13:42.540 --> 00:13:44.540]  耶穌走遍加利利
[00:13:44.540 --> 00:13:46.540]  在各會堂裡教導人
[00:13:46.540 --> 00:13:48.540]  宣講天國的福音
[00:13:48.540 --> 00:13:50.540]  醫治百姓各樣的疾病
[00:13:50.540 --> 00:13:52.540]  幾乎一模一樣
[00:13:52.540 --> 00:13:54.540]  意思是一模一樣
[00:13:54.540 --> 00:13:56.540]  而4章尾到9章尾這一節
[00:13:56.540 --> 00:13:58.540]  中間首尾呼應所包含中間那一節
[00:13:58.540 --> 00:14:00.540]  就是馬太的56789這五章
[00:14:00.540 --> 00:14:02.540]  你會發覺567是什麼?
[00:14:02.540 --> 00:14:04.540]  是講什麼的?
[00:14:04.540 --> 00:14:06.540]  登山補訓
[00:14:06.540 --> 00:14:08.540]  就是耶穌的
[00:14:08.540 --> 00:14:10.540]  教導和宣講
[00:14:10.540 --> 00:14:12.540]  892章主要講什麼?
[00:14:12.540 --> 00:14:14.540]  耶穌的服事
[00:14:14.540 --> 00:14:16.540]  耶穌行了十個神蹟
[00:14:16.540 --> 00:14:18.540]  絕大部分都是醫治
[00:14:18.540 --> 00:14:20.540]  馬太的鋪排
[00:14:20.540 --> 00:14:22.540]  我們相信
[00:14:22.540 --> 00:14:24.540]  是有用意的
[00:14:24.540 --> 00:14:26.540]  祂用這個首尾呼應
[00:14:26.540 --> 00:14:28.540]  告訴我們
[00:14:28.540 --> 00:14:30.540]  祂出去宣講
[00:14:30.540 --> 00:14:32.540]  教導
[00:14:32.540 --> 00:14:34.540]  又去服事醫治
[00:14:34.540 --> 00:14:36.540]  祂中間正正就是做這些
[00:14:36.540 --> 00:14:38.540]  這個就是我們
[00:14:38.540 --> 00:14:40.540]  要明白
[00:14:40.540 --> 00:14:42.540]  原來我們傳福音和我們的服事
[00:14:42.540 --> 00:14:44.540]  不可分割
[00:14:44.540 --> 00:14:46.540]  你不可以只是講福音
[00:14:46.540 --> 00:14:48.540]  而你不去服事人
[00:14:48.540 --> 00:14:50.540]  我們在職場傳福音
[00:14:50.540 --> 00:14:52.540]  一定不可以少的
[00:14:52.540 --> 00:14:54.540]  就是你的生命的見證
[00:14:54.540 --> 00:14:56.540]  你的同事的服事
[00:14:56.540 --> 00:14:58.540]  其實基督徒
[00:14:58.540 --> 00:15:00.540]  在職場傳福音
[00:15:00.540 --> 00:15:02.540]  人家是看你做的
[00:15:02.540 --> 00:15:04.540]  多過聽你講
[00:15:04.540 --> 00:15:06.540]  你想想
[00:15:06.540 --> 00:15:08.540]  如果你是一個上班你勵必遲到
[00:15:08.540 --> 00:15:10.540]  下班你勵必早退
[00:15:10.540 --> 00:15:12.540]  你蛇王吞卜
[00:15:12.540 --> 00:15:14.540]  你有鑊就獻給同事
[00:15:14.540 --> 00:15:16.540]  你去到他面前說
[00:15:16.540 --> 00:15:18.540]  我是基督徒啊,我很愛你,耶穌很愛你
[00:15:18.540 --> 00:15:20.540]  你跟他說福音
[00:15:20.540 --> 00:15:22.540]  他覺得很虛假
[00:15:22.540 --> 00:15:24.540]  他覺得很困惑
[00:15:24.540 --> 00:15:26.540]  對於非信徒來說
[00:15:26.540 --> 00:15:28.540]  我們希望看到的是什麼呢?
[00:15:28.540 --> 00:15:30.540]  在現實職場裡面
[00:15:30.540 --> 00:15:32.540]  我們這班信徒
[00:15:32.540 --> 00:15:34.540]  怎樣從這個信仰裡面
[00:15:34.540 --> 00:15:36.540]  活出那種生命
[00:15:36.540 --> 00:15:38.540]  一個很經典的例子
[00:15:38.540 --> 00:15:40.540]  就是美國有間公司叫安然
[00:15:40.540 --> 00:15:42.540]  Anron,可能大家聽過
[00:15:42.540 --> 00:15:44.540]  在十幾年前
[00:15:44.540 --> 00:15:46.540]  轟動一時
[00:15:46.540 --> 00:15:48.540]  十年前倒閉,2006年倒閉
[00:15:48.540 --> 00:15:50.540]  Anron的創辦人
[00:15:50.540 --> 00:15:52.540]  叫做雷爾
[00:15:52.540 --> 00:15:54.540]  他創辦這間公司
[00:15:54.540 --> 00:15:56.540]  很標榜的是什麼呢?
[00:15:56.540 --> 00:15:58.540]  他是信耶穌的
[00:15:58.540 --> 00:16:00.540]  他是非常敬虔的
[00:16:00.540 --> 00:16:02.540]  面對傳媒
[00:16:02.540 --> 00:16:04.540]  他常常去高舉
[00:16:04.540 --> 00:16:06.540]  這間公司貫徹基督的信仰
