
[00:00:00.000 --> 00:00:01.280]  鄭英姐妹早晨
[00:10:23.360 --> 00:10:26.440]  他起初是暗笑現在變為喜笑
[00:10:26.440 --> 00:10:29.760]  他說耶和華使我喜笑
[00:10:29.760 --> 00:10:32.060]  他說耶和華使我喜笑
[00:10:32.060 --> 00:10:34.620]  我們回顧一下
[00:10:34.620 --> 00:10:36.920]  起初的情景是怎樣呢
[00:10:37.180 --> 00:10:43.580]  我們回顧一下起初的情境是怎樣的呢 有沒有留意到撒拉和耶和華兩者之間
[00:10:43.580 --> 00:10:49.980]  的思想有什麼不同呢 有沒有留意到撒拉和耶和華兩者之間的思想有什麼不同
[00:10:49.980 --> 00:10:55.100]  耶和華對阿伯拉罕說撒拉為什麼暗笑
[00:10:55.100 --> 00:11:00.980]  耶和華對阿伯拉罕說撒拉為什麼暗笑呢 說我既已年老
[00:11:00.980 --> 00:11:03.040]  說我既已年老
[00:11:03.300 --> 00:11:07.660]  果真能生養嗎 果真能生養嗎
[00:11:07.660 --> 00:11:11.760]  撒拉的思想是什麼呢 撒拉的思想是什麼呢 就是懷疑
[00:11:11.760 --> 00:11:18.160]  是懷疑 對於一個九十歲的婦人來說 對於一個九十歲的婦人來說
[00:11:18.160 --> 00:11:20.720]  懷孕生子簡直是不可能的事
[00:11:20.720 --> 00:11:23.780]  懷孕生子簡直是不可能的事
[00:11:23.780 --> 00:11:25.320]  所以他就
[00:11:25.320 --> 00:11:27.620]  說我既已衰敗
[00:11:27.620 --> 00:11:29.680]  我主也老邁
[00:11:29.680 --> 00:11:33.260]  所以他就講我既已衰敗
[00:11:33.520 --> 00:11:34.780]  我主也老邁
[00:11:34.780 --> 00:11:39.140]  豈能有這喜事呢 豈能有這喜事呢
[00:11:39.140 --> 00:11:41.700]  這是一個合理的懷疑
[00:11:41.700 --> 00:11:43.500]  這是一個合理的懷疑
[00:11:43.500 --> 00:11:46.560]  因為一個停了月經的婦人
[00:11:46.560 --> 00:11:48.860]  因為一個停了月經的婦人
[00:11:48.860 --> 00:11:50.660]  理論上是不能夠生孩子的
[00:11:50.660 --> 00:11:53.220]  理論上是不能生孩子的
[00:11:53.220 --> 00:11:55.780]  請問
[00:11:55.780 --> 00:11:57.320]  據你所知
[00:11:57.320 --> 00:12:00.140]  一個女人可以生到幾多歲呢
[00:12:00.400 --> 00:12:04.500]  據你所知一個女人可以生到幾多歲呢
[00:12:04.500 --> 00:12:06.040]  幾多歲呀
[00:12:06.040 --> 00:12:07.060]  幾多歲呢
[00:12:07.060 --> 00:12:10.380]  最大年紀你聽過是幾多歲生孩子
[00:12:10.380 --> 00:12:14.740]  最大年紀可以生孩子的 你聽過是幾多歲
[00:12:14.740 --> 00:12:16.020]  六十
[00:12:16.020 --> 00:12:17.040]  六十
[00:12:17.040 --> 00:12:20.620]  沒那麼大
[00:12:20.620 --> 00:12:22.160]  有
[00:12:22.160 --> 00:12:23.960]  七十
[00:12:23.960 --> 00:12:24.980]  七十
[00:12:24.980 --> 00:12:28.060]  沒聽過
[00:12:28.060 --> 00:12:29.580]  但現在實在是
[00:12:29.580 --> 00:12:30.360]  九十
[00:12:30.620 --> 00:12:32.920]  但現在實在是九十歲
[00:12:32.920 --> 00:12:38.280]  況且生孩子不是單是算在太太的
[00:12:38.280 --> 00:12:42.380]  況且生孩子不是單是算在太太的身上
[00:12:42.380 --> 00:12:43.400]  也要考慮
[00:12:43.400 --> 00:12:44.680]  丈夫有幾多歲
[00:12:44.680 --> 00:12:47.760]  也要考慮那個丈夫是多少歲
[00:12:47.760 --> 00:12:50.060]  阿巴拉罕有幾多歲
[00:12:50.060 --> 00:12:51.600]  阿巴拉罕多少歲
[00:12:51.600 --> 00:12:53.400]  差一歲就變成一百歲
[00:12:53.400 --> 00:12:55.440]  還欠一歲就一百歲了
[00:12:55.440 --> 00:12:56.200]  可不可能
[00:12:56.200 --> 00:12:57.240]  有沒有可能
[00:12:57.240 --> 00:12:58.520]  跟太太
[00:12:58.520 --> 00:12:59.280]  一起生孩子呢
[00:12:59.540 --> 00:13:02.360]  可不可能跟太太一起生孩子呢
[00:13:02.360 --> 00:13:05.680]  但這個人葉和華
[00:13:05.680 --> 00:13:06.720]  他又在想什麼呢
[00:13:06.720 --> 00:13:07.740]  但是那個人
[00:13:07.740 --> 00:13:09.280]  葉和華他在
[00:13:09.280 --> 00:13:10.040]  想什麼呢
[00:13:10.040 --> 00:13:11.840]  第十四節的上半部分
[00:13:11.840 --> 00:13:15.160]  葉和華豈有難成的事
[00:13:15.160 --> 00:13:17.720]  第十四節的上半節說
[00:13:17.720 --> 00:13:21.300]  葉和華豈有難成的事嗎
[00:13:21.300 --> 00:13:24.880]  這個真的讓我們想起另外一句聖經
[00:13:24.880 --> 00:13:26.680]  在人者是不能的
[00:13:26.680 --> 00:13:28.980]  這個對我們來說
[00:13:29.240 --> 00:13:31.280]  想起另外一段經文
[00:13:31.280 --> 00:13:32.320]  在人
[00:13:32.320 --> 00:13:34.100]  在
[00:13:34.100 --> 00:13:36.920]  在人者是不能的
[00:13:36.920 --> 00:13:38.720]  在神凡事都能
[00:13:38.720 --> 00:13:40.240]  在神凡事都能
[00:13:40.240 --> 00:13:42.800]  所以到了預言成就的時候
[00:13:42.800 --> 00:13:45.120]  所以到了預言成就的時候
[00:13:45.120 --> 00:13:49.200]  撒拉只好承認葉和華真是一個大能的神
[00:13:49.200 --> 00:13:53.040]  撒拉只能夠承認葉和華是一個大能的神
[00:13:53.040 --> 00:13:55.100]  他可以令到一對
[00:13:55.100 --> 00:13:58.160]  理論上是不能夠生育的夫婦
[00:13:58.680 --> 00:14:02.260]  他可以令到一對理論上是不能生育的夫婦
[00:14:02.260 --> 00:14:04.300]  果然能夠生出一個兒子
[00:14:04.300 --> 00:14:06.620]  果然能夠生出一個孩子出來
[00:14:06.620 --> 00:14:08.400]  撒拉是做了一件
[00:14:08.400 --> 00:14:10.440]  是平常人做不到的事
[00:14:10.440 --> 00:14:13.520]  撒拉做了一件是平常人不能做到的事情
[00:14:13.520 --> 00:14:16.080]  就是在神的恩典之下
[00:14:16.080 --> 00:14:17.100]  高齡產子
[00:14:17.100 --> 00:14:20.940]  在神的恩典之下高齡產子
[00:14:20.940 --> 00:14:23.000]  這個絕對是一個神蹟
[00:14:23.000 --> 00:14:25.040]  這絕對是一個神蹟
[00:14:25.040 --> 00:14:26.580]  因為葉和華
[00:14:26.580 --> 00:14:28.620]  神要實現
[00:14:28.880 --> 00:14:30.940]  他對亞伯拉罕的應許
[00:14:30.940 --> 00:14:34.780]  因為神葉和華要實現他對亞伯拉罕的應許
[00:14:34.780 --> 00:14:36.820]  他曾經對亞伯拉罕這樣說
[00:14:36.820 --> 00:14:39.380]  他曾經對亞伯拉罕這樣說
[00:14:39.380 --> 00:14:42.460]  創世紀十七章第五和第六節
[00:14:42.460 --> 00:14:45.780]  創世紀第十七章第五到第六節
[00:14:45.780 --> 00:14:48.340]  我以立理作多國之父
[00:14:48.340 --> 00:14:51.420]  我以立理作多國之父
[00:14:51.420 --> 00:14:53.220]  我必使你的後裔
[00:14:53.220 --> 00:14:54.480]  極其繁多
[00:14:54.480 --> 00:14:55.260]  極其繁多
[00:14:55.260 --> 00:14:57.060]  我必使你的後裔
[00:14:57.060 --> 00:14:58.340]  極其繁多
[00:14:58.580 --> 00:15:00.120]  國度從你而立
[00:15:00.120 --> 00:15:01.920]  國度從你而立
[00:15:01.920 --> 00:15:05.500]  君王從你而出
[00:15:05.500 --> 00:15:07.540]  君王從你而出
[00:15:07.540 --> 00:15:10.100]  他又這樣說
[00:15:10.100 --> 00:15:12.160]  我必賜福給他
[00:15:12.160 --> 00:15:14.200]  我必賜福給他
[00:15:14.200 --> 00:15:18.040]  也要使你從他得一個兒子
[00:15:18.040 --> 00:15:21.120]  也要使你從他得一個兒子
[00:15:21.120 --> 00:15:23.160]  我要賜福給他
[00:15:23.160 --> 00:15:24.960]  我要賜福給他
[00:15:24.960 --> 00:15:27.760]  他也要作多國之母
[00:15:28.020 --> 00:15:30.320]  他也要作多國之母
[00:15:30.320 --> 00:15:32.880]  必有百姓的君王
[00:15:32.880 --> 00:15:34.420]  從他而出
[00:15:34.420 --> 00:15:38.260]  必有百姓的君王從他而出
[00:15:38.260 --> 00:15:40.820]  撒拉起初是缺乏信心的
[00:15:40.820 --> 00:15:43.120]  撒拉起初是缺乏信心的
[00:15:43.120 --> 00:15:45.940]  所以他對神的話是抱著懷疑的態度
[00:15:45.940 --> 00:15:49.780]  所以他對神的話是抱著懷疑的態度
[00:15:49.780 --> 00:15:54.640]  但是後來他成為對神有信心的偉人
[00:15:54.900 --> 00:15:58.220]  但是後來他是對神有信心的偉人
[00:15:58.220 --> 00:16:04.880]  在希伯來書第十一章十一節這樣說
[00:16:04.880 --> 00:16:07.440]  因著信憐撒拉自己
[00:16:07.440 --> 00:16:10.260]  因著信憐撒拉自己
[00:16:10.260 --> 00:16:12.560]  雖然過了生育的歲數
[00:16:12.560 --> 00:16:14.860]  雖然過了生育的歲數
[00:16:14.860 --> 00:16:16.400]  還能懷孕
[00:16:16.400 --> 00:16:17.680]  還能懷孕
[00:16:17.680 --> 00:16:20.500]  因他以為那應許他的
[00:16:20.500 --> 00:16:22.040]  是可信的
[00:16:22.300 --> 00:16:25.620]  因他以為那應許他的是可信的
[00:16:25.620 --> 00:16:27.420]  為什麼我們要想想
[00:16:27.420 --> 00:16:30.740]  撒拉臨老才能生孩子
[00:16:30.740 --> 00:16:32.540]  有什麼重要呢
[00:16:32.540 --> 00:16:36.640]  或者我們可以思想一下撒拉臨老才生子
[00:16:36.640 --> 00:16:38.420]  有什麼重要性呢
[00:16:38.420 --> 00:16:41.240]  生和不生有沒有分別呢
[00:16:41.240 --> 00:16:44.820]  生孩子跟不生孩子有什麼不同
[00:16:44.820 --> 00:16:48.660]  耶和華應許亞伯拉罕的後裔極其繁多
[00:16:48.920 --> 00:16:53.280]  耶和華應許亞伯拉罕的後裔極其繁多
[00:16:53.280 --> 00:16:59.160]  這是神對亞伯拉罕的應許不能夠反悔的
[00:16:59.160 --> 00:17:00.700]  不能夠反悔的
[00:17:00.700 --> 00:17:02.240]  神言出必行
[00:17:02.240 --> 00:17:04.020]  神言出必行
[00:17:04.020 --> 00:17:06.080]  這個應許也是
[00:17:06.080 --> 00:17:08.900]  他拯救人類的計劃
[00:17:08.900 --> 00:17:12.980]  這個應許也是神拯救人類的計劃
[00:17:12.980 --> 00:17:17.340]  他要從亞伯拉罕的後裔建立一個永遠的國度
[00:17:17.600 --> 00:17:21.440]  他要從亞伯拉罕的後裔建立一個永遠的國度
[00:17:21.440 --> 00:17:24.780]  所以撒拉的兒子這個以撒
[00:17:24.780 --> 00:17:27.580]  所以撒拉的兒子以撒
[00:17:27.580 --> 00:17:29.880]  就是憑著神的應許而生
[00:17:29.880 --> 00:17:32.700]  是憑著神的應許而生的
[00:17:32.700 --> 00:17:36.800]  以撒後來又有一個兒子叫做雅各
[00:17:36.800 --> 00:17:39.360]  以撒後來生了一個孩子叫雅各
[00:17:39.360 --> 00:17:41.160]  又名以色列
[00:17:41.160 --> 00:17:43.200]  又叫做以色列
[00:17:43.200 --> 00:17:46.540]  以色列的12個兒子所衍生的後代
[00:17:46.780 --> 00:17:49.340]  就是成為了神的選民
[00:17:49.340 --> 00:17:50.880]  以色列人
[00:17:50.880 --> 00:17:56.000]  以色列的12個兒子所衍生的後代就成為了神的選民
[00:17:56.000 --> 00:17:57.280]  以色列人
[00:17:57.280 --> 00:18:00.600]  以色列就是亞伯拉罕的後裔
[00:18:00.600 --> 00:18:02.920]  以色列就是亞伯拉罕的後裔
[00:18:02.920 --> 00:18:06.500]  撒拉如果沒有生以撒的話
[00:18:06.500 --> 00:18:09.060]  撒拉如果沒有生以撒的話
[00:18:09.060 --> 00:18:14.440]  就不能夠真正地出現神的選民以色列
[00:18:14.680 --> 00:18:18.520]  就不能夠真正地出現神的選民以色列
[00:18:18.520 --> 00:18:22.600]  而神對亞伯拉罕的應許就無法實現了
[00:18:22.600 --> 00:18:26.440]  而神對亞伯拉罕的應許也就沒辦法實現
[00:18:26.440 --> 00:18:30.040]  但是以色列有軍王
[00:18:30.040 --> 00:18:31.560]  在那裏出來
[00:18:31.560 --> 00:18:35.160]  但是以色列有軍王從那邊出來
[00:18:35.160 --> 00:18:36.180]  西上的各個國家
[00:18:36.180 --> 00:18:42.060]  是因為亞伯拉罕的後裔而得福的
[00:18:42.320 --> 00:18:47.180]  西上的各個國家是因為亞伯拉罕的後裔而得福的
[00:18:47.180 --> 00:18:49.240]  這個後裔是誰呢
[00:18:49.240 --> 00:18:51.800]  那個後裔是誰呢
[00:18:51.800 --> 00:18:54.600]  大家有沒有知道是誰或者你心目中有一個人物
[00:18:54.600 --> 00:18:56.400]  大家知道他是誰
[00:18:56.400 --> 00:18:58.700]  或者你心目中已經知道是誰了
[00:18:58.700 --> 00:19:02.540]  現在我們看另外一位的女長者
[00:19:02.540 --> 00:19:05.880]  現在我們再看另外一位女長者
[00:19:05.880 --> 00:19:07.920]  就是女仙之亞娜
[00:19:07.920 --> 00:19:10.220]  就是女仙之亞娜
[00:19:10.480 --> 00:19:13.300]  或者是安娜
