
[00:00:00.000 --> 00:00:02.360]  於是作爲一個身體當中
[00:02:25.840 --> 00:02:28.680]  然後說你應該下樓下
[00:02:28.680 --> 00:02:30.160]  什麼意思
[00:02:30.160 --> 00:02:32.360]  一看就知道不是學生學者
[00:02:32.360 --> 00:02:34.480]  學生學者是上樓上
[00:02:34.480 --> 00:02:36.400]  做餐館的上樓下
[00:02:36.400 --> 00:02:38.000]  下樓下
[00:02:38.000 --> 00:02:41.800]  一個這樣分別的團契的教會
[00:02:41.800 --> 00:02:44.520]  是不需要苦咒卑微的人的
[00:02:44.520 --> 00:02:46.560]  你有沒有想過
[00:02:46.560 --> 00:02:49.280]  什麼教會需要苦咒卑微的人
[00:02:49.280 --> 00:02:51.560]  就是他們要福音大到一個地步
[00:02:51.560 --> 00:02:54.400]  是不容許他們分隔
[00:02:54.400 --> 00:02:57.040]  以至他們血脈相連
[00:02:57.040 --> 00:02:58.960]  不願意分隔
[00:02:58.960 --> 00:03:02.840]  我想你最近也看過一些報告
[00:03:02.840 --> 00:03:06.760]  說香港貧富懸殊是很大問題的
[00:03:06.760 --> 00:03:09.480]  有沒有聽過一樣東西叫Gini coefficient
[00:03:09.480 --> 00:03:11.520]  這個基尼係數
[00:03:11.520 --> 00:03:13.080]  就是計算一下
[00:03:13.080 --> 00:03:14.920]  你的貧富懸殊有多大
[00:03:14.920 --> 00:03:17.560]  香港是全世界城市裏面排第二
[00:03:17.560 --> 00:03:19.240]  第一是紐約
[00:03:19.240 --> 00:03:25.000]  香港的貧富懸殊是第二最高的
[00:03:25.000 --> 00:03:27.640]  如果你去教會那裏
[00:03:27.640 --> 00:03:31.200]  去計算一下貧富懸殊是高還是低
[00:03:31.200 --> 00:03:32.680]  我告訴你很低
[00:03:32.680 --> 00:03:37.640]  很低不是因爲我們的財產很均勻
[00:03:37.640 --> 00:03:40.560]  很低是因爲我們中產的中產一起
[00:03:40.560 --> 00:03:42.320]  基層的基層一起
[00:03:42.320 --> 00:03:45.720]  所以我們的貧富懸殊是很低的
[00:03:45.720 --> 00:03:48.600]  我告訴你我們在教會里面的貧富懸殊
[00:03:48.600 --> 00:03:50.800]  應該是外面的反轉
[00:03:50.800 --> 00:03:52.360]  我們應該是高的
[00:03:52.360 --> 00:03:53.920]  應該在這個教會里面
[00:03:53.920 --> 00:03:55.360]  一個大學的教授
[00:03:55.360 --> 00:03:57.280]  可以和一個在餐館裏面
[00:03:57.280 --> 00:03:59.040]  小學還沒畢業的人一起
[00:03:59.040 --> 00:04:00.720]  你聽着啊
[00:04:00.720 --> 00:04:03.320]  茶經
[00:04:03.320 --> 00:04:05.360]  一起喫飯不是那麼難
[00:04:05.360 --> 00:04:10.720]  一起茶經那裏很厲害
[00:04:10.720 --> 00:04:14.000]  上帝的福音是偉大的
[00:04:14.000 --> 00:04:16.480]  將我們在外裏面
[00:04:16.480 --> 00:04:18.600]  成爲弟兄
[00:04:18.600 --> 00:04:21.400]  這裏所講的弟兄不是說你同行的
[00:04:21.400 --> 00:04:23.400]  不是跟你講同背景的
[00:04:23.400 --> 00:04:26.120]  他在講的是
[00:04:26.120 --> 00:04:27.520]  猶太人
[00:04:27.520 --> 00:04:29.360]  非猶太人
[00:04:29.360 --> 00:04:30.200]  高的
[00:04:30.200 --> 00:04:31.240]  低的
[00:04:31.240 --> 00:04:33.480]  全部在基督裏面合一
[00:04:33.480 --> 00:04:35.560]  保羅的意象是何等偉大
[00:04:35.560 --> 00:04:38.400]  聖經給我們的意象是何等偉大
[00:04:38.400 --> 00:04:40.920]  十二章第三節
[00:04:40.920 --> 00:04:42.720]  其實他在回應同一件事
[00:04:42.720 --> 00:04:44.560]  不要把自己看得太高
[00:04:44.560 --> 00:04:47.000]  反要看得合乎中度
[00:04:47.000 --> 00:04:50.400]  照各人的信心來衡量
[00:04:50.400 --> 00:04:51.360]  如果上個禮拜在這裏
[00:04:51.360 --> 00:04:52.240]  你就聽得明白
[00:04:52.240 --> 00:04:53.880]  爲什麼我在講這節聖經
[00:04:53.880 --> 00:04:55.400]  我在這裏他說
[00:04:55.400 --> 00:04:57.160]  你不要把自己看得太高
[00:04:57.160 --> 00:04:59.080]  你要用信心來衡量
[00:04:59.080 --> 00:05:00.440]  爲什麼用信心
[00:05:00.440 --> 00:05:02.120]  因爲在羅馬書裏面
[00:05:02.120 --> 00:05:04.800]  信心是代表了謙卑
[00:05:04.800 --> 00:05:06.400]  你記得羅馬書其中一個主題
[00:05:06.400 --> 00:05:07.920]  叫因信輕易
[00:05:07.920 --> 00:05:09.600]  而保羅很強調一件事
[00:05:09.600 --> 00:05:11.920]  凡是因信而輕易的人
[00:05:11.920 --> 00:05:15.400]  在上帝面前是不能誇口
[00:05:15.400 --> 00:05:18.120]  於是我話之你是大學裏面
[00:05:18.120 --> 00:05:20.560]  最頂尖的教授
[00:05:20.560 --> 00:05:21.960]  你在上帝面前
[00:05:21.960 --> 00:05:23.240]  你是一個卑微的人
[00:05:23.240 --> 00:05:25.840]  於是你要用卑微的態度
[00:05:25.840 --> 00:05:27.680]  謙卑的態度去想想
[00:05:27.680 --> 00:05:31.440]  在教會里面我要扮演什麼角色
[00:05:31.440 --> 00:05:32.880]  所以我上個禮拜都講了
[00:05:32.880 --> 00:05:35.400]  初期教會是一個很精彩的教會
[00:05:35.400 --> 00:05:39.120]  竟然有兩個愚夫在那裏做大領
[00:05:39.120 --> 00:05:40.600]  那些教授做什麼
[00:05:40.600 --> 00:05:42.120]  做跟班
[00:05:42.120 --> 00:05:43.200]  你可不可以想象
[00:05:43.200 --> 00:05:44.760]  今天有個街市賣魚的
[00:05:44.760 --> 00:05:46.720]  成爲我們教會
[00:05:46.720 --> 00:05:50.040]  執事會的主席
[00:05:50.040 --> 00:05:51.440]  但是他說
[00:05:51.440 --> 00:05:54.520]  上帝的教會不是講
[00:05:54.520 --> 00:05:57.520]  誰有屬世的本事
[00:05:57.520 --> 00:05:59.240]  是講聖靈
[00:05:59.240 --> 00:06:01.800]  是講上帝的恩賜
[00:06:01.800 --> 00:06:04.440]  是講上帝的話語
[00:06:04.440 --> 00:06:08.760]  保羅在這裏跟這些活祭人講
[00:06:08.760 --> 00:06:10.800]  在和他們講天國的事情
[00:06:10.800 --> 00:06:13.280]  保羅說要他們合一
[00:06:13.280 --> 00:06:16.360]  保羅要他們合體變身
[00:06:16.360 --> 00:06:25.280]  保羅要他們爲天國做一個偉大的見證
[00:06:25.280 --> 00:06:28.680]  於是保羅帶我們進入整段聖經的高潮
[00:06:28.680 --> 00:06:31.560]  保羅要他們合體之後
[00:06:31.560 --> 00:06:35.520]  一同去愛受敵
[00:06:35.520 --> 00:06:37.880]  以善勝惡
[00:06:37.880 --> 00:06:41.640]  保羅說你們是天國的特工隊
[00:06:41.640 --> 00:06:44.760]  你們爲了要見證上帝的國度
[00:06:44.760 --> 00:06:48.960]  你們爲了要贏取仇敵的心
[00:06:48.960 --> 00:06:50.760]  怎麼可以贏取仇敵的心呢
[00:06:50.760 --> 00:06:52.520]  保羅一開始這麼說
[00:06:52.520 --> 00:06:55.800]  衆人以爲美的事要留心去做
[00:06:55.800 --> 00:06:59.280]  若是可行總要盡心與衆人和睦
[00:06:59.280 --> 00:07:01.120]  這些衆人是講那些不信的人
[00:07:01.120 --> 00:07:05.680]  保羅說你們要贏取敵人的心
[00:07:05.680 --> 00:07:08.720]  在這裏我想和大家分享一下
[00:07:08.720 --> 00:07:14.040]  天國特工入侵地球的攻略
[00:07:14.040 --> 00:07:17.920]  如果仔細去看保羅所寫的攻略
[00:07:17.920 --> 00:07:19.880]  這個攻略有四樣東西
[00:07:19.880 --> 00:07:24.680]  保羅說我們會用四部的愛曲
[00:07:24.680 --> 00:07:27.480]  去戰勝我們的仇敵
[00:07:27.480 --> 00:07:30.120]  而第一個愛曲是什麼呢
[00:07:30.120 --> 00:07:34.360]  就是留心美事 盡力和睦
[00:07:34.360 --> 00:07:37.560]  與我們不信的人一起和睦
[00:07:37.560 --> 00:07:43.120]  還要留心有什麼美事可以爲他們做
[00:07:43.120 --> 00:07:49.040]  有什麼美事可以爲你周圍不信的人做呢
[00:07:49.040 --> 00:07:53.320]  我認爲在美國有個傳道人的朋友很可愛
[00:07:53.320 --> 00:07:57.320]  他說他每次去剪頭髮的時候
[00:07:57.320 --> 00:08:00.360]  買單的時候會多給一塊美金
[00:08:00.360 --> 00:08:01.320]  小費
[00:08:01.320 --> 00:08:06.320]  然後把一塊美金搭着一張福音的單章傳給那個人
[00:08:06.320 --> 00:08:09.520]  然後跟他小聲說耶穌愛你
[00:08:09.520 --> 00:08:12.760]  他是不是留心做美事呢
[00:08:12.760 --> 00:08:15.040]  是不是這樣就會令那個人開心一些
[00:08:15.040 --> 00:08:22.200]  於是就可以爲福音鋪排一條路呢
[00:08:22.200 --> 00:08:24.840]  我想保羅在想些大事情
[00:08:24.840 --> 00:08:30.160]  我想保羅在想一些真真正正對於我們的社區
[00:08:30.160 --> 00:08:34.640]  我們的輪舍 我們的城市的美事
[00:08:34.640 --> 00:08:38.880]  保羅在想一些很大的事情
[00:08:38.880 --> 00:08:40.840]  我們城市究竟需要的是什麼
[00:08:40.840 --> 00:08:45.360]  什麼東西對於我們今天所處的香港是一件美事
[00:08:45.360 --> 00:08:48.520]  保羅說當你想到這件事是美事的時候
[00:08:48.520 --> 00:08:53.080]  你要專心去做 你要完全投入地去做
[00:08:53.080 --> 00:08:56.280]  幾天前我和一個會友喫飯
[00:08:56.280 --> 00:09:01.480]  還有一個在讀高中的兒子
[00:09:01.480 --> 00:09:02.840]  和他一起喫飯
[00:09:02.840 --> 00:09:04.720]  我在問他的兒子
[00:09:04.720 --> 00:09:08.200]  你現在在讀什麼 你以後想讀什麼
[00:09:08.200 --> 00:09:11.440]  以後你有沒有想過你大學畢業之後想做些什麼
[00:09:11.440 --> 00:09:12.840]  於是他和我在說
[00:09:12.840 --> 00:09:15.120]  說他以後想讀的東西 想做的東西
[00:09:15.120 --> 00:09:16.480]  然後我問他
[00:09:16.480 --> 00:09:21.440]  你覺得香港社會最大的問題有些什麼呢
[00:09:21.440 --> 00:09:22.800]  於是他開始在想
[00:09:22.800 --> 00:09:27.480]  然後他跟我說他覺得香港社會最大的問題是貧富懸殊
[00:09:27.480 --> 00:09:28.880]  其中一個是貧富懸殊
[00:09:28.880 --> 00:09:29.840]  我說你說得好
[00:09:29.840 --> 00:09:33.440]  我說你有沒有想過你將來要讀的東西
[00:09:33.440 --> 00:09:38.120]  將來要做的東西和這個社會問題有什麼關係呢
[00:09:38.120 --> 00:09:40.080]  於是這個年輕人就繼續跟我說
[00:09:40.080 --> 00:09:42.240]  他說我在想我可以學這件事
[00:09:42.240 --> 00:09:43.400]  我可以做這件事
[00:09:43.400 --> 00:09:47.320]  然後慢慢去幫助這個問題解決
[00:09:47.320 --> 00:09:48.800]  但是他說到這麼上下
[00:09:48.800 --> 00:09:50.880]  突然間他靜下來了
[00:09:50.880 --> 00:09:52.880]  然後他看了他父親的眼
[00:09:52.880 --> 00:09:54.160]  然後他就說
[00:09:54.160 --> 00:09:59.000]  不過做這些東西多數是找不到工作的
[00:09:59.000 --> 00:10:00.720]  當他說完這句話
[00:10:00.720 --> 00:10:03.720]  我帶着一個很鄙視的眼光
[00:10:03.720 --> 00:10:06.200]  斜斜看着他的父親
[00:10:06.200 --> 00:10:09.280]  然後再轉過去和這個年輕人說
[00:10:09.280 --> 00:10:10.720]  我說找不找到工作呢
[00:10:10.720 --> 00:10:12.040]  就不用你想的
[00:10:12.040 --> 00:10:13.840]  上帝會包底的
[00:10:13.840 --> 00:10:16.480]  你要想的就是如何去服侍上帝
[00:10:16.480 --> 00:10:19.480]  如何去服侍人
[00:10:19.480 --> 00:10:21.480]  耶穌這麼說
[00:10:21.480 --> 00:10:23.240]  你們要追求我的國我的義
[00:10:23.240 --> 00:10:25.000]  其他一切上帝搞定
[00:10:25.000 --> 00:10:27.280]  不關你事
[00:10:27.280 --> 00:10:30.160]  什麼叫做留心美事
[00:10:30.160 --> 00:10:32.480]  是你問今天的社會
[00:10:32.480 --> 00:10:34.680]  今天的世界需要些什麼
[00:10:34.680 --> 00:10:39.840]  然後你將你全人投入去追求這件事
[00:10:39.840 --> 00:10:41.680]  這個叫做留心美事
[00:10:41.680 --> 00:10:44.640]  盡力和這個世界和睦
[00:10:44.640 --> 00:10:48.640]  讓祝福帶到這個世界
[00:10:48.640 --> 00:10:50.560]  這是第一點
[00:10:50.560 --> 00:10:54.120]  林穆斯說你這樣用不用這麼激
[00:10:54.120 --> 00:10:55.200]  激
[00:10:55.200 --> 00:10:57.520]  你看下去陸續有來
[00:10:57.520 --> 00:10:58.720]  每一項都是激的
[00:10:58.720 --> 00:11:00.240]  這是第一點
[00:11:00.240 --> 00:11:04.520]  保羅說你要戰勝這個世界
[00:11:04.520 --> 00:11:08.240]  我告訴你有四個步驟
[00:11:08.240 --> 00:11:10.320]  有四樣功能
[00:11:10.320 --> 00:11:11.160]  這是第一點
[00:11:11.160 --> 00:11:13.600]  第二點服侍仇敵
[00:11:13.600 --> 00:11:14.960]  炭火對頭
[00:11:14.960 --> 00:11:16.600]  第三點祝福
[00:11:16.600 --> 00:11:18.720]  逼白以善勝惡
[00:11:18.720 --> 00:11:21.240]  最後患難忍耐
[00:11:21.240 --> 00:11:24.840]  伸冤在主
[00:11:24.840 --> 00:11:25.400]  第一點
[00:11:25.400 --> 00:11:28.440]  當你開始留心美事
[00:11:28.440 --> 00:11:30.000]  爲你的社區
[00:11:30.000 --> 00:11:34.720]  爲你的社會做美事之後
[00:11:34.720 --> 00:11:35.800]  不但如此
[00:11:35.800 --> 00:11:37.560]  羅馬書第十二章第二十次
[00:11:37.560 --> 00:11:40.960]  不但如此你的仇敵若餓了就吸他喫
[00:11:40.960 --> 00:11:42.960]  若渴了就吸他喝
[00:11:42.960 --> 00:11:49.120]  因爲這樣做是把灰火堆在他的頭上
[00:11:49.120 --> 00:11:52.080]  保羅在引用《針研》第二十五章
[00:11:52.080 --> 00:11:53.600]  但我想更重要的是
[00:11:53.600 --> 00:11:56.400]  他大概在想主耶穌基督的教導
[00:11:56.400 --> 00:11:59.400]  你記不記得主耶穌基督在《馬太福音》第五章
[00:11:59.400 --> 00:12:01.480]  登山部分上
[00:12:01.480 --> 00:12:05.000]  他說你們曾經聽過有人說要愛你的淪舍
[00:12:05.000 --> 00:12:05.960]  恨你的仇敵
[00:12:05.960 --> 00:12:07.040]  但是我告訴你
[00:12:07.040 --> 00:12:09.480]  你們要愛你們的仇敵
[00:12:09.480 --> 00:12:13.320]  甚至要爲那些逼迫你的人討好
[00:12:13.320 --> 00:12:16.120]  保羅是在想主耶穌所說的話
[00:12:16.120 --> 00:12:19.240]  他說他們餓了你給他們喫
[00:12:19.240 --> 00:12:22.840]  他們渴了你給他們喝
[00:12:22.840 --> 00:12:23.880]  最後的目的是什麼
[00:12:23.880 --> 00:12:27.160]  要他們有灰火堆在頭上
[00:12:27.160 --> 00:12:28.240]  或者我告訴你
[00:12:28.240 --> 00:12:30.200]  這個灰火堆頭
[00:12:30.200 --> 00:12:33.800]  在古埃及的文獻當中其中有記載
[00:12:33.800 --> 00:12:36.920]  是代表一個人悔改的動作
[00:12:36.920 --> 00:12:41.200]  上帝說你不單止要去行善
[00:12:41.200 --> 00:12:44.040]  想美事爲你的羣體做
[00:12:44.040 --> 00:12:46.000]  甚至他們是你的仇敵
[00:12:46.000 --> 00:12:48.160]  你都要去服侍他們
[00:12:48.160 --> 00:12:52.320]  爲着希望他們可以悔改
[00:12:52.320 --> 00:12:54.640]  相信主耶穌基督
[00:12:54.640 --> 00:12:56.200]  福福在他的面前
[00:12:56.200 --> 00:12:58.080]  福施仇敵
[00:12:58.080 --> 00:12:59.720]  炭火堆頭
[00:12:59.720 --> 00:13:00.920]  還有
[00:13:00.920 --> 00:13:03.760]  祝福逼迫以善成惡
[00:13:03.760 --> 00:13:06.120]  這個真是戲肉
[00:13:06.120 --> 00:13:08.680]  他說要祝福迫害你們的
[00:13:08.680 --> 00:13:11.680]  要祝福不可詛咒
[00:13:11.680 --> 00:13:13.800]  不要以惡報惡
[00:13:13.800 --> 00:13:16.200]  不要被惡所聖
[00:13:16.200 --> 00:13:20.640]  反要以善成惡
[00:13:20.640 --> 00:13:21.640]  聖經就告訴你
[00:13:21.640 --> 00:13:26.720]  保祿大概也是在想主耶穌基督的登山寶訓中的一些教導
[00:13:26.720 --> 00:13:28.280]  耶穌說你曾經聽人說
[00:13:28.280 --> 00:13:30.200]  以眼還眼
[00:13:30.200 --> 00:13:31.040]  以牙還牙
[00:13:31.040 --> 00:13:32.960]  但是我告訴你
[00:13:32.960 --> 00:13:34.840]  你不要和這些惡人作對
[00:13:34.840 --> 00:13:36.200]  相反他們打你右邊
[00:13:36.200 --> 00:13:37.200]  你給他們打左邊
[00:13:37.200 --> 00:13:38.560]  他叫你們走一里
[00:13:38.560 --> 00:13:39.320]  你走兩裏
[00:13:39.320 --> 00:13:40.480]  他要你拿外衣
[00:13:40.480 --> 00:13:41.920]  你連內衣都給他
[00:13:41.920 --> 00:13:43.720]  有求的你就給他
[00:13:43.720 --> 00:13:46.720]  這裏說到最終
[00:13:46.720 --> 00:13:52.000]  你要以善成惡
[00:13:52.000 --> 00:13:55.440]  保祿說你們要祝福
[00:13:55.440 --> 00:13:56.200]  祝福誰?
[00:13:56.200 --> 00:13:58.720]  祝福逼迫你們的人
[00:13:58.720 --> 00:13:59.960]  如果是我們的至親
[00:13:59.960 --> 00:14:01.320]  是我們很愛我們的人
[00:14:01.320 --> 00:14:02.400]  我們很容易去祝福他
[00:14:02.400 --> 00:14:08.880]  保祿說你要去祝福逼迫的人
[00:14:08.880 --> 00:14:10.680]  保祿怎麼可以說出這樣的話
[00:14:10.680 --> 00:14:13.040]  他自己能做到嗎?
[00:14:13.040 --> 00:14:14.360]  如果他要去做的時候
[00:14:14.360 --> 00:14:18.280]  保祿的能力是從哪裏來的?
[00:14:18.280 --> 00:14:20.120]  由主耶穌基督那裏來的
[00:14:20.120 --> 00:14:24.520]  你知不知道在所有上帝叫我們做的事情當中
[00:14:24.520 --> 00:14:27.480]  耶穌基督已經先爲我們以身作則
[00:14:27.480 --> 00:14:29.200]  爲我們成就了
[00:14:29.200 --> 00:14:33.560]  誰在我們逼迫他的時候先祝福了我們?
[00:14:33.560 --> 00:14:34.760]  是耶穌基督
[00:14:34.760 --> 00:14:36.080]  保祿自己知道的
[00:14:36.080 --> 00:14:39.000]  因爲當主耶穌基督的救恩臨到保祿的時候
[00:14:39.000 --> 00:14:41.520]  請問保祿在做什麼?
[00:14:41.520 --> 00:14:42.920]  在查經
[00:14:42.920 --> 00:14:44.320]  在祈禱
[00:14:44.320 --> 00:14:46.320]  在去聖殿
[00:14:46.320 --> 00:14:50.760]  保祿在大馬骰路上去逼迫耶穌基督的教會
[00:14:50.760 --> 00:14:51.760]  祂的身體
[00:14:51.760 --> 00:14:54.400]  在祂逼迫的途中
[00:14:54.400 --> 00:14:56.040]  上帝向祂顯現
[00:14:56.040 --> 00:14:57.560]  耶穌向祂顯現
[00:14:57.560 --> 00:15:00.080]  將祝福臨到保祿
[00:15:00.080 --> 00:15:01.760]  保祿寫這段聖經的時候
[00:15:01.760 --> 00:15:04.560]  他帶着他完全的情感
[00:15:04.560 --> 00:15:06.600]  帶着他對福音的熱誠
[00:15:06.600 --> 00:15:13.800]  他說你知不知道耶穌在什麼時候臨到我身上?
[00:15:13.800 --> 00:15:14.520]  我告訴你
[00:15:14.520 --> 00:15:16.760]  我們必須要去祝福逼迫我們的人
[00:15:16.760 --> 00:15:21.000]  因爲我是這樣執行的
[00:15:21.000 --> 00:15:23.160]  於是在羅馬書裏面第五章第七節
[00:15:23.160 --> 00:15:23.920]  大家都很熟悉的
[00:15:23.920 --> 00:15:26.920]  「爲二人死是少有的爲人人死」
[00:15:26.920 --> 00:15:28.320]  或者有這樣做的
[00:15:28.320 --> 00:15:33.120]  「唯有基督爲我們還作罪人的時候爲我們死」
[00:15:33.120 --> 00:15:36.320]  不是悔改罪人
[00:15:36.320 --> 00:15:39.960]  是逼迫耶穌教會的罪人
[00:15:39.960 --> 00:15:45.440]  是完全反對
[00:15:45.440 --> 00:15:50.400]  完全做一個叛逆的人的罪人的時候
[00:15:50.400 --> 00:15:57.200]  上帝爲我們死神的愛爲此就向我們顯明瞭
[00:15:57.200 --> 00:16:00.840]  我們的動力從哪裏來?
[00:16:00.840 --> 00:16:01.880]  在福音裏面來
[00:16:01.880 --> 00:16:06.920]  在耶穌基督裏面來
[00:16:06.920 --> 00:16:10.720]  以善勝惡
[00:16:10.720 --> 00:16:15.440]  最後在患難中要忍耐
[00:16:15.440 --> 00:16:18.000]  因爲新冤在主
[00:16:18.000 --> 00:16:20.040]  羅馬書第十二章第十九節這樣說
[00:16:20.040 --> 00:16:25.200]  「各位稱愛的不要爲自己伸冤
[00:16:25.200 --> 00:16:28.080]  令可給主的憤怒留地步
[00:16:28.080 --> 00:16:33.560]  因爲經上記載主說新冤在我
[00:16:33.560 --> 00:16:36.760]  我必報應」
[00:16:36.760 --> 00:16:41.200]  我們知道初期的教會是一個多受逼迫的教會
[00:16:41.200 --> 00:16:42.800]  多受逼迫到一個地步
[00:16:42.800 --> 00:16:47.480]  我想他們都很想爲自己伸冤一下
[00:16:47.480 --> 00:16:48.720]  我不知道你熟不熟悉
[00:16:48.720 --> 00:16:52.200]  在《啓示錄》第六章裏面有一個祈禱
[00:16:52.200 --> 00:16:57.200]  是那些被殺了的基督徒在靈魂的一個祈禱
[00:16:57.200 --> 00:17:00.440]  他說「神聖真實的主宰
[00:17:00.440 --> 00:17:05.040]  你不審判住在地上的人嗎?」
[00:17:05.040 --> 00:17:06.640]  接着他說
[00:17:06.640 --> 00:17:11.440]  「你不爲那些所留的血伸冤嗎?」
[00:17:11.440 --> 00:17:12.200]  接着還有一句
[00:17:12.200 --> 00:17:19.320]  「How long?還要等多久?How long?」
[00:17:19.320 --> 00:17:20.880]  他們想爲自己伸冤
[00:17:20.880 --> 00:17:24.280]  因爲真是有冤無路訴
[00:17:24.280 --> 00:17:29.160]  但是上帝的回答是怎樣呢?
[00:17:29.160 --> 00:17:32.640]  「伸冤在我,我必報應」
[00:17:32.640 --> 00:17:33.920]  我所有都看見了
[00:17:33.920 --> 00:17:35.320]  我所有都知道
[00:17:35.320 --> 00:17:41.000]  每一個爲主受逼迫的人
[00:17:41.000 --> 00:17:42.800]  每一件事上帝都知道
[00:17:42.800 --> 00:17:44.640]  他說「伸冤在我」
[00:17:44.640 --> 00:17:46.520]  你的工作不是去伸冤
[00:17:46.520 --> 00:17:51.120]  你的工作是勇敢地去做見證
[00:17:51.120 --> 00:17:53.200]  我知道我們最近在香港
[00:17:53.200 --> 00:17:54.920]  很多人都喜歡在這裏說一下
[00:17:54.920 --> 00:17:57.080]  舊約聖經裏面的詛咒詩
[00:17:57.080 --> 00:17:59.920]  就算是今天下午
[00:17:59.920 --> 00:18:02.840]  劉駿濤先生也有說過這些東西
[00:18:02.840 --> 00:18:09.240]  我們怎麼去看舊約聖經裏面的詛咒詩
[00:18:09.240 --> 00:18:10.080]  可不可以這樣看
[00:18:10.080 --> 00:18:14.080]  可不可以說舊約聖經裏面的詛咒詩
[00:18:14.080 --> 00:18:17.240]  其實是指向最後末後的審判
[00:18:17.240 --> 00:18:19.040]  在末後的審判當中
