
[00:00:00.000 --> 00:00:04.360]  各位弟兄姊妹,各位朋友,大家下午好!
[00:01:22.600 --> 00:01:27.240]  能夠來更好地來明白主禰的真理,主禰與我們同在
[00:01:27.240 --> 00:01:32.360]  感謝主,我們如此禱告交託,奉告主耶穌基督的聖名,Amen
[00:01:32.360 --> 00:01:38.840]  好,我們當中有誰從來沒有經歷過苦難的?舉手,有沒有?
[00:01:38.840 --> 00:01:40.080]  OK,沒有人舉手
[00:01:40.080 --> 00:01:44.160]  我們當中有,哦,你沒有經歷過苦難,你太有福了,感謝神
[00:01:44.160 --> 00:01:47.480]  我們當中有誰有經歷過苦難的?舉手
[00:01:47.480 --> 00:01:50.040]  我想我們多多少少都有經歷過苦難,對不對啊?
[00:01:50.040 --> 00:01:52.800]  無論是小時候,可能拔牙的時候牙痛
[00:01:52.800 --> 00:01:57.440]  可能還是青少年的時候,可能就是失戀
[00:01:57.440 --> 00:02:01.120]  你愛的人不愛你,所以失戀,情感的傷痛
[00:02:01.120 --> 00:02:06.040]  結婚了以後,家庭也有家庭的痛,夫妻吵架這些
[00:02:06.040 --> 00:02:13.480]  所以更大了以後,老的時候就有病痛,然後面對死亡的痛苦
[00:02:13.480 --> 00:02:15.560]  所以我們人生真的是充滿苦難
[00:02:15.560 --> 00:02:18.240]  我們活在一個充滿苦難的世界裏面
[00:02:18.240 --> 00:02:26.560]  有疾病,災害,海嘯,自然災害,也有人與給人的傷害
[00:02:26.560 --> 00:02:31.840]  所以很多人思想苦難的時候就會問一個問題
[00:02:31.840 --> 00:02:36.520]  就是如果這個宇宙有一位神,有神存在的話
[00:02:36.520 --> 00:02:40.640]  爲什麼他會容許那麼多苦難發生呢?
[00:02:40.640 --> 00:02:45.360]  所以這個問題是很多人當他們要來思想基督教信仰的時候
[00:02:45.360 --> 00:02:49.880]  他們面對一個很大的難題,很大的一個障礙,一個困惑
[00:02:49.880 --> 00:02:55.360]  這個苦難的問題使到很多人往往就很難來接受基督教信仰
[00:02:55.360 --> 00:03:01.200]  這個苦難是很多人接受這個信仰所面對的一個很大的難題
[00:03:01.200 --> 00:03:06.560]  但是我們要思想一下,當很多人去面對這個難題的時候
[00:03:06.560 --> 00:03:09.520]  其實也是犯上一個錯誤,什麼錯誤呢?
[00:03:09.520 --> 00:03:12.760]  就是當在思想這個苦難的問題的時候
[00:03:12.760 --> 00:03:20.400]  很多人往往只是關注這個苦難的過程,而忽略這個大局
[00:03:20.400 --> 00:03:23.040]  這個是什麼意思呢?舉一個例子
[00:03:23.040 --> 00:03:28.200]  假如說今天有一個人他患上了癌症,要去醫院
[00:03:28.200 --> 00:03:31.640]  那個醫生告訴他說你患上癌症,你有一個癌細胞
[00:03:31.640 --> 00:03:36.120]  需要動一個手術,把這個癌細胞切掉
[00:03:36.120 --> 00:03:39.560]  那手術呢,當然這個手術的過程是痛苦的
[00:03:39.560 --> 00:03:42.880]  雖然有麻醉症什麼的,但是康復的過程還是痛苦的
[00:03:42.880 --> 00:03:47.520]  那如果那個病人只是一直思想這個痛苦的過程
[00:03:47.520 --> 00:03:49.920]  要動手術好痛啊
[00:03:49.920 --> 00:03:54.640]  那麼這個對他來說呢,要經過這個苦難會顯得根本毫無意義
[00:03:54.640 --> 00:03:57.880]  這個又痛苦又毫無意義
[00:03:57.880 --> 00:04:02.440]  但是如果他能夠想到說他要經過這個苦難的目的
[00:04:02.440 --> 00:04:05.840]  是爲了要解決一個更根本的問題
[00:04:05.840 --> 00:04:08.240]  這個更根本的問題就是癌症嘛,對不對
[00:04:08.240 --> 00:04:12.480]  爲了要解決這個問題,所以是爲了更大的一個益處
[00:04:12.480 --> 00:04:15.080]  當如果這個病人有這樣的想法的時候
[00:04:15.080 --> 00:04:19.520]  他有這樣的一個觀念,這樣的一個觀點的時候呢
[00:04:19.520 --> 00:04:22.160]  那麼當他再來看這個苦難的問題的時候呢
[00:04:22.160 --> 00:04:26.000]  那個角度,那個感受就完全會不一樣
[00:04:26.000 --> 00:04:29.720]  他會知道說他面對這個苦難是有更大的意義
[00:04:29.720 --> 00:04:32.680]  是有目的的,而且當他了解這個的時候呢
[00:04:32.680 --> 00:04:36.840]  也能夠幫助他更好的來面對這個苦難
[00:04:36.840 --> 00:04:38.720]  所以當我們要思想苦難問題的時候呢
[00:04:38.720 --> 00:04:41.280]  我們必須要了解我們人生的大局
[00:04:41.280 --> 00:04:45.160]  我們要了解人類的大局
[00:04:45.160 --> 00:04:49.240]  就是神容許苦難呢
[00:04:49.240 --> 00:04:54.720]  是要達到一個更大的目標,一個更大的目的
[00:04:54.720 --> 00:04:56.080]  那爲了要了解這個大局呢
[00:04:56.080 --> 00:04:59.120]  我們就先需要回答幾個根本的問題
[00:04:59.120 --> 00:05:02.840]  一個根本的問題就是什麼是最善的
[00:05:02.840 --> 00:05:04.920]  如果我們不瞭解什麼是善
[00:05:04.920 --> 00:05:07.240]  我們怎麼了解什麼是惡呢,對不對
[00:05:07.240 --> 00:05:11.200]  你先要了解什麼是善,你纔可以明白什麼是惡
[00:05:11.200 --> 00:05:15.800]  那麼我們也需要回答到底生命的意義是什麼
[00:05:15.800 --> 00:05:18.320]  我活着到底是爲了什麼
[00:05:18.320 --> 00:05:21.360]  上帝要我們活着到底是爲了什麼,生命的意義是什麼
[00:05:21.360 --> 00:05:22.920]  那麼要回答前面兩個問題呢
[00:05:22.920 --> 00:05:25.000]  你就必須要回答後面兩個問題
[00:05:25.000 --> 00:05:27.400]  就是一個是我從哪裏來
[00:05:27.400 --> 00:05:31.520]  另外一個問題是我要往哪裏去
[00:05:31.520 --> 00:05:36.400]  所以這四個問題是人類四個最根本的問題
[00:05:36.400 --> 00:05:38.320]  我們要回答這個問題呢
[00:05:38.320 --> 00:05:41.240]  這些問題我們就可以明白我們生命的大局
[00:05:41.240 --> 00:05:45.440]  我們生命的意義目標到底是什麼
[00:05:45.440 --> 00:05:48.880]  那麼我們就可以明白爲什麼神會容許苦難
[00:05:48.880 --> 00:05:49.840]  但是很可惜的是什麼呢
[00:05:49.840 --> 00:05:53.760]  就是很多人他們沒有去思考這些問題
[00:05:53.760 --> 00:05:59.760]  很多人他們就是忙着喫飯工作睡覺
[00:05:59.760 --> 00:06:01.640]  一天過一天一年過一年
[00:06:01.640 --> 00:06:03.760]  他們沒有去思考到底他活着是爲了什麼
[00:06:03.760 --> 00:06:06.520]  就是一天過一天
[00:06:06.520 --> 00:06:09.280]  只等到有一天可能突然間感覺到什麼地方痛
[00:06:09.280 --> 00:06:10.560]  可能肚子痛
[00:06:10.560 --> 00:06:13.680]  然後去醫院檢查的時候呢
[00:06:13.680 --> 00:06:17.840]  才發現到哎呀原來已經患上了第四期癌症
[00:06:17.840 --> 00:06:22.920]  那個時候呢纔來說哎呀我還不想死啊
[00:06:22.920 --> 00:06:28.520]  到那個時候呢才思想人生的意義到底是爲什麼
[00:06:28.520 --> 00:06:30.520]  但是很多時候呢是太遲了
[00:06:30.520 --> 00:06:34.480]  我有一個朋友他跟我一樣以前也是做醫生的
[00:06:34.480 --> 00:06:39.880]  他就是他是做這個整容這方面的
[00:06:39.880 --> 00:06:43.680]  所以賺很多錢而且每天就很忙碌一直拼命賺錢
[00:06:43.680 --> 00:06:46.360]  賺啊賺啊賺啊賺啊就是後來當他四十歲的時候呢
[00:06:46.360 --> 00:06:48.400]  他就發現他背痛
[00:06:48.400 --> 00:06:51.680]  結果去檢查的時候就患上第四期癌症
[00:06:51.680 --> 00:06:54.880]  所以到那個時候呢他纔來思想人生的意義
[00:06:54.880 --> 00:06:59.520]  但是很可惜他的人生命已經過去了
[00:06:59.520 --> 00:07:02.040]  所以我們的生命是不是要這個樣子呢
[00:07:02.040 --> 00:07:04.160]  我們是不是要就慢慢默默地過一生
[00:07:04.160 --> 00:07:07.960]  然後等到我們碰到苦難的時候我們再來思考的時候呢
[00:07:07.960 --> 00:07:10.440]  那個時候很多時候是太遲了
[00:07:10.440 --> 00:07:12.480]  所以我們現在就需要來思考
[00:07:12.480 --> 00:07:16.440]  我們現在就需要來明白這個生命最重要的答案
[00:07:16.440 --> 00:07:18.080]  我們要思想這些問題
[00:07:18.080 --> 00:07:21.160]  不要等到以後臨死之前纔來想
[00:07:21.160 --> 00:07:24.360]  那個就太過遺憾了
[00:07:24.360 --> 00:07:26.160]  所以這些問題的答案到底是什麼呢
[00:07:26.160 --> 00:07:27.960]  我們要怎麼回答這些根本的問題
[00:07:27.960 --> 00:07:30.280]  那如果這個宇宙沒有上帝的話
[00:07:30.280 --> 00:07:32.480]  如果沒有上帝的話這些問題是不能得到解答的
[00:07:32.480 --> 00:07:34.720]  無神論不能夠解答這些根本問題
[00:07:34.720 --> 00:07:37.120]  爲什麼呢因爲按照無神論的觀點
[00:07:37.120 --> 00:07:40.600]  這個宇宙的終極存在呢是沒有設計沒有目的無三無二
[00:07:40.600 --> 00:07:42.800]  只是麻木的無情跟冷漠
[00:07:42.800 --> 00:07:44.640]  所以如果沒有上帝的話呢
[00:07:44.640 --> 00:07:47.280]  就是這個宇宙只不過是偶然碰撞而來
[00:07:47.280 --> 00:07:49.160]  生命只不過是偶然碰撞而來
[00:07:49.160 --> 00:07:51.880]  這樣的宇宙呢不能夠提供給道德
[00:07:51.880 --> 00:07:56.320]  價值任何根本的那個根基或者理由
[00:07:56.320 --> 00:07:57.680]  所以一切只不過是意外
[00:07:57.680 --> 00:07:59.920]  沒有什麼絕對的善絕對的惡
[00:07:59.920 --> 00:08:03.640]  我們偶然的來偶然的消失就是這個樣子
[00:08:03.640 --> 00:08:05.280]  所以無神論呢按照無神論的觀點
[00:08:05.280 --> 00:08:08.040]  我們只不過是自然因素偶然產生出來的產品
[00:08:08.040 --> 00:08:12.400]  這樣的宇宙不能提供給生命任何根本的
[00:08:12.400 --> 00:08:16.920]  那個價值還有存在的理由
[00:08:16.920 --> 00:08:18.800]  那麼如果沒有上帝的話呢
[00:08:18.800 --> 00:08:20.520]  我們如果死了什麼都完了
[00:08:20.520 --> 00:08:22.680]  沒有天堂沒有地獄死了什麼都完了
[00:08:22.680 --> 00:08:27.240]  那麼當一個無神論者他面對死亡的時候
[00:08:27.240 --> 00:08:29.800]  他能夠盼望什麼呢
[00:08:29.800 --> 00:08:30.880]  他是沒有盼望的
[00:08:30.880 --> 00:08:32.680]  他的生命死了什麼都完了
[00:08:32.680 --> 00:08:36.160]  這樣的生命是沒有盼望沒有任何終極的意義
[00:08:36.160 --> 00:08:41.640]  所以無神論不能夠給我們這個生命最重要的這些問題
[00:08:41.640 --> 00:08:46.920]  不能給任何滿意的答案
[00:08:46.920 --> 00:08:51.640]  但是這個宇宙的確是有一位上帝存在
[00:08:51.640 --> 00:08:54.920]  我們有很好的理由相信這個宇宙有一位上帝存在
[00:08:54.920 --> 00:08:58.880]  著名的科學家愛因斯坦大家都有聽過他
[00:08:58.880 --> 00:08:59.680]  他說什麼呢
[00:08:59.680 --> 00:09:01.920]  他說如果這個宇宙只不過是偶然形成
[00:09:01.920 --> 00:09:03.680]  沒有上帝只是偶然形成的話
[00:09:03.680 --> 00:09:05.600]  那麼這個宇宙應該是完全混亂纔對
[00:09:05.600 --> 00:09:08.960]  完全不能夠有這個合理完全沒有規律
[00:09:08.960 --> 00:09:13.040]  但是爲什麼這個宇宙有這個合理性有這個規律呢
[00:09:13.040 --> 00:09:15.200]  爲什麼會按照規律而運轉
[00:09:15.200 --> 00:09:17.320]  地球繞太陽來轉
[00:09:17.320 --> 00:09:21.960]  一年一年就這樣繞 這麼有規律的運行
[00:09:21.960 --> 00:09:26.760]  我幾天前我跟一個老太太傳福音
[00:09:26.760 --> 00:09:30.280]  她原來是從國內來的她也不相信有上帝不相信有神
[00:09:30.280 --> 00:09:32.720]  那麼我就拿一個地球儀你們知道地球儀吧
[00:09:32.720 --> 00:09:35.160]  那個地球儀那個模擬的模式
[00:09:35.160 --> 00:09:40.280]  我就問她說這個地球儀你相信這個是偶然形成的嗎
[00:09:40.280 --> 00:09:42.880]  還是是有人制造的
[00:09:42.880 --> 00:09:45.320]  她說當然是有人制造的嘛這個東西
[00:09:45.320 --> 00:09:49.200]  這樣肯定是有一個設計者有人制造的
[00:09:49.200 --> 00:09:50.640]  那麼我就問她一個問題
[00:09:50.640 --> 00:09:54.040]  那麼如果這個地球只不過是一個模型嘛
[00:09:54.040 --> 00:09:57.680]  那麼那個真正的地球你難道能夠說是沒有創造者嗎
[00:09:57.680 --> 00:10:00.160]  難道只是偶然形成嗎
[00:10:00.160 --> 00:10:01.800]  那麼她一聽她就明白了
[00:10:01.800 --> 00:10:04.000]  就是這個宇宙這個地球
[00:10:04.000 --> 00:10:07.200]  這個宇大地球這個星系這個銀河系星系
[00:10:07.200 --> 00:10:09.280]  這個肯定是有一個創造者
[00:10:09.280 --> 00:10:12.800]  肯定是有創造者創造的不可能是偶然的來
[00:10:12.800 --> 00:10:16.160]  所以愛因斯坦他說這個宇宙會按照這個規律來運行
[00:10:16.160 --> 00:10:18.480]  這個是個神機
[00:10:18.480 --> 00:10:24.200]  所以就證明了有一位神存在
[00:10:24.200 --> 00:10:27.920]  所以基督教信仰是建立在這個有神論的基礎上
[00:10:27.920 --> 00:10:33.000]  基督教信仰能夠回答我們人生這些最重要最根本的問題
[00:10:33.000 --> 00:10:35.440]  那第一個問題什麼是最善
[00:10:35.440 --> 00:10:37.200]  神本身是最善爲什麼呢
[00:10:37.200 --> 00:10:39.400]  因爲神是一切美善的源頭
[00:10:39.400 --> 00:10:41.680]  一切善都是從他而來
[00:10:41.680 --> 00:10:45.720]  我們每天呼吸享受這個陽光雨水這些都是他的恩典
[00:10:45.720 --> 00:10:47.240]  這些都是他造的
[00:10:47.240 --> 00:10:49.000]  一切美善都是從他而來
[00:10:49.000 --> 00:10:51.280]  所以他是一切善的源頭
[00:10:51.280 --> 00:10:56.520]  那麼能夠認識他就是我們生命中最善最美的事情
[00:10:56.520 --> 00:10:58.720]  能夠認識他能夠爲他而活
[00:10:58.720 --> 00:11:00.800]  能夠爲這個最大的善而活
[00:11:00.800 --> 00:11:03.680]  這就是我們生命的意義
[00:11:03.680 --> 00:11:06.720]  所以如果今天你還不明白你活着是爲了什麼
[00:11:06.720 --> 00:11:08.560]  聖經可以告訴我們聖經有答案
[00:11:08.560 --> 00:11:10.680]  聖經讓我們知道說我們活着
[00:11:10.680 --> 00:11:12.120]  我們如果不是爲上帝而活
[00:11:12.120 --> 00:11:14.360]  我們爲其他東西而活都是沒有意義的
[00:11:14.360 --> 00:11:16.360]  到最後死了什麼都完了
[00:11:16.360 --> 00:11:18.040]  那些都死了以後不能帶去
[00:11:18.040 --> 00:11:20.040]  那些就算能夠賺很多錢
[00:11:20.040 --> 00:11:23.680]  那些到最後也是沒有意義的
[00:11:23.680 --> 00:11:25.920]  死了也不能夠帶去
[00:11:25.920 --> 00:11:28.120]  但是如果我們能夠認識上帝
[00:11:28.120 --> 00:11:30.400]  我們爲他而活
[00:11:30.400 --> 00:11:32.560]  那麼我們的生命就是真正的滿足
[00:11:32.560 --> 00:11:34.320]  能夠經歷真正滿足
[00:11:34.320 --> 00:11:36.240]  而且我們的生命會活得真正有意義
[00:11:36.240 --> 00:11:37.400]  我們的生命
[00:11:37.400 --> 00:11:40.400]  我們所做的一切如果是爲上帝而做
[00:11:40.400 --> 00:11:43.320]  無論你做的事情是很大還是很小
[00:11:43.320 --> 00:11:45.320]  只要是爲上帝而做
[00:11:45.320 --> 00:11:48.440]  這樣你做的事情就有永恆的價值
[00:11:48.440 --> 00:11:49.560]  有永恆的意義
[00:11:49.560 --> 00:11:53.720]  因爲上帝會永遠紀念你爲他做的一切
[00:11:53.720 --> 00:11:55.120]  所以我們爲上帝而活
[00:11:55.120 --> 00:11:56.920]  我們的生命是有意義
[00:11:56.920 --> 00:11:58.760]  有永恆的價值的
[00:11:58.760 --> 00:11:59.760]  有意義的
[00:11:59.760 --> 00:12:02.640]  所以感謝上帝
[00:12:02.640 --> 00:12:05.560]  我們認識他就能夠找到人生真正的意義
[00:12:05.560 --> 00:12:06.440]  那麼我們從哪裏來
[00:12:06.440 --> 00:12:07.320]  我們是從神的來
[00:12:07.320 --> 00:12:09.760]  我們離開世界要往哪裏去呢
[00:12:09.760 --> 00:12:12.200]  就是我們可以對那些願意的人
[00:12:12.200 --> 00:12:13.920]  我們可以永遠跟這位神在一起
[00:12:13.920 --> 00:12:16.040]  永遠享受祂的同在
[00:12:16.040 --> 00:12:17.120]  享受祂的恩典
[00:12:17.120 --> 00:12:20.680]  但是對不願意的人就要永遠遠離神
[00:12:20.680 --> 00:12:23.320]  所以基督教信仰能夠給人生終極的
[00:12:23.320 --> 00:12:24.720]  最重要的問題
[00:12:24.720 --> 00:12:28.920]  給予合情合理一個滿意的答案
[00:12:28.920 --> 00:12:30.720]  當我們明白這些問題的答案之後
[00:12:30.720 --> 00:12:32.600]  我們再來看苦難的問題的時候
[00:12:32.600 --> 00:12:37.480]  我們就能夠解答爲什麼神容許苦難
[00:12:37.480 --> 00:12:40.800]  很多人有這麼思考苦難的問題
[00:12:40.800 --> 00:12:44.080]  就是如果神是無所不知
[00:12:44.080 --> 00:12:47.360]  祂肯定知道苦難會發生
[00:12:47.360 --> 00:12:51.000]  如果神是全能的無所不能
[00:12:51.000 --> 00:12:54.320]  祂肯定能夠攔阻苦難發生
[00:12:54.320 --> 00:12:57.280]  如果神是完全善的一位神
[00:12:57.280 --> 00:13:01.120]  祂必定會攔阻苦難發生
[00:13:01.120 --> 00:13:02.240]  如果是這樣的話
[00:13:02.240 --> 00:13:06.440]  爲什麼還會有苦難呢
[00:13:06.440 --> 00:13:08.800]  這個問題你有想過嗎
[00:13:08.800 --> 00:13:09.960]  這個是著名哲學家
[00:13:09.960 --> 00:13:12.800]  休莫一個華裔論者
[00:13:12.800 --> 00:13:14.000]  他提出了一個問題
[00:13:14.000 --> 00:13:16.160]  他就是提出這個論證
[00:13:16.160 --> 00:13:18.480]  要來否定神的存在
[00:13:18.480 --> 00:13:20.320]  認爲說就是因爲這樣這樣
[00:13:20.320 --> 00:13:22.840]  所以應該是沒有上帝
[00:13:22.840 --> 00:13:25.520]  他就是提出這個論證
[00:13:25.520 --> 00:13:26.640]  我們來思考一下這個論證
[00:13:26.640 --> 00:13:31.240]  這個論證你們同意嗎
[00:13:31.240 --> 00:13:33.960]  第一個誰同意的舉手
[00:13:33.960 --> 00:13:37.120]  如果神是全知的必定能夠知道
[00:13:37.120 --> 00:13:38.400]  苦難將要發生
[00:13:38.400 --> 00:13:41.240]  有誰同意的舉手
[00:13:41.240 --> 00:13:43.000]  第二個如果神是全能
[00:13:43.000 --> 00:13:45.400]  必定能夠攔阻苦難發生
[00:13:45.400 --> 00:13:47.520]  誰同意
[00:13:47.520 --> 00:13:49.200]  第三神如果是全善
[00:13:49.200 --> 00:13:51.320]  必定會攔阻苦難發生
[00:13:51.320 --> 00:13:53.880]  誰同意
[00:13:53.880 --> 00:13:54.800]  兩個人
[00:13:54.800 --> 00:13:57.240]  很多人就不舉手了
[00:13:57.240 --> 00:14:01.640]  所以很多人有些人在搖頭了
[00:14:01.640 --> 00:14:03.400]  我認爲這個論證
[00:14:03.400 --> 00:14:05.280]  他的問題是出在第三個
[00:14:05.280 --> 00:14:06.960]  他的第三個前提
[00:14:06.960 --> 00:14:08.280]  第三個前提是有問題的
[00:14:08.280 --> 00:14:10.480]  爲什麼呢
[00:14:10.480 --> 00:14:11.640]  因爲我們可以問一個問題
[00:14:11.640 --> 00:14:13.680]  就是難道一個全善的神
[00:14:13.680 --> 00:14:17.680]  不可以爲了要讓更善的結果成就
[00:14:17.680 --> 00:14:20.440]  而容許苦難發生嗎
[00:14:20.440 --> 00:14:22.120]  那其實古今中外
[00:14:22.120 --> 00:14:24.760]  有許多最有思想
[00:14:24.760 --> 00:14:26.240]  最有頭腦的這些思想家
[00:14:26.240 --> 00:14:29.360]  都意識到苦難是可以帶來益處的
[00:14:29.360 --> 00:14:31.240]  對不對
[00:14:31.240 --> 00:14:34.400]  所以神可以爲了讓某些益處能夠成就
[00:14:34.400 --> 00:14:35.800]  而容許苦難發生
[00:14:35.800 --> 00:14:40.000]  就比如說我們中國著名的哲學家孟子
[00:14:40.000 --> 00:14:40.640]  他說什麼呢
[00:14:40.640 --> 00:14:45.200]  他說天將大任於世人也
[00:14:45.200 --> 00:14:48.080]  必先苦其心志勞其筋骨
[00:14:48.080 --> 00:14:49.640]  就是要忍受很多苦難
[00:14:49.640 --> 00:14:53.800]  當天要給一個人某某偉大的任務的時候
[00:14:53.800 --> 00:14:55.560]  要他磨練
[00:14:55.560 --> 00:14:58.240]  讓他經過很多些苦難
[00:14:58.240 --> 00:14:59.800]  這個苦難是有益處的
[00:14:59.800 --> 00:15:00.680]  就是磨練他
[00:15:00.680 --> 00:15:05.520]  讓他能夠挑得起這個偉大的重任
[00:15:05.520 --> 00:15:07.760]  所以孟子是瞭解
[00:15:07.760 --> 00:15:10.720]  苦難是可以帶來益處
[00:15:10.720 --> 00:15:13.560]  那西方人他們也明白這一點
[00:15:13.560 --> 00:15:14.640]  講得更簡單一點
[00:15:14.640 --> 00:15:19.560]  就是所謂的no pain no gain
[00:15:19.560 --> 00:15:24.800]  所以如果你有去健身室做運動
[00:15:24.800 --> 00:15:29.320]  你就知道說做運動有些時候雖然要受苦
[00:15:29.320 --> 00:15:31.560]  但是那個苦難是會帶來益處
[00:15:31.560 --> 00:15:34.400]  讓你身體更健康
[00:15:34.400 --> 00:15:37.320]  所以神可以容許苦難
[00:15:37.320 --> 00:15:39.440]  來解決一些我們更根本的問題
[00:15:39.440 --> 00:15:40.800]  讓我們能夠得到更大的益處
[00:15:40.800 --> 00:15:45.280]  神可以容許苦難來磨練我們
[00:15:45.280 --> 00:15:48.880]  所以因此神可以爲了讓更善的結果成就
[00:15:48.880 --> 00:15:51.080]  而容許苦難發生
[00:15:51.080 --> 00:15:53.160]  所以就是因爲神是全善
[00:15:53.160 --> 00:15:56.880]  所以他容許苦難發生
[00:15:56.880 --> 00:16:00.040]  但是問題是很多時候出於在我們
[00:16:00.040 --> 00:16:01.000]  不是出於在神上面
[00:16:01.000 --> 00:16:01.880]  是出在我們
[00:16:01.880 --> 00:16:04.200]  很多時候是因爲我們理性有限
[00:16:04.200 --> 00:16:06.400]  所以我們很多時候很難看到
[00:16:06.400 --> 00:16:08.240]  到底某某苦難
[00:16:08.240 --> 00:16:13.280]  那個苦難到底怎樣能夠成就更善的結果
[00:16:13.280 --> 00:16:14.960]  因爲我們看不到
[00:16:14.960 --> 00:16:19.320]  但是我們看不到不代表沒有
[00:16:19.320 --> 00:16:25.040]  因爲很多時候這個苦難所能夠成就的美善的結果
[00:16:25.040 --> 00:16:29.000]  很多時候也許是在好多年以後纔會出現
[00:16:29.000 --> 00:16:32.520]  或者是在別的地方纔會出現
[00:16:32.520 --> 00:16:36.080]  或者是出現在別人身上
[00:16:36.080 --> 00:16:41.040]  所以無限的神能夠看到我們有限的人
[00:16:41.040 --> 00:16:46.200]  所沒有辦法看到的美善的結果
[00:16:46.200 --> 00:16:49.200]  所以因此他會容許苦難發生
[00:16:49.200 --> 00:16:50.440]  那一個無神論者
[00:16:50.440 --> 00:16:53.800]  如果要用苦難來否定神的存在的話
[00:16:53.800 --> 00:16:56.080]  那就好比一個小孩子
[00:16:56.080 --> 00:16:59.960]  他要去打預防針
[00:16:59.960 --> 00:17:03.800]  我們都知道說這個預防針的目的是要幫助他
[00:17:03.800 --> 00:17:05.520]  讓他有更好的抵抗力
[00:17:05.520 --> 00:17:09.520]  讓他不會能夠抵抗這些細菌
[00:17:09.520 --> 00:17:11.760]  這個打針也是會痛的
[00:17:11.760 --> 00:17:13.800]  打了孩子會哭的
[00:17:13.800 --> 00:17:17.440]  那如果這個小孩子他去打針
[00:17:17.440 --> 00:17:19.800]  他不明白爲什麼他要去打針
[00:17:19.800 --> 00:17:21.480]  他還小他不知道
[00:17:21.480 --> 00:17:24.640]  但是如果他要說我不明白爲什麼我要受這個打針的苦
[00:17:24.640 --> 00:17:26.720]  所以我的父母親不存在
[00:17:26.720 --> 00:17:28.840]  我不明白爲什麼要受這個苦
[00:17:28.840 --> 00:17:30.960]  所以我就不相信我父母親存在
[00:17:30.960 --> 00:17:32.200]  那如果是這樣想的話
[00:17:32.200 --> 00:17:36.040]  那個孩子就是太傻了
[00:17:36.040 --> 00:17:37.840]  他應該想就是
[00:17:37.840 --> 00:17:39.400]  我雖然不知道爲什麼我要受苦
[00:17:39.400 --> 00:17:42.360]  但是我相信我的父母親讓我經過這個苦
[00:17:42.360 --> 00:17:46.040]  肯定是有他美好的原因
[00:17:46.040 --> 00:17:49.720]  所以如果要因爲這個受苦而否定他父母親的存在
[00:17:49.720 --> 00:17:51.240]  這個就太過傻了
[00:17:51.240 --> 00:17:52.320]  這個就是錯誤的論證
[00:17:52.320 --> 00:17:56.560]  那同樣的道理就是一個人如果要因爲苦難而不相信上帝
[00:17:56.560 --> 00:17:58.760]  那這個是太傻了
[00:17:58.760 --> 00:17:59.760]  明白這個意思嗎
[00:17:59.760 --> 00:18:01.320]  這是同樣的道理
[00:18:01.320 --> 00:18:07.400]  所以我們就不應該因爲苦難而不相信上帝
[00:18:07.400 --> 00:18:10.640]  我們不應該因爲苦難而離開上帝
[00:18:10.640 --> 00:18:14.800]  因爲如果我們這樣想這樣做的話
[00:18:14.800 --> 00:18:17.200]  那就是太傻了
[00:18:17.200 --> 00:18:18.760]  所以好不好你跟你旁邊的人說
[00:18:18.760 --> 00:18:20.520]  不要因爲苦難而離開上帝
[00:18:20.520 --> 00:18:21.520]  好不好跟你旁邊的人說
