
[00:00:00.000 --> 00:00:07.000]  不肯定大家是否同意這個世界越來越多假東西
[00:08:33.000 --> 00:08:37.000]  聖經所說關於人死後的世界
[00:08:37.000 --> 00:08:39.000]  又是不是真的呢?
[00:08:39.000 --> 00:08:41.000]  當人問我們這個問題的時候
[00:08:41.000 --> 00:08:43.000]  我們又如何作答呢?
[00:08:43.000 --> 00:08:44.000]  沒錯 我們需要承認
[00:08:44.000 --> 00:08:45.000]  需要肯定
[00:08:45.000 --> 00:08:48.000]  需要知道的一件事情就是
[00:08:48.000 --> 00:08:51.000]  我們需要信心
[00:08:51.000 --> 00:08:54.000]  來接受聖經裡面所說的事情
[00:08:54.000 --> 00:08:56.000]  但是有一樣很重要很重要的就是
[00:08:56.000 --> 00:09:00.000]  我們應該要清楚知道
[00:09:00.000 --> 00:09:03.000]  我們信聖經裡面所說的真理
[00:09:03.000 --> 00:09:07.000]  和相信破地獄裡面背後的意思
[00:09:07.000 --> 00:09:11.000]  所需要的信心是完全不同的信心
[00:09:11.000 --> 00:09:13.000]  前者我們相信耶穌
[00:09:13.000 --> 00:09:15.000]  我們相信聖經是神所啟示的
[00:09:15.000 --> 00:09:18.000]  而後者這個所謂的破地獄
[00:09:18.000 --> 00:09:22.000]  只不過是古人流傳下來的宗教儀式
[00:09:22.000 --> 00:09:23.000]  那你說
[00:09:23.000 --> 00:09:27.000]  我們怎樣才知道聖經是神所啟示的呢?
[00:09:27.000 --> 00:09:28.000]  我又怎樣知道
[00:09:28.000 --> 00:09:35.000]  我們今天聖經裡面所說的神是真神呢?
[00:09:35.000 --> 00:09:39.000]  聖經 我們要留意聖經
[00:09:39.000 --> 00:09:43.000]  保羅在這一句經文裡面
[00:09:43.000 --> 00:09:44.000]  大家留意一下
[00:09:44.000 --> 00:09:47.000]  保羅怎樣形容這個神呢?
[00:09:47.000 --> 00:09:48.000]  保羅形容說
[00:09:48.000 --> 00:09:51.000]  這個神是叫他 叫耶穌基督
[00:09:51.000 --> 00:09:55.000]  從死裡復活的父神
[00:09:55.000 --> 00:09:58.000]  是耶穌基督 是天父上帝
[00:09:58.000 --> 00:10:01.000]  叫他從死裡復活的
[00:10:01.000 --> 00:10:03.000]  沒錯 因為我們在人類的歷史裡面
[00:10:03.000 --> 00:10:04.000]  很零零碎碎
[00:10:04.000 --> 00:10:07.000]  有很多人在短暫死亡之後
[00:10:07.000 --> 00:10:10.000]  就回到人間
[00:10:10.000 --> 00:10:12.000]  但是這些人都會經歷第二次的死亡
[00:10:12.000 --> 00:10:15.000]  最終都不能避免進入死亡的
[00:10:15.000 --> 00:10:18.000]  但是聖經裡面所說的耶穌基督
[00:10:18.000 --> 00:10:22.000]  他是從死裡復活之後 聖經講得很清楚的
[00:10:22.000 --> 00:10:24.000]  他是沒有再經歷死亡
[00:10:24.000 --> 00:10:26.000]  而是被接升天
[00:10:26.000 --> 00:10:29.000]  當時有數以百的見證人
[00:10:29.000 --> 00:10:32.000]  不單止主耶穌的死而復活
[00:10:32.000 --> 00:10:34.000]  復活而升天
[00:10:34.000 --> 00:10:35.000]  甚至他的出生
[00:10:35.000 --> 00:10:36.000]  他的死亡
[00:10:36.000 --> 00:10:37.000]  他的埋葬
[00:10:37.000 --> 00:10:38.000]  他的受苦
[00:10:38.000 --> 00:10:39.000]  他的復活
[00:10:39.000 --> 00:10:40.000]  完全在人類的歷史裡面
[00:10:40.000 --> 00:10:41.000]  數以百年之前
[00:10:41.000 --> 00:10:43.000]  甚至數以千年之前
[00:10:43.000 --> 00:10:45.000]  已經被預言
[00:10:45.000 --> 00:10:46.000]  沒錯
[00:10:46.000 --> 00:10:48.000]  我們沒有辦法證明神的存在
[00:10:48.000 --> 00:10:49.000]  沒錯
[00:10:49.000 --> 00:10:52.000]  不要以為我們可以證明神的存在
[00:10:52.000 --> 00:10:53.000]  我們也沒有辦法
[00:10:53.000 --> 00:10:54.000]  既然證明神的存在
[00:10:54.000 --> 00:10:56.000]  我們也沒有辦法證明
[00:10:56.000 --> 00:10:59.000]  耶穌基督是聖經裡面所說的神的兒子
[00:10:59.000 --> 00:11:00.000]  我們沒有辦法證明
[00:11:00.000 --> 00:11:02.000]  但是對於我來說
[00:11:02.000 --> 00:11:07.000]  接受聖經真理的信心
[00:11:07.000 --> 00:11:13.000]  遠遠少於拒絕聖經真理所需要的信心
[00:11:13.000 --> 00:11:15.000]  大家認同嗎
[00:11:15.000 --> 00:11:19.000]  我不肯定大家有沒有玩過迷宮
[00:11:19.000 --> 00:11:21.000]  我很多年之前就玩迷宮
[00:11:21.000 --> 00:11:23.000]  我記得我進去的時候
[00:11:23.000 --> 00:11:25.000]  迷宮很容易而已
[00:11:25.000 --> 00:11:27.000]  只要我記住
[00:11:27.000 --> 00:11:29.000]  我哪個彎轉了之後
[00:11:29.000 --> 00:11:30.000]  就是骨頭路來的
[00:11:30.000 --> 00:11:31.000]  我記住那個彎
[00:11:31.000 --> 00:11:34.000]  不走回轉那個彎
[00:11:34.000 --> 00:11:36.000]  我就可以出去了
[00:11:36.000 --> 00:11:37.000]  事實上
[00:11:37.000 --> 00:11:39.000]  當然沒有那麼簡單
[00:11:39.000 --> 00:11:41.000]  我記得我在那裡走的時候
[00:11:41.000 --> 00:11:42.000]  有一個彎位
[00:11:42.000 --> 00:11:44.000]  上面就有一個人坐在那裡
[00:11:44.000 --> 00:11:45.000]  有一個工作人員坐在那裡
[00:11:45.000 --> 00:11:46.000]  我走來走去
[00:11:46.000 --> 00:11:49.000]  看到那個工作人員兩次
[00:11:49.000 --> 00:11:51.000]  他看到我第三次的時候就問我
[00:11:51.000 --> 00:11:52.000]  你需要幫我嗎
[00:11:52.000 --> 00:11:53.000]  需要我幫你嗎
[00:11:53.000 --> 00:11:54.000]  告訴你在哪裡出口
[00:11:54.000 --> 00:11:55.000]  我第一個反應就是
[00:11:55.000 --> 00:11:56.000]  不用
[00:11:56.000 --> 00:11:58.000]  我應該是信心搞定的
[00:11:58.000 --> 00:11:59.000]  走到那裡
[00:11:59.000 --> 00:12:00.000]  又看到他
[00:12:00.000 --> 00:12:02.000]  然後又是你
[00:12:02.000 --> 00:12:03.000]  怎麼樣
[00:12:03.000 --> 00:12:04.000]  需要嗎
[00:12:04.000 --> 00:12:05.000]  我就想了一會
[00:12:05.000 --> 00:12:06.000]  這樣吧
[00:12:06.000 --> 00:12:07.000]  我下次再回來
[00:12:07.000 --> 00:12:08.000]  還看到你的話
[00:12:08.000 --> 00:12:09.000]  你再告訴我
[00:12:09.000 --> 00:12:11.000]  你知道我走開之後
[00:12:11.000 --> 00:12:12.000]  我怕什麼
[00:12:12.000 --> 00:12:13.000]  我怕找不回來
[00:12:13.000 --> 00:12:15.000]  走不出去
[00:12:15.000 --> 00:12:17.000]  丁子妹
[00:12:17.000 --> 00:12:19.000]  生命
[00:12:19.000 --> 00:12:21.000]  豈不是一個迷宮
[00:12:21.000 --> 00:12:23.000]  你要在這個生命的迷宮裡面
[00:12:23.000 --> 00:12:24.000]  走出去的時候
[00:12:24.000 --> 00:12:25.000]  你需要的是什麼
[00:12:25.000 --> 00:12:26.000]  你需要是一個
[00:12:26.000 --> 00:12:28.000]  清楚知道這個迷宮
[00:12:28.000 --> 00:12:29.000]  每一個彎
[00:12:29.000 --> 00:12:30.000]  轉去哪裡的人
[00:12:30.000 --> 00:12:31.000]  告訴你
[00:12:31.000 --> 00:12:33.000]  哪條出路
[00:12:33.000 --> 00:12:34.000]  如果旁邊的人
[00:12:34.000 --> 00:12:35.000]  跟你一起找出路的人
[00:12:35.000 --> 00:12:38.000]  你會不會相信他
[00:12:38.000 --> 00:12:40.000]  我們所信的神
[00:12:40.000 --> 00:12:43.000]  是創天造地的創造主
[00:12:43.000 --> 00:12:45.000]  我們所信的神
[00:12:45.000 --> 00:12:49.000]  是每一個地上生命的主宰
[00:12:49.000 --> 00:12:50.000]  所以
[00:12:50.000 --> 00:12:52.000]  生命的答案
[00:12:52.000 --> 00:12:55.000]  必須來自這個生命的主宰
[00:12:55.000 --> 00:12:58.000]  唯一的獨一真神
[00:12:58.000 --> 00:13:00.000]  來這個生命答案
[00:13:00.000 --> 00:13:02.000]  就是我們所說的
[00:13:02.000 --> 00:13:03.000]  真正的福音
[00:13:03.000 --> 00:13:04.000]  那你說
[00:13:04.000 --> 00:13:07.000]  什麼是福音
[00:13:07.000 --> 00:13:08.000]  我們看回經文
[00:13:08.000 --> 00:13:10.000]  保羅就說
[00:13:10.000 --> 00:13:11.000]  我很詫異
[00:13:11.000 --> 00:13:12.000]  很稀奇
[00:13:12.000 --> 00:13:13.000]  為什麼你們這些信徒
[00:13:13.000 --> 00:13:15.000]  這麼快就離開
[00:13:15.000 --> 00:13:17.000]  耶穌基督真正的福音
[00:13:17.000 --> 00:13:19.000]  而他跟從別的福音呢
[00:13:19.000 --> 00:13:20.000]  很明顯
[00:13:20.000 --> 00:13:21.000]  這個所謂別的福音
[00:13:21.000 --> 00:13:23.000]  就是假的福音
[00:13:23.000 --> 00:13:24.000]  有假必有真
[00:13:24.000 --> 00:13:27.000]  那什麼叫真正的福音
[00:13:27.000 --> 00:13:29.000]  什麼叫真正的福音
[00:13:29.000 --> 00:13:30.000]  保羅在這裡
[00:13:30.000 --> 00:13:31.000]  再這樣說
[00:13:31.000 --> 00:13:32.000]  他說
[00:13:32.000 --> 00:13:35.000]  基督照我們父神的旨意
[00:13:35.000 --> 00:13:38.000]  為我們的罪捨己
[00:13:38.000 --> 00:13:40.000]  這一句簡單的說話
[00:13:40.000 --> 00:13:45.000]  就是真正福音最精髓的地方
[00:13:45.000 --> 00:13:47.000]  福音
[00:13:47.000 --> 00:13:50.000]  就是耶穌基督
[00:13:50.000 --> 00:13:52.000]  願意犧牲他的生命
[00:13:52.000 --> 00:13:54.000]  拯救罪人的故事
[00:13:54.000 --> 00:13:57.000]  以致罪人可以從
[00:13:57.000 --> 00:14:00.000]  應該滅亡的永死
[00:14:00.000 --> 00:14:04.000]  進入神所賜福的永生
[00:14:04.000 --> 00:14:06.000]  所以耶穌基督的故事
[00:14:06.000 --> 00:14:07.000]  從來不是一個
[00:14:07.000 --> 00:14:10.000]  時世做英雄的拯救故事
[00:14:10.000 --> 00:14:11.000]  耶穌基督的故事
[00:14:11.000 --> 00:14:18.000]  是神自創造開始之前的時候
[00:14:18.000 --> 00:14:22.000]  已經計劃的拯救計劃
[00:14:22.000 --> 00:14:23.000]  拯救人類
[00:14:23.000 --> 00:14:25.000]  拯救罪人的計劃
[00:14:25.000 --> 00:14:26.000]  而這個拯救
[00:14:26.000 --> 00:14:29.000]  全因神就是愛
[00:14:29.000 --> 00:14:32.000]  全因神的憐憫
[00:14:32.000 --> 00:14:35.000]  按照天父上帝的心意
[00:14:35.000 --> 00:14:39.000]  耶穌基督願意犧牲他的生命
[00:14:39.000 --> 00:14:42.000]  作為罪的贖價
[00:14:42.000 --> 00:14:45.000]  本來應該是我們承擔的罪的懲罰
[00:14:45.000 --> 00:14:48.000]  耶穌基督為我們承擔
[00:14:48.000 --> 00:14:51.000]  並不像剛才我所說的那套
[00:14:51.000 --> 00:14:52.000]  破地獄的電影
[00:14:52.000 --> 00:14:54.000]  破地獄這個電影裡面
[00:14:54.000 --> 00:14:55.000]  沒有交代到
[00:14:55.000 --> 00:14:56.000]  當亡者的靈能
[00:14:56.000 --> 00:14:59.000]  如果真的被南和師父
[00:14:59.000 --> 00:15:02.000]  脫離地獄的合制的時候
[00:15:02.000 --> 00:15:04.000]  那些的懲罰
[00:15:04.000 --> 00:15:08.000]  為什麼可以沒有了呢
[00:15:08.000 --> 00:15:09.000]  懲罰
[00:15:09.000 --> 00:15:10.000]  應該有的懲罰
[00:15:10.000 --> 00:15:11.000]  怎麼被處理呢
[00:15:11.000 --> 00:15:12.000]  沒有交代到
[00:15:12.000 --> 00:15:15.000]  但是聖經在這方面是毫無含糊的
[00:15:15.000 --> 00:15:16.000]  聖經這樣說
[00:15:16.000 --> 00:15:17.000]  聖經說
[00:15:17.000 --> 00:15:18.000]  因為人子來
[00:15:18.000 --> 00:15:20.000]  並不是要受人的服侍
[00:15:20.000 --> 00:15:22.000]  乃是要服侍人
[00:15:22.000 --> 00:15:27.000]  並且要捨命作多人的贖價
[00:15:27.000 --> 00:15:28.000]  說得很清楚
[00:15:28.000 --> 00:15:30.000]  聖經裡面說到人的罪
[00:15:30.000 --> 00:15:33.000]  神從來不會說不了了之
[00:15:33.000 --> 00:15:34.000]  神的救贖
[00:15:34.000 --> 00:15:36.000]  是用祂自己的生命
[00:15:36.000 --> 00:15:39.000]  將罪人從死亡、罪惡
[00:15:39.000 --> 00:15:43.000]  以及應該有的刑罰裡面拯救出來
[00:15:43.000 --> 00:15:46.000]  這套電影的主角
[00:15:46.000 --> 00:15:49.000]  他說了一個很有深度的話
[00:15:49.000 --> 00:15:52.000]  他說不僅是死人才有地獄
[00:15:52.000 --> 00:15:54.000]  在世的生人
[00:15:54.000 --> 00:15:57.000]  都有很多地獄要破的
[00:15:57.000 --> 00:16:00.000]  大家同意嗎
[00:16:00.000 --> 00:16:04.000]  人總是希望我們能夠看透人生
[00:16:04.000 --> 00:16:06.000]  以致我們可以超越人生
[00:16:06.000 --> 00:16:07.000]  以致我們可以得到一些
[00:16:07.000 --> 00:16:10.000]  不受生與死所支配的自由
[00:16:10.000 --> 00:16:13.000]  人總是渴望這種自由的
[00:16:13.000 --> 00:16:15.000]  不過我和你都知道
[00:16:15.000 --> 00:16:18.000]  這種自由是沒有辦法成為可能的
[00:16:18.000 --> 00:16:20.000]  為什麼呢
[00:16:20.000 --> 00:16:24.000]  就好像一個遇溺的人
[00:16:24.000 --> 00:16:30.000]  沒辦法將他自己從水裡抽出來一樣
[00:16:30.000 --> 00:16:32.000]  不可能的
[00:16:32.000 --> 00:16:34.000]  保羅告訴我們
[00:16:34.000 --> 00:16:40.000]  基督照我們父神的旨意
[00:16:40.000 --> 00:16:42.000]  為我們的罪捨己
[00:16:42.000 --> 00:16:45.000]  要救我們脫離這罪惡的世代
[00:16:45.000 --> 00:16:48.000]  然後說基督釋放了我們
[00:16:48.000 --> 00:16:51.000]  叫我們得自由
[00:16:51.000 --> 00:16:55.000]  不是的,信耶穌是沒有自由的
[00:16:55.000 --> 00:17:00.000]  信耶穌是沒有自由的
[00:17:00.000 --> 00:17:03.000]  大家有沒有聽過這樣的說話
[00:17:03.000 --> 00:17:05.000]  但是耶穌說的
[00:17:05.000 --> 00:17:08.000]  是剛剛和世上所說的相反的
[00:17:08.000 --> 00:17:10.000]  耶穌怎麼說
[00:17:10.000 --> 00:17:13.000]  祂說你們相信我
[00:17:13.000 --> 00:17:16.000]  你就必要了解真理
[00:17:16.000 --> 00:17:19.000]  然後真理必要你們得自由
[00:17:19.000 --> 00:17:21.000]  這個自由是什麼
[00:17:21.000 --> 00:17:22.000]  是真自由
[00:17:22.000 --> 00:17:24.000]  所以朋友們
[00:17:24.000 --> 00:17:27.000]  真正的自由並不是
[00:17:27.000 --> 00:17:30.000]  我想做什麼就做什麼
[00:17:30.000 --> 00:17:33.000]  想怎樣就怎樣
[00:17:33.000 --> 00:17:35.000]  這個不是自由
[00:17:35.000 --> 00:17:37.000]  想怎樣就怎樣是什麼
[00:17:37.000 --> 00:17:39.000]  那個叫自由
[00:17:39.000 --> 00:17:42.000]  我喜歡怎樣就怎樣
[00:17:42.000 --> 00:17:43.000]  這個不是自由
[00:17:43.000 --> 00:17:44.000]  這個是自由
[00:17:44.000 --> 00:17:46.000]  如果我們要從罪惡
[00:17:46.000 --> 00:17:51.000]  從這個犯罪
[00:17:51.000 --> 00:17:53.000]  被釋放出來的時候
[00:17:53.000 --> 00:17:55.000]  如果我們需要被這個
[00:17:55.000 --> 00:17:57.000]  永恆的奏作
[00:17:57.000 --> 00:18:00.000]  被釋放出來的時候
[00:18:00.000 --> 00:18:01.000]  聖經告訴我們
[00:18:01.000 --> 00:18:02.000]  只有一條路
[00:18:02.000 --> 00:18:04.000]  只有一條路
[00:18:04.000 --> 00:18:05.000]  保羅說
[00:18:05.000 --> 00:18:07.000]  人若口裡認耶穌為主
[00:18:07.000 --> 00:18:08.000]  心裡信神
[00:18:08.000 --> 00:18:09.000]  叫他從死裡復活的
[00:18:09.000 --> 00:18:10.000]  就必得救
[00:18:10.000 --> 00:18:12.000]  因為人心裡相信
[00:18:12.000 --> 00:18:13.000]  就可以清熱
[00:18:13.000 --> 00:18:16.000]  口裡承認的就可以得救
[00:18:16.000 --> 00:18:17.000]  為什麼
[00:18:17.000 --> 00:18:18.000]  因為
[00:18:18.000 --> 00:18:20.000]  除他以外
[00:18:20.000 --> 00:18:22.000]  別無拯救
[00:18:22.000 --> 00:18:23.000]  天上人間
[00:18:23.000 --> 00:18:25.000]  沒有此下別的名
[00:18:25.000 --> 00:18:27.000]  人可以靠著得救
[00:18:27.000 --> 00:18:31.000]  這個就是真福音
[00:18:31.000 --> 00:18:35.000]  而這個好的信息
[00:18:35.000 --> 00:18:37.000]  不是說在我們離世之後
[00:18:37.000 --> 00:18:39.000]  我們就承受永生
[00:18:39.000 --> 00:18:40.000]  整個講得很清楚
[00:18:40.000 --> 00:18:42.000]  當我們真心相信耶穌的時候
[00:18:42.000 --> 00:18:44.000]  這個屬靈的新生命
[00:18:44.000 --> 00:18:46.000]  就在那個時候開始
[00:18:46.000 --> 00:18:48.000]  所以當我們說
