
[00:00:00.000 --> 00:00:02.000]  各位主內的弟兄姐妹
[00:11:20.000 --> 00:11:22.000]  拍出來不夠清
[00:11:22.000 --> 00:11:24.000]  問題是什麼
[00:11:24.000 --> 00:11:26.000]  是手機不夠好
[00:11:26.000 --> 00:11:28.000]  還是鏡頭太髒
[00:11:28.000 --> 00:11:30.000]  有時我們會覺得人生很模糊
[00:11:30.000 --> 00:11:32.000]  方向很亂
[00:11:32.000 --> 00:11:35.000]  很多時不是上帝的光不夠
[00:11:35.000 --> 00:11:38.000]  而是我們的鏡頭太多髒東西
[00:11:38.000 --> 00:11:40.000]  例如犯錯不應
[00:11:40.000 --> 00:11:42.000]  自以為意
[00:11:42.000 --> 00:11:43.000]  貪心
[00:11:43.000 --> 00:11:44.000]  懶惰
[00:11:44.000 --> 00:11:45.000]  說謊
[00:11:45.000 --> 00:11:46.000]  驕傲
[00:11:46.000 --> 00:11:48.000]  拖延
[00:11:48.000 --> 00:11:53.000]  我們肯不肯給上帝抹一抹我們的眼睛
[00:11:53.000 --> 00:11:56.000]  給自己反映出上帝的樣式
[00:11:56.000 --> 00:12:01.000]  給上帝的光照清楚自己內心的灰暗
[00:12:01.000 --> 00:12:04.000]  謙卑地認罪悔改
[00:12:04.000 --> 00:12:07.000]  承認自己真的有罪
[00:12:07.000 --> 00:12:10.000]  很需要上帝
[00:12:10.000 --> 00:12:12.000]  弟兄姊妹
[00:12:12.000 --> 00:12:14.000]  你的生命鏡頭
[00:12:14.000 --> 00:12:15.000]  即是眼睛
[00:12:15.000 --> 00:12:17.000]  肉眼和心眼
[00:12:17.000 --> 00:12:21.000]  有沒有些東西你知道上帝不喜悅
[00:12:21.000 --> 00:12:24.000]  但一直不肯給上帝抹走
[00:12:24.000 --> 00:12:26.000]  於是不肯說對不起
[00:12:26.000 --> 00:12:28.000]  不肯寬恕人
[00:12:28.000 --> 00:12:30.000]  錯的通常是人
[00:12:30.000 --> 00:12:32.000]  對方才有責任
[00:12:32.000 --> 00:12:35.000]  自己就沒有反省的責任
[00:12:35.000 --> 00:12:37.000]  你的眼睛就是身體的燈
[00:12:37.000 --> 00:12:39.000]  當你的眼睛明亮
[00:12:39.000 --> 00:12:41.000]  全身就會光明
[00:12:41.000 --> 00:12:43.000]  當眼睛昏花
[00:12:43.000 --> 00:12:45.000]  全身就會黑暗
[00:12:45.000 --> 00:12:47.000]  所以你要注意
[00:12:47.000 --> 00:12:51.000]  免得你裡面的光暗了
[00:12:51.000 --> 00:12:52.000]  第一個小結
[00:12:52.000 --> 00:12:54.000]  我們基督徒生活的態度
[00:12:54.000 --> 00:12:57.000]  是要全敬畏上帝謙卑的心
[00:12:57.000 --> 00:13:01.000]  去聽清楚上帝吩咐的樣式
[00:13:01.000 --> 00:13:03.000]  向前發光
[00:13:03.000 --> 00:13:07.000]  不是聽自己的方式
[00:13:07.000 --> 00:13:09.000]  到二十二節
[00:13:09.000 --> 00:13:12.000]  我想邀請大家聽金色的字
[00:13:12.000 --> 00:13:15.000]  然後藍色的字就一起讀
[00:13:15.000 --> 00:13:17.000]  因為都幾長
[00:13:17.000 --> 00:13:19.000]  耶和華曉遇摩西說
[00:13:19.000 --> 00:13:22.000]  你從以色列人中選出利美人來
[00:13:22.000 --> 00:13:24.000]  潔淨他們
[00:13:24.000 --> 00:13:27.000]  潔淨他們當這樣行
[00:13:27.000 --> 00:13:30.000]  用垂墜水彈在他們身上
[00:13:30.000 --> 00:13:33.000]  又叫他們用剃刀刮全身
[00:13:33.000 --> 00:13:35.000]  洗衣服潔淨自己
[00:13:35.000 --> 00:13:38.000]  然後叫他們取一隻公牛毒
[00:13:38.000 --> 00:13:40.000]  並同獻的掃祭
[00:13:40.000 --> 00:13:42.000]  就是調油的細面
[00:13:42.000 --> 00:13:45.000]  你要另取一隻公牛毒
[00:13:45.000 --> 00:13:47.000]  作贖罪祭
[00:13:47.000 --> 00:13:49.000]  請會眾讀
[00:13:49.000 --> 00:13:52.000]  將利美人奉到會幕前
[00:13:52.000 --> 00:13:55.000]  招聚以色列全會眾
[00:13:55.000 --> 00:13:58.000]  將利美人奉到耶和華面前
[00:13:58.000 --> 00:14:02.000]  以色列人要按守在他們頭上
[00:14:02.000 --> 00:14:06.000]  阿倫也將他們奉到耶和華面前
[00:14:06.000 --> 00:14:09.000]  以色列人當作遙祭
[00:14:09.000 --> 00:14:12.000]  視他們好辦耶和華的事
[00:14:12.000 --> 00:14:17.000]  利美人要按守在那兩隻牛的頭上
[00:14:17.000 --> 00:14:20.000]  你要將一隻作贖罪祭
[00:14:20.000 --> 00:14:22.000]  一隻作凡祭
[00:14:22.000 --> 00:14:24.000]  獻給耶和華
[00:14:24.000 --> 00:14:26.000]  為利美人贖罪
[00:14:26.000 --> 00:14:31.000]  你也要使利美人站在阿倫和他兒子面前
[00:14:31.000 --> 00:14:34.000]  將他們當作遙祭
[00:14:34.000 --> 00:14:36.000]  奉給耶和華
[00:14:36.000 --> 00:14:41.000]  這樣你從以色列人中將利美人分別出來
[00:14:41.000 --> 00:14:43.000]  利美人便要歸我
[00:14:43.000 --> 00:14:47.000]  此後利美人要進去辦會幕的事
[00:14:47.000 --> 00:14:49.000]  你要潔淨他們
[00:14:49.000 --> 00:14:52.000]  將他們當作遙祭奉上
[00:14:52.000 --> 00:14:56.000]  因為他們是從以色列人中傳言給我的
[00:14:56.000 --> 00:14:58.000]  我揀選他們歸我
[00:14:58.000 --> 00:15:02.000]  是代替以色列人中一切投身的
[00:15:02.000 --> 00:15:06.000]  以色列人中一切投身的
[00:15:06.000 --> 00:15:09.000]  連人大生畜都是我的
[00:15:09.000 --> 00:15:13.000]  我在埃及地擊殺一切投身的雅天
[00:15:13.000 --> 00:15:16.000]  將他們分別為聖歸我
[00:15:16.000 --> 00:15:21.000]  我揀選利美人代替以色列人中一切投身的
[00:15:21.000 --> 00:15:28.000]  我從以色列人中將利美人當作賞賜給阿倫和他的兒子
[00:15:28.000 --> 00:15:32.000]  在會幕中辦以色列人的事
[00:15:32.000 --> 00:15:34.000]  又為以色列人贖罪
[00:15:34.000 --> 00:15:37.000]  免得他們埃近聖所
[00:15:37.000 --> 00:15:41.000]  有災殃臨到他們中間
[00:15:41.000 --> 00:15:47.000]  摩西、阿倫並以色列傳會中便向利美人如此行
[00:15:47.000 --> 00:15:51.000]  凡耶和華子著利美人所吩咐摩西的
[00:15:51.000 --> 00:15:55.000]  以色列人就向他們這樣行
[00:15:55.000 --> 00:15:57.000]  於是利美人潔淨自己
[00:15:57.000 --> 00:16:00.000]  除了罪、洗了衣服
[00:16:00.000 --> 00:16:04.000]  阿倫將他們當作遙祭奉到耶和華面前
[00:16:04.000 --> 00:16:08.000]  又為他們贖罪、潔淨他們
[00:16:08.000 --> 00:16:11.000]  然後利美人進去
[00:16:11.000 --> 00:16:14.000]  在阿倫和他的兒子面前
[00:16:14.000 --> 00:16:16.000]  在會幕中辦事
[00:16:16.000 --> 00:16:20.000]  耶和華子著利美人怎樣吩咐摩西
[00:16:20.000 --> 00:16:24.000]  以色列人就怎樣向他們行了
[00:16:24.000 --> 00:16:27.000]  第五至二十二節
[00:16:27.000 --> 00:16:30.000]  我們聽到上帝的吩咐第二點
[00:16:30.000 --> 00:16:33.000]  被揀選的利美人要潔淨
[00:16:33.000 --> 00:16:37.000]  上帝清楚吩咐摩西揀選利美人
[00:16:37.000 --> 00:16:40.000]  他們先要經過一個完整的潔淨禮
[00:16:40.000 --> 00:16:46.000]  第一,先由摩西用除罪水潔淨利美人
[00:16:46.000 --> 00:16:49.000]  潔淨他們禮儀上的不潔
[00:16:49.000 --> 00:16:54.000]  第二,利美人自己要全身剃毛、洗衣服
[00:16:54.000 --> 00:16:59.000]  潔淨自己、栽獻贖罪祭和犯祭
[00:16:59.000 --> 00:17:02.000]  潔淨他們生活上嚴重的不潔
[00:17:02.000 --> 00:17:06.000]  第三,以色列人按手在利美人的頭上
[00:17:06.000 --> 00:17:10.000]  將利美人獻給耶和華作遙祭
[00:17:10.000 --> 00:17:12.000]  好像活的祭
[00:17:12.000 --> 00:17:16.000]  替代全以色列人中一切頭三
[00:17:16.000 --> 00:17:19.000]  專心獻給上帝服侍
[00:17:19.000 --> 00:17:21.000]  時間關係
[00:17:21.000 --> 00:17:23.000]  有關各種的祭
[00:17:23.000 --> 00:17:26.000]  你們可以自由看利美記
[00:17:26.000 --> 00:17:30.000]  潔淨利美人被分別出來
[00:17:30.000 --> 00:17:33.000]  不是升他們做特別階級
[00:17:33.000 --> 00:17:38.000]  而是全個群體同心的獻給聖潔的上帝
[00:17:38.000 --> 00:17:43.000]  利美人不再聽自己和世界的聲音去計劃人生
[00:17:43.000 --> 00:17:48.000]  而是聽上帝的聲音帶領分別出來
[00:17:48.000 --> 00:17:51.000]  自願的走入光宗去服侍
[00:17:51.000 --> 00:17:54.000]  和服侍百姓
[00:17:54.000 --> 00:17:57.000]  這個是很重要的提醒
[00:17:57.000 --> 00:18:00.000]  是整體分別為性的潔淨
[00:18:00.000 --> 00:18:03.000]  包括個人和群體
[00:18:03.000 --> 00:18:05.000]  合一的同心
[00:18:05.000 --> 00:18:09.000]  不單止是自己和上帝有親密的關係
[00:18:09.000 --> 00:18:13.000]  同時都需要群體合一的分辨
[00:18:13.000 --> 00:18:15.000]  這個就是上帝的聲音
[00:18:15.000 --> 00:18:17.000]  避免自以為是
[00:18:17.000 --> 00:18:19.000]  自以為而
[00:18:19.000 --> 00:18:22.000]  引起衝突和不和
[00:18:22.000 --> 00:18:26.000]  今天你和我都是新約的祭司
[00:18:26.000 --> 00:18:29.000]  上帝不是只選擇目者傳道人
[00:18:29.000 --> 00:18:33.000]  是選擇所有屬於祂的人分別為性
[00:18:33.000 --> 00:18:35.000]  人受聖靈感動
[00:18:35.000 --> 00:18:37.000]  在內心信耶穌
[00:18:37.000 --> 00:18:40.000]  在群體中公開的受洗
[00:18:40.000 --> 00:18:44.000]  同主同死同埋葬同復活成為新造的人
[00:18:44.000 --> 00:18:48.000]  重新我們每日過基督教道的樣式生活
[00:18:48.000 --> 00:18:52.000]  好像穿了手術袍的醫生和醫護團隊
[00:18:52.000 --> 00:18:56.000]  進手術室之前他們一定洗手
[00:18:56.000 --> 00:18:57.000]  消毒
[00:18:57.000 --> 00:18:58.000]  穿手術袍
[00:18:58.000 --> 00:18:59.000]  戴口罩
[00:18:59.000 --> 00:19:00.000]  手套
[00:19:00.000 --> 00:19:02.000]  一旦進了手術室
[00:19:02.000 --> 00:19:06.000]  他們不會再做其他沒有關係的事
[00:19:06.000 --> 00:19:10.000]  因為他們意識到他們在一個特別神聖的環境
[00:19:10.000 --> 00:19:13.000]  手術袍代表那一刻他們被分別出來
[00:19:13.000 --> 00:19:15.000]  只有一個目的
[00:19:15.000 --> 00:19:17.000]  就是救人
[00:19:17.000 --> 00:19:22.000]  同樣上帝在舊約的尼微人
[00:19:22.000 --> 00:19:26.000]  延伸到新約就是我們基督徒
[00:19:26.000 --> 00:19:28.000]  被分別出來
[00:19:28.000 --> 00:19:31.000]  讓我們穿上一個新的身份
[00:19:31.000 --> 00:19:33.000]  就是上帝兒女的身份
[00:19:33.000 --> 00:19:36.000]  不再只是為自己打算
[00:19:36.000 --> 00:19:38.000]  而是為上帝的家
[00:19:38.000 --> 00:19:40.000]  為人的靈魂要付出
[00:19:40.000 --> 00:19:42.000]  弟兄姊妹
[00:19:42.000 --> 00:19:44.000]  你們何時會穿這件袍
[00:19:44.000 --> 00:19:47.000]  不要只是回教會才穿
[00:19:47.000 --> 00:19:49.000]  其實無時無刻
[00:19:49.000 --> 00:19:51.000]  我們都穿著這件
[00:19:51.000 --> 00:19:54.000]  分別為聖的身袍
[00:19:54.000 --> 00:19:57.000]  言行合一的跟隨基督
[00:19:57.000 --> 00:19:59.000]  小心隨低
[00:19:59.000 --> 00:20:01.000]  變回一個不信上帝
[00:20:01.000 --> 00:20:03.000]  沒有上帝的人
[00:20:03.000 --> 00:20:05.000]  第二個小結
[00:20:05.000 --> 00:20:07.000]  我們要潔淨
[00:20:07.000 --> 00:20:10.000]  分別為聖是全天候
[00:20:10.000 --> 00:20:13.000]  個人和群體
[00:20:13.000 --> 00:20:16.000]  我們再聽第23到26節
[00:20:16.000 --> 00:20:19.000]  耶和華曉遇摩西說
[00:20:19.000 --> 00:20:21.000]  尼微人是這樣
[00:20:21.000 --> 00:20:23.000]  從二十五歲以外
[00:20:23.000 --> 00:20:25.000]  他們要前來任職
[00:20:25.000 --> 00:20:27.000]  辦會幕的事
[00:20:27.000 --> 00:20:29.000]  到了五十歲要停工退任
[00:20:29.000 --> 00:20:31.000]  不再辦事
[00:20:31.000 --> 00:20:33.000]  只要在會幕裡
[00:20:33.000 --> 00:20:36.000]  和他們的弟兄一同侍候
[00:20:36.000 --> 00:20:38.000]  謹守所吩咐的
[00:20:38.000 --> 00:20:40.000]  不再辦事了
[00:20:40.000 --> 00:20:42.000]  至於所吩咐尼微人的
[00:20:42.000 --> 00:20:46.000]  你要這樣向他們行
