
[00:00:00.000 --> 00:00:03.680]  各位大姐妹,早晨!讓我們先聽神的道義,讓我們先同心同律
[00:08:07.520 --> 00:08:08.920]  他說什麼都懂了
[00:08:08.920 --> 00:08:10.720]  他說他什麼都明白了
[00:08:10.720 --> 00:08:12.400]  大部分人都說他懂的
[00:08:12.400 --> 00:08:13.720]  大部分人都說他都明白了
[00:08:13.720 --> 00:08:15.640]  那我將這些交給他做的時候
[00:08:15.640 --> 00:08:17.040]  當然是交給他做的時候
[00:08:17.040 --> 00:08:18.000]  他當然做不到
[00:08:18.000 --> 00:08:18.480]  他當然做不到
[00:08:18.480 --> 00:08:19.120]  因為不懂
[00:08:19.120 --> 00:08:19.720]  因為他不明白
[00:08:19.720 --> 00:08:21.120]  接著他又怎麼樣
[00:08:21.120 --> 00:08:21.640]  他怎麼做
[00:08:21.640 --> 00:08:22.440]  走來跟我講
[00:08:22.440 --> 00:08:23.200]  走來跟我講
[00:08:23.200 --> 00:08:24.800]  我沒空你給我做回去
[00:08:24.800 --> 00:08:25.880]  我沒有空
[00:08:25.880 --> 00:08:27.200]  我走了
[00:08:27.200 --> 00:08:28.520]  你還要我給你做
[00:08:28.520 --> 00:08:29.720]  我馬上離開了
[00:08:29.720 --> 00:08:30.520]  你還要我做
[00:08:30.520 --> 00:08:31.080]  還有
[00:08:31.080 --> 00:08:32.400]  大家這麼高這麼矮而已
[00:08:32.400 --> 00:08:33.560]  為什麼你叫我做
[00:08:33.560 --> 00:08:35.440]  但是都是同等的
[00:08:35.440 --> 00:08:37.320]  為什麼你叫我做呢
[00:08:37.320 --> 00:08:40.040]  接著我見他走進我老闆的房間
[00:08:40.040 --> 00:08:41.520]  跟老闆講話的時候
[00:08:41.520 --> 00:08:42.120]  我
[00:08:42.120 --> 00:08:43.960]  結果發現他走到我老闆的
[00:08:43.960 --> 00:08:44.440]  當時
[00:08:44.440 --> 00:08:45.920]  哇他很兇的
[00:08:45.920 --> 00:08:46.960]  他老闆很厲害
[00:08:46.960 --> 00:08:48.480]  一進去就說
[00:08:48.480 --> 00:08:49.120]  他老闆說
[00:08:49.120 --> 00:08:50.800]  你在外面都聽到他講
[00:08:50.800 --> 00:08:51.440]  在外面都聽到
[00:08:51.440 --> 00:08:52.600]  我明天不上班了
[00:08:52.600 --> 00:08:53.120]  哇
[00:08:53.120 --> 00:08:53.600]  我明天不上班了
[00:08:53.600 --> 00:08:55.720]  講就行了
[00:08:55.720 --> 00:08:57.480]  他說他不上班
[00:08:57.480 --> 00:08:58.520]  因為他要看醫生
[00:08:58.520 --> 00:09:00.320]  他說我要看醫生
[00:09:00.320 --> 00:09:02.200]  我老闆都沒有他扶
[00:09:02.200 --> 00:09:03.080]  我老闆都沒有他扶
[00:09:03.080 --> 00:09:04.280]  這個世界的人
[00:09:04.280 --> 00:09:05.680]  沒有神為主
[00:09:05.680 --> 00:09:07.160]  就以自己為主的了
[00:09:07.160 --> 00:09:08.160]  就是這個世界上
[00:09:08.160 --> 00:09:09.640]  如果不以神為主的
[00:09:09.640 --> 00:09:11.160]  他就以自己為主
[00:09:11.160 --> 00:09:13.800]  當然不是一定百分百的人都是這樣
[00:09:13.800 --> 00:09:15.200]  不是說百分之百的人都是這樣
[00:09:15.200 --> 00:09:16.680]  當然不是一下政策下面
[00:09:16.680 --> 00:09:17.800]  全部都是這樣
[00:09:17.800 --> 00:09:20.720]  不是說一些多數人與政策之下
[00:09:20.720 --> 00:09:21.720]  所有人都是這樣
[00:09:21.720 --> 00:09:23.200]  但是從這件事給我看見
[00:09:23.200 --> 00:09:25.000]  原來當一個人
[00:09:25.000 --> 00:09:26.760]  主是不同的時候
[00:09:26.760 --> 00:09:28.280]  就有很大的分別
[00:09:28.280 --> 00:09:29.840]  但是這件事讓我看到
[00:09:29.840 --> 00:09:31.080]  當主不同的時候
[00:09:31.080 --> 00:09:32.120]  也有很大的分別
[00:09:32.120 --> 00:09:34.280]  我在香港大學的同事
[00:09:34.280 --> 00:09:36.040]  我的上司他這樣說
[00:09:36.040 --> 00:09:37.200]  我在香港大學
[00:09:37.200 --> 00:09:38.480]  我的同事
[00:09:38.480 --> 00:09:39.640]  我的上司這麼講
[00:09:39.640 --> 00:09:41.840]  他說當一個小朋友忘記了
[00:09:41.840 --> 00:09:44.120]  家中的主人是他的父母的時候
[00:09:44.120 --> 00:09:45.480]  當家中的小孩
[00:09:45.480 --> 00:09:48.920]  忘記了家中的主人是自己父母的時候
[00:09:48.920 --> 00:09:51.560]  他們就會很容易變成一個小霸王
[00:09:51.560 --> 00:09:53.320]  他們就很容易變成一個小霸王
[00:09:53.320 --> 00:09:54.680]  甚至一個小皇帝
[00:09:54.680 --> 00:09:55.880]  或者小皇帝
[00:09:55.880 --> 00:09:59.600]  而當這件事同樣發生在任何一個人身上的時候
[00:09:59.600 --> 00:10:01.760]  當這件事發生在任何一個人身上的時候
[00:10:01.760 --> 00:10:04.600]  就可能造就了一個人是目中無人
[00:10:04.600 --> 00:10:08.640]  就可能造成肆無忌憚的惡人
[00:10:08.640 --> 00:10:10.040]  肆無忌憚的惡人
[00:10:10.040 --> 00:10:12.120]  他只會憑自己的喜好而做事
[00:10:12.120 --> 00:10:14.160]  只會憑自己的喜好而做事
[00:10:14.160 --> 00:10:16.240]  甚至不惜去傷害人
[00:10:16.240 --> 00:10:17.680]  以達到自己的目的
[00:10:17.680 --> 00:10:19.200]  不惜甚至傷害別人
[00:10:19.200 --> 00:10:20.560]  以達到自己的目的
[00:10:20.560 --> 00:10:23.280]  雖然我這位同事是一個外國人
[00:10:23.280 --> 00:10:24.520]  他也都不是信主
[00:10:24.520 --> 00:10:27.480]  但是他說這番話有其道理在其中
[00:10:27.480 --> 00:10:30.680]  所以我這位朋友雖然沒有信主
[00:10:30.680 --> 00:10:32.920]  但是他話有一些道理
[00:10:32.920 --> 00:10:36.440]  尤其是當人自己做自己的主的時候
[00:10:36.440 --> 00:10:38.600]  當人自己做自己主的時候
[00:10:38.600 --> 00:10:40.440]  就會有很多問題會衍生出來
[00:10:40.440 --> 00:10:41.880]  就會有很多問題衍生出來
[00:10:41.880 --> 00:10:43.160]  原因是因為一個
[00:10:43.160 --> 00:10:43.720]  原因是一個
[00:10:43.720 --> 00:10:45.000]  已經講得很清楚
[00:10:45.000 --> 00:10:45.600]  已經講得很清楚
[00:10:45.600 --> 00:10:47.400]  因為世人都犯了罪
[00:10:47.400 --> 00:10:48.520]  因為世人都犯了罪
[00:10:48.520 --> 00:10:51.040]  當人每一個都有罪性在他裡面的時候
[00:10:51.040 --> 00:10:53.320]  當每一個人都有罪性的時候
[00:10:53.320 --> 00:10:55.600]  就會有很多壞的東西會出來
[00:10:55.600 --> 00:10:58.760]  就會有很多壞的事情衍生出來
[00:10:58.760 --> 00:11:00.080]  以我這樣的看法
[00:11:00.080 --> 00:11:01.120]  這個看法
[00:11:01.120 --> 00:11:04.000]  在我們甚至中國人的歷史文化裡面
[00:11:04.000 --> 00:11:05.080]  都看得到
[00:11:05.080 --> 00:11:07.520]  在中國歷史文化當中都會看得到
[00:11:07.520 --> 00:11:09.800]  所以我們看見在文學裡面
[00:11:09.800 --> 00:11:11.880]  很多時候我們中國人經常討論
[00:11:11.880 --> 00:11:13.480]  人是性本善呢
[00:11:13.480 --> 00:11:14.800]  還是性本惡
[00:11:14.800 --> 00:11:15.920]  在中國文學當中
[00:11:15.920 --> 00:11:19.800]  就是會討論人性本善還是性本惡
[00:11:19.800 --> 00:11:21.080]  中國人的文化裡面
[00:11:21.080 --> 00:11:22.840]  看見人有這兩方面
[00:11:22.840 --> 00:11:25.240]  中國文學看見人有這兩方面
[00:11:25.240 --> 00:11:29.440]  於是嘗試以教導去糾正人的錯誤
[00:11:29.440 --> 00:11:32.920]  顯揚那個人的罪惡和善良
[00:11:32.920 --> 00:11:35.680]  就是以教導去糾正人的錯誤
[00:11:35.680 --> 00:11:37.280]  來顯示這個善良
[00:11:37.280 --> 00:11:39.400]  但是如果教育是可以改變人的
[00:11:39.400 --> 00:11:41.600]  就今天這個世界天下太平了
[00:11:41.600 --> 00:11:43.120]  如果教育可以改變人
[00:11:43.120 --> 00:11:45.000]  那麼這個天下一定太平
[00:11:45.000 --> 00:11:47.600]  尤其是我們看回北美洲
[00:11:47.600 --> 00:11:49.200]  如果我們看北美洲
[00:11:49.200 --> 00:11:52.240]  北美洲可以說是全世界裡面
[00:11:52.240 --> 00:11:56.000]  就學就能夠讀書的率
[00:11:56.000 --> 00:11:58.480]  是最高的一個州份
[00:11:58.480 --> 00:12:00.920]  北美洲是讀書
[00:12:00.920 --> 00:12:07.000]  閱讀率最高的地方
[00:12:07.000 --> 00:12:09.760]  但是接受教育最高的地方
[00:12:09.760 --> 00:12:11.280]  就是這個地方
[00:12:11.280 --> 00:12:12.320]  但是你看看
[00:12:12.320 --> 00:12:14.400]  北美洲的罪惡
[00:12:14.400 --> 00:12:16.280]  你看看北美洲
[00:12:16.280 --> 00:12:17.840]  我都不敢說
[00:12:17.840 --> 00:12:19.280]  隨便打開一份報紙
[00:12:19.280 --> 00:12:20.960]  現在我都不敢上網
[00:12:20.960 --> 00:12:22.880]  所以有時候我都不敢上網
[00:12:22.880 --> 00:12:24.080]  隨便打開報紙
[00:12:24.080 --> 00:12:25.680]  一打開上網的 browser
[00:12:25.680 --> 00:12:27.320]  msn.ca
[00:12:27.320 --> 00:12:30.360]  頭版永遠都不是殺人就是放火
[00:12:30.360 --> 00:12:35.040]  msn.ca 的頭版永遠不是殺人就是放火
[00:12:35.040 --> 00:12:39.200]  為什麼一個有這麼高教育水平的州份
[00:12:39.200 --> 00:12:41.040]  都仍然有這麼多這樣的罪惡
[00:12:41.040 --> 00:12:43.040]  為什麼教育都改變不了人
[00:12:43.040 --> 00:12:44.960]  為什麼這麼高的教育地方
[00:12:44.960 --> 00:12:46.320]  還有這麼多罪惡呢
[00:12:46.320 --> 00:12:47.960]  那就是教育改變不了人
[00:12:47.960 --> 00:12:51.240]  我們怎樣才能找到一個真正的主
[00:12:51.240 --> 00:12:53.960]  能夠幫助我們人的生命
[00:12:53.960 --> 00:12:55.600]  能夠走在正路上呢
[00:12:55.600 --> 00:12:58.720]  怎麼樣讓人的生命走在正路上呢
[00:12:58.720 --> 00:13:00.640]  這個就是今天的經文的主旨
[00:13:00.640 --> 00:13:02.360]  那就是今天經文的主旨
[00:13:02.360 --> 00:13:04.760]  找到一個正確的主
[00:13:04.760 --> 00:13:06.720]  來管束我們的生命
[00:13:06.720 --> 00:13:10.040]  找到一個正確的主來管束我們的生命
[00:13:10.040 --> 00:13:12.200]  而這位主一定要在
[00:13:12.200 --> 00:13:15.720]  他自己的標準和他的行政過程
[00:13:15.720 --> 00:13:17.000]  是無誤的主
[00:13:17.000 --> 00:13:19.080]  那我們才有信心
[00:13:19.080 --> 00:13:20.760]  走在這條道路是沒錯的
[00:13:20.760 --> 00:13:23.160]  只有他的標準準確無誤的時候
[00:13:23.160 --> 00:13:24.920]  讓我們走在這條道路上
[00:13:24.920 --> 00:13:26.120]  才不會有錯
[00:13:26.120 --> 00:13:27.080]  而聖經告訴我們
[00:13:27.080 --> 00:13:30.480]  這位主就叫做耶和華
[00:13:30.480 --> 00:13:31.640]  那麼聖經告訴我們
[00:13:31.640 --> 00:13:33.800]  這位主就是耶和華神
[00:13:33.800 --> 00:13:36.280]  那我們看看聖經裡面怎樣記載
[00:13:36.280 --> 00:13:39.240]  和怎樣教導我們這方面的知識
[00:13:39.240 --> 00:13:40.400]  我們打開聖經
[00:13:40.400 --> 00:13:41.800]  看聖經是怎麼記載的
[00:13:41.800 --> 00:13:44.000]  我們先看今天所讀的經文
[00:13:44.000 --> 00:13:45.520]  約書亞記第四章
[00:13:45.520 --> 00:13:47.800]  從第十五節至第十九節
[00:13:47.800 --> 00:13:51.600]  我們先看經文的四章十五到十九節
[00:13:51.600 --> 00:13:53.640]  找到之後不如我們一起讀好不好
[00:13:53.640 --> 00:13:55.000]  找到以後我們一同來讀
[00:13:55.000 --> 00:13:56.680]  我們找到之後一起讀
[00:13:56.680 --> 00:13:58.200]  我們找到以後一同來讀
[00:13:58.200 --> 00:14:00.360]  約書亞記第四章
[00:14:00.360 --> 00:14:03.240]  第十五至十九節
[00:14:03.240 --> 00:14:06.360]  約書亞記第四章十五到十九節
[00:14:06.360 --> 00:14:08.520]  我們慢慢讀
[00:14:08.520 --> 00:14:12.280]  耶和華曉如約書亞說
[00:14:12.280 --> 00:14:15.840]  祢吩咐臺法季的祭司
[00:14:15.840 --> 00:14:18.840]  從約旦河裡上來
[00:14:18.840 --> 00:14:22.000]  約書亞就吩咐祭司說
[00:14:22.000 --> 00:14:25.320]  你們從約旦河裡上來
[00:14:25.320 --> 00:14:28.200]  臺耶和華約季的祭司
[00:14:28.200 --> 00:14:30.800]  從約旦河裡上來
[00:14:30.800 --> 00:14:33.520]  腳掌剛落趕地
[00:14:33.520 --> 00:14:36.920]  約旦河的水就流到遠處
[00:14:36.920 --> 00:14:39.560]  仍夠漲過兩岸
[00:14:39.560 --> 00:14:44.680]  正如初十日百姓從約旦河裡上來
[00:14:44.680 --> 00:14:49.880]  就在吉甲在耶利哥的東邊安營
[00:14:49.880 --> 00:14:54.160]  我們前面已經講過
[00:14:54.160 --> 00:14:55.400]  我們前面已經講過
[00:14:55.400 --> 00:14:57.120]  神在這裡做了一件神蹟
[00:14:57.120 --> 00:14:58.320]  神在這裡做了一件神蹟
[00:14:58.320 --> 00:15:00.440]  帶領以色列民從昔日埃及
[00:15:00.440 --> 00:15:02.960]  一路走走走走走進入到英許地
[00:15:02.960 --> 00:15:04.800]  就帶領以色列民
[00:15:04.800 --> 00:15:07.920]  從埃及一直到英許地
[00:15:07.920 --> 00:15:09.600]  在最初出英許地的時候
[00:15:09.600 --> 00:15:12.240]  他們要經過紅海或者挪威海
[00:15:12.240 --> 00:15:14.760]  就說剛出埃及的時候要經過紅海
[00:15:14.760 --> 00:15:15.280]  我就努力
