
[00:00:00.000 --> 00:00:05.040]  我們讀一段聖經在天主教家前書第五章第十八節
[00:01:24.400 --> 00:01:27.080]  或者是家人團聚爲主
[00:01:27.080 --> 00:01:31.880]  卻沒有人真正的紀念到神的恩典跟作爲來
[00:01:31.880 --> 00:01:34.800]  所以今天當我們在慶祝感恩節的時候
[00:01:34.800 --> 00:01:38.320]  我們不應該只是有一些慶祝的活動而已
[00:01:38.320 --> 00:01:39.680]  更重要的是
[00:01:39.680 --> 00:01:41.600]  在每天的生活當中
[00:01:41.600 --> 00:01:45.240]  我們要做一個心存感恩的人
[00:01:45.240 --> 00:01:49.160]  因爲這正是神在我們身上的一個心意
[00:01:49.160 --> 00:01:50.720]  Amen
[00:01:50.720 --> 00:01:54.160]  那你說我們怎麼樣來做一個心存感恩的人呢?
[00:01:54.160 --> 00:01:56.080]  今天早上從三方面來思想
[00:01:56.080 --> 00:01:59.520]  第一個一定要數算神的恩典
[00:01:59.520 --> 00:02:03.600]  跟你們要數算神的恩典
[00:02:03.600 --> 00:02:05.920]  一個感恩的心是很重要的
[00:02:05.920 --> 00:02:10.800]  你知道一個感恩的心能夠使我們心胸能夠寬廣
[00:02:10.800 --> 00:02:13.880]  否則的話當我們面對每天忙碌的生活
[00:02:13.880 --> 00:02:17.200]  我們的眼目常常變得非常的狹窄
[00:02:17.200 --> 00:02:21.120]  我們只看得見眼前的成功跟失敗
[00:02:21.120 --> 00:02:23.800]  卻忽略了人的一生
[00:02:23.800 --> 00:02:29.400]  是遠比你這個時刻的成功失敗更加寬廣
[00:02:29.400 --> 00:02:32.360]  所以無論你現在的環境是如何
[00:02:32.360 --> 00:02:36.280]  你一定要來學習數算神的恩典
[00:02:36.280 --> 00:02:38.440]  那你說怎麼數法呢?
[00:02:38.440 --> 00:02:39.160]  兩方面
[00:02:39.160 --> 00:02:41.160]  第一個一定要往回數
[00:02:41.160 --> 00:02:44.280]  跟你們要往回數
[00:02:44.280 --> 00:02:47.960]  要數算神在你生命當中
[00:02:47.960 --> 00:02:51.360]  過去所給你的一切的恩典
[00:02:51.360 --> 00:02:53.760]  那爲什麼要數算神的恩典呢?
[00:02:53.760 --> 00:02:54.120]  我告訴你
[00:02:54.120 --> 00:02:58.720]  因爲這是主所期待我們要做的事情
[00:02:58.720 --> 00:03:00.200]  你還記得有一次
[00:03:00.200 --> 00:03:02.600]  耶穌醫治了十個長大麻瘋的
[00:03:02.600 --> 00:03:03.560]  記得嗎?
[00:03:03.560 --> 00:03:06.080]  請問有幾個回來感恩呢?
[00:03:06.080 --> 00:03:08.080]  只有一個回來感恩
[00:03:08.080 --> 00:03:10.720]  連主耶穌都很驚訝
[00:03:10.720 --> 00:03:12.920]  所以主耶穌立刻問一個問題
[00:03:12.920 --> 00:03:16.480]  那其他九個到哪裏去了?
[00:03:16.480 --> 00:03:19.120]  可見得主有期待
[00:03:19.120 --> 00:03:20.800]  主期待我們回來感謝
[00:03:20.800 --> 00:03:24.240]  否則耶穌不會問其他九個到哪去了
[00:03:24.240 --> 00:03:27.200]  因爲耶穌期待我們回來
[00:03:27.200 --> 00:03:31.880]  我們看見耶穌期待我們來數算祂的恩典
[00:03:31.880 --> 00:03:32.920]  也許你會說
[00:03:32.920 --> 00:03:35.120]  這有什麼好數算的
[00:03:35.120 --> 00:03:37.840]  這一切難道不是理所當然了嗎?
[00:03:37.840 --> 00:03:40.080]  我所花的是我賺來的
[00:03:40.080 --> 00:03:43.440]  我所享受的是我勞力換取來的
[00:03:43.440 --> 00:03:46.040]  有什麼好數算的?
[00:03:46.040 --> 00:03:47.600]  但其實如果你仔細想想
[00:03:47.600 --> 00:03:50.600]  難道真的是理所當然嗎?
[00:03:50.600 --> 00:03:53.880]  若不是因爲神的憐憫跟恩典
[00:03:53.880 --> 00:03:56.280]  我們怎麼會有這樣的機會
[00:03:56.280 --> 00:04:00.320]  有這麼的環境來賺取這一切呢?
[00:04:00.320 --> 00:04:03.240]  你知道這些年我常常在非洲工作
[00:04:03.240 --> 00:04:04.960]  如果你有機會去非洲
[00:04:04.960 --> 00:04:06.400]  你就會發現
[00:04:06.400 --> 00:04:07.960]  非洲什麼都不多
[00:04:07.960 --> 00:04:09.560]  孩子最多
[00:04:09.560 --> 00:04:13.160]  所以每一次我在非洲看着這些孩子們的時候
[00:04:13.160 --> 00:04:15.080]  你知道我就不能不爲我們
[00:04:15.080 --> 00:04:19.200]  生活在北美的弟兄姐妹獻上感謝
[00:04:19.200 --> 00:04:20.840]  每一次我看見非洲的孩子
[00:04:20.840 --> 00:04:22.360]  我就知道
[00:04:22.360 --> 00:04:24.480]  他們恐怕一輩子
[00:04:24.480 --> 00:04:26.920]  不會有像我們這麼好的環境
[00:04:26.920 --> 00:04:29.880]  像我們有這麼好的機會來發展
[00:04:29.880 --> 00:04:32.840]  所以你知道每年當我們感恩節的時候
[00:04:32.840 --> 00:04:35.840]  都有送愛到非洲的這樣一個活動
[00:04:35.840 --> 00:04:38.280]  你知道我們所送的禮物其實
[00:04:38.280 --> 00:04:41.040]  在我們這邊只是一點點而已
[00:04:41.040 --> 00:04:43.600]  可對他們他們所領受的時候
[00:04:43.600 --> 00:04:47.040]  那真的如獲至寶的感覺
[00:04:47.040 --> 00:04:50.160]  所以弟兄姐妹真的我們今天生活在這樣一個環境裏面
[00:04:50.160 --> 00:04:55.160]  我們真的需要爲神所給我們一切的恩典獻上感恩的
[00:04:55.160 --> 00:04:59.360]  不但爲神所給我們個人的恩典獻上感恩
[00:04:59.360 --> 00:05:02.760]  我們應該爲我們的家庭來獻上感謝
[00:05:02.760 --> 00:05:04.800]  特別爲我們的父母親來感謝吧
[00:05:04.800 --> 00:05:07.480]  雖然有時候他們嘮叨了一點
[00:05:07.480 --> 00:05:10.440]  有時候照顧起來也麻煩了一點
[00:05:10.440 --> 00:05:12.720]  你知道我常常想起我的父母親
[00:05:12.720 --> 00:05:15.320]  雖然他們都已經被祖接去了
[00:05:15.320 --> 00:05:20.200]  我就想到當年怎麼樣在那種動盪的時代
[00:05:20.200 --> 00:05:23.800]  他們這麼辛苦地把我們三個孩子養大
[00:05:23.800 --> 00:05:28.280]  想到他們怎麼樣把這麼寶貴的信仰傳承給我們
[00:05:28.280 --> 00:05:30.680]  讓我們今天都得蒙祝福
[00:05:30.680 --> 00:05:32.080]  我每次想到這裏
[00:05:32.080 --> 00:05:35.880]  我的心就不能夠不爲他們獻上感謝
[00:05:35.880 --> 00:05:39.040]  其實有時候你嫌你父母太嘮叨
[00:05:39.040 --> 00:05:41.560]  其實難道你我不嘮叨嗎
[00:05:41.560 --> 00:05:44.840]  你知道現在我兩個女兒都嫌我嘮叨你知道嗎
[00:05:44.840 --> 00:05:46.880]  你能夠想象我是很嘮叨的父親嗎
[00:05:46.880 --> 00:05:49.640]  你能想象我嘮叨嗎
[00:05:49.640 --> 00:05:52.920]  但是我發現我真的很嘮叨
[00:05:52.920 --> 00:05:54.560]  那爲什麼嘮叨呢
[00:05:54.560 --> 00:05:58.560]  你想想看你愛一個人就一定很嘮叨
[00:05:58.560 --> 00:05:59.480]  你爲什麼嘮叨
[00:05:59.480 --> 00:06:00.960]  因爲你愛他嘛
[00:06:00.960 --> 00:06:04.600]  真的你想通了就這麼簡單
[00:06:04.600 --> 00:06:06.960]  所以有時候你不要嫌你的父母
[00:06:06.960 --> 00:06:10.120]  其實這一切不都是出於愛嗎
[00:06:10.120 --> 00:06:12.760]  真的爲這個緣故你要感謝
[00:06:12.760 --> 00:06:14.920]  不但爲你的父母親來感謝
[00:06:14.920 --> 00:06:18.240]  也爲你另一半來感謝吧
[00:06:18.240 --> 00:06:20.480]  你想想看若不是因爲他
[00:06:20.480 --> 00:06:23.480]  有誰能夠忍受你直到如今啊
[00:06:23.480 --> 00:06:26.640]  大聲說阿曼
[00:06:26.640 --> 00:06:29.920]  你說哎呀不像從前了啦
[00:06:29.920 --> 00:06:31.520]  當然不像從前了嘛
[00:06:31.520 --> 00:06:35.840]  我曾經讀到一篇文章形容中年的夫妻說什麼
[00:06:35.840 --> 00:06:40.800]  中年夫妻就是禿頭王子胖仙女啦
[00:06:40.800 --> 00:06:44.280]  不但他不一樣你也不一樣了啦
[00:06:44.280 --> 00:06:46.960]  重要的不是不一樣了
[00:06:46.960 --> 00:06:51.120]  重要的是要珍惜現在
[00:06:51.120 --> 00:06:55.840]  那你說牧師我們這些單身的單親的人怎麼辦呢
[00:06:55.840 --> 00:06:58.400]  我要靠主喜樂起來吧
[00:06:58.400 --> 00:07:02.680]  因爲人活着本來就不是單靠婚姻嘛
[00:07:02.680 --> 00:07:06.920]  我常說美滿的生活不是從結婚開始啦
[00:07:06.920 --> 00:07:10.440]  美滿的生活也不從生孩子開始啦
[00:07:10.440 --> 00:07:14.160]  美滿的生活從現在開始
[00:07:14.160 --> 00:07:19.880]  當你學會存着感恩的心來看你的生活的時候
[00:07:19.880 --> 00:07:23.200]  你就會自然重新喜樂起來的
[00:07:23.200 --> 00:07:24.120]  Amen
[00:07:24.120 --> 00:07:26.520]  不但爲你的家庭獻上感謝
[00:07:26.520 --> 00:07:29.480]  更是要爲教會來感恩嘛
[00:07:29.480 --> 00:07:31.960]  特別要爲着神賜給我們教會
[00:07:31.960 --> 00:07:36.840]  這個Shekinah Glory突破的恩高來感謝神啊
[00:07:36.840 --> 00:07:38.200]  想想看
[00:07:38.200 --> 00:07:42.960]  從去年六月我們開工這個工程直到如今
[00:07:42.960 --> 00:07:46.680]  你看神給我們多麼好的天氣啊
[00:07:46.680 --> 00:07:48.480]  不但沒有幾天下雨
[00:07:48.480 --> 00:07:53.800]  而且氣溫這段時間氣溫超級暖和不是嗎
[00:07:53.800 --> 00:07:56.320]  我還記得今年一月份的時候
[00:07:56.320 --> 00:08:00.360]  我在我的Twitter上還Po了一張照片
[00:08:00.360 --> 00:08:04.280]  是我在Santana Road一個奶茶店的外面
[00:08:04.280 --> 00:08:07.280]  坐在外面喝奶茶的照片
[00:08:07.280 --> 00:08:11.880]  一月份還在外面享受陽光
[00:08:11.880 --> 00:08:15.240]  事實上直到今年的十月份你還記得嗎
[00:08:15.240 --> 00:08:19.720]  我還看見人們穿着短袖襯衫在逛街
[00:08:19.720 --> 00:08:24.920]  是一直等到我們教會完工之後纔開始下雨
[00:08:24.920 --> 00:08:26.480]  Hallelujah
[00:08:26.480 --> 00:08:28.160]  真的
[00:08:28.160 --> 00:08:32.200]  而且下禮拜整個禮拜下雨
[00:08:32.200 --> 00:08:35.240]  哇我告訴你我是學氣象的我告訴你
[00:08:35.240 --> 00:08:38.160]  我知道這絕對不是人手所能做的
[00:08:38.160 --> 00:08:40.440]  只有上帝能夠如此爲我們開路
[00:08:40.440 --> 00:08:43.040]  Amen Hallelujah
[00:08:43.040 --> 00:08:46.680]  想想看在我們整個建堂的過程當中
[00:08:46.680 --> 00:08:50.640]  神爲我們預備多好的經濟大環境啊
[00:08:50.640 --> 00:08:56.840]  我們建堂這一年半來正是美國經濟好轉的時刻
[00:08:56.840 --> 00:09:00.840]  事實上美國的經濟已經好久沒有這麼好過了
[00:09:00.840 --> 00:09:05.800]  從川普總統上臺直到如今股票上升了六千多天
[00:09:05.800 --> 00:09:10.200]  你再也找不到一個時刻比這個時刻更合適來建堂的
[00:09:10.200 --> 00:09:11.800]  Amen Hallelujah
[00:09:11.800 --> 00:09:16.480]  這麼好的經濟環境也絕對不是我們人手所能夠做成的
[00:09:16.480 --> 00:09:20.960]  這一定是上帝的手親自爲我們開路Amen
[00:09:20.960 --> 00:09:26.240]  想想看我們這個建堂工程如此快速
[00:09:26.240 --> 00:09:28.080]  有時候可能你沒有留意到
[00:09:28.080 --> 00:09:33.360]  我們整個工程從去年六月直到今年的十月
[00:09:33.360 --> 00:09:38.440]  總共才花了一年零五個月就完工了
[00:09:38.440 --> 00:09:39.800]  Hello
[00:09:39.800 --> 00:09:43.120]  這在灣區真是個奇蹟
[00:09:43.120 --> 00:09:49.240]  特別是現在到處大興土木工人難求的時候
[00:09:49.240 --> 00:09:55.720]  你知道我們家對面有個小小的房子正在打掉重建
[00:09:55.720 --> 00:09:57.760]  在我們教會還沒開工之前
[00:09:57.760 --> 00:09:59.560]  他早已經開工了
[00:09:59.560 --> 00:10:00.920]  現在我們家完工了
[00:10:00.920 --> 00:10:03.000]  他還沒完工啊
[00:10:03.000 --> 00:10:04.040]  真的
[00:10:04.040 --> 00:10:05.760]  我每次看到就
[00:10:05.760 --> 00:10:06.600]  我才明白
[00:10:06.600 --> 00:10:10.520]  哇我們這工程真的太快速了啦
[00:10:10.520 --> 00:10:13.800]  而且居然我們不但快速完工
[00:10:13.800 --> 00:10:17.040]  而且能夠在十月十九號
[00:10:17.040 --> 00:10:22.320]  就是在十月二十號我們縣堂感恩崇拜的前一天
[00:10:22.320 --> 00:10:24.600]  我們拿到臨時使用執照
[00:10:24.600 --> 00:10:26.000]  Hallelujah
[00:10:26.000 --> 00:10:28.520]  真的
[00:10:28.520 --> 00:10:32.600]  我們的神真的是永不務實的真神
[00:10:32.600 --> 00:10:34.560]  我們應當感恩
[00:10:34.560 --> 00:10:38.040]  因爲我們的神果然爲我們成就大事
[00:10:38.040 --> 00:10:41.440]  弟兄姐妹這個Shakina Glory突破的恩高
[00:10:41.440 --> 00:10:43.400]  是一個真實的恩高
[00:10:43.400 --> 00:10:44.280]  Amen
[00:10:44.280 --> 00:10:45.080]  Hallelujah
[00:10:45.080 --> 00:10:50.480]  你知道今年我們教會有四位弟兄姐妹參選公職
[00:10:50.480 --> 00:10:52.960]  我們有三位弟兄姐妹通通當選了
[00:10:52.960 --> 00:10:54.160]  Hallelujah
[00:10:54.160 --> 00:10:56.240]  突破的恩高啊
[00:10:56.240 --> 00:10:59.440]  我們這樣一個教會有三個人競選當選公職了
[00:10:59.440 --> 00:11:00.760]  Hallelujah
[00:11:00.760 --> 00:11:03.520]  不但如此你知道今年很特別的
[00:11:03.520 --> 00:11:05.400]  不但我們在建堂
[00:11:05.400 --> 00:11:08.560]  今年我們的分堂在北美的分堂
[00:11:08.560 --> 00:11:10.240]  有世界除了我們
[00:11:10.240 --> 00:11:12.120]  有世界都完成建堂的工程
[00:11:12.120 --> 00:11:13.720]  Hallelujah
[00:11:13.720 --> 00:11:16.240]  從來沒有這樣的record breaking
[00:11:16.240 --> 00:11:19.120]  沒有說一年我們五個教會通通建堂
[00:11:19.120 --> 00:11:21.120]  沒有的只有第一次
[00:11:21.120 --> 00:11:25.600]  我們看到Shakina突破的恩高是一個真實的恩高
[00:11:25.600 --> 00:11:28.800]  弟兄姐你領受了這個突破的恩高沒有啊
[00:11:28.800 --> 00:11:33.520]  如果你領受了你要大聲感恩來宣告Amen
[00:11:33.520 --> 00:11:35.440]  如果你還沒有別急
[00:11:35.440 --> 00:11:37.920]  這個恩高還是非常strong
[00:11:37.920 --> 00:11:38.880]  非常強烈
[00:11:38.880 --> 00:11:42.240]  你要憑信心來宣告來領受Amen
[00:11:42.240 --> 00:11:43.320]  Hallelujah
[00:11:43.320 --> 00:11:46.160]  我們要爲神的恩典來感謝
[00:11:46.160 --> 00:11:51.360]  爲神賜下這樣突破的恩高在我們這裏來感謝神Amen
[00:11:51.360 --> 00:11:53.200]  不但要往回頭數
[00:11:53.200 --> 00:11:55.720]  第二更是要往前數
[00:11:55.720 --> 00:11:58.840]  更是要往前面數啦
[00:11:58.840 --> 00:12:00.920]  爲什麼要往前面數呢
[00:12:00.920 --> 00:12:04.320]  四篇九十篇第十二節我們一同來唸來
[00:12:04.320 --> 00:12:08.200]  求你只教我們怎樣數算自己的日子
[00:12:08.200 --> 00:12:10.760]  好教我們得着什麼
[00:12:10.760 --> 00:12:12.040]  智慧的心
[00:12:12.040 --> 00:12:14.080]  爲什麼要往前面數
[00:12:14.080 --> 00:12:16.600]  因爲我們需要智慧
[00:12:16.600 --> 00:12:20.840]  來面對人生前面的道路嘛
[00:12:20.840 --> 00:12:23.920]  你知道有人說神給我們的恩典
[00:12:23.920 --> 00:12:26.840]  always越來越豐富
[00:12:26.840 --> 00:12:29.800]  只有一件事情越來越少
[00:12:29.800 --> 00:12:30.720]  什麼呢
[00:12:30.720 --> 00:12:32.480]  就是時間嘛
[00:12:32.480 --> 00:12:34.800]  年輕的時候你不覺得
[00:12:34.800 --> 00:12:36.760]  可是年紀越來越大
[00:12:36.760 --> 00:12:41.480]  你就開始想到我還有多少日子可活啊
[00:12:41.480 --> 00:12:43.840]  事實上你不一定到年紀大
[00:12:43.840 --> 00:12:45.920]  有時候疾病一來
[00:12:45.920 --> 00:12:49.000]  你也不得不想這個問題
[00:12:49.000 --> 00:12:51.520]  每次當我想到這裏的時候
[00:12:51.520 --> 00:12:53.760]  我就不能不一次次來到神裏面
[00:12:53.760 --> 00:12:57.840]  祈求神賜下智慧的心給我
[00:12:57.840 --> 00:13:00.800]  好教我們把握時間
[00:13:00.800 --> 00:13:03.840]  好好的爲主來活Amen
[00:13:03.840 --> 00:13:08.000]  一位出名的基督教家庭心理學家Jim Dobson
[00:13:08.000 --> 00:13:12.600]  當他有一次在心臟病手術開刀結束之後
[00:13:12.600 --> 00:13:15.520]  他就常常勸夫妻們說
[00:13:15.520 --> 00:13:18.800]  嘿不要再浪費時間吵架了
[00:13:18.800 --> 00:13:21.880]  好好爲主而活吧Amen
[00:13:21.880 --> 00:13:23.480]  在我們中間夫妻們
[00:13:23.480 --> 00:13:26.280]  我也勸告你們不要再浪費時間吵架了
[00:13:26.280 --> 00:13:27.160]  跟我一同來說來
[00:13:27.160 --> 00:13:30.800]  不要再浪費時間吵架了Amen
[00:13:30.800 --> 00:13:33.000]  真的還有多少日子在我們前面
[00:13:33.000 --> 00:13:36.200]  還爲什麼浪費時間在吵呢
[00:13:36.200 --> 00:13:37.440]  不要再吵了
[00:13:37.440 --> 00:13:41.280]  好好把握時間爲主而活吧
[00:13:41.280 --> 00:13:45.640]  今天如果你真的知道你在地上的日子是有限的
[00:13:45.640 --> 00:13:49.640]  你知道你的日子是有限的嗎Amen
[00:13:49.640 --> 00:13:52.520]  有限的Amen
[00:13:52.520 --> 00:13:54.320]  你不是forever ever
[00:13:54.320 --> 00:13:56.640]  你在地上的日子是有限的
[00:13:56.640 --> 00:13:59.840]  那你的價值觀就會不一樣你知道嗎
[00:13:59.840 --> 00:14:03.600]  因爲以前你抓得很緊的事物
[00:14:03.600 --> 00:14:07.240]  忽然間當你明白你的日子是有限的時候
[00:14:07.240 --> 00:14:09.960]  忽然間這些以前覺得很重要的
[00:14:09.960 --> 00:14:12.160]  就變得不再重要了
[00:14:12.160 --> 00:14:15.120]  我還記得有一次我去探望一位
[00:14:15.120 --> 00:14:17.440]  在癌症當中的姐妹
[00:14:17.440 --> 00:14:20.040]  她就告訴我說每天早上
[00:14:20.040 --> 00:14:21.760]  她睜開眼睛
[00:14:21.760 --> 00:14:24.320]  第一件事她就對神說
[00:14:24.320 --> 00:14:26.000]  神啊感謝你
[00:14:26.000 --> 00:14:28.480]  又多給我一天
[00:14:28.480 --> 00:14:30.440]  讓我可以爲你而活
[00:14:30.440 --> 00:14:32.800]  哇我從來沒這樣想過
[00:14:32.800 --> 00:14:34.600]  我們生活在戲谷的人
[00:14:34.600 --> 00:14:37.360]  每天早上起來就唉聲嘆氣不是嗎
[00:14:37.360 --> 00:14:39.480]  我不想上班又得上班啊
[00:14:39.480 --> 00:14:41.200]  我還不想去啊
[00:14:41.200 --> 00:14:42.640]  no no no no no
[00:14:42.640 --> 00:14:46.080]  你真的要求神給你智慧的心
[00:14:46.080 --> 00:14:48.560]  能夠把握每一天
[00:14:48.560 --> 00:14:51.280]  這是神給你的新的一天
[00:14:51.280 --> 00:14:53.000]  在這新的一天當中
[00:14:53.000 --> 00:14:55.880]  你可以再一次爲主而活
[00:14:55.880 --> 00:14:57.440]  這是新的一天
[00:14:57.440 --> 00:14:59.080]  在這新的一天當中
[00:14:59.080 --> 00:15:02.200]  你可以再一次經歷神新的恩典
[00:15:02.200 --> 00:15:03.360]  Amen
[00:15:03.360 --> 00:15:05.120]  我們要求神給我們智慧的
[00:15:05.120 --> 00:15:07.240]  往前面數
[00:15:07.240 --> 00:15:09.200]  求神給我們智慧的心
[00:15:09.200 --> 00:15:11.520]  無論神給我們多少日子
[00:15:11.520 --> 00:15:13.600]  我們只要把握每一天
[00:15:13.600 --> 00:15:15.480]  讓我們好好爲主而活
[00:15:15.480 --> 00:15:18.960]  不要浪費神所給我們的每一天
[00:15:18.960 --> 00:15:19.920]  每一個時刻
[00:15:19.920 --> 00:15:20.800]  Amen
[00:15:20.800 --> 00:15:23.680]  只有當你求神給你智慧的心的時候
[00:15:23.680 --> 00:15:26.000]  你才能夠每一個日子當中
[00:15:26.000 --> 00:15:28.280]  經歷神的同在跟恩典的
[00:15:28.280 --> 00:15:29.240]  Amen
[00:15:29.240 --> 00:15:30.280]  所以我們第一個
[00:15:30.280 --> 00:15:32.240]  一定要數算神的恩典
[00:15:32.240 --> 00:15:34.400]  一個心存感恩的人
[00:15:34.400 --> 00:15:36.360]  是一個數算神恩典的人
[00:15:36.360 --> 00:15:37.400]  第二個
[00:15:37.400 --> 00:15:39.840]  一定要確信神掌權
[00:15:39.840 --> 00:15:43.480]  跟你們說要確信神掌權
[00:15:43.480 --> 00:15:46.040]  特別是當你面對一個
[00:15:46.040 --> 00:15:49.440]  現實上的困境的時候
[00:15:49.440 --> 00:15:50.360]  你知道
[00:15:50.360 --> 00:15:52.800]  要爲着神過去的恩典
[00:15:52.800 --> 00:15:54.000]  感謝神
[00:15:54.000 --> 00:15:56.720]  這是比較容易的事情
[00:15:56.720 --> 00:15:59.000]  要面對前面的道路
[00:15:59.000 --> 00:16:01.600]  有一顆爲主而活的心志
[00:16:01.600 --> 00:16:04.120]  也是不難的事情
[00:16:04.120 --> 00:16:07.960]  可是當你真的面對現在就面對
[00:16:07.960 --> 00:16:11.200]  一個現實的困境的時候
[00:16:11.200 --> 00:16:14.400]  我們難免在我們心中會向神問一個問題
[00:16:14.400 --> 00:16:15.720]  就是主啊
[00:16:15.720 --> 00:16:17.880]  你在哪裏啊
[00:16:17.880 --> 00:16:19.400]  但對每一個基督徒來講
[00:16:19.400 --> 00:16:22.320]  我們的眼目不單單是隻是
[00:16:22.320 --> 00:16:24.600]  看見環境而已
[00:16:24.600 --> 00:16:29.760]  我們的眼目應當注視這位坐在寶座上的主
[00:16:29.760 --> 00:16:32.520]  無論我們環境如何改變
[00:16:32.520 --> 00:16:37.160]  我們要確信神的手仍然在掌權
[00:16:37.160 --> 00:16:41.840]  環境只不過是神手中的一個工作的一個推手
[00:16:41.840 --> 00:16:46.840]  要達成神的美好的心意在我們身上而已
[00:16:46.840 --> 00:16:48.480]  所以羅馬書第八章二十八節
[00:16:48.480 --> 00:16:49.360]  我們很熟悉的聖經
[00:16:49.360 --> 00:16:50.720]  我們一同來唸來
[00:16:50.720 --> 00:16:54.120]  我們曉得萬事都互相效力
[00:16:54.120 --> 00:16:56.280]  叫愛神的人得益處
[00:16:56.280 --> 00:16:58.800]  就是按他旨意被造的
[00:16:58.800 --> 00:17:01.160]  這句話在原文裏面其實是說
[00:17:01.160 --> 00:17:04.680]  我們曉得神使萬事
[00:17:04.680 --> 00:17:06.920]  不但是萬事互相效力
[00:17:06.920 --> 00:17:09.880]  神使萬事互相效力
[00:17:09.880 --> 00:17:12.920]  叫愛他人都得到益處
[00:17:12.920 --> 00:17:14.760]  既然講到萬事
[00:17:14.760 --> 00:17:17.040]  那萬事應該包括什麼呢
[00:17:17.040 --> 00:17:21.600]  萬事就應該包括我們覺得好的事情
[00:17:21.600 --> 00:17:25.200]  萬事應該包括我們覺得不大好的事情了
[00:17:25.200 --> 00:17:26.480]  是不是
[00:17:26.480 --> 00:17:30.000]  所以說無論我們覺得好的事情
[00:17:30.000 --> 00:17:32.680]  無論我們覺得不大好的事情
[00:17:32.680 --> 00:17:37.720]  我們感覺神都能夠使萬事都能夠互相效力
[00:17:37.720 --> 00:17:40.040]  叫愛神得益處
[00:17:40.040 --> 00:17:44.080]  換句話說也許今天你我正在面對生命的危機
[00:17:44.080 --> 00:17:46.080]  現實的困境
[00:17:46.080 --> 00:17:48.880]  但是連這些生命中的危機
[00:17:48.880 --> 00:17:52.280]  也能夠帶給我們生命的益處
[00:17:52.280 --> 00:17:53.920]  你說牧師
[00:17:53.920 --> 00:17:58.040]  生命的危機怎麼能夠帶給我們益處呢
[00:17:58.040 --> 00:18:00.520]  起碼帶給我們兩方面的益處
[00:18:00.520 --> 00:18:01.400]  第一個
[00:18:01.400 --> 00:18:05.120]  危機能夠使我們明白自己的軟弱
[00:18:05.120 --> 00:18:06.160]  各位同學來說來
[00:18:06.160 --> 00:18:10.000]  危機能夠使我們明白自己的軟弱
[00:18:10.000 --> 00:18:13.640]  否則我們還自以爲很剛強不是嗎
[00:18:13.640 --> 00:18:16.120]  特別在矽谷的我們這些工程師們
[00:18:16.120 --> 00:18:19.440]  都覺得自己還蠻剛強的
[00:18:19.440 --> 00:18:23.040]  只有當一些危機臨到的時候
[00:18:23.040 --> 00:18:27.080]  我們才發現我們是何等的軟弱嘛
[00:18:27.080 --> 00:18:29.200]  還記得最後晚餐嗎
[00:18:29.200 --> 00:18:30.280]  在最後晚餐的時候
[00:18:30.280 --> 00:18:31.720]  耶穌對門徒們說
[00:18:31.720 --> 00:18:37.480]  今天晚上你們都要因爲我的緣故跌倒
[00:18:37.480 --> 00:18:39.280]  結果彼得怎麼回答呢
[00:18:39.280 --> 00:18:40.640]  彼得就說
[00:18:40.640 --> 00:18:43.720]  衆人雖然都要跌倒
[00:18:43.720 --> 00:18:44.760]  我呢
[00:18:44.760 --> 00:18:47.240]  永不跌倒
