
[00:00:00.000 --> 00:00:03.600]  一個敬畏上主的人
[00:02:24.600 --> 00:02:27.800]  就是永遠都不要懷恨
[00:02:27.800 --> 00:02:29.600]  再考考大家記不記得
[00:02:29.600 --> 00:02:32.200]  前幾個星期我們背了一節聖經
[00:02:32.200 --> 00:02:33.600]  提醒我們
[00:02:33.600 --> 00:02:36.400]  來敬拜上帝要怎樣呢
[00:02:36.400 --> 00:02:39.600]  要帶三心和一體來
[00:02:39.600 --> 00:02:41.400]  記不記得
[00:02:41.400 --> 00:02:43.200]  懂不懂得背
[00:02:43.200 --> 00:02:47.200]  試試由希伯來書十章二十二節
[00:02:47.200 --> 00:02:48.800]  我們應該帶什麼心呢
[00:02:48.800 --> 00:02:51.000]  第一個心是什麼心呢
[00:02:51.000 --> 00:02:53.600]  誠實的心
[00:02:53.600 --> 00:02:59.800]  然後和一個堅定的信心
[00:02:59.800 --> 00:03:03.400]  還有一個心就是以蒙潔淨
[00:03:03.400 --> 00:03:07.400]  以蒙上帝潔淨無愧的良心
[00:03:07.400 --> 00:03:08.600]  三個心
[00:03:08.600 --> 00:03:10.200]  還有一個體
[00:03:10.200 --> 00:03:12.800]  和清水洗淨的身體
[00:03:12.800 --> 00:03:14.600]  來親近上帝
[00:03:14.600 --> 00:03:19.400]  我們希望今年大家要立志
[00:03:19.400 --> 00:03:20.600]  多些背聖經
[00:03:20.600 --> 00:03:22.400]  我們來敬拜上帝的時候
[00:03:22.400 --> 00:03:24.600]  記住要帶三心一體
[00:03:24.600 --> 00:03:26.400]  你不懂得每個字背
[00:03:26.400 --> 00:03:29.200]  記住你要誠實的心
[00:03:29.200 --> 00:03:32.000]  要有堅定的信心
[00:03:32.000 --> 00:03:36.200]  還有一個以蒙潔淨無愧的良心
[00:03:36.200 --> 00:03:39.200]  和一個清水洗淨的身體
[00:03:39.200 --> 00:03:41.800]  來敬拜上帝
[00:03:41.800 --> 00:03:46.200]  這個星期的題目叫門徒理財
[00:03:46.200 --> 00:03:49.200]  希望做個成熟的基督徒系列
[00:03:49.200 --> 00:03:50.600]  最後一個題目
[00:03:50.600 --> 00:03:52.800]  下個星期開始我會開一個新的系列
[00:03:52.800 --> 00:03:56.000]  可能叫做天國人系列
[00:03:56.000 --> 00:03:58.200]  幫助大家認識
[00:03:58.200 --> 00:04:02.000]  聖經的主題其實就是講天國
[00:04:02.000 --> 00:04:04.600]  聖經的主題就是講天國
[00:04:04.600 --> 00:04:07.600]  當我想到有關理財的時候
[00:04:07.600 --> 00:04:11.800]  我就想到其實在不同年齡的階段
[00:04:11.800 --> 00:04:17.200]  對錢財的看法都可能略有不同
[00:04:17.200 --> 00:04:21.000]  而現在我們大部份的弟兄姊妹
[00:04:21.000 --> 00:04:23.200]  都年近六十
[00:04:23.200 --> 00:04:24.800]  包括我自己
[00:04:24.800 --> 00:04:28.200]  我想跟大家分享一篇文章
[00:04:28.200 --> 00:04:30.200]  這篇文章的題目叫做
[00:04:30.200 --> 00:04:32.400]  六十而不還
[00:04:32.400 --> 00:04:34.600]  即使你現在很年輕
[00:04:34.600 --> 00:04:39.400]  都不妨聽一聽年近六十的人的想法
[00:04:39.400 --> 00:04:42.600]  很抱歉這篇文章我不知道是誰作的
[00:04:42.600 --> 00:04:47.600]  我讀給大家聽不是很長
[00:04:47.600 --> 00:04:50.800]  山中也有千年樹
[00:04:50.800 --> 00:04:54.200]  西上難逢百歲人
[00:04:54.200 --> 00:04:58.200]  最大限度你也只活到百多歲
[00:04:58.200 --> 00:05:00.000]  庫胡裏面聲明
[00:05:00.000 --> 00:05:03.600]  十萬人之中才有一個
[00:05:03.600 --> 00:05:06.400]  能活到九十歲
[00:05:06.400 --> 00:05:08.400]  只有三十年
[00:05:08.400 --> 00:05:10.800]  即是假設你現在是六十歲
[00:05:10.800 --> 00:05:14.400]  仍然健壯又沒有意外發生
[00:05:14.400 --> 00:05:18.800]  能活到八十歲就只有二十年
[00:05:18.800 --> 00:05:21.200]  因為剩下的日子不多
[00:05:21.200 --> 00:05:25.000]  你臨走時甚麼都帶不走
[00:05:25.000 --> 00:05:27.000]  你不必太節省
[00:05:27.000 --> 00:05:28.600]  該花的錢要花
[00:05:28.600 --> 00:05:30.800]  該享受的要享受
[00:05:30.800 --> 00:05:33.400]  該捐助的要捐助
[00:05:33.400 --> 00:05:37.200]  唯獨不能留這筆錢給兒孫
[00:05:37.200 --> 00:05:41.000]  把它變成寄生蟲
[00:05:41.000 --> 00:05:44.400]  不必對死後的事考慮太多
[00:05:44.400 --> 00:05:46.800]  因為變成灰的你
[00:05:46.800 --> 00:05:50.800]  對表揚與批評已無感覺
[00:05:50.800 --> 00:05:53.800]  不必對兒女的事考慮太多
[00:05:53.800 --> 00:05:56.200]  兒孫自有兒孫福
[00:05:56.200 --> 00:05:59.400]  休為兒孫做馬牛
[00:05:59.400 --> 00:06:02.800]  不要對兒女幻想太多
[00:06:02.800 --> 00:06:06.000]  孝順的兒女有孝心
[00:06:06.000 --> 00:06:09.600]  但工作太忙幫不了你
[00:06:09.600 --> 00:06:13.200]  不孝的兒女也許盼望你早死
[00:06:13.200 --> 00:06:17.200]  很早日繼承你的財產
[00:06:17.200 --> 00:06:18.800]  你的錢財
[00:06:18.800 --> 00:06:23.000]  兒女認為給他們是天經地義
[00:06:23.000 --> 00:06:26.800]  兒女的錢財卻不是你的錢
[00:06:26.800 --> 00:06:30.400]  你想要就十分困難
[00:06:30.400 --> 00:06:32.400]  六十歲的你
[00:06:32.400 --> 00:06:37.400]  再也不要用健康去換取身外之物
[00:06:37.400 --> 00:06:43.400]  因為此時你用金錢未必能買到健康
[00:06:43.400 --> 00:06:46.800]  錢欠到何時何數
[00:06:46.800 --> 00:06:50.800]  十萬八萬千萬才算夠
[00:06:50.800 --> 00:06:54.800]  良田萬頃日食三星
[00:06:54.800 --> 00:06:58.800]  大廈千間夜眠百尺
[00:06:58.800 --> 00:07:02.200]  夠吃夠用就得了
[00:07:02.200 --> 00:07:04.600]  你要愉快地活著
[00:07:04.600 --> 00:07:08.400]  雖然家家都有一本難念的經
[00:07:08.400 --> 00:07:12.400]  你不要再和別人比名利地位
[00:07:12.400 --> 00:07:17.000]  兒孫如何有出息等等
[00:07:17.000 --> 00:07:20.200]  而要比誰活得更愉快
[00:07:20.200 --> 00:07:23.000]  健康長壽
[00:07:23.000 --> 00:07:24.400]  你無力改變的事
[00:07:24.400 --> 00:07:26.400]  你不必太操心
[00:07:26.400 --> 00:07:29.000]  因為操心也沒用
[00:07:29.000 --> 00:07:32.000]  反而影響了自己的健康
[00:07:32.000 --> 00:07:35.000]  幸福靠自己努力創造
[00:07:35.000 --> 00:07:39.000]  快樂要千方百計去尋找
[00:07:39.000 --> 00:07:40.600]  只要心境好
[00:07:40.600 --> 00:07:42.400]  每天想愉快的事
[00:07:42.400 --> 00:07:43.800]  做愉快的事
[00:07:43.800 --> 00:07:45.200]  自己找樂趣
[00:07:45.200 --> 00:07:48.400]  就能天天都過得高興
[00:07:48.400 --> 00:07:51.000]  過一天少一天
[00:07:51.000 --> 00:07:53.000]  過一天樂一天
[00:07:53.000 --> 00:07:55.200]  樂一天賺一天
[00:07:55.200 --> 00:07:57.400]  精神好病能好
[00:07:57.400 --> 00:07:59.800]  精神好病組好
[00:07:59.800 --> 00:08:02.400]  精神好病不倒
[00:08:02.400 --> 00:08:03.600]  心情愉快
[00:08:03.600 --> 00:08:04.600]  適當運動
[00:08:04.600 --> 00:08:06.000]  常見陽光
[00:08:06.000 --> 00:08:08.000]  食物多樣化
[00:08:08.000 --> 00:08:12.600]  保證多種維生素和微量元素合理吸收
[00:08:12.600 --> 00:08:15.600]  盼能健康地再活二三十年
[00:08:30.800 --> 00:08:33.800]  無論作者的背景是怎樣
[00:08:33.800 --> 00:08:37.200]  他所說的有一部分的內容
[00:08:37.200 --> 00:08:40.800]  其實跟聖經的訊息都很接近
[00:08:40.800 --> 00:08:42.800]  譬如說要事事高興
[00:08:42.800 --> 00:08:45.800]  最後說到精神好病能好
[00:08:45.800 --> 00:08:47.800]  就是針研所說的
[00:08:47.800 --> 00:08:50.800]  喜樂如良藥洗人健康
[00:08:50.800 --> 00:08:52.800]  或者和諧本的翻譯
[00:08:52.800 --> 00:08:55.800]  喜樂的心乃是良藥
[00:08:55.800 --> 00:08:58.800]  在針研十七章二十二節
[00:08:58.800 --> 00:09:01.800]  但是我們生活在西方社會的人
[00:09:01.800 --> 00:09:03.800]  包括基督徒
[00:09:03.800 --> 00:09:05.800]  年輕的時候掛慮的
[00:09:05.800 --> 00:09:09.800]  可能是事業、房子、車子、養育孩子
[00:09:09.800 --> 00:09:13.800]  到了五六十歲左右的時候所掛慮的
[00:09:13.800 --> 00:09:15.800]  可能就是多數是
[00:09:15.800 --> 00:09:17.800]  有多少退休金儲備
[00:09:17.800 --> 00:09:19.800]  夠不夠
[00:09:19.800 --> 00:09:21.800]  可不可以在我退休之後
[00:09:21.800 --> 00:09:24.800]  仍然保持現在的生活方式
[00:09:24.800 --> 00:09:26.800]  很多人為了這個問題
[00:09:26.800 --> 00:09:28.800]  要去找金融計劃師
[00:09:28.800 --> 00:09:32.800]  找理財師算一算
[00:09:32.800 --> 00:09:34.800]  不過就沒有去祈禱
[00:09:34.800 --> 00:09:36.800]  求上帝指引
[00:09:36.800 --> 00:09:38.800]  我想跟大家分享
[00:09:38.800 --> 00:09:40.800]  主耶穌在二千年之前
[00:09:40.800 --> 00:09:43.800]  教導我們要怎樣處理我們的生活
[00:09:43.800 --> 00:09:46.800]  其中也教導我們怎樣理財
[00:09:46.800 --> 00:09:49.800]  我們先一同祈禱
[00:09:49.800 --> 00:09:51.800]  參加節目我們感謝你
[00:09:51.800 --> 00:09:53.800]  讓我們進入新的一年
[00:09:53.800 --> 00:09:56.800]  主祢在新的一年裡面幫助我們更多的愛主
[00:09:56.800 --> 00:10:00.800]  更多的會背記主的說話
[00:10:00.800 --> 00:10:03.800]  並且實用在我們的生活當中
[00:10:03.800 --> 00:10:05.800]  求聖靈今日幫助我們
[00:10:05.800 --> 00:10:09.800]  帶領我們思想主耶穌在二千年前的教導
[00:10:09.800 --> 00:10:11.800]  奉耶穌基督的名祈禱
[00:10:11.800 --> 00:10:13.800]  阿們
[00:10:13.800 --> 00:10:15.800]  今天的經文
[00:10:15.800 --> 00:10:17.800]  剛才和我們讀過馬大夫的經文
[00:10:17.800 --> 00:10:19.800]  是在第六章
[00:10:19.800 --> 00:10:25.800]  馬大夫第六章是耶穌很有名的登山補訓
[00:10:25.800 --> 00:10:28.800]  今日讀的是其中的一段
[00:10:28.800 --> 00:10:31.800]  在第六章第一節到第十八節
[00:10:31.800 --> 00:10:33.800]  主耶穌是講論了
[00:10:33.800 --> 00:10:36.800]  三個對猶太人來說
[00:10:36.800 --> 00:10:39.800]  是很重要的善行
[00:10:39.800 --> 00:10:41.800]  那三個善行就是
[00:10:41.800 --> 00:10:44.800]  施捨、禱告和禁食
[00:10:44.800 --> 00:10:48.800]  對一個真正的猶太教徒來說
[00:10:48.800 --> 00:10:51.800]  這三件事是非常重要的
[00:10:51.800 --> 00:10:54.800]  其實基督徒都應該做那些事
[00:10:54.800 --> 00:10:56.800]  主耶穌教導我們
[00:10:56.800 --> 00:11:01.800]  是要存著愛神和愛人的心去做
[00:11:01.800 --> 00:11:04.800]  用誠實的心去做
[00:11:04.800 --> 00:11:07.800]  而不是為了為自己爭取好的名聲
[00:11:07.800 --> 00:11:11.800]  為了去贏得別人的尊敬去做
[00:11:11.800 --> 00:11:16.800]  講完了施捨、禱告和禁食之後
[00:11:16.800 --> 00:11:19.800]  主耶穌就轉了話題
[00:11:19.800 --> 00:11:22.800]  他就講論積聚財寶的問題
[00:11:22.800 --> 00:11:25.800]  就是今天我們要思想的經文
[00:11:25.800 --> 00:11:27.800]  主耶穌一開始就說
[00:11:27.800 --> 00:11:32.800]  不可為自己積聚財寶在地上
[00:11:32.800 --> 00:11:35.800]  因為有蟲蛀也會生鏽
[00:11:35.800 --> 00:11:38.800]  又有盜賊破門進來偷竊
[00:11:38.800 --> 00:11:42.800]  可見得在二千年前的猶太人
[00:11:42.800 --> 00:11:45.800]  其實已經很懂得理財
[00:11:45.800 --> 00:11:49.800]  很會為自己積聚財寶
[00:11:49.800 --> 00:11:53.800]  積聚財寶就不算犯罪
[00:11:53.800 --> 00:11:55.800]  也不是錯誤的
[00:11:55.800 --> 00:12:00.800]  問題只是我們積聚的財寶在哪裡
[00:12:00.800 --> 00:12:04.800]  主耶穌提出有兩點關於積聚財寶的事
[00:12:04.800 --> 00:12:07.800]  是要我們小心提防的
[00:12:07.800 --> 00:12:10.800]  第一,積聚財寶在地上
[00:12:10.800 --> 00:12:14.800]  是不一定會保值和升值的
[00:12:14.800 --> 00:12:18.800]  有時甚至積聚財寶會有損失
[00:12:18.800 --> 00:12:23.800]  或者引起其他人來偷
[00:12:23.800 --> 00:12:28.800]  我相信當中很多人都有一種經歷
[00:12:28.800 --> 00:12:32.800]  由於澳洲有強制公積金的制度
[00:12:32.800 --> 00:12:34.800]  Superannuation
[00:12:34.800 --> 00:12:40.800]  在這裡生活的人都有公積金為我們積聚財寶
[00:12:40.800 --> 00:12:47.800]  使我們退休後盡可能不用靠政府養老金生活
[00:12:47.800 --> 00:12:53.800]  但是公積金不一定每年為我們賺錢
[00:12:53.800 --> 00:12:56.800]  前幾年還為我們虧本
[00:12:56.800 --> 00:12:59.800]  我相信這就是主耶穌所說的
[00:12:59.800 --> 00:13:03.800]  有蟲蛀也會生鏽的意思
[00:13:03.800 --> 00:13:09.800]  此外有很多積聚財寶在地上的人
[00:13:09.800 --> 00:13:11.800]  都可能會發現
[00:13:11.800 --> 00:13:17.800]  有時會引起盜賊的貪心和偷的念頭
[00:13:17.800 --> 00:13:19.800]  我想起一件事
[00:13:19.800 --> 00:13:20.800]  在去年十月份
[00:13:20.800 --> 00:13:25.800]  由於殺害了那位著名的外科手術醫生
[00:13:25.800 --> 00:13:29.800]  張任謙Victor Chang的兇手
[00:13:29.800 --> 00:13:31.800]  坐了二十一年監獄
[00:13:31.800 --> 00:13:36.800]  獲假釋而引起我們再次回想起張醫生的死
[00:13:36.800 --> 00:13:40.800]  其實最主要的原因就是因為他錢多
[00:13:40.800 --> 00:13:44.800]  引起那些匪徒向他下手
[00:13:44.800 --> 00:13:46.800]  要將他綁票
[00:13:46.800 --> 00:13:51.800]  而張醫生當年雖然醫術高明
[00:13:51.800 --> 00:13:54.800]  但是當他被匪徒挾持的時候
[00:13:54.800 --> 00:13:57.800]  他又不甘被人綁票
[00:13:57.800 --> 00:13:58.800]  他就走
[00:13:58.800 --> 00:14:01.800]  以致那個兇手就開槍殺死了他
[00:14:01.800 --> 00:14:06.800]  這個就是積聚財寶在地上的第二個危險
[00:14:06.800 --> 00:14:11.800]  既然積聚財寶在地上是這麼危險的
[00:14:11.800 --> 00:14:13.800]  主耶穌就勸我們
[00:14:13.800 --> 00:14:16.800]  我們要積聚財寶在天上面
[00:14:16.800 --> 00:14:18.800]  耶穌在二十節說
[00:14:18.800 --> 00:14:24.800]  積聚財寶在天上就沒有剛才提到的那兩種危險
[00:14:24.800 --> 00:14:26.800]  我還留意到主耶穌是說
[00:14:26.800 --> 00:14:29.800]  你要為自己
[00:14:29.800 --> 00:14:31.800]  你不是為兒為女
[00:14:31.800 --> 00:14:33.800]  你不是為教會積財於天
[00:14:33.800 --> 00:14:39.800]  是為你自己積聚財寶在天上面
[00:14:39.800 --> 00:14:47.800]  最後二十一節還提出了積聚財寶在地上的第三個危險
[00:14:47.800 --> 00:14:49.800]  不是財寶會貶值
[00:14:49.800 --> 00:14:51.800]  不是我們會失去財寶
[00:14:51.800 --> 00:14:55.800]  而是財寶會偷了我們的心
[00:14:55.800 --> 00:15:00.800]  主耶穌說你的財寶在哪裡你的心也在那裡
[00:15:00.800 --> 00:15:06.800]  這個情況不一定會出現在每一個有錢的基督徒身上
[00:15:06.800 --> 00:15:09.800]  因為有很多很有錢的基督徒
[00:15:09.800 --> 00:15:12.800]  他們的心都在天上
[00:15:12.800 --> 00:15:18.800]  比如說曾經在加拿大卑詩省做過第一位華人省督的林思齊博士
[00:15:18.800 --> 00:15:22.800]  他是一位很有錢的也很愛主的弟兄
[00:15:22.800 --> 00:15:27.800]  他經常為了天國的事公奉獻很多錢
[00:15:27.800 --> 00:15:29.800]  所以主耶穌在這裡所說的
[00:15:29.800 --> 00:15:34.800]  不是說所有有錢的基督徒的心都會被偷走
[00:15:34.800 --> 00:15:37.800]  而是提出一個警告提醒我們
[00:15:37.800 --> 00:15:39.800]  我們要小心
[00:15:39.800 --> 00:15:49.800]  積聚財寶在地上可能會被錢偷了我們愛主的心
[00:15:49.800 --> 00:15:52.800]  接著在22至23節
[00:15:52.800 --> 00:15:56.800]  主耶穌就用眼睛來做了一個比喻
[00:15:56.800 --> 00:15:59.800]  我相信這個比喻的重點就是說
[00:15:59.800 --> 00:16:04.800]  如果我們的眼睛只是注意這個黑暗的世界
[00:16:04.800 --> 00:16:10.800]  只是顧著自己在地上為自己積聚財寶在地上的人
[00:16:10.800 --> 00:16:12.800]  是很悲哀的
[00:16:12.800 --> 00:16:15.800]  那個黑暗是很可怕的
[00:16:15.800 --> 00:16:22.800]  但是如果我們有個眼界將我們的眼睛注目在光明的天國
[00:16:22.800 --> 00:16:26.800]  我們整個人生都會有光明
[00:16:26.800 --> 00:16:34.800]  在24節就說到一個僕人是不可能同時有兩位老闆
[00:16:34.800 --> 00:16:38.800]  基督徒不可能同時一方面服侍上帝
[00:16:38.800 --> 00:16:40.800]  又做錢財的奴隸
[00:16:40.800 --> 00:16:45.800]  這個說法就提醒我們只能夠做上帝的僕人
[00:16:45.800 --> 00:16:51.800]  而錢財應該做我們的奴隸而不是做我們的主人
[00:16:51.800 --> 00:16:53.800]  有人說過一句話挺好的
[00:16:53.800 --> 00:16:56.800]  他說錢財是很好的奴隸
[00:16:56.800 --> 00:16:59.800]  他是很刻薄的老闆
[00:16:59.800 --> 00:17:05.800]  從19至24節主耶穌就從不同的角度
[00:17:05.800 --> 00:17:09.800]  說了錢財可能帶給我們的危險之後
[00:17:09.800 --> 00:17:16.800]  在25至34節就教導我們應該怎樣在世上活
[00:17:16.800 --> 00:17:19.800]  怎樣可以活得輕鬆自在
[00:17:19.800 --> 00:17:24.800]  而不至於變成了錢財的奴隸
[00:17:24.800 --> 00:17:29.800]  很多人會不斷的積蓄財寶在地上的
[00:17:29.800 --> 00:17:34.800]  其中一個原因就是由於憂慮
[00:17:34.800 --> 00:17:39.800]  我看到一些資料說有些中國的老年人
[00:17:39.800 --> 00:17:41.800]  他們積蓄了不少錢
[00:17:41.800 --> 00:17:46.800]  但是他們仍然要節衣縮食
[00:17:46.800 --> 00:17:47.800]  為什麼呢?
[00:17:47.800 --> 00:17:51.800]  就是因為他們憂慮有一天可能要進醫院
[00:17:51.800 --> 00:17:55.800]  而現在好像中國的醫療費用很高
[00:17:55.800 --> 00:17:58.800]  所以他們積蓄了財寶
[00:17:58.800 --> 00:18:03.800]  就是憂慮將來要進醫院的時候有錢用
[00:18:03.800 --> 00:18:09.800]  在25至30節主耶穌就用空中的鳥
[00:18:09.800 --> 00:18:14.800]  野地的花去挑戰門徒去想一想
[00:18:14.800 --> 00:18:20.800]  生命重要還是食物和衣服呢?
[00:18:20.800 --> 00:18:26.800]  食物和衣服可以說是我們生存的基本需要
[00:18:26.800 --> 00:18:30.800]  但是如果沒有生命
[00:18:30.800 --> 00:18:35.800]  我們就不必要有衣服和飲食
[00:18:35.800 --> 00:18:39.800]  一個人死後也不用穿衣服
[00:18:39.800 --> 00:18:44.800]  在耶穌的時代衣服可能是很寶貴的
[00:18:44.800 --> 00:18:47.800]  每個人可能只有一兩件衣服
[00:18:47.800 --> 00:18:50.800]  不像我們現代人衣服太多
[00:18:50.800 --> 00:18:53.800]  只是嫌衣櫃不夠大
[00:18:53.800 --> 00:18:57.800]  不過即使任何人有很多衣服
[00:18:57.800 --> 00:19:00.800]  死了也沒用
[00:19:00.800 --> 00:19:02.800]  但話又說回頭
[00:19:02.800 --> 00:19:04.800]  既然我們有生命
[00:19:04.800 --> 00:19:08.800]  我們也一定需要有衣服和食物
[00:19:08.800 --> 00:19:11.800]  這麼顯淺的道理
[00:19:11.800 --> 00:19:13.800]  耶穌自然知道
[00:19:13.800 --> 00:19:16.800]  耶穌不是叫我們不要吃不要穿衣服
[00:19:16.800 --> 00:19:19.800]  而是教導他的門徒
[00:19:19.800 --> 00:19:22.800]  不要去為那些東西憂慮
[00:19:22.800 --> 00:19:25.800]  為什麼呢?
[00:19:25.800 --> 00:19:28.800]  為什麼我們不要憂慮呢?
[00:19:28.800 --> 00:19:33.800]  因為我們是天父的兒女
[00:19:33.800 --> 00:19:38.800]  從來沒有父母會忘記自己的兒女
[00:19:38.800 --> 00:19:41.800]  要吃和要穿衣服
[00:19:41.800 --> 00:19:44.800]  我記得我小時候家境很清貧
[00:19:44.800 --> 00:19:48.800]  我們一家人住在香港政府的廉租屋
[00:19:48.800 --> 00:19:51.800]  一家六口只有爸爸一個人做工
[00:19:51.800 --> 00:19:53.800]  六個人要吃飯
[00:19:53.800 --> 00:19:56.800]  每逢過年過新年
[00:19:56.800 --> 00:20:00.800]  我們兄弟姐妹都一定有新衣新鞋穿
[00:20:00.800 --> 00:20:03.800]  我相信每個人都有父母
[00:20:03.800 --> 00:20:07.800]  我們的父母都一定會盡他的力量
[00:20:07.800 --> 00:20:12.800]  供應給我們最基本的需要
[00:20:12.800 --> 00:20:14.800]  同樣的道理
[00:20:14.800 --> 00:20:19.800]  衣食是基本的生存需要
[00:20:19.800 --> 00:20:23.800]  愛我們的天父
[00:20:23.800 --> 00:20:26.800]  一定會照顧我們
[00:20:26.800 --> 00:20:29.800]  事實上在《創世紀》第一章至第三章
[00:20:29.800 --> 00:20:34.800]  我們看到上帝是先預備好這個世界
[00:20:34.800 --> 00:20:38.800]  連食物都豐豐富富地預備好了
[00:20:38.800 --> 00:20:42.800]  才做亞當和夏娃出來的
[00:20:42.800 --> 00:20:45.800]  在亞當和夏娃犯罪之後
[00:20:45.800 --> 00:20:48.800]  他們就開始為衣服憂慮
[00:20:48.800 --> 00:20:50.800]  他們又不懂織布
[00:20:50.800 --> 00:20:56.800]  就拿葉子編成一條裙來穿
[00:20:56.800 --> 00:20:59.800]  但天父就殺一隻羊
[00:20:59.800 --> 00:21:02.800]  讓他們有羊毛衣穿
[00:21:02.800 --> 00:21:06.800]  穿羊毛衣不要穿那麼差的衣服
[00:21:06.800 --> 00:21:09.800]  那些葉子很快就爛了
[00:21:09.800 --> 00:21:12.800]  這些記載幫助我們
[00:21:12.800 --> 00:21:15.800]  對天父應該有信心
[00:21:15.800 --> 00:21:18.800]  他知道我們的需要
[00:21:18.800 --> 00:21:23.800]  他也一定會供應我們的需要
[00:21:23.800 --> 00:21:27.800]  問題就是我們的信心
[00:21:27.800 --> 00:21:30.800]  在第三十節耶穌說
[00:21:30.800 --> 00:21:34.800]  你們的信心太少了
[00:21:34.800 --> 00:21:38.800]  凡是為了生存而拼命工作的人
[00:21:38.800 --> 00:21:42.800]  都是信心小的表現
[00:21:42.800 --> 00:21:45.800]  耶穌鼓勵跟隨他的人
[00:21:45.800 --> 00:21:47.800]  他的門徒要信天父
[00:21:47.800 --> 00:21:51.800]  要重新思考我們人生的目標
[00:21:51.800 --> 00:21:54.800]  他教導我們要追求的是
[00:21:54.800 --> 00:21:57.800]  更大更重要更優價值的東西
[00:21:57.800 --> 00:22:01.800]  那個就是上帝主權的實現
[00:22:01.800 --> 00:22:04.800]  或者和夏娃的翻譯就是天國
[00:22:04.800 --> 00:22:06.800]  天國的實現
[00:22:06.800 --> 00:22:09.800]  所以主耶穌其實在前面教導
[00:22:09.800 --> 00:22:11.800]  他的門徒祈禱的時候
[00:22:11.800 --> 00:22:14.800]  祈禱文一開始就教導我們
[00:22:14.800 --> 00:22:16.800]  我們在天上的父
[00:22:16.800 --> 00:22:18.800]  願人都尊你的名為聖
[00:22:18.800 --> 00:22:21.800]  願你的國降臨
[00:22:21.800 --> 00:22:23.800]  願你的旨意行在地上
[00:22:23.800 --> 00:22:26.800]  如同行在天上
[00:22:26.800 --> 00:22:29.800]  天國怎樣降臨呢?
[00:22:29.800 --> 00:22:33.800]  就是當一個人願意接受上帝
