
[00:00:00.000 --> 00:00:01.080]  各位節目的早晨
[00:01:43.200 --> 00:01:49.080]  在當中很辛勞的去預備每天的所需用
[00:01:49.080 --> 00:01:52.280]  無論是煮飯或者做其它的工作
[00:01:52.280 --> 00:01:58.800]  一切的辛勞其實背後帶出那種的愛、那種真摯
[00:01:58.800 --> 00:02:01.280]  昔日年輕的他他不懂得珍惜
[00:02:01.280 --> 00:02:04.840]  他只覺得媽媽很嘮叨、很囉嗦
[00:02:04.840 --> 00:02:07.800]  但是今天當他長大成人
[00:02:07.800 --> 00:02:12.680]  或者媽媽身體慢慢開始老去的時候
[00:02:12.680 --> 00:02:16.120]  他想起昔日的媽媽所付出
[00:02:16.120 --> 00:02:18.040]  孕育成為今天的他
[00:02:18.040 --> 00:02:20.080]  當然在母親節的時間
[00:02:20.080 --> 00:02:26.920]  當我們在當中去紀念在座天上、天下所有母親的同事
[00:02:26.920 --> 00:02:30.520]  都讓我們同樣來珍惜我們每一個弟兄姊妹
[00:02:30.520 --> 00:02:35.720]  在教會裏面每一個弟兄姊妹的付出、我們的投入
[00:02:35.720 --> 00:02:38.280]  其實聖經裏面都是有很多對手的
[00:02:38.280 --> 00:02:41.440]  今天我選的經文是一個很耳熟能詳的聖經故事
[00:02:41.440 --> 00:02:43.400]  是《五餅二魚》的故事
[00:02:43.400 --> 00:02:45.720]  都是記載在福音書裏面
[00:02:45.720 --> 00:02:50.640]  馬太、馬可、路姦、約翰都有記載《五餅二魚》的故事
[00:02:50.640 --> 00:02:54.120]  在當中我想有些弟兄姊妹都回教會一段時間
[00:02:54.120 --> 00:02:56.320]  對這個故事不陌生的
[00:02:56.320 --> 00:02:57.800]  或者聽過很多次
[00:02:57.800 --> 00:03:02.880]  我從幼稚園、小學、中學聽過無數次《五餅二魚》的故事
[00:03:02.880 --> 00:03:07.080]  但是這個故事裏面充滿了的不單單是神大人的手
[00:03:07.080 --> 00:03:10.920]  好像剛才所說的《真的愛你》裏面的雙手
[00:03:10.920 --> 00:03:17.720]  那雙手是帶出真、至、愛 透過這雙手去祝福來的五千人
[00:03:17.720 --> 00:03:19.320]  我們看見神大人的手
[00:03:19.320 --> 00:03:21.760]  同樣我們看見一雙小手
[00:03:21.760 --> 00:03:26.440]  將有限的五個餅、兩個魚奉獻給主耶穌
[00:03:26.440 --> 00:03:27.840]  並且還有甚麼呢?
[00:03:27.840 --> 00:03:29.920]  還有很多雙手
[00:03:29.920 --> 00:03:33.880]  很多雙手是一起去參與在這個神蹟裏面
[00:03:33.880 --> 00:03:35.400]  以至最後這個神蹟
[00:03:35.400 --> 00:03:38.000]  我們看見不單單為了這五千人的需要
[00:03:38.000 --> 00:03:39.240]  並且有餘
[00:03:39.240 --> 00:03:41.040]  還有十二個男子正
[00:03:41.040 --> 00:03:44.640]  是眾人齊心、努力的成果
[00:03:44.640 --> 00:03:47.240]  所以先和大家分享這雙大人的手
[00:03:47.240 --> 00:03:49.120]  帶出真、至、愛
[00:03:49.120 --> 00:03:52.520]  經文在六章第三十四節一開始是這樣說
[00:03:52.520 --> 00:03:56.560]  耶穌出來見有一大群人就憐憫他們
[00:03:56.560 --> 00:03:59.400]  因為他們如同羊 沒有牧人一般
[00:03:59.400 --> 00:04:02.640]  於是開始教導他們許多事
[00:04:02.640 --> 00:04:04.800]  馬夫音的記載是這樣
[00:04:04.800 --> 00:04:07.120]  當讀到「就憐憫他們」
[00:04:07.120 --> 00:04:10.600]  「因為他們如同羊 沒有牧人一般」的時候
[00:04:10.600 --> 00:04:15.600]  我就發現這個形容是耳熟能詳
[00:04:15.600 --> 00:04:19.920]  我突然想起其實在《馬太福音》第九章裏面
[00:04:19.920 --> 00:04:22.720]  不是說五餅二魚 是另一個故事
[00:04:22.720 --> 00:04:27.400]  另一個故事裏面記載耶穌初初出來傳道
[00:04:27.400 --> 00:04:29.680]  整講耶穌走遍各城各鄉
[00:04:29.680 --> 00:04:32.440]  在他們的會堂裏面教導人
[00:04:32.440 --> 00:04:34.080]  宣講天國的福音
[00:04:34.080 --> 00:04:35.600]  又醫治各樣的病症
[00:04:35.600 --> 00:04:40.400]  他看見一大群人就憐憫他們
[00:04:40.400 --> 00:04:42.280]  「因為他們困苦無助
[00:04:42.280 --> 00:04:44.520]  如同羊 沒有牧人一般」
[00:04:44.520 --> 00:04:46.880]  於是耶穌就跟門徒說
[00:04:46.880 --> 00:04:49.920]  要收的莊稼多 但是作工人少
[00:04:49.920 --> 00:04:51.720]  所以你們要求莊稼的主
[00:04:51.720 --> 00:04:54.760]  差遣做工的人出去收他的莊稼
[00:04:54.760 --> 00:04:58.240]  兩段獨立的經文 兩段獨立的記載
[00:04:58.240 --> 00:05:03.080]  但都同樣形容耶穌有一種憐憫的心腸
[00:05:03.080 --> 00:05:06.640]  看見那個需要 那個需要就好像
[00:05:06.640 --> 00:05:09.160]  人在當中好像羊一樣
[00:05:09.160 --> 00:05:13.160]  無依無靠 無帶領 無方向
[00:05:13.160 --> 00:05:15.160]  而聖經裏面所講的憐憫
[00:05:15.160 --> 00:05:18.520]  在這兩段經文的憐憫都同一個希臘字
[00:05:18.520 --> 00:05:22.960]  這個字是說一個從內心深處
[00:05:22.960 --> 00:05:24.600]  深到一個甚麼地步
[00:05:24.600 --> 00:05:27.400]  即不是從你的眼 你的頭腦
[00:05:27.400 --> 00:05:29.400]  在這個上面
[00:05:29.400 --> 00:05:32.120]  而一路落到甚麼地方
[00:05:32.120 --> 00:05:34.120]  不單單是落到你的胃
[00:05:34.120 --> 00:05:36.920]  胃以下 你的肺腑
[00:05:36.920 --> 00:05:38.920]  你的心腸 你的腸
[00:05:38.920 --> 00:05:41.600]  腸在這裏 落到腸裏面
[00:05:41.600 --> 00:05:43.600]  即是那種的觸動
[00:05:43.600 --> 00:05:47.880]  是一路去到你內心最入最入最入的裏面
[00:05:47.880 --> 00:05:51.240]  以致產生了一種的行動
[00:05:51.240 --> 00:05:52.560]  要做一些事情
[00:05:52.560 --> 00:05:55.840]  所以不是一個表面上的回應
[00:05:55.840 --> 00:05:59.880]  是一種內心深處很真實的一個回應
[00:05:59.880 --> 00:06:03.000]  這個行動 這個是憐憫
[00:06:03.000 --> 00:06:07.480]  憐憫的英文是Compassion
[00:06:07.480 --> 00:06:11.160]  Compassion這個字的拉丁文是一個組合字
[00:06:11.160 --> 00:06:14.480]  是有兩個字 Com和Partial這個字
[00:06:14.480 --> 00:06:16.480]  Com是在講一齊的意思
[00:06:16.480 --> 00:06:18.160]  一齊 together
[00:06:18.160 --> 00:06:21.800]  Partial是在講同 一齊去痛的意思
[00:06:21.800 --> 00:06:26.240]  所以那個意思是感同身受
[00:06:26.240 --> 00:06:28.520]  一齊去痛 感同身受
[00:06:28.520 --> 00:06:31.800]  所以那種憐憫是去到你內心深處
[00:06:31.800 --> 00:06:34.760]  深到你很感受那個需要
[00:06:34.760 --> 00:06:38.200]  那個痛楚 以致產生一個行動
[00:06:38.200 --> 00:06:42.480]  因為一切都是源於耶穌看見那個群眾
[00:06:42.480 --> 00:06:45.840]  是沒有方向 好像沒有目的
[00:06:45.840 --> 00:06:48.400]  並且在草場上危險的
[00:06:48.400 --> 00:06:51.880]  因為草場上是充滿了豺狼、野獸
[00:06:51.880 --> 00:06:54.320]  如果沒有牧羊人去保護的時候
[00:06:54.320 --> 00:06:57.320]  羊群是很容易面對襲擊
[00:06:57.320 --> 00:06:59.780]  耶穌在那一刻裏面因為群眾
[00:06:59.780 --> 00:07:02.200]  遷起一點點來到耶穌基督面前
[00:07:02.200 --> 00:07:05.240]  被他們的需要所觸動到
[00:07:05.240 --> 00:07:08.920]  以致他內心深處產生一種的關懷
[00:07:08.920 --> 00:07:13.240]  要有一個行動 這個就是憐憫
[00:07:13.240 --> 00:07:15.960]  而在《馬太福音》裏面記載的那個憐憫
[00:07:15.960 --> 00:07:19.040]  那個行動 聖經裏面說
[00:07:19.040 --> 00:07:20.760]  在《馬太福音》裏面記載的
[00:07:20.760 --> 00:07:22.520]  耶穌就對門徒說
[00:07:22.520 --> 00:07:25.280]  要收的莊稼多 作工人少
[00:07:25.280 --> 00:07:27.800]  所以你們要求莊稼的主
[00:07:27.800 --> 00:07:30.720]  差遣工人出去收他的莊稼
[00:07:30.720 --> 00:07:34.440]  耶穌的行動是產生了一個
[00:07:34.440 --> 00:07:37.080]  去鼓勵人成為他的門徒
[00:07:37.080 --> 00:07:38.760]  成為他的跟隨者
[00:07:38.760 --> 00:07:41.600]  所以在《馬太福音》第十章一開始的時候
[00:07:41.600 --> 00:07:43.800]  耶穌就招募門徒
[00:07:43.800 --> 00:07:46.400]  十二個門徒跟隨耶穌
[00:07:46.400 --> 00:07:48.040]  之後三年多的時候
[00:07:48.040 --> 00:07:51.280]  耶穌繼續去塗造他們
[00:07:51.280 --> 00:07:53.080]  建立他們 裝備他們
[00:07:53.080 --> 00:07:56.360]  縱然他們有軟弱 有跌倒
[00:07:56.360 --> 00:07:58.400]  門徒的關係裏面不和諧
[00:07:58.400 --> 00:08:01.760]  耶穌管教他們 提醒他們
[00:08:01.760 --> 00:08:05.000]  叫他們去切實彼此的相愛
[00:08:05.000 --> 00:08:07.960]  耶穌基督在十字架上為眾人去寫基
[00:08:07.960 --> 00:08:10.400]  也為門徒去寫基
[00:08:10.400 --> 00:08:12.720]  耶穌基督受死 復活
[00:08:12.720 --> 00:08:15.800]  復活的主在當中跟他的門徒說
[00:08:15.800 --> 00:08:18.840]  約定他們要在加利利山上離去
[00:08:18.840 --> 00:08:21.480]  等 門徒就猶豫不決
[00:08:21.480 --> 00:08:24.960]  去到北邊加利利 在加利利山裏面等候耶穌
[00:08:24.960 --> 00:08:28.640]  而耶穌在那一刻對著那幫門徒說甚麼呢?
[00:08:28.640 --> 00:08:32.720]  「所以你們要去使萬民作我的門徒」
[00:08:32.720 --> 00:08:36.120]  耶穌基督在當中離去呼召人成為門徒
[00:08:36.120 --> 00:08:40.800]  也都希望門徒成長 接受裝備
[00:08:40.800 --> 00:08:44.880]  將來繼續延續門徒產生門徒
[00:08:44.880 --> 00:08:46.560]  建立更多的門徒
[00:08:46.560 --> 00:08:48.440]  這個是《馬太福音》裏面看見
[00:08:48.440 --> 00:08:51.640]  那種憐憫觸動到耶穌的心
[00:08:51.640 --> 00:08:56.520]  是要有更多人參與在上帝天國救贖的工作裏面
[00:08:56.520 --> 00:08:57.720]  這個是《馬太福音》
[00:08:57.720 --> 00:08:58.960]  門徒是很重要的
[00:08:58.960 --> 00:09:01.120]  《馬太福音》裏面 門徒
[00:09:01.120 --> 00:09:04.400]  但《馬太福音》裏面 耶穌是否建立門徒?
[00:09:04.400 --> 00:09:07.000]  不是 耶穌亦沒有招募門徒才說是甚麼
[00:09:07.000 --> 00:09:09.960]  於是就開始教導他們許多事
[00:09:09.960 --> 00:09:11.320]  是教導
[00:09:11.320 --> 00:09:14.520]  是說耶穌因為觸動 因為憐憫的緣故
[00:09:14.520 --> 00:09:17.880]  觸動他的心 所以他就開始做一些事
[00:09:17.880 --> 00:09:19.360]  《正經》裏面記載《馬太福音》
[00:09:19.360 --> 00:09:23.400]  就是說耶穌開始行動就做教導工作
[00:09:23.400 --> 00:09:27.240]  這個亦都很配合在《馬太福音》裏面的整個風格
[00:09:27.240 --> 00:09:29.080]  《馬太福音》風格裏面記載耶穌
[00:09:29.080 --> 00:09:33.880]  在十六章裏面記載耶穌很迅速地作出行動回應
[00:09:33.880 --> 00:09:36.680]  很快的 很快速地去做回應
[00:09:36.680 --> 00:09:38.640]  而耶穌快速地回應
[00:09:38.640 --> 00:09:43.760]  就是他自己親自在當中宣講教導上帝的話語
[00:09:43.760 --> 00:09:49.200]  事實上在整個報道 在整個宣教在上帝救贖工作裏面
[00:09:49.200 --> 00:09:53.120]  在教導上帝的話語 讓人學習上帝的話語
[00:09:53.120 --> 00:09:55.560]  是可等的重要
[00:09:55.560 --> 00:09:58.040]  今天我們看見
[00:09:58.040 --> 00:10:01.720]  我們能夠擁有《聖經》 很感謝主
[00:10:01.720 --> 00:10:06.800]  第一本《聖經》中文的《聖經》是何時翻譯成為中文的?
[00:10:06.800 --> 00:10:09.040]  是二百多年前
[00:10:09.040 --> 00:10:12.480]  蘇格蘭的宣教士馬拉森來說
[00:10:12.480 --> 00:10:18.080]  其中最主要的任務就是為中國人翻譯第一本中文《聖經》
[00:10:18.080 --> 00:10:22.840]  從此讓華人能夠用母語能夠閱讀上帝的話語
[00:10:22.840 --> 00:10:24.640]  這是一個很大的成就
[00:10:24.640 --> 00:10:28.160]  他一生不是帶領很多人信耶穌
[00:10:28.160 --> 00:10:32.960]  但是他一生花上最多的時間精力學習中文
[00:10:32.960 --> 00:10:35.200]  並且翻譯《聖經》
[00:10:35.200 --> 00:10:38.960]  以致讓後來的人 其他的傳教士
[00:10:38.960 --> 00:10:42.800]  除了有《聖經》之外還有很多的工具書去學習中文
[00:10:42.800 --> 00:10:48.520]  這是打開了近代基督教或者新教的傳教士來華
[00:10:48.520 --> 00:10:52.160]  一個很重要的一頁
[00:10:52.160 --> 00:10:55.800]  二百多年前我們已經擁有上帝的話語
[00:10:55.800 --> 00:10:59.320]  用我們的中文能夠閱讀主的話語
[00:10:59.320 --> 00:11:04.840]  以致由現在開始有不同的《聖經》的譯本版本出現
[00:11:04.840 --> 00:11:10.880]  由原先的一個文言文 接著白話文
[00:11:10.880 --> 00:11:15.240]  接著也有不同的版本 和合版
[00:11:15.240 --> 00:11:17.280]  當代譯本 新譯本
[00:11:17.280 --> 00:11:18.920]  或者我們今天正在用的
[00:11:18.920 --> 00:11:23.480]  正在用的版本是和合版 修訂版 和修版
[00:11:23.480 --> 00:11:26.960]  有很多不同的版本都幫助我們與時並進
[00:11:26.960 --> 00:11:32.520]  我們能夠用現代的語言文字來認識上帝的話語
[00:11:32.520 --> 00:11:37.560]  也都按照不同人的需要 有時候有些《聖經》是細本一點的
[00:11:37.560 --> 00:11:40.040]  薄身一點的 容易攜帶
[00:11:40.040 --> 00:11:45.360]  也都有一些大字版的《聖經》幫助長者能夠讀到上帝的話語
[00:11:45.360 --> 00:11:48.560]  也都有一些參考對照的
[00:11:48.560 --> 00:11:50.960]  中英文《聖經》的對照版本
[00:11:50.960 --> 00:11:54.000]  中文加希臘文原文的對照
[00:11:54.000 --> 00:11:56.160]  也都有很多不同的角色奇色
[00:11:56.160 --> 00:11:58.240]  不同的大小 不同的口薄 不同的紙質
[00:11:58.240 --> 00:12:01.400]  不同價錢的《聖經》 我們都擁有
[00:12:01.400 --> 00:12:04.640]  不知在你家裏有多少本《聖經》呢?
[00:12:04.640 --> 00:12:08.800]  有些是多過一本 或者我這本是電子版本
[00:12:08.800 --> 00:12:12.960]  電子版本的《聖經》 在我的iPad裏面
[00:12:12.960 --> 00:12:17.080]  我想我們擁有《聖經》的一段時間
[00:12:17.080 --> 00:12:23.800]  但事實上今天在全世界仍然有3333個民族
[00:12:23.800 --> 00:12:27.040]  這個數字會改變的 會改變的
[00:12:27.040 --> 00:12:33.000]  但容易些記 3333 3333個民族
[00:12:33.000 --> 00:12:37.880]  未擁有他們民族第一本屬於他們的《聖經》
[00:12:37.880 --> 00:12:39.680]  母語的《聖經》
[00:12:39.680 --> 00:12:43.360]  我們已經是比這三千多個民族早了二百年
[00:12:43.360 --> 00:12:45.680]  能夠擁有上帝的說話
[00:12:45.680 --> 00:12:48.760]  因為這個緣故 我們就可以學到主的話
[00:12:48.760 --> 00:12:51.480]  在主的話裏面去成長
[00:12:51.480 --> 00:12:55.200]  今天仍然很需要有人從事《聖經》的翻譯
[00:12:55.200 --> 00:12:57.920]  剛才在休息的時候有些人提問
[00:12:57.920 --> 00:13:02.840]  還有三千多個民族沒有《聖經》 很可惜
[00:13:02.840 --> 00:13:05.000]  是啊 還有三千多個 人數不是很多
[00:13:05.000 --> 00:13:09.280]  佔全球80億人口裏面大約一億多而已
[00:13:09.280 --> 00:13:14.240]  不是很多 但3333個的民族
[00:13:14.240 --> 00:13:20.560]  AI的緣故是加速了《聖經》翻譯的進度
[00:13:20.560 --> 00:13:22.160]  是加速了
[00:13:22.160 --> 00:13:26.840]  以前可能要三、四十年才能夠翻譯好《新約聖經》
[00:13:26.840 --> 00:13:29.880]  現在只需要幾年的時間去做
[00:13:29.880 --> 00:13:34.040]  所以很多的項目已經是開始了
[00:13:34.040 --> 00:13:37.200]  但開始了之後 需要人做什麼呢?
[00:13:37.200 --> 00:13:40.160]  就是去做檢查
[00:13:40.160 --> 00:13:44.680]  確保那個翻譯跟《聖經》裏面的原意
[00:13:44.680 --> 00:13:48.760]  是沒有很明顯的一種的差距
[00:13:48.760 --> 00:13:52.520]  那個樽頸位是要有很多很有經驗
[00:13:52.520 --> 00:13:54.760]  從事《聖經》翻譯的宣教士
[00:13:54.760 --> 00:13:58.400]  去做很多的教對的工作
[00:13:58.400 --> 00:14:00.160]  求主席當中的幫助
[00:14:00.160 --> 00:14:03.400]  我們看見神的話語是重要的
[00:14:03.400 --> 00:14:07.080]  但我們仍然是需要有人從事《聖經》的翻譯
[00:14:07.080 --> 00:14:10.040]  縱然有AI 但還需要有很多人
[00:14:10.040 --> 00:14:13.400]  從事在《聖經》的教對裏面
[00:14:13.400 --> 00:14:17.680]  在環教會裏面 我們有很多很出色的博士
[00:14:17.680 --> 00:14:19.680]  《聖經》研究的博士
[00:14:19.680 --> 00:14:23.480]  但從事《聖經》研究的博士在當中去參與
[00:14:23.480 --> 00:14:27.720]  不是華人《聖經》的更新版
[00:14:27.720 --> 00:14:32.640]  是華人參與其它不同種族的《聖經》的製作
[00:14:32.640 --> 00:14:38.840]  讓他們能夠首先擁有整個民族平生的第一本《聖經》
[00:14:38.840 --> 00:14:41.120]  這個是很重要的
[00:14:41.120 --> 00:14:44.640]  教導《聖經》的話語、翻譯《聖經》的工作
[00:14:44.640 --> 00:14:48.400]  派發《聖經》的工作都是很重要 很重要
[00:14:48.400 --> 00:14:51.720]  十年前的今天 我有機會帶《短宣隊》
[00:14:51.720 --> 00:14:54.680]  那時在香港帶《短宣隊》去到希臘裏面
[00:14:54.680 --> 00:14:57.240]  做福音的工作 宣教的工作
[00:14:57.240 --> 00:15:01.560]  那次我們最主要是服侍在希臘裏面的敘利亞難民
[00:15:01.560 --> 00:15:05.880]  十年前敘利亞打仗 有很多難民
[00:15:05.880 --> 00:15:10.400]  從敘利亞去到土耳其 再坐橡皮艇去到希臘
[00:15:10.400 --> 00:15:14.680]  從希臘沿著陸路去到歐洲的中部
[00:15:14.680 --> 00:15:16.680]  特別去到德國、法國的地方
[00:15:16.680 --> 00:15:19.240]  也有些人去到英國裏面
[00:15:19.240 --> 00:15:23.920]  所以在服侍裏面也讓我們有很多的機會
[00:15:23.920 --> 00:15:28.480]  去服侍一些穆斯林敘利亞的朋友
[00:15:28.480 --> 00:15:34.880]  但同時也讓我們有機會認識希臘這個地方的屬靈的情況
[00:15:34.880 --> 00:15:39.960]  也有機會去到亞典 亞典是希臘的首都
[00:15:39.960 --> 00:15:45.400]  希臘大約一千萬人口 大約五百萬人口是住在亞典裏面
[00:15:45.400 --> 00:15:52.080]  在亞典裏面也去到亞典裏面全亞典最大的教會
[00:15:52.080 --> 00:15:56.040]  亞典最大的教會我想是和你們在Swingdon的教會裏面
[00:15:56.040 --> 00:15:58.240]  早堂、午堂的人數合併
[00:15:58.240 --> 00:15:59.840]  如果你有聯合崇拜
[00:15:59.840 --> 00:16:04.680]  你們的人數已經超越了希臘亞典最大的教會的總人數
[00:16:04.680 --> 00:16:12.160]  我們Swingdon很小 我們環教會很小 在英國裏面你覺得你很小
[00:16:12.160 --> 00:16:13.840]  但你去到希臘亞典的時候
[00:16:13.840 --> 00:16:16.800]  你現在是在亞典裏面特大的教會
[00:16:16.800 --> 00:16:21.120]  是全亞典裏面最大的教會 那間教會大約一百人
[00:16:21.120 --> 00:16:25.000]  你有沒有想像過原來你們的教會的人數
[00:16:25.000 --> 00:16:28.280]  已經是超越了希臘亞典最大的那間教會
[00:16:28.280 --> 00:16:30.200]  一般教會大約十幾人
[00:16:30.200 --> 00:16:33.560]  十幾人? 十幾人的教會?
[00:16:33.560 --> 00:16:35.560]  不是啊 打開聖經 新的聖經
[00:16:35.560 --> 00:16:39.120]  一開始的時候保羅去到亞典傳福音
[00:16:39.120 --> 00:16:43.400]  又去到哥林多 又去到帖撒羅尼加 去到不同地方
[00:16:43.400 --> 00:16:46.080]  福音在那裏已經有二千年
[00:16:46.080 --> 00:16:48.920]  難道那裏沒有基督徒?
[00:16:48.920 --> 00:16:51.800]  那裏有很多人 有很多希臘人
[00:16:51.800 --> 00:16:58.000]  他們都是一出生就知道自己是一個希臘東正教徒
[00:16:58.000 --> 00:17:03.200]  作為一個亞典人 他的身份就是希臘東正教
[00:17:03.200 --> 00:17:07.320]  但是他們有沒有機會去閱讀上帝的話語呢?
[00:17:07.320 --> 00:17:09.520]  大部份都沒有閱讀聖經的習慣
[00:17:09.520 --> 00:17:13.600]  因為他們手上的聖經就是我們傳道人
[00:17:13.600 --> 00:17:18.400]  在神學院讀那本二千年前那本希臘原文的聖經
[00:17:18.400 --> 00:17:20.600]  所以對他們很多人來說
[00:17:20.600 --> 00:17:24.320]  他們是懂得讀 但不太掌握裏面的意思
[00:17:24.320 --> 00:17:28.760]  今天如果弟兄姊妹你看回馬利信版本的聖經
[00:17:28.760 --> 00:17:31.440]  二百年前的聖經 你懂不懂讀中文字?
[00:17:31.440 --> 00:17:34.160]  懂 但是你能不能完全明白呢?
[00:17:34.160 --> 00:17:36.880]  不是很明白 又明白一點 又不明白一點
[00:17:36.880 --> 00:17:38.360]  是一個這樣的狀態
[00:17:38.360 --> 00:17:40.160]  所以對於在希臘裏面的基督徒
[00:17:40.160 --> 00:17:45.680]  他們覺得打開讀聖經這件事是屬於
[00:17:45.680 --> 00:17:50.040]  以基督教教會來說是屬於傳道人牧師的責任
[00:17:50.040 --> 00:17:52.800]  我們的責任是坐下來聽而已
[00:17:52.800 --> 00:17:55.040]  啊?這樣嗎?
[00:17:55.040 --> 00:17:58.040]  不是啊 我記得五百年前宗教改革的時候
[00:17:58.040 --> 00:18:00.560]  已經是打破了這個觀念
[00:18:00.560 --> 00:18:04.360]  是啊 這個在新教裏面開始說的是
[00:18:04.360 --> 00:18:08.720]  讓每一個人能夠用當時流通的語言
[00:18:08.720 --> 00:18:10.880]  用他的母語去讀上帝的華語
[00:18:10.880 --> 00:18:13.480]  這個是宗教改革Reformation
[00:18:13.480 --> 00:18:15.280]  然後有聖經的翻譯
[00:18:15.280 --> 00:18:18.520]  而馬丁路德最卓越的工作
[00:18:18.520 --> 00:18:23.880]  就是將當時的拉丁文翻譯成當時流行的德語
[00:18:23.880 --> 00:18:26.800]  因為這種德語文字也統一了當時
[00:18:26.800 --> 00:18:31.400]  在整個羅茵河流域的人
[00:18:31.400 --> 00:18:34.560]  所以今天在德語裏面叫做Higerman
[00:18:34.560 --> 00:18:36.640]  就好像中國的普通話裏面
[00:18:36.640 --> 00:18:38.960]  也有很多不同的方言
[00:18:38.960 --> 00:18:40.800]  但是希臘沒有
[00:18:40.800 --> 00:18:42.200]  所以當十年前的時候
[00:18:42.200 --> 00:18:43.400]  我認識到有一個機構
[00:18:43.400 --> 00:18:45.000]  他們的工作是做什麼呢?
[00:18:45.000 --> 00:18:48.880]  就是要將聖經翻譯成現代的希臘話
[00:18:48.880 --> 00:18:51.560]  並且是派聖經去到每一個家庭裏面
[00:18:51.560 --> 00:18:54.560]  在雅典以外 剛才說有五百萬人口
[00:18:54.560 --> 00:18:56.800]  他們期望在十年的時間
[00:18:56.800 --> 00:18:57.880]  他們已經完成了一個計劃
[00:18:57.880 --> 00:18:59.560]  但是用了十年的時間
[00:18:59.560 --> 00:19:02.160]  由2015 希望去到2025年
[00:19:02.160 --> 00:19:03.360]  就用十年的時間
[00:19:03.360 --> 00:19:09.640]  派發一百萬本希臘文的新約的聖經
[00:19:09.640 --> 00:19:14.200]  讓每一個家庭能夠直接閱讀到上帝的說話
[00:19:14.200 --> 00:19:20.960]  等於教導上帝的說話不是一些很偉大的事
[00:19:20.960 --> 00:19:26.560]  每個人都需要能夠打開閱讀上帝的說話
[00:19:26.560 --> 00:19:29.200]  不單單是透過傳導人
[00:19:29.200 --> 00:19:31.000]  不需要只是教過牧師
[00:19:31.000 --> 00:19:33.080]  也是每個弟兄姊妹自己
[00:19:33.080 --> 00:19:35.600]  或者一個非基督徒打開聖經
[00:19:35.600 --> 00:19:37.800]  直接去閱讀上帝的說話
[00:19:37.800 --> 00:19:39.800]  因為神的話就是生命
[00:19:39.800 --> 00:19:43.600]  就能夠改變人的一生
[00:19:43.600 --> 00:19:44.880]  我們在經文裏面可以看見
[00:19:44.880 --> 00:19:46.680]  耶穌就是藉著上帝的說話
[00:19:46.680 --> 00:19:50.360]  去滿足人內心、心靈的需要
[00:19:50.360 --> 00:19:54.160]  但是此刻眾人在當中聽了耶穌講道很久了
[00:19:54.160 --> 00:19:56.040]  所以大家都累了
[00:19:56.040 --> 00:19:56.920]  可能累了
[00:19:56.920 --> 00:19:58.400]  但是大家都很享受
[00:19:58.400 --> 00:20:01.480]  耶穌也很投入在教導裏面
[00:20:01.480 --> 00:20:03.360]  當耶穌很投入在教導的時候
[00:20:03.360 --> 00:20:06.520]  門徒就發現開始天色已經晚了
[00:20:06.520 --> 00:20:09.040]  所以門徒就進前來跟耶穌說
[00:20:09.040 --> 00:20:11.160]  這個地方很偏僻
[00:20:11.160 --> 00:20:13.080]  已經很快天黑了
[00:20:13.080 --> 00:20:16.040]  所以要不要叫眾人來散去
[00:20:16.040 --> 00:20:18.400]  以致他們去到附近的村莊
