
[00:00:00.000 --> 00:00:04.500]  奉先父聖子聖母聖靈的名 問後弟兄姊妹平安
[00:05:12.960 --> 00:05:15.880]  剛才前面讀到《以賽亞書》
[00:05:15.880 --> 00:05:19.520]  《以賽亞書》四十九章
[00:05:19.520 --> 00:05:21.540]  第十五節
[00:05:21.540 --> 00:05:32.840]  「夫人焉能忘記他吃奶的嬰孩,不憐惜他所生的兒子?」
[00:05:32.840 --> 00:05:36.220]  你看到上帝將自己比較好似一個媽媽
[00:05:36.220 --> 00:05:40.580]  不能夠忘記他吃奶的嬰孩
[00:05:40.580 --> 00:05:43.780]  「上帝像媽媽一樣,不會忘記他吃奶的嬰孩」
[00:05:43.780 --> 00:05:45.720]  這個聖經很重要
[00:05:45.720 --> 00:05:46.820]  「聖經很重要」
[00:05:46.820 --> 00:05:54.240]  沒錯 聖經是用「He」
[00:05:54.240 --> 00:05:56.100]  男人的「他」
[00:05:56.100 --> 00:05:58.820]  但是上帝的表現是甚麼?
[00:05:58.820 --> 00:06:06.600]  我比你的媽媽更加看著你
[00:06:06.600 --> 00:06:07.580]  所以今天解釋為
[00:06:07.580 --> 00:06:11.620]  上帝是男人還是天外的男人?
[00:06:11.620 --> 00:06:13.960]  上帝是雄性
[00:06:13.960 --> 00:06:18.740]  你看到這次聖經上帝比雌性的母親更加慈愛
[00:06:18.740 --> 00:06:21.360]  更加Caring
[00:06:21.360 --> 00:06:24.440]  上帝的比女性更加會照顧
[00:06:24.440 --> 00:06:25.460]  Caring 她的名字
[00:06:25.460 --> 00:06:28.460]  你Caring 是不是?
[00:06:28.460 --> 00:06:30.400]  看顧
[00:06:30.400 --> 00:06:35.040]  所以我們很想主漢顧我們
[00:06:35.040 --> 00:06:37.460]  上帝看顧我們
[00:06:37.460 --> 00:06:39.780]  比媽媽看顧我們更甚
[00:06:39.780 --> 00:06:41.280]  比媽媽看顧我們更甚
[00:06:41.280 --> 00:06:43.460]  這些觀念我們要有
[00:06:43.460 --> 00:06:46.580]  好 來到《獵王紀下》
[00:06:46.580 --> 00:06:49.320]  23章31節
[00:06:49.320 --> 00:06:53.220]  直到《獵王紀下》結束
[00:06:53.220 --> 00:06:57.960]  《獵王紀下》結束第25章31節
[00:06:57.960 --> 00:07:01.780]  還有兩個章節
[00:07:01.780 --> 00:07:05.660]  還有兩章
[00:07:05.660 --> 00:07:08.040]  來到這個後者的情形
[00:07:08.040 --> 00:07:11.500]  就是秘魯的情形出現了
[00:07:11.500 --> 00:07:18.140]  我就將這兩章的講題命名為
[00:07:18.140 --> 00:07:20.260]  「應許拆除」
[00:07:20.260 --> 00:07:23.340]  這兩章我把它命名為「應許拆除」
[00:07:23.340 --> 00:07:25.280]  這個有共有四講
[00:07:25.280 --> 00:07:26.180]  一共有四講
[00:07:26.180 --> 00:07:27.940]  今天第一講
[00:07:27.940 --> 00:07:31.680]  所以下一次我來會叫「應許拆除412」
[00:07:31.680 --> 00:07:33.060]  今天下一次講是「應許拆除12」
[00:07:33.060 --> 00:07:38.940]  這兩點就是這些小題目
[00:07:38.940 --> 00:07:40.080]  還有兩點在下面講
[00:07:40.080 --> 00:07:41.620]  今天第一個題目是甚麼呢?
[00:07:41.620 --> 00:07:45.860]  「猶大受異邦欺負」
[00:07:45.860 --> 00:07:49.760]  今天的題目是「猶大受異邦欺負」
[00:07:49.760 --> 00:07:53.960]  「虎落平陽被犬欺」
[00:07:53.960 --> 00:07:57.260]  「虎落平陽被犬欺」
[00:07:57.260 --> 00:07:59.440]  以前這些異邦
[00:07:59.440 --> 00:08:01.400]  以前是所羅門欺負他們的
[00:08:01.400 --> 00:08:04.880]  以前是所羅門欺負他們這個異邦
[00:08:04.880 --> 00:08:06.880]  現在被他們欺負回來了
[00:08:06.880 --> 00:08:08.560]  現在被他們欺負反過來了
[00:08:08.560 --> 00:08:11.780]  當他們拆除的時候 上帝的作為很有趣
[00:08:11.780 --> 00:08:13.480]  所以說上帝的作為很有趣
[00:08:13.480 --> 00:08:14.520]  你聽上帝的話
[00:08:14.520 --> 00:08:15.640]  聽話
[00:08:15.640 --> 00:08:17.040]  你可以欺負別人
[00:08:17.040 --> 00:08:18.520]  他們欺負你
[00:08:18.520 --> 00:08:19.620]  你強過他們
[00:08:19.620 --> 00:08:21.040]  可以強過他們
[00:08:21.040 --> 00:08:22.400]  你不聽上帝的話
[00:08:22.400 --> 00:08:24.900]  不聽上帝的話
[00:08:24.900 --> 00:08:26.640]  以前你贏過他們的人
[00:08:26.640 --> 00:08:27.900]  以前贏過了的人
[00:08:27.900 --> 00:08:29.260]  他現在會贏過你
[00:08:29.260 --> 00:08:31.260]  現在他們反過來贏過你了
[00:08:31.260 --> 00:08:32.760]  所以當你讀書的時候
[00:08:32.760 --> 00:08:35.000]  所以當你讀書的時候
[00:08:35.000 --> 00:08:37.040]  你會成績高分過那個人的
[00:08:37.040 --> 00:08:39.040]  你成績高分比別人高
[00:08:39.040 --> 00:08:39.880]  上帝賜我智慧
[00:08:39.880 --> 00:08:41.880]  我考試B和A
[00:08:41.880 --> 00:08:43.400]  所以我考試
[00:08:43.400 --> 00:08:45.400]  他是B 我是A
[00:08:45.400 --> 00:08:47.400]  上帝賜福我
[00:08:47.400 --> 00:08:49.400]  有一天他進了大學
[00:08:49.400 --> 00:08:51.400]  他進了一流大學
[00:08:51.400 --> 00:08:53.400]  我進了二流大學
[00:08:53.400 --> 00:08:55.400]  他比我厲害
[00:08:55.400 --> 00:08:57.400]  甚至他出來工作的時候
[00:08:57.400 --> 00:08:59.400]  他做我老闆
[00:08:59.400 --> 00:09:01.400]  他做老闆
[00:09:01.400 --> 00:09:05.400]  我就在想這件事
[00:09:05.400 --> 00:09:07.400]  你就要想一想
[00:09:07.400 --> 00:09:09.400]  為甚麼上帝賜福他不賜福我
[00:09:09.400 --> 00:09:11.400]  上帝賜福他不賜福我
[00:09:11.400 --> 00:09:12.400]  以前我比他強
[00:09:12.400 --> 00:09:14.400]  這些是你去反省
[00:09:14.400 --> 00:09:16.400]  當聖經有這些的時候
[00:09:16.400 --> 00:09:20.400]  當其他異邦去欺負
[00:09:20.400 --> 00:09:23.400]  欺負猶大的時候
[00:09:23.400 --> 00:09:26.400]  所以說其他一幫人欺負猶大的時候
[00:09:26.400 --> 00:09:28.400]  就要想一想
[00:09:28.400 --> 00:09:30.400]  以前你看不起那個人
[00:09:30.400 --> 00:09:31.400]  以前你看不起的人
[00:09:31.400 --> 00:09:32.400]  他現在成績比你好
[00:09:32.400 --> 00:09:33.400]  現在他成績好
[00:09:33.400 --> 00:09:35.400]  那你就要想一想
[00:09:35.400 --> 00:09:37.400]  你也要想
[00:09:37.400 --> 00:09:39.400]  這個題目的英語拆題
[00:09:39.400 --> 00:09:44.400]  是來自Richard D Nelson教授的職經書
[00:09:44.400 --> 00:09:46.400]  我這個題目的英語拆除
[00:09:46.400 --> 00:09:48.400]  是來自一個教授
[00:09:48.400 --> 00:09:50.400]  他叫Richard Nelson
[00:09:50.400 --> 00:09:52.400]  1987年的
[00:09:52.400 --> 00:09:53.400]  1987年出版的
[00:09:53.400 --> 00:09:55.400]  The First and Second Kings
[00:09:55.400 --> 00:09:56.400]  The First and Second Kings
[00:09:56.400 --> 00:09:59.400]  Interpretation Series
[00:09:59.400 --> 00:10:03.400]  他就說Promise Dismantle
[00:10:03.400 --> 00:10:05.400]  就是應許拆除
[00:10:05.400 --> 00:10:07.400]  這個Dismantle呢
[00:10:07.400 --> 00:10:08.400]  Dismantle
[00:10:08.400 --> 00:10:09.400]  怎樣解釋它呢
[00:10:09.400 --> 00:10:10.400]  怎麼解釋呢
[00:10:10.400 --> 00:10:12.400]  你蓋房子的時候
[00:10:12.400 --> 00:10:14.400]  你是否要搭棚架
[00:10:14.400 --> 00:10:16.400]  有些棚架
[00:10:16.400 --> 00:10:19.400]  那你搭棚架就叫Mantle
[00:10:19.400 --> 00:10:21.400]  蓋完房子呢
[00:10:21.400 --> 00:10:22.400]  蓋完房子呢
[00:10:22.400 --> 00:10:23.400]  蓋完
[00:10:23.400 --> 00:10:24.400]  蓋完之後
[00:10:24.400 --> 00:10:26.400]  你就要拆棚架
[00:10:26.400 --> 00:10:29.400]  這個拆呢就是Dismantle
[00:10:29.400 --> 00:10:31.400]  層架拆除就是Dismantle
[00:10:31.400 --> 00:10:33.400]  那現在應許拆除呢
[00:10:33.400 --> 00:10:35.400]  應許拆除
[00:10:35.400 --> 00:10:37.400]  上帝給大衛有應許
[00:10:37.400 --> 00:10:39.400]  上帝給大衛有應許
[00:10:39.400 --> 00:10:40.400]  在撒慕爾之下
[00:10:40.400 --> 00:10:42.400]  七章四到十七節
[00:10:42.400 --> 00:10:43.400]  在撒慕爾之下
[00:10:43.400 --> 00:10:44.400]  七章四十一節
[00:10:44.400 --> 00:10:45.400]  獵王之上
[00:10:45.400 --> 00:10:47.400]  十一章三十九節
[00:10:47.400 --> 00:10:48.400]  這個又重複了
[00:10:48.400 --> 00:10:50.400]  獵王之下又重複了
[00:10:50.400 --> 00:10:51.400]  十一章三十九節
[00:10:51.400 --> 00:10:53.400]  十一章三十九節
[00:10:53.400 --> 00:10:54.400]  上帝說
[00:10:54.400 --> 00:10:57.400]  這個大衛家有明有燈光
[00:10:57.400 --> 00:10:59.400]  他不會滅的
[00:10:59.400 --> 00:11:01.400]  上帝說大衛家永遠有燈光
[00:11:01.400 --> 00:11:03.400]  但現在來到這個獵王之下
[00:11:03.400 --> 00:11:04.400]  拉美的時候呢
[00:11:04.400 --> 00:11:06.400]  現在來到獵王之下
[00:11:06.400 --> 00:11:09.400]  這個燈光滅了
[00:11:09.400 --> 00:11:10.400]  這個燈光滅了
[00:11:10.400 --> 00:11:13.400]  所以Nelson教授說呢
[00:11:13.400 --> 00:11:14.400]  所以Nelson教授說
[00:11:14.400 --> 00:11:15.400]  這個應許呢
[00:11:15.400 --> 00:11:16.400]  這個應許
[00:11:16.400 --> 00:11:17.400]  拆除
[00:11:17.400 --> 00:11:19.400]  拆除了
[00:11:19.400 --> 00:11:21.400]  作者在描寫最後
[00:11:21.400 --> 00:11:24.400]  這些源源不絕的災難的時候呢
[00:11:24.400 --> 00:11:25.400]  作者在描述
[00:11:25.400 --> 00:11:28.400]  背後這個圓圓的災難的時候呢
[00:11:28.400 --> 00:11:29.400]  我特意翻譯英文
[00:11:29.400 --> 00:11:31.400]  Hippo No Punches
[00:11:31.400 --> 00:11:33.400]  翻譯呢
[00:11:33.400 --> 00:11:34.400]  他不手軟
[00:11:34.400 --> 00:11:36.400]  寫這些災禍
[00:11:36.400 --> 00:11:37.400]  寫這些災禍
[00:11:37.400 --> 00:11:39.400]  他絕不手軟
[00:11:39.400 --> 00:11:40.400]  還有一樣呢
[00:11:40.400 --> 00:11:41.400]  寫這些災禍
[00:11:41.400 --> 00:11:42.400]  就沒有盼望
[00:11:42.400 --> 00:11:44.400]  這些災禍有什麼盼望
[00:11:44.400 --> 00:11:45.400]  沒有啊
[00:11:45.400 --> 00:11:47.400]  畢竟不存在任何的盼望
[00:11:47.400 --> 00:11:51.400]  他責備每一個希西加之後的王
[00:11:51.400 --> 00:11:55.400]  他責備每一個希西加之後的王
[00:11:55.400 --> 00:11:58.400]  然後詳細將他們的壞事寫出來
[00:11:58.400 --> 00:12:00.400]  良性的獵頭他們最壞的情況
[00:12:00.400 --> 00:12:01.400]  簡單來說呢
[00:12:01.400 --> 00:12:02.400]  有兩個王
[00:12:02.400 --> 00:12:04.400]  簡單說有兩個王
[00:12:04.400 --> 00:12:05.400]  被囚禁
[00:12:05.400 --> 00:12:06.400]  被囚禁
[00:12:06.400 --> 00:12:07.400]  約瓦根
[00:12:07.400 --> 00:12:08.400]  約瓦根
[00:12:08.400 --> 00:12:09.400]  廿四章十二節
[00:12:09.400 --> 00:12:10.400]  廿四章十二節
[00:12:10.400 --> 00:12:11.400]  還有最後那個西底迦
[00:12:11.400 --> 00:12:12.400]  廿五章七節
[00:12:12.400 --> 00:12:14.400]  還有西底迦二十章七節
[00:12:14.400 --> 00:12:16.400]  國家的精英被擄
[00:12:16.400 --> 00:12:18.400]  國家的精英被擄
[00:12:18.400 --> 00:12:20.400]  但以你這個精英在內
[00:12:20.400 --> 00:12:22.400]  廿四章十四節
[00:12:22.400 --> 00:12:24.400]  廿四章十四節
[00:12:24.400 --> 00:12:25.400]  十六節
[00:12:25.400 --> 00:12:27.400]  廿五章十一節
[00:12:27.400 --> 00:12:29.400]  廿五章十一節
[00:12:29.400 --> 00:12:31.400]  猶太人被擄
[00:12:31.400 --> 00:12:33.400]  有兩次被擄
[00:12:33.400 --> 00:12:35.400]  猶太人有兩次被擄
[00:12:35.400 --> 00:12:37.400]  精英甚至被殺
[00:12:37.400 --> 00:12:39.400]  精英可能獲得被殺
[00:12:39.400 --> 00:12:41.400]  廿五章十八到廿一節
[00:12:41.400 --> 00:12:44.400]  廿五章十八到廿一節
[00:12:44.400 --> 00:12:46.400]  樓下那些
[00:12:46.400 --> 00:12:48.400]  樓下那些是最窮的農民
[00:12:48.400 --> 00:12:50.400]  廿五章十五節
[00:12:50.400 --> 00:12:52.400]  廿五章十二節
[00:12:52.400 --> 00:12:54.400]  耶路撒冷和聖殿被焚燒
[00:12:54.400 --> 00:12:56.400]  耶路撒冷聖殿被焚燒
[00:12:56.400 --> 00:12:58.400]  城牆被毀
[00:12:58.400 --> 00:13:00.400]  廿五章九到十節
[00:13:00.400 --> 00:13:02.400]  廿五章九到十節
[00:13:02.400 --> 00:13:04.400]  所羅門留下的光彩
[00:13:04.400 --> 00:13:06.400]  完全被打碎
[00:13:06.400 --> 00:13:07.400]  完全被打碎
[00:13:07.400 --> 00:13:08.400]  溶化
[00:13:08.400 --> 00:13:09.400]  溶化
[00:13:09.400 --> 00:13:10.400]  甚至混走
[00:13:10.400 --> 00:13:11.400]  甚至混走
[00:13:11.400 --> 00:13:13.400]  廿四章十三節
[00:13:13.400 --> 00:13:14.400]  廿四章十三節
[00:13:14.400 --> 00:13:16.400]  廿五章十三到十七節
[00:13:16.400 --> 00:13:17.400]  廿五章十三到十七節
[00:13:17.400 --> 00:13:20.400]  我們從獵王記下廿三章
[00:13:20.400 --> 00:13:24.400]  三一節至廿五章三十節
[00:13:24.400 --> 00:13:27.400]  這裡要追溯
[00:13:27.400 --> 00:13:30.400]  要跟這些罪民追溯這些罪民
[00:13:30.400 --> 00:13:33.400]  我們從獵王記下廿三章三十一節
[00:13:33.400 --> 00:13:35.400]  一直到廿五章三十節
[00:13:35.400 --> 00:13:38.400]  追溯這些地段數文
[00:13:38.400 --> 00:13:40.400]  要探索在這個悲劇的後面
[00:13:40.400 --> 00:13:42.400]  探索這個悲劇之後
[00:13:42.400 --> 00:13:45.400]  上帝有什麼心意
[00:13:45.400 --> 00:13:48.400]  要我們今天明白
[00:13:48.400 --> 00:13:51.400]  我們看見這段歷史
[00:13:51.400 --> 00:13:53.400]  是很慘的
[00:13:53.400 --> 00:13:55.400]  但是作者呢
[00:13:55.400 --> 00:13:57.400]  寫下來
[00:13:57.400 --> 00:14:01.400]  究竟有什麼訊息給我們呢
[00:14:01.400 --> 00:14:04.400]  我就四堂來講
[00:14:04.400 --> 00:14:06.400]  我們接下來有四堂課來講
[00:14:06.400 --> 00:14:08.400]  今天第一堂
[00:14:08.400 --> 00:14:12.400]  就是尤大受異邦欺負
[00:14:12.400 --> 00:14:14.400]  就是尤大受異邦欺負
[00:14:14.400 --> 00:14:16.400]  其實修例的書文是很精英的
[00:14:16.400 --> 00:14:19.400]  所以上帝的選民是很精英的
[00:14:19.400 --> 00:14:21.400]  現在被舔屁
[00:14:21.400 --> 00:14:23.400]  現在被舔屁
[00:14:23.400 --> 00:14:26.400]  苦落平陽
[00:14:26.400 --> 00:14:27.400]  苦落平陽
[00:14:27.400 --> 00:14:28.400]  為什麼落平陽
[00:14:28.400 --> 00:14:29.400]  是你自己壞
[00:14:29.400 --> 00:14:30.400]  你掉下去的
[00:14:30.400 --> 00:14:32.400]  是因為自己的壞
[00:14:32.400 --> 00:14:33.400]  好 前文就提到
[00:14:33.400 --> 00:14:35.400]  約西亞是尤大最好的君王
[00:14:35.400 --> 00:14:36.400]  前文提到
[00:14:36.400 --> 00:14:39.400]  約西亞是尤大最好的君王
[00:14:39.400 --> 00:14:40.400]  他死了之後
[00:14:40.400 --> 00:14:41.400]  他死了之後
[00:14:41.400 --> 00:14:42.400]  尤大國溫
[00:14:42.400 --> 00:14:43.400]  尤大國溫呢
[00:14:43.400 --> 00:14:45.400]  急轉直下
[00:14:45.400 --> 00:14:46.400]  急轉直下
[00:14:46.400 --> 00:14:47.400]  最後三個君王
[00:14:47.400 --> 00:14:49.400]  最後的三個君王
[00:14:49.400 --> 00:14:52.400]  作者用同一個句子形容他們
[00:14:52.400 --> 00:14:54.400]  行夜禍華
[00:14:54.400 --> 00:14:56.400]  眼中看為惡的事
[00:14:56.400 --> 00:14:58.400]  或者用同一句話來形容他們
[00:14:58.400 --> 00:15:01.400]  是行耶和華眼中看為惡的事
[00:15:01.400 --> 00:15:04.400]  這句說話聽上去好像不太好
[00:15:04.400 --> 00:15:08.400]  如果用廣東話就精彩很多
[00:15:08.400 --> 00:15:10.400]  如果用廣東話來形容就精彩
[00:15:10.400 --> 00:15:12.400]  水浸眼眉
[00:15:12.400 --> 00:15:15.400]  水浸眼眉
[00:15:15.400 --> 00:15:19.400]  四不悔改
[00:15:19.400 --> 00:15:22.400]  你告訴他 水浸眼眉
[00:15:22.400 --> 00:15:27.400]  破綻眉結
[00:15:27.400 --> 00:15:30.400]  國語的水
[00:15:32.400 --> 00:15:34.400]  已經死了
[00:15:34.400 --> 00:15:36.400]  已經要死了
[00:15:36.400 --> 00:15:38.400]  還不聽上帝的話
[00:15:38.400 --> 00:15:40.400]  還在不聽上帝的話
[00:15:40.400 --> 00:15:42.400]  我們下了他怎麼樣
[00:15:42.400 --> 00:15:44.400]  那就該死了
[00:15:44.400 --> 00:15:46.400]  你說是該死了
[00:15:46.400 --> 00:15:51.400]  你讀不讀到這些味道
[00:15:51.400 --> 00:15:58.400]  這次整個尤大國滅亡了
[00:15:58.400 --> 00:16:00.400]  所以整個尤大國就滅亡了
[00:16:00.400 --> 00:16:01.400]  上帝給大衛的應許
[00:16:01.400 --> 00:16:03.400]  上帝給大衛的應許
[00:16:03.400 --> 00:16:05.400]  拆除了 沒了
[00:16:05.400 --> 00:16:09.400]  所以舊約這段歷史之後
[00:16:09.400 --> 00:16:11.400]  舊約這段歷史之後
[00:16:11.400 --> 00:16:13.400]  上帝封麥
[00:16:13.400 --> 00:16:16.400]  不過上帝封麥封到時候
[00:16:16.400 --> 00:16:18.400]  還有兩個先知才封麥
[00:16:18.400 --> 00:16:20.400]  兩個星期才封
[00:16:20.400 --> 00:16:23.400]  秘魯之後仍然有先知說話
[00:16:23.400 --> 00:16:25.400]  秘魯之後還有先知在講
[00:16:25.400 --> 00:16:27.400]  耶利米最後
[00:16:27.400 --> 00:16:32.400]  秘魯的時候也有伊西傑先知
[00:16:32.400 --> 00:16:35.400]  秘魯之後仍然有兩個先知在講
[00:16:35.400 --> 00:16:37.400]  一個哈蓋
[00:16:37.400 --> 00:16:39.400]  一個撒加尼亞
[00:16:39.400 --> 00:16:41.400]  一個撒加利亞
[00:16:41.400 --> 00:16:43.400]  還有馬拉基
[00:16:43.400 --> 00:16:44.400]  還有馬拉基
[00:16:44.400 --> 00:16:46.400]  接著上帝就關麥了
[00:16:46.400 --> 00:16:48.400]  接著上帝就關麥了
[00:16:48.400 --> 00:16:49.400]  上帝就不說話了
[00:16:49.400 --> 00:16:51.400]  上帝就不說話了
[00:16:51.400 --> 00:16:52.400]  直到什麼時候呢
[00:16:52.400 --> 00:16:53.400]  直到什麼時候呢
[00:16:53.400 --> 00:16:54.400]  馬太福音
[00:16:54.400 --> 00:16:55.400]  馬太福音
[00:16:55.400 --> 00:16:57.400]  施洗日漢
[00:16:57.400 --> 00:16:59.400]  才開麥
[00:16:59.400 --> 00:17:00.400]  一開麥就怎樣呢
[00:17:00.400 --> 00:17:02.400]  天國近了
[00:17:02.400 --> 00:17:05.400]  你們要悔改
[00:17:05.400 --> 00:17:07.400]  這個開麥很漂亮
[00:17:07.400 --> 00:17:11.400]  這個包括外邦人在內
[00:17:11.400 --> 00:17:13.400]  現在我們看第一點
[00:17:13.400 --> 00:17:14.400]  我們看第一點
[00:17:14.400 --> 00:17:17.400]  受埃及欺負
[00:17:17.400 --> 00:17:19.400]  受埃及欺負
[00:17:19.400 --> 00:17:22.400]  三十一到三十五節
[00:17:22.400 --> 00:17:23.400]  三十一到三十五節
[00:17:23.400 --> 00:17:25.400]  埃及哈以色列
[00:17:25.400 --> 00:17:27.400]  埃及欺負以色列
[00:17:27.400 --> 00:17:28.400]  你以為是今天的事嗎
[00:17:28.400 --> 00:17:29.400]  是今天的事嗎
[00:17:29.400 --> 00:17:31.400]  創世紀之後那一章叫什麼
[00:17:31.400 --> 00:17:33.400]  創世紀之後那一章是
[00:17:33.400 --> 00:17:35.400]  出埃及的
[00:17:35.400 --> 00:17:37.400]  埃及有個法老王
[00:17:37.400 --> 00:17:39.400]  埃及有法老王
[00:17:39.400 --> 00:17:41.400]  你知道法老王這個同義詞是什麼嗎
