
[00:00:00.000 --> 00:00:03.840]  2016年眨下眼已經接近尾聲
[00:05:24.860 --> 00:05:31.560]  主教老師就叫兒童不要學彼得
[00:05:31.560 --> 00:05:33.760]  我希望告訴大家
[00:05:33.760 --> 00:05:37.460]  為什麼我們從彼得三次不認主
[00:05:37.460 --> 00:05:39.560]  我們看彼得的心路歷程
[00:05:39.560 --> 00:05:43.060]  也看看耶穌在我們生命裡
[00:05:43.060 --> 00:05:45.960]  其實對我們的愛不離不棄
[00:05:45.960 --> 00:05:48.460]  當我們願意悔改的時候
[00:05:48.460 --> 00:05:51.960]  祂必定會給我們機會回轉
[00:05:51.960 --> 00:05:55.860]  在分享內容當中
[00:05:55.860 --> 00:05:57.560]  首先預備了一首回應詩
[00:05:57.560 --> 00:05:59.260]  請大家同起立
[00:05:59.260 --> 00:06:02.260]  很深信當我祈禱的時候
[00:06:02.260 --> 00:06:03.660]  詩歌的內容
[00:06:03.660 --> 00:06:06.660]  很反映到彼得當時的心情
[00:06:06.660 --> 00:06:09.160]  或者是我們在座當中
[00:06:09.160 --> 00:06:10.460]  有些弟兄姊妹
[00:06:10.460 --> 00:06:12.760]  包括自己的一些心情
[00:06:12.760 --> 00:06:14.160]  讓我們預備我們的心
[00:06:14.160 --> 00:06:15.660]  進到神的話語
[00:06:15.660 --> 00:06:18.260]  主啊祢的應許是信實的
[00:06:18.260 --> 00:06:19.560]  是阿門的
[00:06:19.560 --> 00:06:22.160]  祢說過祢的恩典一定夠用
[00:06:22.160 --> 00:06:23.960]  就必一定夠用
[00:06:23.960 --> 00:06:26.860]  主啊我們深信我們在祢的裡面
[00:06:26.860 --> 00:06:29.860]  我們是滿有從祢而來的豐盛
[00:06:29.860 --> 00:06:31.460]  我們跟隨祢
[00:06:31.460 --> 00:06:34.060]  我們願意將我們生命的座位
[00:06:34.060 --> 00:06:35.560]  寶座讓給祢
[00:06:35.560 --> 00:06:37.360]  讓祢坐著為王
[00:06:37.360 --> 00:06:39.260]  我們尊祢為大的時候
[00:06:39.260 --> 00:06:40.760]  祢必引領我們
[00:06:40.760 --> 00:06:43.760]  走在祢的恩典走在祢的祝福裡面
[00:06:43.760 --> 00:06:45.660]  我們是輕散的
[00:06:45.660 --> 00:06:47.060]  是平安的
[00:06:47.060 --> 00:06:49.060]  是滿有從祢而來喜樂的
[00:06:49.060 --> 00:06:50.560]  主求祢帶領我們聖靈
[00:06:50.560 --> 00:06:52.660]  帶領我們進到祢的話語當中
[00:06:52.660 --> 00:06:54.660]  祢親自讓祢的話語
[00:06:54.660 --> 00:06:57.160]  去光照我們
[00:06:57.160 --> 00:07:00.460]  讓我們更加明白祢的旨意
[00:07:00.460 --> 00:07:02.760]  怎樣承載我們每一個生命當中
[00:07:02.760 --> 00:07:03.660]  感謝主
[00:07:03.660 --> 00:07:05.160]  聽我們祈禱
[00:07:05.160 --> 00:07:07.260]  奉靠主耶穌基督聖名祈求
[00:07:07.260 --> 00:07:08.160]  Amen
[00:07:08.160 --> 00:07:09.060]  請坐
[00:07:09.060 --> 00:07:10.560]  我們再一次用掌聲
[00:07:10.560 --> 00:07:11.960]  歡迎今天
[00:07:11.960 --> 00:07:13.260]  感謝 多謝今天
[00:07:13.260 --> 00:07:15.860]  服侍了我們三堂的敬拜隊
[00:07:15.860 --> 00:07:17.660]  我們前面 後面
[00:07:17.660 --> 00:07:23.760]  迎新 影音等等不同的服侍人員
[00:07:23.760 --> 00:07:28.060]  我們先讀我們今天要講的經文
[00:07:28.060 --> 00:07:30.860]  我給的題目是「雖敗猶榮」
[00:07:30.860 --> 00:07:33.460]  內容是講彼得三次不認主
[00:07:33.460 --> 00:07:37.060]  在馬可福音的十四章六十六至七十二節
[00:07:37.060 --> 00:07:38.360]  我們一起讀
[00:07:38.360 --> 00:07:40.460]  彼得在夏邊縣之裡
[00:07:40.460 --> 00:07:43.060]  來了大祭司的一個侍女
[00:07:43.060 --> 00:07:46.460]  見彼得敲火就看著她說
[00:07:46.460 --> 00:07:50.360]  「妳素來也是同拿撒勒人耶穌一伙的」
[00:08:08.360 --> 00:08:19.560]  彼得就發就起誓的說
[00:08:19.560 --> 00:08:22.360]  「我不認得你們說的這個人」
[00:08:22.360 --> 00:08:24.860]  立時雞叫了第二遍
[00:08:24.860 --> 00:08:28.160]  彼得想起耶穌對他所說的話
[00:08:28.160 --> 00:08:29.860]  雞叫兩遍已先
[00:08:29.860 --> 00:08:31.860]  「你要三次不認我」
[00:08:31.860 --> 00:08:34.360]  思想起來就哭了
[00:08:34.360 --> 00:08:40.060]  在我們教會銅鑼灣堂今年的馬可福音系列
[00:08:40.060 --> 00:08:43.760]  到現在十一月尾已經進入尾聲
[00:08:43.760 --> 00:08:46.560]  也是到了耶穌基督
[00:08:46.560 --> 00:08:49.860]  將要走上十字架道路上面
[00:08:49.860 --> 00:08:54.960]  已經進入到又緊張又白熱化的階段
[00:08:54.960 --> 00:08:57.360]  之前我們幾篇的道
[00:08:57.360 --> 00:09:00.160]  我們聽到當耶穌在主餐之後
[00:09:00.160 --> 00:09:04.260]  其實祂已經預言了彼得會三次不認主
[00:09:04.260 --> 00:09:07.560]  然後祂就帶著彼得、雅各、約翰
[00:09:07.560 --> 00:09:10.060]  去赫西瑪利園祈禱
[00:09:10.060 --> 00:09:13.260]  但是他們不夠警醒所以睡著了
[00:09:13.260 --> 00:09:16.060]  然後耶穌被猶大出賣
[00:09:16.060 --> 00:09:18.060]  被別人逮捕
[00:09:18.060 --> 00:09:20.260]  然後應驗了祂的禱告說
[00:09:20.260 --> 00:09:23.060]  「門徒四散逃走」
[00:09:23.060 --> 00:09:24.960]  然後在大祭司面前
[00:09:24.960 --> 00:09:27.760]  去到大祭司面前祂受審
[00:09:27.760 --> 00:09:30.560]  唯有彼得和另一個門徒
[00:09:30.560 --> 00:09:32.360]  仍然跟隨著耶穌
[00:09:32.360 --> 00:09:36.360]  在附近偷偷地看、偷偷地聽
[00:09:36.360 --> 00:09:40.760]  我今天說彼得要嘗試為祂平反
[00:09:40.760 --> 00:09:42.560]  說祂雖敗猶榮
[00:09:42.560 --> 00:09:46.260]  我們試試在三個層面去看
[00:09:46.260 --> 00:09:49.360]  第一是心靈怨異
[00:09:49.360 --> 00:09:51.260]  肉體軟弱
[00:09:51.260 --> 00:09:55.560]  耶穌很清楚我們的性情
[00:09:55.560 --> 00:09:58.460]  祂也一早已經預言
[00:09:58.460 --> 00:10:00.560]  或者作出一個提醒
[00:10:00.560 --> 00:10:02.460]  和門徒在早期的
[00:10:02.460 --> 00:10:04.760]  《馬克福音14:38》說
[00:10:04.760 --> 00:10:06.360]  「總要警醒禱告
[00:10:06.360 --> 00:10:08.360]  免得入了迷惑
[00:10:08.360 --> 00:10:10.960]  你們心靈固然怨異
[00:10:10.960 --> 00:10:13.360]  肉體卻軟弱了」
[00:10:13.360 --> 00:10:15.360]  所以不是彼得特別差
[00:10:15.360 --> 00:10:17.660]  是每個人都差
[00:10:17.660 --> 00:10:19.660]  心靈固然怨異
[00:10:19.660 --> 00:10:21.460]  肉體卻軟弱
[00:10:21.460 --> 00:10:26.560]  大家覺不覺得彼得愛不愛主
[00:10:26.560 --> 00:10:28.460]  也愛的 也點頭的
[00:10:28.460 --> 00:10:30.660]  彼得跟隨耶穌三年
[00:10:30.660 --> 00:10:34.160]  和祂建立了很親密的師徒關係
[00:10:34.160 --> 00:10:36.860]  也是耶穌十二個門徒中
[00:10:36.860 --> 00:10:39.660]  核心的三個門徒中的其中一個
[00:10:39.660 --> 00:10:40.960]  所以耶穌有很多事情
[00:10:40.960 --> 00:10:43.260]  其實一早已經和彼得說
[00:10:43.260 --> 00:10:44.860]  祂曾經說過
[00:10:44.860 --> 00:10:47.060]  彼得三次不認主
[00:10:47.060 --> 00:10:49.060]  所以這次只是應驗了
[00:10:49.060 --> 00:10:52.160]  給耶穌先前的預告
[00:10:52.160 --> 00:10:54.960]  我們看《馬克福音14:27》
[00:10:54.960 --> 00:10:56.660]  耶穌和彼得的對話
[00:10:56.660 --> 00:10:58.860]  耶穌對他們說
[00:10:58.860 --> 00:11:00.260]  「你們都要跌倒了」
[00:11:00.260 --> 00:11:02.060]  因為經上記著說
[00:11:02.060 --> 00:11:04.860]  「我要擊打木人 羊就分散了」
[00:11:04.860 --> 00:11:05.860]  彼得說
[00:11:05.860 --> 00:11:08.460]  「眾人雖然跌倒 我總不能」
[00:11:08.460 --> 00:11:09.460]  耶穌對他們說
[00:11:09.460 --> 00:11:10.660]  「我實在告訴你」
[00:11:10.660 --> 00:11:12.360]  「就在今天夜裡」
[00:11:12.360 --> 00:11:13.860]  「雞叫兩片已先」
[00:11:13.860 --> 00:11:15.760]  「你要三次不認我」
[00:11:15.760 --> 00:11:17.460]  彼得卻極力說
[00:11:17.460 --> 00:11:20.060]  「我就是必須和你同死」
[00:11:20.060 --> 00:11:24.060]  「也總不能不認你」
[00:11:24.060 --> 00:11:27.460]  我很相信彼得的回應
[00:11:27.460 --> 00:11:30.260]  是出於他真誠對耶穌的愛
[00:11:30.260 --> 00:11:31.660]  他不是說謊
[00:11:31.660 --> 00:11:34.160]  也不是拆耶穌的鞋
[00:11:34.160 --> 00:11:36.660]  但是彼得出了什麼問題呢
[00:11:36.660 --> 00:11:41.860]  我看到他太過高估了自己的能力
[00:11:41.860 --> 00:11:44.960]  在跟隨耶穌三年裡
[00:11:44.960 --> 00:11:46.760]  沒錯 學了很多東西
[00:11:46.760 --> 00:11:50.560]  但是人性令他產生了屬靈的驕傲
[00:11:50.560 --> 00:11:53.860]  以至於耶穌對他的提醒
[00:11:53.860 --> 00:11:55.160]  他不夠警醒
[00:11:55.160 --> 00:11:58.460]  也不去接受耶穌的警告
[00:11:58.460 --> 00:12:00.960]  所以當耶穌被捕的時候
[00:12:00.960 --> 00:12:04.760]  沒錯 一群門徒四散逃跑
[00:12:04.760 --> 00:12:06.660]  但是聖經裡記載
[00:12:06.660 --> 00:12:11.060]  只有彼得和一個認識大祭司的門徒
[00:12:11.060 --> 00:12:12.360]  我們看另一本福音書
[00:12:12.360 --> 00:12:14.260]  其實知道這是約翰
[00:12:14.260 --> 00:12:16.560]  他仍然跟著耶穌
[00:12:16.560 --> 00:12:20.860]  他很緊張究竟主的情況是怎樣
[00:12:20.860 --> 00:12:23.560]  但是我們從經文去看
[00:12:23.560 --> 00:12:27.360]  彼得當時所靠的是他自己的血氣
[00:12:27.360 --> 00:12:29.060]  並不是靠著耶穌
[00:12:29.060 --> 00:12:33.760]  我們嘗試去讀馬可福音14:54-65
[00:12:33.760 --> 00:12:37.160]  我們看看三次不認主的背景是怎樣
[00:12:37.160 --> 00:12:38.160]  我們一起讀
[00:12:38.160 --> 00:12:40.260]  彼得遠遠的跟著耶穌
[00:12:40.260 --> 00:12:42.760]  一直進入大祭司的院裡
[00:12:42.760 --> 00:12:47.160]  和差役一同坐在火裡敲火
[00:12:47.160 --> 00:12:50.060]  他沒在耶穌的臉上
[00:12:50.060 --> 00:12:53.060]  又蒙著他的臉用拳頭打他
[00:12:53.060 --> 00:12:56.860]  差役接過出來用手掌打他
[00:12:56.860 --> 00:13:02.260]  到了一個很危難很困苦的境況
[00:13:02.260 --> 00:13:04.060]  一個困難裡
[00:13:04.060 --> 00:13:07.360]  人常常都會高估自己的能力
[00:13:07.360 --> 00:13:08.960]  以為自己可以
[00:13:08.960 --> 00:13:12.460]  於是就用自己的方法嘗試去解決
[00:13:12.460 --> 00:13:14.660]  但結果都是失敗的多
[00:13:14.660 --> 00:13:18.460]  彼得也沒有例外
[00:13:18.460 --> 00:13:20.060]  我們經常鼓勵大家
[00:13:20.060 --> 00:13:23.060]  其實我們要緊緊跟隨耶穌
[00:13:23.060 --> 00:13:24.860]  但我們看到彼得
[00:13:24.860 --> 00:13:28.360]  他卻是遠遠的跟耶穌相隔
[00:13:28.360 --> 00:13:30.560]  跟耶穌隔得很遠
[00:13:30.560 --> 00:13:31.860]  正因為這樣
[00:13:31.860 --> 00:13:33.760]  他自己孤身一人
[00:13:33.760 --> 00:13:35.760]  又因著天氣冷
[00:13:35.760 --> 00:13:37.760]  於是肉體軟弱
[00:13:37.760 --> 00:13:40.660]  於是不理身邊周圍那些是什麼人
[00:13:40.660 --> 00:13:42.960]  於是就圍著一群人
[00:13:42.960 --> 00:13:46.260]  原來就是一群大祭司的差役
[00:13:46.260 --> 00:13:48.860]  在裡面敲火取暖
[00:13:48.860 --> 00:13:50.460]  又或者像我們現在想
[00:13:50.460 --> 00:13:52.460]  一起BBQ
[00:13:52.460 --> 00:13:55.560]  燒隻雞翅膀
[00:13:55.560 --> 00:13:59.360]  就是這樣
[00:13:59.360 --> 00:14:02.160]  但這群差役我們在聖經裡看
[00:14:02.160 --> 00:14:03.960]  其實就是他後期
[00:14:03.960 --> 00:14:05.560]  套著耶穌的頭
[00:14:05.560 --> 00:14:06.860]  用手打耶穌
[00:14:06.860 --> 00:14:09.760]  用掌摑耶穌的人
[00:14:09.760 --> 00:14:13.660]  這群都是一群敵人
[00:14:13.660 --> 00:14:17.260]  耶穌曾經吩咐過一群門徒
[00:14:17.260 --> 00:14:20.660]  當羊進入狼群當中的時候
[00:14:20.660 --> 00:14:23.460]  要靈巧仗勢
[00:14:23.460 --> 00:14:25.560]  純良如甲子
[00:14:25.560 --> 00:14:29.660]  我們不要高估我們的能力
[00:14:29.660 --> 00:14:33.660]  我們要學習選擇合適的夥伴
[00:14:33.660 --> 00:14:36.660]  當我們進入狼群的時候
[00:14:36.660 --> 00:14:39.260]  我們要認清自己
[00:14:39.260 --> 00:14:41.760]  我們其實不是耶穌
[00:14:41.760 --> 00:14:43.960]  耶穌有能力去抵擋魔鬼
[00:14:43.960 --> 00:14:46.360]  有能力在罪人當中坐直
[00:14:46.360 --> 00:14:49.060]  但當我們的靈命軟弱
[00:14:49.060 --> 00:14:51.560]  我們自己都不是很剛強的時候
[00:14:51.560 --> 00:14:53.460]  跟敵人一起坐
[00:14:53.460 --> 00:14:55.660]  是非常危險的
[00:14:55.660 --> 00:14:56.760]  正如詩篇所說
[00:14:56.760 --> 00:14:57.760]  第一篇他說
[00:14:57.760 --> 00:14:59.660]  不從惡人的計謀
[00:14:59.660 --> 00:15:01.460]  不暫罪人的道路
[00:15:01.460 --> 00:15:04.760]  不助洩萬人的座位
[00:15:04.760 --> 00:15:08.660]  我們要好好地去警醒
[00:15:08.660 --> 00:15:09.860]  當在危難當中
[00:15:09.860 --> 00:15:11.560]  我們更加要好好地選擇
[00:15:11.560 --> 00:15:13.960]  我們合適的夥伴
[00:15:13.960 --> 00:15:15.860]  因為人性是軟弱
[00:15:15.860 --> 00:15:17.760]  當我們孤身一人的時候
[00:15:17.760 --> 00:15:18.860]  我們會帶來恐懼
[00:15:18.860 --> 00:15:20.260]  帶來跌倒
[00:15:20.260 --> 00:15:21.660]  好像彼得那樣
[00:15:21.660 --> 00:15:23.360]  當我們看到耶穌
[00:15:23.360 --> 00:15:25.160]  耶穌當時的對手
[00:15:25.160 --> 00:15:26.860]  他被人鞭打
[00:15:26.860 --> 00:15:28.760]  被人罵
[00:15:28.760 --> 00:15:31.160]  被大祭司去審判
[00:15:31.160 --> 00:15:33.360]  但我們看看彼得又如何呢
[00:15:33.360 --> 00:15:35.460]  彼得的對手是誰
[00:15:35.460 --> 00:15:36.460]  聖經裡說
[00:15:36.460 --> 00:15:39.060]  只是大祭司裡的一個婢女
[00:15:39.060 --> 00:15:42.160]  和旁邊站著的人
[00:15:42.160 --> 00:15:43.260]  旁邊站著的人
[00:15:43.260 --> 00:15:46.760]  用現在的說話來說就是二打六
[00:15:46.760 --> 00:15:48.360]  所以彼得的對手
[00:15:48.360 --> 00:15:49.360]  只是一個婢女
[00:15:49.360 --> 00:15:50.460]  一個二打六
[00:15:50.460 --> 00:15:52.960]  但是她卻是軟弱到
[00:15:52.960 --> 00:15:56.560]  她就在他們面前失落
[00:15:56.560 --> 00:15:57.960]  她的犯錯是漸進的
[00:15:57.960 --> 00:15:58.960]  我們看到
[00:15:58.960 --> 00:16:00.760]  開始她遠離耶穌
[00:16:00.760 --> 00:16:02.560]  不僅僅跟隨耶穌
[00:16:02.560 --> 00:16:04.460]  然後她與敵人同座
[00:16:04.460 --> 00:16:06.860]  她自己都不理會
[00:16:06.860 --> 00:16:08.260]  然後至於去到她
[00:16:08.260 --> 00:16:09.960]  狐魂的不認主
[00:16:09.960 --> 00:16:11.560]  她說我不知道
[00:16:11.560 --> 00:16:14.060]  我不明白你們在說什麼
[00:16:14.060 --> 00:16:16.160]  然後去到最後
[00:16:16.160 --> 00:16:19.660]  她說法咒起誓
[00:16:19.660 --> 00:16:22.660]  直接說要咒助自己
[00:16:22.660 --> 00:16:23.860]  咒助耶穌
[00:16:23.860 --> 00:16:27.560]  我從來不認識這個人
[00:16:27.560 --> 00:16:28.460]  對我們的反省
[00:16:28.460 --> 00:16:30.360]  在信仰的道路上
[00:16:30.360 --> 00:16:31.460]  人都會偏差
[00:16:31.460 --> 00:16:33.760]  人都會有機會遠離
[00:16:33.760 --> 00:16:37.060]  但是我們要懂得及時回轉
[00:16:37.060 --> 00:16:38.760]  以免我們越走越遠
[00:16:38.760 --> 00:16:39.760]  越錯越深
[00:16:39.760 --> 00:16:42.460]  以致我們不能夠自拔
[00:16:42.460 --> 00:16:44.460]  實在彼得第一次不認主的時候
[00:16:44.460 --> 00:16:46.660]  聖經說有個警號
[00:16:46.660 --> 00:16:47.960]  著了的是什麼
[00:16:47.960 --> 00:16:49.860]  雞就叫了
[00:16:49.860 --> 00:16:51.060]  叫了第一篇
[00:16:51.060 --> 00:16:52.660]  雞就叫了第一篇
[00:16:52.660 --> 00:16:54.060]  但是這個警號
[00:16:54.060 --> 00:16:57.060]  卻沒有喚醒到彼得
[00:16:57.060 --> 00:16:59.660]  就是因為他在當時孤身一人
[00:16:59.660 --> 00:17:02.260]  他充滿了恐慌
[00:17:02.260 --> 00:17:06.260]  充滿了驚慌
[00:17:06.260 --> 00:17:08.060]  所以我都鼓勵大家
[00:17:08.060 --> 00:17:09.860]  我們無論在什麼環境裡
[00:17:09.860 --> 00:17:12.560]  我們不要孤身作戰
[00:17:12.560 --> 00:17:14.360]  大解明教導我們
[00:17:14.360 --> 00:17:16.160]  我們不單要愛神
[00:17:16.160 --> 00:17:17.960]  盡心盡性盡義愛神
[00:17:17.960 --> 00:17:20.360]  我們要學習愛人如己
[00:17:20.360 --> 00:17:21.660]  所以我們要
[00:17:21.660 --> 00:17:24.360]  在當中我們要去
[00:17:24.360 --> 00:17:25.860]  和一群我們身邊的
[00:17:25.860 --> 00:17:27.260]  屬靈的夥伴
[00:17:27.260 --> 00:17:30.060]  去建立一個密切同行的關係
[00:17:30.060 --> 00:17:32.860]  我們要認識自己的限制
[00:17:32.860 --> 00:17:35.360]  我們要看別人比自己強
[00:17:35.360 --> 00:17:37.160]  我們是一個群體
[00:17:37.160 --> 00:17:38.660]  互相的配合
[00:17:38.660 --> 00:17:40.360]  和互相的保衛
[00:17:40.360 --> 00:17:42.060]  正如在傳道書裡說
[00:17:42.060 --> 00:17:44.260]  有人攻勝孤身一人
[00:17:44.260 --> 00:17:46.860]  若有二人便能抵擋他
[00:17:46.860 --> 00:17:50.960]  三股合成的繩子是不容易截斷的
[00:17:50.960 --> 00:17:53.360]  所以越來越感覺
[00:17:53.360 --> 00:17:55.760]  在當中我們教會的服事
[00:17:55.760 --> 00:17:57.060]  不再是一個人
[00:17:57.060 --> 00:17:58.560]  不再是牧師講台
[00:17:58.560 --> 00:18:00.460]  歌天道去感動人
[00:18:00.460 --> 00:18:02.560]  那是我們一個團隊的服事
[00:18:02.560 --> 00:18:04.360]  今早八點多回來
[00:18:04.360 --> 00:18:05.560]  很感恩
[00:18:05.560 --> 00:18:09.060]  我已經有後面的一群代禱者
[00:18:09.060 --> 00:18:10.560]  先為我祈禱
[00:18:10.560 --> 00:18:11.860]  也可以在前面
[00:18:11.860 --> 00:18:14.160]  和一群敬拜隊員一起練習
[00:18:14.160 --> 00:18:17.160]  也看到一群很精神的迎新員
[00:18:17.160 --> 00:18:19.560]  有一群很好的影音弟兄姊妹
[00:18:19.560 --> 00:18:21.460]  我們一起的配搭
