
[00:00:00.000 --> 00:00:02.120]  想首先問大家一個問題
[00:02:08.560 --> 00:02:12.560]  從妒忌而生出來的一種仇恨
[00:02:12.560 --> 00:02:17.520]  耶穌用一個葡萄園工人的比喻
[00:02:17.920 --> 00:02:21.960]  去回應我們一種可能因為妒忌的心
[00:02:21.960 --> 00:02:25.400]  而帶來我們自己一種生命的困擾
[00:02:25.400 --> 00:02:27.640]  所以今天跟大家去看
[00:02:27.640 --> 00:02:28.920]  是耶穌這個比喻
[00:02:28.920 --> 00:02:30.680]  葡萄園的工人
[00:02:30.680 --> 00:02:33.440]  說回這個比喻的背景
[00:02:33.440 --> 00:02:37.520]  就是在說葡萄收成的時間
[00:02:37.520 --> 00:02:39.760]  大概在當時的巴勒斯坦
[00:02:39.760 --> 00:02:41.360]  大概九月
[00:02:41.360 --> 00:02:45.120]  九月底就要去收成這些葡萄
[00:02:45.280 --> 00:02:47.960]  因為接著就是過新年
[00:02:47.960 --> 00:02:49.680]  再過一點
[00:02:49.680 --> 00:02:53.320]  天氣來說就會有秋雨來
[00:02:53.320 --> 00:02:57.400]  在年尾一場的雨就會來
[00:02:57.400 --> 00:02:59.960]  所以他們一定要趕緊
[00:02:59.960 --> 00:03:03.240]  在九月底之前要去好收成
[00:03:03.240 --> 00:03:04.880]  一方面過新年
[00:03:04.880 --> 00:03:06.640]  一方面不可能
[00:03:06.640 --> 00:03:08.880]  如果再有雨灑下來的時候
[00:03:08.880 --> 00:03:11.360]  這些葡萄就會腐爛
[00:03:11.800 --> 00:03:16.200]  以及雨灑下來是準備了新的一年的農務
[00:03:16.200 --> 00:03:18.280]  所以就應該要好收成
[00:03:18.280 --> 00:03:19.800]  所以在一段時間裡面
[00:03:19.800 --> 00:03:22.720]  如果那一年是當造的話
[00:03:22.720 --> 00:03:23.800]  他們就要
[00:03:23.800 --> 00:03:25.640]  當然很多的葡萄收成
[00:03:25.640 --> 00:03:27.760]  就要很多的工人
[00:03:27.760 --> 00:03:31.640]  要去一起幫忙摘這些葡萄
[00:03:31.640 --> 00:03:34.440]  所以這個比喻的背景就是這樣
[00:03:34.440 --> 00:03:36.600]  就是要找很多工人
[00:03:36.600 --> 00:03:39.280]  甚至找到什麼人也好
[00:03:39.280 --> 00:03:40.360]  幾點鐘找到也好
[00:03:40.360 --> 00:03:41.960]  一個小時也好
[00:03:41.960 --> 00:03:45.960]  都要去儘快趕快
[00:03:45.960 --> 00:03:51.120]  更多的人手去將這些葡萄收成
[00:03:51.120 --> 00:03:56.080]  這個是當中裡面的比喻的背景
[00:03:56.080 --> 00:04:00.040]  而原儲備的工錢
[00:04:00.040 --> 00:04:02.360]  都是很正常的
[00:04:02.360 --> 00:04:05.800]  他說是一個銀錢
[00:04:05.800 --> 00:04:11.560]  銀錢當時來說是一個工人一人的工資
[00:04:11.560 --> 00:04:14.800]  在香港來說可能三、四百元這樣的情況
[00:04:14.800 --> 00:04:18.240]  都是一個很正常的工價
[00:04:18.240 --> 00:04:22.480]  就以一個簡單的背景跟大家交代
[00:04:22.480 --> 00:04:26.840]  葡萄園工人這個比喻再一次說
[00:04:26.840 --> 00:04:28.760]  今天我從這個角度去看
[00:04:28.760 --> 00:04:32.480]  就是提醒我們因為妒忌的心
[00:04:32.480 --> 00:04:35.400]  而帶來我們生命上的一些困擾
[00:04:35.840 --> 00:04:39.240]  以致阻礙了我們人生繼續的向前
[00:04:39.240 --> 00:04:41.840]  使得我們可能原地踏步
[00:04:41.840 --> 00:04:44.480]  就好像耶穌最後十六節那裡說
[00:04:44.480 --> 00:04:46.600]  在後的將要在前
[00:04:46.600 --> 00:04:49.840]  在前的將要在後
[00:04:49.840 --> 00:04:55.360]  首先我們要看到的心的來源
[00:04:55.360 --> 00:04:57.600]  是怎麼會形成呢?
[00:04:57.600 --> 00:05:00.400]  俗語有一句話是什麼呢?
[00:05:00.400 --> 00:05:01.800]  說回葡萄
[00:05:01.800 --> 00:05:04.520]  吃不到葡萄
[00:05:04.520 --> 00:05:06.440]  怎麼樣?是酸的
[00:05:06.440 --> 00:05:09.040]  吃不到的葡萄是酸的
[00:05:09.040 --> 00:05:11.880]  當然這個就是一種妒忌
[00:05:11.880 --> 00:05:13.680]  一個羨慕
[00:05:13.680 --> 00:05:15.280]  在《八道十字》那裡就說到
[00:05:15.280 --> 00:05:16.920]  這個園主和那個領班說
[00:05:16.920 --> 00:05:19.120]  好了,工人都來了
[00:05:19.120 --> 00:05:20.680]  現在我們分八工資
[00:05:20.680 --> 00:05:22.760]  最後那些開始就先給
[00:05:22.760 --> 00:05:27.120]  最前那些一直慢慢向最前那些來給
[00:05:27.120 --> 00:05:29.840]  所以五點鐘
[00:05:29.840 --> 00:05:31.280]  就是最後叫那班人來的
[00:05:31.280 --> 00:05:33.120]  五點鐘來的那些人
[00:05:33.120 --> 00:05:34.200]  只是做一個小時而已
[00:05:34.200 --> 00:05:37.760]  因為六點鐘就去分這些工資了
[00:05:37.760 --> 00:05:40.520]  他們拿到一天的工資
[00:05:40.520 --> 00:05:41.880]  一個的銀錢
[00:05:41.880 --> 00:05:43.480]  輪到最前那些
[00:05:43.480 --> 00:05:46.520]  他們以為多一點
[00:05:46.520 --> 00:05:49.120]  但原來都是鎖定了價
[00:05:49.120 --> 00:05:50.240]  都是一天的銀錢
[00:05:50.240 --> 00:05:51.840]  一個的銀錢
[00:05:51.840 --> 00:05:54.280]  說回時間
[00:05:54.280 --> 00:05:56.840]  因為《和學本》裡面說的
[00:05:56.840 --> 00:05:58.160]  什麼新初、有初
[00:05:58.160 --> 00:06:01.640]  就是這些上一世紀的人說的時間
[00:06:01.640 --> 00:06:02.880]  我們不是這樣說的
[00:06:02.880 --> 00:06:05.240]  其實清早就是六點鐘開始
[00:06:05.240 --> 00:06:06.800]  六點鐘開始做工
[00:06:06.800 --> 00:06:08.880]  然後每三個小時
[00:06:08.880 --> 00:06:11.960]  九點鐘、十二點鐘、三點鐘
[00:06:11.960 --> 00:06:14.600]  都出去找這些工人回來
[00:06:14.600 --> 00:06:17.480]  最後去到五點鐘都要找
[00:06:17.480 --> 00:06:19.480]  就是下班前一個小時
[00:06:19.480 --> 00:06:20.720]  六點鐘就下班了
[00:06:20.720 --> 00:06:22.160]  剛剛十二個小時
[00:06:22.160 --> 00:06:24.440]  所以就看到
[00:06:24.440 --> 00:06:28.000]  第一個來的人是做了十二個小時的
[00:06:28.000 --> 00:06:29.800]  這個比喻你開始聽的時候
[00:06:29.800 --> 00:06:31.960]  可能覺得有些矛盾
[00:06:31.960 --> 00:06:35.920]  為什麼葡萄園的園主這麼不公平呢?
[00:06:35.920 --> 00:06:37.200]  這麼不公平
[00:06:37.200 --> 00:06:39.600]  十二個小時又是一天的工資
[00:06:39.600 --> 00:06:43.080]  一個小時又是同一樣的一天的工資
[00:06:43.080 --> 00:06:46.560]  但是我們去思想一下
[00:06:46.560 --> 00:06:52.880]  你寧願是第一個小時開始上班呢?
[00:06:52.880 --> 00:06:55.720]  你有沒有想過?
[00:06:55.720 --> 00:07:00.280]  你寧願第一個小時開始上班?
[00:07:00.280 --> 00:07:05.040]  有人想第一個小時開始上班舉手吧
[00:07:05.040 --> 00:07:10.680]  最後一個小時開始上班的
[00:07:10.680 --> 00:07:12.240]  其實都很難的
[00:07:12.240 --> 00:07:14.640]  但是我反過來說
[00:07:14.640 --> 00:07:17.120]  譬如現在大家都是畢業的同學
[00:07:17.120 --> 00:07:22.280]  誰想第一個可以找到工作的?
[00:07:22.280 --> 00:07:25.440]  大家不想做工的
[00:07:25.440 --> 00:07:28.800]  誰想最後一個才找到工作的?
[00:07:28.800 --> 00:07:30.160]  都沒有
[00:07:30.160 --> 00:07:32.080]  你明白這個道理嗎?
[00:07:32.080 --> 00:07:35.680]  就是說我們都很希望做第一個的
[00:07:35.680 --> 00:07:36.320]  為什麼呢?
[00:07:36.320 --> 00:07:40.880]  如果我五點半就開始出來找工作
[00:07:40.880 --> 00:07:42.480]  你看看當時的情況
[00:07:42.480 --> 00:07:46.720]  每天早上去市集等人叫開工
[00:07:46.720 --> 00:07:48.200]  我當然希望
[00:07:48.200 --> 00:07:50.600]  一早就選了我做第一個
[00:07:50.600 --> 00:07:53.640]  接著我那天就有盼望了
[00:07:53.640 --> 00:07:55.160]  我已經找到工作了
[00:07:55.160 --> 00:07:58.960]  我知道那天我上班就有工錢了
[00:07:58.960 --> 00:08:00.680]  我都很願意很努力工作
[00:08:00.680 --> 00:08:03.320]  因為我一早起床都是為了找工作
[00:08:03.320 --> 00:08:05.200]  希望有人來工作
[00:08:05.200 --> 00:08:08.000]  如果我想越來越遲的話
[00:08:08.000 --> 00:08:10.880]  我就越來越手震腳震
[00:08:10.880 --> 00:08:13.680]  不知道有沒有盼望
[00:08:13.680 --> 00:08:17.760]  所以其實第一個人去開工
[00:08:17.760 --> 00:08:19.520]  裏面是很有意思的
[00:08:19.520 --> 00:08:21.880]  他自己已經得到一份工作
[00:08:21.880 --> 00:08:22.920]  很踏實的了
[00:08:22.920 --> 00:08:24.920]  對嗎?很踏實的了
[00:08:24.920 --> 00:08:27.520]  但是問題發生就是
[00:08:27.520 --> 00:08:30.320]  我慢慢發覺原來後來上班的人
[00:08:30.320 --> 00:08:32.800]  遲過他們三個小時、六個小時
[00:08:32.800 --> 00:08:35.800]  甚至是十一個小時的人都有
[00:08:35.800 --> 00:08:39.040]  但是他們開始出現一個問題
[00:08:39.040 --> 00:08:41.000]  就是比較了
[00:08:41.000 --> 00:08:42.320]  開始比較了
[00:08:42.320 --> 00:08:45.520]  開始看看大家的人工是多少
[00:08:45.520 --> 00:08:47.800]  原來發覺一樣
[00:08:47.800 --> 00:08:49.720]  我上班12個小時又是這麼多
[00:08:49.720 --> 00:08:51.320]  上班一個小時又是這麼多
[00:08:51.320 --> 00:08:52.920]  好像我們以前說做又是36
[00:08:52.920 --> 00:08:55.720]  不做又是36這樣的情況
[00:08:55.720 --> 00:08:59.000]  我們就開始發覺這個比較出現了
[00:08:59.000 --> 00:09:01.000]  這個比較第一個工人就開始想
[00:09:01.000 --> 00:09:02.880]  我做了12個小時
[00:09:02.880 --> 00:09:07.400]  怎麼可能原主給的工資
[00:09:07.400 --> 00:09:10.560]  和原來做一個小時的工資一樣呢?
[00:09:10.560 --> 00:09:12.960]  所以當我們喜歡比較的時候
[00:09:12.960 --> 00:09:17.280]  就會產生一種疾度的心理在裏面
[00:09:17.280 --> 00:09:19.720]  因為我們有些事情可能
[00:09:19.720 --> 00:09:21.480]  別人有我沒有
[00:09:21.480 --> 00:09:23.400]  我們就會疾度別人
[00:09:23.400 --> 00:09:28.120]  或者我們覺得這個天或神對我們不公平
[00:09:28.120 --> 00:09:30.480]  為什麼會這樣呢?
[00:09:30.480 --> 00:09:34.320]  如果我們慢慢越來越喜歡和別人比較的時候
[00:09:34.320 --> 00:09:36.240]  更多的不滿會產生
[00:09:36.240 --> 00:09:38.840]  甚至我們可能會不滿我們自己
[00:09:38.840 --> 00:09:41.960]  對我們自己的身心都很大的傷害
[00:09:41.960 --> 00:09:44.360]  我們無法可以接受我們自己
[00:09:44.360 --> 00:09:45.800]  我們可能認為
[00:09:45.800 --> 00:09:48.680]  如果我們跟別人一樣
[00:09:48.680 --> 00:09:51.480]  長得高大威猛
[00:09:51.480 --> 00:09:52.520]  那就不同了
[00:09:52.520 --> 00:09:54.120]  或者長得一樣美麗
[00:09:54.120 --> 00:09:55.120]  那就不同了
[00:09:55.120 --> 00:09:57.960]  如果我們跟別人一樣聰明醒目
[00:09:57.960 --> 00:09:59.240]  那就不同了
[00:09:59.240 --> 00:10:02.400]  如果我們跟別人一樣有錢
[00:10:02.400 --> 00:10:03.760]  我們就不同了
[00:10:03.760 --> 00:10:05.680]  因為我們就會有更幸福的生活
[00:10:05.680 --> 00:10:09.120]  有更好的待遇
[00:10:09.120 --> 00:10:11.320]  可能開始就要這樣比較
[00:10:11.320 --> 00:10:12.760]  我要和別人比較
[00:10:12.760 --> 00:10:15.040]  我跟別人一樣有這樣的條件
[00:10:15.040 --> 00:10:16.720]  我就會更好了
[00:10:16.720 --> 00:10:18.440]  我就會有更幸福了
[00:10:18.440 --> 00:10:21.880]  事實上是不是這樣呢?
[00:10:21.880 --> 00:10:23.960]  如果我們經常這樣去比較的時候
[00:10:23.960 --> 00:10:28.120]  這種態度根本是無法令我們得到幸福
[00:10:28.120 --> 00:10:31.120]  根本無法令我們得到滿足
[00:10:31.120 --> 00:10:34.320]  因為我們經常覺得我們被虧待
[00:10:34.320 --> 00:10:36.920]  因為我們覺得我們被神虧待
[00:10:36.920 --> 00:10:40.360]  我們被周圍的人虧待我們自己
[00:10:40.360 --> 00:10:44.160]  只會在這樣的心理、心情的時候
[00:10:44.160 --> 00:10:46.440]  我們會阻礙我們的生命
[00:10:46.440 --> 00:10:49.800]  阻礙我們自己的工作
[00:10:49.800 --> 00:10:52.640]  阻礙我們的自負
[00:10:52.640 --> 00:10:55.480]  在舊約裡面我會看到一個人物
[00:10:55.480 --> 00:10:57.640]  他從這裡得到學習
[00:10:57.640 --> 00:11:00.480]  這個就是若書衙
[00:11:00.480 --> 00:11:02.720]  你看《文素記》第十一章
[00:11:02.720 --> 00:11:04.600]  大家稍微看一看
[00:11:04.600 --> 00:11:08.080]  《文素記》第十一章
[00:11:08.080 --> 00:11:10.040]  舊約的第四卷書
[00:11:10.040 --> 00:11:11.840]  《創出利民生》
[00:11:11.840 --> 00:11:16.800]  《文素記》第十一章
[00:11:16.800 --> 00:11:26.600]  我們看二十七節
[00:11:26.600 --> 00:11:27.560]  二十七節
[00:11:27.560 --> 00:11:30.760]  我請大家和我一起讀
[00:11:30.760 --> 00:11:34.160]  二十七到三十節
[00:11:34.160 --> 00:11:35.560]  好,我們請同讀
[00:11:35.560 --> 00:11:39.520]  有個少年人跑來告訴摩西說
[00:11:39.520 --> 00:11:46.800]  伊利達和米達在盈裡的說寓言
[00:11:46.800 --> 00:11:50.440]  若書衙就是摩西盼算的一個人
[00:11:50.440 --> 00:11:54.040]  說請我主摩西禁止他們
[00:11:54.040 --> 00:11:58.840]  摩西說:你為我的緣故嫉妒人嗎?
[00:11:58.840 --> 00:12:02.280]  他怨耶和華的百姓都受感說話
[00:12:02.280 --> 00:12:05.880]  怨耶和華把他的靈降在他們身上
[00:12:05.880 --> 00:12:10.920]  於是摩西和以色列的長老都回到盈裡去了
[00:12:10.920 --> 00:12:14.520]  大家知道若書衙是摩西的接班人
[00:12:14.520 --> 00:12:20.760]  其實當時若書衙已經慢慢跟著摩西了
[00:12:20.760 --> 00:12:28.440]  開始是摩西的一個副手
[00:12:28.440 --> 00:12:30.920]  他已經很多時候跟從摩西
[00:12:30.920 --> 00:12:32.640]  譬如摩西上山的時候
[00:12:32.640 --> 00:12:34.200]  他在山下等摩西
[00:12:34.200 --> 00:12:38.600]  譬如摩西進入會幕裡等候神的話
[00:12:38.600 --> 00:12:41.160]  他就在會幕外等摩西
[00:12:41.160 --> 00:12:43.440]  是一個很貼近摩西的人
[00:12:43.440 --> 00:12:46.320]  是一個從摩西身上學習很多的人
[00:12:46.320 --> 00:12:53.240]  他會覺得自己已經是第一副把手
[00:12:53.240 --> 00:12:58.320]  應該可以有很多事情交託給他做
[00:12:58.320 --> 00:13:00.680]  但怎知這次特別
[00:13:00.680 --> 00:13:03.000]  摩西要尋求神的心意
[00:13:03.000 --> 00:13:08.920]  就要在整個百姓裡找七十個人出來做代表
[00:13:08.920 --> 00:13:12.480]  讓神的靈降臨在他們身上
[00:13:12.480 --> 00:13:13.480]  讓他們說預言
[00:13:13.480 --> 00:13:15.080]  知道神的心意
[00:13:15.080 --> 00:13:20.160]  當時若書衙心裡就很不舒服
[00:13:20.160 --> 00:13:22.880]  可能有些妒忌的心就開始出現了
[00:13:22.880 --> 00:13:27.560]  因為平時只有我一個人聽摩西做事
[00:13:27.560 --> 00:13:29.680]  現在多了七十個人
[00:13:29.680 --> 00:13:33.440]  七十個人會分薄了我的工作
[00:13:33.440 --> 00:13:36.200]  會分薄了我的權力
[00:13:36.200 --> 00:13:38.920]  會分薄了很多很多
[00:13:38.920 --> 00:13:43.240]  所以後來那個少年人就打了個小報告
[00:13:43.240 --> 00:13:46.800]  說七十個人其中有兩個人
[00:13:46.800 --> 00:13:49.320]  他們沒有去到那個營裡
[00:13:49.320 --> 00:13:55.720]  這個若書衙就開始一種妒忌的火出現了
[00:13:55.720 --> 00:13:57.120]  你又不聽話
[00:13:57.120 --> 00:13:58.400]  已經找你幫忙
[00:13:58.400 --> 00:14:00.400]  他更加不守規矩
[00:14:00.400 --> 00:14:02.280]  於是就跟摩西說
[00:14:02.280 --> 00:14:04.480]  不如禁止他們
[00:14:04.480 --> 00:14:06.920]  伊利達和米達
[00:14:06.920 --> 00:14:09.640]  但摩西不是處理這件事
[00:14:09.640 --> 00:14:13.840]  先是處理若書衙那種態度
[00:14:13.840 --> 00:14:16.640]  你為我的緣故嫉妒嗎?
[00:14:16.640 --> 00:14:18.120]  所以你看到
[00:14:18.120 --> 00:14:22.400]  這個嫉妒會很影響到我們那種合群
[00:14:22.400 --> 00:14:24.400]  很影響到我們那種侍奉
[00:14:24.400 --> 00:14:32.200]  很影響到我們同人一同可以同心合意做這件工作
[00:14:32.200 --> 00:14:35.160]  所以這個嫉妒一次的考驗
[00:14:35.160 --> 00:14:39.080]  是幫助了若書衙將來的成功
[00:14:39.080 --> 00:14:41.320]  他明白了不是這樣的
[00:14:41.320 --> 00:14:45.520]  我們應該看到我們身邊一定有其他的人
[00:14:45.520 --> 00:14:48.440]  我們一定會在我們成長的階段裡面
[00:14:48.440 --> 00:14:50.880]  我們一定有其他的同學一起讀書
[00:14:50.880 --> 00:14:54.360]  我們工作裡面都有其他的同事
[00:14:54.360 --> 00:14:57.160]  家庭裡面有不同的兄弟姐妹
[00:14:57.160 --> 00:14:58.680]  都有這些
[00:14:58.680 --> 00:15:00.080]  我們一起去成長
[00:15:00.080 --> 00:15:03.600]  但如果我們見到一些人去比較的時候
[00:15:03.600 --> 00:15:05.880]  只會增加你很多煩惱
[00:15:05.880 --> 00:15:07.120]  這樣的嫉妒
[00:15:07.120 --> 00:15:08.800]  因為嫉妒如果越來越厲害
[00:15:08.800 --> 00:15:09.920]  好像剛才所說
[00:15:09.920 --> 00:15:13.880]  變成了一種很危險的殺人工具
[00:15:13.880 --> 00:15:16.920]  所以這裡看到嫉妒的來源
[00:15:16.920 --> 00:15:19.480]  吃不到的葡萄是不是酸的呢?
[00:15:19.480 --> 00:15:20.640]  但是我們要學習
[00:15:20.640 --> 00:15:22.120]  另一方面就是
[00:15:22.120 --> 00:15:24.120]  要學習我們滿足
[00:15:24.120 --> 00:15:26.400]  我們自己所擁有的
[00:15:26.400 --> 00:15:27.800]  我們要學習我們滿足
[00:15:27.800 --> 00:15:29.800]  我們自己所得到的
[00:15:29.800 --> 00:15:31.000]  要學習我們滿足
[00:15:31.000 --> 00:15:33.440]  我們自己本身
[00:15:33.440 --> 00:15:36.040]  我們是一個什麼樣的人
[00:15:36.040 --> 00:15:38.400]  所以我們都會問我們自己
[00:15:38.400 --> 00:15:42.400]  究竟我的葡萄是不是不甜呢?
[00:15:42.400 --> 00:15:45.840]  究竟我的葡萄是不是不甜的呢?
[00:15:45.840 --> 00:15:49.920]  看回一個工人
[00:15:49.920 --> 00:15:51.120]  他得到些什麼呢?
[00:15:51.120 --> 00:15:56.640]  第二節那裡說他約定照常例
[00:15:56.640 --> 00:16:00.560]  那天得到他一天的工資
[00:16:00.560 --> 00:16:02.800]  一個銀錢
[00:16:02.800 --> 00:16:04.800]  在第十三節那裡
[00:16:04.800 --> 00:16:06.600]  原主都是這樣回答他
[00:16:06.600 --> 00:16:10.080]  「朋友,我沒有佔你便宜」
[00:16:10.080 --> 00:16:13.360]  「我們不是已經說好了」
[00:16:13.360 --> 00:16:17.160]  「那天是得到一個銀錢」
[00:16:17.160 --> 00:16:18.680]  「一天的工資嗎?」
[00:16:18.680 --> 00:16:21.520]  「你當時也很滿意的」
[00:16:21.520 --> 00:16:23.120]  所以他是擁有的
[00:16:23.120 --> 00:16:24.920]  一天的工資
[00:16:24.920 --> 00:16:26.600]  所以當一個工人
[00:16:26.600 --> 00:16:30.480]  第一個工人得到一個銀錢的時候
[00:16:30.480 --> 00:16:33.760]  收這些薪金的時候
[00:16:33.760 --> 00:16:35.160]  出糧了
[00:16:35.160 --> 00:16:37.160]  但竟然去發牢騷
[00:16:37.160 --> 00:16:40.960]  這個發牢騷是呈現了內心一個什麼問題呢?
[00:16:40.960 --> 00:16:42.040]  為什麼會發牢騷呢?
[00:16:42.040 --> 00:16:43.240]  本來我們洗澡
[00:16:43.240 --> 00:16:44.360]  不是洗澡
[00:16:44.360 --> 00:16:45.560]  是出糧
[00:16:45.560 --> 00:16:47.920]  出糧都很開心的
[00:16:47.920 --> 00:16:49.440]  洗澡都開心
[00:16:49.440 --> 00:16:51.800]  出糧都開心的
[00:16:51.800 --> 00:16:53.880]  為什麼會發牢騷呢?
[00:16:53.880 --> 00:16:54.960]  又沒有扣你薪金
[00:16:54.960 --> 00:16:56.600]  又沒有減你薪金
[00:16:56.600 --> 00:16:59.160]  你自己知道的
[00:16:59.160 --> 00:17:01.440]  就是因為他知道
[00:17:01.440 --> 00:17:04.840]  原來其他人做得少過我
[00:17:04.840 --> 00:17:07.680]  都會得到一樣的薪金
[00:17:07.680 --> 00:17:12.480]  所以這個比喻同一時間提醒我們
[00:17:12.480 --> 00:17:18.280]  是要去檢視我們那種工作態度
[00:17:18.280 --> 00:17:22.160]  檢視我們那種工作的動機在哪裡
[00:17:22.160 --> 00:17:25.880]  當我們都覺得這個原主做法好像
[00:17:25.880 --> 00:17:27.320]  不是很公平
[00:17:27.320 --> 00:17:30.080]  有所激動的時候
[00:17:30.080 --> 00:17:33.920]  但其實都是反映我們這種生命的態度
[00:17:33.920 --> 00:17:37.040]  我們覺得自己生活得很辛苦
[00:17:37.040 --> 00:17:38.760]  我覺得自己做得很辛苦
[00:17:38.760 --> 00:17:40.440]  做了一整天12個小時
[00:17:40.440 --> 00:17:41.880]  做得很辛苦
[00:17:41.880 --> 00:17:45.000]  我的想法是
[00:17:45.000 --> 00:17:46.160]  我做得這麼辛苦
[00:17:46.160 --> 00:17:50.520]  而那幾天大部分時間是游手好閒
[00:17:50.520 --> 00:17:51.920]  無所事事
[00:17:51.920 --> 00:17:54.120]  那就更好
[00:17:54.120 --> 00:17:55.360]  如果你這樣想的時候
[00:17:55.360 --> 00:17:57.120]  就顯示到
[00:17:57.120 --> 00:17:59.200]  你可能都不太想工作
[00:17:59.200 --> 00:18:03.080]  你很想像你一樣游手好閒
[00:18:03.080 --> 00:18:05.480]  是不是?
[00:18:05.480 --> 00:18:08.640]  所以這個情況都是看到
[00:18:08.640 --> 00:18:12.160]  值得幫助我們檢視我們自己
[00:18:12.160 --> 00:18:15.960]  究竟你自己一個什麼生活的動機呢?
[00:18:15.960 --> 00:18:20.400]  你究竟一個什麼生活的態度呢?
[00:18:20.400 --> 00:18:23.880]  我不能夠滿足於現在我自己呢?
[00:18:23.880 --> 00:18:26.520]  可不可以滿足我現在所擁有的呢?
[00:18:26.520 --> 00:18:32.160]  可不可以滿足現在我自己所賺取到的呢?
[00:18:32.160 --> 00:18:35.600]  所以當年第一個工人就這樣說
[00:18:35.600 --> 00:18:38.680]  他表達我做了由早到晚
[00:18:38.680 --> 00:18:41.760]  你知不知道最後一個小時的人
[00:18:41.760 --> 00:18:45.080]  他做的時候五點鐘已經開始日落了
[00:18:45.080 --> 00:18:47.240]  然後都挺舒服的了
[00:18:47.240 --> 00:18:48.760]  不會很熱
[00:18:48.760 --> 00:18:49.960]  但是我做的時候
[00:18:49.960 --> 00:18:54.440]  大部分時間都是陽光猛烈的時候
[00:18:54.440 --> 00:18:57.400]  很辛苦又很熱
[00:18:57.400 --> 00:18:59.920]  這個表示
[00:18:59.920 --> 00:19:02.560]  我們的生命是不是
[00:19:02.560 --> 00:19:05.800]  好像覺得一個很大的重擔
[00:19:05.800 --> 00:19:07.840]  很大的苦差
[00:19:07.840 --> 00:19:10.600]  覺得很大的煎熬
[00:19:10.600 --> 00:19:12.400]  很熱的呢?
[00:19:12.400 --> 00:19:15.080]  你是不是覺得你的生命是這樣呢?
[00:19:15.080 --> 00:19:16.040]  本來你不覺得的
[00:19:16.040 --> 00:19:18.320]  見到別人舒服的時候你才覺得
[00:19:18.320 --> 00:19:22.080]  見到別人這麼他條的時候你才覺得
[00:19:22.080 --> 00:19:23.360]  那你是不是有問題呢?
[00:19:23.360 --> 00:19:27.200]  你對你自己的生命的看法
[00:19:27.200 --> 00:19:30.440]  所以當我們去羨慕別人的時候
[00:19:30.440 --> 00:19:33.080]  我們覺得我們是遵行神的誡命
[00:19:33.080 --> 00:19:38.160]  我們是按照神的要求做好
[00:19:38.160 --> 00:19:42.080]  但是那些人竟然可以不需要這樣
[00:19:42.080 --> 00:19:44.920]  其實一度是提醒我們
[00:19:44.920 --> 00:19:48.440]  我們應該用另一個態度去看我們的生命
[00:19:48.440 --> 00:19:52.200]  要感謝我們能夠在生命裡面有磨練
[00:19:52.200 --> 00:19:54.720]  有操練有辛勞
