
[00:00:00.000 --> 00:00:05.000]  今日我們進入這個系列的講道的另一個icon
[00:09:58.000 --> 00:10:02.000]  或者是進入上帝自己要做的作為裡面去
[00:10:02.000 --> 00:10:06.000]  我們會感受到我們與上帝同步
[00:10:06.000 --> 00:10:08.000]  我們會感受到我們與上帝同步
[00:10:08.000 --> 00:10:11.000]  是在做上帝自己在這個世上要做的工作
[00:10:11.000 --> 00:10:15.000]  是在做上帝在這個世界上自己要做的事情
[00:10:15.000 --> 00:10:16.000]  我們時時都開玩笑的
[00:10:16.000 --> 00:10:18.000]  我們經常有這樣的說笑
[00:10:18.000 --> 00:10:21.000]  我們是微塵一般的人
[00:10:21.000 --> 00:10:25.000]  我們是像微塵一樣的人
[00:10:25.000 --> 00:10:27.000]  但我們做上帝的事情
[00:10:27.000 --> 00:10:29.000]  但我們卻做上帝的事情
[00:10:29.000 --> 00:10:32.000]  所以這個叫做塵級的人
[00:10:32.000 --> 00:10:35.000]  那個是塵棲的人
[00:10:35.000 --> 00:10:37.000]  做神級的事
[00:10:37.000 --> 00:10:41.000]  塵棲的人做神級別的事情
[00:10:41.000 --> 00:10:43.000]  很難唸吧
[00:10:43.000 --> 00:10:44.000]  微塵一般
[00:10:44.000 --> 00:10:47.000]  微塵一般塵級的人
[00:10:47.000 --> 00:10:50.000]  像微塵一樣的塵級別的人
[00:10:50.000 --> 00:10:52.000]  他是被呼召做神級的事情
[00:10:52.000 --> 00:10:55.000]  被呼召做神級別的事情
[00:10:55.000 --> 00:10:57.000]  這一份的親密感
[00:10:57.000 --> 00:10:59.000]  這一份的親密感
[00:10:59.000 --> 00:11:01.000]  是沒有辦法用其他東西去形容的
[00:11:01.000 --> 00:11:04.000]  是沒有辦法令其他人去領略到的
[00:11:04.000 --> 00:11:06.000]  因為上帝要藉著耶穌基督
[00:11:06.000 --> 00:11:08.000]  因為上帝要藉著耶穌基督
[00:11:08.000 --> 00:11:10.000]  是與這個世界同在
[00:11:10.000 --> 00:11:12.000]  與這個世界同在
[00:11:12.000 --> 00:11:16.000]  其實應該是展示他一直與這個世界同在
[00:11:16.000 --> 00:11:18.000]  展示他其實一直和這個世界同在
[00:11:18.000 --> 00:11:20.000]  他從來沒有離開過他的創造
[00:11:20.000 --> 00:11:23.000]  他從來沒有離開過他自己的創造
[00:11:23.000 --> 00:11:24.000]  他從來沒有放棄過
[00:11:24.000 --> 00:11:27.000]  他用自己的形象、樣式所做的人
[00:11:27.000 --> 00:11:29.000]  他從來沒有放棄過
[00:11:29.000 --> 00:11:34.000]  他用自己的形象所創造的人
[00:11:34.000 --> 00:11:37.000]  他一直都是參與在這個歷史裡面
[00:11:37.000 --> 00:11:40.000]  他一直是參與在這個歷史的場合當中
[00:11:40.000 --> 00:11:42.000]  帶動整個的創造和歷史
[00:11:42.000 --> 00:11:46.000]  向著他救贖和創造的旨意來進發
[00:11:46.000 --> 00:11:51.000]  他向著這個歷史的創造和歷史
[00:11:51.000 --> 00:11:53.000]  向前一直進發
[00:11:53.000 --> 00:11:55.000]  他沒有假守於人
[00:11:55.000 --> 00:11:57.000]  他不介受於人
[00:11:57.000 --> 00:11:59.000]  他一直都是臨在這個世界裡面
[00:11:59.000 --> 00:12:03.000]  他一直是親臨這個世界
[00:12:03.000 --> 00:12:05.000]  我時時和弟兄姊妹說
[00:12:05.000 --> 00:12:07.000]  上帝沒有把工作外判給我們
[00:12:07.000 --> 00:12:09.000]  我時時跟弟兄姊妹說
[00:12:09.000 --> 00:12:13.000]  上帝從來沒有把自己的工作外判給其他人
[00:12:13.000 --> 00:12:17.000]  或者沒有在公司裡面做一個silence partner
[00:12:17.000 --> 00:12:21.000]  一個只是收錢不做事的董事
[00:12:21.000 --> 00:12:25.000]  或者是在一個公司裡面只是做一個乾股的股東
[00:12:25.000 --> 00:12:29.000]  只是收錢、分紅不做其他事情
[00:12:29.000 --> 00:12:31.000]  上帝是親自在這個世界做工
[00:12:31.000 --> 00:12:35.000]  上帝親自在這個世界上
[00:12:35.000 --> 00:12:38.000]  如果說基督徒的靈性
[00:12:38.000 --> 00:12:40.000]  如果說基督徒的靈性
[00:12:40.000 --> 00:12:42.000]  第一個的描述
[00:12:42.000 --> 00:12:45.000]  就是以諾與神同行三百年
[00:12:45.000 --> 00:12:51.000]  就是以諾與神同行三百年
[00:12:51.000 --> 00:12:53.000]  神將他取去
[00:12:53.000 --> 00:12:55.000]  神將他取走
[00:12:55.000 --> 00:12:58.000]  自從人類犯罪之後
[00:12:58.000 --> 00:13:00.000]  自從人犯罪之後
[00:13:00.000 --> 00:13:03.000]  上帝是沒有離開過這個創造
[00:13:03.000 --> 00:13:05.000]  上帝沒有離開過自己的創造
[00:13:05.000 --> 00:13:07.000]  人見不到他
[00:13:07.000 --> 00:13:08.000]  人不見他
[00:13:08.000 --> 00:13:10.000]  但他是深度地參與
[00:13:10.000 --> 00:13:12.000]  但他是深度地參與
[00:13:12.000 --> 00:13:14.000]  一直行走在這個世界當中
[00:13:14.000 --> 00:13:17.000]  一直行走在這個世界當中
[00:13:17.000 --> 00:13:19.000]  我們所相信的聖經
[00:13:19.000 --> 00:13:20.000]  我們所信的聖經
[00:13:20.000 --> 00:13:22.000]  記錄著這個歷史
[00:13:22.000 --> 00:13:23.000]  記錄了這一段歷史
[00:13:23.000 --> 00:13:25.000]  記錄著上帝的足跡
[00:13:25.000 --> 00:13:27.000]  記錄了上帝的足跡
[00:13:27.000 --> 00:13:30.000]  記錄著每一個年代當中
[00:13:30.000 --> 00:13:32.000]  去發現上帝真實的人
[00:13:32.000 --> 00:13:34.000]  怎樣與神同行
[00:13:34.000 --> 00:13:36.000]  也記錄了在每一個年代當中
[00:13:36.000 --> 00:13:40.000]  那些和上帝和神一起同行
[00:13:40.000 --> 00:13:42.000]  他們發現上帝的真實
[00:13:42.000 --> 00:13:44.000]  他們發現上帝的真實
[00:13:44.000 --> 00:13:46.000]  他們發現創造主原來是在人間
[00:13:46.000 --> 00:13:49.000]  他們發現創造主原來是在人間
[00:13:49.000 --> 00:13:50.000]  他們熱切地去追尋他
[00:13:50.000 --> 00:13:52.000]  他們熱切地去追尋他
[00:13:52.000 --> 00:13:53.000]  去跟從他
[00:13:53.000 --> 00:13:54.000]  去跟從他
[00:13:54.000 --> 00:13:55.000]  與他同行
[00:13:55.000 --> 00:13:56.000]  與他同行
[00:13:56.000 --> 00:13:58.000]  而上帝是實實在在的
[00:13:58.000 --> 00:14:01.000]  是要向死亡和罪惡
[00:14:01.000 --> 00:14:03.000]  黑暗的權勢宣戰
[00:14:03.000 --> 00:14:08.000]  上帝是切切實實地要向黑暗死亡的權勢宣戰
[00:14:08.000 --> 00:14:10.000]  祂要救贖祂所創造的世界
[00:14:10.000 --> 00:14:13.000]  祂要救贖祂所創造的世界
[00:14:13.000 --> 00:14:15.000]  祂要恢復人的形象
[00:14:15.000 --> 00:14:17.000]  祂的形象所做的人
[00:14:17.000 --> 00:14:19.000]  應該有那種榮耀和尊貴
[00:14:19.000 --> 00:14:21.000]  祂要恢復人的形象
[00:14:21.000 --> 00:14:24.000]  是應有的當初的榮耀和尊貴
[00:14:24.000 --> 00:14:26.000]  整本聖經記載著
[00:14:26.000 --> 00:14:29.000]  神怎樣行走在這個世界的歷史
[00:14:29.000 --> 00:14:34.000]  整本聖經記述了神怎樣行走在這個世界的歷史
[00:14:34.000 --> 00:14:36.000]  祂在這個地上呼召祂的子民跟從他
[00:14:36.000 --> 00:14:38.000]  祂在地上呼召祂的子民跟從他
[00:14:38.000 --> 00:14:42.000]  一代一代的人呼召跟從上帝
[00:14:42.000 --> 00:14:45.000]  一代一代的人呼召跟從上帝
[00:14:45.000 --> 00:14:46.000]  與上帝同行
[00:14:46.000 --> 00:14:47.000]  與上帝同行
[00:14:47.000 --> 00:14:49.000]  上帝將與他們同在
[00:14:49.000 --> 00:14:50.000]  上帝將與他們同在
[00:14:50.000 --> 00:14:52.000]  成為每一代的子民
[00:14:52.000 --> 00:14:55.000]  真正能夠立足於世界的原因
[00:14:55.000 --> 00:15:00.000]  是使得每一代的祂的子民
[00:15:00.000 --> 00:15:02.000]  可以次世代代和祂同行
[00:15:02.000 --> 00:15:04.000]  所以同在是整個聖經裏面
[00:15:04.000 --> 00:15:06.000]  一件很重要的一個訊息
[00:15:06.000 --> 00:15:08.000]  所以同在是聖經裏面
[00:15:08.000 --> 00:15:10.000]  是一個非常重要的一個訊息
[00:15:10.000 --> 00:15:12.000]  耶穌道成肉身
[00:15:12.000 --> 00:15:14.000]  住在我們中間
[00:15:14.000 --> 00:15:16.000]  與我們同在
[00:15:16.000 --> 00:15:18.000]  祂名為伊瑪內利
[00:15:18.000 --> 00:15:20.000]  祂名字就叫做伊瑪內利
[00:15:20.000 --> 00:15:22.000]  神與我們同在
[00:15:22.000 --> 00:15:25.000]  上帝帶領以色列人從埃及裏面出來
[00:15:25.000 --> 00:15:27.000]  上帝帶領以色列人從埃及出來
[00:15:27.000 --> 00:15:29.000]  在西乃山降臨
[00:15:29.000 --> 00:15:30.000]  在西乃山降臨
[00:15:30.000 --> 00:15:33.000]  在西乃山除了宣告律法之外
[00:15:33.000 --> 00:15:36.000]  在西乃山除了宣告律法以外
[00:15:36.000 --> 00:15:39.000]  還將這個會墓的藍圖賜給以色列人
[00:15:39.000 --> 00:15:42.000]  還把會墓的藍圖賜給以色列人
[00:15:42.000 --> 00:15:45.000]  上帝沒有把聖殿的藍圖賜給以色列人
[00:15:45.000 --> 00:15:49.000]  神沒有把聖殿的藍圖賜給以色列人
[00:15:49.000 --> 00:15:51.000]  將一個會墓的藍圖賜給以色列人
[00:15:51.000 --> 00:15:54.000]  將一個會墓的藍圖賜給以色列人
[00:15:54.000 --> 00:15:59.000]  因為上帝要住在祂的百姓中間
[00:15:59.000 --> 00:16:02.000]  因為上帝要住在祂的百姓當中
[00:16:02.000 --> 00:16:06.000]  而這個會墓的意象
[00:16:06.000 --> 00:16:09.000]  祂是在耶穌基督道成肉身裏面成全
[00:16:09.000 --> 00:16:11.000]  而這個會墓的意象
[00:16:11.000 --> 00:16:14.000]  在耶穌基督道成肉身裏面成全
[00:16:14.000 --> 00:16:20.000]  這個同在成為上帝回應世界的黑暗
[00:16:20.000 --> 00:16:22.000]  和死亡有一個很重要的訊息
[00:16:22.000 --> 00:16:24.000]  上帝怎樣回應這個世界的苦難呢?
[00:16:24.000 --> 00:16:29.000]  上帝怎樣回應這個世界的苦難呢?
[00:16:29.000 --> 00:16:34.000]  上帝怎樣回應這個世界面臨的苦難呢?
[00:16:34.000 --> 00:16:36.000]  怎樣回應這個世界的黑暗呢?
[00:16:36.000 --> 00:16:38.000]  怎樣去回應這個世界的黑暗呢?
[00:16:38.000 --> 00:16:40.000]  怎樣回應這個世界的混亂和死亡呢?
[00:16:40.000 --> 00:16:43.000]  怎樣去回應這個世界的黑暗和死亡呢?
[00:16:43.000 --> 00:16:44.000]  我同在
[00:16:44.000 --> 00:16:46.000]  祂說我同在
[00:16:46.000 --> 00:16:48.000]  我與你們同在
[00:16:48.000 --> 00:16:50.000]  在啟示錄
[00:16:50.000 --> 00:16:57.000]  當新天新地完成了上帝救贖的計劃
[00:16:57.000 --> 00:16:58.000]  當新天新地完成了上帝救贖的計劃
[00:16:58.000 --> 00:17:00.000]  當新天新地完成了上帝救贖的計劃
[00:17:00.000 --> 00:17:02.000]  當新天新地完成了上帝救贖的計劃
[00:17:02.000 --> 00:17:05.000]  史徒約翰聽見這個聲音
[00:17:05.000 --> 00:17:08.000]  史徒約翰聽到這個聲音
[00:17:08.000 --> 00:17:12.000]  看那神的障目在人間
[00:17:12.000 --> 00:17:15.000]  看那神的障目在人間
[00:17:15.000 --> 00:17:17.000]  祂要與人同在
[00:17:17.000 --> 00:17:19.000]  祂要與人同在
[00:17:19.000 --> 00:17:22.000]  我講了這麼多
[00:17:22.000 --> 00:17:24.000]  講了這麼多
[00:17:24.000 --> 00:17:26.000]  就是耶穌基督離別的門徒
[00:17:26.000 --> 00:17:30.000]  就是耶穌基督離別的門徒
[00:17:30.000 --> 00:17:32.000]  當他們講到門徒
[00:17:32.000 --> 00:17:35.000]  可能是要有另一個不同的生命視野
[00:17:35.000 --> 00:17:37.000]  當他們看到門徒
[00:17:37.000 --> 00:17:39.000]  可能是有另一個生命的視野
[00:17:39.000 --> 00:17:42.000]  因為十字架、寫命
[00:17:42.000 --> 00:17:44.000]  可能成為了他們生命當中
[00:17:44.000 --> 00:17:46.000]  一個很重要的主調
[00:17:46.000 --> 00:17:49.000]  因為十字架可能會成為
[00:17:49.000 --> 00:17:52.000]  他們生命當中一個非常大的轉機
[00:17:52.000 --> 00:17:55.000]  死亡、犧牲成為信仰裡面
[00:17:55.000 --> 00:17:58.000]  絕對有理由發生的事情
[00:17:58.000 --> 00:18:00.000]  死亡在生命當中
[00:18:00.000 --> 00:18:04.000]  其實是非常有可能發生的事情
[00:18:04.000 --> 00:18:06.000]  他們最需要的是
[00:18:06.000 --> 00:18:08.000]  在他們人生的道路當中
[00:18:08.000 --> 00:18:10.000]  信仰的道路當中
[00:18:10.000 --> 00:18:13.000]  要持續地經歷主的同在
[00:18:13.000 --> 00:18:15.000]  他們最主要的是要在這個人生當中
[00:18:15.000 --> 00:18:18.000]  怎樣去經歷神的同在
[00:18:18.000 --> 00:18:21.000]  能夠有這一份他和永恆上帝的親密感
[00:18:21.000 --> 00:18:25.000]  帶領著他們去渡過種種生命的挑戰
[00:18:25.000 --> 00:18:28.000]  就是這個永恆上帝的這份親密感
[00:18:28.000 --> 00:18:30.000]  帶領著他們
[00:18:30.000 --> 00:18:33.000]  讓他們經過人生的種種困難
[00:18:33.000 --> 00:18:37.000]  所以在第十六節至第十七節裡面
[00:18:37.000 --> 00:18:40.000]  所以在十六到十七節裡面
[00:18:40.000 --> 00:18:45.000]  主耶穌說:我求父賜給你們另一位保衛師
[00:18:45.000 --> 00:18:47.000]  耶穌說:我要求父
[00:18:47.000 --> 00:18:51.000]  父就另外賜給你們一位保衛師
[00:18:51.000 --> 00:18:52.000]  很有意思的
[00:18:52.000 --> 00:18:54.000]  當我們想到聖靈的時候
[00:18:54.000 --> 00:18:57.000]  經常想到從能力有關
[00:18:57.000 --> 00:18:58.000]  很有意思的
[00:18:58.000 --> 00:19:00.000]  如果是講到聖靈的話
[00:19:00.000 --> 00:19:03.000]  通常會想到和能力有關
[00:19:03.000 --> 00:19:05.000]  因為有聖靈我們才有能力
[00:19:05.000 --> 00:19:07.000]  因為有聖靈我們才有能力
[00:19:07.000 --> 00:19:08.000]  事實上是真的
[00:19:08.000 --> 00:19:11.000]  在這個使徒行傳是這麼說的
[00:19:11.000 --> 00:19:13.000]  在使徒行傳就是這樣說的
[00:19:13.000 --> 00:19:14.000]  反聖靈降臨在你們身上
[00:19:14.000 --> 00:19:16.000]  你們必得著能力
