
[00:00:00.000 --> 00:00:03.360]  今日我哋嚟到睇《洩行傳》第九章
[00:02:26.000 --> 00:02:27.000]  佢傳福音
[00:02:27.000 --> 00:02:31.000]  結果呢福音亦都因為佢呢就去到呢個嘅非洲個地方
[00:02:31.000 --> 00:02:33.000]  咁但係真正嘅士堂傳記載呢
[00:02:33.000 --> 00:02:36.000]  從耶路撒冷一路去外展
[00:02:36.000 --> 00:02:39.000]  嚟到呢度呢可以話係一個好關鍵嘅時刻
[00:02:39.000 --> 00:02:42.000]  因為呢佢就設立咗保羅
[00:02:42.000 --> 00:02:46.000]  成為咗後來成個士堂傳好大嘅蝙蝠
[00:02:46.000 --> 00:02:49.000]  就係講關乎呢掃羅將呢個嘅福音
[00:02:49.000 --> 00:02:51.000]  一直嘅嚟到去
[00:02:51.000 --> 00:02:54.000]  帶到去小亞細亞好多嘅地方
[00:02:54.000 --> 00:02:56.000]  同埋去到歐洲嘅地方
[00:02:56.000 --> 00:02:58.000]  咁所以我哋見到呢呢個就係
[00:02:58.000 --> 00:03:01.000]  福音一路向外擴展
[00:03:01.000 --> 00:03:03.000]  特別藉著保羅
[00:03:03.000 --> 00:03:05.000]  呢個外邦人嘅仕途
[00:03:05.000 --> 00:03:08.000]  佢嚟到去完成呢
[00:03:08.000 --> 00:03:10.000]  呢個呢係可以話呢
[00:03:10.000 --> 00:03:12.000]  最尾呢個嘅神
[00:03:12.000 --> 00:03:15.000]  喺士堂傳第一章第八字嘅應許
[00:03:15.000 --> 00:03:18.000]  咁當然啦今日我哋知道呢個係不斷進展緊
[00:03:18.000 --> 00:03:23.000]  係當時佢哋地極呢就係呢個羅馬帝國嘅一個範圍
[00:03:23.000 --> 00:03:26.000]  我哋見到呢就係每一個新嘅階段
[00:03:26.000 --> 00:03:28.000]  神都不斷嘅動工
[00:03:28.000 --> 00:03:33.000]  神唔單止去扭轉咗當時嘅情況
[00:03:33.000 --> 00:03:35.000]  就係教會蒙迫迫神扭轉咗
[00:03:35.000 --> 00:03:38.000]  反而成為一個傳福音外展嘅機會
[00:03:38.000 --> 00:03:41.000]  佢更加呢亦都係扭轉生命嘅神
[00:03:41.000 --> 00:03:45.000]  所以今日呢個題目講到話佢係翻轉生命嘅上帝
[00:03:45.000 --> 00:03:48.000]  其實焦點呢唔係就喺數羅嘅身上
[00:03:48.000 --> 00:03:50.000]  唔係就喺數羅改變身上
[00:03:50.000 --> 00:03:53.000]  而係睇見呢神佢嘅作為
[00:03:53.000 --> 00:03:55.000]  其實我哋好多時候睇呢啲聖經人物
[00:03:55.000 --> 00:03:58.000]  我哋都會集中睇佢嘅人生嘅生平
[00:03:58.000 --> 00:04:00.000]  佢有啲咩事蹟
[00:04:00.000 --> 00:04:03.000]  但其實最緊要呢我哋睇見呢背後神嘅工作
[00:04:03.000 --> 00:04:06.000]  我哋睇到保羅或者數羅呢個改變
[00:04:06.000 --> 00:04:09.000]  佢係睇見神呢奇妙嘅作為
[00:04:09.000 --> 00:04:11.000]  本來佢係一個敵黨神嘅人
[00:04:11.000 --> 00:04:14.000]  但係神讓佢嘅生命完全改變出嚟
[00:04:14.000 --> 00:04:17.000]  以至佢能夠成為神所使用嘅器皿
[00:04:17.000 --> 00:04:24.000]  去完成神所教託畀佢自己嘅使命
[00:04:24.000 --> 00:04:27.000]  所以今日我哋都係每一位我哋在座當中嘅
[00:04:27.000 --> 00:04:28.000]  我哋如果信咗耶穌
[00:04:28.000 --> 00:04:31.000]  我哋應該都經歷過生命嘅改變
[00:04:31.000 --> 00:04:34.000]  但係更重要嘅神話呢我哋要經歷神
[00:04:34.000 --> 00:04:36.000]  喺我哋生命當中翻轉
[00:04:36.000 --> 00:04:40.000]  即係話我哋真係可以完全嘅成為
[00:04:40.000 --> 00:04:42.000]  可以另一個新造嘅人咁樣樣
[00:04:42.000 --> 00:04:45.000]  就係呢個神自己喺我哋生命當中
[00:04:45.000 --> 00:04:47.000]  事上所作嘅工作
[00:04:47.000 --> 00:04:49.000]  今日我哋睇一睇呢段記載
[00:04:49.000 --> 00:04:52.000]  由第一節我哋一路睇
[00:04:52.000 --> 00:04:55.000]  或者我哋今日就睇到第九節先
[00:04:55.000 --> 00:04:57.000]  我再補充一啲經文
[00:04:57.000 --> 00:05:00.000]  我哋一齊讀曬啲九節嘅聖經好嗎
[00:05:00.000 --> 00:05:02.000]  我哋同聲請讀
[00:05:02.000 --> 00:05:06.000]  掃羅仍然向主的門徒
[00:05:06.000 --> 00:05:09.000]  口吐威嚇凶殺的華
[00:05:09.000 --> 00:05:11.000]  去見大祭司
[00:05:11.000 --> 00:05:16.000]  求文書給大馬士革的國會堂
[00:05:16.000 --> 00:05:19.000]  若是找著信奉者道的人
[00:05:19.000 --> 00:05:23.000]  無論男女都准他
[00:05:23.000 --> 00:05:26.000]  稟榜大道耶路撒冷
[00:05:26.000 --> 00:05:30.000]  掃羅行路將到大馬士革
[00:05:30.000 --> 00:05:33.000]  忽然從天上發光
[00:05:33.000 --> 00:05:35.000]  四面照著他
[00:05:35.000 --> 00:05:38.000]  我哋以前嘅版本呢就叫做大馬式
[00:05:38.000 --> 00:05:40.000]  而家呢呢個呢係
[00:05:40.000 --> 00:05:44.000]  日本嘅比較新少少嘅標點符號本
[00:05:44.000 --> 00:05:46.000]  佢就將佢成為大馬士革
[00:05:46.000 --> 00:05:48.000]  今日佢嘅名喺度相似
[00:05:48.000 --> 00:05:50.000]  大馬士革喺邊度呢
[00:05:50.000 --> 00:05:53.000]  就係今日呢個以色列以北
[00:05:53.000 --> 00:05:55.000]  大概最利亞嗰個地方
[00:05:55.000 --> 00:05:57.000]  最利亞嘅境內
[00:05:57.000 --> 00:06:00.000]  今日仍存在一個地方都好出名
[00:06:00.000 --> 00:06:03.000]  所以掃羅當時從耶路撒冷
[00:06:03.000 --> 00:06:07.000]  就求祭司攞文書
[00:06:07.000 --> 00:06:10.000]  就去到大馬士革所有會堂
[00:06:10.000 --> 00:06:12.000]  即係離開耶路撒冷嘅地方
[00:06:12.000 --> 00:06:14.000]  好多好遠嘅
[00:06:14.000 --> 00:06:17.000]  全部要逼迫呢啲信耶穌嘅人
[00:06:17.000 --> 00:06:19.000]  所以我哋見到
[00:06:19.000 --> 00:06:21.000]  其事就係當佢行路嘅時候
[00:06:21.000 --> 00:06:24.000]  忽然間喺天上面發光
[00:06:24.000 --> 00:06:26.000]  四面照著佢
[00:06:26.000 --> 00:06:28.000]  第四節我哋繼續讀
[00:06:28.000 --> 00:06:30.000]  他就福島在地
[00:06:30.000 --> 00:06:33.000]  聽見有聲音對他說
[00:06:33.000 --> 00:06:35.000]  掃羅掃羅
[00:06:35.000 --> 00:06:37.000]  你為什麼逼迫我
[00:06:37.000 --> 00:06:39.000]  他說主啊
[00:06:39.000 --> 00:06:41.000]  你是誰主說
[00:06:41.000 --> 00:06:44.000]  我就是你所逼迫嘅耶穌
[00:06:44.000 --> 00:06:46.000]  起來進城去
[00:06:46.000 --> 00:06:48.000]  你所當做嘅事
[00:06:48.000 --> 00:06:50.000]  必有人告訴你
[00:06:50.000 --> 00:06:52.000]  呢度呢唔知大家有冇感覺
[00:06:52.000 --> 00:06:55.000]  就係當時掃羅逼迫緊邊個
[00:06:55.000 --> 00:06:57.000]  逼迫緊教會
[00:06:57.000 --> 00:06:59.000]  佢當時逼迫緊教會
[00:06:59.000 --> 00:07:01.000]  逼迫緊耶路撒冷嘅信徒
[00:07:01.000 --> 00:07:03.000]  但係主耶穌話你係
[00:07:03.000 --> 00:07:05.000]  逼迫緊我
[00:07:05.000 --> 00:07:07.000]  所以呢呢度畀我哋睇見
[00:07:07.000 --> 00:07:10.000]  耶穌真係教會嘅主
[00:07:10.000 --> 00:07:13.000]  同時間原來佢睇我哋教會
[00:07:13.000 --> 00:07:16.000]  就係好寶貴好重要
[00:07:16.000 --> 00:07:18.000]  逼迫教會嘅人就等於逼迫邊個
[00:07:18.000 --> 00:07:20.000]  逼迫耶穌
[00:07:20.000 --> 00:07:22.000]  所以今日我哋喺屬於主耶穌
[00:07:22.000 --> 00:07:24.000]  係幾咁重要幾咁寶貴
[00:07:24.000 --> 00:07:26.000]  好 所以
[00:07:26.000 --> 00:07:28.000]  主耶穌就吩咐佢
[00:07:28.000 --> 00:07:30.000]  入去嗰個城裏邊
[00:07:30.000 --> 00:07:32.000]  咁我哋繼續睇埋最後呢幾節
[00:07:32.000 --> 00:07:34.000]  請讀 同行的人
[00:07:34.000 --> 00:07:36.000]  站在那裏
[00:07:36.000 --> 00:07:38.000]  說不出話來
[00:07:38.000 --> 00:07:40.000]  聽見聲音卻看不見人
[00:07:40.000 --> 00:07:42.000]  掃羅從地上
[00:07:42.000 --> 00:07:44.000]  起來 睜開眼睛
[00:07:44.000 --> 00:07:46.000]  竟不能看見
[00:07:46.000 --> 00:07:48.000]  什麽 有人拉
[00:07:48.000 --> 00:07:50.000]  他的手 領他盡了
[00:07:50.000 --> 00:07:52.000]  大馬事隔
[00:07:52.000 --> 00:07:54.000]  三日不能看見
[00:07:54.000 --> 00:07:56.000]  也不吃也不看
[00:07:56.000 --> 00:07:58.000]  所以整個經歷
[00:07:58.000 --> 00:08:00.000]  這幾節經文已經有清楚的描寫
[00:08:00.000 --> 00:08:02.000]  耶穌向他顯然
[00:08:02.000 --> 00:08:04.000]  就係透過
[00:08:04.000 --> 00:08:06.000]  大的光四面照耀佢
[00:08:06.000 --> 00:08:08.000]  咁佢就撲到在地
[00:08:08.000 --> 00:08:10.000]  然後同神對話之後
[00:08:10.000 --> 00:08:12.000]  神就叫佢入大馬事隔呢個城
[00:08:12.000 --> 00:08:14.000]  然後就發覺佢自己起身嘅時候
[00:08:14.000 --> 00:08:16.000]  變咗點呀
[00:08:16.000 --> 00:08:18.000]  盲咗 睇唔到嘢
[00:08:18.000 --> 00:08:20.000]  結果要人拉佢進去
[00:08:20.000 --> 00:08:22.000]  三日不能看見
[00:08:22.000 --> 00:08:24.000]  結果掃羅就
[00:08:24.000 --> 00:08:26.000]  不吃不喝
[00:08:26.000 --> 00:08:28.000]  我哋一陣你要睇呢啲細節
[00:08:28.000 --> 00:08:30.000]  所以你見到呢 仕途保羅
[00:08:30.000 --> 00:08:32.000]  從前聖經形容佢係叫做
[00:08:32.000 --> 00:08:34.000]  掃羅
[00:08:34.000 --> 00:08:36.000]  佢係熱心嘅猶太教徒
[00:08:36.000 --> 00:08:38.000]  佢絕對唔相信
[00:08:38.000 --> 00:08:40.000]  好似其他好多硬心嘅
[00:08:40.000 --> 00:08:42.000]  猶太教徒一樣
[00:08:42.000 --> 00:08:44.000]  唔接受耶穌係彌賽亞
[00:08:44.000 --> 00:08:46.000]  就係舊約所
[00:08:46.000 --> 00:08:48.000]  預言要嚟嘅救主
[00:08:48.000 --> 00:08:50.000]  佢極力逼迫基督徒
[00:08:50.000 --> 00:08:52.000]  向大祭司
[00:08:52.000 --> 00:08:54.000]  攞咗文書
[00:08:54.000 --> 00:08:56.000]  大祭司就係猶太人
[00:08:56.000 --> 00:08:58.000]  攞咗文書就話因為當時
[00:08:58.000 --> 00:09:00.000]  羅馬政府係賦予
[00:09:00.000 --> 00:09:02.000]  呢個嘅猶太自己
[00:09:02.000 --> 00:09:04.000]  管理佢嘅百姓
[00:09:04.000 --> 00:09:06.000]  所以佢哋有權去捉人
[00:09:06.000 --> 00:09:08.000]  所以佢哋去捉拿呢啲嘅基督徒
[00:09:08.000 --> 00:09:10.000]  但係好奇妙我哋再講
[00:09:10.000 --> 00:09:12.000]  神就喺呢個時刻
[00:09:12.000 --> 00:09:14.000]  將佢嘅生命扭轉
[00:09:14.000 --> 00:09:16.000]  讓佢得著
[00:09:16.000 --> 00:09:18.000]  神自己嘅
[00:09:18.000 --> 00:09:20.000]  觸摸
[00:09:20.000 --> 00:09:22.000]  同埋神喺佢身上面
[00:09:22.000 --> 00:09:24.000]  一個翻轉嘅工作
[00:09:24.000 --> 00:09:26.000]  其實呢段嘅記載除咗呢個
[00:09:26.000 --> 00:09:28.000]  試堂轉第幾章呢度
[00:09:28.000 --> 00:09:30.000]  試堂轉第九章係咪
[00:09:30.000 --> 00:09:32.000]  喺成個試堂轉裏面係記載咗
[00:09:32.000 --> 00:09:34.000]  呢次嘅經歷呢係有三次之多
[00:09:34.000 --> 00:09:36.000]  所以當後來呢
[00:09:36.000 --> 00:09:38.000]  呢個保羅向唔同嘅
[00:09:38.000 --> 00:09:40.000]  人造見證嘅時候呢
[00:09:40.000 --> 00:09:42.000]  講返佢嘅得救見證
[00:09:42.000 --> 00:09:44.000]  就好似我哋今日講我哋點樣信耶穌咁樣
[00:09:44.000 --> 00:09:46.000]  講得救見證嘅時候
[00:09:46.000 --> 00:09:48.000]  佢呢好強調呢個經歷
[00:09:48.000 --> 00:09:50.000]  強調呢有兩次
[00:09:50.000 --> 00:09:52.000]  向唔同嘅人所講嘅經歷
[00:09:52.000 --> 00:09:54.000]  第二次呢就向呢個喺聖殿當中
[00:09:54.000 --> 00:09:56.000]  呢啲猶太嘅百姓造見證
[00:09:56.000 --> 00:09:58.000]  呢個記載喺試堂轉第
[00:09:58.000 --> 00:10:00.000]  二十二章我哋睇一睇呢幾節
[00:10:00.000 --> 00:10:02.000]  好冇我哋睇六至到第八節
[00:10:02.000 --> 00:10:04.000]  我哋再讀埋佢呀請讀
[00:10:04.000 --> 00:10:06.000]  我將到大馬士革
[00:10:06.000 --> 00:10:08.000]  直走嘅時候
[00:10:08.000 --> 00:10:10.000]  若再響
[00:10:10.000 --> 00:10:12.000]  飛燃從天上發大光
[00:10:12.000 --> 00:10:14.000]  四面照著我
[00:10:14.000 --> 00:10:16.000]  我就撲倒喺地
[00:10:16.000 --> 00:10:18.000]  聽見有聲音對我
[00:10:18.000 --> 00:10:20.000]  說蘇羅蘇羅
[00:10:20.000 --> 00:10:22.000]  為什麽迫迫我
[00:10:22.000 --> 00:10:24.000]  我回答說主啊
[00:10:24.000 --> 00:10:26.000]  你是誰他說
[00:10:26.000 --> 00:10:28.000]  我就是你所迫迫的
[00:10:28.000 --> 00:10:30.000]  拿撒勒人耶穌
[00:10:30.000 --> 00:10:32.000]  比對兩段經文呢
[00:10:32.000 --> 00:10:34.000]  多咗啲咩資料呀有冇睇有冇留意到呀
[00:10:34.000 --> 00:10:36.000]  拿撒勒人耶穌
[00:10:36.000 --> 00:10:38.000]  因為最後要講到拿撒勒人耶穌
[00:10:38.000 --> 00:10:40.000]  佢話呢佢好清楚
[00:10:40.000 --> 00:10:42.000]  當時呢喺初世紀呢
[00:10:42.000 --> 00:10:44.000]  改名叫耶穌嘅人都唔少嘅喎
[00:10:44.000 --> 00:10:46.000]  咁所以有啲叫耶穌
[00:10:46.000 --> 00:10:48.000]  如果我哋讀過聖經有個叫耶穌
[00:10:48.000 --> 00:10:50.000]  耶穌其實原文真係耶穌
[00:10:50.000 --> 00:10:52.000]  個字不過因為聖經
[00:10:52.000 --> 00:10:54.000]  分開咗唔好咁多叫耶穌
[00:10:54.000 --> 00:10:56.000]  淨係我哋主耶穌叫耶穌
[00:10:56.000 --> 00:10:58.000]  所以呢其他就叫耶穌
[00:10:58.000 --> 00:11:00.000]  當時呢有啲
[00:11:00.000 --> 00:11:02.000]  都係叫耶穌嘅咁究竟迫迫
[00:11:02.000 --> 00:11:04.000]  邊個耶穌呢就係好清楚
[00:11:04.000 --> 00:11:06.000]  係呢個拿撒勒人嘅耶穌
[00:11:06.000 --> 00:11:08.000]  所以呢呢度多咗個資料
[00:11:08.000 --> 00:11:10.000]  係咩資料啊
[00:11:10.000 --> 00:11:14.000]  時間咩時間啊
[00:11:14.000 --> 00:11:16.000]  係響午
[00:11:16.000 --> 00:11:18.000]  所以當時呢唔係夜晚
[00:11:18.000 --> 00:11:20.000]  唔係下晝唔係清早係幾時啊
[00:11:20.000 --> 00:11:22.000]  係正午嘅時候
[00:11:22.000 --> 00:11:24.000]  響午即係正午
[00:11:24.000 --> 00:11:26.000]  正午嘅時候呢度有咩特別呀
[00:11:26.000 --> 00:11:28.000]  呢度多咗個資料有特別過
[00:11:28.000 --> 00:11:30.000]  就係因為當時呢喺上面
[00:11:30.000 --> 00:11:32.000]  有大光照落嚟
[00:11:32.000 --> 00:11:34.000]  你留意呢如果係正午呢
[00:11:34.000 --> 00:11:36.000]  日光喺邊度㗎
[00:11:36.000 --> 00:11:38.000]  喺頭頂呀嘛係嘛
[00:11:38.000 --> 00:11:40.000]  會唔會四面咁照你㗎
[00:11:40.000 --> 00:11:42.000]  唔會啦係嘛
[00:11:42.000 --> 00:11:44.000]  四面可能係落山
[00:11:44.000 --> 00:11:46.000]  或者係上山嘅時候有一面啦係嘛
[00:11:46.000 --> 00:11:48.000]  但係正午嘅時候係頭頂㗎
[00:11:48.000 --> 00:11:50.000]  四面照住佢呢
[00:11:50.000 --> 00:11:52.000]  就證明呢個呢
[00:11:52.000 --> 00:11:54.000]  唔係普通嘅日光
[00:11:54.000 --> 00:11:56.000]  而且呢個光呢仲大過咩呀
[00:11:56.000 --> 00:11:58.000]  仲大過太陽光
[00:11:58.000 --> 00:12:00.000]  即係話呢佢睇到嘅唔係太陽光
[00:12:00.000 --> 00:12:02.000]  佢睇到嘅係
[00:12:02.000 --> 00:12:04.000]  神自己嘅顯現嘅光
[00:12:04.000 --> 00:12:06.000]  喺佢身上所以呢再冇走計嘅
[00:12:06.000 --> 00:12:08.000]  呢個係清楚呢
[00:12:08.000 --> 00:12:10.000]  耶穌就係那沙勒人
[00:12:10.000 --> 00:12:12.000]  耶穌向佢顯現
[00:12:12.000 --> 00:12:14.000]  咁當時當然佢唔知啦
[00:12:14.000 --> 00:12:16.000]  咁所以呢佢就問
[00:12:16.000 --> 00:12:18.000]  所以今日呢我哋睇從保羅
[00:12:18.000 --> 00:12:20.000]  或者數羅嘅身上
[00:12:20.000 --> 00:12:22.000]  我哋體會到佢人生嘅
[00:12:22.000 --> 00:12:24.000]  改變亦都睇見佢
[00:12:24.000 --> 00:12:26.000]  後來嘅人生
[00:12:26.000 --> 00:12:28.000]  佢走咗唔同嘅路
[00:12:28.000 --> 00:12:30.000]  真係翻轉咗佢嘅生命
[00:12:30.000 --> 00:12:32.000]  咁我哋喺呢度有啲咩可以體會呢
[00:12:32.000 --> 00:12:34.000]  第一方面我哋睇見真係
[00:12:34.000 --> 00:12:36.000]  佢就誠心求聞佢問咩呀
[00:12:36.000 --> 00:12:38.000]  佢話佢話佢話
[00:12:38.000 --> 00:12:40.000]  主啊你係誰
[00:12:40.000 --> 00:12:42.000]  所以呢個呢就係呢個好重要嘅
[00:12:42.000 --> 00:12:44.000]  一個問題
[00:12:44.000 --> 00:12:46.000]  所以後來耶穌就話我
[00:12:46.000 --> 00:12:48.000]  就係你所一直
[00:12:48.000 --> 00:12:50.000]  迫迫嘅耶穌就係嗰位
[00:12:50.000 --> 00:12:52.000]  那沙勒人嘅耶穌
[00:12:52.000 --> 00:12:54.000]  所以呢呢度就係
[00:12:54.000 --> 00:12:56.000]  睇見數羅佢第一
[00:12:56.000 --> 00:12:58.000]  佢就誠心
[00:12:58.000 --> 00:13:00.000]  求聞佢話主啊
[00:13:00.000 --> 00:13:02.000]  所以呢個佢唔係話喂你係邊個咁樣
[00:13:02.000 --> 00:13:04.000]  佢唔係呢係
[00:13:04.000 --> 00:13:06.000]  隨便咁嗌下或者呢佢
[00:13:06.000 --> 00:13:08.000]  有敵意咁樣下或者
[00:13:08.000 --> 00:13:10.000]  敷衍咁樣而係佢呢降伏
[00:13:10.000 --> 00:13:12.000]  因為佢知道呢個係
[00:13:12.000 --> 00:13:14.000]  佢一直係一個熱心
[00:13:14.000 --> 00:13:16.000]  停前成嘅猶太教徒
[00:13:16.000 --> 00:13:18.000]  竟然喺天上面有聲音
[00:13:18.000 --> 00:13:20.000]  有異象去顯現佢知道呢個
[00:13:20.000 --> 00:13:22.000]  非同凡響
[00:13:22.000 --> 00:13:24.000]  所以佢就誠心求聞
[00:13:24.000 --> 00:13:26.000]  主啊你係誰
[00:13:26.000 --> 00:13:28.000]  真係我哋唔怕
[00:13:28.000 --> 00:13:30.000]  你問呀今朝
[00:13:30.000 --> 00:13:32.000]  早先有個姐妹問下我啲聖經
[00:13:32.000 --> 00:13:34.000]  問題好好的
[00:13:34.000 --> 00:13:36.000]  即係呢有問呢
[00:13:36.000 --> 00:13:38.000]  先至去學習有問呢先至
[00:13:38.000 --> 00:13:40.000]  會長進耶穌都係咁嚟到
[00:13:40.000 --> 00:13:42.000]  呢個世界十二歲開始去到
[00:13:42.000 --> 00:13:44.000]  聖殿嘅時候佢呢就一邊
[00:13:44.000 --> 00:13:46.000]  聽一邊咩呀一邊就問
[00:13:46.000 --> 00:13:48.000]  點解問呀問係因為
[00:13:48.000 --> 00:13:50.000]  佢想更加了解更過清晰
[00:13:50.000 --> 00:13:52.000]  所以今日我哋好好嘅
[00:13:52.000 --> 00:13:54.000]  茶經也好主學也好我哋
[00:13:54.000 --> 00:13:56.000]  有機會能夠可以呢
[00:13:56.000 --> 00:13:58.000]  不斷學習不斷嘅求聞
[00:13:58.000 --> 00:14:00.000]  但其實呢個亦都係佢嘅禱告
[00:14:00.000 --> 00:14:02.000]  更重要嘅就係佢嚟到神面前
[00:14:02.000 --> 00:14:04.000]  誠心求問神
[00:14:04.000 --> 00:14:06.000]  誠心求問神
[00:14:06.000 --> 00:14:08.000]  因為神願意
[00:14:08.000 --> 00:14:10.000]  我哋認識佢所以
[00:14:10.000 --> 00:14:12.000]  在座當中如果你仲未清楚
[00:14:12.000 --> 00:14:14.000]  接受耶穌基督或者喺網
[00:14:14.000 --> 00:14:16.000]  上面有參加
[00:14:16.000 --> 00:14:18.000]  聚會嘅下真係
[00:14:18.000 --> 00:14:20.000]  好需要我哋事實上嚟到神面前
[00:14:20.000 --> 00:14:22.000]  求問神
[00:14:22.000 --> 00:14:24.000]  求佢讓我哋能夠
[00:14:24.000 --> 00:14:26.000]  去認識佢事實上聖經裏面
[00:14:26.000 --> 00:14:28.000]  亦都係咁影響我哋好熟嘅經文
[00:14:28.000 --> 00:14:30.000]  一齊讀一字
[00:14:30.000 --> 00:14:32.000]  馬太福音七章七節
[00:14:32.000 --> 00:14:34.000]  祈求就給你門
[00:14:34.000 --> 00:14:36.000]  尋找就尋見
[00:14:36.000 --> 00:14:38.000]  叩門就給
[00:14:38.000 --> 00:14:40.000]  你門開門
[00:14:40.000 --> 00:14:42.000]  耶穌事實上都
[00:14:42.000 --> 00:14:44.000]  唔係淨係話
[00:14:44.000 --> 00:14:46.000]  你而家聽我講啦咁樣
[00:14:46.000 --> 00:14:48.000]  有時問喺門度你覺得點
[00:14:48.000 --> 00:14:50.000]  你認為我係
[00:14:50.000 --> 00:14:52.000]  邊個人稱我為
[00:14:52.000 --> 00:14:54.000]  邊個邊個
[00:14:54.000 --> 00:14:56.000]  你哋呢你覺得我係邊個
[00:14:56.000 --> 00:14:58.000]  有冇呢啲咁嘅
[00:14:58.000 --> 00:15:00.000]  記載有冇熟悉
[00:15:00.000 --> 00:15:02.000]  所以我哋睇見好似有一次
[00:15:02.000 --> 00:15:04.000]  喺馬太福音十六章
[00:15:04.000 --> 00:15:06.000]  就係耶穌要佢哋返城
[00:15:06.000 --> 00:15:08.000]  佢當時
[00:15:08.000 --> 00:15:10.000]  就去到哥薩里亞菲勒比
[00:15:10.000 --> 00:15:12.000]  境內
[00:15:12.000 --> 00:15:14.000]  所以馬太福音十六章十三節
[00:15:14.000 --> 00:15:16.000]  佢帶到門道
[00:15:16.000 --> 00:15:18.000]  去呢個地方
[00:15:18.000 --> 00:15:20.000]  海薩里亞菲勒比就喺
[00:15:20.000 --> 00:15:22.000]  聖地最北嘅地方就喺黑門山
[00:15:22.000 --> 00:15:24.000]  如果大家熟識聖地嘅地理
[00:15:24.000 --> 00:15:26.000]  叫做黑門山嘅山腳
[00:15:26.000 --> 00:15:28.000]  咁嗰度呢一個
[00:15:28.000 --> 00:15:30.000]  今日都有一個退休中心嘅
[00:15:30.000 --> 00:15:32.000]  喺一個呢薩馬里亞
