
[00:00:00.000 --> 00:00:03.880]  能夠和弟兄姊妹一起在星期六的崇拜當中
[00:12:54.100 --> 00:12:55.100]  或者怎樣那些
[00:12:55.100 --> 00:12:56.100]  你都知道
[00:12:56.100 --> 00:12:57.100]  哪是理她的
[00:12:57.100 --> 00:12:58.100]  沒有理她的
[00:12:58.100 --> 00:13:00.100]  收了她的錢
[00:13:00.100 --> 00:13:01.100]  有你自己的
[00:13:01.100 --> 00:13:02.100]  看你吃什麼
[00:13:02.100 --> 00:13:03.100]  做什麼
[00:13:03.100 --> 00:13:04.100]  沒有人理她的
[00:13:04.100 --> 00:13:05.100]  那他們就玩
[00:13:05.100 --> 00:13:06.100]  這個玩
[00:13:06.100 --> 00:13:07.100]  那個玩
[00:13:07.100 --> 00:13:08.100]  好像很爽
[00:13:08.100 --> 00:13:09.100]  到晚上你看到
[00:13:09.100 --> 00:13:10.100]  有幾個地方
[00:13:10.100 --> 00:13:11.100]  全部都是他們的人
[00:13:11.100 --> 00:13:12.100]  多到不得了
[00:13:12.100 --> 00:13:13.100]  每個坐在那裡
[00:13:13.100 --> 00:13:14.100]  每天晚上都在那裡
[00:13:14.100 --> 00:13:15.100]  不走的
[00:13:15.100 --> 00:13:16.100]  去到幾點鐘
[00:13:16.100 --> 00:13:17.100]  我都不知道
[00:13:17.100 --> 00:13:18.100]  到我們走了
[00:13:18.100 --> 00:13:19.100]  起碼他們都還沒走
[00:13:19.100 --> 00:13:21.100]  但是這個女孩子
[00:13:21.100 --> 00:13:22.100]  她自己
[00:13:22.100 --> 00:13:24.100]  我們一直幫她的時候
[00:13:24.100 --> 00:13:25.100]  她當然
[00:13:25.100 --> 00:13:26.100]  有很多的掙扎
[00:13:26.100 --> 00:13:28.100]  但是她的人
[00:13:28.100 --> 00:13:30.100]  很喜歡買東西
[00:13:30.100 --> 00:13:31.100]  很喜歡吃東西
[00:13:31.100 --> 00:13:33.100]  很喜歡去玩
[00:13:33.100 --> 00:13:34.100]  但是香港的父母
[00:13:34.100 --> 00:13:35.100]  其實
[00:13:35.100 --> 00:13:36.100]  誰對誰錯
[00:13:36.100 --> 00:13:38.100]  我們不能夠說
[00:13:38.100 --> 00:13:39.100]  但是香港的父母
[00:13:39.100 --> 00:13:41.100]  就很不喜歡她這樣
[00:13:41.100 --> 00:13:42.100]  經常就說
[00:13:42.100 --> 00:13:43.100]  你不要花那麼多錢
[00:13:43.100 --> 00:13:45.100]  你讀書吧
[00:13:45.100 --> 00:13:46.100]  經常在電話
[00:13:46.100 --> 00:13:47.100]  WhatsApp
[00:13:47.100 --> 00:13:48.100]  其他那些講
[00:13:48.100 --> 00:13:49.100]  有什麼用
[00:13:49.100 --> 00:13:50.100]  照樣玩
[00:13:50.100 --> 00:13:51.100]  玩到那個地步
[00:13:51.100 --> 00:13:53.100]  最後
[00:13:53.100 --> 00:13:54.100]  那個女孩子
[00:13:54.100 --> 00:13:56.100]  馬上
[00:13:56.100 --> 00:13:57.100]  說明給她聽
[00:13:57.100 --> 00:13:58.100]  一個月不可以用
[00:13:58.100 --> 00:13:59.100]  多過多少錢
[00:13:59.100 --> 00:14:00.100]  其實那些都不少了
[00:14:00.100 --> 00:14:01.100]  真的不少了
[00:14:01.100 --> 00:14:02.100]  你問我
[00:14:02.100 --> 00:14:03.100]  真的
[00:14:03.100 --> 00:14:04.100]  十幾二十歲
[00:14:04.100 --> 00:14:05.100]  二十歲都還沒夠
[00:14:05.100 --> 00:14:06.100]  用那麼多錢
[00:14:06.100 --> 00:14:08.100]  但是她都用不夠
[00:14:08.100 --> 00:14:12.100]  不搞一個月就用完
[00:14:12.100 --> 00:14:13.100]  不搞一個月就用完
[00:14:13.100 --> 00:14:14.100]  那次發生什麼事
[00:14:14.100 --> 00:14:15.100]  我告訴你
[00:14:15.100 --> 00:14:16.100]  那個就是這麼簡單
[00:14:16.100 --> 00:14:18.100]  不搞一個月
[00:14:18.100 --> 00:14:19.100]  用完
[00:14:19.100 --> 00:14:20.100]  那怎麼辦
[00:14:20.100 --> 00:14:21.100]  告訴家人
[00:14:21.100 --> 00:14:22.100]  很簡單
[00:14:22.100 --> 00:14:23.100]  告訴家人
[00:14:23.100 --> 00:14:24.100]  用完
[00:14:24.100 --> 00:14:25.100]  那個爸爸就發火了
[00:14:25.100 --> 00:14:27.100]  為什麼你不用完
[00:14:27.100 --> 00:14:28.100]  為什麼用完那些錢
[00:14:28.100 --> 00:14:29.100]  這麼快
[00:14:29.100 --> 00:14:30.100]  還沒夠
[00:14:30.100 --> 00:14:31.100]  你不可以這樣用
[00:14:31.100 --> 00:14:32.100]  我說不是
[00:14:32.100 --> 00:14:33.100]  那些東西那麼貴
[00:14:33.100 --> 00:14:34.100]  不斷吃
[00:14:34.100 --> 00:14:35.100]  沒辦法
[00:14:35.100 --> 00:14:36.100]  一邊吵架
[00:14:36.100 --> 00:14:37.100]  一邊吵架
[00:14:37.100 --> 00:14:39.100]  吵架之後
[00:14:39.100 --> 00:14:40.100]  爸爸就
[00:14:40.100 --> 00:14:41.100]  終於決定
[00:14:41.100 --> 00:14:42.100]  這個女孩子不行
[00:14:42.100 --> 00:14:43.100]  這樣發
[00:14:43.100 --> 00:14:44.100]  於是就
[00:14:44.100 --> 00:14:45.100]  停了她的Visa Card
[00:14:45.100 --> 00:14:47.100]  總之你一個月
[00:14:47.100 --> 00:14:48.100]  就給那麼多錢
[00:14:48.100 --> 00:14:49.100]  你沒有了
[00:14:49.100 --> 00:14:50.100]  你早點用完
[00:14:50.100 --> 00:14:51.100]  你就沒錢了
[00:14:51.100 --> 00:14:53.100]  他以為這樣可以嚇到她
[00:14:53.100 --> 00:14:54.100]  不知道的
[00:14:54.100 --> 00:14:57.100]  年輕人不知道有什麼後果
[00:14:57.100 --> 00:14:59.100]  不用有後果的
[00:14:59.100 --> 00:15:00.100]  就照樣用
[00:15:00.100 --> 00:15:01.100]  用到不夠一個月
[00:15:01.100 --> 00:15:02.100]  還有十天左右
[00:15:02.100 --> 00:15:03.100]  我忘記了多少
[00:15:03.100 --> 00:15:04.100]  十天左右就沒錢了
[00:15:04.100 --> 00:15:06.100]  沒錢就打電話回家
[00:15:06.100 --> 00:15:07.100]  回香港
[00:15:07.100 --> 00:15:08.100]  告訴家人
[00:15:08.100 --> 00:15:09.100]  我沒錢了
[00:15:09.100 --> 00:15:10.100]  爸爸說沒了
