
[00:00:00.000 --> 00:00:03.560]  郭台銘前輩讓我們在聆聽上主的說話之先
[00:03:35.960 --> 00:03:39.240]  好像成功福音那類的思維
[00:03:40.240 --> 00:03:47.800]  上帝是能夠讓你所遇見的問題通通消災解難
[00:03:47.800 --> 00:03:52.640]  久而久之我們的神和其他神沒有分別
[00:03:52.640 --> 00:03:56.600]  但是這樣做法的圍欄之處是什麼呢
[00:03:56.600 --> 00:03:59.720]  就是這樣做法有很多人來教會
[00:03:59.720 --> 00:04:02.240]  教會不會不夠經費
[00:04:02.240 --> 00:04:05.800]  教會要建教堂可以有資源
[00:04:05.800 --> 00:04:08.920]  教會要搞任何活動
[00:04:08.920 --> 00:04:13.080]  滿足所謂教會領袖的目的
[00:04:13.080 --> 00:04:18.160]  於是教會就不得不走向於一條歪路
[00:04:18.160 --> 00:04:21.400]  傳多些成功福音
[00:04:21.400 --> 00:04:24.520]  傳多些上帝是大能的神
[00:04:24.520 --> 00:04:32.640]  於是你就很自然地會得到上帝的庇蔭
[00:04:34.040 --> 00:04:41.840]  這樣的觀念就造成了基督教越來越無能無力
[00:04:41.840 --> 00:04:47.880]  在這兩個彼此的這種思維
[00:04:47.880 --> 00:04:54.880]  在這裡不斷有份張力在裡面去到發生的時候
[00:04:54.880 --> 00:05:00.920]  教會的取向就很重要了
[00:05:02.240 --> 00:05:05.560]  如果教會繼續走一條
[00:05:05.560 --> 00:05:09.360]  只不過為教會能夠招攬更多的人
[00:05:09.360 --> 00:05:12.080]  教會能夠建得更加龐大
[00:05:12.080 --> 00:05:15.280]  或者教會甚至因為資源很豐富
[00:05:15.280 --> 00:05:19.200]  在政治上面也能夠有影響力的話
[00:05:19.200 --> 00:05:22.840]  教會就能夠影響世界
[00:05:22.840 --> 00:05:27.440]  教會就能夠使這個世界更加美麗
[00:05:27.440 --> 00:05:29.840]  罪也都更加少
[00:05:29.840 --> 00:05:34.960]  這種癡心妄想的講法
[00:05:34.960 --> 00:05:41.200]  講法流傳隱藏在很多信徒的生命生活裡面
[00:05:41.200 --> 00:05:43.320]  當他以為這樣繼續做下去
[00:05:43.320 --> 00:05:45.040]  人人都得救的時候
[00:05:45.040 --> 00:05:50.480]  但卻是漸漸使教會越來越走向於一個
[00:05:50.480 --> 00:05:54.960]  大人誤會自己信了上帝
[00:05:54.960 --> 00:05:57.760]  罪已得赦的光景
[00:05:58.760 --> 00:06:01.080]  今天我們會看這段聖經
[00:06:01.080 --> 00:06:03.640]  為什麼我說剛才這個局面呢
[00:06:03.640 --> 00:06:06.960]  因為今天我們所看的這段聖經
[00:06:06.960 --> 00:06:11.840]  會快速地走到一個新的時代裡面
[00:06:11.840 --> 00:06:16.840]  在第四章裡面我們看完了
[00:06:16.840 --> 00:06:23.440]  上帝怎樣帶領尼布加利撒王去認信他
[00:06:23.440 --> 00:06:26.360]  整個過程絕不容易
[00:06:26.840 --> 00:06:29.840]  尼布加利撒王他的經驗
[00:06:29.840 --> 00:06:32.880]  可以說是進入了一個
[00:06:32.880 --> 00:06:36.760]  拆毀拆毀再拆毀到根基
[00:06:36.760 --> 00:06:40.040]  然後再重建出來的屬靈生命
[00:06:40.040 --> 00:06:44.880]  但是今天很快我們好像坐時光機一樣
[00:06:44.880 --> 00:06:47.480]  一跳跳入了一個
[00:06:47.480 --> 00:06:53.560]  簡直是離開了尼布加利撒王幾十年的光景
[00:06:54.440 --> 00:06:58.200]  這個光景我們就會見到有一個新的王
[00:06:58.200 --> 00:07:01.040]  這個王在第五章一開始介紹給我們知道
[00:07:01.040 --> 00:07:03.400]  叫做白沙薩王
[00:07:03.400 --> 00:07:07.360]  這位白沙薩的王發生了什麼事呢
[00:07:07.360 --> 00:07:11.480]  上帝原來就要在一個
[00:07:11.480 --> 00:07:15.600]  充滿成功神學的人物裡面
[00:07:15.600 --> 00:07:21.440]  要為他帶來一個令他驚嚇的經驗
[00:07:23.000 --> 00:07:25.200]  但是這個驚嚇的經驗
[00:07:25.200 --> 00:07:29.040]  不是為了要使他相信上帝
[00:07:29.040 --> 00:07:34.440]  而是要告示另一個重要的訊息
[00:07:34.440 --> 00:07:40.640]  就是上帝在歷史的當中仍然掌權
[00:07:40.640 --> 00:07:47.840]  貫徹在整個《達爾里書》第一章第四章裡面
[00:07:47.840 --> 00:07:50.080]  不住重複所講到的
[00:07:50.360 --> 00:07:56.040]  我們這位最高的神機是上天上面的主宰
[00:07:56.040 --> 00:08:01.200]  也是人間各類王權的主宰
[00:08:01.200 --> 00:08:04.200]  在這樣的基礎之下
[00:08:04.200 --> 00:08:08.840]  上帝就利用了一個這樣的機會
[00:08:08.840 --> 00:08:14.760]  就是一個帶著成功神學觀念活著的白沙薩
[00:08:14.760 --> 00:08:19.280]  讓我們作為一個讀者去看到的時候
[00:08:20.640 --> 00:08:24.480]  再重新檢醒今天的教會
[00:08:24.480 --> 00:08:27.000]  究竟是走著什麼樣的路呢
[00:08:27.000 --> 00:08:32.160]  因此我今天給了這段聖經的一個標題
[00:08:32.160 --> 00:08:34.200]  或者這個講道的標題
[00:08:34.200 --> 00:08:39.880]  就是叫做上帝從沒有離開紛亂的世代
[00:08:39.880 --> 00:08:43.160]  在一個很紛亂的世代裡面
[00:08:43.160 --> 00:08:49.960]  上帝如何向你和我以及普世
[00:08:49.960 --> 00:08:53.800]  你要告訴我們知道他仍然在掌權呢
[00:08:53.800 --> 00:08:55.600]  不如這樣
[00:08:55.600 --> 00:09:01.400]  讓我們一起打開《達爾里書》第五章第一至九節
[00:09:01.400 --> 00:09:04.640]  讓我們一起去讀一下這段經文
[00:09:04.640 --> 00:09:09.000]  讓我們去熟悉一下這段經文裡面的內容
[00:09:09.000 --> 00:09:16.080]  好 請大家一起打開《達爾里書》第五章第一至九節
[00:09:16.080 --> 00:09:18.200]  好 我們一起讀
[00:09:18.960 --> 00:09:25.120]  白沙薩皇為他的一千大臣設擺盛宴
[00:09:25.120 --> 00:09:29.400]  與這一千人對面飲酒
[00:09:29.400 --> 00:09:32.760]  白沙薩歡飲之間
[00:09:32.760 --> 00:09:37.920]  吩咐人將他父尼布加利薩
[00:09:37.920 --> 00:09:43.440]  從耶路撒冷殿中所略的金銀器皿拿來
[00:09:44.160 --> 00:09:50.640]  黃粵大臣 皇后 妃嬪好用這器皿飲酒
[00:09:50.640 --> 00:09:56.760]  於是他們把耶路撒冷神殿庫房中
[00:09:56.760 --> 00:09:59.600]  所略的金器皿拿來
[00:09:59.600 --> 00:10:06.760]  黃禾大臣 皇后 妃嬪就用這器皿飲酒
[00:10:07.520 --> 00:10:15.760]  他們飲酒讚美金 銀 銅 鐵 木 石所造的神
[00:10:15.760 --> 00:10:20.680]  當時不有人的指頭顯出
[00:10:20.680 --> 00:10:26.280]  在皇宮與登臺相對的墳場上寫字
[00:10:26.280 --> 00:10:31.840]  黃漢健寫字的指頭就變了臉色
[00:10:31.840 --> 00:10:36.320]  心意驚惶 腰骨好象挫折
[00:10:36.880 --> 00:10:39.320]  雙膝彼此相碰
[00:10:39.320 --> 00:10:47.600]  大聲吩咐將用法術的和加勒底人並觀嘯的領進來
[00:10:47.600 --> 00:10:50.840]  對巴比倫的至視說
[00:10:50.840 --> 00:10:53.680]  誰能讀這文字
[00:10:53.680 --> 00:10:56.480]  把講解告訴我
[00:10:56.480 --> 00:10:59.320]  他必身穿紙袍
[00:10:59.320 --> 00:11:05.240]  項帶今年在我國中位列第三
[00:11:05.880 --> 00:11:09.240]  於是黃的一切至視都進來
[00:11:09.240 --> 00:11:11.720]  卻不能讀那文字
[00:11:11.720 --> 00:11:14.960]  也不能把講解告訴黃
[00:11:14.960 --> 00:11:18.160]  白沙薩王就甚驚惶
[00:11:18.160 --> 00:11:20.080]  臉色改變
[00:11:20.080 --> 00:11:23.120]  他的大臣也都驚奇
[00:11:23.120 --> 00:11:28.360]  我們前面已經說過利波加利薩王
[00:11:28.360 --> 00:11:34.400]  上帝為了他在他的屬靈生命上有所突破
[00:11:34.400 --> 00:11:41.280]  於是為他獨度新訂做一個很特別的經歷
[00:11:41.280 --> 00:11:45.640]  就是要他為期七個時間
[00:11:45.640 --> 00:11:47.760]  或者七年的時間
[00:11:47.760 --> 00:11:52.320]  讓他成為一個好像走獸一樣的生活
[00:11:52.320 --> 00:11:58.800]  讓他在完全再沒有任何的包袱之下
[00:11:58.800 --> 00:12:03.240]  去認識誰才是這個世界的主宰
[00:12:04.520 --> 00:12:09.480]  利波加利薩王可以說
[00:12:09.480 --> 00:12:13.160]  他為何不信上帝呢
[00:12:13.160 --> 00:12:14.760]  他其實不是不認識他
[00:12:14.760 --> 00:12:18.440]  早在第一章的彈耳利書中已經介紹到
[00:12:18.440 --> 00:12:22.200]  他已經見識過彈耳利的神是怎樣的一位神
[00:12:22.200 --> 00:12:25.200]  他甚至說得非常漂亮
[00:12:25.200 --> 00:12:29.520]  讚美這位上帝是萬王之王萬主之主
[00:12:29.520 --> 00:12:32.560]  為何他都未真的相信呢
[00:12:32.800 --> 00:12:35.120]  有一個很重要的因素
[00:12:35.120 --> 00:12:37.920]  攔阻了他相信主的
[00:12:37.920 --> 00:12:43.880]  就是他一直都有一個表面很風光的包裝
[00:12:43.880 --> 00:12:45.240]  籠罩著他
[00:12:45.240 --> 00:12:47.760]  他是一個君王
[00:12:47.760 --> 00:12:50.760]  他靠自己的能力打聖仗
[00:12:50.760 --> 00:12:53.880]  所以這個漂亮的包裝
[00:12:53.880 --> 00:12:57.120]  就讓自己覺得自己是很有力量的人
[00:12:57.120 --> 00:13:01.920]  上帝看到這個正正是他的攔阻
[00:13:01.920 --> 00:13:07.960]  於是又要把他這個自以為有能力的包裝拿走
[00:13:07.960 --> 00:13:12.040]  才能夠讓他有一雙淑靈的眼睛
[00:13:12.040 --> 00:13:15.680]  看清楚誰才是上帝的主宰
[00:13:15.680 --> 00:13:23.040]  這就是過去的利波加利薩王所經驗的事情
[00:13:23.040 --> 00:13:25.000]  利波加利薩王後來
[00:13:25.000 --> 00:13:30.920]  他的管治權去到主前的562年就完結了
[00:13:32.080 --> 00:13:36.120]  完結了之後有一連串的人物
[00:13:36.120 --> 00:13:43.680]  去繼承了這個新巴比倫的皇朝的發展
[00:13:43.680 --> 00:13:48.520]  但是在我們今天看的經文
[00:13:48.520 --> 00:13:52.120]  一開始記載到這位白沙薩王
[00:13:52.120 --> 00:13:55.640]  就不是緊接去承接
[00:13:55.640 --> 00:14:00.160]  這個利波加利薩王的皇位的人物來的
[00:14:01.160 --> 00:14:05.480]  他要去到主前的552年的時候
[00:14:05.480 --> 00:14:13.760]  才以一個攝政王的身份來擔當這個王的角色
[00:14:13.760 --> 00:14:18.080]  所以從主前562年到552年
[00:14:18.080 --> 00:14:20.400]  這十年間
[00:14:20.400 --> 00:14:25.640]  新巴比倫國是轉變了很多的領袖
[00:14:25.640 --> 00:14:30.600]  包括利波加利薩王的兒子
[00:14:31.960 --> 00:14:35.040]  在這個時間的裏面
[00:14:35.040 --> 00:14:42.880]  我們會發現到新巴比倫國裏面的政治動盪是非常頻密的
[00:14:42.880 --> 00:14:47.840]  在前文如果我們還記得有一個異象
[00:14:47.840 --> 00:14:50.000]  或者是一個夢的裏面
[00:14:50.000 --> 00:14:53.640]  就談論到有一個金像
[00:14:53.640 --> 00:14:56.880]  那個金像用金做頭的
[00:14:56.880 --> 00:14:59.960]  然後就有銀做頸的
[00:15:00.360 --> 00:15:03.120]  接著又有銅和鐵
[00:15:03.120 --> 00:15:04.600]  到有泥
[00:15:04.600 --> 00:15:05.880]  泥即是石
[00:15:05.880 --> 00:15:09.280]  然後再由泥和鐵混合的腳
[00:15:09.280 --> 00:15:11.960]  在那裏我已經講過
[00:15:11.960 --> 00:15:18.800]  原來那裏所指的不是在歷史裏面所指到後來的其他的政權
[00:15:18.800 --> 00:15:25.960]  不是指到所謂的馬代波斯或者後來的羅馬希臘帝國
[00:15:26.840 --> 00:15:30.680]  而是指在當時巴比倫王朝
[00:15:30.680 --> 00:15:32.400]  特別是新巴比倫王朝
[00:15:32.400 --> 00:15:35.000]  在尼布格尼薩王開始
[00:15:35.000 --> 00:15:36.640]  以至於最後尾
[00:15:36.640 --> 00:15:40.200]  這裏我所看到的白沙薩王
[00:15:40.200 --> 00:15:44.000]  這五段的時間
[00:15:44.000 --> 00:15:47.920]  在這段時間裏面總共轉了五次君王
[00:15:47.920 --> 00:15:50.160]  包括尼布格尼薩王
[00:15:50.160 --> 00:15:54.080]  之間打生打死
[00:15:54.560 --> 00:15:57.440]  他們之間有很多的謀算
[00:15:57.440 --> 00:15:59.480]  最簡單的例子就是
[00:15:59.480 --> 00:16:03.320]  尼布格尼薩王傳位給他自己的親生兒子之後
[00:16:03.320 --> 00:16:07.120]  沒多久就被他的女婿奪權
[00:16:07.120 --> 00:16:14.320]  他謀殺了尼布格尼薩的親生兒子
[00:16:14.320 --> 00:16:16.480]  叫做Amel Madouk
[00:16:16.480 --> 00:16:20.880]  然後他的女婿在位的時候
[00:16:20.880 --> 00:16:23.240]  他的女婿叫做Nari Lasia
[00:16:24.920 --> 00:16:26.960]  然後當他的女婿
[00:16:26.960 --> 00:16:29.840]  完結了他的政權之後
[00:16:29.840 --> 00:16:34.520]  又有另一個官員開始奪權
[00:16:34.520 --> 00:16:37.000]  這個官員叫什麼名字呢
[00:16:37.000 --> 00:16:38.960]  Labash Madouk
[00:16:38.960 --> 00:16:43.720]  而去到最後期的時候
[00:16:43.720 --> 00:16:45.760]  由一個完全沒有
[00:16:45.760 --> 00:16:50.240]  與尼布格尼薩王有任何血統的
[00:16:50.240 --> 00:16:52.760]  官員來奪權
[00:16:52.760 --> 00:16:55.840]  這個官員他的名字叫做Nabolides
[00:16:55.840 --> 00:17:01.080]  在這種種發展之中
[00:17:01.080 --> 00:17:02.560]  我們可以看見
[00:17:02.560 --> 00:17:05.840]  世界是非常動蕩
[00:17:05.840 --> 00:17:09.640]  當進入了一個非常動蕩的時間
[00:17:09.640 --> 00:17:14.280]  很多人就在這個時候
[00:17:14.280 --> 00:17:16.800]  從中謀取利益
[00:17:16.800 --> 00:17:19.000]  所以
[00:17:19.000 --> 00:17:21.600]  不要說哪個人物
[00:17:21.600 --> 00:17:24.960]  說了就會被人告
[00:17:24.960 --> 00:17:29.280]  但是我們看看在近代的歷史裡面
[00:17:29.280 --> 00:17:33.000]  有多少的人很想去打仗
[00:17:33.000 --> 00:17:36.320]  很想有一些政治的動蕩
[00:17:36.320 --> 00:17:40.320]  而在從中可以謀取利益呢
[00:17:40.320 --> 00:17:43.040]  譬如賣軍火
[00:17:43.040 --> 00:17:47.520]  或者利用這樣的奪權手段
[00:17:47.520 --> 00:17:53.160]  來為自己在一些所謂政府裡面
[00:17:53.160 --> 00:17:54.800]  謀取高位
[00:17:54.800 --> 00:17:58.240]  讓他們可以在過程當中
[00:17:58.240 --> 00:17:59.760]  分一杯羹
[00:17:59.760 --> 00:18:02.240]  而當中一定包括了
[00:18:02.240 --> 00:18:04.280]  新巴比倫國
[00:18:04.280 --> 00:18:08.400]  裡面一個很重要的民族
[00:18:08.400 --> 00:18:10.000]  叫做加勒底人
[00:18:10.000 --> 00:18:14.240]  尼布格尼薩王是由這個加勒底人
[00:18:14.240 --> 00:18:16.080]  而出的一個軍王
[00:18:16.080 --> 00:18:18.800]  他這個族可以說是在新巴比倫國的
[00:18:18.800 --> 00:18:22.120]  種族多元化的世界裡面
[00:18:22.120 --> 00:18:24.880]  謀取最大的利益集團
[00:18:24.880 --> 00:18:29.920]  看起來好像跟今天的世界很類似
[00:18:29.920 --> 00:18:34.040]  今天的世界也是很多利益集團
[00:18:34.040 --> 00:18:37.320]  透過這些戰爭紛亂
[00:18:37.320 --> 00:18:39.600]  而使自己去發財
[00:18:39.600 --> 00:18:42.640]  而我們今天去看到這段聖經
[00:18:42.640 --> 00:18:44.840]  就見到一個已經
[00:18:45.720 --> 00:18:49.640]  透過了一段時間去爭鬥
[00:18:49.640 --> 00:18:53.160]  政治上面有打生打死之後
[00:18:53.160 --> 00:18:56.640]  而來到坐第二把交椅的人物
[00:18:56.640 --> 00:18:59.560]  這個就叫做伯沙薩
[00:18:59.560 --> 00:19:03.440]  首先在這裡我要跟大家一起講一下
[00:19:03.440 --> 00:19:06.040]  這個伯沙薩是什麼人物
[00:19:06.040 --> 00:19:08.160]  伯沙薩呢
[00:19:08.160 --> 00:19:09.960]  他正式來計
[00:19:09.960 --> 00:19:13.600]  他是真正成為一個軍王的
[00:19:14.600 --> 00:19:15.880]  誰是軍王呢
[00:19:15.880 --> 00:19:16.920]  就是他父親
[00:19:16.920 --> 00:19:20.080]  就是我剛才提到的納布尼迪斯
[00:19:20.080 --> 00:19:23.320]  中文名字我不知道
[00:19:23.320 --> 00:19:25.600]  因為中文名字翻譯出來也沒什麼意義
[00:19:25.600 --> 00:19:28.960]  因為有很多翻譯我上網看過
[00:19:28.960 --> 00:19:32.440]  他的名字叫納布尼迪斯
[00:19:32.440 --> 00:19:36.120]  他父親做了王之後
[00:19:36.120 --> 00:19:40.440]  為什麼在聖經裡面記載他叫伯沙薩王呢
[00:19:40.440 --> 00:19:41.560]  聖經錯了
[00:19:41.560 --> 00:19:45.400]  很多大英姊妹或者不明白聖經的人
[00:19:45.400 --> 00:19:49.440]  他就很容易就吊在這些經文裡面
[00:19:49.440 --> 00:19:50.880]  就指控聖經
[00:19:50.880 --> 00:19:52.400]  聖經還不是錯嗎
[00:19:52.400 --> 00:19:54.960]  我在讀神學的時候
[00:19:54.960 --> 00:19:55.680]  我老師說
[00:19:55.680 --> 00:19:58.640]  當人人以為那段聖經記載錯的時候
[00:19:58.640 --> 00:20:02.200]  那段聖經其實就在澄清這個世界很多人的誤解
[00:20:02.200 --> 00:20:07.240]  如果當我們再重新看回歷史的時候
[00:20:07.240 --> 00:20:12.840]  絕對不難去找回新巴比倫的歷史
[00:20:12.840 --> 00:20:16.040]  我們就會有更深入的認識
[00:20:16.040 --> 00:20:18.320]  我先看一下這段聖經
[00:20:18.320 --> 00:20:20.840]  講了一個什麼歷史背景
[00:20:20.840 --> 00:20:23.360]  在第五章的第一至第四節
[00:20:23.360 --> 00:20:24.840]  我給了一個題目他
[00:20:24.840 --> 00:20:27.040]  當人在一個這麼紛亂的時候
[00:20:27.040 --> 00:20:31.280]  就成為一個反而是一個很富裕的世代
[00:20:31.280 --> 00:20:32.400]  好像很諷刺
[00:20:32.400 --> 00:20:33.240]  打仗啊
[00:20:33.240 --> 00:20:36.000]  為什麼人們會這麼富裕呢
[00:20:36.000 --> 00:20:37.760]  大家請留意一件事
[00:20:37.760 --> 00:20:39.760]  在這個世界裡面
[00:20:39.760 --> 00:20:43.960]  絕大部分的富庶或者財富
[00:20:43.960 --> 00:20:48.560]  是透過多層的剝削而所造成的
[00:20:48.560 --> 00:20:54.520]  我不怕老實這麼說
[00:20:54.520 --> 00:20:59.760]  我自己也是一個從香港而來的移民
[00:20:59.760 --> 00:21:05.920]  香港絕大部分能夠賺取這麼多金錢
[00:21:05.920 --> 00:21:07.640]  這麼富裕的人
[00:21:07.640 --> 00:21:13.480]  都是由剝削其他的民族而得來的
[00:21:13.480 --> 00:21:16.320]  最簡單說
[00:21:16.320 --> 00:21:19.800]  那些請姐姐的已經是了
[00:21:19.800 --> 00:21:24.880]  大家知道嗎
[00:21:24.880 --> 00:21:27.320]  香港請一個姐姐
[00:21:27.320 --> 00:21:29.720]  就是請一個由菲律賓
[00:21:29.720 --> 00:21:31.520]  或者第三世界國家
[00:21:31.520 --> 00:21:33.640]  印尼、越南
[00:21:33.640 --> 00:21:38.760]  或者緬甸請你去做工人
[00:21:38.760 --> 00:21:41.960]  人工是非常之低的
[00:21:41.960 --> 00:21:43.440]  如果我沒記錯
[00:21:43.440 --> 00:21:45.040]  你可以更新一下
[00:21:45.040 --> 00:21:50.200]  我知道現在最標準的工資是六千多元
[00:21:50.200 --> 00:21:54.600]  好像加到七千元了
[00:21:54.600 --> 00:22:02.600]  但是香港一般的人均收入是兩萬多元
[00:22:04.440 --> 00:22:09.040]  是透過請一些外傭來剝削他們
[00:22:09.040 --> 00:22:13.560]  讓自己有空間去賺取更多的金錢
[00:22:13.560 --> 00:22:16.440]  這是一種另類的做法
[00:22:16.440 --> 00:22:18.560]  香港包括很多信徒
[00:22:18.560 --> 00:22:23.360]  都用這種方式來在他們裡面生活
[00:22:23.360 --> 00:22:24.520]  合不合神心意
[00:22:24.520 --> 00:22:26.120]  這是另一個處理的題目
[00:22:26.120 --> 00:22:28.240]  不過在這個世界裡面
[00:22:28.240 --> 00:22:32.360]  絕大部分的發達國家
[00:22:32.360 --> 00:22:35.040]  或者變成富裕的人物
[00:22:35.040 --> 00:22:40.080]  都是透過剝削一些不同層次的人來得著的
[00:22:40.080 --> 00:22:42.120]  來到這裡第五章第一節
[00:22:42.120 --> 00:22:47.680]  所指導的這位的白沙薩王
[00:22:47.680 --> 00:22:51.040]  其實他也都是在歷史裡面
[00:22:51.040 --> 00:22:53.600]  是依附著他的父親
[00:22:53.600 --> 00:22:56.560]  就是我剛才所說的Napoleonides
[00:22:56.560 --> 00:23:02.480]  也成為了一個富裕的階層
[00:23:02.480 --> 00:23:09.680]  因為他父親Napoleonides有一個特點
[00:23:09.680 --> 00:23:16.760]  雖然他能夠最後成為一個新巴比倫國的君王
[00:23:16.760 --> 00:23:21.600]  他跟尼泊格里沙王完全沒有任何血緣關係
[00:23:21.600 --> 00:23:24.360]  因為他原本只是一個官員
[00:23:24.360 --> 00:23:27.200]  這些資料不是我生安白做的
[00:23:27.200 --> 00:23:33.920]  你只需要很簡單回去上網看大英百科傳書
[00:23:33.920 --> 00:23:35.120]  你就馬上找到的
[00:23:35.120 --> 00:23:38.320]  你打新巴比倫帝國
[00:23:38.320 --> 00:23:40.520]  Neo Babylonian Empire
[00:23:40.520 --> 00:23:42.000]  你有這些資料的
[00:23:42.000 --> 00:23:43.280]  不是牧師作的
[00:23:43.280 --> 00:23:46.880]  我用了一些時間去看那段歷史
[00:23:46.880 --> 00:23:49.240]  就會留意到
[00:23:49.240 --> 00:23:52.320]  因為他用了一個官員的身份
[00:23:52.320 --> 00:23:55.240]  來謀取這個政權
[00:23:55.240 --> 00:23:58.560]  他要將自己變成正統
[00:23:58.560 --> 00:24:04.520]  就不可以再靠這個所謂血緣的關係
[00:24:04.520 --> 00:24:07.880]  不能夠靠血緣關係就唯有怎樣
[00:24:07.880 --> 00:24:14.560]  就要靠認親認戚的關係 是不是
[00:24:14.560 --> 00:24:20.120]  在這種世界的運作裡面
[00:24:20.120 --> 00:24:24.760]  這位利布奈迪斯
[00:24:24.760 --> 00:24:29.280]  他又無心真正要去做君王
[00:24:29.280 --> 00:24:34.080]  但是無獨有偶他成為了這個君王之後
[00:24:34.080 --> 00:24:36.200]  這個政權現在在他手上
[00:24:36.200 --> 00:24:38.240]  他要找人管
[00:24:38.240 --> 00:24:43.000]  這位利布奈迪斯是喜歡做什麼呢
[00:24:43.000 --> 00:24:46.440]  原來他是喜歡拜其他神的
[00:24:46.440 --> 00:24:47.880]  他喜歡拜一個神
[00:24:47.880 --> 00:24:51.240]  這個神叫做譚媽
[00:24:51.240 --> 00:24:54.320]  這個譚媽神是什麼神呢
[00:24:54.320 --> 00:24:57.280]  就是一個月亮神
[00:24:57.280 --> 00:25:02.880]  其實月亮神在新巴比倫世界裡面
[00:25:02.880 --> 00:25:10.320]  他有個名字叫做Sin
[00:25:10.320 --> 00:25:12.560]  月亮的神他很喜歡拜這個神
[00:25:12.560 --> 00:25:16.960]  所以於是乎他就在這個所謂譚媽的地方
[00:25:16.960 --> 00:25:19.440]  就為了這個月亮的神
