
[00:00:00.000 --> 00:00:02.500]  (主席)相信大家都會不單發覺到
[00:06:01.000 --> 00:06:08.000]  百姓是夾道歡迎耶穌的進入
[00:06:08.000 --> 00:06:11.000]  耶穌進入自己的殿
[00:06:11.000 --> 00:06:15.000]  大君王進入自己的殿的時候
[00:06:15.000 --> 00:06:17.000]  裡面的人都沒空招呼他
[00:06:17.000 --> 00:06:20.000]  亂紅紅的在做生意
[00:06:20.000 --> 00:06:22.000]  所以不怪耶穌這麼憤怒
[00:06:22.000 --> 00:06:27.000]  當然他憤怒的原因不是沒有人招呼他
[00:06:27.000 --> 00:06:33.000]  而是因為他們錯用聖殿的功能
[00:06:33.000 --> 00:06:37.000]  搞到聖殿是烏煙瘴氣
[00:06:37.000 --> 00:06:44.000]  教衛詳細描述他們那幫人
[00:06:44.000 --> 00:06:47.000]  怎樣做買賣 做什麼買賣
[00:06:47.000 --> 00:06:51.000]  大家想知道可以去看馬可福音11章
[00:06:51.000 --> 00:06:53.000]  在這裡不詳細說
[00:06:53.000 --> 00:06:56.000]  在這裡路加的重點
[00:06:56.000 --> 00:07:02.000]  是強調耶穌挑戰宗教領袖的權柄
[00:07:02.000 --> 00:07:06.000]  和指出他們對神的不忠
[00:07:06.000 --> 00:07:09.000]  他們自己亂來
[00:07:09.000 --> 00:07:11.000]  也容許百姓亂來
[00:07:11.000 --> 00:07:17.000]  怎樣可以看到他們對神不忠呢
[00:07:17.000 --> 00:07:21.000]  大家可以想想
[00:07:21.000 --> 00:07:24.000]  在這段經文所說
[00:07:24.000 --> 00:07:26.000]  在聖殿內院做買賣
[00:07:26.000 --> 00:07:30.000]  誰容許他們這樣做
[00:07:30.000 --> 00:07:34.000]  你想想
[00:07:34.000 --> 00:07:37.000]  自然會想到
[00:07:37.000 --> 00:07:40.000]  當然是那些宗教領袖容許他們這樣做
[00:07:40.000 --> 00:07:42.000]  不是誰敢在那裡做
[00:07:42.000 --> 00:07:46.000]  你想想現在夏天快到了
[00:07:46.000 --> 00:07:48.000]  夏天有什麼
[00:07:48.000 --> 00:07:52.000]  我們周圍都會有農夫市場
[00:07:52.000 --> 00:07:55.000]  那裡有很多攤位擺攤做生意
[00:07:55.000 --> 00:07:59.000]  那些人是否可以隨便到那裡擺攤
[00:07:59.000 --> 00:08:02.000]  我也想拿些東西到那裡擺攤
[00:08:02.000 --> 00:08:04.000]  當然不行
[00:08:04.000 --> 00:08:05.000]  要收錢
[00:08:05.000 --> 00:08:08.000]  是要給錢投一個攤位回來
[00:08:08.000 --> 00:08:14.000]  同樣聖殿內的攤位
[00:08:14.000 --> 00:08:15.000]  那些攤位
[00:08:15.000 --> 00:08:20.000]  都是全部受祭司長、文士控制
[00:08:20.000 --> 00:08:23.000]  在那裡他們是謀取利益的
[00:08:23.000 --> 00:08:32.000]  所以耶穌將那些買賣的人趕走
[00:08:32.000 --> 00:08:34.000]  清理場地
[00:08:34.000 --> 00:08:36.000]  其實這是什麼意思
[00:08:36.000 --> 00:08:42.000]  這是當面去摑一巴摑那些祭司長、文士
[00:08:42.000 --> 00:08:47.000]  因為是他們縱容
[00:08:47.000 --> 00:08:51.000]  或者他們容許甚至他們自己去做那些買賣
[00:08:51.000 --> 00:09:01.000]  耶穌說他們將禱告的殿變成賊窩
[00:09:01.000 --> 00:09:04.000]  這是責備他們沒有好好以身作則
[00:09:04.000 --> 00:09:07.000]  和沒有好好教導百姓
[00:09:07.000 --> 00:09:13.000]  應該怎樣正確地敬拜神、敬畏神的心態
[00:09:16.000 --> 00:09:18.000]  我們看47節
[00:09:46.000 --> 00:09:49.000]  祂有教導百姓的權柄
[00:09:49.000 --> 00:09:53.000]  這樣做
[00:09:53.000 --> 00:09:55.000]  那些宗教領袖服不服呢
[00:09:55.000 --> 00:09:57.000]  他們有什麼反應呢
[00:09:57.000 --> 00:09:59.000]  我當然知道
[00:09:59.000 --> 00:10:00.000]  當然不服
[00:10:00.000 --> 00:10:01.000]  我再看下去
[00:10:01.000 --> 00:10:02.000]  47節
[00:10:16.000 --> 00:10:18.000]  或者任何權柄交出來
[00:10:18.000 --> 00:10:28.000]  這個也有象徵的意義
[00:10:28.000 --> 00:10:33.000]  是預表耶穌將會如何被害、受難
[00:10:33.000 --> 00:10:39.000]  這段經文深一層的象徵意義
[00:10:39.000 --> 00:10:43.000]  就是預表聖殿將會被廢棄
[00:10:43.000 --> 00:10:46.000]  既然他們搞到烏煙瘴氣
[00:10:46.000 --> 00:10:48.000]  不懂得用聖殿來敬拜神的時候
[00:10:48.000 --> 00:10:49.000]  就不需要了
[00:10:49.000 --> 00:10:52.000]  耶穌自己取代這個聖殿
[00:10:52.000 --> 00:10:56.000]  耶穌自己死後三天就可以
[00:10:56.000 --> 00:11:00.000]  三天就可以重新將這個聖殿建起
[00:11:00.000 --> 00:11:03.000]  祂就是新的聖殿
[00:11:08.000 --> 00:11:16.000]  聖殿可以代表神與人同在的一個眼見的象徵
[00:11:16.000 --> 00:11:17.000]  我們曾經這樣說過
[00:11:17.000 --> 00:11:19.000]  現在耶穌就取代這個位置
[00:11:19.000 --> 00:11:24.000]  耶穌就是神與人之間的一個中部
[00:11:24.000 --> 00:11:29.000]  也可以表示神與人同在的一個象徵
[00:11:32.000 --> 00:11:39.000]  新的聖殿或者新的子民
[00:11:39.000 --> 00:11:42.000]  神的子民可以說是重組
[00:11:42.000 --> 00:11:44.000]  重組之後
[00:11:44.000 --> 00:11:48.000]  神的子民不再只是屬於猶太人
[00:11:48.000 --> 00:11:52.000]  而是所有因信耶穌被稱義
[00:11:52.000 --> 00:11:56.000]  肯信耶穌、肯聽耶穌的教訓的人
[00:11:56.000 --> 00:11:58.000]  就是神的子民
[00:11:59.000 --> 00:12:02.000]  也就是說真正的基督徒
[00:12:02.000 --> 00:12:05.000]  就是新的國度裡的子民
[00:12:05.000 --> 00:12:12.000]  這段經文也提醒我們要有所反省
[00:12:12.000 --> 00:12:19.000]  就是想想我們自己有沒有對神不忠
[00:12:19.000 --> 00:12:24.000]  有沒有對神的託付不忠
[00:12:24.000 --> 00:12:28.000]  特別在教導這一方面
[00:12:28.000 --> 00:12:30.000]  在教導真理這一方面
[00:12:30.000 --> 00:12:35.000]  我們有沒有對神的託付不忠
[00:12:35.000 --> 00:12:39.000]  我們有沒有忠心地教導新信的人
[00:12:39.000 --> 00:12:41.000]  教導我們的下一代
[00:12:41.000 --> 00:12:48.000]  如果我們在這方面不忠心
[00:12:48.000 --> 00:12:51.000]  神會將教導的權柄取回
[00:12:51.000 --> 00:12:57.000]  如果我們在教導上不忠心
[00:12:57.000 --> 00:13:01.000]  新的一代不能夠承接我們的信仰
[00:13:01.000 --> 00:13:05.000]  下一代也不能夠承接我們的信仰
[00:13:05.000 --> 00:13:07.000]  特別對下一代來說
[00:13:07.000 --> 00:13:09.000]  如果我們不好好地去教導他們
[00:13:09.000 --> 00:13:12.000]  我們會在信仰的路上失去了他們
[00:13:12.000 --> 00:13:19.000]  所以在這裡呼籲弟兄姊妹
[00:13:19.000 --> 00:13:23.000]  更多地投入教導的事工裡
[00:13:24.000 --> 00:13:28.000]  在家裡也要花上更多的時間
[00:13:28.000 --> 00:13:32.000]  做教導兒女的工作
[00:13:32.000 --> 00:13:38.000]  第二段經文
[00:13:38.000 --> 00:13:45.000]  第二段經文是由二十章第一節開始
[00:13:45.000 --> 00:13:47.000]  這段經文是說
[00:13:47.000 --> 00:13:53.000]  那些宗教領袖去質疑耶穌的權柄
[00:13:53.000 --> 00:13:56.000]  耶穌剛剛挑戰他們的權柄
[00:13:56.000 --> 00:14:01.000]  現在他們要挑戰耶穌的權柄
[00:14:01.000 --> 00:14:05.000]  這是針鋒相對
[00:14:05.000 --> 00:14:10.000]  我們看路加福音二十章第二節
[00:14:10.000 --> 00:14:16.000]  這一節的意思是
[00:14:16.000 --> 00:14:19.000]  他們去問耶穌是憑什麼權柄
[00:14:19.000 --> 00:14:23.000]  來趕走在店裡做買賣的人
[00:14:23.000 --> 00:14:27.000]  又是誰給他權柄去教導百姓
[00:14:27.000 --> 00:14:30.000]  其實他們這樣問
[00:14:30.000 --> 00:14:36.000]  只不過是想逼耶穌去承認
[00:14:36.000 --> 00:14:38.000]  他就是神的兒子
[00:14:38.000 --> 00:14:43.000]  當耶穌在眾人面前承認他是神的兒子的時候
[00:14:43.000 --> 00:14:47.000]  他們就會拿這個說話來做把柄
[00:14:47.000 --> 00:14:49.000]  來入耶穌的罪
[00:14:49.000 --> 00:14:51.000]  控告耶穌褻瀆神
[00:14:51.000 --> 00:14:53.000]  說前往的說話
[00:14:53.000 --> 00:14:56.000]  就可以判他死罪
[00:14:56.000 --> 00:15:03.000]  所以這個針鋒相對是有性命的危險
[00:15:03.000 --> 00:15:08.000]  其實是一個很嚴重的針鋒相對的情景
[00:15:08.000 --> 00:15:11.000]  耶穌當然沒有中他們的計
[00:15:11.000 --> 00:15:14.000]  耶穌沒有直接回答他們的問題
[00:15:14.000 --> 00:15:21.000]  又反問他們對施洗約翰的洗禮有什麼見解
[00:15:21.000 --> 00:15:26.000]  我們從經文裡會看到
[00:15:26.000 --> 00:15:31.000]  為什麼他們對約翰的洗禮
[00:15:31.000 --> 00:15:37.000]  是從天上來還是從地上來的問題
[00:15:37.000 --> 00:15:39.000]  為什麼他們覺得這麼難去回答呢
[00:15:42.000 --> 00:15:47.000]  經文有提到他們要商量如何回答
[00:15:47.000 --> 00:15:56.000]  原來百姓都是相信約翰是先知
[00:15:56.000 --> 00:15:59.000]  因此他們也相信
[00:15:59.000 --> 00:16:02.000]  約翰的洗禮是從神而來
[00:16:02.000 --> 00:16:04.000]  從天上來的
[00:16:04.000 --> 00:16:09.000]  百姓都接受了約翰的洗禮
[00:16:09.000 --> 00:16:12.000]  但是大多數的宗教領袖
[00:16:12.000 --> 00:16:14.000]  那些文士 法律作人
[00:16:14.000 --> 00:16:17.000]  他們就不相信約翰是先知
[00:16:17.000 --> 00:16:19.000]  也不肯接受約翰的洗禮
[00:16:19.000 --> 00:16:21.000]  所以在這一方面
[00:16:21.000 --> 00:16:26.000]  世師 文士 長老 宗教領袖
[00:16:26.000 --> 00:16:29.000]  和百姓是對立的
[00:16:36.000 --> 00:16:42.000]  所以他們如果答yes又死
[00:16:42.000 --> 00:16:44.000]  答no又死
[00:16:44.000 --> 00:16:47.000]  所以他們就想了想
[00:16:47.000 --> 00:16:49.000]  不如就答無寧兩可
[00:16:49.000 --> 00:16:51.000]  說不知道
[00:16:51.000 --> 00:16:57.000]  上一次我說信仰上的政客
[00:16:57.000 --> 00:17:00.000]  現在的政客都是這樣回答問題的
[00:17:00.000 --> 00:17:02.000]  不會直接回答你的問題
[00:17:02.000 --> 00:17:04.000]  回答一個無關重要的答案
[00:17:07.000 --> 00:17:12.000]  但是這段經文給我的教訓就是這樣
[00:17:12.000 --> 00:17:17.000]  當一個國家的領袖厭棄真理的時候
[00:17:17.000 --> 00:17:21.000]  當一個國家的領袖
[00:17:21.000 --> 00:17:25.000]  去壓迫信福音真理的人的時候
[00:17:25.000 --> 00:17:28.000]  又阻止人去傳福音的時候
[00:17:28.000 --> 00:17:33.000]  又不想百姓聽到福音真理的時候
[00:17:33.000 --> 00:17:36.000]  這個時候就是這個國家和這個民族
[00:17:36.000 --> 00:17:41.000]  滅亡步向腐敗的時候
[00:17:41.000 --> 00:17:49.000]  而那些領袖或者阻擋真理的人
[00:17:49.000 --> 00:17:52.000]  他們就要等候神的審判
[00:17:52.000 --> 00:17:58.000]  哪些國家是這樣做的呢?
[00:17:58.000 --> 00:18:02.000]  在以前我們很容易就指出
[00:18:02.000 --> 00:18:05.000]  那些無神論的國家
[00:18:05.000 --> 00:18:07.000]  那些極權獨裁的國家
[00:18:07.000 --> 00:18:09.000]  他們就會這樣迫害那些
[00:18:09.000 --> 00:18:12.000]  信真理或者傳真理的人
[00:18:12.000 --> 00:18:14.000]  以前是這樣
[00:18:14.000 --> 00:18:15.000]  現在呢?
[00:18:15.000 --> 00:18:16.000]  現在都是這樣
[00:18:16.000 --> 00:18:18.000]  不過現在加上什麼呢?
[00:18:18.000 --> 00:18:24.000]  現在很多原本信福音真理的國家
[00:18:24.000 --> 00:18:26.000]  他們現在都會反過來迫害
[00:18:26.000 --> 00:18:28.000]  信福音真理的人
[00:18:28.000 --> 00:18:31.000]  也都禁止人傳福音真理
[00:18:33.000 --> 00:18:35.000]  歐美很多國家都是這樣
[00:18:35.000 --> 00:18:39.000]  甚至連我們現在住在這裡的國家
[00:18:39.000 --> 00:18:42.000]  都是走向這個方向
[00:18:42.000 --> 00:18:49.000]  所以我們要打醒十二個精神
[00:18:49.000 --> 00:18:52.000]  來去面對這個壓力
[00:18:52.000 --> 00:18:55.000]  還有盡我們自己的能力
[00:18:55.000 --> 00:19:00.000]  來去改變去阻擋這種不良的風氣
[00:19:02.000 --> 00:19:04.000]  第三段的經文
[00:19:04.000 --> 00:19:09.000]  是《路加福音》二十章九至十九節
[00:19:09.000 --> 00:19:13.000]  這段經文剛才我們沒有讀到
[00:19:13.000 --> 00:19:17.000]  是講葡萄園的園戶的比喻
[00:19:17.000 --> 00:19:23.000]  這段經文是講耶穌用這個比喻
[00:19:23.000 --> 00:19:28.000]  去預表神對那些假敬虔的宗教領袖
[00:19:28.000 --> 00:19:33.000]  對那些假敬虔的宗教領袖審判他們
[00:19:33.000 --> 00:19:39.000]  當然也都包括敵黨真理的人
[00:19:39.000 --> 00:19:43.000]  我們看二十章第九節
[00:19:43.000 --> 00:19:47.000]  耶穌就設比喻對百姓說
[00:19:47.000 --> 00:19:51.000]  有人栽了一個葡萄園租給園戶
[00:19:51.000 --> 00:19:53.000]  就往外國去住了很久
[00:19:54.000 --> 00:19:58.000]  這個人就是園主
[00:19:58.000 --> 00:20:01.000]  這個園主就是比喻神
[00:20:01.000 --> 00:20:04.000]  葡萄園是比喻什麼呢?
[00:20:04.000 --> 00:20:09.000]  我們可以看以賽亞書五章七節
[00:20:09.000 --> 00:20:11.000]  那裡有講到
[00:20:11.000 --> 00:20:16.000]  葡萄園就是比喻維爾息烈神的子民
[00:20:22.000 --> 00:20:29.000]  這個園戶就是代表那些管治神子民的宗教領袖
[00:20:29.000 --> 00:20:32.000]  就是那些祭司長、文士、長老
[00:20:32.000 --> 00:20:34.000]  住了很久
[00:20:34.000 --> 00:20:37.000]  我們看回路加福音二十章九節
[00:20:37.000 --> 00:20:39.000]  住了很久
[00:20:39.000 --> 00:20:43.000]  表示這個園主很有耐性
[00:20:43.000 --> 00:20:44.000]  他已經等了很久
[00:20:44.000 --> 00:20:51.000]  給足時間那些園戶去經營他們的葡萄園
[00:20:53.000 --> 00:20:58.000]  神給足時間那些宗教領袖去教導牧養他們的百姓
[00:20:58.000 --> 00:21:05.000]  給足時間之後才要求他們交出成果
[00:21:05.000 --> 00:21:07.000]  很合理吧?
[00:21:07.000 --> 00:21:11.000]  我們看第十節
[00:21:11.000 --> 00:21:14.000]  到了時候打發一個僕人
[00:21:14.000 --> 00:21:16.000]  僕人是指先知
[00:21:18.000 --> 00:21:23.000]  到園戶那裡去叫他們把園中當立的果子
[00:21:23.000 --> 00:21:30.000]  果子的意思是指有悔改的心的百姓
[00:21:30.000 --> 00:21:34.000]  他們要教導百姓有悔改的心
[00:21:34.000 --> 00:21:37.000]  這個就是他們應該給出來的果子
[00:21:37.000 --> 00:21:41.000]  園戶竟打了他
[00:21:41.000 --> 00:21:43.000]  叫他空手回去
[00:21:47.000 --> 00:21:50.000]  其實聖經裡有說
[00:21:50.000 --> 00:21:54.000]  園主是再派多幾個僕人先知去收果子
[00:21:54.000 --> 00:21:58.000]  但是園戶卻將他們逐一打傷
[00:21:58.000 --> 00:21:59.000]  凌辱
[00:21:59.000 --> 00:22:01.000]  趕他們出境
[00:22:01.000 --> 00:22:08.000]  意思是神不斷猜派先知去勸百姓悔改
[00:22:08.000 --> 00:22:13.000]  其實是勸宗教領袖去悔改
[00:22:13.000 --> 00:22:14.000]  但是他們不聽
[00:22:15.000 --> 00:22:17.000]  還殺害神的僕人
[00:22:17.000 --> 00:22:20.000]  迫害神的先知
[00:22:20.000 --> 00:22:25.000]  我們看第十三節
[00:22:25.000 --> 00:22:27.000]  那怎麼辦呢?
[00:22:27.000 --> 00:22:29.000]  園主說
[00:22:29.000 --> 00:22:31.000]  我怎麼辦呢?
[00:22:31.000 --> 00:22:34.000]  最後園主決定說
[00:22:34.000 --> 00:22:36.000]  我要打發我的愛子去
[00:22:36.000 --> 00:22:38.000]  或者他們尊敬他
[00:22:43.000 --> 00:22:46.000]  如果你去收數 收數年都收不到
[00:22:46.000 --> 00:22:50.000]  你會不會派你的愛子去收呢?
[00:22:50.000 --> 00:22:53.000]  那個人會打
[00:22:53.000 --> 00:22:57.000]  會凌辱
[00:22:57.000 --> 00:23:00.000]  甚至會殺害
[00:23:00.000 --> 00:23:02.000]  殺害收數的人
[00:23:02.000 --> 00:23:03.000]  你敢不敢?
[00:23:03.000 --> 00:23:06.000]  你敢不敢將你的愛子派去呢?
[00:23:06.000 --> 00:23:09.000]  不會吧?
[00:23:09.000 --> 00:23:10.000]  不過這個園主
[00:23:10.000 --> 00:23:12.000]  當然這個是神
[00:23:12.000 --> 00:23:14.000]  他派他的愛子去
[00:23:14.000 --> 00:23:19.000]  他希望那些人尊重這個愛子
[00:23:19.000 --> 00:23:21.000]  其實背後希望他們尊重神
[00:23:21.000 --> 00:23:29.000]  我的愛子當然就是
[00:23:29.000 --> 00:23:30.000]  比如耶穌基督
[00:23:30.000 --> 00:23:32.000]  這句話很熟悉
[00:23:32.000 --> 00:23:34.000]  是從哪裡出來的呢?
[00:23:34.000 --> 00:23:38.000]  起碼有兩處
[00:23:38.000 --> 00:23:39.000]  都是路加福音
[00:23:39.000 --> 00:23:41.000]  路加福音三章二十二節那裡說
[00:23:41.000 --> 00:23:44.000]  耶穌受完洗之後
[00:23:44.000 --> 00:23:47.000]  聖靈降臨
[00:23:47.000 --> 00:23:48.000]  還有
[00:23:48.000 --> 00:23:52.000]  有父神的聲音從天上說
[00:23:52.000 --> 00:23:54.000]  你是我的愛子
[00:23:54.000 --> 00:23:55.000]  我喜悅你
[00:23:55.000 --> 00:23:59.000]  另外在路加福音九章三十五節那裡
[00:23:59.000 --> 00:24:01.000]  當耶穌登山變相的時候
[00:24:01.000 --> 00:24:04.000]  也有聲音從雲彩裡面出來
[00:24:04.000 --> 00:24:05.000]  是父神的聲音
[00:24:05.000 --> 00:24:07.000]  他說 這是我的愛子
[00:24:07.000 --> 00:24:09.000]  我所揀選的
[00:24:09.000 --> 00:24:11.000]  你們要聽他
[00:24:11.000 --> 00:24:13.000]  這裡更加強調
[00:24:13.000 --> 00:24:16.000]  這個愛子是神特別揀選的
[00:24:16.000 --> 00:24:18.000]  要我們聽他
[00:24:18.000 --> 00:24:25.000]  那些玄戶有沒有聽
[00:24:25.000 --> 00:24:29.000]  有沒有尊敬這個園主的愛子呢?
[00:24:29.000 --> 00:24:35.000]  我們知道沒有
[00:24:36.000 --> 00:24:40.000]  他們為了要保存自己既得的利益和權柄
[00:24:40.000 --> 00:24:44.000]  他們情願將園主的愛子殺了
[00:24:44.000 --> 00:24:49.000]  聽到這裡我們都會覺得
[00:24:49.000 --> 00:24:50.000]  那些玄戶
[00:24:50.000 --> 00:24:52.000]  真的很兇
[00:24:52.000 --> 00:24:54.000]  也很蠢
[00:24:54.000 --> 00:24:55.000]  你會想想
[00:24:55.000 --> 00:24:57.000]  你將園主的愛子殺了
[00:24:57.000 --> 00:25:00.000]  你可能很
[00:25:00.000 --> 00:25:01.000]  短時間內
[00:25:01.000 --> 00:25:04.000]  你以為已經得到你的產業了
[00:25:04.000 --> 00:25:06.000]  但是你一定知道
[00:25:06.000 --> 00:25:08.000]  園主一定會追究
[00:25:08.000 --> 00:25:10.000]  會問罪的
[00:25:10.000 --> 00:25:13.000]  他們就是自取滅亡
[00:25:13.000 --> 00:25:15.000]  會不會這麼笨呢?
[00:25:15.000 --> 00:25:20.000]  這個故事只是一個故事
[00:25:20.000 --> 00:25:22.000]  只是一個比喻
[00:25:22.000 --> 00:25:24.000]  真實的生活情況裡
[00:25:24.000 --> 00:25:26.000]  人們不會這麼蠢吧?
[00:25:26.000 --> 00:25:28.000]  會不會呢?
[00:25:28.000 --> 00:25:32.000]  會啊
[00:25:34.000 --> 00:25:37.000]  人的罪性會令人變得
[00:25:37.000 --> 00:25:39.000]  很兇和很蠢
[00:25:39.000 --> 00:25:45.000]  我們看很多犯罪的人
[00:25:45.000 --> 00:25:48.000]  或者我們看很多有各種癮的人
[00:25:48.000 --> 00:25:49.000]  你就知道
[00:25:49.000 --> 00:25:51.000]  你怎麼會這麼蠢
[00:25:51.000 --> 00:25:54.000]  去犯這些癮、那些癮、那些癮呢?
[00:25:54.000 --> 00:25:56.000]  你明知道死定了
