
[00:00:00.000 --> 00:00:01.520]  (主席)弟兄姊妹平安
[00:09:37.400 --> 00:09:42.400]  我讀舊約時經常覺得自己很熟悉
[00:09:42.400 --> 00:09:45.760]  第七章是說以馬來里
[00:09:45.760 --> 00:09:47.400]  以馬來里是什麼情況呢
[00:09:47.400 --> 00:09:52.880]  就是當時皇帝受到周圍國家的所謂攻擊
[00:09:52.880 --> 00:09:59.360]  背後其實有一個很主要的原因就是亞述帝國的影響
[00:09:59.360 --> 00:10:02.360]  他們聯合起來想對付亞述國
[00:10:02.360 --> 00:10:05.920]  但猶大國不想參與這種聯合
[00:10:05.920 --> 00:10:08.640]  而是想和亞述結盟
[00:10:08.640 --> 00:10:12.560]  於是就產生了第七章的處境
[00:10:12.560 --> 00:10:16.880]  或者你們看看第八章
[00:10:16.880 --> 00:10:19.640]  第八章的第十一節
[00:10:19.640 --> 00:10:21.680]  在前一點點
[00:10:21.680 --> 00:10:24.400]  耶和華以大能一手指教我不可行
[00:10:24.400 --> 00:10:26.440]  這百姓所行的道
[00:10:26.440 --> 00:10:27.520]  對我這樣說
[00:10:27.520 --> 00:10:30.480]  這百姓說同謀背叛
[00:10:30.480 --> 00:10:33.120]  你們不要說同謀背叛
[00:10:33.120 --> 00:10:34.760]  他們所怕的你們不要怕
[00:10:34.760 --> 00:10:37.320]  也不要畏懼
[00:10:37.320 --> 00:10:38.320]  他們同謀
[00:10:38.320 --> 00:10:39.800]  他們和什麼同謀
[00:10:39.800 --> 00:10:41.200]  他們背叛著誰
[00:10:41.200 --> 00:10:42.600]  他們怕誰
[00:10:42.600 --> 00:10:47.200]  其實第七章第八章甚至第九章
[00:10:47.200 --> 00:10:49.160]  都是在說亞述
[00:10:49.160 --> 00:10:50.720]  亞述帝國
[00:10:50.720 --> 00:10:52.240]  猶大國
[00:10:52.240 --> 00:10:55.400]  以賽亞所身處的國家
[00:10:55.400 --> 00:10:58.080]  他們懼怕這個強大的帝國
[00:10:58.080 --> 00:11:02.280]  於是他們要麼就對抗它
[00:11:02.280 --> 00:11:04.600]  要麼就和它結盟
[00:11:04.600 --> 00:11:07.040]  而猶大國阿克斯
[00:11:07.040 --> 00:11:11.720]  是選擇了和亞述國結盟
[00:11:11.720 --> 00:11:14.920]  但這件事上帝是不喜歡的
[00:11:14.920 --> 00:11:16.680]  因為他接著會說
[00:11:16.680 --> 00:11:20.080]  上帝會使耶路撒冷得到平安
[00:11:20.080 --> 00:11:22.360]  但你和亞述結盟
[00:11:22.360 --> 00:11:25.440]  只會帶來一個更大的困擾
[00:11:25.440 --> 00:11:26.600]  就好像什麼呢
[00:11:26.600 --> 00:11:28.920]  如果你讀下去就是第十四節
[00:11:28.920 --> 00:11:32.000]  他必作為聖所
[00:11:32.000 --> 00:11:34.920]  卻向以色列兩家作半腳的石頭
[00:11:34.920 --> 00:11:36.200]  跌人的盆石
[00:11:36.200 --> 00:11:39.360]  向耶路撒冷居民作圈套和網羅
[00:11:39.360 --> 00:11:42.240]  許多人必在其上半腳跌倒
[00:11:42.240 --> 00:11:43.520]  而且跌碎
[00:11:43.520 --> 00:11:46.800]  並陷入網羅被纏住
[00:11:46.800 --> 00:11:48.640]  上帝說你不用怕他們
[00:11:48.640 --> 00:11:51.400]  但如果你和他們結盟
[00:11:51.400 --> 00:11:56.080]  你就會好像把圈套套在自己的腳上
[00:11:56.080 --> 00:12:00.400]  今天不能詳細和大家解釋二創亞述
[00:12:00.400 --> 00:12:02.640]  尤其是七八九章
[00:12:02.640 --> 00:12:05.560]  但我剛才讀經文的時候
[00:12:05.560 --> 00:12:07.040]  不知道大家有沒有一個想法
[00:12:07.040 --> 00:12:08.400]  或者聽到就是
[00:12:08.400 --> 00:12:12.800]  他很強調是一個政治的處境
[00:12:12.800 --> 00:12:18.920]  政權要擔起將會生的王子身上
[00:12:18.920 --> 00:12:21.760]  他們是在說同謀
[00:12:21.760 --> 00:12:27.040]  他們在說如何面對帝國的侵吞
[00:12:27.040 --> 00:12:31.120]  所以在二創亞述所說的
[00:12:31.120 --> 00:12:35.480]  有光照給黑暗的百姓
[00:12:35.480 --> 00:12:38.400]  有很大可能是在說
[00:12:38.400 --> 00:12:43.680]  被亞述俘虜甚至被擄到他方的百姓
[00:12:43.680 --> 00:12:46.760]  他們有一天會見到上帝的光
[00:12:46.760 --> 00:12:49.440]  就是他們能夠從政治的壓迫
[00:12:49.440 --> 00:12:52.000]  帝國的誘鄰釋放出來
[00:12:52.000 --> 00:12:56.920]  然後沿海的路返回自己的地方
[00:12:56.920 --> 00:13:01.040]  所以外邦人的加利利
[00:13:01.040 --> 00:13:02.600]  有兩個可能性
[00:13:02.600 --> 00:13:08.120]  一就是裡面住了外邦人
[00:13:08.120 --> 00:13:11.640]  這個在亞述的時期是有可能的
[00:13:11.640 --> 00:13:15.120]  因為亞述如何去管治那個地區
[00:13:15.120 --> 00:13:16.760]  就是將那些人民
[00:13:16.760 --> 00:13:19.560]  我們說是suffle 即是擾亂了
[00:13:19.560 --> 00:13:21.480]  以致他們不能團結起來
[00:13:21.480 --> 00:13:24.320]  來反抗帝國
[00:13:24.320 --> 00:13:25.840]  但更加有可能就是
[00:13:25.840 --> 00:13:28.880]  外邦人的加利利是指什麼呢
[00:13:28.880 --> 00:13:32.640]  是指受外邦人管轄的加利利
[00:13:32.640 --> 00:13:34.960]  是屬於外邦人的加利利
[00:13:34.960 --> 00:13:36.000]  不是屬於猶大人
[00:13:36.000 --> 00:13:37.880]  不是屬於以色列的百姓
[00:13:37.880 --> 00:13:39.440]  這個加利利地區
[00:13:39.440 --> 00:13:42.080]  有一天要見到真光
[00:13:42.080 --> 00:13:46.320]  有一天要被釋放出來
[00:13:46.320 --> 00:13:48.200]  換句話說
[00:13:48.200 --> 00:13:50.360]  光明黑暗
[00:13:50.360 --> 00:13:52.400]  就不像約翰福音
[00:13:52.400 --> 00:13:53.840]  或者基督徒
[00:13:53.840 --> 00:13:56.160]  或者敬田主義
[00:13:56.160 --> 00:13:58.400]  或者我們方派經常說的
[00:13:58.400 --> 00:13:59.720]  心靈的黑暗
[00:13:59.720 --> 00:14:00.920]  耶穌的真光
[00:14:00.920 --> 00:14:04.960]  釋放我們從屬靈的黑暗裡釋放出來
[00:14:04.960 --> 00:14:09.200]  以塞俠書是說一個政治的尼塞亞
[00:14:09.200 --> 00:14:12.720]  以塞俠書是說一個政治的黑暗
[00:14:12.720 --> 00:14:16.520]  說一個現世面對的困局
[00:14:16.520 --> 00:14:23.200]  這些人有一天會見到真光
[00:14:23.200 --> 00:14:25.360]  那馬太呢
[00:14:25.360 --> 00:14:28.720]  馬太福音引用的時候
[00:14:28.720 --> 00:14:33.520]  你猜他們是怎麼想的呢
[00:14:33.520 --> 00:14:35.760]  或者馬太的讀者
[00:14:35.760 --> 00:14:38.640]  尤其是馬太第一代的讀者
[00:14:38.640 --> 00:14:40.760]  他們看見這些經文的時候
[00:14:40.760 --> 00:14:44.280]  他們會不會只是想罪惡得釋放呢
[00:14:44.280 --> 00:14:46.000]  是不是把屬靈的意思
[00:14:46.000 --> 00:14:49.360]  放在光明和黑暗裡面呢
[00:14:49.360 --> 00:14:51.440]  如果我們仔細去看馬太福音
[00:14:51.440 --> 00:14:53.960]  或者去了解馬太福音的背景
[00:14:53.960 --> 00:14:56.040]  有很多學者認為
[00:14:56.040 --> 00:14:57.680]  馬太福音的成書時期
[00:14:57.680 --> 00:15:00.680]  是在主後的七十年
[00:15:00.680 --> 00:15:01.920]  是什麼意思呢
[00:15:01.920 --> 00:15:03.840]  就是羅馬
[00:15:03.840 --> 00:15:06.600]  或者那時候主後的六十多年
[00:15:06.600 --> 00:15:08.560]  猶太人反叛
[00:15:08.560 --> 00:15:11.320]  想反抗羅馬帝國
[00:15:11.320 --> 00:15:15.040]  於是羅馬的軍隊長驅直入
[00:15:15.040 --> 00:15:19.400]  在耶路撒冷拆毀了猶太人的聖殿
[00:15:19.400 --> 00:15:21.040]  在主後七十年
[00:15:21.040 --> 00:15:22.640]  這個聖殿
[00:15:22.640 --> 00:15:24.440]  第二個聖殿
[00:15:24.440 --> 00:15:26.960]  被毀壞了
[00:15:26.960 --> 00:15:29.360]  所以說猶太人是再一次
[00:15:29.360 --> 00:15:32.440]  或者在那時候再深深地感受到
[00:15:32.440 --> 00:15:33.680]  政治的迫害
[00:15:33.680 --> 00:15:35.080]  政治的壓迫
[00:15:35.080 --> 00:15:36.400]  在現世上
[00:15:36.400 --> 00:15:38.520]  他們失去了敬拜的場所
[00:15:38.520 --> 00:15:42.480]  他們被羅馬帝國的軍隊誘倫
[00:15:42.480 --> 00:15:47.000]  他們是在政治的黑暗裡面
[00:15:47.000 --> 00:15:49.920]  所以當他們看這段經文的時候
[00:15:49.920 --> 00:15:53.040]  尤其是在馬太福音的讀者
[00:15:53.040 --> 00:15:54.680]  我相信
[00:15:54.680 --> 00:15:56.280]  他們第一個想法
[00:15:56.280 --> 00:15:59.200]  不是說我在黑暗的罪惡裡面
[00:15:59.200 --> 00:16:01.440]  我需要耶穌的拯救
[00:16:01.440 --> 00:16:03.080]  他們第一代的讀者
[00:16:03.080 --> 00:16:04.200]  或者馬太
[00:16:04.200 --> 00:16:06.040]  就是想去提醒他們
[00:16:06.040 --> 00:16:08.400]  舊約所應許的彌賽亞
[00:16:08.400 --> 00:16:11.600]  那個釋放以色列的君王
[00:16:11.600 --> 00:16:13.400]  已經來了
[00:16:13.400 --> 00:16:17.520]  在外邦人的加利利地
[00:16:17.520 --> 00:16:20.560]  屬於外邦人的加利利地
[00:16:20.560 --> 00:16:22.880]  你們可以得到釋放
[00:16:22.880 --> 00:16:25.080]  當時耶穌的時候
[00:16:25.080 --> 00:16:31.720]  加利利是屬於希律分封王安提柏
[00:16:31.720 --> 00:16:35.720]  安提柏其實是羅馬的傀儡皇帝
[00:16:35.720 --> 00:16:38.280]  或者傀儡的分封王
[00:16:38.280 --> 00:16:40.440]  所以外邦人的加利利
[00:16:40.440 --> 00:16:46.320]  很可以說是加利利地不屬於猶太人
[00:16:46.320 --> 00:16:49.280]  不是他們自主的地方
[00:16:49.280 --> 00:16:52.240]  特別如果我們從政治的角度來看
[00:16:52.240 --> 00:16:56.840]  這個是政治的黑暗裡面
[00:16:56.840 --> 00:16:57.920]  我一直這樣說
[00:16:57.920 --> 00:16:59.560]  不知道大家弟兄姊妹會不會覺得
[00:16:59.560 --> 00:17:02.080]  為什麼這麼政治化
[00:17:02.080 --> 00:17:05.600]  馬太福音是不是就是講政治的呢
[00:17:05.600 --> 00:17:09.040]  不過我想提醒大家弟兄姊妹
[00:17:09.040 --> 00:17:10.960]  新約聖經或者舊約聖經
[00:17:10.960 --> 00:17:13.520]  很多時候提到光明黑暗
[00:17:13.520 --> 00:17:17.040]  你不要這麼快就熟齡化它
[00:17:17.040 --> 00:17:21.080]  它背後其實都隱含著一種政治的意思
[00:17:21.080 --> 00:17:22.240]  或者這麼說
[00:17:22.240 --> 00:17:27.480]  馬太當他寫或引用舊約尼塞亞語言的時候
[00:17:27.480 --> 00:17:31.040]  或者引用以塞亞書的語言的時候
[00:17:31.040 --> 00:17:35.120]  他的讀者
[00:17:35.120 --> 00:17:39.240]  是很必然地想起政治的迫害
[00:17:39.240 --> 00:17:41.960]  想起政治的黑暗
[00:17:41.960 --> 00:17:43.640]  我可以再說很多
[00:17:43.640 --> 00:17:46.480]  譬如你想一下
[00:17:46.480 --> 00:17:50.320]  馬太福音講耶穌出世
[00:17:50.320 --> 00:17:52.400]  如果你將他跟路加福音對比的話
[00:17:52.400 --> 00:17:53.680]  剛好過了聖誕節
[00:17:53.680 --> 00:17:55.520]  可能大家都還有記憶
[00:17:55.520 --> 00:17:57.440]  路加福音的聖誕節是怎樣的呢
[00:17:57.440 --> 00:18:00.520]  路加福音的聖誕節是很開心的
[00:18:00.520 --> 00:18:02.080]  有天使報喜的
[00:18:02.080 --> 00:18:03.080]  大喜的訊息
[00:18:03.080 --> 00:18:05.560]  普世歡騰應該是從那裡來的
[00:18:05.560 --> 00:18:07.120]  但是馬太呢
[00:18:07.120 --> 00:18:12.480]  馬太福音講耶穌出世是怎樣的
[00:18:12.480 --> 00:18:15.680]  那個大希律很害怕的
[00:18:15.680 --> 00:18:18.000]  合成的人都不安的
[00:18:18.000 --> 00:18:21.080]  希律是將嬰兒殺害的
[00:18:21.080 --> 00:18:22.120]  約瑟是怎樣的
[00:18:22.120 --> 00:18:28.800]  約瑟是要逃難到埃及的
[00:18:28.800 --> 00:18:30.960]  整個馬太福音講耶穌出世
[00:18:30.960 --> 00:18:32.560]  都是很不安的
[00:18:32.560 --> 00:18:34.920]  都是在一個政治的動盪裡面
[00:18:34.920 --> 00:18:38.080]  大希律所帶來的時間
[00:18:38.080 --> 00:18:39.720]  是一個政治動盪
[00:18:39.720 --> 00:18:42.040]  政治不安的處境
[00:18:42.040 --> 00:18:43.120]  一路講下去的話
[00:18:43.120 --> 00:18:45.200]  你會發覺其實
[00:18:45.200 --> 00:18:47.000]  第一代的讀者
[00:18:47.000 --> 00:18:50.120]  是不能夠不逃避這個政治的現實的
[00:18:50.120 --> 00:18:52.720]  就是他們不是可以自主的
[00:18:52.720 --> 00:18:56.040]  他們就在政治的黑暗裡面
[00:18:56.040 --> 00:19:02.440]  首先我想大家去反思一下
[00:19:02.440 --> 00:19:04.240]  或者我在外面講道
[00:19:04.240 --> 00:19:07.000]  或者聽一些傳道人說
[00:19:07.000 --> 00:19:10.480]  教會不講政治的
[00:19:10.480 --> 00:19:12.160]  但是我研究聖經
[00:19:12.160 --> 00:19:13.800]  我就不能夠不跟他們講
[00:19:13.800 --> 00:19:16.120]  但是聖經講政治
[00:19:16.120 --> 00:19:17.120]  你教會不講政治
[00:19:17.120 --> 00:19:18.280]  好 我們可以不講
[00:19:18.280 --> 00:19:19.520]  但是聖經講政治的時候
[00:19:19.520 --> 00:19:22.200]  那我講不講好呢
[00:19:22.200 --> 00:19:28.240]  政治的世界或者現世的黑暗
[00:19:28.240 --> 00:19:31.920]  在聖經一向都是很正視的
[00:19:31.920 --> 00:19:34.560]  馬太福音當它開始的時候
[00:19:34.560 --> 00:19:38.440]  其實它是在刺激那時候的人的神經
[00:19:38.440 --> 00:19:41.160]  希律
[00:19:41.160 --> 00:19:43.120]  外邦人的地方
[00:19:43.120 --> 00:19:47.160]  這些一切都令到那些在政治黑暗
[00:19:47.160 --> 00:19:49.560]  在政治困難裡面的人
[00:19:49.560 --> 00:19:53.400]  豎起耳朵去聽
[00:19:53.400 --> 00:19:55.400]  所以我們如果讀馬太福音
[00:19:55.400 --> 00:19:57.640]  或者讀聖經的時候
[00:19:57.640 --> 00:20:01.120]  我們都不可以不去留心
[00:20:01.120 --> 00:20:04.760]  就是在面對很多政治困難
[00:20:04.760 --> 00:20:05.760]  政治黑暗
[00:20:05.760 --> 00:20:06.680]  政治現實
[00:20:06.680 --> 00:20:10.360]  政治不安的人去聽
[00:20:10.360 --> 00:20:11.480]  或者去宣講
[00:20:11.480 --> 00:20:13.160]  對他們宣講
[00:20:13.160 --> 00:20:18.800]  我們不只是說一個屬靈的福音
[00:20:18.800 --> 00:20:21.440]  這個福音是一個現世的福音
[00:20:21.440 --> 00:20:23.400]  甚至有一點政治性
[00:20:23.400 --> 00:20:26.560]  耶穌是主 耶穌是王
[00:20:26.560 --> 00:20:29.320]  耶穌是天國的福音
[00:20:29.320 --> 00:20:32.760]  這個國道是天國的福音
[00:20:32.760 --> 00:20:36.440]  所以是有政治性的
[00:20:36.440 --> 00:20:40.200]  其實我自己以前
[00:20:40.200 --> 00:20:41.480]  大家可能不太認識我
[00:20:41.480 --> 00:20:42.560]  第一次見到我
[00:20:42.560 --> 00:20:45.360]  我一直翻譯教會是一些
[00:20:45.360 --> 00:20:47.560]  科恩派教會
[00:20:47.560 --> 00:20:48.640]  不是一些宗派教會
[00:20:48.640 --> 00:20:50.840]  是一些我們在香港來說
[00:20:50.840 --> 00:20:52.400]  叫做主流的科恩派教會
[00:20:52.400 --> 00:20:54.120]  都是一些獨立教會
[00:20:54.120 --> 00:20:56.280]  但是比較偏向
[00:20:56.280 --> 00:20:57.960]  浸信會或者
[00:20:57.960 --> 00:21:02.080]  靈良堂那些的傳統
[00:21:02.080 --> 00:21:03.040]  什麼意思呢
[00:21:03.040 --> 00:21:05.320]  就是不要說那麼多政治
[00:21:05.320 --> 00:21:07.160]  再加上就是
[00:21:07.160 --> 00:21:10.640]  在我小時候 我是70後
[00:21:10.640 --> 00:21:15.880]  所謂殖民地時代長大的年輕人
[00:21:15.880 --> 00:21:18.000]  現在不算年輕
