
[00:00:00.000 --> 00:00:05.000]  我哋一齊禱告 我哋仰望神
[00:04:49.000 --> 00:04:53.000]  係統一國土嘅一個方法
[00:04:53.000 --> 00:04:56.000]  如果唔向像下拜有咩後果呢
[00:04:56.000 --> 00:05:00.000]  就係要被拎在呢個火窯裏面
[00:05:00.000 --> 00:05:03.000]  嘩 邊個敢攞條命嚟搏呀
[00:05:03.000 --> 00:05:05.000]  邊個敢攞自己嘅命
[00:05:05.000 --> 00:05:07.000]  嚟開玩笑呢
[00:05:07.000 --> 00:05:10.000]  第八至十二節呢一段呢
[00:05:10.000 --> 00:05:14.000]  其中提到呢係有幾個迦勒底人
[00:05:14.000 --> 00:05:18.000]  其實迦勒底人就係巴比倫人
[00:05:18.000 --> 00:05:22.000]  迦勒底人佢誣蔑控告猶大人
[00:05:22.000 --> 00:05:24.000]  控告呢個詞
[00:05:24.000 --> 00:05:27.000]  係有徹底擊敗嘅意思
[00:05:27.000 --> 00:05:30.000]  即係話佢哋攞住呢一個嘅機會
[00:05:30.000 --> 00:05:33.000]  要徹底擊敗佢哋
[00:05:33.000 --> 00:05:34.000]  呢啲人
[00:05:34.000 --> 00:05:38.000]  可能係但義利三個朋友嘅同僚
[00:05:38.000 --> 00:05:40.000]  各級嘅官員都聚埋一齊
[00:05:40.000 --> 00:05:41.000]  所以呢
[00:05:41.000 --> 00:05:44.000]  但義利嘅三個朋友都唔例外
[00:05:44.000 --> 00:05:46.000]  因為十二節嗰度講到話
[00:05:46.000 --> 00:05:51.000]  王所派管理巴比倫省政務的
[00:05:51.000 --> 00:05:56.000]  即係佢哋係喺巴比倫省嗰度管政務嘅
[00:05:56.000 --> 00:05:58.000]  呢幾個控告嘅官員
[00:05:58.000 --> 00:06:00.000]  可能係出於嫉妒啦
[00:06:00.000 --> 00:06:04.000]  因為呢三個猶大人係亡國奴嚟㗎嘛
[00:06:04.000 --> 00:06:06.000]  而家竟然做咗高官
[00:06:06.000 --> 00:06:09.000]  管理巴比倫省嘅政務
[00:06:09.000 --> 00:06:11.000]  所以就唔抵得佢哋
[00:06:11.000 --> 00:06:14.000]  其實基督徒喺職場上面
[00:06:14.000 --> 00:06:18.000]  大多數同事都唔係基督徒
[00:06:18.000 --> 00:06:22.000]  喺環境同埋人事上都會複雜
[00:06:22.000 --> 00:06:23.000]  有時呢
[00:06:23.000 --> 00:06:26.000]  都會因為我哋嘅信仰
[00:06:26.000 --> 00:06:29.000]  我哋受到唔合理嘅對待
[00:06:29.000 --> 00:06:30.000]  例如啦
[00:06:30.000 --> 00:06:34.000]  如果同事叫你夾粉買六合彩
[00:06:34.000 --> 00:06:35.000]  你又唔夾啦
[00:06:35.000 --> 00:06:37.000]  或者你都唔會
[00:06:37.000 --> 00:06:43.000]  或者好少會同同事去酒吧Happy Hour
[00:06:43.000 --> 00:06:46.000]  喺第三百六十期嘅家信裏面呢
[00:06:46.000 --> 00:06:50.000]  係記載咗一位姊妹嘅經歷
[00:06:50.000 --> 00:06:52.000]  佢所任職嘅公司呢
[00:06:52.000 --> 00:06:53.000]  個老闆呢
[00:06:53.000 --> 00:06:56.000]  係一個拜偶像嘅人
[00:06:56.000 --> 00:06:58.000]  所以每逢過年過節呢
[00:06:58.000 --> 00:07:02.000]  老闆呢都係會叫啲職員一齊
[00:07:02.000 --> 00:07:04.000]  嚟到係去上香嘅
[00:07:04.000 --> 00:07:07.000]  咁公司大部分嘅職員都冇信仰
[00:07:07.000 --> 00:07:08.000]  所以冇所謂啦
[00:07:08.000 --> 00:07:12.000]  佢哋都好樂意咁做
[00:07:12.000 --> 00:07:14.000]  但係呢位姊妹
[00:07:14.000 --> 00:07:16.000]  當然唔會參與啦
[00:07:16.000 --> 00:07:17.000]  佢係基督徒
[00:07:17.000 --> 00:07:19.000]  咁當佢唔參與嘅時候
[00:07:19.000 --> 00:07:23.000]  其他人都會投以歧義嘅眼光
[00:07:23.000 --> 00:07:24.000]  咁由於呢位姊妹
[00:07:24.000 --> 00:07:27.000]  佢真係一個好忠心嘅基督徒
[00:07:27.000 --> 00:07:31.000]  佢食飯之前一定祈禱嘅
[00:07:31.000 --> 00:07:34.000]  咁佢又常常講一啲
[00:07:34.000 --> 00:07:35.000]  真係感恩呀
[00:07:35.000 --> 00:07:37.000]  咁樣呢啲嘅說話
[00:07:37.000 --> 00:07:38.000]  咁慢慢呢
[00:07:38.000 --> 00:07:40.000]  佢就發覺呢
[00:07:40.000 --> 00:07:42.000]  佢一位嘅女上司呢
[00:07:42.000 --> 00:07:46.000]  就成日無端端咁樣呢
[00:07:46.000 --> 00:07:50.000]  就畀麻煩佢啦
[00:07:50.000 --> 00:07:51.000]  使到佢呢
[00:07:51.000 --> 00:07:54.000]  係好唔開心啦
[00:07:54.000 --> 00:07:55.000]  返到屋企
[00:07:55.000 --> 00:07:56.000]  淨係呢
[00:07:56.000 --> 00:08:00.000]  可以向家人同埋天父嚟到哭訴
[00:08:00.000 --> 00:08:02.000]  佢只有靠讀經祈禱
[00:08:02.000 --> 00:08:05.000]  同埋弟兄姊妹嘅代禱去支持
[00:08:05.000 --> 00:08:08.000]  去過每一天嘅生活
[00:08:08.000 --> 00:08:11.000]  咁佢都係好難受
[00:08:11.000 --> 00:08:12.000]  甚至呢
[00:08:12.000 --> 00:08:15.000]  有一段時間佢都想辭職唔做
[00:08:15.000 --> 00:08:18.000]  嗱我哋返返去第三章呀
[00:08:18.000 --> 00:08:20.000]  返去第三章
[00:08:20.000 --> 00:08:23.000]  我哋睇第十三世十四節
[00:08:23.000 --> 00:08:25.000]  呢度話當時利布格尼薩
[00:08:25.000 --> 00:08:27.000]  勃然大怒
[00:08:27.000 --> 00:08:31.000]  吩咐人把撒德拉米薩阿伯尼戈帶來
[00:08:31.000 --> 00:08:34.000]  佢哋就被帶到王面前
[00:08:34.000 --> 00:08:37.000]  利布格尼薩問佢哋說
[00:08:37.000 --> 00:08:39.000]  撒德拉米薩阿伯尼戈呀
[00:08:39.000 --> 00:08:41.000]  你哋真的不侍奉我的神
[00:08:41.000 --> 00:08:47.000]  也不向我所立的金像下拜嗎
[00:08:47.000 --> 00:08:49.000]  其實呢
[00:08:49.000 --> 00:08:52.000]  皇帝呢仍然係畀佢哋一個機會
[00:08:52.000 --> 00:08:54.000]  去決定
[00:08:54.000 --> 00:08:56.000]  係咪嚟到拜呢個金像嘅
[00:08:56.000 --> 00:08:58.000]  因為知道佢哋唔肯拜
[00:08:58.000 --> 00:09:00.000]  有人告佢哋
[00:09:00.000 --> 00:09:02.000]  咁佢帶佢哋嚟
[00:09:02.000 --> 00:09:04.000]  畀佢哋一個機會
[00:09:04.000 --> 00:09:06.000]  再畀多個機會你
[00:09:06.000 --> 00:09:08.000]  咁呢但係你留意呢
[00:09:08.000 --> 00:09:12.000]  喺第十五節嘅下半節呢度話
[00:09:12.000 --> 00:09:16.000]  那裡有神能救你們脫離我的手呢
[00:09:16.000 --> 00:09:20.000]  即係話邊個神能夠救你呢
[00:09:20.000 --> 00:09:24.000]  你都係唔好攞條命嚟玩呀
[00:09:24.000 --> 00:09:26.000]  第十六節
[00:09:26.000 --> 00:09:28.000]  頭先大家開始讀經的時候
[00:09:28.000 --> 00:09:30.000]  佢哋點樣講
[00:09:30.000 --> 00:09:34.000]  佢話這件事我無需回答你
[00:09:34.000 --> 00:09:36.000]  意思即係話我哋已經決定
[00:09:36.000 --> 00:09:38.000]  決心唔會拜金像
[00:09:38.000 --> 00:09:42.000]  所以我哋唔需要再為自己辯護
[00:09:42.000 --> 00:09:44.000]  好勇敢係咪
[00:09:44.000 --> 00:09:46.000]  點解佢哋可以咁勇敢
[00:09:46.000 --> 00:09:48.000]  我自己就諗
[00:09:48.000 --> 00:09:50.000]  可能有以下三個原因
[00:09:50.000 --> 00:09:52.000]  第一個原因呢就係
[00:09:52.000 --> 00:09:58.000]  佢哋其實都經歷過上帝嘅幫助同埋能力
[00:09:58.000 --> 00:10:00.000]  大家唔知記唔記得第一章
[00:10:00.000 --> 00:10:02.000]  但以理說第一章
[00:10:02.000 --> 00:10:05.000]  佢哋加埋但以理呢
[00:10:05.000 --> 00:10:09.000]  係決定唔用嗰啲御用嘅膳食
[00:10:09.000 --> 00:10:13.000]  只係食素菜同埋飲清水
[00:10:13.000 --> 00:10:15.000]  佢哋經歷到神嘅幫助
[00:10:15.000 --> 00:10:18.000]  聖經形容喺十天之後
[00:10:18.000 --> 00:10:23.000]  佢哋嘅容貌係更加嘅盡美健壯
[00:10:23.000 --> 00:10:25.000]  喺第二章
[00:10:25.000 --> 00:10:28.000]  呢度講到尼泊爾夾尼撒王
[00:10:28.000 --> 00:10:30.000]  係發咗個夢
[00:10:30.000 --> 00:10:33.000]  無人能夠解夢
[00:10:33.000 --> 00:10:35.000]  王就好嬲
[00:10:35.000 --> 00:10:38.000]  話要將所有術士都殺哂
[00:10:38.000 --> 00:10:41.000]  但以理就為佢哋求情
[00:10:41.000 --> 00:10:43.000]  並且佢嘗試依靠神為
[00:10:43.000 --> 00:10:46.000]  嚟到係為王去解夢
[00:10:46.000 --> 00:10:48.000]  其實佢都無把握
[00:10:48.000 --> 00:10:51.000]  仲係個王發咗咩夢都唔知
[00:10:51.000 --> 00:10:54.000]  要你講埋畀佢聽佢發咗個咩夢
[00:10:54.000 --> 00:10:56.000]  然之後佢又解夢
[00:10:56.000 --> 00:10:58.000]  難度極高
[00:10:58.000 --> 00:11:01.000]  我哋睇一睇呢段經文
[00:11:01.000 --> 00:11:04.000]  但以理回到自己嘅家裡
[00:11:04.000 --> 00:11:08.000]  把謝氏告訴佢嘅同伴
[00:11:08.000 --> 00:11:12.000]  哈拿尼亞、米沙利和阿薩尼亞
[00:11:12.000 --> 00:11:16.000]  要他們為借隱秘的事
[00:11:16.000 --> 00:11:19.000]  祈求天上的神憐憫
[00:11:19.000 --> 00:11:22.000]  免得但以理和他的同伴
[00:11:22.000 --> 00:11:26.000]  與巴比倫其餘的智慧人一同滅亡
[00:11:26.000 --> 00:11:29.000]  所以但以理嘅三個朋友
[00:11:29.000 --> 00:11:32.000]  係為咗解夢嘅事
[00:11:32.000 --> 00:11:36.000]  同但以理一齊去祈禱
[00:11:36.000 --> 00:11:38.000]  之後佢哋就經歷到
[00:11:38.000 --> 00:11:41.000]  但以理得到神嘅啟示
[00:11:41.000 --> 00:11:44.000]  為王解夢
[00:11:44.000 --> 00:11:48.000]  丁子妹,喺你嘅生命裡邊
[00:11:48.000 --> 00:11:50.000]  對神嘅認識
[00:11:50.000 --> 00:11:53.000]  係咪只係停留喺頭腦上
[00:11:53.000 --> 00:11:57.000]  你有冇經歷過神嘅信實?
[00:11:57.000 --> 00:12:01.000]  有冇經歷過神嘅能力同幫助?
[00:12:01.000 --> 00:12:05.000]  我話畀你知,如果你越經歷得多
[00:12:05.000 --> 00:12:08.000]  當你遇到生命嘅考驗嘅時候
[00:12:08.000 --> 00:12:11.000]  呢啲經歷係會幫助你
[00:12:11.000 --> 00:12:15.000]  對神有堅強嘅信心
[00:12:15.000 --> 00:12:17.000]  第二個原因呢
[00:12:17.000 --> 00:12:22.000]  就可能係因為團契嘅力量
[00:12:22.000 --> 00:12:24.000]  請大家留意
[00:12:24.000 --> 00:12:27.000]  三個朋友係三個人一齊
[00:12:27.000 --> 00:12:31.000]  去面對呢個咁嚴峻嘅試煉嘅
[00:12:31.000 --> 00:12:33.000]  佢哋可能係彼此一條心
[00:12:33.000 --> 00:12:34.000]  彼此鼓勵
[00:12:34.000 --> 00:12:38.000]  所以佢哋能夠站立得穩
[00:12:38.000 --> 00:12:42.000]  丁子妹,冇輕看平時嘅團契生活
[00:12:42.000 --> 00:12:44.000]  冇做獨行俠
[00:12:44.000 --> 00:12:49.000]  記得喺6月12日嗰日
[00:12:49.000 --> 00:12:52.000]  大家都記得發生咩事
[00:12:52.000 --> 00:12:56.000]  第一次喺中環有嚴重嘅衝擊
[00:12:56.000 --> 00:12:57.000]  我喺螢光幕上面
[00:12:57.000 --> 00:13:00.000]  睇到嗰啲示威者同埋警察
[00:13:00.000 --> 00:13:02.000]  嗰種嘅衝擊
[00:13:02.000 --> 00:13:05.000]  我心裏面係好冇平安
[00:13:05.000 --> 00:13:09.000]  但後來我知道嗰晚教會有祈禱會
[00:13:09.000 --> 00:13:13.000]  其實我嗰時仲係放緊安息進修假
[00:13:13.000 --> 00:13:16.000]  我知道教會有祈禱會
[00:13:16.000 --> 00:13:18.000]  我就決定返嚟教會
[00:13:18.000 --> 00:13:21.000]  同丁子妹一齊祈禱
[00:13:21.000 --> 00:13:24.000]  返到嚟我都見到啲相熟嘅丁子妹
[00:13:24.000 --> 00:13:28.000]  我哋就一齊去祈禱
[00:13:28.000 --> 00:13:32.000]  祈禱之後我真係發覺心裏面
[00:13:32.000 --> 00:13:36.000]  得著好大嘅平安同埋力量
[00:13:36.000 --> 00:13:39.000]  我哋嗰種嘅團契
[00:13:39.000 --> 00:13:44.000]  我感到一齊 基督徒一齊去面對呢啲困難嘅時候
[00:13:44.000 --> 00:13:48.000]  真係個力量係好大
[00:13:48.000 --> 00:13:52.000]  團契生活所發出嘅果效真係好大
[00:13:52.000 --> 00:13:57.000]  可以幫助我哋有力量去面對困境
[00:13:57.000 --> 00:13:59.000]  第三個原因
[00:13:59.000 --> 00:14:03.000]  我諗佢哋嘅信仰係有底線
[00:14:03.000 --> 00:14:06.000]  佢哋已經常常作好準備
[00:14:06.000 --> 00:14:10.000]  並且知道喺異教嘅角度同埋社會裏面
[00:14:10.000 --> 00:14:13.000]  係可能會受到迫害
[00:14:13.000 --> 00:14:17.000]  我哋嘅信仰有冇底線
[00:14:17.000 --> 00:14:20.000]  第三章十五節
[00:14:20.000 --> 00:14:25.000]  呢度王問:哪裏有神能救你滿脫離我的手呢?
[00:14:25.000 --> 00:14:28.000]  邊個神能夠救你?
[00:14:28.000 --> 00:14:30.000]  佢哋點樣答呢?
[00:14:30.000 --> 00:14:33.000]  第十七、十八節
[00:14:33.000 --> 00:14:35.000]  或者我哋一齊讀
[00:14:35.000 --> 00:14:39.000]  如果我哋被困在火窯裏
[00:14:39.000 --> 00:14:43.000]  我哋所侍奉的神必能拯救我哋
[00:14:43.000 --> 00:14:49.000]  王呀,他必拯救我哋脫離你的手
[00:14:49.000 --> 00:14:55.000]  即或不然,王呀,你要知道,我決不侍奉你的神
[00:14:55.000 --> 00:14:59.000]  也不向你所立的金像下拜
[00:14:59.000 --> 00:15:01.000]  即或不然
[00:15:01.000 --> 00:15:06.000]  如果神救我哋,我哋寧願殉道
[00:15:06.000 --> 00:15:09.000]  都唔拜你個金像
[00:15:09.000 --> 00:15:13.000]  佢哋唔知道神會唔會救佢哋
[00:15:13.000 --> 00:15:16.000]  但呢個係佢哋信仰嘅底線
[00:15:16.000 --> 00:15:19.000]  記唔記得以斯帖
[00:15:19.000 --> 00:15:22.000]  佢為咗救佢嘅族人,以色列人
[00:15:22.000 --> 00:15:27.000]  佢係為咗王嘅禮,嚟到去見皇帝
[00:15:27.000 --> 00:15:30.000]  佢入去之前,佢點講?
[00:15:30.000 --> 00:15:33.000]  以斯帖記四章十六節記載話
[00:15:33.000 --> 00:15:37.000]  若是死就死罷
[00:15:37.000 --> 00:15:41.000]  但以利嘅三個朋友
[00:15:41.000 --> 00:15:44.000]  係好樂意去信服上帝一切嘅安排
[00:15:44.000 --> 00:15:49.000]  顯出佢哋對上帝嘅忠貞同信心
[00:15:49.000 --> 00:15:51.000]  即或不然
[00:15:51.000 --> 00:15:55.000]  當我哋遇到苦難疾病嘅時候
[00:15:55.000 --> 00:15:59.000]  如果神冇救我哋脫離呢啲苦難
[00:15:59.000 --> 00:16:02.000]  或者冇醫治我哋嘅病
[00:16:02.000 --> 00:16:06.000]  我哋係咪仍然願意忠心跟隨佢呢?
[00:16:06.000 --> 00:16:12.000]  我哋有冇呢種即或不然嘅信心?
[00:16:12.000 --> 00:16:17.000]  我哋嘅信仰,唔係一個討價還價嘅信仰
[00:16:17.000 --> 00:16:21.000]  對主有忠心同忠貞,有信心同忠貞
[00:16:21.000 --> 00:16:25.000]  係應該有嘅態度
[00:16:25.000 --> 00:16:30.000]  呢三個人面對著深度嘅危機
[00:16:30.000 --> 00:16:36.000]  有一本書叫做《世界在等待的門徒》
[00:16:36.000 --> 00:16:40.000]  我哋而家教會推行全教會門訓
[00:16:40.000 --> 00:16:43.000]  我哋都會用呢本書
[00:16:43.000 --> 00:16:47.000]  呢本書係已故嘅斯托德牧師所寫
[00:16:47.000 --> 00:16:50.000]  其中一課係講到深度
[00:16:50.000 --> 00:16:54.000]  真係好少有書會講到深度
[00:16:54.000 --> 00:16:58.000]  或者好少有講作門徒嘅係講到深度
[00:16:58.000 --> 00:17:01.000]  但係佢就係講呢個題目
[00:17:01.000 --> 00:17:05.000]  真係叫我哋,我都有帶一個小組
[00:17:05.000 --> 00:17:08.000]  叫我自己有好多嘅反省
[00:17:08.000 --> 00:17:13.000]  究竟我對神有幾忠心,同埋我嘅信心有幾多
[00:17:13.000 --> 00:17:17.000]  根據一個服侍被逼迫嘅基督徒機構
[00:17:17.000 --> 00:17:21.000]  叫做Open Doors,闖開的門嘅調查
[00:17:21.000 --> 00:17:25.000]  喺今年,2019年至到而家全球
[00:17:25.000 --> 00:17:31.000]  已經有4136位基督徒係為信仰而信道
[00:17:31.000 --> 00:17:37.000]  大約有2.45億嘅信徒係受著逼迫
[00:17:37.000 --> 00:17:44.000]  或者我哋喺香港,暫時我哋都應該唔會要為信仰信道
[00:17:44.000 --> 00:17:50.000]  但係願以今日嘅經文提醒我哋去想一下呢個題目
[00:17:50.000 --> 00:17:57.000]  我哋嘅信仰有負代價,忠貞同埋信心嘅一面
[00:17:57.000 --> 00:18:01.000]  我哋唔係單單向神求好處
[00:18:01.000 --> 00:18:06.000]  當三個人立志,佢哋唔拜金像嘅時候
[00:18:06.000 --> 00:18:11.000]  王就大怒,要執行火搖之刑
[00:18:11.000 --> 00:18:16.000]  所以喺第19至23章呢一段有以下嘅形容
[00:18:16.000 --> 00:18:23.000]  大家留意就係,講到話吩咐人把搖燒熱比平常猛烈7倍
[00:18:23.000 --> 00:18:27.000]  又吩咐佢嘅軍隊中幾個最精壯士兵
[00:18:27.000 --> 00:18:30.000]  把沙特拉米薩阿伯尼哥綁起嚟
[00:18:30.000 --> 00:18:37.000]  把沙特拉米薩阿伯尼哥台內嘅人都被火焰燒死了
[00:18:37.000 --> 00:18:41.000]  同埋呢,講到呢三個人係著住衫嘅
[00:18:41.000 --> 00:18:44.000]  知道衣服係易燃嘅
[00:18:44.000 --> 00:18:47.000]  其實呢啲嘅形容都係顯示
[00:18:47.000 --> 00:18:50.000]  其實佢哋必死無疑
[00:18:50.000 --> 00:18:57.000]  但係亦都襯托出,作者襯托出一個神蹟將會出現
[00:18:57.000 --> 00:19:02.000]  喺第24至27節呢一段裏面
[00:19:02.000 --> 00:19:06.000]  第25節呢度講到神蹟
[00:19:06.000 --> 00:19:09.000]  係指到神嘅使者
[00:19:09.000 --> 00:19:14.000]  四個人喺火裏面行走,無綁住,無受傷
[00:19:14.000 --> 00:19:18.000]  反而執行火刑嘅人成為火人
[00:19:18.000 --> 00:19:21.000]  火搖裏嘅人竟然成了活人
[00:19:21.000 --> 00:19:25.000]  呢個係作者形容嘅一個對比
[00:19:25.000 --> 00:19:29.000]  三個人並沒有燒焦嘅氣味
[00:19:29.000 --> 00:19:31.000]  包括頭髮同衣服
[00:19:31.000 --> 00:19:36.000]  上帝喺試煉裏面與呢三個人同在
[00:19:36.000 --> 00:19:41.000]  佢哋亦都喺咁大嘅試煉裏面經歷上帝嘅同在
[00:19:41.000 --> 00:19:44.000]  並且上帝用神蹟救咗佢哋
[00:19:44.000 --> 00:19:49.000]  喺試煉裏面,弟姐妹你有冇經歷上帝嘅同在
[00:19:49.000 --> 00:19:55.000]  返到剛才所講,嗰位喺辦公室裏面被逼迫嘅姐妹
[00:19:55.000 --> 00:19:58.000]  佢受到好大嘅壓力,終於有一日呢
[00:19:58.000 --> 00:20:02.000]  佢就喺佢個女上司面前喊起嚟
[00:20:02.000 --> 00:20:08.000]  佢問個上司,佢話點解你咁針對我,究竟我做錯乜嘢
[00:20:08.000 --> 00:20:10.000]  好大膽呀
[00:20:10.000 --> 00:20:14.000]  但係呢個上司竟然心軟
[00:20:14.000 --> 00:20:18.000]  就話畀佢聽點解要咁樣對待佢
[00:20:18.000 --> 00:20:27.000]  上司話,因為我見到你成日微笑,講嘢有和氣,又有禮貌
