
[00:00:00.000 --> 00:00:02.000]  我們首先有個禱告
[00:04:14.520 --> 00:04:16.300]  心靈的寄託也好
[00:04:16.300 --> 00:04:20.580]  我現在就開始很想心不安
[00:04:20.580 --> 00:04:21.980]  這個都是真的
[00:04:21.980 --> 00:04:25.380]  又或者我希望拿個平安
[00:04:25.380 --> 00:04:26.700]  這些都是真的
[00:04:26.700 --> 00:04:29.020]  但是聖經裏面真正的信仰
[00:04:29.020 --> 00:04:31.020]  是要我們認識耶穌基督
[00:04:31.020 --> 00:04:33.440]  將我們從罪惡裏面拯救出來
[00:04:33.440 --> 00:04:35.420]  並且不斷地改變我們
[00:04:35.420 --> 00:04:37.020]  轉化我們的生命
[00:04:37.020 --> 00:04:40.140]  這個才是真正的信仰
[00:04:40.140 --> 00:04:43.660]  我不知道大家有沒有坐錯車
[00:04:43.660 --> 00:04:46.620]  我有時候很糊弄
[00:04:46.620 --> 00:04:49.460]  有時候記住號碼
[00:04:49.460 --> 00:04:52.820]  有了有了就上了車
[00:04:52.820 --> 00:04:54.060]  怎知道原來是坐錯車的
[00:04:54.060 --> 00:04:55.860]  坐了相反方向
[00:04:55.860 --> 00:04:58.820]  我現在好像遙遙無期
[00:04:58.820 --> 00:05:00.740]  接著問司機先生
[00:05:00.740 --> 00:05:04.980]  你坐了對面方向去下車再坐
[00:05:04.980 --> 00:05:07.580]  有沒有試過這個經驗
[00:05:07.580 --> 00:05:09.700]  大家沒有我那麼糊弄
[00:05:09.700 --> 00:05:11.660]  我想問大家一個問題
[00:05:11.660 --> 00:05:14.340]  你坐了車 坐了方向
[00:05:14.340 --> 00:05:15.900]  很舒服的
[00:05:15.900 --> 00:05:17.580]  又要停下來
[00:05:17.580 --> 00:05:18.940]  又要再問司機
[00:05:18.940 --> 00:05:20.860]  又要再回答方向
[00:05:20.860 --> 00:05:21.900]  不如不要了
[00:05:21.900 --> 00:05:23.420]  你會不會這樣
[00:05:23.420 --> 00:05:25.380]  沒有人那麼糊弄的
[00:05:25.380 --> 00:05:26.580]  你會下了車
[00:05:26.580 --> 00:05:28.620]  然後就算要等一會
[00:05:28.620 --> 00:05:30.420]  再上另一個巴士
[00:05:30.420 --> 00:05:32.180]  可能是花了很多時間
[00:05:32.180 --> 00:05:34.740]  但是你那程車很穩妥
[00:05:34.740 --> 00:05:37.380]  你知道走對路
[00:05:37.380 --> 00:05:40.220]  今天我們跟大家講悔改
[00:05:40.220 --> 00:05:42.620]  悔改的心就是這個東西
[00:05:42.620 --> 00:05:43.980]  原來基督徒就是一種
[00:05:43.980 --> 00:05:45.140]  當我們信主的時候
[00:05:45.140 --> 00:05:47.140]  有一個悔改歸向神
[00:05:47.140 --> 00:05:49.660]  我們每一天的信徒的生活
[00:05:49.660 --> 00:05:51.380]  都是在這個悔改
[00:05:51.380 --> 00:05:53.660]  被神改變的當中
[00:05:53.660 --> 00:05:56.380]  我們是不是走一個正確的方向呢
[00:05:56.380 --> 00:05:58.980]  還是我們走自己的方向呢
[00:05:58.980 --> 00:06:00.500]  悔改是什麼意思
[00:06:00.500 --> 00:06:01.900]  我這樣坐的
[00:06:01.900 --> 00:06:02.780]  我現在跟隨神
[00:06:02.780 --> 00:06:04.300]  我完全改變我的方向
[00:06:04.300 --> 00:06:05.780]  我走這裡
[00:06:05.780 --> 00:06:08.620]  這個就叫悔改
[00:06:08.620 --> 00:06:11.700]  還有最終去到那個終站是誰呢
[00:06:11.700 --> 00:06:13.900]  我要跟神交仗
[00:06:13.900 --> 00:06:15.820]  如果我仍然是走這個方向
[00:06:15.820 --> 00:06:17.820]  我的人生
[00:06:17.820 --> 00:06:18.940]  我要檢視我的生命
[00:06:18.940 --> 00:06:20.780]  是不是走一條正確的路
[00:06:20.780 --> 00:06:22.940]  是不是神的心意的道路
[00:06:22.940 --> 00:06:23.940]  或者我們走著走著
[00:06:23.940 --> 00:06:25.380]  我們走了自己的路
[00:06:25.380 --> 00:06:27.020]  我們回到這裡
[00:06:27.020 --> 00:06:29.060]  所以一個這樣的生命
[00:06:29.060 --> 00:06:31.780]  是對我們基督徒來說非常重要
[00:06:31.780 --> 00:06:34.020]  或者我們看看這段經文
[00:06:34.020 --> 00:06:34.980]  就是施洗約翰
[00:06:34.980 --> 00:06:36.940]  他的洗禮是什麼
[00:06:36.940 --> 00:06:39.340]  是一個悔改的洗禮
[00:06:39.340 --> 00:06:40.500]  很重要
[00:06:40.500 --> 00:06:43.060]  原來這個心裡面的準備
[00:06:43.060 --> 00:06:44.220]  要人去到神
[00:06:44.220 --> 00:06:46.020]  耶穌基督的面前
[00:06:46.020 --> 00:06:48.980]  必經的一個最重要的心態
[00:06:48.980 --> 00:06:50.860]  或者我們看看這段經文
[00:06:50.860 --> 00:06:53.420]  在《路加福音》
[00:06:53.420 --> 00:06:56.020]  我們看回之前
[00:06:56.020 --> 00:07:00.220]  我們會知道
[00:07:00.220 --> 00:07:03.020]  路加一直是將耶穌基督
[00:07:03.020 --> 00:07:07.020]  和施洗約翰的童年
[00:07:07.020 --> 00:07:08.820]  或者是少年的時候
[00:07:08.820 --> 00:07:11.020]  將他們的經歷
[00:07:11.020 --> 00:07:14.020]  互相交替地去描述
[00:07:14.020 --> 00:07:15.420]  一開始的時候
[00:07:15.420 --> 00:07:18.020]  施洗約翰的爸爸撒加利亞
[00:07:18.020 --> 00:07:21.020]  得到天使的一個啟示
[00:07:21.020 --> 00:07:24.020]  說約翰會有出生
[00:07:24.020 --> 00:07:25.020]  然後接著
[00:07:25.020 --> 00:07:27.620]  瑪利亞得到天使的啟示
[00:07:27.620 --> 00:07:33.020]  就知道耶穌基督會在他的懷裡面誕生
[00:07:33.020 --> 00:07:35.820]  然後接著約翰就出生了
[00:07:35.820 --> 00:07:38.420]  一個很奇妙的兒子
[00:07:38.420 --> 00:07:40.820]  然後接著耶穌基督出生
[00:07:40.820 --> 00:07:42.220]  然後少年成長
[00:07:42.220 --> 00:07:43.220]  現在來到這裡
[00:07:43.220 --> 00:07:46.020]  差不多我們可以說是到第三個階段
[00:07:46.020 --> 00:07:48.020]  耶穌基督出來服侍了
[00:07:48.020 --> 00:07:50.620]  那你說為什麼會這樣鋪排呢?
[00:07:50.620 --> 00:07:51.620]  很明顯
[00:07:51.620 --> 00:07:55.620]  施洗約翰是耶穌基督的一個開路的先鋒
[00:07:55.620 --> 00:07:58.620]  他開路的時候就是要人去預備心
[00:07:58.620 --> 00:08:00.620]  去接受耶穌基督的救恩
[00:08:00.620 --> 00:08:02.020]  我想大家都會很熟
[00:08:02.020 --> 00:08:04.020]  或者我們看看這段經文
[00:08:04.020 --> 00:08:07.220]  或者首先我們看一下這件事
[00:08:07.220 --> 00:08:09.620]  悔改的道理
[00:08:09.620 --> 00:08:12.020]  施洗約翰就說的
[00:08:12.020 --> 00:08:16.020]  我們看第一節到第六節這一段的經文
[00:08:16.020 --> 00:08:19.020]  這段經文有很多敘述
[00:08:19.020 --> 00:08:21.020]  首先在第一節就說到
[00:08:21.020 --> 00:08:26.620]  是有七個當時的政治很重要的人物
[00:08:26.620 --> 00:08:28.820]  或者是宗教的領袖
[00:08:28.820 --> 00:08:30.020]  很重要的
[00:08:30.020 --> 00:08:31.220]  這七個人物
[00:08:31.220 --> 00:08:33.220]  或者我們逐一來看
[00:08:33.220 --> 00:08:37.620]  有兩個是羅馬政府很重要的人物
[00:08:37.620 --> 00:08:40.620]  第一個就是凱撒提比劉
[00:08:40.620 --> 00:08:43.020]  他是第二個凱撒
[00:08:43.020 --> 00:08:46.420]  全部都叫凱撒的羅馬政府
[00:08:46.420 --> 00:08:47.420]  他是第二個
[00:08:47.420 --> 00:08:51.420]  特別提到他第十五年的時候
[00:08:51.420 --> 00:08:53.420]  第十五年就是主後
[00:08:53.420 --> 00:08:55.620]  聖經學者推算
[00:08:55.620 --> 00:09:00.420]  應該就是主後二十八、二十九年那個時間
[00:09:00.420 --> 00:09:03.820]  從這些描寫就知道
[00:09:03.820 --> 00:09:07.220]  路加有一個很著意的想講
[00:09:07.220 --> 00:09:08.420]  正如他第一章就說
[00:09:08.420 --> 00:09:11.220]  我要重新考究這些很實際
[00:09:11.220 --> 00:09:12.220]  非常有歷史性
[00:09:12.220 --> 00:09:14.420]  這些事情是發生在歷史當中
[00:09:14.420 --> 00:09:15.620]  千真萬確
[00:09:15.620 --> 00:09:17.620]  他繼續數下去
[00:09:17.620 --> 00:09:20.420]  另外一個官員就是本釣比拉多
[00:09:20.420 --> 00:09:24.020]  他是作為猶太的總督
[00:09:24.020 --> 00:09:28.220]  我們知道帝王是不需要下來的
[00:09:28.220 --> 00:09:29.620]  他就管理
[00:09:29.620 --> 00:09:31.620]  通常早期的時候
[00:09:31.620 --> 00:09:33.620]  他就給一個本地皇帝
[00:09:33.620 --> 00:09:34.820]  大家都很熟
[00:09:34.820 --> 00:09:36.020]  就是希律王
[00:09:36.020 --> 00:09:37.620]  希律王朝
[00:09:37.620 --> 00:09:40.620]  就是由希律大帝去組成的
[00:09:40.620 --> 00:09:41.620]  去建立的
[00:09:41.620 --> 00:09:43.020]  希律是誰呢
[00:09:43.020 --> 00:09:46.020]  他的身份都很存疑
[00:09:46.020 --> 00:09:47.620]  他說他自己是猶太人
[00:09:47.620 --> 00:09:51.020]  但是有些人就說他是以東一些血統混雜的
[00:09:51.020 --> 00:09:53.020]  所以他做猶太人的王
[00:09:53.020 --> 00:09:56.020]  這樣猶太人都不是很服他的
[00:09:56.020 --> 00:09:57.620]  你看到那個張力
[00:09:57.620 --> 00:10:03.620]  他死後就分了給幾個兒子
[00:10:03.620 --> 00:10:05.020]  所以我們看到以下
[00:10:05.020 --> 00:10:07.020]  有些分封王的出現
[00:10:07.020 --> 00:10:10.620]  在主後第六年有一個特別的事情
[00:10:10.620 --> 00:10:12.620]  其中一個兒子吳生勝
[00:10:12.620 --> 00:10:14.620]  就是在猶太地的
[00:10:14.620 --> 00:10:16.220]  他就處理得不好
[00:10:16.220 --> 00:10:20.220]  給人很多很多的責問
[00:10:20.220 --> 00:10:23.220]  結果羅馬政府有一個做法
[00:10:23.220 --> 00:10:24.820]  帝王有一個做法
[00:10:24.820 --> 00:10:28.220]  派一個總督下來
[00:10:28.220 --> 00:10:32.620]  馬上來到去猶太的地方去統治
[00:10:32.620 --> 00:10:34.620]  這個就是比拉多
[00:10:34.620 --> 00:10:39.020]  就是在這個猶太的地方
[00:10:39.020 --> 00:10:41.020]  就是以色列的南面
[00:10:41.020 --> 00:10:45.020]  我們就看看兩個羅馬帝國的官員
[00:10:45.020 --> 00:10:51.020]  然後就有三個本來希臘王朝的兩個兒子
[00:10:51.020 --> 00:10:53.020]  另外一個就是呂士烈
[00:10:53.020 --> 00:10:56.020]  就是另外一個派來的管轄
[00:10:56.020 --> 00:11:00.620]  都是在希臘大帝以前管轄的其中一個地方
[00:11:00.620 --> 00:11:04.020]  我們逐個看看這三個人
[00:11:04.020 --> 00:11:07.620]  第一個就是希律作加利利的分封王
[00:11:07.620 --> 00:11:09.620]  剛才講到猶太地在南面
[00:11:09.620 --> 00:11:11.620]  現在再北面一點
[00:11:11.620 --> 00:11:13.620]  跟著加利利海那邊北邊
[00:11:13.620 --> 00:11:16.620]  就是希律分封王
[00:11:16.620 --> 00:11:17.620]  然後他的弟弟
[00:11:17.620 --> 00:11:24.620]  肥力作以土利亞和特拉可尼地區的分封王
[00:11:24.620 --> 00:11:29.620]  特拉可尼就是加利利的東邊
[00:11:29.620 --> 00:11:34.620]  然後以土利亞就是東北邊
[00:11:34.620 --> 00:11:35.620]  就是這些地方
[00:11:35.620 --> 00:11:37.620]  講了三個地方
[00:11:37.620 --> 00:11:43.620]  然後呂士烈作阿比利尼分封王
[00:11:43.620 --> 00:11:48.620]  阿比利尼就是以土利亞在東北的地方
[00:11:48.620 --> 00:11:51.620]  即是你看到都幾複雜
[00:11:51.620 --> 00:11:54.620]  不同的人管轄不同的地方
[00:11:54.620 --> 00:11:58.620]  然後再講多兩個猶太的領袖
[00:11:58.620 --> 00:12:00.620]  這個宗教的領袖
[00:12:00.620 --> 00:12:04.620]  就是阿娜和龜亞發作大祭祀
[00:12:04.620 --> 00:12:06.620]  講了七個人物
[00:12:06.620 --> 00:12:11.620]  你會發覺這個時間都非常之複雜
[00:12:11.620 --> 00:12:15.620]  羅馬政府要重稅
[00:12:15.620 --> 00:12:20.620]  然後分封王他們權力鬥爭得很厲害
[00:12:20.620 --> 00:12:22.620]  還有很多道德敗壞
[00:12:22.620 --> 00:12:26.620]  很多亂倫的情況在這個家族發生
[00:12:26.620 --> 00:12:37.620]  然後比哈多對猶太人信仰不太尊重
[00:12:37.620 --> 00:12:39.620]  有時候好像尊重一樣
[00:12:39.620 --> 00:12:41.620]  他都是要拿權
[00:12:41.620 --> 00:12:43.620]  所以你發覺是一個很大的張力
[00:12:43.620 --> 00:12:45.620]  而宗教又不見得好
[00:12:45.620 --> 00:12:47.620]  我們看到都有點怪
[00:12:47.620 --> 00:12:49.620]  一個大祭祀為什麼有兩個名字呢
[00:12:49.620 --> 00:12:52.620]  原來阿娜是一個大祭祀
[00:12:52.620 --> 00:12:55.620]  龜亞發是他的女婿
[00:12:55.620 --> 00:12:57.620]  誰才是真正的祭祀呢
[00:12:57.620 --> 00:12:59.620]  實際上就是龜亞發
[00:12:59.620 --> 00:13:04.620]  但是在幕後權力操縱的就是阿娜
[00:13:04.620 --> 00:13:06.620]  你看看都很亂的情況
[00:13:06.620 --> 00:13:08.620]  無論在經濟
[00:13:08.620 --> 00:13:10.620]  無論在政治的壓力
[00:13:10.620 --> 00:13:11.620]  無論在信仰
[00:13:11.620 --> 00:13:14.620]  給不到人有盼望
[00:13:14.620 --> 00:13:18.620]  在這個時間極需要神的安慰
[00:13:18.620 --> 00:13:20.620]  極需要神的那種救恩
[00:13:20.620 --> 00:13:22.620]  就在這個時間你留意
[00:13:22.620 --> 00:13:26.620]  剛才我講了這麼多政治的人物
[00:13:26.620 --> 00:13:30.620]  其實真正的主句在第二節的尾
[00:13:30.620 --> 00:13:34.620]  那時撒加利亞的兒子約翰在曠野裡
[00:13:34.620 --> 00:13:36.620]  神的話臨到他
[00:13:36.620 --> 00:13:39.620]  神的話臨到這個是主要的句
[00:13:39.620 --> 00:13:42.620]  其餘那些是一個背景
[00:13:42.620 --> 00:13:44.620]  這裡就是告訴你和我聽
[00:13:44.620 --> 00:13:46.620]  神的話很重要
[00:13:46.620 --> 00:13:49.620]  在一個這麼黑暗的朝代裡面
[00:13:49.620 --> 00:13:52.620]  神的話來到
[00:13:52.620 --> 00:13:54.620]  這個給人真正的盼望
[00:13:54.620 --> 00:13:55.620]  而他給到誰呢
[00:13:55.620 --> 00:13:57.620]  不是給那個祭祀
[00:13:57.620 --> 00:13:59.620]  給到一個政治人物
[00:13:59.620 --> 00:14:03.620]  眾眾當中一個比較小人物的約翰
[00:14:03.620 --> 00:14:05.620]  還要在那個地方
[00:14:05.620 --> 00:14:07.620]  在一個曠野
[00:14:07.620 --> 00:14:09.620]  都不是什麼重要的地區
[00:14:09.620 --> 00:14:10.620]  你想想
[00:14:10.620 --> 00:14:12.620]  你不會顯眼約翰
[00:14:12.620 --> 00:14:16.620]  你會看到那些巨星
[00:14:16.620 --> 00:14:20.620]  那些很大很重要的人物
[00:14:20.620 --> 00:14:22.620]  我們會忽略了神的話語
[00:14:22.620 --> 00:14:25.620]  但是最需要的只是神的話語
[00:14:25.620 --> 00:14:28.620]  或者我們今天都是看回今天的時局
[00:14:28.620 --> 00:14:32.620]  我想大家都很關心時事
[00:14:32.620 --> 00:14:35.620]  國際的政壇很不穩定
[00:14:35.620 --> 00:14:40.620]  香港我們也看到很多的政治的改變
[00:14:40.620 --> 00:14:42.620]  人生很多的黃或
[00:14:42.620 --> 00:14:45.620]  但是我們注意這些是重要的
[00:14:45.620 --> 00:14:48.620]  但是不要忽略了神的救恩
[00:14:48.620 --> 00:14:49.620]  很重要
[00:14:49.620 --> 00:14:51.620]  將人的生命的改變
[00:14:51.620 --> 00:14:55.620]  藉著約翰要講赦罪的道
[00:14:55.620 --> 00:14:57.620]  要悔改的洗禮
[00:14:57.620 --> 00:15:00.620]  這個會不會是你和我忽視了
[00:15:00.620 --> 00:15:02.620]  但是神在這個時候
[00:15:02.620 --> 00:15:05.620]  在這個時候在祂的主權底下
[00:15:05.620 --> 00:15:07.620]  興起了約翰
[00:15:07.620 --> 00:15:10.620]  以至於在這個最需要救恩的時候
[00:15:10.620 --> 00:15:14.620]  祂就宣講這個赦罪的洗禮
[00:15:14.620 --> 00:15:17.620]  我們就看一下赦罪的洗禮
[00:15:17.620 --> 00:15:19.620]  很特別的
[00:15:19.620 --> 00:15:21.620]  人需要去改變
[00:15:21.620 --> 00:15:23.620]  但是我又想問大家
[00:15:23.620 --> 00:15:26.620]  為什麼會赦罪要洗禮呢?
[00:15:26.620 --> 00:15:28.620]  以前如果你是舊約的信徒
[00:15:28.620 --> 00:15:30.620]  如果你了解舊約
[00:15:30.620 --> 00:15:31.620]  如果你犯了罪
[00:15:31.620 --> 00:15:33.620]  你要求神去赦免你
[00:15:33.620 --> 00:15:35.620]  你會怎麼做的?
[00:15:35.620 --> 00:15:38.620]  以你的形式你會去哪裡?
[00:15:38.620 --> 00:15:40.620]  如果你當時是猶太人
[00:15:40.620 --> 00:15:43.620]  你走去祭司那裡獻祭
[00:15:43.620 --> 00:15:45.620]  不用去找約翰了
[00:15:45.620 --> 00:15:47.620]  很明顯我們會看到
[00:15:47.620 --> 00:15:48.620]  很特別的
[00:15:48.620 --> 00:15:52.620]  舊約裡面都講到水是能夠潔淨禮儀
[00:15:52.620 --> 00:15:54.620]  約翰就做了這個
[00:15:54.620 --> 00:15:56.620]  聖經裡面舊約的時候
[00:15:56.620 --> 00:15:57.620]  都有些預言
[00:15:57.620 --> 00:15:58.620]  當彌賽亞來的時候
[00:15:58.620 --> 00:16:01.620]  祂會洗淨我們的罪惡
[00:16:01.620 --> 00:16:02.620]  很明顯
[00:16:02.620 --> 00:16:05.620]  約翰就是叫人的心意去改變
[00:16:05.620 --> 00:16:06.620]  回到神那裡
[00:16:06.620 --> 00:16:08.620]  一個悔改回轉的心
[00:16:08.620 --> 00:16:10.620]  歸到祂那裡
[00:16:10.620 --> 00:16:13.620]  以至於得到真正的赦罪
[00:16:13.620 --> 00:16:17.620]  而這個是神在要作拯救的工作
[00:16:17.620 --> 00:16:20.620]  是劃開一個新的時代的開始
[00:16:20.620 --> 00:16:25.620]  約翰就是做了這個這樣的時間
[00:16:25.620 --> 00:16:26.620]  弟兄姊妹
[00:16:26.620 --> 00:16:27.620]  我們有沒有看到
[00:16:27.620 --> 00:16:29.620]  今天其實救恩已經成就了
[00:16:29.620 --> 00:16:31.620]  人需要什麼呢?
[00:16:31.620 --> 00:16:33.620]  需要福音
[00:16:33.620 --> 00:16:34.620]  需要有出路
[00:16:34.620 --> 00:16:35.620]  在神裡面
[00:16:35.620 --> 00:16:37.620]  然後我們再看看
[00:16:37.620 --> 00:16:39.620]  這件事情發生絕非偶然
[00:16:39.620 --> 00:16:40.620]  這裡說正如
[00:16:40.620 --> 00:16:41.620]  第四節說
[00:16:41.620 --> 00:16:44.620]  正如彌賽亞先知書所寫的話
[00:16:44.620 --> 00:16:47.620]  他說在曠野有聲音喊叫著
[00:16:47.620 --> 00:16:54.620]  預備主的道收植他的路
[00:16:54.620 --> 00:16:56.620]  這個人物
[00:16:56.620 --> 00:16:58.620]  原來不是突然間回來的
[00:16:58.620 --> 00:16:59.620]  不是突然間來到的
[00:16:59.620 --> 00:17:02.620]  是神一早在他的主權裡面
[00:17:02.620 --> 00:17:04.620]  一早已經預言
[00:17:04.620 --> 00:17:06.620]  在之前七八年前左右
[00:17:06.620 --> 00:17:09.620]  彌賽亞是講到
[00:17:09.620 --> 00:17:10.620]  我們覺得很稀奇
[00:17:10.620 --> 00:17:12.620]  但是神在這個大時代
[00:17:12.620 --> 00:17:14.620]  在祂的主權底下
[00:17:14.620 --> 00:17:18.620]  要祂的救恩在這個時間臨到
[00:17:18.620 --> 00:17:23.620]  以至於約翰將宣講這個洗禮
[00:17:23.620 --> 00:17:28.620]  赦罪的這個水禮
[00:17:28.620 --> 00:17:29.620]  我們會看到
[00:17:29.620 --> 00:17:31.620]  怎樣收植呢?
[00:17:31.620 --> 00:17:34.620]  這裡提到具體來說
[00:17:34.620 --> 00:17:37.620]  一切山瓜都要填滿
[00:17:37.620 --> 00:17:39.620]  大山小崗都要削平
[00:17:39.620 --> 00:17:42.620]  彎彎曲曲的地方要改為筆直
[00:17:42.620 --> 00:17:46.620]  高高低低的道路要改為平坦
[00:17:46.620 --> 00:17:48.620]  他還有一個這樣的敘述
[00:17:48.620 --> 00:17:50.620]  大家很容易明白
[00:17:50.620 --> 00:17:53.620]  高低全部弄平
[00:17:53.620 --> 00:17:54.620]  如果高的就剷平
[00:17:54.620 --> 00:17:56.620]  低的就填滿
[00:17:56.620 --> 00:17:59.620]  然後彎彎曲曲的弄直
[00:17:59.620 --> 00:18:02.620]  或者一些凹凸凸的鋪平
[00:18:02.620 --> 00:18:05.620]  這個在現代社會都有
[00:18:05.620 --> 00:18:08.620]  如果一個政要來到一個地方
[00:18:08.620 --> 00:18:10.620]  他當然不會就這樣來的
[00:18:10.620 --> 00:18:12.620]  當然有些開路先鋒
[00:18:12.620 --> 00:18:15.620]  我很小的時候經歷過
[00:18:15.620 --> 00:18:18.620]  當時英女皇來香港
[00:18:18.620 --> 00:18:20.620]  當時很久很久的時間
[00:18:20.620 --> 00:18:22.620]  我們那些小學生就排隊
[00:18:22.620 --> 00:18:24.620]  在角落看著
[00:18:24.620 --> 00:18:27.620]  在角落看著英女皇的車經過
[00:18:27.620 --> 00:18:28.620]  開頭的時候
[00:18:28.620 --> 00:18:32.620]  大家好像很矚目的看著一個電單車
[00:18:32.620 --> 00:18:34.620]  經過先 開路先鋒
[00:18:34.620 --> 00:18:38.620]  道路當然是很棒的
[00:18:38.620 --> 00:18:40.620]  現在時移勢易
[00:18:40.620 --> 00:18:42.620]  很不同的光景
[00:18:42.620 --> 00:18:45.620]  其實就是形容那個圖畫
[00:18:45.620 --> 00:18:48.620]  如果我們再看以賽亞書的背景
[00:18:48.620 --> 00:18:52.620]  神這個非常對以色列人最大的一個喜訊
