
[00:00:00.000 --> 00:00:05.880]  我們一起讀一段聖經,在《使徒行傳》第一章第八節,
[00:03:47.880 --> 00:03:51.480]  聖靈的能力不只是在使徒的身上,
[00:03:51.480 --> 00:03:57.480]  是神給每一個信徒,在每一個信徒的應許。
[00:03:57.480 --> 00:04:02.440]  很多時候我就看見今天很多的信徒常常在忙碌的生活當中,
[00:04:02.440 --> 00:04:06.080]  感覺不到聖靈在他們身上的工作,
[00:04:06.080 --> 00:04:11.520]  以至於常常就落入到灰心跟軟弱當中。
[00:04:11.520 --> 00:04:15.960]  但事實上,聖靈的能力是在我們生命當中,
[00:04:15.960 --> 00:04:21.160]  使我們經過得勝生命的一個秘訣。
[00:04:21.160 --> 00:04:25.800]  所以今天早上我們要從初代教會的信徒的身上,
[00:04:25.800 --> 00:04:31.000]  我們看見我們怎麼能夠經歷聖靈的能力。
[00:04:31.000 --> 00:04:34.960]  三方面,第一個,我們要渴慕聖靈來充滿。
[00:04:34.960 --> 00:04:39.200]  跟你們說要渴慕聖靈來充滿。
[00:04:39.200 --> 00:04:41.600]  實論現在第一章第十四節裡面,
[00:04:41.600 --> 00:04:44.440]  我們看見當初代的信徒他們聽見,
[00:04:44.440 --> 00:04:48.160]  耶穌說要降下聖靈在他們中間的時候,
[00:04:48.160 --> 00:04:51.320]  他們沒有只是坐在那裡等候聖靈降臨。
[00:04:51.320 --> 00:04:52.800]  十四節這裡怎麼說呢?
[00:04:52.800 --> 00:04:56.160]  這些人中的幾個婦人和耶穌的母親瑪利亞,
[00:04:56.160 --> 00:04:59.360]  並耶穌的弟兄都怎麼樣?
[00:04:59.360 --> 00:05:03.240]  同心合意的橫切禱告。
[00:05:03.240 --> 00:05:06.480]  禱告代表一個渴慕。
[00:05:06.480 --> 00:05:10.720]  他們是聚集在一起,不但是禱告一天而已。
[00:05:10.720 --> 00:05:15.080]  我們看見從耶穌基督升天一直到五旬節聖靈降臨,
[00:05:15.080 --> 00:05:18.360]  中間有十天的時間。
[00:05:18.360 --> 00:05:24.560]  他們持續不斷的在神面前迫切禱告直到聖靈降臨。
[00:05:24.560 --> 00:05:31.840]  我們看見渴慕聖靈充滿是經歷聖靈能力不可少的一個條件。
[00:05:31.840 --> 00:05:35.120]  你要知道很多時候我們之所以經歷不到聖靈,
[00:05:35.120 --> 00:05:38.800]  主要的原因就是因為我們不夠渴慕了。
[00:05:38.800 --> 00:05:41.640]  特別在這樣一個資源豐富的時代,
[00:05:41.640 --> 00:05:45.360]  我們不覺得我們很需要神。
[00:05:45.360 --> 00:05:50.400]  很多人常常覺得反正有神的恩典,沒有神的恩典也沒關係嘛。
[00:05:50.400 --> 00:05:52.520]  反正可以靠自己嘛。
[00:05:52.520 --> 00:05:56.200]  有沒有聖靈的充滿也沒關係嘛。
[00:05:56.200 --> 00:06:00.000]  我們也可以依靠周圍的環境嘛。
[00:06:00.000 --> 00:06:04.200]  特別是我們在這麼大一間教會,我們好像覺得什麼都有了。
[00:06:04.200 --> 00:06:07.960]  我們也不覺得好像那麼需要神。
[00:06:07.960 --> 00:06:11.920]  我常說就好像聖誕節的故事一樣嘛。
[00:06:11.920 --> 00:06:16.280]  當東方的博士老遠來到耶路撒冷,
[00:06:16.280 --> 00:06:21.560]  他們問西律王說那生下來做猶大王的在哪裡啊?
[00:06:21.560 --> 00:06:25.920]  而那些文士毫不加考慮,
[00:06:25.920 --> 00:06:31.000]  立刻回答要生在猶太地的伯利恆。
[00:06:31.000 --> 00:06:34.200]  他們都知道標準答案,都知道,
[00:06:34.200 --> 00:06:37.800]  但卻沒有一個渴慕的心去尋求。
[00:06:37.800 --> 00:06:41.720]  你要知道從耶路撒冷到伯利恆只不過一個鐘頭的距離,
[00:06:41.720 --> 00:06:43.960]  這麼短的距離。
[00:06:43.960 --> 00:06:46.440]  這些文士都知道標準答案,
[00:06:46.440 --> 00:06:50.840]  卻不肯,連一個鐘頭的距離都不肯前往。
[00:06:50.840 --> 00:06:53.920]  沒有一個渴慕的心啊。
[00:06:53.920 --> 00:07:00.560]  多少時候我們也不是如此嘛,在教會裡面我們知道太多的標準答案了。
[00:07:00.560 --> 00:07:07.760]  我們自以為很屬靈,自以為很滿足,我們也不覺得那麼需要神。
[00:07:07.760 --> 00:07:11.080]  但今天在我們的生命當中,在我們的生活當中,
[00:07:11.080 --> 00:07:16.240]  有神的恩典跟沒有神的恩典差太遠了。
[00:07:16.240 --> 00:07:22.200]  在我們的生命當中有聖靈的充滿,沒有聖靈的充滿,差太遠了。
[00:07:22.200 --> 00:07:27.280]  這為什麼保羅在佛所說的五章十八節裡面很清楚告訴我們說,
[00:07:27.280 --> 00:07:34.320]  不要醉酒,酒能使人放蕩,乃要被聖靈充滿。
[00:07:34.320 --> 00:07:39.320]  這不是一個建議,這不是一個願望,
[00:07:39.320 --> 00:07:42.920]  事實上這是一個命令,這個句子是個命令句,
[00:07:42.920 --> 00:07:47.000]  你們要被聖靈充滿。
[00:07:47.000 --> 00:07:52.000]  換句話說,做一個基督徒,你光有聖靈的那一柱是不夠的。
[00:07:52.000 --> 00:07:55.960]  聖靈的那一柱只是表明你是屬於神的。
[00:07:55.960 --> 00:08:02.120]  你需要被聖靈充滿,你才能夠經歷得聖的能力。
[00:08:02.120 --> 00:08:05.800]  那你說我們怎麼樣能夠被聖靈充滿呢?
[00:08:05.800 --> 00:08:12.040]  首先第一個,你要求聖靈來光照,要求聖靈來光照。
[00:08:12.040 --> 00:08:18.720]  因為除非聖靈來光照,否則我們人總是隱藏在美麗的外表之下。
[00:08:18.720 --> 00:08:24.840]  我們看不見自己裡面的黑暗,我們看不見自己裡面的藍燭。
[00:08:24.840 --> 00:08:30.560]  我最記得暗示之後,蔡淑娟女士常常喜歡講一個故事,
[00:08:30.560 --> 00:08:36.480]  她說當她在年輕的時候,她是家裡住在一個山腳下,
[00:08:36.480 --> 00:08:41.920]  她們家所有的用水都是用竹子接著一管,
[00:08:41.920 --> 00:08:50.160]  從一節接到山頂上,從山頂上飲水,從一節接著竹筒裡面飲水下來到家裡使用。
[00:08:50.160 --> 00:08:55.880]  有一天她們發現家裡沒水了,一滴水都流不出來。
[00:08:55.880 --> 00:08:59.360]  所以她們家裡的用人就往山上走,
[00:08:59.360 --> 00:09:04.480]  一邊走一邊接著竹筒打開,看看什麼東西塞在裡面沒有。
[00:09:04.480 --> 00:09:12.840]  結果走到一半打開,才發現原來一隻大癩蛤蟆塞在裡面,動彈不得。
[00:09:12.840 --> 00:09:17.520]  她就對我們說,你知道嗎?很多時候在我們基督徒生命當中,
[00:09:17.520 --> 00:09:24.920]  喜樂江河永流不出來的原因就是因為在我們身邊有隻大癩蛤蟆塞住了。
[00:09:24.920 --> 00:09:28.080]  講完她說,她就哈哈大笑。
[00:09:28.080 --> 00:09:36.080]  第二點,今天在你我的生命當中是不是有個大癩蛤蟆塞住你的生命?
[00:09:36.080 --> 00:09:41.840]  是你無法經歷到聖靈所帶來的喜樂跟能力。
[00:09:41.840 --> 00:09:47.440]  你要求聖靈來光照你,也求神幫助你除去這個攔阻,
[00:09:47.440 --> 00:09:52.240]  讓你的靈能夠重新得到自由跟釋放,Amen?
[00:09:52.240 --> 00:09:59.080]  第二,你要憑信心來祈求,要憑信心來祈求。
[00:09:59.080 --> 00:10:04.280]  路加福音11章13節這裡講到說,你們雖然不好,
[00:10:04.280 --> 00:10:14.180]  尚且知道拿好東西給兒女,何況天父豈不將什麼聖靈給求他的人。
[00:10:14.180 --> 00:10:21.980]  這裡講到我們的天父何等樂意把聖靈賜給那些尋求他的人。
[00:10:21.980 --> 00:10:26.780]  就好像我們做父母的人一樣嘛,我請問你做父母的,
[00:10:26.780 --> 00:10:32.080]  你會不把好東西給你的兒女嗎?不會的。
[00:10:32.080 --> 00:10:36.880]  你永遠會把最好的東西給你的兒女,不是嗎?
[00:10:36.880 --> 00:10:44.580]  同樣今天神也樂意將聖靈賜給尋求他的人。
[00:10:44.580 --> 00:10:50.380]  神也樂意讓你能夠經歷到這個寶貴的聖靈的能力。
[00:10:50.380 --> 00:10:55.080]  那你說如果神樂意給我們,為什麼還要祈求呢?
[00:10:55.080 --> 00:11:01.980]  因為祈求代表謙卑,表明我們需要神的恩典。
[00:11:01.980 --> 00:11:08.380]  反過來說,你不祈求就代表你很驕傲囉,你覺得不需要神了。
[00:11:08.380 --> 00:11:14.780]  而聖經說神抵擋驕傲的人,卻賜恩給誰啊?謙卑的人。
[00:11:14.780 --> 00:11:23.280]  所以要祈求,當你祈求的時候,神樂意將聖靈給求他的人。
[00:11:23.280 --> 00:11:28.780]  第三,你要大大張口來可慕,Amen!
[00:11:28.780 --> 00:11:33.680]  聖經說你要大大張口,神就什麼?大大充滿嘛!
[00:11:33.680 --> 00:11:40.180]  千萬不要像小孩子不肯吃飯的樣子喔,記得嗎?
[00:11:40.180 --> 00:11:45.080]  小時候,我看那孩子們小時候父母餵他多辛苦啊,
[00:11:45.080 --> 00:11:51.080]  父母想要餵孩子吃飯,喔好困難,來啊來啊張開嘴啊!
[00:11:51.080 --> 00:11:55.280]  回想當年那種日子,好好吃啊!
[00:11:55.280 --> 00:12:01.780]  小孩子呢,緊閉著雙口,就咬著口,no no no,嗯嗯嗯,就不要吃。
[00:12:01.780 --> 00:12:04.980]  喔好吃啊,嗯嗯嗯,就不要了。
[00:12:04.980 --> 00:12:10.880]  no no,你要大大張口啦!你要大大來可慕神,
[00:12:10.880 --> 00:12:17.080]  承認你今天非常需要聖靈的恩高跟能力。
[00:12:17.080 --> 00:12:22.280]  就好像舊約時代,我告訴你,伊麗莎真的大大張口啊!
[00:12:22.280 --> 00:12:26.680]  她來到伊麗亞面前,說我需要你生命裡面的聖靈,
[00:12:26.680 --> 00:12:34.380]  而且要加倍的充滿,大大,夠大了,大大張口,要加倍的充滿我啦!
[00:12:34.380 --> 00:12:39.780]  結果我們就看見在伊麗莎的身上,她一生當中所行的神蹟,
[00:12:39.780 --> 00:12:45.880]  果然是加倍於伊麗亞一生所行的神蹟。
[00:12:45.880 --> 00:12:49.780]  大大張口,神就大大充滿嘛!
[00:12:49.780 --> 00:12:55.180]  所以我常說,大大張口,神就大大充滿,你小小張口呢?
[00:12:55.180 --> 00:12:59.180]  小小充滿,不張口呢?不充滿。
[00:12:59.180 --> 00:13:05.280]  神的道理都很簡單,你要大大張口,你一定要可悟,
[00:13:05.280 --> 00:13:08.380]  可悟聖靈大大充滿你。
[00:13:08.380 --> 00:13:12.880]  所以第一個很重要,你要可悟聖靈來充滿。
[00:13:12.880 --> 00:13:16.080]  第二個,純謙卑的心來領受,
[00:13:16.080 --> 00:13:22.680]  跟你朋友說要純謙卑的心來領受,謙卑太重要了。
[00:13:22.680 --> 00:13:25.980]  在五旬節那一天,當聖靈降臨下來,
[00:13:25.980 --> 00:13:30.080]  門徒們被聖靈充滿,就說起方言來。
[00:13:30.080 --> 00:13:34.780]  結果我們看見旁邊的人,看見怎麼去回應呢?
[00:13:34.780 --> 00:13:39.380]  使徒縣第二章十二到十三節,眾人就很驚訝猜疑,
[00:13:39.380 --> 00:13:42.180]  彼此說,這是什麼意思?
[00:13:42.180 --> 00:13:45.880]  還有人譏笑說,他們無非是心酒灌滿了,
[00:13:45.880 --> 00:13:49.480]  換句話說,這些人喝醉酒了啦!
[00:13:49.480 --> 00:13:53.880]  第二點,你要知道當聖靈開始工作的時候,
[00:13:53.880 --> 00:13:59.280]  聖靈常常不是按照我們所習慣的方式來工作。
[00:13:59.280 --> 00:14:03.580]  而很多時候,當我們經歷到一些我們所不熟悉的現象的時候,
[00:14:03.580 --> 00:14:08.380]  第一個反應是什麼呢?我們常常就會拒絕,不是嗎?
[00:14:08.380 --> 00:14:13.480]  就好像五旬節,當那些眾人看見門徒們口裡說方言的時候,
[00:14:13.480 --> 00:14:19.480]  他們就藐視他們,拒絕聖靈的工作。
[00:14:19.480 --> 00:14:27.080]  而另外有些時候,當我們看見有些事情好像不合乎我們自己理性思維,
[00:14:27.080 --> 00:14:34.380]  或者是不合我們身份地位的時候,我們也很自然會拒絕。
[00:14:34.380 --> 00:14:39.680]  就像在1906年,阿蘇薩大復興發生的時候,
[00:14:39.680 --> 00:14:44.380]  當時神使那位黑人牧師William Seymour,
[00:14:44.380 --> 00:14:53.280]  他是一位所謂其貌不揚的人,也沒什麼領袖魅力的人。
[00:14:53.280 --> 00:14:59.080]  他所使用的聚會場地是一個非常簡陋,好像是個馬房一樣的地方,
[00:14:59.080 --> 00:15:03.180]  講台是用木箱搭起來的。
[00:15:03.180 --> 00:15:10.480]  你根本無法想像,神的復興怎麼會降臨在這種地方。
[00:15:10.480 --> 00:15:16.480]  所以難怪很多人雖然從很遠的地方,各地來想要經歷神復興的作為,
[00:15:16.480 --> 00:15:20.880]  但他們一走進會場,他們第一個反應就是,
[00:15:20.880 --> 00:15:27.080]  神的復興怎麼會發生在這樣一個又舊又亂的地方。
[00:15:27.080 --> 00:15:30.380]  他們就因此離開了。
[00:15:30.380 --> 00:15:36.380]  為什麼離開?我相信是心裡的驕傲。
[00:15:36.380 --> 00:15:39.380]  因為心中有一個既定的想法,
[00:15:39.380 --> 00:15:43.380]  覺得神的復興應該是這樣,這樣,這樣。
[00:15:43.380 --> 00:15:49.180]  他們無法去接受一個跟他們想法不一樣的復興。
[00:15:49.180 --> 00:15:52.580]  但第六點要告訴你,當神開始工作的時候,
[00:15:52.580 --> 00:15:56.080]  神常常是在人所意想不到的地方,
[00:15:56.080 --> 00:16:01.780]  用人所意想不到的方法來工作的。
[00:16:01.780 --> 00:16:10.680]  求神幫助我們永遠不要因為神的工作而感覺被冒犯了。
[00:16:10.680 --> 00:16:15.380]  因為我告訴你,神永遠可以選擇任何方法,
[00:16:15.380 --> 00:16:18.680]  在任何地方來工作。
[00:16:18.680 --> 00:16:26.380]  我們所需要做的就是謙卑下來領受聖靈的工作。
[00:16:26.380 --> 00:16:31.380]  就好像在以前有一陣子聖靈開始在聚會運行的時候,
[00:16:31.380 --> 00:16:34.280]  有些人就倒在聖靈的裡面,
[00:16:34.280 --> 00:16:36.580]  有些人就感覺好像不以為然,
[00:16:36.580 --> 00:16:40.980]  覺得心中就開始抵擋跟拒絕。
[00:16:40.980 --> 00:16:44.780]  其實倒並不是什麼新鮮事。
[00:16:44.780 --> 00:16:49.380]  在舊約聖經當中,我們看見當神榮耀童降臨在聖殿的時候,
[00:16:49.380 --> 00:16:53.580]  連祭司們都站立不住。
[00:16:53.580 --> 00:16:55.280]  在教會復興的歷史裡面,
[00:16:55.280 --> 00:16:57.780]  我們看見多少人倒在聖靈的裡面,
[00:16:57.780 --> 00:17:00.980]  重要的不是倒與不倒了,
[00:17:00.980 --> 00:17:07.180]  重要的是這個人是不是經歷到神的恩典跟工作。
[00:17:07.180 --> 00:17:14.180]  今天我們可以很理性,很驕傲的在這裡辯論倒與不倒,
[00:17:14.180 --> 00:17:21.780]  但更重要的我們有沒有謙卑下來領受神的恩典。
[00:17:21.780 --> 00:17:24.380]  我還記得多年前,
[00:17:24.380 --> 00:17:31.280]  我曾經帶領同工們去參加在San Jose有一間靈恩教會的一個特會。
[00:17:31.280 --> 00:17:34.280]  在聚會當中他們的牧師,
[00:17:34.280 --> 00:17:38.680]  這個收奉獻的方式是很特別,從來沒見過。
[00:17:38.680 --> 00:17:42.280]  他說,主告訴他了,
[00:17:42.280 --> 00:17:45.980]  今天在聚會當中有二十個人,
[00:17:45.980 --> 00:17:48.780]  每個人會奉獻一千塊錢。
[00:17:48.780 --> 00:17:52.880]  所以他就說,請有感動的就走到台前來。
[00:17:52.880 --> 00:17:55.080]  所以他就一直等,
[00:17:55.080 --> 00:17:59.380]  等到二十個人走到台前才繼續聚會。
[00:17:59.380 --> 00:18:03.280]  哇,我心裡簡直無法忍受,
[00:18:03.280 --> 00:18:07.080]  怎麼有這麼私要錢的牧師啊,
[00:18:07.080 --> 00:18:09.480]  沒見過這種方式啊,
[00:18:09.480 --> 00:18:13.980]  所以我就從此再也不去這個教會了。
[00:18:13.980 --> 00:18:19.780]  過了不久,台灣以靈書房的張長老來到San Jose,
[00:18:19.780 --> 00:18:23.080]  他一見到我面說,哎,劉牧師啊,
[00:18:23.080 --> 00:18:26.480]  你可不可以帶我去這個教會去見見這個牧師啊。
[00:18:26.480 --> 00:18:28.280]  我說,你幹嘛去見這個牧師啊?
[00:18:28.280 --> 00:18:30.180]  他說,哦,你不知道,
[00:18:30.180 --> 00:18:33.580]  如果沒有他的話,就沒有今天的以靈書房。
[00:18:33.580 --> 00:18:36.680]  我說,怎麼會呢?怎麼回事呢?
[00:18:36.680 --> 00:18:39.180]  他就告訴我,他很多年前,
[00:18:39.180 --> 00:18:43.580]  當他開始要計劃有一個以靈書房的時候,
[00:18:43.580 --> 00:18:46.480]  他就想籌款去買一塊地。
[00:18:46.480 --> 00:18:50.780]  剛好那個牧師呢,剛好在他的教會講到,
[00:18:50.780 --> 00:18:54.080]  這位牧師就問他說,哦,你想要一個以靈書房,
[00:18:54.080 --> 00:18:55.780]  你覺得要籌多少錢呢?
[00:18:55.780 --> 00:18:59.580]  他說,五十萬台幣,你知道那時候很早以前,
[00:18:59.580 --> 00:19:01.680]  五十萬台幣。
[00:19:01.680 --> 00:19:04.880]  所以那個牧師在聚會裡面說,哦,他說,
[00:19:04.880 --> 00:19:08.080]  主對我說,今天在會中有二十五個人,
[00:19:08.080 --> 00:19:12.080]  每個人要奉獻兩萬塊錢,
[00:19:12.080 --> 00:19:14.880]  所以請有感動的就到台前來。
[00:19:14.880 --> 00:19:18.080]  結果當天真的有二十五個人出來,
[00:19:18.080 --> 00:19:21.280]  每個人奉獻兩萬塊錢。
[00:19:21.280 --> 00:19:24.280]  我一聽,啊,我真的就明白,
[00:19:24.280 --> 00:19:28.880]  這位牧師還真的有這種恩賜,我告訴你。
[00:19:28.880 --> 00:19:31.480]  誒,你以為這隨便做,這也不是隨便做,
[00:19:31.480 --> 00:19:33.280]  你以為可以模仿,我告訴你,
[00:19:33.280 --> 00:19:36.480]  隨便模仿也不見得有這麼多人真的出來了。
[00:19:36.480 --> 00:19:40.980]  我覺得這個還真的有這種特別的恩典呢。
[00:19:40.980 --> 00:19:43.780]  所以那個張啟明長老他就帶這個牧師,
[00:19:43.780 --> 00:19:47.680]  OK,籌到五十萬了,他就帶他去看場地。
[00:19:47.680 --> 00:19:51.480]  看了第一個場地,那牧師說,不是這裡,不是這裡。
[00:19:51.480 --> 00:19:54.080]  然後他又帶他到第二個,也不是。
[00:19:54.080 --> 00:19:58.880]  最後到了一個很不起眼的地下室,
[00:19:58.880 --> 00:20:01.580]  那個牧師說,就是這裡。
[00:20:01.580 --> 00:20:06.880]  他們就剛剛好用五十萬台幣買了當時那個地下室。
[00:20:06.880 --> 00:20:10.180]  而那個地下室就是現在最昂貴的
[00:20:10.180 --> 00:20:15.480]  忠孝東路四段的蟻靈書房。
[00:20:15.480 --> 00:20:20.780]  當我聽完他的見證,我的心立刻被神的靈所責備。
[00:20:20.780 --> 00:20:24.580]  這個牧師,當年我說,再不要去的,
[00:20:24.580 --> 00:20:27.980]  這個根本不是神的僕人。
[00:20:27.980 --> 00:20:31.580]  可是在那天我真的求神憐憫我,
[00:20:31.580 --> 00:20:35.780]  神的靈責備,這個牧師的確是他的器皿,
[00:20:35.780 --> 00:20:38.580]  只是我不喜歡而已。
[00:20:38.580 --> 00:20:40.480]  但是無論我喜不喜歡,
[00:20:40.480 --> 00:20:45.380]  這個牧師的確在神手中成就神的工作。
[00:20:45.380 --> 00:20:51.480]  很多時候我們人因為自己的驕傲,我再說一次,驕傲。
[00:20:51.480 --> 00:20:55.180]  我們常常拒絕神工作的方式,
[00:20:55.180 --> 00:21:00.480]  我們拒絕神某一種工作,拒絕某一種人,
[00:21:00.480 --> 00:21:04.880]  結果我們自己也無法享受神恩典。
[00:21:04.880 --> 00:21:08.680]  第二點,今天我們都需要謙卑下來,
[00:21:08.680 --> 00:21:10.680]  只有存謙卑的心,
[00:21:10.680 --> 00:21:16.480]  我們才能夠經歷聖靈的恩高與能力,Amen?
[00:21:16.480 --> 00:21:19.580]  第三,要順從聖靈的感動,
[00:21:19.580 --> 00:21:23.880]  跟你們說要順從聖靈的感動。
[00:21:23.880 --> 00:21:26.280]  當聖靈在運行的時候,
[00:21:26.280 --> 00:21:29.280]  我們就必須順從聖靈的帶領,
[00:21:29.280 --> 00:21:32.680]  我們才可能經歷聖靈的工作。
[00:21:32.680 --> 00:21:36.380]  就像在五旬節的時候,當聖靈降臨在門徒身上,
[00:21:36.380 --> 00:21:41.280]  他們需要順從聖靈的感動開口。
[00:21:41.280 --> 00:21:43.680]  所以你看見,使律宣第二章第四節,
[00:21:43.680 --> 00:21:47.580]  他們就被聖靈充滿,按著聖靈所斥的口才說起別國,
[00:21:47.580 --> 00:21:50.080]  他們必須順從聖靈開口,
[00:21:50.080 --> 00:21:53.780]  他們才能夠說起別國的話。
[00:21:53.780 --> 00:21:56.080]  在使律宣第二章第十四節裡面,
[00:21:56.080 --> 00:21:59.380]  你看見彼得跟一個使徒站起來的時候,
[00:21:59.380 --> 00:22:01.580]  我們看見是聖靈感動他們,
[00:22:01.580 --> 00:22:05.080]  他們能夠在那個時刻順從聖靈站立起來,
[00:22:05.080 --> 00:22:07.680]  能夠高聲說話,
[00:22:07.680 --> 00:22:10.480]  能夠對猶太人和住在耶路撒冷的人說,
[00:22:10.480 --> 00:22:13.980]  這件事你們當知道也當側耳聽我的話。
[00:22:13.980 --> 00:22:17.180]  他們必須順從聖靈的感動。
[00:22:17.180 --> 00:22:19.280]  我們看見使律宣第二章第四十一節裡面,
[00:22:19.280 --> 00:22:20.280]  結果怎麼樣?
[00:22:20.280 --> 00:22:22.980]  當他們順從聖靈的感動的時候,
[00:22:22.980 --> 00:22:25.080]  領受他話的人就受了洗,
[00:22:25.080 --> 00:22:27.480]  那一天有多少人信主啊?
[00:22:27.480 --> 00:22:30.180]  三千人!
[00:22:30.180 --> 00:22:33.980]  我們就看見經歷聖靈的能力跟順從
[00:22:33.980 --> 00:22:36.380]  是有密切的關係的。
[00:22:36.380 --> 00:22:38.380]  今天我看有很多的基督徒
[00:22:38.380 --> 00:22:42.280]  很喜歡聽有關聖靈的事情,
[00:22:42.280 --> 00:22:45.580]  很喜歡討論有關聖靈的事情,
[00:22:45.580 --> 00:22:50.080]  但事實上只有當你開始順從聖靈感動的時候,
[00:22:50.080 --> 00:22:54.180]  聖靈的能力才能夠釋放出來。
[00:22:54.180 --> 00:22:58.080]  就像有一次當主耶穌來到耶利哥的時候,
[00:22:58.080 --> 00:23:01.480]  他聽見那個蝦子巴迪邁坐在路旁呼喚說,
[00:23:01.480 --> 00:23:04.680]  「大衛的子孫,可憐我吧!」
[00:23:04.680 --> 00:23:08.280]  其實耶穌那個時候很忙,正在趕路。
[00:23:08.280 --> 00:23:10.480]  所以旁邊的人對蝦子說,
[00:23:10.480 --> 00:23:13.680]  「安靜,安靜,你沒看見父子很忙嗎?」
[00:23:13.680 --> 00:23:15.180]  可是在這個時候,
[00:23:15.180 --> 00:23:19.280]  聖經說耶穌就停下來。
[00:23:19.280 --> 00:23:22.780]  我相信當時是有聖靈的感動在那裡,
[00:23:22.780 --> 00:23:25.280]  而耶穌就順從聖靈的感動,
[00:23:25.280 --> 00:23:27.480]  祂停下來。
[00:23:27.480 --> 00:23:30.480]  結果神蹟就發生了,
[00:23:30.480 --> 00:23:34.980]  那個蝦子就得著醫治。
