
[00:00:00.000 --> 00:00:02.960]  很快我們又來到這一個系列
[00:06:54.680 --> 00:06:56.760]  是有很多不同的字
[00:06:56.760 --> 00:07:00.760]  來代表不同程度的「貧窮」
[00:07:00.760 --> 00:07:01.960]  如果我們記得的話
[00:07:01.960 --> 00:07:04.600]  在《路加福音》二十一章二節
[00:07:04.600 --> 00:07:06.480]  說到有一個寡婦
[00:07:06.480 --> 00:07:08.040]  這個寡婦很窮
[00:07:08.040 --> 00:07:09.320]  她去到聖殿
[00:07:09.320 --> 00:07:10.840]  將兩個銅錢
[00:07:10.840 --> 00:07:12.280]  將她的兩個「Pennies」
[00:07:12.280 --> 00:07:14.840]  獻了出來給神
[00:07:14.840 --> 00:07:15.840]  耶穌基督說
[00:07:15.840 --> 00:07:18.440]  這個寡婦所獻的
[00:07:18.440 --> 00:07:20.360]  是比眾人更加多
[00:07:20.360 --> 00:07:21.440]  為什麼?
[00:07:21.440 --> 00:07:25.680]  因為祂是將她全部的獻出來
[00:07:25.680 --> 00:07:26.720]  她的全部
[00:07:26.720 --> 00:07:28.280]  就是只有兩個「Pennies」
[00:07:28.280 --> 00:07:29.640]  兩個銅錢
[00:07:29.640 --> 00:07:31.320]  你說祂窮不窮?
[00:07:31.320 --> 00:07:32.960]  我就覺得祂窮
[00:07:32.960 --> 00:07:35.400]  比起現在的生活水平
[00:07:35.400 --> 00:07:38.280]  但是聖經說祂還不夠窮
[00:07:38.280 --> 00:07:41.000]  在《路加福音》二十一章二節
[00:07:41.000 --> 00:07:42.960]  形容寡婦的這個窮
[00:07:42.960 --> 00:07:46.200]  是Pentecost這個希臘文
[00:07:46.200 --> 00:07:47.440]  原來還有一個字
[00:07:47.440 --> 00:07:50.000]  是比這個字更加貧窮的
[00:07:50.000 --> 00:07:53.640]  在《路加福音》十六章二十節
[00:07:53.640 --> 00:07:57.080]  說到財主和拉薩路的故事
[00:07:57.080 --> 00:07:58.400]  記不記得拉薩路
[00:07:58.400 --> 00:08:00.200]  是一個乞丐
[00:08:00.200 --> 00:08:05.320]  拉薩路連自己維生的辦法都沒有
[00:08:05.320 --> 00:08:08.040]  他不能夠維持自己的生計
[00:08:08.040 --> 00:08:09.640]  他要去乞錢
[00:08:09.640 --> 00:08:12.280]  是比寡婦更加窮
[00:08:12.280 --> 00:08:14.040]  在這段經文
[00:08:14.040 --> 00:08:17.800]  用到希臘文的「Tohos」這個字
[00:08:17.800 --> 00:08:20.480]  是比寡婦更加窮
[00:08:20.480 --> 00:08:22.280]  是乞食的窮
[00:08:22.280 --> 00:08:24.800]  而在《路加福音》二十章
[00:08:24.800 --> 00:08:26.440]  說貧窮的人有福了
[00:08:26.440 --> 00:08:28.160]  就是用這個字
[00:08:28.160 --> 00:08:31.240]  而這個字的意思
[00:08:31.240 --> 00:08:34.600]  就是《馬太福音》五章三節裡面所說
[00:08:34.600 --> 00:08:36.640]  虛心的人有福了
[00:08:36.640 --> 00:08:40.440]  一個人裡面的貧乏
[00:08:40.440 --> 00:08:45.760]  就好像乞丐物質上的貧乏一樣
[00:08:45.760 --> 00:08:47.440]  一樣 一式一樣
[00:08:47.440 --> 00:08:48.800]  沒有半點可取
[00:08:48.800 --> 00:08:50.320]  沒有半點的良善
[00:08:50.320 --> 00:08:53.080]  我們要去到耶穌基督的面前
[00:08:53.080 --> 00:08:55.160]  來求祂施恩
[00:08:55.160 --> 00:08:57.480]  來救贖我們
[00:08:57.480 --> 00:08:58.560]  有人說
[00:08:58.560 --> 00:09:01.120]  哎呀 你說得這麼可怕
[00:09:01.120 --> 00:09:02.640]  可不可以給點自尊
[00:09:02.640 --> 00:09:05.560]  給點莊嚴給我們
[00:09:05.560 --> 00:09:06.680]  問題就是
[00:09:06.680 --> 00:09:09.640]  如果我們看不見自己的貧窮
[00:09:09.640 --> 00:09:12.920]  我們就看不見耶穌基督的豐盛
[00:09:12.920 --> 00:09:15.920]  如果我們看不見自己罪的可怕
[00:09:15.920 --> 00:09:19.640]  我們就看不到救恩的偉大
[00:09:19.640 --> 00:09:21.240]  如果我們看不到
[00:09:21.240 --> 00:09:23.680]  我們沒有了耶穌基督的救贖
[00:09:23.680 --> 00:09:25.400]  我們有多糟糕
[00:09:25.400 --> 00:09:30.240]  我們就看不見救恩有多可貴
[00:09:30.240 --> 00:09:31.400]  我們每一個人
[00:09:31.400 --> 00:09:35.040]  都要知道自己靈裡面的貧乏
[00:09:35.040 --> 00:09:37.680]  然後才能夠真真正正地
[00:09:37.680 --> 00:09:40.560]  接受耶穌基督做我們的救主
[00:09:40.560 --> 00:09:42.680]  在《路加福音》第十八章
[00:09:42.680 --> 00:09:45.200]  是說到有一個法利塞人
[00:09:45.200 --> 00:09:47.840]  他去到聖殿來禱告
[00:09:47.840 --> 00:09:48.880]  他自言自語
[00:09:48.880 --> 00:09:50.040]  他說感謝神
[00:09:50.040 --> 00:09:53.600]  他說我不是好像其他人一樣
[00:09:53.600 --> 00:09:56.680]  我更加不像我身邊的這個瑞利
[00:09:56.680 --> 00:09:59.240]  他說我是禁食
[00:09:59.240 --> 00:10:00.480]  我十一奉獻
[00:10:00.480 --> 00:10:03.400]  所有應該做的事我都做足了
[00:10:03.400 --> 00:10:04.560]  我是一個好人
[00:10:04.560 --> 00:10:06.720]  我是一個義人
[00:10:06.720 --> 00:10:09.240]  在他身邊的那個瑞利
[00:10:09.240 --> 00:10:10.040]  怎麼樣?
[00:10:10.040 --> 00:10:13.000]  他連舉目望天他都不夠膽
[00:10:13.000 --> 00:10:16.040]  他一尾是兩隻拳頭在那裡隨空
[00:10:16.040 --> 00:10:17.800]  他說開恩啊神
[00:10:17.800 --> 00:10:19.280]  我是一個罪人
[00:10:19.280 --> 00:10:22.240]  求祢憐憫我
[00:10:22.240 --> 00:10:25.440]  耶穌基督問誰是義人
[00:10:25.440 --> 00:10:27.240]  是不是那個法利塞人?
[00:10:27.240 --> 00:10:28.320]  不是
[00:10:28.320 --> 00:10:29.640]  耶穌基督說
[00:10:29.640 --> 00:10:34.640]  凡是至高的必必是貶低
[00:10:34.640 --> 00:10:39.120]  凡是自卑的必必升高
[00:10:39.120 --> 00:10:43.240]  我們知道那個義人不是法利塞人
[00:10:43.240 --> 00:10:45.040]  而是那個瑞利
[00:10:45.040 --> 00:10:46.760]  要好像瑞利一樣
[00:10:46.760 --> 00:10:50.240]  知道自己是一個不配的罪人
[00:10:50.240 --> 00:10:54.360]  以致我們是能夠有機會去接納我們的神
[00:10:54.360 --> 00:10:56.240]  我們的耶穌基督
[00:10:56.240 --> 00:10:59.200]  所以我們見到這裡
[00:10:59.200 --> 00:11:03.520]  一定要做一個虛心捨己的人
[00:11:03.520 --> 00:11:06.640]  才能夠真真正正跟隨耶穌基督
[00:11:06.640 --> 00:11:07.520]  很可惜
[00:11:07.520 --> 00:11:10.040]  大部分的人接受耶穌基督
[00:11:10.040 --> 00:11:12.920]  都看不見自己的罪的可怕
[00:11:12.920 --> 00:11:17.560]  看不見自己的罪是需要耶穌基督的救贖
[00:11:17.560 --> 00:11:19.240]  你說接受耶穌基督
[00:11:19.240 --> 00:11:20.920]  都有一定的辦法
[00:11:20.920 --> 00:11:23.240]  一定的途徑的嗎?
[00:11:23.240 --> 00:11:27.160]  我們來看看《約翰福音》十六章八子
[00:11:27.160 --> 00:11:28.720]  經文說什麼?
[00:11:28.720 --> 00:11:32.640]  說每個人得救是為什麼?
[00:11:32.640 --> 00:11:34.560]  是得到聖靈的感動
[00:11:34.560 --> 00:11:36.480]  聖靈怎樣感動我們?
[00:11:36.480 --> 00:11:39.360]  聖靈叫世人為罪為義
[00:11:39.360 --> 00:11:42.440]  為審判自己責備自己
[00:11:42.440 --> 00:11:44.320]  原來一個人得救
[00:11:44.320 --> 00:11:46.400]  是見到自己的罪
[00:11:46.400 --> 00:11:48.120]  見到耶穌基督的義
[00:11:48.120 --> 00:11:50.960]  見到審判將會來臨
[00:11:50.960 --> 00:11:53.400]  這個為罪是什麼意思?
[00:11:53.400 --> 00:11:55.200]  就是知道自己是一個罪人
[00:11:55.200 --> 00:11:58.800]  需要接受耶穌基督來替自己贖罪
[00:11:58.800 --> 00:12:00.040]  為什麼為義?
[00:12:00.040 --> 00:12:03.640]  是耶穌基督的義代替我們的不義
[00:12:03.640 --> 00:12:08.040]  耶穌基督在十誡上為我們承受了救恩
[00:12:08.040 --> 00:12:11.280]  以致祂回到父的身邊
[00:12:11.280 --> 00:12:14.560]  在父的右手邊坐下來
[00:12:14.560 --> 00:12:16.360]  為什麼為了審判?
[00:12:16.360 --> 00:12:19.160]  因為知道如果沒有耶穌基督的救贖
[00:12:19.160 --> 00:12:22.960]  我們就會得到神的審判
[00:12:22.960 --> 00:12:26.280]  但如果我們是接受耶穌基督的救恩的話
[00:12:26.280 --> 00:12:29.920]  我們就能夠逃過這個審判
[00:12:29.920 --> 00:12:31.280]  聖經告訴我們
[00:12:31.280 --> 00:12:33.960]  每一個真正得救的人
[00:12:33.960 --> 00:12:35.800]  都是被聖靈感動
[00:12:35.800 --> 00:12:37.440]  為罪為義
[00:12:37.440 --> 00:12:39.760]  為審判責備自己
[00:12:39.760 --> 00:12:43.040]  以致我們能夠接受耶穌基督
[00:12:43.040 --> 00:12:46.600]  這個真是和我們自己的想法是很不同的
[00:12:46.600 --> 00:12:51.400]  我們每個人都是希望自滿
[00:12:51.400 --> 00:12:52.680]  希望自足
[00:12:52.680 --> 00:12:54.400]  希望接受耶穌基督
[00:12:54.400 --> 00:12:56.880]  就是能夠得到耶穌基督的祝福
[00:12:56.880 --> 00:12:59.040]  能夠得到神的保守
[00:12:59.040 --> 00:13:01.440]  甚至是得到永生
[00:13:01.440 --> 00:13:04.520]  但是耶穌基督告訴我們
[00:13:04.520 --> 00:13:05.760]  剛剛相反
[00:13:05.760 --> 00:13:07.800]  你要來跟從我
[00:13:07.800 --> 00:13:09.640]  你要接受我的話
[00:13:09.640 --> 00:13:11.920]  你首先是要謙卑
[00:13:11.920 --> 00:13:14.040]  你要見到自己的罪
[00:13:14.040 --> 00:13:17.080]  為自己的罪哀悼傷心的人
[00:13:17.080 --> 00:13:18.920]  好像瑞利一樣
[00:13:18.920 --> 00:13:22.040]  你才能夠跟從我
[00:13:22.040 --> 00:13:23.880]  你才能夠得救
[00:13:23.880 --> 00:13:26.400]  在《瑪齊福音》五章四節
[00:13:26.400 --> 00:13:27.320]  經文說
[00:13:27.320 --> 00:13:29.120]  哀悼的人有福了
[00:13:29.120 --> 00:13:32.000]  因為他們必得安慰
[00:13:32.000 --> 00:13:34.600]  我們知道這個就是登山補訓
[00:13:34.600 --> 00:13:36.600]  五章三節才講完
[00:13:36.600 --> 00:13:38.000]  虛心的人有福了
[00:13:38.000 --> 00:13:41.080]  因為天國是屬於他們的
[00:13:41.080 --> 00:13:42.720]  但是在這五章四節
[00:13:42.720 --> 00:13:44.880]  就說哀悼的人有福了
[00:13:44.880 --> 00:13:46.640]  他們必得安慰
[00:13:46.640 --> 00:13:48.320]  為什麼要哀悼?
[00:13:48.320 --> 00:13:51.520]  是為自己的罪哀悼
[00:13:51.520 --> 00:13:53.600]  就好像瑞利一樣
[00:13:53.600 --> 00:13:56.000]  詩篇三十四篇十八節
[00:13:56.000 --> 00:13:59.160]  也說耶和華靠近傷心的人
[00:13:59.160 --> 00:14:02.840]  拯救靈性痛悔的人
[00:14:02.840 --> 00:14:05.560]  耶和華靠近的不是高傲的人
[00:14:05.560 --> 00:14:09.200]  耶和華不是去靠近那位是法利賽人
[00:14:09.200 --> 00:14:11.680]  耶和華靠近瑞利
[00:14:11.680 --> 00:14:13.480]  因為他是傷心的人
[00:14:13.480 --> 00:14:16.200]  他是靈性痛悔的人
[00:14:16.200 --> 00:14:17.800]  只有這樣
[00:14:17.800 --> 00:14:22.520]  神的國才能夠真真正正進入我們的心裡面
[00:14:22.520 --> 00:14:23.680]  只有這樣
[00:14:23.680 --> 00:14:28.200]  聖靈才能夠真真正正入住在我們的裡面
[00:14:28.200 --> 00:14:30.760]  你說為什麼一定要這樣呢?
[00:14:30.760 --> 00:14:32.920]  我做過自我的人
[00:14:32.920 --> 00:14:35.560]  加上聖靈入住
[00:14:35.560 --> 00:14:37.440]  那就更加好
[00:14:37.440 --> 00:14:39.720]  兩樣都兼收
[00:14:39.720 --> 00:14:41.240]  多好啊
[00:14:41.240 --> 00:14:43.520]  其實很容易
[00:14:43.520 --> 00:14:45.680]  如果我們不是真的倒空自己的話
[00:14:45.680 --> 00:14:47.640]  我們不能夠真真正正
[00:14:47.640 --> 00:14:50.360]  讓聖靈入住我們的裡面
[00:14:50.360 --> 00:14:51.360]  為什麼呢?
[00:14:51.360 --> 00:14:54.160]  因為當一隻杯
[00:14:54.160 --> 00:14:57.760]  如果是裝滿了石頭、裝滿了沙的話
[00:14:57.760 --> 00:15:00.480]  就不能夠倒一些很好的咖啡進去
[00:15:00.480 --> 00:15:03.080]  如果我們要倒一些很好的咖啡進去的時候
[00:15:03.080 --> 00:15:04.400]  我們首先要怎樣?
[00:15:04.400 --> 00:15:08.560]  我們首先要將那些自我、那些石頭、那些沙
[00:15:08.560 --> 00:15:10.040]  全部倒出來
[00:15:10.040 --> 00:15:13.240]  然後才可以裝一些好的咖啡進去
[00:15:13.240 --> 00:15:14.720]  我們都是一樣
[00:15:14.720 --> 00:15:17.720]  當我們是充滿自我、自私的時候
[00:15:17.720 --> 00:15:21.160]  聖靈根本是不能夠進入我們的裡面
[00:15:21.160 --> 00:15:23.600]  我們要寫記
[00:15:23.600 --> 00:15:25.120]  要倒空自己
[00:15:25.120 --> 00:15:29.320]  以致聖靈能夠進入我們的裡面
[00:15:29.320 --> 00:15:31.280]  你說好了好了
[00:15:31.280 --> 00:15:32.720]  怕了你了
[00:15:32.720 --> 00:15:34.840]  我接受了虛心了
[00:15:34.840 --> 00:15:36.240]  接受了耶穌基督了
[00:15:36.240 --> 00:15:37.560]  聖靈入住了
[00:15:37.560 --> 00:15:40.280]  那我能不能夠放鬆一點
[00:15:40.280 --> 00:15:42.880]  能不能夠自我一點
[00:15:42.880 --> 00:15:43.960]  當然不可以了
[00:15:43.960 --> 00:15:47.680]  如果你是有聽我上一次講的第二講
[00:15:47.680 --> 00:15:50.760]  每一個真真正正得救的人
[00:15:50.760 --> 00:15:53.760]  他有信心的話一定是有行為
[00:15:53.760 --> 00:15:55.080]  繼續是要怎樣?
[00:15:55.080 --> 00:15:57.760]  繼續是要壓制著我的自我
[00:15:57.760 --> 00:16:00.040]  繼續是要排除自我
[00:16:00.040 --> 00:16:02.920]  來到被聖靈帶領
[00:16:02.920 --> 00:16:07.000]  所以不可以說做了基督徒之後就放縱
[00:16:07.000 --> 00:16:08.520]  其實剛才那一節的經文
[00:16:08.520 --> 00:16:10.560]  《羅馬書》七章十八節
[00:16:10.560 --> 00:16:13.480]  保羅說在我裡面沒有良善
[00:16:13.480 --> 00:16:15.520]  行出來由不得我
[00:16:15.520 --> 00:16:17.600]  這一節的經文
[00:16:17.600 --> 00:16:22.040]  其實講的是一個已經是信主的人
[00:16:22.040 --> 00:16:24.320]  是在講保羅他自己
[00:16:24.320 --> 00:16:26.720]  保羅是接受了耶穌基督之後
[00:16:26.720 --> 00:16:29.760]  他仍然是有這個鬥爭在他裡面
[00:16:29.760 --> 00:16:31.160]  他有他的救我
[00:16:31.160 --> 00:16:32.720]  他有他的身人
[00:16:32.720 --> 00:16:33.920]  他有他的肉體
[00:16:33.920 --> 00:16:37.560]  他有靈在他裡面來鬥爭
[00:16:37.560 --> 00:16:39.640]  他知道他的肉體
[00:16:39.640 --> 00:16:40.680]  他的救我
[00:16:40.680 --> 00:16:43.120]  是沒有半點的良善
[00:16:43.120 --> 00:16:46.360]  這個是一個已經信了主的人
[00:16:46.360 --> 00:16:49.000]  講出來的說話
[00:16:49.000 --> 00:16:50.120]  保羅也在這裡
[00:16:50.120 --> 00:16:52.680]  《加拉太書》二章二十節
[00:16:52.680 --> 00:16:55.920]  講我與基督同釘十字架
[00:16:55.920 --> 00:16:58.120]  現在活著的不再是我
[00:16:58.120 --> 00:17:01.680]  乃是基督在我裡面活著
[00:17:01.680 --> 00:17:03.560]  這節經文告訴我們
[00:17:03.560 --> 00:17:07.800]  一個真正是捨己跟隨耶穌基督的人
[00:17:07.800 --> 00:17:10.640]  他是會不再為自己而活
[00:17:10.640 --> 00:17:13.640]  他是會為基督而活
[00:17:13.640 --> 00:17:15.600]  這個是很不同
[00:17:15.600 --> 00:17:17.640]  一般我們的人
[00:17:17.640 --> 00:17:19.200]  是接受耶穌基督
[00:17:19.200 --> 00:17:22.440]  是希望接受耶穌基督成為我們的救主
[00:17:22.440 --> 00:17:26.200]  而不是接受耶穌基督成為我們的主宰
[00:17:26.200 --> 00:17:27.640]  有什麼不同?
[00:17:27.640 --> 00:17:30.240]  救主就是希望得到祝福
[00:17:30.240 --> 00:17:31.200]  打救我
[00:17:31.200 --> 00:17:32.480]  保守我
[00:17:32.480 --> 00:17:34.360]  給我永生
[00:17:34.360 --> 00:17:37.720]  但是接受耶穌基督成為主宰是怎麼樣?
[00:17:37.720 --> 00:17:39.520]  要是被祂管轄
[00:17:39.520 --> 00:17:42.280]  要祂是主宰我們的生命
[00:17:42.280 --> 00:17:45.680]  我們活著的不再是為自己來活
[00:17:45.680 --> 00:17:48.440]  而是為主來活每一天
[00:17:48.440 --> 00:17:50.160]  是很不同的
[00:17:50.160 --> 00:17:52.920]  所以一個真真正正接受耶穌基督的人
[00:17:52.920 --> 00:17:57.080]  是捨己來跟從
[00:17:57.080 --> 00:17:59.000]  菲勒比書三章三節
[00:17:59.000 --> 00:17:59.880]  保羅又說
[00:17:59.880 --> 00:18:09.560]  我們成為基督徒之後
[00:18:09.560 --> 00:18:12.000]  誇口的是誇耶穌基督
[00:18:12.000 --> 00:18:14.960]  不再是依靠自己的肉體
[00:18:14.960 --> 00:18:15.960]  因為保羅說
[00:18:15.960 --> 00:18:18.320]  在我裡面我的肉體
[00:18:18.320 --> 00:18:20.640]  並無半點的良善
[00:18:20.640 --> 00:18:23.920]  絕對是不可靠
