
[00:00:00.000 --> 00:00:03.320]  我們很感恩可以一起去看神的話語
[00:05:56.920 --> 00:05:58.040]  他們說七個
[00:05:58.040 --> 00:05:59.280]  耶穌說
[00:05:59.280 --> 00:06:02.360]  你們還不明白嗎?
[00:06:02.360 --> 00:06:05.240]  就是明白五餅議如餵飽五千人
[00:06:05.240 --> 00:06:06.920]  和餵飽四千人
[00:06:06.920 --> 00:06:09.560]  關鍵就是耶穌這一段的對答
[00:06:09.560 --> 00:06:11.360]  好,想問大家你們明白嗎?
[00:06:11.360 --> 00:06:13.920]  明白
[00:06:15.960 --> 00:06:17.920]  我聽完之後我一頭暈頭
[00:06:17.920 --> 00:06:20.240]  那麼多無辜
[00:06:20.240 --> 00:06:21.280]  你瞎的嗎?
[00:06:21.280 --> 00:06:22.240]  你聾的嗎?
[00:06:22.240 --> 00:06:23.080]  你沒腦子嗎?
[00:06:23.080 --> 00:06:24.240]  你這麼笨的嗎?
[00:06:24.240 --> 00:06:26.480]  我一頭暈頭
[00:06:26.480 --> 00:06:29.880]  關鍵似乎就是那十二個籃子
[00:06:29.880 --> 00:06:31.960]  和七個糠子
[00:06:31.960 --> 00:06:36.520]  就是似乎是用耶穌的問和門徒回答
[00:06:36.520 --> 00:06:39.160]  這個關鍵去理解這兩個神蹟
[00:06:39.160 --> 00:06:41.440]  我真的不明白
[00:06:41.440 --> 00:06:43.840]  直至一直去尋索
[00:06:43.840 --> 00:06:47.920]  一直去看一些不同的《釋經家》的解釋
[00:06:47.920 --> 00:06:51.440]  那麼我就嘗試將這兩個神蹟
[00:06:51.440 --> 00:06:52.800]  做一個比較
[00:06:52.800 --> 00:06:53.520]  就是
[00:06:53.520 --> 00:06:55.840]  使五千人吃飽
[00:06:55.840 --> 00:06:57.840]  以及使四千人吃飽
[00:06:57.840 --> 00:06:59.640]  究竟這兩個神蹟
[00:06:59.640 --> 00:07:02.760]  特別是那十二個籃子和七個糠子
[00:07:02.760 --> 00:07:05.120]  為什麼是關鍵呢?
[00:07:05.120 --> 00:07:09.040]  大家留意這兩個神蹟所發生的地方
[00:07:09.040 --> 00:07:11.720]  使五千人吃飽
[00:07:11.720 --> 00:07:14.200]  就在加利利境內的荒野
[00:07:14.200 --> 00:07:15.400]  你看上文就看到了
[00:07:15.400 --> 00:07:19.440]  這是在加利利境內一個偏僻的地方
[00:07:19.440 --> 00:07:22.200]  但是使四千人吃飽
[00:07:22.200 --> 00:07:24.480]  就在加利利湖的東邊
[00:07:24.480 --> 00:07:26.720]  因為你知道在馬克福音說
[00:07:26.720 --> 00:07:29.160]  他們從底加玻利那裡過來
[00:07:29.160 --> 00:07:31.800]  這兩個地方告訴我們
[00:07:31.800 --> 00:07:33.800]  使五千人吃飽
[00:07:33.800 --> 00:07:35.720]  那群人是什麼人呢?
[00:07:35.720 --> 00:07:37.400]  猶太人
[00:07:37.400 --> 00:07:39.200]  使四千人吃飽
[00:07:39.200 --> 00:07:40.240]  主要是什麼人呢?
[00:07:40.600 --> 00:07:41.840]  外邦人
[00:07:41.840 --> 00:07:44.400]  兩個不同的地方
[00:07:44.400 --> 00:07:47.080]  顯示兩群不同的群眾
[00:07:47.080 --> 00:07:50.040]  他們的食物很少
[00:07:50.040 --> 00:07:51.160]  五餅二魚
[00:07:51.160 --> 00:07:53.120]  七個餅
[00:07:53.120 --> 00:07:53.680]  幾條魚
[00:07:53.680 --> 00:07:55.280]  都是很少很少的食物
[00:07:55.280 --> 00:07:57.480]  但是誰做得到
[00:07:57.480 --> 00:07:59.000]  可以餵飽這麼多人呢?
[00:07:59.000 --> 00:08:00.280]  兩個都告訴我們
[00:08:00.280 --> 00:08:00.960]  是耶穌
[00:08:00.960 --> 00:08:02.840]  他要凸顯這麼少的東西
[00:08:02.840 --> 00:08:05.760]  耶穌都能夠顯示一個這樣的神蹟
[00:08:05.760 --> 00:08:06.760]  但是這個神蹟
[00:08:06.760 --> 00:08:08.000]  有什麼意義呢?
[00:08:08.000 --> 00:08:11.480]  意義就是十二個籃子和七個糠子
[00:08:11.480 --> 00:08:15.760]  收拾碎屑的容器是籃子
[00:08:15.760 --> 00:08:18.320]  籃子就是口小一點
[00:08:18.320 --> 00:08:19.480]  圓圓的
[00:08:19.480 --> 00:08:20.520]  下面大一點
[00:08:20.520 --> 00:08:23.960]  猶太人多用的一個容器
[00:08:23.960 --> 00:08:26.280]  糠子就是直身的
[00:08:26.280 --> 00:08:29.760]  外邦人多用的容器
[00:08:29.760 --> 00:08:32.440]  多少個容器呢?
[00:08:32.440 --> 00:08:33.280]  十二
[00:08:33.280 --> 00:08:34.920]  十二字牌
[00:08:34.920 --> 00:08:36.080]  代表猶太人
[00:08:36.600 --> 00:08:38.120]  七在猶太人眼中
[00:08:38.120 --> 00:08:40.240]  七是一個完全的數字
[00:08:40.240 --> 00:08:41.840]  代表所有
[00:08:41.840 --> 00:08:43.000]  普世性
[00:08:43.000 --> 00:08:47.400]  所以如果我們這樣從門徒的對答
[00:08:47.400 --> 00:08:49.000]  耶穌給的提示
[00:08:49.000 --> 00:08:51.200]  我們都應該得到這個結論
[00:08:51.200 --> 00:08:52.840]  為什麼要做兩次呢?
[00:08:52.840 --> 00:08:54.840]  一個是對猶太人
[00:08:54.840 --> 00:08:57.040]  一個是對外邦人
[00:08:57.040 --> 00:08:58.720]  這也是一個明顯的
[00:08:58.720 --> 00:08:59.840]  得到這個結論
[00:08:59.840 --> 00:09:02.240]  餵飽猶太人
[00:09:02.240 --> 00:09:04.560]  跟餵飽外邦人有什麼關係呢?
[00:09:04.560 --> 00:09:06.360]  難道猶太人是大食一點
[00:09:06.360 --> 00:09:08.080]  外邦人的吃法就不同
[00:09:08.080 --> 00:09:10.360]  要問這兩個神蹟
[00:09:10.360 --> 00:09:12.440]  是指向什麼呢?
[00:09:12.440 --> 00:09:13.560]  為什麼這麼重要
[00:09:13.560 --> 00:09:15.040]  要四福音都記載呢?
[00:09:15.040 --> 00:09:17.560]  我又嘗試將這兩個神蹟
[00:09:17.560 --> 00:09:20.080]  跟聖餐去比較
[00:09:20.080 --> 00:09:22.440]  特別你留意這兩個神蹟
[00:09:22.440 --> 00:09:24.480]  跟聖餐所用的動詞
[00:09:24.480 --> 00:09:26.000]  就是那個動作
[00:09:26.000 --> 00:09:29.240]  原來非常非常相似
[00:09:29.240 --> 00:09:30.560]  簡直是一模一樣
[00:09:30.560 --> 00:09:34.000]  餵飽五千人
[00:09:35.000 --> 00:09:37.320]  跟四千人和聖餐的比較
[00:09:37.320 --> 00:09:42.160]  在五千人就是坐在青草地上
[00:09:42.160 --> 00:09:44.720]  四千人就是坐在地上
[00:09:44.720 --> 00:09:45.840]  而這個字
[00:09:45.840 --> 00:09:46.800]  坐這個字呢
[00:09:46.800 --> 00:09:48.560]  在聖餐就叫做坐直
[00:09:48.560 --> 00:09:50.560]  其實這個字就是坐著吃東西的意思
[00:09:50.560 --> 00:09:54.280]  拿著餅和魚
[00:09:54.280 --> 00:09:55.360]  同一個字
[00:09:55.360 --> 00:09:56.440]  拿著餅
[00:09:56.440 --> 00:09:58.680]  在聖餐就拿著餅和杯
[00:09:58.680 --> 00:10:00.760]  這個動作是一模一樣
[00:10:00.760 --> 00:10:03.360]  接著就祝福
[00:10:04.440 --> 00:10:05.720]  在餵飽四千人
[00:10:05.720 --> 00:10:07.920]  祝福已經是多加一個祝謝這個字
[00:10:07.920 --> 00:10:09.640]  就祝謝餅
[00:10:09.640 --> 00:10:10.960]  祝福魚
[00:10:10.960 --> 00:10:12.920]  這兩個字的意思是相同的
[00:10:12.920 --> 00:10:13.880]  是相通的
[00:10:13.880 --> 00:10:15.320]  但是加了這個字呢
[00:10:15.320 --> 00:10:16.720]  也有些特別
[00:10:16.720 --> 00:10:18.520]  如果是希臘文
[00:10:18.520 --> 00:10:21.280]  祝謝這個字就是Eucharist tale
[00:10:21.280 --> 00:10:24.080]  其實今天聖餐的英文是什麼呢?
[00:10:24.080 --> 00:10:25.480]  Eucharist
[00:10:25.480 --> 00:10:27.280]  就是聖餐的字
[00:10:27.280 --> 00:10:30.080]  張開餅
[00:10:30.080 --> 00:10:31.600]  張開餅
[00:10:31.600 --> 00:10:33.000]  在聖餐也是
[00:10:33.000 --> 00:10:34.840]  這是喻表耶穌的身體
[00:10:34.840 --> 00:10:37.080]  弟彼門徒
[00:10:37.080 --> 00:10:38.840]  三個都是
[00:10:38.840 --> 00:10:40.480]  不是門徒做的
[00:10:40.480 --> 00:10:42.200]  門徒是一個 agent(代理人)
[00:10:42.200 --> 00:10:43.880]  他拿著餅和魚
[00:10:43.880 --> 00:10:47.280]  分發出去
[00:10:47.280 --> 00:10:49.160]  門徒是經歷這個神蹟
[00:10:49.160 --> 00:10:50.920]  是有份參與這個神蹟
[00:10:50.920 --> 00:10:52.360]  不是做到這個神蹟
[00:10:52.360 --> 00:10:53.880]  是耶穌才做得到
[00:10:53.880 --> 00:10:55.920]  所以如果你留意
[00:10:55.920 --> 00:10:58.320]  在《馬可》的記載
[00:10:58.320 --> 00:11:00.200]  原來用了這些字眼
[00:11:00.200 --> 00:11:04.360]  是指向著聖餐
[00:11:04.360 --> 00:11:06.760]  兩個神蹟指向聖餐
[00:11:06.760 --> 00:11:10.640]  聖餐就是紀念耶穌基督為我們成就救恩
[00:11:10.640 --> 00:11:12.720]  所以如果你這麼看的話
[00:11:12.720 --> 00:11:13.720]  你可以知道
[00:11:13.720 --> 00:11:16.720]  為什麼會這樣擺放呢?
[00:11:16.720 --> 00:11:18.800]  我們做一點點的總結
[00:11:18.800 --> 00:11:21.120]  從《馬可》的福音去看
[00:11:21.120 --> 00:11:23.840]  為什麼這麼重要
[00:11:23.840 --> 00:11:27.200]  要四福音都擺放呢?
[00:11:27.200 --> 00:11:28.520]  因為這兩個神蹟
[00:11:28.520 --> 00:11:30.760]  不是單單餵飽你這麼簡單
[00:11:30.760 --> 00:11:33.640]  是指向聖餐
[00:11:33.640 --> 00:11:35.680]  尼塞亞的筵席
[00:11:35.680 --> 00:11:37.280]  救恩
[00:11:37.280 --> 00:11:41.240]  是唯有耶穌才能夠成就這個救恩
[00:11:41.240 --> 00:11:43.760]  改變我們的人生
[00:11:43.760 --> 00:11:45.080]  改變我們的命運
[00:11:45.080 --> 00:11:48.360]  為什麼要做兩次呢?
[00:11:48.360 --> 00:11:51.080]  猶太人需要救恩
[00:11:51.080 --> 00:11:53.520]  外邦人同樣需要救恩
[00:11:53.520 --> 00:11:55.080]  要不然我們就沒有份
[00:11:55.800 --> 00:11:59.520]  所以他說在猶太地方
[00:11:59.520 --> 00:12:02.160]  在加里里胡的東邊外邦地方
[00:12:02.160 --> 00:12:04.720]  告訴我們這是普世的救恩
[00:12:04.720 --> 00:12:08.640]  所以一直以來很容易得到
[00:12:08.640 --> 00:12:09.840]  他是誰呢?
[00:12:09.840 --> 00:12:12.840]  能夠設立天國筵席的
[00:12:12.840 --> 00:12:14.040]  就是尼塞亞
[00:12:14.040 --> 00:12:15.120]  是唯獨耶穌
[00:12:15.120 --> 00:12:17.880]  你會發覺兩個神蹟都很強調
[00:12:17.880 --> 00:12:19.200]  門徒是做不到的
[00:12:19.200 --> 00:12:20.760]  是耶穌才能夠搞定
[00:12:20.760 --> 00:12:23.200]  他成就了什麼呢?
[00:12:23.200 --> 00:12:25.760]  他成就了普世的救恩
[00:12:26.800 --> 00:12:28.480]  所以如果你這樣看
[00:12:28.480 --> 00:12:30.640]  你已經解了今天這段經文
[00:12:30.640 --> 00:12:33.480]  這段經文不是單單簡單地說
[00:12:33.480 --> 00:12:35.640]  我們能夠肚餓得飽足
[00:12:35.640 --> 00:12:37.600]  更加是說我們的生命
[00:12:37.600 --> 00:12:41.160]  我們在屬靈上能夠得到滿足
[00:12:41.160 --> 00:12:43.240]  我們回到《路加福音》
[00:12:43.240 --> 00:12:45.560]  說說這段經文的背景
[00:12:45.560 --> 00:12:48.400]  大家應該都熟悉了
[00:12:48.400 --> 00:12:50.280]  《路加福音》
[00:12:50.280 --> 00:12:52.960]  由九章五十一到十九章四十四
[00:12:52.960 --> 00:12:54.960]  就是耶穌面向耶路撒冷
[00:12:54.960 --> 00:12:57.160]  祂在加利利的侍奉完了
[00:12:57.160 --> 00:12:59.520]  用了大約十章的篇幅
[00:12:59.520 --> 00:13:04.360]  描述祂南下去耶路撒冷的旅途中
[00:13:04.360 --> 00:13:05.200]  一些經歷
[00:13:05.200 --> 00:13:06.000]  一些教導
[00:13:06.000 --> 00:13:07.000]  一些神蹟
[00:13:07.000 --> 00:13:09.360]  我們一般叫做旅途敘事
[00:13:09.360 --> 00:13:12.360]  在旅途敘事之前
[00:13:12.360 --> 00:13:15.040]  就是九章一到五十這一段
[00:13:15.040 --> 00:13:16.400]  其實說什麼呢?
[00:13:16.400 --> 00:13:19.880]  就是說耶穌在加利利的侍奉完之後
[00:13:19.880 --> 00:13:23.520]  在祂面向耶路撒冷之前
[00:13:23.720 --> 00:13:25.440]  祂想說兩件事
[00:13:25.440 --> 00:13:27.280]  耶穌的身份
[00:13:27.280 --> 00:13:28.600]  祂是誰?
[00:13:28.600 --> 00:13:29.800]  祂做了什麼?
[00:13:29.800 --> 00:13:31.560]  所以你會發覺在這一段內
[00:13:31.560 --> 00:13:32.520]  耶穌做了什麼呢?
[00:13:32.520 --> 00:13:34.200]  會登山變相的
[00:13:34.200 --> 00:13:35.920]  想告訴門徒
[00:13:35.920 --> 00:13:38.440]  讓人們知道祂其實是誰
[00:13:38.440 --> 00:13:42.480]  但是這一段也會提到門徒的角色
[00:13:42.480 --> 00:13:45.400]  門徒的使命和門徒的特質
[00:13:45.400 --> 00:13:48.920]  所以你上個星期也聽到
[00:13:48.920 --> 00:13:51.520]  就是耶穌差遣門徒出去
[00:13:51.520 --> 00:13:54.200]  又呼籲他們有權柄能力
[00:13:54.200 --> 00:13:55.880]  可以宣講
[00:13:55.880 --> 00:13:56.800]  可以治病
[00:13:56.800 --> 00:13:57.800]  可以趕鬼
[00:13:57.800 --> 00:13:59.680]  所以在這一段
[00:13:59.680 --> 00:14:02.040]  就是在你旅途敘事剛剛之前
[00:14:02.040 --> 00:14:06.280]  一個很重要的轉合
[00:14:06.280 --> 00:14:08.080]  就是想說兩件事
[00:14:08.080 --> 00:14:11.040]  可以說是基督是誰
[00:14:11.040 --> 00:14:14.160]  以及門徒的角色
[00:14:14.160 --> 00:14:15.840]  我們今天這一段
[00:14:15.840 --> 00:14:17.320]  就是說第一件事
[00:14:17.320 --> 00:14:19.120]  耶穌的身份
[00:14:19.120 --> 00:14:21.120]  祂所成就的事
[00:14:21.720 --> 00:14:23.560]  其實你一路看路加
[00:14:23.560 --> 00:14:24.400]  很精彩的
[00:14:24.400 --> 00:14:27.120]  你一路也不會陌生這個主題的
[00:14:27.120 --> 00:14:30.200]  在路加福音第五章第二十一節
[00:14:30.200 --> 00:14:33.320]  記得耶穌治了一個癱子
[00:14:33.320 --> 00:14:34.560]  吊下了一個癱子
[00:14:34.560 --> 00:14:35.640]  耶穌治了他
[00:14:35.640 --> 00:14:37.000]  又赦他的罪
[00:14:37.000 --> 00:14:39.000]  民事發來吹人
[00:14:39.000 --> 00:14:40.560]  就開始議論
[00:14:40.560 --> 00:14:42.200]  這是誰呢?
[00:14:42.200 --> 00:14:44.520]  講褻瀆的話
[00:14:44.520 --> 00:14:45.600]  除了神
[00:14:45.600 --> 00:14:46.760]  誰可以赦罪呢?
[00:14:46.760 --> 00:14:48.520]  已經在問這是誰呢?
[00:14:48.520 --> 00:14:49.720]  這麼大膽
[00:14:49.720 --> 00:14:50.800]  可以赦罪?
[00:14:51.560 --> 00:14:52.760]  到了七章四十九
[00:14:52.760 --> 00:14:55.600]  你記得有一個有罪的女人
[00:14:55.600 --> 00:14:56.840]  跟耶穌坐直
[00:14:56.840 --> 00:14:57.640]  哭了
[00:14:57.640 --> 00:14:59.000]  滴濕了耶穌的腿
[00:14:59.000 --> 00:15:00.280]  用頭髮去擦
[00:15:00.280 --> 00:15:01.320]  用膏去抹
[00:15:01.320 --> 00:15:04.160]  接著那些同直的人心裡說
[00:15:04.160 --> 00:15:05.520]  這是什麼人呢?
[00:15:05.520 --> 00:15:07.120]  可以赦免別人的罪
[00:15:07.120 --> 00:15:09.800]  因為耶穌赦了這個女人的罪
[00:15:09.800 --> 00:15:13.800]  到了第八章
[00:15:13.800 --> 00:15:15.880]  就是這一章的前一章
[00:15:15.880 --> 00:15:19.680]  經過了平靜風浪這件事
[00:15:19.680 --> 00:15:21.320]  門徒憂懼怕
[00:15:21.320 --> 00:15:23.000]  又驚訝彼此說
[00:15:23.000 --> 00:15:24.360]  這是誰呢?
[00:15:24.360 --> 00:15:26.360]  他吩咐風和水
[00:15:26.360 --> 00:15:28.240]  連風和水也聽從他
[00:15:28.240 --> 00:15:29.640]  所以題外話
[00:15:29.640 --> 00:15:31.120]  大家不要信風水
[00:15:31.120 --> 00:15:33.680]  風和水也聽從耶穌
[00:15:33.680 --> 00:15:37.560]  每個人都在問這是誰呢?
[00:15:37.560 --> 00:15:39.800]  原來當時的人
[00:15:39.800 --> 00:15:41.200]  歷世歷代的人
[00:15:41.200 --> 00:15:42.000]  到了今天
[00:15:42.000 --> 00:15:43.120]  剛才說的史特伯
[00:15:43.120 --> 00:15:44.240]  都在問這個問題
[00:15:44.240 --> 00:15:45.240]  這是誰呢?
[00:15:45.240 --> 00:15:47.400]  所以今天這個神蹟
[00:15:47.400 --> 00:15:48.840]  就想告訴我們
[00:15:48.840 --> 00:15:51.120]  究竟耶穌是誰呢?
[00:15:51.320 --> 00:15:58.200]  這段經文的大綱的解法
[00:15:58.200 --> 00:16:00.080]  剛才已經用馬可解釋了
[00:16:00.080 --> 00:16:01.880]  不過現在再仔細一點
[00:16:01.880 --> 00:16:05.240]  解釋一些我們可以多點思想
[00:16:05.240 --> 00:16:06.840]  多點學習的地方
[00:16:06.840 --> 00:16:09.720]  在第十節
[00:16:09.720 --> 00:16:11.280]  使徒們回來
[00:16:11.280 --> 00:16:13.600]  把所做的事告訴耶穌
[00:16:13.600 --> 00:16:16.200]  耶穌就私下帶他們離開那裡
