
[00:00:00.000 --> 00:00:03.000]  大英姊妹剛剛說了感恩節
[00:01:54.000 --> 00:01:57.000]  會遞手給你
[00:01:57.000 --> 00:01:59.000]  牠不會問Why的 是不是
[00:01:59.000 --> 00:02:01.000]  你做了 你又開心
[00:02:01.000 --> 00:02:03.000]  狗看到牠的主人開心
[00:02:03.000 --> 00:02:04.000]  牠又開心
[00:02:04.000 --> 00:02:07.000]  那就夠了 是不是
[00:02:07.000 --> 00:02:09.000]  但是人與生俱來
[00:02:09.000 --> 00:02:12.000]  從小到大都會問Why
[00:02:12.000 --> 00:02:14.000]  小事我們有些東西
[00:02:14.000 --> 00:02:16.000]  越來越明白了
[00:02:16.000 --> 00:02:20.000]  這個事情怎麼運作
[00:02:20.000 --> 00:02:21.000]  我們都很少問
[00:02:21.000 --> 00:02:24.000]  但是歸根結底
[00:02:24.000 --> 00:02:25.000]  我們都問
[00:02:25.000 --> 00:02:28.000]  那我活在世上有什麼意義呢
[00:02:28.000 --> 00:02:31.000]  這個是一個好像龐大的一個
[00:02:31.000 --> 00:02:35.000]  為何Why的一個問題
[00:02:35.000 --> 00:02:37.000]  那上一次就說到
[00:02:37.000 --> 00:02:38.000]  第五講的時候
[00:02:38.000 --> 00:02:40.000]  就說到我們已經說過
[00:02:40.000 --> 00:02:43.000]  這個世界是怎麼運作的呢
[00:02:43.000 --> 00:02:44.000]  有不同的方式
[00:02:44.000 --> 00:02:46.000]  不同的人怎麼去看這個世界
[00:02:46.000 --> 00:02:49.000]  這個世界怎麼運作
[00:02:49.000 --> 00:02:52.000]  那記得上一次
[00:02:52.000 --> 00:02:54.000]  其中有一種的看法
[00:02:54.000 --> 00:02:56.000]  就是有些人就覺得
[00:02:56.000 --> 00:02:57.000]  是沒有那麼多東西的
[00:02:57.000 --> 00:02:59.000]  未知生煙之死
[00:02:59.000 --> 00:03:00.000]  就是很多東西
[00:03:00.000 --> 00:03:01.000]  其實你都見不到的東西
[00:03:01.000 --> 00:03:02.000]  都是很抽象
[00:03:02.000 --> 00:03:04.000]  都不需要想那麼多了
[00:03:04.000 --> 00:03:05.000]  那唯一見到的
[00:03:05.000 --> 00:03:08.000]  就是一個物質世界
[00:03:08.000 --> 00:03:10.000]  就是今朝有了今朝醉
[00:03:10.000 --> 00:03:11.000]  物質這個世界
[00:03:11.000 --> 00:03:13.000]  那各樣東西都是大自然定律
[00:03:13.000 --> 00:03:14.000]  已經定的了
[00:03:14.000 --> 00:03:16.000]  就是都不需要想那麼多神
[00:03:16.000 --> 00:03:19.000]  不需要想那麼多屬靈的東西
[00:03:19.000 --> 00:03:22.000]  當然之前已經有一個講
[00:03:22.000 --> 00:03:24.000]  講到究竟有沒有屬靈界的事情
[00:03:24.000 --> 00:03:25.000]  諸如此類
[00:03:25.000 --> 00:03:27.000]  那些不會重複講
[00:03:27.000 --> 00:03:30.000]  但是這個提回這一點
[00:03:30.000 --> 00:03:31.000]  就是因為這個都是
[00:03:31.000 --> 00:03:37.000]  很多人的心裏面的一個想法
[00:03:37.000 --> 00:03:38.000]  很多人的心裏面的想法
[00:03:38.000 --> 00:03:40.000]  就是說這個世界
[00:03:40.000 --> 00:03:44.000]  其實都是這個物質世界的主宰
[00:03:44.000 --> 00:03:46.000]  那樣東西就是物理定律
[00:03:46.000 --> 00:03:51.000]  來去運作而行的
[00:03:51.000 --> 00:03:54.000]  那你知道物理定律運作而行的
[00:03:54.000 --> 00:03:56.000]  這個宇宙觀
[00:03:56.000 --> 00:03:58.000]  其實上一次都有提到一點
[00:03:58.000 --> 00:04:01.000]  其實是談不上有意義的
[00:04:01.000 --> 00:04:02.000]  是不是
[00:04:02.000 --> 00:04:03.000]  因為所有東西都是
[00:04:03.000 --> 00:04:05.000]  原子粒子碰撞出來的
[00:04:05.000 --> 00:04:06.000]  是不是
[00:04:06.000 --> 00:04:08.000]  甚至乎你今天的存在
[00:04:08.000 --> 00:04:13.000]  本身都是一顆卵子和一顆精子
[00:04:13.000 --> 00:04:15.000]  在千百萬的精子當中
[00:04:15.000 --> 00:04:17.000]  走到其中一顆卵子那裏
[00:04:17.000 --> 00:04:19.000]  然後就變了一個胚胎
[00:04:19.000 --> 00:04:24.000]  然後後來就得到適當的養料
[00:04:24.000 --> 00:04:25.000]  就成為了你
[00:04:25.000 --> 00:04:27.000]  講不上意義的
[00:04:27.000 --> 00:04:28.000]  是不是
[00:04:28.000 --> 00:04:30.000]  如果你只是想一個物質
[00:04:30.000 --> 00:04:33.000]  物理 生物學的角度來想
[00:04:33.000 --> 00:04:35.000]  沒有意義可言的
[00:04:35.000 --> 00:04:36.000]  是不是
[00:04:36.000 --> 00:04:39.000]  所以你墮胎也好
[00:04:39.000 --> 00:04:41.000]  就是存在也好
[00:04:41.000 --> 00:04:42.000]  或者不是你墮胎
[00:04:42.000 --> 00:04:44.000]  是你被人墮胎也好
[00:04:44.000 --> 00:04:45.000]  或者是你存在也好
[00:04:45.000 --> 00:04:47.000]  都是一半機率的
[00:04:47.000 --> 00:04:49.000]  一是生一是死
[00:04:49.000 --> 00:04:51.000]  所以都沒有什麼意義可談
[00:04:51.000 --> 00:04:54.000]  如果你純粹用物理學的角度來講
[00:04:54.000 --> 00:04:56.000]  這個世界很多東西
[00:04:56.000 --> 00:04:58.000]  就是轉瞬即逝
[00:04:58.000 --> 00:05:00.000]  在這個人類
[00:05:00.000 --> 00:05:01.000]  在這個地球的歷史
[00:05:01.000 --> 00:05:03.000]  也都是這麼短暫的時候
[00:05:03.000 --> 00:05:05.000]  很多東西都談不上意義
[00:05:05.000 --> 00:05:09.000]  這種虛空的看法
[00:05:09.000 --> 00:05:11.000]  其實《聖經》的作者
[00:05:11.000 --> 00:05:13.000]  《傳道書》的作者
[00:05:13.000 --> 00:05:16.000]  他是非常明白
[00:05:16.000 --> 00:05:17.000]  傳道者說
[00:05:17.000 --> 00:05:20.000]  虛空的虛空 虛空的虛空
[00:05:20.000 --> 00:05:21.000]  凡事都是虛空
[00:05:21.000 --> 00:05:22.000]  人一切的勞碌
[00:05:22.000 --> 00:05:24.000]  就是他在日光之下的勞碌
[00:05:24.000 --> 00:05:26.000]  有什麼益處呢
[00:05:26.000 --> 00:05:28.000]  一代過去 一代又來
[00:05:28.000 --> 00:05:30.000]  地卻永遠長存
[00:05:30.000 --> 00:05:32.000]  日頭出來 日頭落下
[00:05:32.000 --> 00:05:35.000]  急歸所出之地
[00:05:35.000 --> 00:05:37.000]  風往南卦 又向不轉
[00:05:37.000 --> 00:05:39.000]  不住地旋轉
[00:05:39.000 --> 00:05:42.000]  而且返回轉行沿道
[00:05:42.000 --> 00:05:44.000]  江河都往海裡流
[00:05:44.000 --> 00:05:46.000]  海卻不滿
[00:05:46.000 --> 00:05:47.000]  江河從何處流
[00:05:47.000 --> 00:05:50.000]  仍歸還何處
[00:05:50.000 --> 00:05:53.000]  這是詩人用了一半
[00:05:53.000 --> 00:05:55.000]  就是書法
[00:05:55.000 --> 00:05:57.000]  用詩的體裁來描述
[00:05:57.000 --> 00:05:59.000]  他看到宇宙萬物
[00:05:59.000 --> 00:06:02.000]  如果只是用自然現象
[00:06:02.000 --> 00:06:05.000]  去拆解 去分析的時候
[00:06:05.000 --> 00:06:08.000]  似乎都是兜兜轉轉
[00:06:08.000 --> 00:06:14.000]  但是又好像一無所得一樣
[00:06:14.000 --> 00:06:20.000]  這個當然是不令人滿意的
[00:06:20.000 --> 00:06:21.000]  是不是
[00:06:21.000 --> 00:06:23.000]  因為人生只是
[00:06:23.000 --> 00:06:25.000]  好像只有這些自然現象
[00:06:25.000 --> 00:06:28.000]  物理定律來主宰的時候
[00:06:28.000 --> 00:06:30.000]  這些物理定律
[00:06:30.000 --> 00:06:34.000]  又是沒有任何意義可談的
[00:06:34.000 --> 00:06:37.000]  這些物理定律就好像波子
[00:06:37.000 --> 00:06:40.000]  碰碰撞撞 彈彈踢踢的時候
[00:06:40.000 --> 00:06:42.000]  沒有任何意義可談的時候
[00:06:42.000 --> 00:06:45.000]  更加談不上人生有任何意義
[00:06:45.000 --> 00:06:48.000]  所以詩人的結論就是
[00:06:48.000 --> 00:06:49.000]  傳道者的結論就是說
[00:06:49.000 --> 00:06:51.000]  如果單是看到這些
[00:06:51.000 --> 00:06:53.000]  就真的很虛空
[00:06:53.000 --> 00:06:57.000]  單是看到這些就很虛空
[00:06:57.000 --> 00:07:00.000]  就好像一條鹹魚
[00:07:00.000 --> 00:07:03.000]  一條鹹魚你丟掉
[00:07:03.000 --> 00:07:08.000]  它的河水流到哪裏呢
[00:07:08.000 --> 00:07:10.000]  它都好像
[00:07:10.000 --> 00:07:13.000]  因為它是跟著那些水流的定律
[00:07:13.000 --> 00:07:15.000]  它沒有任何意義
[00:07:15.000 --> 00:07:17.000]  又沒有任何的主宰能力
[00:07:17.000 --> 00:07:18.000]  是不是
[00:07:18.000 --> 00:07:19.000]  那些水流沖到哪裏
[00:07:19.000 --> 00:07:21.000]  那就沖到哪裏
[00:07:21.000 --> 00:07:23.000]  有些人的想法就是
[00:07:23.000 --> 00:07:25.000]  在一個這樣虛空的世界
[00:07:25.000 --> 00:07:27.000]  似乎都好像身不由己
[00:07:27.000 --> 00:07:31.000]  就很多東西都沒有任何意義
[00:07:31.000 --> 00:07:32.000]  那當然了
[00:07:32.000 --> 00:07:34.000]  這個是其中一種看法
[00:07:34.000 --> 00:07:36.000]  我相信大部分的人
[00:07:36.000 --> 00:07:38.000]  如果想深一層
[00:07:38.000 --> 00:07:40.000]  你都不會滿意的
[00:07:40.000 --> 00:07:41.000]  是不是
[00:07:41.000 --> 00:07:44.000]  如果是這樣的時候
[00:07:44.000 --> 00:07:47.000]  你說這個真的很悲觀
[00:07:47.000 --> 00:07:49.000]  天天都是這樣想的時候
[00:07:49.000 --> 00:07:52.000]  不精神抑鬱都有其
[00:07:52.000 --> 00:07:54.000]  還要做工
[00:07:54.000 --> 00:07:56.000]  所以這種想法
[00:07:56.000 --> 00:07:59.000]  有兩種的出路
[00:07:59.000 --> 00:08:02.000]  第一種的出路就是不去想它
[00:08:02.000 --> 00:08:03.000]  你繼續接受
[00:08:03.000 --> 00:08:04.000]  不過你不去想它
[00:08:04.000 --> 00:08:05.000]  不去想
[00:08:05.000 --> 00:08:06.000]  看不到就看不到
[00:08:06.000 --> 00:08:07.000]  就當沒有了
[00:08:07.000 --> 00:08:08.000]  是不是
[00:08:08.000 --> 00:08:09.000]  第二種的出路
[00:08:09.000 --> 00:08:14.000]  就可能關於人生的意義
[00:08:14.000 --> 00:08:16.000]  在這個物理世界之外
[00:08:16.000 --> 00:08:21.000]  應該有更深一層的演繹
[00:08:21.000 --> 00:08:22.000]  是不是
[00:08:22.000 --> 00:08:24.000]  那下一種
[00:08:24.000 --> 00:08:25.000]  下一種
[00:08:25.000 --> 00:08:28.000]  所以有的人就相信
[00:08:28.000 --> 00:08:30.000]  雖然沒錯
[00:08:30.000 --> 00:08:32.000]  這個世界有很多東西
[00:08:32.000 --> 00:08:36.000]  好像兜兜轉轉物理的定律
[00:08:36.000 --> 00:08:40.000]  好像都是很沒有人情味的
[00:08:40.000 --> 00:08:41.000]  也都沒有人性的
[00:08:41.000 --> 00:08:43.000]  沒有意義可談的
[00:08:43.000 --> 00:08:46.000]  就是中國人都有句話
[00:08:46.000 --> 00:08:48.000]  天地不仁以萬物為初九
[00:08:48.000 --> 00:08:50.000]  其實意思就是說
[00:08:50.000 --> 00:08:53.000]  在這些大自然的定律之下
[00:08:53.000 --> 00:08:55.000]  是天地不仁的
[00:08:55.000 --> 00:08:59.000]  是沒有任何的人情味可談的
[00:08:59.000 --> 00:09:03.000]  是很殘酷的一個世界
[00:09:03.000 --> 00:09:04.000]  但是
[00:09:04.000 --> 00:09:05.000]  另外一種
[00:09:05.000 --> 00:09:09.000]  所以特別去到第十七世紀
[00:09:09.000 --> 00:09:10.000]  十八世紀
[00:09:10.000 --> 00:09:11.000]  十九世紀
[00:09:11.000 --> 00:09:14.000]  開始有人就覺得
[00:09:14.000 --> 00:09:16.000]  如果這樣是太悲觀了
[00:09:16.000 --> 00:09:20.000]  如果從哲學的角度
[00:09:20.000 --> 00:09:23.000]  存在主義就提出了一點就是說
[00:09:23.000 --> 00:09:27.000]  其實人之所以為人
[00:09:27.000 --> 00:09:32.000]  不單是得到物理現象被動的推動
[00:09:32.000 --> 00:09:34.000]  人之所以為人
[00:09:34.000 --> 00:09:38.000]  是有主導性的
[00:09:38.000 --> 00:09:41.000]  原來你和我
[00:09:41.000 --> 00:09:43.000]  就不是鹹魚
[00:09:43.000 --> 00:09:45.000]  或者不應該是鹹魚
[00:09:45.000 --> 00:09:46.000]  你知道鹹魚是怎樣的
[00:09:46.000 --> 00:09:47.000]  剛才說的
[00:09:47.000 --> 00:09:48.000]  丟到水裡
[00:09:48.000 --> 00:09:50.000]  水流流到哪裡
[00:09:50.000 --> 00:09:51.000]  它不能反抗的
[00:09:51.000 --> 00:09:54.000]  就會衝到哪裡去
[00:09:54.000 --> 00:09:55.000]  存在主義的哲學家
[00:09:55.000 --> 00:09:58.000]  他們就提出了一點
[00:09:58.000 --> 00:10:01.000]  他說其實人是有那個agency
[00:10:01.000 --> 00:10:05.000]  人是有那個主導性
[00:10:05.000 --> 00:10:07.000]  即使有多大的水流
[00:10:07.000 --> 00:10:11.000]  如果那條魚是生的
[00:10:11.000 --> 00:10:13.000]  那怎麼辦
[00:10:13.000 --> 00:10:17.000]  它可以選擇不跟那個水流的方向游
[00:10:17.000 --> 00:10:22.000]  它可以選擇它想要去的方向
[00:10:22.000 --> 00:10:25.000]  這個就是那個主導性agency的意思
[00:10:25.000 --> 00:10:28.000]  所以有的人就發覺
[00:10:28.000 --> 00:10:31.000]  其實不是的
[00:10:31.000 --> 00:10:35.000]  意義本身雖然我不知道
[00:10:35.000 --> 00:10:38.000]  但是我可以選擇
[00:10:38.000 --> 00:10:41.000]  我可以選擇做一個怎樣的人
[00:10:41.000 --> 00:10:43.000]  本身
[00:10:43.000 --> 00:10:48.000]  這個想自己是可以選擇的時候
[00:10:48.000 --> 00:10:52.000]  這個你就可以為自己創造意義
[00:10:52.000 --> 00:10:53.000]  你想一下
[00:10:53.000 --> 00:10:56.000]  譬如舉例來講
[00:10:56.000 --> 00:10:59.000]  你被人抓去坐牢
[00:10:59.000 --> 00:11:00.000]  你被人抓去坐牢
[00:11:00.000 --> 00:11:01.000]  當然有很多限制
[00:11:01.000 --> 00:11:02.000]  吃什麼
[00:11:02.000 --> 00:11:03.000]  在哪裡睡
[00:11:03.000 --> 00:11:05.000]  不能給你選擇的
[00:11:05.000 --> 00:11:11.000]  但是如果你在那些物質的層面不能選擇
[00:11:11.000 --> 00:11:12.000]  你還可以
[00:11:12.000 --> 00:11:16.000]  譬如你都聽過一些不是故事真實的
[00:11:16.000 --> 00:11:17.000]  譬如曼德拉
[00:11:17.000 --> 00:11:21.000]  他在南非為了爭取民權
[00:11:21.000 --> 00:11:24.000]  被人抓去坐牢很多年
[00:11:24.000 --> 00:11:27.000]  在他坐牢的時候
[00:11:27.000 --> 00:11:30.000]  他就去想
[00:11:30.000 --> 00:11:33.000]  他的精神去擺脫
[00:11:33.000 --> 00:11:36.000]  因為他的坐牢是令到他
[00:11:36.000 --> 00:11:39.000]  那次人是控制他
[00:11:39.000 --> 00:11:41.000]  不讓他想事情
[00:11:41.000 --> 00:11:43.000]  但是他說我的思想我的選擇
[00:11:43.000 --> 00:11:45.000]  我可以決定我想些什麼
[00:11:45.000 --> 00:11:49.000]  我每天我決定要怎樣來去
[00:11:49.000 --> 00:11:51.000]  過我今天坐牢
[00:11:51.000 --> 00:11:53.000]  根據坐牢的日程怎樣來生活
[00:11:53.000 --> 00:11:55.000]  我要抉擇做些什麼呢
[00:11:55.000 --> 00:11:57.000]  是維持支持了他
[00:11:57.000 --> 00:12:01.000]  在坐牢那裡找到意義
[00:12:01.000 --> 00:12:05.000]  這個也是其中一個的研究
[00:12:05.000 --> 00:12:06.000]  都是有這樣說的
[00:12:06.000 --> 00:12:08.000]  就是在第二次世界大戰的時候
[00:12:08.000 --> 00:12:10.000]  你知道很多的猶太人
[00:12:10.000 --> 00:12:13.000]  被人抓去集中營
[00:12:13.000 --> 00:12:16.000]  抓去集中營
[00:12:16.000 --> 00:12:21.000]  很多人是死的
[00:12:21.000 --> 00:12:23.000]  死當然就有很多原因
[00:12:23.000 --> 00:12:25.000]  那些環境很惡劣
[00:12:25.000 --> 00:12:26.000]  又不夠東西吃
[00:12:26.000 --> 00:12:28.000]  又冷
[00:12:28.000 --> 00:12:30.000]  就很多人死了
[00:12:30.000 --> 00:12:32.000]  但是完了之後
[00:12:32.000 --> 00:12:34.000]  就是打完第二次世界大戰之後
[00:12:34.000 --> 00:12:38.000]  有些科學家就去研究一下
[00:12:38.000 --> 00:12:41.000]  為什麼有些人又不死呢
[00:12:41.000 --> 00:12:43.000]  大家都是住在同一個營
[00:12:43.000 --> 00:12:45.000]  大家吃的東西都是這麼少
[00:12:45.000 --> 00:12:47.000]  大家都是這麼捱凍
[00:12:47.000 --> 00:12:48.000]  是不是
[00:12:48.000 --> 00:12:50.000]  那是不是那些人身體特別好呢
[00:12:50.000 --> 00:12:52.000]  裡面有些什麼的
[00:12:52.000 --> 00:12:54.000]  他的精神可能是長命一點
[00:12:54.000 --> 00:12:55.000]  或者怎樣
[00:12:55.000 --> 00:12:56.000]  我發覺又不是
[00:12:56.000 --> 00:12:58.000]  有些人都是很殘弱的
[00:12:58.000 --> 00:13:02.000]  又不覺得他很大隻
[00:13:02.000 --> 00:13:05.000]  抵抗能力特別高
[00:13:05.000 --> 00:13:07.000]  但是那些人不死
[00:13:07.000 --> 00:13:09.000]  反而那些大大隻隻
[00:13:09.000 --> 00:13:11.000]  有很多都死了
[00:13:11.000 --> 00:13:14.000]  於是做了那個研究之後
[00:13:14.000 --> 00:13:15.000]  就發覺
[00:13:15.000 --> 00:13:19.000]  原來很多那些其中不死的人
[00:13:19.000 --> 00:13:21.000]  他就說他每天
[00:13:21.000 --> 00:13:24.000]  他要為自己定一個目標
[00:13:24.000 --> 00:13:28.000]  今天我要怎樣去過今天的生活
[00:13:28.000 --> 00:13:30.000]  當然其實他有了
[00:13:30.000 --> 00:13:35.000]  那些在集中營的旅邊的行程
[00:13:35.000 --> 00:13:38.000]  什麼時候就要可能在工廠那裡做事
[00:13:38.000 --> 00:13:41.000]  什麼時候要幫忙可能搬運
[00:13:41.000 --> 00:13:45.000]  什麼時候就可能就要集體一起
[00:13:45.000 --> 00:13:48.000]  要在操場那裡操一陣
[00:13:48.000 --> 00:13:50.000]  諸如此類有了
[00:13:50.000 --> 00:13:51.000]  但是他說
[00:13:51.000 --> 00:13:55.000]  我都要想我今天是要我自己主導
[00:13:55.000 --> 00:13:56.000]  我要怎樣過我的人
[00:13:56.000 --> 00:13:58.000]  過我今天的日子
[00:13:58.000 --> 00:14:00.000]  每天為自己去創造
[00:14:00.000 --> 00:14:05.000]  一些我存在的意義
[00:14:05.000 --> 00:14:07.000]  發覺這樣的人
[00:14:07.000 --> 00:14:11.000]  很多都存活到
[00:14:11.000 --> 00:14:12.000]  而且特別他
[00:14:12.000 --> 00:14:15.000]  當然這樣的研究本身
[00:14:15.000 --> 00:14:17.000]  背後也都牽涉到
[00:14:17.000 --> 00:14:18.000]  那些人想他存活的意義
[00:14:18.000 --> 00:14:19.000]  其實很多時候
[00:14:19.000 --> 00:14:22.000]  也都是想他也都有盼望是另外一個元素
[00:14:22.000 --> 00:14:24.000]  意義和盼望兩樣東西夾在一起
[00:14:24.000 --> 00:14:28.000]  那些人就存活久一點
[00:14:28.000 --> 00:14:30.000]  所以很多的人
[00:14:30.000 --> 00:14:32.000]  當然他們去想
[00:14:32.000 --> 00:14:35.000]  人生有沒有意義的這個問題
[00:14:35.000 --> 00:14:37.000]  既然又找不到答案的時候
[00:14:37.000 --> 00:14:40.000]  那不如我自己
[00:14:40.000 --> 00:14:42.000]  為自己創造的意義就行了
[00:14:42.000 --> 00:14:44.000]  譬如我決定
[00:14:44.000 --> 00:14:48.000]  我可以怎樣過我的日子
[00:14:48.000 --> 00:14:50.000]  我決定我要做一個怎樣的人
[00:14:50.000 --> 00:14:54.000]  我要決定要有什麼是可以掌控的
[00:14:54.000 --> 00:14:56.000]  譬如有些人說決定
[00:14:56.000 --> 00:14:58.000]  譬如是三年內
[00:14:58.000 --> 00:15:00.000]  我要賺到第一桶金的
[00:15:00.000 --> 00:15:03.000]  或者什麼時候我要去到
[00:15:03.000 --> 00:15:04.000]  做到某些東西
[00:15:04.000 --> 00:15:06.000]  有某些成就的
[00:15:06.000 --> 00:15:07.000]  事實上你發覺
[00:15:07.000 --> 00:15:11.000]  有一些這樣的意義的人
[00:15:11.000 --> 00:15:14.000]  是活得積極很多
[00:15:14.000 --> 00:15:16.000]  你這個我相信不需要說
[00:15:16.000 --> 00:15:18.000]  大家都會明白 你都想像得到
[00:15:18.000 --> 00:15:20.000]  但問題就是
[00:15:20.000 --> 00:15:26.000]  當你為自己創造這些意義的時候
[00:15:26.000 --> 00:15:29.000]  是會失落的
[00:15:29.000 --> 00:15:31.000]  譬如舉個例子
[00:15:31.000 --> 00:15:32.000]  剛才第一個例子
[00:15:32.000 --> 00:15:34.000]  那個人為自己創造的意義
[00:15:34.000 --> 00:15:36.000]  說我什麼時候要賺到
[00:15:36.000 --> 00:15:39.000]  第一個一百萬 第一個一千萬
[00:15:39.000 --> 00:15:43.000]  或者什麼時候要上到十大富豪榜
[00:15:43.000 --> 00:15:45.000]  他為自己創造的意義
[00:15:45.000 --> 00:15:47.000]  就不斷地追求
[00:15:47.000 --> 00:15:49.000]  活得很努力
[00:15:49.000 --> 00:15:51.000]  但去到某一個點
[00:15:51.000 --> 00:15:53.000]  因為這個意義本身
[00:15:53.000 --> 00:15:56.000]  是他自己定的
[00:15:56.000 --> 00:15:59.000]  是會失去的
[00:15:59.000 --> 00:16:01.000]  是會失去的
[00:16:01.000 --> 00:16:05.000]  因為他可能有時達到了就失去了
[00:16:05.000 --> 00:16:08.000]  有時達不到都失去了
[00:16:08.000 --> 00:16:09.000]  你明白我什麼意思了
[00:16:09.000 --> 00:16:11.000]  有時你都未必達得到
[00:16:11.000 --> 00:16:13.000]  你說我要上十大富豪榜
[00:16:13.000 --> 00:16:15.000]  在我五十歲之前有
[00:16:15.000 --> 00:16:17.000]  可能你現在過了五十歲都發覺
[00:16:17.000 --> 00:16:19.000]  達不到就失去了
[00:16:19.000 --> 00:16:21.000]  當你失去了的時候就更慘
[00:16:21.000 --> 00:16:23.000]  那個研究發覺
[00:16:23.000 --> 00:16:24.000]  那些人失去了的時候
[00:16:24.000 --> 00:16:27.000]  就比之前更加頹喪
[00:16:27.000 --> 00:16:29.000]  因為那個意義本身
[00:16:29.000 --> 00:16:31.000]  根本不是真實存在的
[00:16:31.000 --> 00:16:33.000]  是他自己為自己創造出來
[00:16:33.000 --> 00:16:36.000]  我們想起了一個這樣的例子
[00:16:36.000 --> 00:16:42.000]  我記得我小時候去公園玩
[00:16:42.000 --> 00:16:44.000]  在公園裡
[00:16:44.000 --> 00:16:47.000]  其中有一個地的角落
[00:16:47.000 --> 00:16:49.000]  有一個洞
[00:16:49.000 --> 00:16:51.000]  有一個沙洞
[00:16:51.000 --> 00:16:52.000]  這個沙洞
[00:16:52.000 --> 00:16:53.000]  小朋友很好奇
[00:16:53.000 --> 00:16:54.000]  沙洞不知道
[00:16:54.000 --> 00:16:56.000]  為什麼無端端會有個洞
[00:16:56.000 --> 00:16:57.000]  真的很小
[00:16:57.000 --> 00:17:01.000]  好像一個大的叉燒包那麼大
[00:17:01.000 --> 00:17:03.000]  那個沙洞
[00:17:03.000 --> 00:17:04.000]  很好奇
[00:17:04.000 --> 00:17:06.000]  為什麼會有個洞
[00:17:06.000 --> 00:17:08.000]  就用棍子扭它
[00:17:08.000 --> 00:17:10.000]  就沒事了
[00:17:10.000 --> 00:17:13.000]  然後就仍然很好奇
[00:17:13.000 --> 00:17:14.000]  又很頑皮
[00:17:14.000 --> 00:17:15.000]  就用一些沙
[00:17:15.000 --> 00:17:17.000]  就舀一些沙
[00:17:17.000 --> 00:17:19.000]  就推下去
[00:17:19.000 --> 00:17:20.000]  推下去沙洞裡
[00:17:20.000 --> 00:17:22.000]  推下去的時候
[00:17:22.000 --> 00:17:27.000]  就發覺有些聲音出來
[00:17:27.000 --> 00:17:29.000]  我就心想
[00:17:29.000 --> 00:17:31.000]  這麼奇怪
[00:17:31.000 --> 00:17:33.000]  為什麼沙洞裡有些聲音
[00:17:33.000 --> 00:17:36.000]  小朋友即時的想法就說
[00:17:36.000 --> 00:17:39.000]  你知道我在想什麼嗎
[00:17:39.000 --> 00:17:43.000]  下面肯定有老鼠
[00:17:43.000 --> 00:17:45.000]  或者肯定有蛇那些
