
[00:00:00.000 --> 00:00:02.420]  今天看到大家非常的高興
[00:01:57.340 --> 00:02:02.380]  這個主怎麼可能一下子被人釘在十字架上呢
[00:02:02.380 --> 00:02:04.940]  當他們發現真的是這樣子的時候
[00:02:04.940 --> 00:02:07.860]  你想門徒的心情是怎樣呢
[00:02:07.860 --> 00:02:10.180]  那今天的這段經文裏面呢
[00:02:10.180 --> 00:02:14.580]  我們就嘗試先去看一下門徒
[00:02:14.580 --> 00:02:16.660]  看到耶穌被釘十字架以後
[00:02:16.660 --> 00:02:19.980]  他們的心情他們的光景是怎樣
[00:02:19.980 --> 00:02:23.740]  剛纔大家讀的這段經文裏面提到
[00:02:23.740 --> 00:02:30.660]  那些的門徒因爲主耶穌以罪犯的身份被人釘在十字架以後
[00:02:30.660 --> 00:02:33.380]  他們的安全也是岌岌可危的
[00:02:33.380 --> 00:02:36.860]  因爲他們也是那個受迫害的那個對象
[00:02:36.860 --> 00:02:42.780]  所以經文裏面就說他們因爲怕猶太人就把門戶都關上了
[00:02:42.780 --> 00:02:48.460]  所以你可以看見他們當時一定是非常非常的懼怕
[00:02:48.460 --> 00:02:53.140]  那經文沒有說他們關在屋裏在做什麼
[00:02:53.140 --> 00:02:55.260]  但是我們可以想象
[00:02:55.260 --> 00:02:59.420]  一旦他們失去了那個帶領他們的人
[00:02:59.420 --> 00:03:02.540]  失去了那個他們一直跟隨的主的時候
[00:03:02.540 --> 00:03:08.540]  他們肯定是突然之間失去了依靠和方向
[00:03:08.540 --> 00:03:12.740]  當主出現在他們當中的時候
[00:03:12.740 --> 00:03:17.060]  經文說門徒看見主就歡喜了
[00:03:17.060 --> 00:03:21.940]  那路加福音更加把這個歡喜翻譯成爲
[00:03:21.940 --> 00:03:24.780]  歡喜到不敢相信
[00:03:24.780 --> 00:03:29.060]  可以想象他們當時心裏肯定是非常的憂愁
[00:03:29.060 --> 00:03:31.300]  所以他們看到主的時候
[00:03:31.300 --> 00:03:37.460]  那個憂愁轉爲一個不敢相信不能形容的歡喜
[00:03:37.460 --> 00:03:40.420]  門徒跟隨耶穌
[00:03:40.420 --> 00:03:46.140]  本來是那個能平靜風浪在海面上行走的主
[00:03:46.140 --> 00:03:52.100]  甚至彼得更宣稱耶穌基督你是永生神的兒子
[00:03:52.100 --> 00:03:59.860]  可是他們怎麼會想到這個耶穌一下子就被釘死在十字架上
[00:03:59.860 --> 00:04:02.940]  他們雖然聽過耶穌說三天之後我會復活
[00:04:02.940 --> 00:04:07.580]  可是他們對這個概念我想他們還是半信半疑
[00:04:07.580 --> 00:04:17.660]  那當門徒看見了耶穌從關着的門進來的時候
[00:04:17.660 --> 00:04:23.300]  他們的心裏那種的歡喜是難以形容
[00:04:23.300 --> 00:04:27.020]  在路加福音有同樣的一個段落
[00:04:27.020 --> 00:04:29.100]  是描寫同一個事件的
[00:04:29.100 --> 00:04:31.180]  那當時門徒見到耶穌的時候
[00:04:31.180 --> 00:04:33.860]  他們還以爲碰見了鬼魂
[00:04:33.860 --> 00:04:36.940]  所以這裏耶穌進來的時候問他們
[00:04:36.940 --> 00:04:40.220]  你們爲什麼驚慌爲什麼心裏疑惑
[00:04:40.220 --> 00:04:45.700]  所以耶穌的這句話就總獲了門徒當時的心情
[00:04:45.700 --> 00:04:51.940]  他們當時仍然不敢相信耶穌真的會復活
[00:04:51.940 --> 00:04:56.900]  可是現在他們真的看到了這個主就在他們的面前
[00:04:56.900 --> 00:05:01.420]  所以他們轉悲爲喜變得很歡喜
[00:05:01.420 --> 00:05:10.180]  在這段相遇裏面其實門徒也經歷到這個主是怎樣的一位主
[00:05:10.180 --> 00:05:17.060]  經文裏面提到他們把門戶都關上了
[00:05:17.060 --> 00:05:20.260]  可是耶穌不是推開門進去的
[00:05:20.260 --> 00:05:23.580]  但是耶穌就突然進到他們中間
[00:05:23.580 --> 00:05:26.220]  站在他們的中間
[00:05:26.220 --> 00:05:28.420]  所以我們看到復活以後的耶穌
[00:05:28.420 --> 00:05:34.260]  他的行動是不受時空等等客觀的環境所限制
[00:05:34.260 --> 00:05:38.340]  他毫無阻隔的就從外面進到屋裏去
[00:05:38.340 --> 00:05:40.980]  雖然他具備某一種肉身
[00:05:40.980 --> 00:05:45.820]  但是他的肉身又不像普通人的那種血肉之軀
[00:05:45.820 --> 00:05:47.860]  受時空的限制
[00:05:47.860 --> 00:05:53.380]  聖經說將來我們每一個人都會從死裏復活
[00:05:53.380 --> 00:05:55.940]  每一個信耶穌的人我們死裏復活
[00:05:55.940 --> 00:05:57.820]  我們是肉身的復活
[00:05:57.820 --> 00:06:00.020]  我們跟耶穌一樣肉身的復活
[00:06:00.020 --> 00:06:03.900]  但是將來我們那個肉身是不再朽壞的
[00:06:03.900 --> 00:06:10.260]  所以門徒他首先經歷到的是一位大能的主
[00:06:10.260 --> 00:06:13.380]  他蠻有能力
[00:06:13.380 --> 00:06:21.980]  第二點他們所經歷到的這個主是怎樣的呢
[00:06:21.980 --> 00:06:23.900]  雖然耶穌受害之前
[00:06:23.900 --> 00:06:28.140]  他曾經預言自己會在死後第三天覆活
[00:06:28.140 --> 00:06:33.580]  但是他的復活對當時的門徒來說是很難理解的
[00:06:33.580 --> 00:06:36.940]  所以當耶穌站到他們中間的時候
[00:06:36.940 --> 00:06:42.300]  經文說耶穌就把他的手和他的肋旁給他們來看
[00:06:42.300 --> 00:06:44.260]  爲要向他們證實
[00:06:44.260 --> 00:06:49.860]  他的確就是那位曾經被釘死在十字架上的那一位耶穌
[00:06:49.860 --> 00:06:54.020]  並且他從死裏復活以後是具有肉身的
[00:06:54.020 --> 00:06:57.540]  雖然他的肉身跟我們普通人的不一樣
[00:06:57.540 --> 00:07:04.300]  所以門徒所經歷到的確實是一位復活的主
[00:07:04.300 --> 00:07:08.940]  還有門徒本來惶恐不安
[00:07:08.940 --> 00:07:11.620]  但是與主相遇之後呢
[00:07:11.620 --> 00:07:15.180]  主對他們說願你們平安
[00:07:15.180 --> 00:07:18.860]  他們見證到這位大能復活的主
[00:07:18.860 --> 00:07:21.700]  他們的心就歡喜了
[00:07:21.700 --> 00:07:26.020]  耶穌在這裏兩次跟他們說願你們平安
[00:07:26.020 --> 00:07:32.660]  其實耶穌在他死之前也曾經對門徒說
[00:07:32.660 --> 00:07:34.540]  我留下平安給你們
[00:07:34.540 --> 00:07:36.660]  我把自己的平安賜給你們
[00:07:36.660 --> 00:07:39.740]  我給你們的不像世界所給的
[00:07:39.740 --> 00:07:43.340]  所以耶穌是一位賜平安喜樂的主
[00:07:43.340 --> 00:07:47.580]  當門徒再一次見到耶穌的時候
[00:07:47.580 --> 00:07:49.460]  主的平安臨到他們
[00:07:49.460 --> 00:07:51.900]  主的喜樂也臨到他們
[00:07:51.900 --> 00:07:54.980]  現在門徒再次見到耶穌的話
[00:07:54.980 --> 00:07:58.420]  想起耶穌曾經對他們說的這句話
[00:07:58.420 --> 00:08:02.820]  我想他們就更深的體會主這句話的意思了
[00:08:02.820 --> 00:08:03.820]  弟兄姊妹
[00:08:03.820 --> 00:08:05.500]  你信主之後
[00:08:05.500 --> 00:08:09.260]  你所經歷的主又是怎樣的呢
[00:08:09.260 --> 00:08:10.940]  你信主前後
[00:08:10.940 --> 00:08:14.660]  你的人生有什麼改變嗎
[00:08:14.660 --> 00:08:18.420]  我自己在我很小的時候我信主以前
[00:08:18.420 --> 00:08:20.580]  我覺得自己其實蠻不錯的
[00:08:20.580 --> 00:08:21.700]  挺好啊
[00:08:21.700 --> 00:08:24.820]  但是當我信主之後我才發現
[00:08:24.820 --> 00:08:28.220]  原來我自己有很多很多的罪
[00:08:28.220 --> 00:08:32.740]  我那時候覺得人生很苦
[00:08:32.740 --> 00:08:33.700]  覺得沒有意義
[00:08:33.700 --> 00:08:36.100]  爲什麼要活在這個世界
[00:08:36.100 --> 00:08:38.980]  但是信主之後我才發現
[00:08:38.980 --> 00:08:41.980]  我雖然有罪但是神很愛我
[00:08:41.980 --> 00:08:43.980]  祂爲我死在十字架上
[00:08:43.980 --> 00:08:45.660]  祂洗淨我的罪
[00:08:45.660 --> 00:08:47.420]  祂愛我到一個地步
[00:08:47.420 --> 00:08:50.340]  祂把祂的獨生子都捨棄
[00:08:50.340 --> 00:08:53.300]  然後我知道原來我活着的目的
[00:08:53.300 --> 00:08:55.660]  我就是要榮耀主
[00:08:55.660 --> 00:08:58.740]  我的人生有了盼望有了動力
[00:08:58.740 --> 00:09:01.860]  我也知道我人生的優先次序
[00:09:01.860 --> 00:09:04.020]  我就是要榮耀主
[00:09:04.020 --> 00:09:07.220]  從我第一份工作出來我就說
[00:09:07.220 --> 00:09:10.700]  我在事業上我不是追求要做
[00:09:10.700 --> 00:09:12.740]  要到一個很高的位置
[00:09:12.740 --> 00:09:15.260]  但是不管在什麼工作
[00:09:15.260 --> 00:09:17.140]  我要追求卓越
[00:09:17.140 --> 00:09:21.620]  然後這是一個見證來榮耀神
[00:09:21.620 --> 00:09:23.700]  我以前只是一個很懦弱
[00:09:23.700 --> 00:09:25.500]  很怕事的一個人
[00:09:25.500 --> 00:09:27.780]  但是信主以後我發現
[00:09:27.780 --> 00:09:32.180]  我有勇氣可以面對不同的困難和挑戰
[00:09:32.180 --> 00:09:34.460]  而且在那些的困難當中
[00:09:34.460 --> 00:09:36.940]  心裏不再是彷徨
[00:09:36.940 --> 00:09:40.860]  而是我知道神的平安與我同在
[00:09:40.860 --> 00:09:43.060]  過去的大概十天左右
[00:09:43.060 --> 00:09:45.780]  我其實一直都很大的壓力
[00:09:45.780 --> 00:09:47.820]  我覺得這個禮拜好像很難過
[00:09:47.820 --> 00:09:51.820]  因爲很多很多的事情發生在一起
[00:09:51.820 --> 00:09:52.620]  我真的擔心
[00:09:52.620 --> 00:09:56.020]  我覺得這個禮拜都很難熬過去
[00:09:56.020 --> 00:09:59.940]  可是後來星期一我有同學的禱告會
[00:09:59.940 --> 00:10:01.100]  神學院同學
[00:10:01.100 --> 00:10:02.540]  我還掙扎要不要去
[00:10:02.540 --> 00:10:03.620]  我本來答應了
[00:10:03.620 --> 00:10:05.900]  可是我又想退堂鼓
[00:10:05.900 --> 00:10:07.660]  因爲很多事情要做
[00:10:07.660 --> 00:10:11.060]  我想在家裏兩三個小時工作好一點
[00:10:11.060 --> 00:10:12.820]  可是後來我想想
[00:10:12.820 --> 00:10:15.860]  我需要的是真的從神而來的力量
[00:10:15.860 --> 00:10:17.660]  所以我後來我發現
[00:10:17.660 --> 00:10:21.500]  星期一早上我去了神學院同學的禱告會
[00:10:21.500 --> 00:10:23.220]  星期二早上我去了
[00:10:23.220 --> 00:10:25.820]  播道總會的總工禱告會
[00:10:25.820 --> 00:10:29.500]  星期三我去了我們堂委的禱告會
[00:10:29.500 --> 00:10:31.420]  那在整個過程當中
[00:10:31.420 --> 00:10:34.420]  神給我很大很大的平安
[00:10:34.420 --> 00:10:35.500]  我知道很多事情
[00:10:35.500 --> 00:10:39.300]  但是我就一步一步的來經過
[00:10:39.300 --> 00:10:40.780]  那很感恩
[00:10:40.780 --> 00:10:43.740]  這個禮拜能走到今天
[00:10:43.740 --> 00:10:48.820]  我覺得是神的力量在我的身上
[00:10:48.820 --> 00:10:52.820]  門徒親身經歷到耶穌是復活的主
[00:10:52.820 --> 00:10:54.260]  是真神
[00:10:54.260 --> 00:10:56.820]  所以他們願意領受主的差遣
[00:10:56.820 --> 00:10:59.380]  繼續耶穌在地上的工作
[00:10:59.380 --> 00:11:00.140]  那想想
[00:11:00.140 --> 00:11:03.420]  如果他們所經歷的這個耶穌是假的
[00:11:03.420 --> 00:11:05.620]  是騙子是瘋的
[00:11:05.620 --> 00:11:08.900]  那他們不可能當一個傻子
[00:11:08.900 --> 00:11:10.140]  繼續耶穌的工作
[00:11:10.140 --> 00:11:15.260]  甚至很多門徒是爲耶穌來殉道
[00:11:15.260 --> 00:11:17.740]  所以爲什麼剛纔我們說的
[00:11:17.740 --> 00:11:20.460]  耶穌跟世上的領袖不一樣
[00:11:20.460 --> 00:11:27.020]  他的工作在他死後可以繼續得到傳承
[00:11:27.020 --> 00:11:29.780]  今天我們每一個信耶穌的人
[00:11:29.780 --> 00:11:32.780]  同樣領受主的差遣
[00:11:32.780 --> 00:11:34.100]  那麼你會問
[00:11:34.100 --> 00:11:36.700]  那主的差遣給我們的差遣是什麼
[00:11:36.700 --> 00:11:38.820]  他對門徒的心意又是什麼
[00:11:38.820 --> 00:11:41.460]  也是對我們今天有什麼心意
[00:11:41.460 --> 00:11:43.060]  那剛纔那段經文
[00:11:43.060 --> 00:11:44.260]  耶穌對門徒說
[00:11:44.260 --> 00:11:46.020]  父怎樣差遣你們
[00:11:46.020 --> 00:11:49.900]  我也要怎樣差遣你們
[00:11:49.900 --> 00:11:50.780]  這個差遣
[00:11:50.780 --> 00:11:52.660]  耶穌差遣門徒出去
[00:11:52.660 --> 00:11:55.020]  就好像父差遣他自己
[00:11:55.020 --> 00:11:56.780]  意思是什麼呢
[00:11:56.780 --> 00:11:59.540]  那在約翰福音三章十七節
[00:11:59.540 --> 00:12:01.340]  耶穌自己說的
[00:12:01.340 --> 00:12:04.620]  他說因爲神差他的兒子到世上來
[00:12:04.620 --> 00:12:06.620]  不是要定世人的罪
[00:12:06.620 --> 00:12:10.980]  而是要使世人藉着他得救
[00:12:10.980 --> 00:12:13.300]  耶穌來到這個世界
[00:12:13.300 --> 00:12:17.020]  他藉着走遍各城各鄉
[00:12:17.020 --> 00:12:18.980]  在各會堂裏教導人
[00:12:18.980 --> 00:12:20.860]  宣揚天國的福音
[00:12:20.860 --> 00:12:22.620]  醫治各種的疾病
[00:12:22.620 --> 00:12:24.980]  各種的病症
[00:12:24.980 --> 00:12:28.660]  他透過這一些將人領到神的面前
[00:12:28.660 --> 00:12:31.180]  讓他們得到拯救
[00:12:31.180 --> 00:12:31.980]  同樣的
[00:12:31.980 --> 00:12:36.180]  耶穌今天也差遣每一個跟隨他的人
[00:12:36.180 --> 00:12:40.580]  這是一項非常重大和嚴肅的託付
[00:12:40.580 --> 00:12:42.140]  我們每一位基督徒
[00:12:42.140 --> 00:12:44.100]  當你一信主之後
[00:12:44.100 --> 00:12:48.660]  你就是一位二十四小時的宣教士
[00:12:48.660 --> 00:12:51.740]  你奉差遣到世界上
[00:12:51.740 --> 00:12:55.300]  爲了是要宣告傳揚
[00:12:55.300 --> 00:12:58.980]  見證耶穌已經完成的救贖工作
[00:12:58.980 --> 00:13:02.100]  就是要把這個福音來傳開
[00:13:02.100 --> 00:13:06.180]  那二十三節那裏特別提到一點
[00:13:06.180 --> 00:13:09.660]  他說你們赦免誰的罪
[00:13:09.660 --> 00:13:11.660]  誰的罪就得赦免
[00:13:11.660 --> 00:13:13.500]  你們不赦免誰的罪
[00:13:13.500 --> 00:13:15.980]  誰的罪就不得赦免
[00:13:15.980 --> 00:13:18.340]  那這句話不是說
[00:13:18.340 --> 00:13:21.740]  信耶穌的人有權赦免人的罪
[00:13:21.740 --> 00:13:26.620]  而是神賦予被差遣出去的門徒權柄
[00:13:26.620 --> 00:13:31.260]  向世人來宣告上帝赦免赦罪的恩典
[00:13:31.260 --> 00:13:39.620]  意思是那些因爲聽了福音而覺知信從耶穌的人
[00:13:39.620 --> 00:13:42.340]  罪就可以蒙上帝的赦免
[00:13:42.340 --> 00:13:47.300]  相反的他的罪就被留下來得不到赦免了
[00:13:47.300 --> 00:13:50.260]  而門徒我們是奉差遣
[00:13:50.260 --> 00:13:53.020]  但是我們不是空腔上陣
[00:13:53.020 --> 00:13:57.260]  而是這裏說耶穌說你們領受聖靈
[00:13:57.260 --> 00:14:04.140]  我們有從聖靈而生的生命來見證這個福音
[00:14:04.140 --> 00:14:06.380]  好了現在讓我們看一下
[00:14:06.380 --> 00:14:11.380]  那這段經文給我們什麼反思和應用
[00:14:11.380 --> 00:14:13.540]  首先我們問一下
[00:14:13.540 --> 00:14:16.900]  我所信的耶穌是誰
[00:14:16.900 --> 00:14:19.020]  那我們信耶穌這些年
[00:14:19.020 --> 00:14:22.660]  我們所經歷所體會的那個耶穌
[00:14:22.660 --> 00:14:24.420]  到底是誰呢
[00:14:24.420 --> 00:14:29.820]  我想做一個快速的統計
[00:14:29.820 --> 00:14:31.580]  如果你已經信主了
[00:14:31.580 --> 00:14:35.180]  在你的體會經歷當中
[00:14:35.180 --> 00:14:37.100]  你認爲耶穌是真神的
[00:14:37.100 --> 00:14:41.740]  我請你舉手
[00:14:41.740 --> 00:14:44.140]  好非常好
[00:14:44.140 --> 00:14:47.260]  那既然耶穌是真神的話
[00:14:47.260 --> 00:14:49.740]  那我們在每天的生活當中
[00:14:49.740 --> 00:14:55.020]  我們有沒有真以他爲神呢
[00:14:55.020 --> 00:15:01.540]  還是他只是成爲任我們差遣的那個黃大仙呢
[00:15:01.540 --> 00:15:03.140]  那很多時候我們發現
[00:15:03.140 --> 00:15:05.860]  當我們有困難有麻煩的時候
[00:15:05.860 --> 00:15:09.460]  我們就會來禱告求求求求求求耶穌
[00:15:09.460 --> 00:15:11.660]  或者是我們沒有其他的事情了
[00:15:11.660 --> 00:15:13.260]  我們就來找耶穌
[00:15:13.260 --> 00:15:15.300]  一旦有其他的事情
[00:15:15.300 --> 00:15:17.100]  我們就先去做那些
[00:15:17.100 --> 00:15:20.580]  永遠信仰好像是排在第二次
[00:15:20.580 --> 00:15:23.060]  一個次選的位置
[00:15:23.060 --> 00:15:27.900]  那戴德森牧師有曾經說過這樣一句話
[00:15:27.900 --> 00:15:29.100]  他說
[00:15:29.100 --> 00:15:32.780]  Christ is either lord of all or he is not lord at all
[00:15:32.780 --> 00:15:34.900]  意思就是說我們要麼
[00:15:34.900 --> 00:15:36.700]  就是這個主啊
[00:15:36.700 --> 00:15:39.860]  他是凡事上做我們的主
[00:15:39.860 --> 00:15:43.980]  要麼他根本就不是我們的主
[00:15:43.980 --> 00:15:46.140]  我們在每天的生活當中
[00:15:46.140 --> 00:15:49.020]  有沒有尊主爲大
[00:15:49.020 --> 00:15:53.300]  我覺得從我們每一個星期來崇拜的
[00:15:53.300 --> 00:15:56.300]  這個心態表現
[00:15:56.300 --> 00:15:59.220]  可以成爲我們一個很好的解釋
[00:15:59.220 --> 00:16:02.340]  我們對主的心到底是怎樣
[00:16:02.340 --> 00:16:03.460]  我今天很開心
[00:16:03.460 --> 00:16:07.340]  我看到我們今天每一個人都非常的準時
[00:16:07.340 --> 00:16:08.940]  我們就來到
[00:16:08.940 --> 00:16:11.940]  平時我們也會常常在很多的教會
[00:16:11.940 --> 00:16:14.060]  我們都看到就是
[00:16:14.060 --> 00:16:17.940]  信徒遲到的問題非常非常的嚴重
[00:16:17.940 --> 00:16:19.140]  甚至呢
[00:16:19.140 --> 00:16:21.380]  我們出信或者沒信的人
[00:16:21.380 --> 00:16:22.980]  比我們還準時
[00:16:22.980 --> 00:16:24.980]  有時候我們信主的人
[00:16:24.980 --> 00:16:28.340]  反而成爲一個非常不好的一個見證
[00:16:28.340 --> 00:16:31.660]  我今天很爲大家感恩
[00:16:31.660 --> 00:16:34.060]  那我們每一個禮拜來敬拜
[00:16:34.060 --> 00:16:36.740]  我們是在履行宗教的儀式
[00:16:36.740 --> 00:16:39.340]  還是諸於我們真的愛主
[00:16:39.340 --> 00:16:40.660]  當我們遲到的時候
[00:16:40.660 --> 00:16:43.620]  你的心有什麼感覺
[00:16:43.620 --> 00:16:45.740]  你是覺得也很氣自己
[00:16:45.740 --> 00:16:48.540]  爲什麼我連去見主我都遲到
[00:16:48.540 --> 00:16:49.900]  還是我覺得無所謂
[00:16:49.900 --> 00:16:52.340]  還是姍姍來遲
[00:16:52.340 --> 00:16:55.980]  或者手中還拿着一杯咖啡慢慢地來呢
[00:16:55.980 --> 00:17:00.500]  我們要檢視我們的心態
[00:17:00.500 --> 00:17:02.780]  我們昨天在讀書小組的時候
[00:17:02.780 --> 00:17:05.460]  我們幾位姊妹也在說
[00:17:05.460 --> 00:17:07.580]  其實如果每一次敬拜的時候
[00:17:07.580 --> 00:17:10.500]  我們能夠來早10到15分鐘
[00:17:10.500 --> 00:17:12.180]  這是一個非常好的見證
[00:17:12.180 --> 00:17:14.060]  我們可以跟弟兄姊妹
[00:17:14.060 --> 00:17:16.860]  互相地關心彼此的問候
[00:17:16.860 --> 00:17:18.820]  甚至我們看到一些
[00:17:18.820 --> 00:17:20.340]  出來的朋友的話
[00:17:20.340 --> 00:17:22.500]  我們可以去關心他們
[00:17:22.500 --> 00:17:23.660]  給他們打個招呼
[00:17:23.660 --> 00:17:25.580]  甚至跟他們分享信仰
[00:17:25.580 --> 00:17:28.820]  其實你也是在做一個拆船的工作
[00:17:28.820 --> 00:17:32.860]  拆船不是說我一定要去短暄纔是拆船
[00:17:32.860 --> 00:17:34.820]  不是說你一定要離開香港
[00:17:34.820 --> 00:17:37.340]  去很遠的地方纔是拆船
[00:17:37.340 --> 00:17:41.580]  拆船就在你的所在的那個地方
[00:17:41.580 --> 00:17:45.020]  我們已經在做拆船了
[00:17:45.020 --> 00:17:46.180]  另外一個方面
[00:17:46.180 --> 00:17:49.420]  我們人生的優先次序又怎麼樣呢
[00:17:49.420 --> 00:17:50.900]  以前我記得小時候
[00:17:50.900 --> 00:17:52.380]  我們常常做一個練習
[00:17:52.380 --> 00:17:55.620]  就是說如果你馬上要離世了
[00:17:55.620 --> 00:17:58.620]  你現在回想一下
[00:17:58.620 --> 00:18:02.140]  你一生對你來說什麼纔是最重要的
[00:18:02.140 --> 00:18:05.460]  那我們常常最重要的那個肯定是信仰的
[00:18:05.460 --> 00:18:07.100]  我們都會這樣寫
[00:18:07.100 --> 00:18:09.340]  可是我也在問
[00:18:09.340 --> 00:18:11.900]  那我到底我是不是真的活出
[00:18:11.900 --> 00:18:15.060]  我真的以信仰爲優先呢
[00:18:15.060 --> 00:18:18.420]  我們能不能活出這個信念來呢
[00:18:18.420 --> 00:18:19.900]  很多時候我們也問自己
[00:18:19.900 --> 00:18:25.700]  我每天願意分別出來給神的時間有多少呢
[00:18:25.700 --> 00:18:29.340]  我們每個月該奉獻給神的奉獻
[00:18:29.340 --> 00:18:32.900]  我們又有沒有尊行呢
[00:18:32.900 --> 00:18:37.340]  我們願不願意發揮我們的恩賜去服侍神呢
[00:18:37.340 --> 00:18:44.500]  我們有沒有在每天的生活裏面去見證神呢
[00:18:44.500 --> 00:18:46.100]  第二點
[00:18:46.100 --> 00:18:50.380]  我的生命有沒有被福音轉化
[00:18:50.380 --> 00:18:52.740]  在短短的五節經文裏面
[00:18:52.740 --> 00:18:55.740]  耶穌說了兩次願你們平安
[00:18:55.740 --> 00:18:57.340]  那平安這個字呢
[00:18:57.340 --> 00:19:02.420]  不是說風平浪靜了無事故
[00:19:02.420 --> 00:19:08.700]  而是指到人的身心靈與神人合一的一個和諧
[00:19:08.700 --> 00:19:12.740]  簡單的說就是我們與神和人的關係
[00:19:12.740 --> 00:19:18.100]  那麼我們的生命如何體現出被福音轉化過來呢
[00:19:18.100 --> 00:19:19.540]  那我們可以問
[00:19:19.540 --> 00:19:22.060]  我跟神的關係怎麼樣
[00:19:22.060 --> 00:19:24.900]  我跟人的關係怎麼樣
[00:19:24.900 --> 00:19:26.700]  不論我是在家裏
[00:19:26.700 --> 00:19:28.420]  我在職場裏面
[00:19:28.420 --> 00:19:32.460]  我在教會里面或者是在任何的地方
[00:19:32.460 --> 00:19:36.660]  我跟人的關係怎麼樣
[00:19:36.660 --> 00:19:41.980]  我們有沒有與人不和或者是得罪人的地方
[00:19:41.980 --> 00:19:43.180]  我們也要問自己
[00:19:43.180 --> 00:19:48.380]  我今天基督徒的記號是什麼
[00:19:48.380 --> 00:19:50.940]  印度的國父甘地
[00:19:50.940 --> 00:19:53.660]  他曾經說過一句話
[00:19:53.660 --> 00:19:58.540]  他說我欣賞基督但不欣賞基督徒
[00:19:58.540 --> 00:20:01.380]  我覺得這句話真的是我們每個信徒
[00:20:01.380 --> 00:20:03.740]  我們要好好的去反思
[00:20:03.740 --> 00:20:07.020]  今天其實很多人也在說我不欣賞基督徒
[00:20:07.020 --> 00:20:10.700]  甚至我們基督徒成爲一個被人嘲笑
[00:20:10.700 --> 00:20:14.060]  被人罵的一個對象
[00:20:14.060 --> 00:20:17.020]  只是是因爲我們每一位基督徒
[00:20:17.020 --> 00:20:19.260]  我們都有做的不好的地方
[00:20:19.260 --> 00:20:21.940]  以致我們虧缺了神的榮耀
[00:20:21.940 --> 00:20:24.500]  讓我們在這裏好好地反省
[00:20:24.500 --> 00:20:26.020]  我們也一起努力
[00:20:26.020 --> 00:20:28.420]  我們希望將來人家說
[00:20:28.420 --> 00:20:29.860]  我從你的身上
[00:20:29.860 --> 00:20:32.900]  我就看到你背後所信的主
[00:20:32.900 --> 00:20:36.500]  我們不要光光做一個禮拜天的基督徒
[00:20:36.500 --> 00:20:42.460]  但其他的時間就跟不信的人一模一樣
[00:20:42.460 --> 00:20:43.780]  第三點
[00:20:43.780 --> 00:20:48.180]  我是不是願意聽候主的差遣呢
[00:20:48.180 --> 00:20:51.660]  耶穌基督的門徒就是那些像基督
[00:20:51.660 --> 00:20:53.540]  跟隨基督的人
[00:20:53.540 --> 00:20:55.940]  我們就要聽候主的差遣
[00:20:55.940 --> 00:20:58.020]  你願不願意呢
[00:20:58.020 --> 00:20:59.260]  主耶穌說過
[00:20:59.260 --> 00:21:01.260]  如果有人願意跟從我
