
[00:00:00.000 --> 00:00:04.900]  有時我看聖經,我發現神的話語是相當深
[00:07:16.500 --> 00:07:20.500]  所以我很欣賞剛才斯坦獻詩,他唱詩唱得很好
[00:07:20.500 --> 00:07:24.500]  唱耶穌愛我們的時候,我聽到有四部
[00:07:24.500 --> 00:07:27.500]  我聽到有tenor,有人唱bass,有人唱tenor
[00:07:27.500 --> 00:07:30.500]  當然大眾多數唱soprano
[00:07:30.500 --> 00:07:33.500]  我亦聽到有alto聲音
[00:07:33.500 --> 00:07:37.500]  聖詩用四部合唱,是很好聽的
[00:07:37.500 --> 00:07:41.500]  只是人才會唱歌,唱歌要有字
[00:07:41.500 --> 00:07:44.500]  有些鳥叫songbird,牠會唱歌但是沒有字
[00:07:44.500 --> 00:07:46.500]  只有melody
[00:07:46.500 --> 00:07:51.500]  神又說神從回眸中呼叫摩西向他說話
[00:07:51.500 --> 00:07:54.500]  舊約聖經第一,最重要的就是回眸
[00:07:54.500 --> 00:07:59.500]  整個猶太人的生活,生命,文化是圍繞著聖殿
[00:07:59.500 --> 00:08:01.500]  因為他所敬拜的是真神
[00:08:01.500 --> 00:08:03.500]  他都知道,他們驕傲
[00:08:03.500 --> 00:08:06.500]  他摸著神才是真的,which is true
[00:08:06.500 --> 00:08:12.500]  但是第二件事,神在舊約裏面emphasize就是律法
[00:08:12.500 --> 00:08:15.500]  回眸和律法
[00:08:15.500 --> 00:08:19.500]  到耶穌道成肉身之後,他說的全部是新的
[00:08:19.500 --> 00:08:23.500]  猶太人聽耶穌的話,never heard before
[00:08:23.500 --> 00:08:28.500]  耶穌說你們信我不是,信我乃是信了,猜我來者的
[00:08:28.500 --> 00:08:31.500]  聽到頭都大了,拗了頭
[00:08:31.500 --> 00:08:33.500]  誰猜你來的
[00:08:33.500 --> 00:08:36.500]  耶穌來到這個世界告訴我們
[00:08:36.500 --> 00:08:39.500]  你們所信的神,阿伯拉克的神是三位一體
[00:08:39.500 --> 00:08:42.500]  我是第二位,我是神的獨生子
[00:08:42.500 --> 00:08:45.500]  很多人都識念,約翰福音3:16
[00:08:45.500 --> 00:08:49.500]  因為神愛世人,甚至將那些獨生子賜給他們
[00:08:49.500 --> 00:08:52.500]  叫一切信他的,不致滅亡,反得永生
[00:08:52.500 --> 00:08:54.500]  這只是16節,17、18你知不知念
[00:08:54.500 --> 00:08:56.500]  還是念18節
[00:08:56.500 --> 00:08:59.500]  信子的不被定罪,不信的罪已經定了
[00:08:59.500 --> 00:09:02.500]  因為他們不信神獨生子的名
[00:09:02.500 --> 00:09:05.500]  第18節就解釋第16節
[00:09:05.500 --> 00:09:09.500]  你怎樣才可以不致滅亡,反得永生呢
[00:09:09.500 --> 00:09:12.500]  就是相信耶穌,相信什麼
[00:09:12.500 --> 00:09:15.500]  有些人去教會很多年
[00:09:15.500 --> 00:09:18.500]  什麼都被牧師做
[00:09:18.500 --> 00:09:22.500]  我新來的,去教會,廁所在哪裡,問牧師
[00:09:22.500 --> 00:09:25.500]  我說你信什麼,信耶穌
[00:09:25.500 --> 00:09:27.500]  你信耶穌什麼,你問牧師
[00:09:27.500 --> 00:09:30.500]  牧師怎麼搞,個個都這樣搞
[00:09:30.500 --> 00:09:32.500]  他怎麼有時間預備訊息呢
[00:09:32.500 --> 00:09:34.500]  我們怎樣也會
[00:09:34.500 --> 00:09:37.500]  因為基督徒對聖經不熟,是很可憐的
[00:09:37.500 --> 00:09:40.500]  人家供你就是這樣
[00:09:40.500 --> 00:09:45.500]  神試著說話
[00:09:45.500 --> 00:09:48.500]  在約書亞記第一章第一節
[00:09:48.500 --> 00:09:51.500]  耶和華的寶人摩西死了以後
[00:09:51.500 --> 00:09:54.500]  耶和華曉如摩西的幫手亂的兒子約書亞
[00:09:54.500 --> 00:09:56.500]  說
[00:09:56.500 --> 00:09:58.500]  現在神好像沒跟你說話
[00:09:58.500 --> 00:10:01.500]  自從三寶二記上第三章
[00:10:01.500 --> 00:10:04.500]  耶和華的話語稀少,不常有默示
[00:10:04.500 --> 00:10:06.500]  我們的神越來越少說話
[00:10:06.500 --> 00:10:09.500]  我們的神越來越少和我們有直接的溝通
[00:10:09.500 --> 00:10:12.500]  為什麼,因為聖經已經寫成了
[00:10:12.500 --> 00:10:14.500]  他不想和我們說話
[00:10:14.500 --> 00:10:17.500]  神的心意舊約寫得很清楚
[00:10:17.500 --> 00:10:20.500]  新約兩樣東西是最重要的
[00:10:20.500 --> 00:10:22.500]  就是神的獨生子耶穌
[00:10:22.500 --> 00:10:24.500]  你相信耶穌是什麼
[00:10:24.500 --> 00:10:25.500]  相信耶穌是神的獨生子
[00:10:25.500 --> 00:10:28.500]  即是聖父、聖子、聖靈三位一體的第二位
[00:10:28.500 --> 00:10:30.500]  祂就是神
[00:10:30.500 --> 00:10:32.500]  第二樣東西,恩典
[00:10:32.500 --> 00:10:35.500]  恩典不可以代替律法
[00:10:35.500 --> 00:10:39.500]  耶穌說:我來要成全律法,不是廢掉律法
[00:10:39.500 --> 00:10:42.500]  耶穌說:天地都要廢去
[00:10:42.500 --> 00:10:46.500]  神的話一點一劃都要存留
[00:10:46.500 --> 00:10:50.500]  舊約是聖典、律法
[00:10:50.500 --> 00:10:53.500]  新約是恩典和神的獨生子
[00:10:53.500 --> 00:10:57.500]  這是我們得救的唯一條件
[00:10:57.500 --> 00:11:00.500]  不是信耶穌就算,信耶穌什麼都可以
[00:11:04.500 --> 00:11:05.500]  神說了很多東西
[00:11:05.500 --> 00:11:06.500]  最後一句
[00:11:06.500 --> 00:11:09.500]  我怎樣與摩西同在也必照樣與你同在
[00:11:09.500 --> 00:11:11.500]  我必不撤下你
[00:11:11.500 --> 00:11:13.500]  撤下你,撤下你,撤下你
[00:11:13.500 --> 00:11:14.500]  中文都退步了
[00:11:14.500 --> 00:11:16.500]  也不丟棄你
[00:11:16.500 --> 00:11:19.500]  因為我講中文講得快
[00:11:19.500 --> 00:11:21.500]  我講英文更快
[00:11:21.500 --> 00:11:25.500]  在律法時代
[00:11:25.500 --> 00:11:27.500]  神有直接對話
[00:11:27.500 --> 00:11:29.500]  直接吩咐他終生僕人
[00:11:29.500 --> 00:11:31.500]  對約書亞說
[00:11:31.500 --> 00:11:34.500]  我們的神經常說話
[00:11:34.500 --> 00:11:38.500]  萬鈞之耶和華如此說
[00:11:38.500 --> 00:11:42.500]  神的話臨到先知耶利米
[00:11:42.500 --> 00:11:43.500]  我們的神經常說話
[00:11:43.500 --> 00:11:44.500]  這就是他的attribute
[00:11:44.500 --> 00:11:46.500]  而神將他的attribute
[00:11:46.500 --> 00:11:47.500]  其中一部份給我們
[00:11:47.500 --> 00:11:49.500]  這就是speech
[00:11:49.500 --> 00:11:54.500]  科學家認為人大腦最most integrated function就是speech
[00:11:58.500 --> 00:12:02.500]  動物界只有人才有speech和人有language
[00:12:02.500 --> 00:12:04.500]  因為有言語的緣故
[00:12:04.500 --> 00:12:06.500]  因為有written language的緣故
[00:12:06.500 --> 00:12:08.500]  我們可以讀歷史
[00:12:08.500 --> 00:12:10.500]  只有人才會笑
[00:12:10.500 --> 00:12:12.500]  你有沒有見過狗笑
[00:12:12.500 --> 00:12:14.500]  牠歡喜搖尾
[00:12:14.500 --> 00:12:16.500]  人就不會搖尾
[00:12:16.500 --> 00:12:18.500]  因為我們沒有尾巴
[00:12:18.500 --> 00:12:21.500]  其實尾巴很重要
[00:12:21.500 --> 00:12:23.500]  尾巴用來講蒼蠅
[00:12:23.500 --> 00:12:27.500]  蒼蠅很喜歡撈尾巴
[00:12:28.500 --> 00:12:30.500]  但我們人穿衣服所以不需要尾巴
[00:12:30.500 --> 00:12:32.500]  如果不穿衣服就要尾巴
[00:12:32.500 --> 00:12:35.500]  我們的視聽觸臭尾巴
[00:12:35.500 --> 00:12:37.500]  全部去到大腦皮層
[00:12:37.500 --> 00:12:39.500]  左邊就是眼球
[00:12:39.500 --> 00:12:42.500]  我們看東西是用後尾枕來看東西
[00:12:42.500 --> 00:12:44.500]  最後那裡最右邊那個vision
[00:12:44.500 --> 00:12:46.500]  那個occipital lobe
[00:12:46.500 --> 00:12:48.500]  因為你看到的東西
[00:12:48.500 --> 00:12:49.500]  去到腦那裡
[00:12:49.500 --> 00:12:51.500]  經過幾個站的分析
[00:12:51.500 --> 00:12:52.500]  去到後腦
[00:12:52.500 --> 00:12:54.500]  然後再分佈給大腦皮層各個地方
[00:12:54.500 --> 00:12:57.500]  你看到那個位置是怎樣
[00:12:57.500 --> 00:12:59.500]  看那個形狀是怎樣
[00:12:59.500 --> 00:13:01.500]  看那個texture
[00:13:01.500 --> 00:13:04.500]  那個表面的texture是怎樣
[00:13:04.500 --> 00:13:06.500]  我不知道中文叫什麼
[00:13:06.500 --> 00:13:07.500]  聽覺就在耳朵
[00:13:07.500 --> 00:13:09.500]  所以聽覺在中間
[00:13:09.500 --> 00:13:10.500]  人的耳朵是很麻煩的
[00:13:10.500 --> 00:13:12.500]  人的耳朵是一個filter
[00:13:12.500 --> 00:13:14.500]  我想聽的東西你沒有講過
[00:13:14.500 --> 00:13:16.500]  當你講了
[00:13:16.500 --> 00:13:18.500]  老闆你說我加薪的
[00:13:18.500 --> 00:13:19.500]  老闆我沒有講過
[00:13:19.500 --> 00:13:21.500]  但你整天想著加薪
[00:13:21.500 --> 00:13:22.500]  當他講了
[00:13:22.500 --> 00:13:23.500]  你不想聽的東西講三次
[00:13:23.500 --> 00:13:25.500]  你當他沒有講過
[00:13:26.500 --> 00:13:28.500]  是一個filter
[00:13:28.500 --> 00:13:29.500]  還有老人家
[00:13:29.500 --> 00:13:31.500]  有一樣東西你要留意的
[00:13:31.500 --> 00:13:34.500]  一個人腦開始有一點退化的時候
[00:13:34.500 --> 00:13:35.500]  你跟他講電話
[00:13:35.500 --> 00:13:36.500]  講頭十分鐘
[00:13:36.500 --> 00:13:37.500]  他就聽到
[00:13:37.500 --> 00:13:38.500]  再講下去他說不行
[00:13:38.500 --> 00:13:39.500]  我聽不到
[00:13:39.500 --> 00:13:40.500]  其實不是他的耳朵
[00:13:40.500 --> 00:13:41.500]  是腦
[00:13:41.500 --> 00:13:45.500]  在感情之下你修善
[00:13:45.500 --> 00:13:46.500]  第二天再打給他
[00:13:46.500 --> 00:13:47.500]  他又聽到
[00:13:47.500 --> 00:13:48.500]  他聽著聽著聽不到
[00:13:48.500 --> 00:13:50.500]  是因為那個brain
[00:13:50.500 --> 00:13:53.500]  人說的話就複雜了
[00:13:53.500 --> 00:13:55.500]  說話那裡
[00:13:55.500 --> 00:13:58.500]  有一個醫生叫Dr. Paul Broca
[00:13:58.500 --> 00:14:00.500]  他發現有一個病人想說話
[00:14:00.500 --> 00:14:01.500]  怎麼說都說不到
[00:14:01.500 --> 00:14:02.500]  一個人很煩躁
[00:14:02.500 --> 00:14:03.500]  有些人不會說話
[00:14:03.500 --> 00:14:04.500]  是很煩躁的
[00:14:04.500 --> 00:14:06.500]  你怎麼知道我以前不會說話
[00:14:06.500 --> 00:14:08.500]  我小學讀書
[00:14:08.500 --> 00:14:09.500]  經常漏課
[00:14:09.500 --> 00:14:11.500]  一天漏課就罰站
[00:14:11.500 --> 00:14:12.500]  罰站兩個小時
[00:14:12.500 --> 00:14:14.500]  當我在澳門一天講七堂的時候
[00:14:14.500 --> 00:14:15.500]  我站在講台前
[00:14:15.500 --> 00:14:16.500]  我不累的
[00:14:16.500 --> 00:14:17.500]  我想起阿神
[00:14:17.500 --> 00:14:18.500]  你真是奇妙
[00:14:18.500 --> 00:14:20.500]  我小時候你就罰我站
[00:14:20.500 --> 00:14:22.500]  到現在我可以站
[00:14:26.500 --> 00:14:27.500]  我國文老師跟我說
[00:14:27.500 --> 00:14:28.500]  你沒救了
[00:14:28.500 --> 00:14:29.500]  你作文不行
[00:14:29.500 --> 00:14:30.500]  國文不行
[00:14:30.500 --> 00:14:31.500]  歷史不行
[00:14:31.500 --> 00:14:32.500]  你讀科學吧
[00:14:32.500 --> 00:14:33.500]  或者可以找到一口飯吃
[00:14:33.500 --> 00:14:34.500]  那我就讀科學
[00:14:34.500 --> 00:14:36.500]  有沒有老師跟小學生九歲大
[00:14:36.500 --> 00:14:37.500]  他說你沒救了
[00:14:37.500 --> 00:14:38.500]  你死不死
[00:14:38.500 --> 00:14:39.500]  那些老師
[00:14:39.500 --> 00:14:40.500]  應該解僱他
[00:14:40.500 --> 00:14:44.500]  我什麼時候開始說話
[00:14:44.500 --> 00:14:45.500]  會說話呢
[00:14:45.500 --> 00:14:47.500]  我結婚的時候都是結結結的
[00:14:47.500 --> 00:14:49.500]  我開過兩間教會
[00:14:49.500 --> 00:14:51.500]  也做過教會的執事
[00:14:51.500 --> 00:14:52.500]  今天崇拜一定
[00:14:52.500 --> 00:14:53.500]  崇拜主席就請我上去
[00:14:53.500 --> 00:14:55.500]  我沒報過完我下講台
[00:14:55.500 --> 00:14:56.500]  我臉都紅了
[00:14:56.500 --> 00:14:57.500]  紅到臉都紅了
[00:14:57.500 --> 00:15:01.500]  當鍾文牧師呼召我
[00:15:01.500 --> 00:15:02.500]  和我喝咖啡的時候
[00:15:02.500 --> 00:15:04.500]  叫我出來傳福音
[00:15:04.500 --> 00:15:06.500]  我是呃了言
[00:15:06.500 --> 00:15:09.500]  有什麼理由叫我傳福音呢
[00:15:09.500 --> 00:15:10.500]  我是科學
[00:15:10.500 --> 00:15:11.500]  我讀科學的
[00:15:11.500 --> 00:15:12.500]  這些文科的東西
[00:15:12.500 --> 00:15:13.500]  老早已經不是我的飯了
[00:15:13.500 --> 00:15:14.500]  講話
[00:15:14.500 --> 00:15:16.500]  讀歷史
[00:15:16.500 --> 00:15:17.500]  讀國文
[00:15:17.500 --> 00:15:18.500]  一讀國文我就睏了
[00:15:18.500 --> 00:15:19.500]  我睡不著覺
[00:15:19.500 --> 00:15:20.500]  拿本國文書出來
[00:15:20.500 --> 00:15:21.500]  我還沒讀完那篇
[00:15:21.500 --> 00:15:22.500]  我已經睡著了
[00:15:23.500 --> 00:15:24.500]  所以我沒有失眠狀態
[00:15:24.500 --> 00:15:25.500]  沒有的
[00:15:25.500 --> 00:15:27.500]  我煲了咖啡
[00:15:27.500 --> 00:15:29.500]  喝了咖啡才睡覺
[00:15:29.500 --> 00:15:31.500]  我還沒喝完已經扯鼻汗了
[00:15:31.500 --> 00:15:33.500]  吳牧師叫我講
[00:15:33.500 --> 00:15:34.500]  叫我出來傳福音
[00:15:34.500 --> 00:15:35.500]  我知道
[00:15:35.500 --> 00:15:36.500]  我看他的眼光
[00:15:36.500 --> 00:15:37.500]  閃一閃
[00:15:37.500 --> 00:15:40.500]  我發現不是他和我說話
[00:15:40.500 --> 00:15:42.500]  是他背後和我說話
[00:15:42.500 --> 00:15:44.500]  你們那個吳牧師
[00:15:44.500 --> 00:15:46.500]  是神叫我講
[00:15:46.500 --> 00:15:48.500]  我怎麼敢say no
[00:15:48.500 --> 00:15:49.500]  我們那些神士
[00:15:49.500 --> 00:15:51.500]  興萬不得的
[00:15:53.500 --> 00:15:55.500]  fear of the lord
[00:15:55.500 --> 00:15:57.500]  is the beginning of wisdom
[00:15:57.500 --> 00:15:59.500]  厲害的話
[00:15:59.500 --> 00:16:00.500]  英文聖經更厲害
[00:16:00.500 --> 00:16:02.500]  詭巨的話
[00:16:02.500 --> 00:16:03.500]  我們神真的很厲害
[00:16:03.500 --> 00:16:05.500]  不過幸好有一樣東西
[00:16:05.500 --> 00:16:06.500]  聖經說
[00:16:06.500 --> 00:16:07.500]  我們那些神士
[00:16:07.500 --> 00:16:10.500]  不可興萬的
[00:16:10.500 --> 00:16:11.500]  但是我們的神
[00:16:11.500 --> 00:16:13.500]  是不輕而發牢
[00:16:13.500 --> 00:16:14.500]  這件事救了我
[00:16:14.500 --> 00:16:17.500]  當晚我睡覺
[00:16:17.500 --> 00:16:18.500]  我答應了
[00:16:18.500 --> 00:16:19.500]  但是我沒有把握
[00:16:19.500 --> 00:16:21.500]  有沒有進過神學院
[00:16:21.500 --> 00:16:23.500]  只不過看聖經看了很多年
[00:16:23.500 --> 00:16:26.500]  又不會說話
[00:16:26.500 --> 00:16:27.500]  那怎麼辦呢
[00:16:27.500 --> 00:16:28.500]  我睡覺了
[00:16:28.500 --> 00:16:30.500]  我神是你負責的
[00:16:30.500 --> 00:16:31.500]  你叫我出來說話
[00:16:31.500 --> 00:16:32.500]  是你負責的
[00:16:32.500 --> 00:16:33.500]  我不行的
[00:16:33.500 --> 00:16:34.500]  是你的事
[00:16:34.500 --> 00:16:37.500]  有時候神是involve的
[00:16:37.500 --> 00:16:39.500]  當你不喜歡一個人
[00:16:39.500 --> 00:16:41.500]  你看不起這位弟兄
[00:16:41.500 --> 00:16:42.500]  看不起那位姐妹
[00:16:42.500 --> 00:16:44.500]  你是看不起他背後的創造者
[00:16:44.500 --> 00:16:46.500]  是看不起那個神
[00:16:46.500 --> 00:16:47.500]  神造他出來
[00:16:47.500 --> 00:16:49.500]  你有什麼理由覺得你高他一等呢
[00:16:50.500 --> 00:16:52.500]  沒有一個人可以覺得自己高他一等
[00:16:52.500 --> 00:16:54.500]  基督徒不可以覺得
[00:16:54.500 --> 00:16:56.500]  你比非基督徒高他一等
[00:16:56.500 --> 00:16:57.500]  No
[00:16:57.500 --> 00:16:59.500]  不同的地方就是
[00:16:59.500 --> 00:17:01.500]  我們是蒙恩的罪人
[00:17:01.500 --> 00:17:02.500]  大家都是罪人
[00:17:02.500 --> 00:17:05.500]  Dr.Polka發現這個人是說話
[00:17:05.500 --> 00:17:06.500]  是不懂得說話
[00:17:06.500 --> 00:17:09.500]  我也不懂得說話
[00:17:09.500 --> 00:17:11.500]  那天晚上
[00:17:11.500 --> 00:17:12.500]  我睡了覺之後
[00:17:12.500 --> 00:17:13.500]  第二天早上起來
[00:17:13.500 --> 00:17:14.500]  我和我老婆說話
[00:17:14.500 --> 00:17:15.500]  老婆就說
[00:17:15.500 --> 00:17:16.500]  喂喂喂
[00:17:16.500 --> 00:17:17.500]  你變了
