
[00:00:00.000 --> 00:00:02.600]  好,我們在聖餐禮開始之前,我們先低頭,我們禱告
[00:03:11.500 --> 00:03:13.500]  但是我們透過聖經
[00:03:13.500 --> 00:03:15.500]  知道耶穌是怎樣
[00:03:15.500 --> 00:03:17.500]  這句話是很大的安慰
[00:03:17.500 --> 00:03:19.500]  以賽亞書53章
[00:03:19.500 --> 00:03:21.500]  是描繪耶穌
[00:03:21.500 --> 00:03:23.500]  一開始就說
[00:03:23.500 --> 00:03:25.500]  他無佳形美容
[00:03:25.500 --> 00:03:27.500]  也無美貌使我們可以羨慕
[00:03:27.500 --> 00:03:29.500]  所以這句話是給我很大的安慰
[00:03:29.500 --> 00:03:31.500]  因為學生不能夠高過先生
[00:03:31.500 --> 00:03:33.500]  耶穌的樣子
[00:03:33.500 --> 00:03:35.500]  都不是那麼好看的時候
[00:03:35.500 --> 00:03:37.500]  牧師胖了
[00:03:37.500 --> 00:03:39.500]  不要緊
[00:03:39.500 --> 00:03:41.500]  因為我都是無佳形美容
[00:03:41.500 --> 00:03:43.500]  還有就是
[00:03:43.500 --> 00:03:45.500]  在新約裡面怎樣描繪耶穌呢?
[00:03:45.500 --> 00:03:47.500]  我曾經跟這些人說
[00:03:47.500 --> 00:03:49.500]  你們的祖先仰望我的時候
[00:03:49.500 --> 00:03:51.500]  我已經在那裡
[00:03:51.500 --> 00:03:53.500]  他們說你不是吧?
[00:03:53.500 --> 00:03:55.500]  你都未夠50歲
[00:03:55.500 --> 00:03:57.500]  我們的祖先阿伯拉罕
[00:03:57.500 --> 00:03:59.500]  怎麼會來見到你呢?
[00:03:59.500 --> 00:04:01.500]  但不要忘記那時候耶穌只是30多歲
[00:04:01.500 --> 00:04:03.500]  33歲都未夠
[00:04:03.500 --> 00:04:05.500]  但就說你未夠50歲
[00:04:05.500 --> 00:04:07.500]  即是說耶穌的樣子
[00:04:07.500 --> 00:04:09.500]  其實都很蒼老
[00:04:09.500 --> 00:04:11.500]  比他實際年齡蒼老很多
[00:04:11.500 --> 00:04:13.500]  所以不要只看那些畫像
[00:04:13.500 --> 00:04:15.500]  耶穌紅粉緋緋
[00:04:15.500 --> 00:04:17.500]  還有光環
[00:04:17.500 --> 00:04:19.500]  不是這樣的
[00:04:19.500 --> 00:04:21.500]  他無佳形美容讓我們羨慕
[00:04:21.500 --> 00:04:23.500]  因為他常經憂患
[00:04:23.500 --> 00:04:25.500]  擔待我們的痛苦
[00:04:25.500 --> 00:04:27.500]  所以你留意到的時候
[00:04:27.500 --> 00:04:29.500]  耶穌的樣子很特別
[00:04:29.500 --> 00:04:31.500]  但耶穌臨離開世界之前
[00:04:31.500 --> 00:04:33.500]  他曾經被門徒
[00:04:33.500 --> 00:04:35.500]  看到他榮耀的形象
[00:04:35.500 --> 00:04:37.500]  很多年之前
[00:04:37.500 --> 00:04:39.500]  如果在美人堂的大英之門
[00:04:39.500 --> 00:04:41.500]  我講了一系列叫變像
[00:04:41.500 --> 00:04:43.500]  變臉
[00:04:43.500 --> 00:04:45.500]  就是講耶穌登山變像
[00:04:45.500 --> 00:04:47.500]  耶穌在臨離開世界之前
[00:04:47.500 --> 00:04:49.500]  特別帶著三個門徒上山
[00:04:49.500 --> 00:04:51.500]  他們見到摩西和以利亞
[00:04:51.500 --> 00:04:53.500]  和耶穌對話
[00:04:53.500 --> 00:04:55.500]  耶穌的形象
[00:04:55.500 --> 00:04:57.500]  你可以改變
[00:04:57.500 --> 00:04:59.500]  我們一齊來讀
[00:04:59.500 --> 00:05:01.500]  馬太福音第17章第二節
[00:05:01.500 --> 00:05:03.500]  我們一齊來讀
[00:05:03.500 --> 00:05:05.500]  就在他們面前
[00:05:05.500 --> 00:05:07.500]  變了形象
[00:05:07.500 --> 00:05:09.500]  顯明明亮如日頭
[00:05:09.500 --> 00:05:11.500]  非常潔白如光
[00:05:11.500 --> 00:05:13.500]  這是讓他們看到
[00:05:13.500 --> 00:05:15.500]  耶穌有另外一個形象
[00:05:15.500 --> 00:05:17.500]  讓他們能夠先嘗到天國的榮耀
[00:05:17.500 --> 00:05:19.500]  但耶穌的臉發光
[00:05:19.500 --> 00:05:21.500]  令他們很懼怕
[00:05:21.500 --> 00:05:23.500]  苦服來去敬拜神
[00:05:23.500 --> 00:05:25.500]  所以
[00:05:25.500 --> 00:05:27.500]  我們有沒有想過
[00:05:27.500 --> 00:05:29.500]  耶穌復活之後的樣子是怎樣
[00:05:29.500 --> 00:05:31.500]  可能他的樣子有些不同
[00:05:31.500 --> 00:05:33.500]  所以門徒無法認他
[00:05:33.500 --> 00:05:35.500]  我們有沒有想過
[00:05:35.500 --> 00:05:37.500]  如果將來我們復活
[00:05:37.500 --> 00:05:39.500]  我們的樣子是怎樣
[00:05:39.500 --> 00:05:41.500]  是死的時候的樣子
[00:05:41.500 --> 00:05:43.500]  那就糟糕了
[00:05:43.500 --> 00:05:45.500]  如果我們是晚年
[00:05:45.500 --> 00:05:47.500]  死的時候皺皺皮皮
[00:05:47.500 --> 00:05:49.500]  那樣的形象
[00:05:49.500 --> 00:05:51.500]  就很糟糕了
[00:05:51.500 --> 00:05:53.500]  還是在我平均年齡
[00:05:53.500 --> 00:05:55.500]  最光滑的那段
[00:05:55.500 --> 00:05:57.500]  才是我的樣子
[00:05:57.500 --> 00:05:59.500]  其實聖經沒有記載這些
[00:05:59.500 --> 00:06:01.500]  但你留意到耶穌復活之後
[00:06:01.500 --> 00:06:03.500]  很特別的
[00:06:03.500 --> 00:06:05.500]  耶穌有身體
[00:06:05.500 --> 00:06:07.500]  沒有肉體的限制
[00:06:07.500 --> 00:06:09.500]  可以突然之間
[00:06:09.500 --> 00:06:11.500]  這是配音
[00:06:11.500 --> 00:06:13.500]  出現在當中
[00:06:13.500 --> 00:06:15.500]  但門都關了
[00:06:15.500 --> 00:06:17.500]  在路加斌第24章31節
[00:06:17.500 --> 00:06:19.500]  當主耶穌復活的時候
[00:06:19.500 --> 00:06:21.500]  主耶穌跟我們分享之後
[00:06:21.500 --> 00:06:23.500]  突然之間又會消失了
[00:06:23.500 --> 00:06:25.500]  他們的眼睛明亮了
[00:06:25.500 --> 00:06:27.500]  才認出他來
[00:06:27.500 --> 00:06:29.500]  耶穌突然之間就不見了
[00:06:29.500 --> 00:06:31.500]  好像我們看那些鬼片
[00:06:33.500 --> 00:06:35.500]  這樣就沒有了
[00:06:35.500 --> 00:06:37.500]  事實上耶穌真的突然之間
[00:06:37.500 --> 00:06:39.500]  在當中消失了
[00:06:39.500 --> 00:06:41.500]  門關了的時候
[00:06:41.500 --> 00:06:43.500]  耶穌突然之間會出現
[00:06:43.500 --> 00:06:45.500]  我們來讀
[00:06:45.500 --> 00:06:47.500]  路加斌第24章36-37兩節
[00:06:47.500 --> 00:06:49.500]  我們一起讀
[00:07:01.500 --> 00:07:03.500]  原來門關了
[00:07:03.500 --> 00:07:05.500]  但耶穌突然之間出現
[00:07:05.500 --> 00:07:07.500]  所以他們很害怕
[00:07:07.500 --> 00:07:09.500]  是不是鬼來的
[00:07:09.500 --> 00:07:11.500]  我們沒有打這段經文出來
[00:07:11.500 --> 00:07:13.500]  耶穌說我是復活的主
[00:07:13.500 --> 00:07:15.500]  有一個人不太相信耶穌
[00:07:15.500 --> 00:07:17.500]  這個人不要改壞名字
[00:07:17.500 --> 00:07:19.500]  他叫多瑪
[00:07:19.500 --> 00:07:21.500]  多瑪就很多疑
[00:07:21.500 --> 00:07:23.500]  耶穌說你摸一摸
[00:07:23.500 --> 00:07:25.500]  我的肋旁
[00:07:25.500 --> 00:07:27.500]  我釘痕的手
[00:07:27.500 --> 00:07:29.500]  我是有釘痕在當中
[00:07:29.500 --> 00:07:31.500]  我真的夠膽摸下去
[00:07:31.500 --> 00:07:33.500]  耶穌復活之後
[00:07:33.500 --> 00:07:35.500]  仍然有他的傷口在他的身體
[00:07:35.500 --> 00:07:37.500]  是可以被人摸到的
[00:07:37.500 --> 00:07:39.500]  所以究竟
[00:07:39.500 --> 00:07:41.500]  復活之後的身體是怎樣
[00:07:41.500 --> 00:07:43.500]  聖經裡面
[00:07:43.500 --> 00:07:45.500]  不是叫我們重點去想這件事
[00:07:45.500 --> 00:07:47.500]  但我很肯定有一個身體
[00:07:47.500 --> 00:07:49.500]  肯定會吃東西
[00:07:49.500 --> 00:07:51.500]  而且這個身體
[00:07:51.500 --> 00:07:53.500]  一定是榮美的
[00:07:53.500 --> 00:07:55.500]  哥林多前書第十五章
[00:07:55.500 --> 00:07:57.500]  就是講到主耶穌的復活
[00:07:57.500 --> 00:07:59.500]  當主耶穌復活的時候
[00:07:59.500 --> 00:08:01.500]  帶給我們復活的盼望
[00:08:01.500 --> 00:08:03.500]  如果耶穌沒有復活的時候
[00:08:03.500 --> 00:08:05.500]  保羅說我們比今生的人更可憐
[00:08:05.500 --> 00:08:07.500]  如果我們沒有復活就沒有盼望
[00:08:07.500 --> 00:08:09.500]  我們不如吃喝玩樂
[00:08:09.500 --> 00:08:11.500]  放縱就更好
[00:08:11.500 --> 00:08:13.500]  何必這麼辛苦
[00:08:13.500 --> 00:08:15.500]  耶穌的復活帶給我們
[00:08:15.500 --> 00:08:17.500]  這個盼望就是我們都會有復活
[00:08:17.500 --> 00:08:19.500]  當我們有復活的時候
[00:08:19.500 --> 00:08:21.500]  形象是怎樣
[00:08:21.500 --> 00:08:23.500]  我們一起來讀
[00:08:23.500 --> 00:08:25.500]  哥林多前書第十五章
[00:08:25.500 --> 00:08:27.500]  到第四十四節和第四十九節
[00:08:27.500 --> 00:08:29.500]  這一段經文
[00:08:29.500 --> 00:08:31.500]  往往我會在安息禮的時候讀
[00:08:31.500 --> 00:08:33.500]  但其實這段經文都提醒我們
[00:08:33.500 --> 00:08:35.500]  因為時間的問題
[00:08:35.500 --> 00:08:37.500]  希望大家聽得
[00:08:37.500 --> 00:08:39.500]  我會讀得快一點
[00:08:39.500 --> 00:08:41.500]  四十二節到四十四節
[00:08:41.500 --> 00:08:43.500]  就是我去讀出
[00:08:43.500 --> 00:08:45.500]  第四十九節大家讀
[00:08:45.500 --> 00:08:47.500]  死人的復活也是這樣
[00:08:47.500 --> 00:08:49.500]  所中的是必扭壞的
[00:08:49.500 --> 00:08:51.500]  復活的是不扭壞的
[00:08:51.500 --> 00:08:53.500]  所中的是羞辱的
[00:08:53.500 --> 00:08:55.500]  所中的是血氣的身體
[00:08:55.500 --> 00:08:57.500]  復活是靈性的身體
[00:08:57.500 --> 00:08:59.500]  若有血氣的身體
[00:08:59.500 --> 00:09:01.500]  也必有靈性的身體
[00:09:01.500 --> 00:09:03.500]  我們一起讀到第四十九節
[00:09:03.500 --> 00:09:05.500]  我們既有屬土的形狀
[00:09:05.500 --> 00:09:07.500]  將來也必有屬天的形狀
[00:09:07.500 --> 00:09:09.500]  就是說我們復活的時候
[00:09:09.500 --> 00:09:11.500]  我們有一個超物質的身體
[00:09:11.500 --> 00:09:13.500]  但是這個超物質的身體
[00:09:13.500 --> 00:09:15.500]  是榮美的
[00:09:15.500 --> 00:09:17.500]  究竟樣子是怎樣我們不清楚
[00:09:17.500 --> 00:09:19.500]  所以很多時候
[00:09:19.500 --> 00:09:21.500]  我們很多事去想
[00:09:21.500 --> 00:09:23.500]  例如我們回教會
[00:09:23.500 --> 00:09:25.500]  其實不是很想回家
[00:09:25.500 --> 00:09:27.500]  我們很愛教會
[00:09:27.500 --> 00:09:29.500]  團契四點半完結了
[00:09:29.500 --> 00:09:31.500]  但我們十一點鐘也不肯走
[00:09:31.500 --> 00:09:33.500]  牧師說回家吧
[00:09:33.500 --> 00:09:35.500]  我們心裡咒罵牧師
[00:09:35.500 --> 00:09:37.500]  我們這麼愛教會
[00:09:37.500 --> 00:09:39.500]  你也要趕我們走
[00:09:39.500 --> 00:09:41.500]  現在有報應的
[00:09:41.500 --> 00:09:43.500]  我們無聊到沒話說
[00:09:43.500 --> 00:09:45.500]  我們會探討將來復活是怎樣
[00:09:45.500 --> 00:09:47.500]  天國有沒有廁所
[00:09:47.500 --> 00:09:49.500]  大家有沒有想過這個問題
[00:09:49.500 --> 00:09:51.500]  然後我們問有沒有食物
[00:09:51.500 --> 00:09:53.500]  原來你看啟示錄是有食物的
[00:09:53.500 --> 00:09:55.500]  吃生命樹的果子
[00:09:55.500 --> 00:09:57.500]  喝水的
[00:09:57.500 --> 00:09:59.500]  我們發現原來是沒有的
[00:09:59.500 --> 00:10:01.500]  因為那些全部都是精華
[00:10:01.500 --> 00:10:03.500]  全部吸收了
[00:10:03.500 --> 00:10:05.500]  所以不用排泄
[00:10:05.500 --> 00:10:07.500]  我們還沒想到這個結論的時候
[00:10:07.500 --> 00:10:09.500]  有廁所我們可不可以像耶穌一樣
[00:10:09.500 --> 00:10:11.500]  突然沒有廁紙
[00:10:11.500 --> 00:10:13.500]  在旁邊拿
[00:10:13.500 --> 00:10:15.500]  這是我十幾歲很無聊的時候想的
[00:10:15.500 --> 00:10:17.500]  但是你記住
[00:10:17.500 --> 00:10:19.500]  我們想這些
[00:10:19.500 --> 00:10:21.500]  祂只給一個很清晰的
[00:10:21.500 --> 00:10:23.500]  我們會有復活
[00:10:23.500 --> 00:10:25.500]  我們有一個美麗的身體
[00:10:25.500 --> 00:10:27.500]  是榮耀的
[00:10:27.500 --> 00:10:29.500]  我們再讀菲勒比斯三章的第21節
[00:10:29.500 --> 00:10:31.500]  第三章21節我們一起讀
[00:10:31.500 --> 00:10:33.500]  祂要按著那能
[00:10:33.500 --> 00:10:35.500]  要萬有復歸復自己的大能
[00:10:35.500 --> 00:10:37.500]  將我們這卑賤的身體改變形狀
[00:10:37.500 --> 00:10:39.500]  和祂自己的榮耀的身體相似
[00:10:39.500 --> 00:10:41.500]  祂自己的榮耀的身體相似
[00:10:41.500 --> 00:10:43.500]  這個非常肯定
[00:10:43.500 --> 00:10:45.500]  將來我們復活
[00:10:45.500 --> 00:10:47.500]  像主耶穌一樣有一個榮耀的身體
[00:10:47.500 --> 00:10:49.500]  好了門徒
[00:10:49.500 --> 00:10:51.500]  他們認不出耶穌
[00:10:51.500 --> 00:10:53.500]  所以不知道耶穌復活
[00:10:53.500 --> 00:10:55.500]  這個只是一個很細微的因素
[00:10:55.500 --> 00:10:57.500]  但最重要的因素就是
[00:10:57.500 --> 00:10:59.500]  他們不相信
[00:10:59.500 --> 00:11:01.500]  因為有些人是沒有見過耶穌
[00:11:01.500 --> 00:11:03.500]  他聽聞耶穌復活
[00:11:03.500 --> 00:11:05.500]  都不去相信
[00:11:05.500 --> 00:11:07.500]  原來他們是沒有任何的期望
[00:11:07.500 --> 00:11:09.500]  不相信
[00:11:09.500 --> 00:11:11.500]  就是他們主要的原因
[00:11:11.500 --> 00:11:13.500]  但一個最大的不幸
[00:11:13.500 --> 00:11:15.500]  是什麼呢
[00:11:15.500 --> 00:11:17.500]  耶穌在釘十字架之前
[00:11:17.500 --> 00:11:19.500]  是一次又一次的
[00:11:19.500 --> 00:11:21.500]  很明顯地告訴門徒
[00:11:21.500 --> 00:11:23.500]  我會為人
[00:11:23.500 --> 00:11:25.500]  來付上生命的代價
[00:11:25.500 --> 00:11:27.500]  我會被釘
[00:11:27.500 --> 00:11:29.500]  我會死在十字架上
[00:11:29.500 --> 00:11:31.500]  但一定有說
[00:11:31.500 --> 00:11:33.500]  我會從死裡復活
[00:11:33.500 --> 00:11:35.500]  所以這班門徒
[00:11:35.500 --> 00:11:37.500]  很清晰
[00:11:37.500 --> 00:11:39.500]  知道這個訊息
[00:11:39.500 --> 00:11:41.500]  但很可惜
[00:11:41.500 --> 00:11:43.500]  他們懷著一個不信的心
[00:11:43.500 --> 00:11:45.500]  我們再看一連串的經文
[00:11:45.500 --> 00:11:47.500]  《馬太福音》第8章31到32節
[00:11:47.500 --> 00:11:49.500]  從此他教訓他們說
[00:11:49.500 --> 00:11:51.500]  人子必須受許多的苦
[00:11:51.500 --> 00:11:53.500]  被長老、祭司、掌王、文士
[00:11:53.500 --> 00:11:55.500]  氣絕並且被殺
[00:11:55.500 --> 00:11:57.500]  大家讀下面藍色的字
[00:11:57.500 --> 00:11:59.500]  我三天復活
[00:11:59.500 --> 00:12:01.500]  耶穌明明地說
[00:12:01.500 --> 00:12:03.500]  這裏很清楚耶穌說
[00:12:03.500 --> 00:12:05.500]  我過三天就會復活
[00:12:05.500 --> 00:12:07.500]  另外《馬太福音》第17章22到23節
[00:12:07.500 --> 00:12:09.500]  他們望住在
[00:12:09.500 --> 00:12:11.500]  加利利的時候
[00:12:11.500 --> 00:12:13.500]  耶穌對門徒說
[00:12:13.500 --> 00:12:15.500]  人子要被交在人手裡
[00:12:15.500 --> 00:12:17.500]  他們要殺害他
[00:12:17.500 --> 00:12:19.500]  第三天他要復活
[00:12:19.500 --> 00:12:21.500]  第三天我要復活
[00:12:21.500 --> 00:12:23.500]  耶穌亦都很清楚說
[00:12:23.500 --> 00:12:25.500]  在我復活以後
[00:12:25.500 --> 00:12:27.500]  我要在你們之先往加利利去
[00:12:27.500 --> 00:12:29.500]  更加一段大家非常熟悉的經文
[00:12:29.500 --> 00:12:31.500]  一起讀
[00:12:31.500 --> 00:12:33.500]  《馬太福音》第11章第25節
[00:12:33.500 --> 00:12:35.500]  耶穌對他說
[00:12:35.500 --> 00:12:37.500]  復活在我
[00:12:37.500 --> 00:12:39.500]  信也在我
[00:12:39.500 --> 00:12:41.500]  信我的人雖然死了
[00:12:41.500 --> 00:12:43.500]  也必復活
[00:12:43.500 --> 00:12:45.500]  看不看到耶穌不斷宣告
[00:12:45.500 --> 00:12:47.500]  他會死但會復活
[00:12:47.500 --> 00:12:49.500]  就好像我們剛才讀的經文一樣
[00:12:49.500 --> 00:12:51.500]  是很多的
[00:12:51.500 --> 00:12:53.500]  所以門徒很明顯知道
[00:12:53.500 --> 00:12:55.500]  在理性上知道
[00:12:55.500 --> 00:12:57.500]  耶穌是會復活
[00:12:57.500 --> 00:12:59.500]  但是理性歸理性
[00:12:59.500 --> 00:13:01.500]  但他們又未必
[00:13:01.500 --> 00:13:03.500]  即時可以接受到耶穌復活這件事
[00:13:03.500 --> 00:13:05.500]  無可否認
[00:13:05.500 --> 00:13:07.500]  因為人活在世上
[00:13:07.500 --> 00:13:09.500]  活在一個物質的社會
[00:13:09.500 --> 00:13:11.500]  我們會拿著一些東西
[00:13:11.500 --> 00:13:13.500]  就會覺得很實在
[00:13:13.500 --> 00:13:15.500]  一些抽象的東西或未接觸的東西
[00:13:15.500 --> 00:13:17.500]  我們覺得好像很遙遠
[00:13:17.500 --> 00:13:19.500]  未必一下子可以接受
[00:13:19.500 --> 00:13:21.500]  特別是這個世代信息萬變
[00:13:21.500 --> 00:13:23.500]  很多時候我們都沒有
[00:13:23.500 --> 00:13:25.500]  一些把握
[00:13:25.500 --> 00:13:27.500]  所以有時候我們寧願拿著一些實質的東西
[00:13:27.500 --> 00:13:29.500]  好像好一點
[00:13:29.500 --> 00:13:31.500]  最簡單大家很熟悉
[00:13:31.500 --> 00:13:33.500]  一個少年的官
[00:13:33.500 --> 00:13:35.500]  他的地位
[00:13:35.500 --> 00:13:37.500]  他也有一個很渴慕的心
[00:13:37.500 --> 00:13:39.500]  當眾在街上問耶穌
[00:13:39.500 --> 00:13:41.500]  我做些什麼可以承受永生
[00:13:41.500 --> 00:13:43.500]  耶穌看著他就愛他
[00:13:43.500 --> 00:13:45.500]  但耶穌說
[00:13:45.500 --> 00:13:47.500]  好啊你做得非常好
[00:13:47.500 --> 00:13:49.500]  但還有一樣缺乏
[00:13:49.500 --> 00:13:51.500]  你要變賣你所有的去周濟窮人
[00:13:51.500 --> 00:13:53.500]  還要來跟從我
[00:13:53.500 --> 00:13:55.500]  於是這個少年的官
[00:13:55.500 --> 00:13:57.500]  聽了之後面上變了色
[00:13:57.500 --> 00:13:59.500]  就悠悠愁愁的走了
[00:13:59.500 --> 00:14:01.500]  因為他的產業很多
[00:14:01.500 --> 00:14:03.500]  因為很實際的東西
[00:14:03.500 --> 00:14:05.500]  他渴慕永生
[00:14:05.500 --> 00:14:07.500]  但在那一刻
[00:14:07.500 --> 00:14:09.500]  永生好像遙不可及
[00:14:09.500 --> 00:14:11.500]  於是他寧願仍然拿著他的財富
[00:14:11.500 --> 00:14:13.500]  不肯去跟隨住
[00:14:13.500 --> 00:14:15.500]  所以你有沒有留意到
[00:14:15.500 --> 00:14:17.500]  今天很多人就是這樣
[00:14:17.500 --> 00:14:19.500]  理性上知道很多東西
[00:14:19.500 --> 00:14:21.500]  但是不是真的實踐出來
[00:14:21.500 --> 00:14:23.500]  我們不要只看這個少年的官
[00:14:23.500 --> 00:14:25.500]  我們不要只去奇怪
[00:14:25.500 --> 00:14:27.500]  這一班的門徒弟會怎樣
[00:14:27.500 --> 00:14:29.500]  其實今天我們每一個人
[00:14:29.500 --> 00:14:31.500]  很多時候都會同樣
[00:14:31.500 --> 00:14:33.500]  犯了這個錯誤
[00:14:33.500 --> 00:14:35.500]  我們
[00:14:35.500 --> 00:14:37.500]  很清楚的
[00:14:37.500 --> 00:14:39.500]  知道今天
[00:14:39.500 --> 00:14:41.500]  有神蹟的出現
[00:14:41.500 --> 00:14:43.500]  但我們往往有時候覺得神蹟不會臨到我身上
[00:14:43.500 --> 00:14:45.500]  大家有沒有留意到
[00:14:45.500 --> 00:14:47.500]  其實現在很恐怖
[00:14:47.500 --> 00:14:49.500]  香港的流感是很厲害
