
[00:00:00.000 --> 00:00:01.480]  各位訂閱字幕,大家好
[00:06:52.960 --> 00:06:55.360]  哇!這麼多錢
[00:06:55.360 --> 00:06:56.680]  遮了一雙眼睛
[00:06:56.680 --> 00:06:58.480]  要捉我老師
[00:06:58.480 --> 00:07:00.000]  我帶你去捉
[00:07:00.000 --> 00:07:01.600]  怕你晚上看不清楚
[00:07:01.600 --> 00:07:02.400]  認不出來
[00:07:02.400 --> 00:07:05.520]  有個功架
[00:07:05.520 --> 00:07:06.600]  三十塊銀子
[00:07:06.600 --> 00:07:08.400]  買了一塊田
[00:07:08.400 --> 00:07:10.400]  然後他身子撲倒
[00:07:10.400 --> 00:07:11.600]  土腹崩裂
[00:07:11.600 --> 00:07:13.400]  腸子都流出來
[00:07:13.400 --> 00:07:16.040]  原來他就有功架
[00:07:16.040 --> 00:07:17.040]  我的題目就是
[00:07:17.040 --> 00:07:19.120]  催賣耶穌有什麼結果
[00:07:19.120 --> 00:07:20.120]  有什麼好處
[00:07:20.120 --> 00:07:21.040]  有
[00:07:21.040 --> 00:07:22.480]  一年工資
[00:07:22.480 --> 00:07:24.760]  哇!真是不錯
[00:07:24.760 --> 00:07:28.080]  但是其實猶大有沒有那一年工資收到呢?
[00:07:28.080 --> 00:07:29.040]  沒有
[00:07:29.040 --> 00:07:31.080]  因為他收到之後
[00:07:31.080 --> 00:07:32.480]  到耶穌被賣之後
[00:07:32.480 --> 00:07:35.480]  他良心發現
[00:07:35.480 --> 00:07:37.680]  哎呀!有點後悔
[00:07:37.680 --> 00:07:39.680]  哎呀!這樣真是不好
[00:07:39.680 --> 00:07:41.480]  以前很多時候很有趣
[00:07:41.480 --> 00:07:42.480]  沒有的時候
[00:07:42.480 --> 00:07:44.000]  哇!錢很大
[00:07:44.000 --> 00:07:44.880]  遮了一雙眼睛
[00:07:44.880 --> 00:07:46.200]  但有之後
[00:07:46.200 --> 00:07:47.280]  那些錢會掉下來
[00:07:47.280 --> 00:07:48.680]  哎呀!不要我這麼壞
[00:07:48.680 --> 00:07:50.680]  他就走去說
[00:07:50.680 --> 00:07:52.040]  喂!那些錢我還給你
[00:07:52.040 --> 00:07:53.280]  可不可以放人
[00:07:53.280 --> 00:07:55.880]  人捉了還可以放嗎?
[00:07:55.880 --> 00:07:57.080]  沒有了
[00:07:57.080 --> 00:07:58.080]  不可以了
[00:07:58.080 --> 00:07:59.080]  去大祭司那裡
[00:07:59.080 --> 00:08:01.080]  喂!還給他錢
[00:08:01.080 --> 00:08:02.880]  我出賣了這個無辜人
[00:08:02.880 --> 00:08:04.080]  不對啊
[00:08:04.080 --> 00:08:07.080]  那時候來改變心意
[00:08:07.080 --> 00:08:09.080]  悔改
[00:08:09.080 --> 00:08:12.080]  在這裡我也想和大家提一下
[00:08:12.080 --> 00:08:17.080]  猶大其實在這個位置都不太差
[00:08:17.080 --> 00:08:18.080]  就是他知道
[00:08:18.080 --> 00:08:19.080]  哎呀!做錯了
[00:08:19.080 --> 00:08:22.080]  他走回頭嘗試補救
[00:08:22.080 --> 00:08:23.080]  找回大祭司
[00:08:23.080 --> 00:08:24.080]  喂!我還給你錢
[00:08:24.080 --> 00:08:27.080]  這樣我這樣做是很錯的
[00:08:27.080 --> 00:08:30.080]  其實彼得在當時都沒有他這麼好
[00:08:30.080 --> 00:08:31.080]  彼得是什麼呢?
[00:08:31.080 --> 00:08:34.080]  他只是三次雞叫不認他
[00:08:34.080 --> 00:08:36.080]  他只是出去痛哭
[00:08:36.080 --> 00:08:38.080]  那猶大反而就
[00:08:38.080 --> 00:08:40.080]  哎呀!不對
[00:08:40.080 --> 00:08:41.080]  於是他沒有
[00:08:41.080 --> 00:08:42.080]  那就算了
[00:08:42.080 --> 00:08:43.080]  拿錢去吃東西
[00:08:43.080 --> 00:08:44.080]  他沒有
[00:08:44.080 --> 00:08:45.080]  他把那些錢不見了
[00:08:45.080 --> 00:08:47.080]  就丟在大祭司面前
[00:08:47.080 --> 00:08:48.080]  他就出去了
[00:08:48.080 --> 00:08:51.080]  可能這個時間憂憤太厲害
[00:08:51.080 --> 00:08:53.080]  或者是太後悔
[00:08:53.080 --> 00:08:54.080]  其實崩潰了
[00:08:54.080 --> 00:08:56.080]  如果心理學上來看
[00:08:56.080 --> 00:08:57.080]  可能崩潰了
[00:08:57.080 --> 00:09:01.080]  那他就自盡了
[00:09:01.080 --> 00:09:03.080]  承擔不了現在這個情況
[00:09:03.080 --> 00:09:05.080]  哎呀!買了我老師
[00:09:05.080 --> 00:09:07.080]  我真是衰得厲害
[00:09:07.080 --> 00:09:08.080]  承擔不了
[00:09:08.080 --> 00:09:10.080]  心理上崩潰的時候
[00:09:10.080 --> 00:09:12.080]  他就去吊頸
[00:09:12.080 --> 00:09:15.080]  誰知他吊頸又不找一棵比較耐用的樹
[00:09:15.080 --> 00:09:17.080]  誰知那棵樹斷了
[00:09:17.080 --> 00:09:18.080]  啪!掉下來
[00:09:18.080 --> 00:09:21.080]  那他究竟死了沒有呢?
[00:09:21.080 --> 00:09:22.080]  應該可能吊死了
[00:09:22.080 --> 00:09:23.080]  那棵樹太重了
[00:09:23.080 --> 00:09:24.080]  啪!掉下來
[00:09:24.080 --> 00:09:25.080]  那棵樹斷了
[00:09:25.080 --> 00:09:27.080]  他就跌下來
[00:09:27.080 --> 00:09:29.080]  他的肚子都裂了
[00:09:29.080 --> 00:09:31.080]  那棵樹應該很高的
[00:09:31.080 --> 00:09:35.080]  應該是跌在一個坑裏面的
[00:09:35.080 --> 00:09:37.080]  那就
[00:09:37.080 --> 00:09:39.080]  腸都流出來了
[00:09:39.080 --> 00:09:41.080]  嘩!死得很慘
[00:09:41.080 --> 00:09:44.080]  你看到上帝並沒有放過他
[00:09:44.080 --> 00:09:47.080]  他雖然是很後悔
[00:09:47.080 --> 00:09:50.080]  但其實他沒有向上帝認罪悔改
[00:09:50.080 --> 00:09:52.080]  也沒有嘗試去找耶穌
[00:09:52.080 --> 00:09:54.080]  就是老師對不起
[00:09:54.080 --> 00:09:57.080]  我很壞賣了你
[00:09:57.080 --> 00:09:58.080]  你會不會赦免我?
[00:09:58.080 --> 00:09:59.080]  嘩!如果這樣的話
[00:09:59.080 --> 00:10:01.080]  歷史真的有一點改寫了
[00:10:01.080 --> 00:10:03.080]  那你猜主會怎麼說呢?
[00:10:03.080 --> 00:10:05.080]  主我推測都會赦免的
[00:10:05.080 --> 00:10:07.080]  不過他沒有
[00:10:07.080 --> 00:10:09.080]  他沒有悔改
[00:10:09.080 --> 00:10:11.080]  自己崩潰了
[00:10:11.080 --> 00:10:13.080]  自己承擔了
[00:10:13.080 --> 00:10:14.080]  第二
[00:10:14.080 --> 00:10:16.080]  作惡的公價有什麼呢?
[00:10:16.080 --> 00:10:18.080]  是不是三十兩銀子呢?
[00:10:18.080 --> 00:10:19.080]  三十塊銀子呢?
[00:10:19.080 --> 00:10:20.080]  不是
[00:10:20.080 --> 00:10:21.080]  是沒有的
[00:10:21.080 --> 00:10:23.080]  因為他扔下了
[00:10:23.080 --> 00:10:24.080]  扔下了之後
[00:10:24.080 --> 00:10:26.080]  嘩!那些錢沒有人敢拿
[00:10:26.080 --> 00:10:28.080]  那這件事最疑有三難
[00:10:28.080 --> 00:10:29.080]  眾人都知道的
[00:10:29.080 --> 00:10:30.080]  就是他
[00:10:30.080 --> 00:10:31.080]  接著他說
[00:10:31.080 --> 00:10:33.080]  那些人就買了一塊田
[00:10:33.080 --> 00:10:35.080]  叫阿甲大馬
[00:10:35.080 --> 00:10:37.080]  阿甲大馬應該是阿蘭文來的
[00:10:37.080 --> 00:10:39.080]  意思就是血田的意思
[00:10:39.080 --> 00:10:41.080]  阿蘭文就是他們平時說的話
[00:10:41.080 --> 00:10:43.080]  就好像我們說廣東話
[00:10:43.080 --> 00:10:45.080]  但是寫漢語
[00:10:45.080 --> 00:10:47.080]  就是血田
[00:10:47.080 --> 00:10:50.080]  血田呢?意思就是阿甲大馬
[00:10:50.080 --> 00:10:51.080]  血田
[00:10:51.080 --> 00:10:53.080]  田就是一塊土地
[00:10:53.080 --> 00:10:54.080]  Field
[00:10:54.080 --> 00:10:55.080]  就是有血的
[00:10:55.080 --> 00:10:58.080]  嘩!他那筆錢就是血錢
[00:10:58.080 --> 00:11:00.080]  就不是好東西
[00:11:00.080 --> 00:11:01.080]  好了
[00:11:01.080 --> 00:11:02.080]  因為詩篇上寫著
[00:11:02.080 --> 00:11:04.080]  願他的住處變為荒場
[00:11:04.080 --> 00:11:05.080]  無人在內居住
[00:11:05.080 --> 00:11:07.080]  有說願別人得他的積分
[00:11:07.080 --> 00:11:09.080]  那這些
[00:11:09.080 --> 00:11:11.080]  舊約已經說了的了
[00:11:11.080 --> 00:11:12.080]  那彼得華在哪裡呢?
[00:11:12.080 --> 00:11:15.080]  應該是詩篇108篇第八節
[00:11:15.080 --> 00:11:17.080]  願別人得他的積分
[00:11:17.080 --> 00:11:20.080]  可能108篇的上半篇很長
[00:11:20.080 --> 00:11:22.080]  有機會自己看看
[00:11:22.080 --> 00:11:23.080]  108篇很長
[00:11:23.080 --> 00:11:25.080]  可能上半篇
[00:11:25.080 --> 00:11:28.080]  作者就說有人害我
[00:11:28.080 --> 00:11:30.080]  希望這個害我的人
[00:11:30.080 --> 00:11:33.080]  他會有很差的報應
[00:11:33.080 --> 00:11:34.080]  裡面有提到
[00:11:34.080 --> 00:11:36.080]  願別人得他的積分
[00:11:36.080 --> 00:11:37.080]  願他家怎麼樣
[00:11:37.080 --> 00:11:39.080]  願他家怎麼樣
[00:11:39.080 --> 00:11:42.080]  希望他都不會當災
[00:11:42.080 --> 00:11:44.080]  願別人得他的積分
[00:11:44.080 --> 00:11:47.080]  這是詩篇108篇第八節
[00:11:47.080 --> 00:11:49.080]  這篇就是這樣記載
[00:11:49.080 --> 00:11:51.080]  就是說
[00:11:51.080 --> 00:11:53.080]  他會失去了他的積分
[00:11:53.080 --> 00:11:54.080]  所以我想和大家看看
[00:11:54.080 --> 00:11:56.080]  第一就是
[00:11:56.080 --> 00:11:58.080]  上帝留下了
[00:11:58.080 --> 00:11:59.080]  主留下了很多人
[00:11:59.080 --> 00:12:01.080]  他自己安排了
[00:12:01.080 --> 00:12:02.080]  不只是12個
[00:12:02.080 --> 00:12:04.080]  是120個
[00:12:04.080 --> 00:12:08.080]  第二點就是
[00:12:08.080 --> 00:12:10.080]  你出賣作惡
[00:12:10.080 --> 00:12:11.080]  有沒有得到的呢?
[00:12:11.080 --> 00:12:13.080]  不要以為會得到的
[00:12:13.080 --> 00:12:15.080]  但你會失去了
[00:12:15.080 --> 00:12:17.080]  很多人今天可能是作惡
[00:12:17.080 --> 00:12:19.080]  騙人等等
[00:12:19.080 --> 00:12:21.080]  十分大錢賺了
[00:12:21.080 --> 00:12:23.080]  很厲害
[00:12:23.080 --> 00:12:25.080]  你看到很多政客
[00:12:25.080 --> 00:12:26.080]  很多大官
[00:12:26.080 --> 00:12:28.080]  他們都收了賄賂
[00:12:28.080 --> 00:12:31.080]  於是就為主子出力了
[00:12:31.080 --> 00:12:32.080]  於是這些
[00:12:32.080 --> 00:12:34.080]  其實有沒有得到的呢?
[00:12:34.080 --> 00:12:35.080]  其實
[00:12:35.080 --> 00:12:36.080]  錢可能有些
[00:12:36.080 --> 00:12:38.080]  不過可能後備業
[00:12:38.080 --> 00:12:39.080]  都會失了
[00:12:39.080 --> 00:12:40.080]  或者上帝令他身體不好
[00:12:40.080 --> 00:12:43.080]  有錢之後不要以為很大祝福
[00:12:43.080 --> 00:12:44.080]  可能他的子女壞了
[00:12:44.080 --> 00:12:45.080]  家破人亡
[00:12:45.080 --> 00:12:47.080]  很多時候都是這樣的
[00:12:47.080 --> 00:12:48.080]  千萬不要
[00:12:48.080 --> 00:12:50.080]  主子給我六個號碼
[00:12:50.080 --> 00:12:51.080]  於是我拿到很大獎
[00:12:51.080 --> 00:12:52.080]  幾千萬
[00:12:52.080 --> 00:12:54.080]  其實可能害到你家破人亡
[00:12:54.080 --> 00:12:56.080]  好像錢多了一點
[00:12:56.080 --> 00:12:58.080]  作惡的功架
[00:12:58.080 --> 00:12:59.080]  最後可能都是買塊田
[00:12:59.080 --> 00:13:02.080]  自己都未必有好的結果
[00:13:02.080 --> 00:13:04.080]  第三怨別人得他的積分
[00:13:04.080 --> 00:13:05.080]  第三請你留意
[00:13:05.080 --> 00:13:07.080]  其實
[00:13:07.080 --> 00:13:09.080]  你不要想著
[00:13:09.080 --> 00:13:11.080]  我們不要想著
[00:13:11.080 --> 00:13:13.080]  只有我們在
[00:13:13.080 --> 00:13:15.080]  我不做
[00:13:15.080 --> 00:13:17.080]  沒有人做
[00:13:17.080 --> 00:13:18.080]  千萬不要這樣說
[00:13:18.080 --> 00:13:20.080]  至少主有一百二十人
[00:13:20.080 --> 00:13:21.080]  而且
[00:13:21.080 --> 00:13:23.080]  這個積分上帝給你
[00:13:23.080 --> 00:13:27.080]  你是要好好珍惜這個積分
[00:13:27.080 --> 00:13:28.080]  如果不是
[00:13:28.080 --> 00:13:30.080]  怨別人得你的積分
[00:13:30.080 --> 00:13:32.080]  怨別人得我的積分
[00:13:32.080 --> 00:13:33.080]  是會的
[00:13:33.080 --> 00:13:36.080]  上帝會做他的工作
[00:13:36.080 --> 00:13:37.080]  有人
[00:13:37.080 --> 00:13:38.080]  你不做
[00:13:38.080 --> 00:13:39.080]  沒有別人做
[00:13:39.080 --> 00:13:40.080]  不過我失去了
[00:13:40.080 --> 00:13:42.080]  這一個福氣
[00:13:42.080 --> 00:13:44.080]  本來是列在我們當中
[00:13:44.080 --> 00:13:45.080]  是一個仕途
[00:13:45.080 --> 00:13:47.080]  不過現在沒有了
[00:13:47.080 --> 00:13:48.080]  很可惜
[00:13:48.080 --> 00:13:50.080]  我和大家讀一讀今天的金句
[00:13:50.080 --> 00:13:52.080]  今天的金句
[00:13:52.080 --> 00:13:53.080]  都不知道選哪一節好
[00:13:53.080 --> 00:13:54.080]  念不到
[00:13:54.080 --> 00:13:56.080]  不過我選第二十節
[00:13:56.080 --> 00:13:58.080]  因為詩篇上寫著
[00:13:58.080 --> 00:14:00.080]  怨他的住處成為荒場
[00:14:00.080 --> 00:14:02.080]  無人在內居住
[00:14:02.080 --> 00:14:04.080]  又說怨別人得他的積分
[00:14:04.080 --> 00:14:08.080]  詩篇怨別人得他的積分
[00:14:08.080 --> 00:14:10.080]  和大家分享今天的金句
[00:14:10.080 --> 00:14:13.080]  就是你要好好地做
[00:14:13.080 --> 00:14:16.080]  神給了一個積分給你
[00:14:16.080 --> 00:14:17.080]  做好它
[00:14:17.080 --> 00:14:18.080]  如果不是
[00:14:18.080 --> 00:14:20.080]  怨別人得你的積分
[00:14:20.080 --> 00:14:23.080]  你少了這個侍奉主的福氣
[00:14:23.080 --> 00:14:25.080]  我們一起祈禱
[00:14:25.080 --> 00:14:27.080]  主我們求你幫助
[00:14:27.080 --> 00:14:30.080]  我們很多時候會自視過高
[00:14:30.080 --> 00:14:32.080]  覺得自己沒有了
[00:14:32.080 --> 00:14:33.080]  自己真的不行
[00:14:33.080 --> 00:14:35.080]  沒有了教會也不行
[00:14:35.080 --> 00:14:37.080]  沒有了這個侍奉也做不到
[00:14:37.080 --> 00:14:40.080]  其實主有大把人
[00:14:40.080 --> 00:14:42.080]  你起碼當日
[00:14:42.080 --> 00:14:45.080]  有一百二十個門徒一齊聚集
[00:14:45.080 --> 00:14:47.080]  有十一個很近的人
[00:14:47.080 --> 00:14:49.080]  還有你自己的家
[00:14:49.080 --> 00:14:53.080]  他們一齊來將福音傳開
[00:14:53.080 --> 00:14:55.080]  要為你做見證
[00:14:55.080 --> 00:14:57.080]  而他們就在那裡一齊聚集
[00:14:57.080 --> 00:14:58.080]  一齊禱告
[00:14:58.080 --> 00:15:00.080]  結果就見到
[00:15:00.080 --> 00:15:02.080]  神的大能在他們當中彰顯
[00:15:02.080 --> 00:15:04.080]  主我們再看到
[00:15:04.080 --> 00:15:05.080]  這個賣主的猶大
[00:15:05.080 --> 00:15:07.080]  好像有一年工資
[00:15:07.080 --> 00:15:09.080]  但其實他什麼都沒有得到
[00:15:09.080 --> 00:15:13.080]  而且失去自己尊貴的仕途身份
[00:15:13.080 --> 00:15:15.080]  還是不得好死
[00:15:15.080 --> 00:15:16.080]  主又幫助我們
[00:15:16.080 --> 00:15:18.080]  讓我們全心仰望你
[00:15:18.080 --> 00:15:20.080]  信靠你自己的大能
[00:15:20.080 --> 00:15:21.080]  你是工作的
[00:15:21.080 --> 00:15:23.080]  你是有能力的
[00:15:23.080 --> 00:15:25.080]  你是有人有力的
[00:15:25.080 --> 00:15:26.080]  誰聽祈禱
[00:15:26.080 --> 00:15:27.080]  奉耶穌名求
[00:15:27.080 --> 00:15:28.080]  阿門
