
[00:00:00.000 --> 00:00:03.920]  大家早上好 今天是聖誕前夕
[00:02:08.960 --> 00:02:14.520]  有67%大部分人說要內心的平安
[00:02:14.520 --> 00:02:16.840]  你可以看到現代人很矛盾
[00:02:16.840 --> 00:02:20.040]  一方面很忙碌很想尋找娛樂
[00:02:20.040 --> 00:02:21.760]  另一方面沒有平安
[00:02:21.760 --> 00:02:24.280]  不知道這是否我們的處境
[00:02:24.280 --> 00:02:29.720]  我們今天面對的是尼巴克的戰爭
[00:02:29.720 --> 00:02:34.520]  這件事蓋過了另一個戰爭是甚麼
[00:02:34.520 --> 00:02:35.640]  俄互的戰爭
[00:02:35.640 --> 00:02:36.600]  那裡還沒停下來
[00:02:36.600 --> 00:02:37.520]  接著又再上升
[00:02:37.520 --> 00:02:39.600]  這個更重要
[00:02:39.600 --> 00:02:41.240]  其實無論在哪裡
[00:02:41.240 --> 00:02:43.360]  會影響世界全局
[00:02:43.360 --> 00:02:45.400]  我不知道大家在香港的時候
[00:02:45.400 --> 00:02:47.360]  都會不會擔心
[00:02:47.360 --> 00:02:49.640]  當然不是說自己怎樣
[00:02:49.640 --> 00:02:52.920]  但是看到在戰場裏面的人的生命
[00:02:52.920 --> 00:02:55.440]  那個危險的死亡
[00:02:55.440 --> 00:02:57.400]  我們都很不安
[00:02:57.400 --> 00:02:59.120]  在香港裏面我們都知道
[00:02:59.120 --> 00:03:03.880]  最近很多年輕人有很多壓力
[00:03:03.880 --> 00:03:08.320]  以致要走一些自殺的情況
[00:03:08.320 --> 00:03:13.480]  連長者護老的問題仍然是待解決
[00:03:13.480 --> 00:03:16.520]  很多很多社會的壓力
[00:03:16.520 --> 00:03:17.800]  我不知道大家怎樣看
[00:03:17.800 --> 00:03:19.240]  在聖誕節裏面
[00:03:19.240 --> 00:03:22.320]  或許會給我們一些很好的氣氛
[00:03:22.320 --> 00:03:24.360]  我們去一些購物中心
[00:03:24.360 --> 00:03:27.640]  我們會看到很漂亮的布置
[00:03:27.640 --> 00:03:30.400]  聖誕大餐等等
[00:03:30.400 --> 00:03:32.200]  如果聖誕節只不過是
[00:03:32.200 --> 00:03:35.160]  增加我們多一點的娛樂
[00:03:35.160 --> 00:03:38.400]  當這個聖誕節的時間過去了
[00:03:38.400 --> 00:03:41.160]  我們好像Will Gray說的
[00:03:41.160 --> 00:03:43.840]  我們沒有平安
[00:03:43.840 --> 00:03:45.400]  沒有喜樂
[00:03:45.400 --> 00:03:46.880]  平安可以帶來喜樂
[00:03:46.880 --> 00:03:49.320]  今天我們就好看看
[00:03:49.320 --> 00:03:51.760]  究竟聖誕節讓我們想起一些什麼事
[00:03:51.760 --> 00:03:53.760]  我估計最重要的是
[00:03:53.760 --> 00:03:54.960]  我們有沒有喜樂
[00:03:54.960 --> 00:03:56.080]  真正的喜樂
[00:03:56.080 --> 00:03:58.520]  是在乎我們要認定
[00:03:58.520 --> 00:04:01.000]  誰是聖誕節的主角
[00:04:01.000 --> 00:04:04.160]  以及我們跟這位主角有什麼關係
[00:04:04.160 --> 00:04:06.120]  若然我們想清楚
[00:04:06.120 --> 00:04:09.560]  我們才能夠找到真正的平安
[00:04:09.560 --> 00:04:11.200]  或許我們看看這段經文
[00:04:11.200 --> 00:04:12.600]  在開始的時候說到
[00:04:12.600 --> 00:04:15.320]  耶穌在一個大時代出生
[00:04:15.320 --> 00:04:16.800]  今天是大時代
[00:04:16.800 --> 00:04:18.960]  我不知道大家會不會覺得是大時代
[00:04:18.960 --> 00:04:21.480]  耶穌出生的時候是一個大時代
[00:04:21.480 --> 00:04:22.680]  或許我們看看這段經文
[00:04:22.680 --> 00:04:24.920]  第一二節就說
[00:04:24.920 --> 00:04:26.840]  在那些日子
[00:04:26.840 --> 00:04:28.280]  凱撒奧古士都
[00:04:28.280 --> 00:04:32.280]  降旨叫全國人民都登記戶籍
[00:04:32.280 --> 00:04:34.080]  即第一次登記戶籍
[00:04:34.080 --> 00:04:35.960]  是在居里諾作
[00:04:35.960 --> 00:04:38.800]  敘利亞總督的時候行的
[00:04:38.800 --> 00:04:41.520]  這大時代有一個大人物
[00:04:41.520 --> 00:04:43.520]  叫凱撒奧古士都
[00:04:43.520 --> 00:04:46.120]  凱撒這個字一點也不陌生
[00:04:46.120 --> 00:04:47.680]  凱撒就是讓我們知道
[00:04:47.680 --> 00:04:49.440]  這是什麼的聖事
[00:04:49.440 --> 00:04:51.400]  凱撒大帝
[00:04:51.400 --> 00:04:55.480]  這位奧古士都是什麼人物呢
[00:04:55.480 --> 00:04:59.440]  其實就是凱撒大帝的侄子
[00:04:59.440 --> 00:05:02.640]  當凱撒大帝很有權力
[00:05:02.640 --> 00:05:04.680]  有很多的地位
[00:05:04.680 --> 00:05:09.080]  他就將這個繼承權給了凱撒奧古士都
[00:05:09.080 --> 00:05:13.080]  但他仍然要面對很多的
[00:05:13.080 --> 00:05:15.600]  平定國家的情況
[00:05:15.600 --> 00:05:19.040]  平定他的居住
[00:05:19.040 --> 00:05:20.760]  或者他的角度
[00:05:20.760 --> 00:05:22.240]  但他很可惜
[00:05:22.240 --> 00:05:25.880]  在公元44年
[00:05:25.880 --> 00:05:29.280]  他就被人暗殺了
[00:05:29.280 --> 00:05:31.240]  然後就將這個
[00:05:31.240 --> 00:05:36.480]  所有的權力或者兵權給了奧古士都
[00:05:36.480 --> 00:05:38.880]  而在主前27年
[00:05:38.880 --> 00:05:41.000]  他正式成為了帝王
[00:05:41.000 --> 00:05:43.960]  成為了羅馬帝國第一個的帝王
[00:05:43.960 --> 00:05:45.360]  這個人很厲害
[00:05:45.360 --> 00:05:47.000]  這個名字叫凱撒
[00:05:47.000 --> 00:05:51.320]  凱撒已經取了他叔叔的名字
[00:05:51.320 --> 00:05:52.520]  也很有威勢
[00:05:52.520 --> 00:05:54.800]  因為凱撒大帝這麼有名
[00:05:54.800 --> 00:05:56.040]  然後奧古士都
[00:05:56.040 --> 00:05:59.160]  這是他給人的封號
[00:05:59.160 --> 00:05:59.960]  奧古士都
[00:05:59.960 --> 00:06:02.120]  代表是很偉大
[00:06:02.120 --> 00:06:03.560]  可敬畏的
[00:06:03.560 --> 00:06:05.240]  很敬重的
[00:06:05.240 --> 00:06:08.080]  好像一個神明的標誌
[00:06:08.080 --> 00:06:12.480]  而他自己也很想別人給他這個名字
[00:06:12.480 --> 00:06:15.240]  所以叫做凱撒奧古士都
[00:06:15.240 --> 00:06:16.680]  這段經文
[00:06:16.680 --> 00:06:18.040]  如果你看前一段
[00:06:18.040 --> 00:06:21.960]  很多重複了登記戶籍
[00:06:21.960 --> 00:06:23.120]  原因就是
[00:06:23.120 --> 00:06:28.440]  凱撒奧古士都下了一個御旨
[00:06:28.440 --> 00:06:29.680]  就要登記戶籍
[00:06:29.680 --> 00:06:31.400]  登記戶籍做什麼呢?
[00:06:31.400 --> 00:06:33.080]  就是要來收稅
[00:06:33.080 --> 00:06:38.240]  收稅當然不只是增加國家的收入
[00:06:38.240 --> 00:06:39.600]  羅馬政府的收入
[00:06:39.600 --> 00:06:41.960]  還有一個很重要的意義
[00:06:41.960 --> 00:06:47.080]  就是所有在羅馬帝國的那些人
[00:06:47.080 --> 00:06:49.120]  是順服於他的
[00:06:49.120 --> 00:06:50.320]  你要納稅
[00:06:50.320 --> 00:06:51.440]  你要納稅給他
[00:06:51.440 --> 00:06:53.120]  貢獻給他
[00:06:53.120 --> 00:06:55.160]  你是屬於他管轄的人
[00:06:55.160 --> 00:06:56.480]  這個才是重要的
[00:06:56.480 --> 00:06:57.960]  我們看到一層一層
[00:06:57.960 --> 00:07:00.440]  而奧古士都在歷史上
[00:07:00.440 --> 00:07:02.920]  是一個非常傑出的領袖
[00:07:02.920 --> 00:07:07.400]  他傑出了多年的內戰
[00:07:07.400 --> 00:07:09.000]  然後經過幾番的鬥爭
[00:07:09.000 --> 00:07:09.840]  我剛才說過
[00:07:09.840 --> 00:07:11.080]  他成為了帝王
[00:07:11.080 --> 00:07:14.480]  第一個羅馬帝國的軍王
[00:07:14.480 --> 00:07:20.320]  還有他設立了很多的統治方式
[00:07:20.320 --> 00:07:25.880]  使羅馬經歷了一個太平的盛世
[00:07:25.880 --> 00:07:30.000]  每個人都覺得他真的很厲害
[00:07:30.000 --> 00:07:31.640]  他發出了這個愚蠱
[00:07:31.640 --> 00:07:34.200]  全部人都受到他影響
[00:07:34.200 --> 00:07:37.320]  然後我們再看再低一級的人物
[00:07:37.320 --> 00:07:38.560]  這個叫做居利紐
[00:07:38.560 --> 00:07:41.840]  居利紐就是奧古斯多的一個
[00:07:41.840 --> 00:07:43.280]  很看重的人
[00:07:43.280 --> 00:07:49.800]  他在主前12年分派他做了領事
[00:07:49.800 --> 00:07:51.120]  類似領事的工作
[00:07:51.120 --> 00:07:51.640]  為什麼呢?
[00:07:51.640 --> 00:07:54.120]  因為羅馬帝國的版圖裡面
[00:07:54.120 --> 00:07:55.800]  有很多外族人
[00:07:55.800 --> 00:07:57.600]  他代表中央
[00:07:57.600 --> 00:07:59.720]  所謂代表的皇帝
[00:07:59.720 --> 00:08:00.720]  羅馬帝國
[00:08:00.720 --> 00:08:02.400]  去到每個地方的民族
[00:08:02.400 --> 00:08:03.640]  來管轄
[00:08:03.640 --> 00:08:06.280]  去做這個工作
[00:08:06.280 --> 00:08:09.800]  而這個戶籍就是居利紐
[00:08:09.800 --> 00:08:13.040]  他當時是做敘利亞的總督
[00:08:13.040 --> 00:08:16.280]  敘利亞在以色列國土裡面的北邊
[00:08:16.280 --> 00:08:18.720]  以色列當時也不成為一個國家
[00:08:18.720 --> 00:08:20.800]  那些猶太人就聚居於
[00:08:20.800 --> 00:08:23.960]  今天叫做巴勒斯坦的地方
[00:08:23.960 --> 00:08:26.440]  而巴勒斯坦是屬於敘利亞
[00:08:26.440 --> 00:08:29.600]  這個大的省份的其中一部份
[00:08:29.600 --> 00:08:31.560]  所以就慢慢下來
[00:08:31.560 --> 00:08:32.560]  整個大帝國
[00:08:32.560 --> 00:08:35.160]  然後下來敘利亞的省份
[00:08:35.160 --> 00:08:37.640]  就由這個居利紐去負責
[00:08:37.640 --> 00:08:43.320]  他也是一個很有權的軍人
[00:08:43.320 --> 00:08:46.000]  這些大人物很厲害
[00:08:46.000 --> 00:08:48.400]  我們發覺誰是主宰?
[00:08:48.400 --> 00:08:50.160]  當時的社會
[00:08:50.160 --> 00:08:51.800]  大家都會說
[00:08:51.800 --> 00:08:53.480]  凱撒、奧古斯多
[00:08:53.480 --> 00:08:55.600]  然後下來的平民老百姓
[00:08:55.600 --> 00:08:57.320]  去到第三節
[00:08:57.320 --> 00:09:00.160]  就說他眾人各歸各城
[00:09:00.160 --> 00:09:01.960]  辦理登記
[00:09:01.960 --> 00:09:03.520]  做這個戶籍的登記
[00:09:03.520 --> 00:09:05.600]  他們全部人都受到這個影響
[00:09:05.600 --> 00:09:07.560]  而其中一些小人物
[00:09:07.560 --> 00:09:10.560]  我們發覺有一對夫婦小人物
[00:09:10.560 --> 00:09:12.920]  當時在國際形勢的小人物
[00:09:12.920 --> 00:09:15.120]  我們就覺得很出名
[00:09:15.120 --> 00:09:16.560]  約瑟瑪尼亞
[00:09:16.560 --> 00:09:18.120]  約瑟瑪尼亞當時
[00:09:18.120 --> 00:09:21.040]  都是在這樣的環境下
[00:09:21.040 --> 00:09:22.280]  這樣的大氣候
[00:09:22.280 --> 00:09:25.240]  就要去到他們的家鄉
[00:09:25.240 --> 00:09:26.000]  這裡說
[00:09:26.000 --> 00:09:29.360]  約瑟瑪尼亞從加利利的納瑟勒城
[00:09:29.360 --> 00:09:30.760]  上游大去
[00:09:30.760 --> 00:09:32.200]  到了大衛的城
[00:09:32.200 --> 00:09:33.160]  名叫伯利恒
[00:09:33.160 --> 00:09:35.720]  因為他是大衛家族的人
[00:09:35.720 --> 00:09:40.400]  要和他所聘的妻瑪利亞一同登記戶籍
[00:09:40.400 --> 00:09:41.720]  無非是登記戶籍
[00:09:41.720 --> 00:09:43.280]  就是做這麼多事情
[00:09:43.280 --> 00:09:45.040]  然後說
[00:09:45.040 --> 00:09:47.600]  那時瑪利亞已經懷孕
[00:09:47.600 --> 00:09:50.240]  他們在那裡的時候
[00:09:50.240 --> 00:09:52.040]  瑪利亞的產期到了
[00:09:52.040 --> 00:09:54.960]  就生了頭胎的兒子
[00:09:54.960 --> 00:09:57.320]  在那裡出生
[00:09:57.320 --> 00:09:58.880]  如果簡單來說
[00:09:58.880 --> 00:10:01.000]  這件事情就是一對夫婦
[00:10:01.000 --> 00:10:03.600]  還有太太是懷孕的
[00:10:03.600 --> 00:10:08.560]  然後就從北部的加利利的納瑟勒
[00:10:08.560 --> 00:10:10.720]  是要去南行
[00:10:10.720 --> 00:10:12.360]  大概九十里
[00:10:12.360 --> 00:10:13.800]  去到這個伯利恒
[00:10:13.800 --> 00:10:18.520]  這個旅程非常不容易
[00:10:18.520 --> 00:10:22.400]  你想想太太懷孕了
[00:10:22.400 --> 00:10:24.240]  但是在這個登記戶籍
[00:10:24.240 --> 00:10:25.760]  又要很催逼之下
[00:10:25.760 --> 00:10:26.960]  又不能夠停
[00:10:26.960 --> 00:10:27.880]  若失無理由
[00:10:27.880 --> 00:10:29.280]  把太太放在家裡
[00:10:29.280 --> 00:10:31.080]  自己就跑去登記
[00:10:31.080 --> 00:10:32.400]  而當時的登記
[00:10:32.400 --> 00:10:34.360]  瑪利亞也是屬於大衛的
[00:10:34.360 --> 00:10:36.080]  所以他也要登記
[00:10:36.080 --> 00:10:37.840]  兩個人一起去
[00:10:37.840 --> 00:10:40.240]  這個事情真的很不簡單
[00:10:40.240 --> 00:10:41.360]  這麼長的路程
[00:10:41.360 --> 00:10:42.800]  然後到了那個地方
[00:10:42.800 --> 00:10:46.720]  就伯利恒在那裡產期
[00:10:46.720 --> 00:10:49.920]  然後誕生、投胎的兒子
[00:10:49.920 --> 00:10:52.200]  如果我們再看上文
[00:10:52.200 --> 00:10:52.840]  《老伯福音》
[00:10:52.840 --> 00:10:55.280]  是天使已經一早跟瑪利亞說
[00:10:55.280 --> 00:11:00.240]  當他還未跟約瑟結婚
[00:11:00.240 --> 00:11:01.920]  成為夫妻的關係
[00:11:01.920 --> 00:11:04.400]  天使就去宣佈
[00:11:04.400 --> 00:11:08.400]  就說他會懷孕
[00:11:08.400 --> 00:11:09.680]  一生這個子
[00:11:09.680 --> 00:11:11.360]  要起名叫耶穌
[00:11:11.360 --> 00:11:13.840]  這個耶穌是怎樣呢?
[00:11:13.840 --> 00:11:16.520]  是聖靈在他身上
[00:11:16.520 --> 00:11:19.680]  以致有這樣的奇妙的能力
[00:11:19.680 --> 00:11:21.080]  使他成人
[00:11:21.080 --> 00:11:22.160]  就是同侶懷孕
[00:11:22.160 --> 00:11:25.840]  這個已經是非常奇妙的事情
[00:11:25.840 --> 00:11:30.240]  然後丈夫是約瑟
[00:11:30.240 --> 00:11:33.160]  約瑟就是大衛的子孫
[00:11:33.160 --> 00:11:37.840]  然後天使也會宣告
[00:11:37.840 --> 00:11:41.520]  這個兒子叫耶穌
[00:11:41.520 --> 00:11:43.800]  但是他有很特殊的身份
[00:11:43.800 --> 00:11:49.560]  他說他將要為大清為至高者的兒子
[00:11:49.560 --> 00:11:53.480]  主神要把祂祖先大衛的王位給他
[00:11:53.480 --> 00:11:56.520]  他要在雅各家作王直到永遠
[00:11:56.520 --> 00:11:58.640]  他的國沒有窮盡
[00:11:58.640 --> 00:12:01.640]  換言之這個兒子
[00:12:01.640 --> 00:12:03.320]  將要生的兒子
[00:12:03.320 --> 00:12:06.240]  是會成為猶太人的君王
[00:12:06.240 --> 00:12:08.800]  我們知道大概一千年左右
[00:12:08.800 --> 00:12:14.320]  大衛就是祖宗的大衛
[00:12:14.320 --> 00:12:16.720]  就是神向他應許
[00:12:16.720 --> 00:12:19.440]  就是說在你的家裡
[00:12:19.440 --> 00:12:20.960]  會有一個王
[00:12:20.960 --> 00:12:23.240]  他的國度是無窮盡的
[00:12:23.240 --> 00:12:25.480]  說這個一千年的預言
[00:12:25.480 --> 00:12:27.400]  在這個時候竟然發生
[00:12:27.400 --> 00:12:28.600]  另外最奇妙的是
[00:12:28.600 --> 00:12:30.960]  他去到伯利恆這個地方
[00:12:30.960 --> 00:12:33.080]  在神的計劃裡
[00:12:33.080 --> 00:12:37.560]  伯利恆就是這位君王出生地
[00:12:37.560 --> 00:12:40.160]  在主耶穌出生之前
[00:12:40.160 --> 00:12:41.520]  大概七八年
[00:12:41.520 --> 00:12:44.080]  在先知黎加就有這樣的預言
[00:12:44.080 --> 00:12:46.280]  在黎加書五章二節
[00:12:46.280 --> 00:12:47.560]  這個時候這麼說
[00:12:47.560 --> 00:12:50.040]  他說伯利恆的意法他
[00:12:50.040 --> 00:12:52.760]  你在猶大諸城中吹小
[00:12:52.760 --> 00:12:55.520]  將來必有一位從你那裡出來
[00:12:55.520 --> 00:12:58.880]  在以色列中為你作掌權者
[00:12:58.880 --> 00:13:01.640]  他的根源自耿古
[00:13:01.640 --> 00:13:03.400]  從太初就有
[00:13:03.400 --> 00:13:05.760]  這個根源是從耿古
[00:13:05.760 --> 00:13:07.640]  當然是有神的身份
[00:13:07.640 --> 00:13:09.520]  神的兒子能夠來到
[00:13:09.520 --> 00:13:11.560]  然後他又在伯利恆那裡出生
[00:13:11.560 --> 00:13:14.360]  如果我們這樣看的時候
[00:13:14.360 --> 00:13:18.760]  表面上這個御子很厲害
[00:13:18.760 --> 00:13:20.360]  這個凱撒奧古斯多
[00:13:20.360 --> 00:13:22.400]  是擁有莫大的權力
[00:13:22.400 --> 00:13:23.960]  呼風喚雨
[00:13:23.960 --> 00:13:25.360]  然後他差派
[00:13:25.360 --> 00:13:28.360]  他委派這個居地樓
[00:13:28.360 --> 00:13:31.200]  做這個戶籍的調查工作
[00:13:31.200 --> 00:13:33.520]  但是其實你看清楚一點
[00:13:33.520 --> 00:13:36.360]  背後其實有他的計劃
[00:13:36.360 --> 00:13:38.320]  他將他拯救的計劃
[00:13:38.320 --> 00:13:41.880]  在這個時代裡面去彰顯
[00:13:41.880 --> 00:13:43.480]  在人類的歷史裡面
[00:13:43.480 --> 00:13:46.600]  是掌管在神的手中
[00:13:46.600 --> 00:13:49.320]  我們同樣都會看到
[00:13:49.320 --> 00:13:51.280]  神就是這樣這麼奇妙
[00:13:51.280 --> 00:13:52.400]  我們有時候都不知道
[00:13:52.400 --> 00:13:54.120]  誰控制這個大局
[00:13:54.120 --> 00:13:55.920]  我們今天一樣
[00:13:55.920 --> 00:13:57.520]  耳巴的戰爭
[00:13:57.520 --> 00:13:59.080]  我們很覺得
[00:13:59.080 --> 00:14:02.280]  哇 這個世界很亂
[00:14:02.280 --> 00:14:03.480]  但是不要忘記
[00:14:03.480 --> 00:14:05.600]  昔日如是 今天一樣
[00:14:05.600 --> 00:14:07.920]  耶穌基督祂的降生
[00:14:07.920 --> 00:14:09.000]  告訴你和我
[00:14:09.000 --> 00:14:11.120]  神掌管歷史
[00:14:11.120 --> 00:14:13.320]  以神在救恩裡面
[00:14:13.320 --> 00:14:15.560]  不斷的施行祂的慈愛
[00:14:15.560 --> 00:14:16.560]  祂的計劃
[00:14:16.560 --> 00:14:17.760]  以致你和我
[00:14:17.760 --> 00:14:20.360]  承受這份福分
[00:14:20.360 --> 00:14:22.360]  如果個人而言
[00:14:22.360 --> 00:14:23.800]  約瑟馬尼亞
[00:14:23.800 --> 00:14:25.280]  他不知道發生什麼事
[00:14:25.280 --> 00:14:27.280]  他就在當時的社會裡面
[00:14:27.280 --> 00:14:29.320]  有一個這樣的登記
[00:14:29.320 --> 00:14:30.760]  他們就從老遠那樣
[00:14:30.760 --> 00:14:32.680]  哇 真的很艱難的
[00:14:32.680 --> 00:14:33.800]  來到這裡
[00:14:33.800 --> 00:14:35.280]  不知道為什麼
[00:14:35.280 --> 00:14:37.000]  但是他們的馴服
[00:14:37.000 --> 00:14:38.640]  單純的馴服
[00:14:38.640 --> 00:14:41.440]  就成為了神的救恩歷史
[00:14:41.440 --> 00:14:44.040]  一個重要的部分
[00:14:44.040 --> 00:14:44.960]  有時候我們就看看
[00:14:44.960 --> 00:14:47.040]  有時候我們人生都不知道
[00:14:47.040 --> 00:14:48.480]  為什麼有時候這樣發生
[00:14:48.480 --> 00:14:50.440]  為什麼有時候這樣發生
[00:14:50.440 --> 00:14:52.320]  但是主要我們馴服
[00:14:52.320 --> 00:14:54.400]  我們縱然不知道
[00:14:54.400 --> 00:14:55.840]  為什麼會有今天
[00:14:55.840 --> 00:14:58.040]  我們要面對今天的處境
[00:14:58.040 --> 00:14:59.840]  可能是很艱難的
[00:14:59.840 --> 00:15:02.040]  但是如果我們願意去
[00:15:02.040 --> 00:15:02.840]  馴服神的
[00:15:02.840 --> 00:15:04.840]  帶領神的旨意
[00:15:04.840 --> 00:15:06.920]  我們就有這個勇氣
[00:15:06.920 --> 00:15:08.760]  我們就有這個能力
[00:15:08.760 --> 00:15:10.920]  去活出一個美好的人生
[00:15:10.920 --> 00:15:13.520]  並且神也透過你和我
[00:15:13.520 --> 00:15:16.520]  承受祂自己美好的事情
[00:15:16.520 --> 00:15:18.120]  如果耶穌基督
[00:15:18.120 --> 00:15:21.200]  有一個這麼卑微的出生
[00:15:21.200 --> 00:15:22.080]  我們看看
[00:15:22.080 --> 00:15:25.000]  然後這裡說到第七節
[00:15:25.000 --> 00:15:25.920]  耶穌基督
[00:15:25.920 --> 00:15:27.200]  這位救主的出生
[00:15:27.200 --> 00:15:28.800]  在大時代
[00:15:28.800 --> 00:15:31.400]  然後他有君王
[00:15:31.400 --> 00:15:32.960]  有神的身份
[00:15:32.960 --> 00:15:37.640]  他願意去在奧夫士的
[00:15:37.640 --> 00:15:39.840]  奧伍士督的御子底下
[00:15:39.840 --> 00:15:41.920]  在這個蓋利紐的底下
[00:15:41.920 --> 00:15:43.840]  他還要去到一個很
[00:15:43.840 --> 00:15:45.960]  在一個很卑微的家族
[00:15:45.960 --> 00:15:48.000]  約瑟瑪利亞的裡面出生
[00:15:48.000 --> 00:15:50.200]  然後接著我們看看
[00:15:50.200 --> 00:15:54.000]  第二章第七節的下半部
[00:15:54.000 --> 00:15:57.120]  這個就這樣去描述
[00:15:57.120 --> 00:15:59.160]  當瑪利亞生了
[00:15:59.160 --> 00:16:00.720]  投胎的兒子
[00:16:00.720 --> 00:16:02.840]  他就用布包起來
[00:16:02.840 --> 00:16:05.440]  放在馬槽裡
[00:16:05.440 --> 00:16:08.480]  因為客店裡沒有地方
[00:16:08.480 --> 00:16:11.520]  這位尊榮的神
[00:16:11.520 --> 00:16:12.560]  有神的身份
[00:16:12.560 --> 00:16:13.560]  來到這個世界
[00:16:13.560 --> 00:16:14.920]  竟然間
[00:16:14.920 --> 00:16:16.280]  是去到一個地方
[00:16:16.280 --> 00:16:19.440]  就是在馬槽裡面出生
[00:16:19.440 --> 00:16:21.920]  因為客店都沒有地方
[00:16:21.920 --> 00:16:23.960]  所謂客店就是那些旅館
[00:16:23.960 --> 00:16:25.600]  古時代的那些旅館
[00:16:25.600 --> 00:16:27.240]  然後滿了怎麼辦
[00:16:27.240 --> 00:16:29.440]  那些人要揭腳
[00:16:29.440 --> 00:16:30.640]  要落地
[00:16:30.640 --> 00:16:32.680]  要落腳怎麼做
[00:16:32.680 --> 00:16:35.040]  有一些空地的地方
[00:16:35.040 --> 00:16:37.000]  就是一些公眾的地方
[00:16:37.000 --> 00:16:38.800]  有時候可能是一些木棚
[00:16:38.800 --> 00:16:39.960]  或者是怎樣
[00:16:39.960 --> 00:16:43.000]  就是一些生畜的地方
[00:16:43.000 --> 00:16:44.320]  自養一些生畜的地方
[00:16:44.320 --> 00:16:47.360]  然後在那裡你們要住
[00:16:47.360 --> 00:16:48.120]  哇
[00:16:48.120 --> 00:16:50.680]  耶穌這位的君王
[00:16:50.680 --> 00:16:52.840]  竟然間連人的地方都沒有
[00:16:52.840 --> 00:16:54.960]  不單止不是一個宮殿
[00:16:54.960 --> 00:16:57.160]  還不是一個人住的地方
[00:16:57.160 --> 00:16:59.440]  是生畜住的地方
[00:16:59.440 --> 00:17:01.640]  還要在一個馬槽裡面
[00:17:01.640 --> 00:17:06.840]  那有可能這個出生的地方
[00:17:06.840 --> 00:17:10.360]  有時候是一些木棚
[00:17:10.360 --> 00:17:12.200]  但是也大部分
[00:17:12.200 --> 00:17:14.400]  很多是這些山洞
[00:17:14.400 --> 00:17:18.240]  這些山洞又潮濕又冷
[00:17:18.240 --> 00:17:19.400]  還要在一個馬槽
[00:17:19.400 --> 00:17:21.680]  馬槽就是自養馬的地方
[00:17:21.680 --> 00:17:23.360]  那些在那裡吃東西的
[00:17:23.360 --> 00:17:25.080]  那通常是一些石的
[00:17:25.080 --> 00:17:26.720]  就是劃了一個洞
[00:17:26.720 --> 00:17:28.160]  然後就在那裡吃東西
[00:17:28.160 --> 00:17:29.040]  硬梆梆的
[00:17:29.040 --> 00:17:30.880]  凍冰冰的
[00:17:30.880 --> 00:17:32.680]  這個就是耶穌基督
[00:17:32.680 --> 00:17:34.440]  祂所睡的地方
[00:17:34.440 --> 00:17:36.200]  祂所睡著的地方
[00:17:36.200 --> 00:17:39.320]  這個就是祂寶寶的床
[00:17:39.320 --> 00:17:40.360]  然後接著
[00:17:40.360 --> 00:17:42.240]  祂擺在床之前
