
[00:00:00.000 --> 00:00:02.000]  早上好各位朋友
[00:04:07.000 --> 00:04:09.000]  因為長輩告訴我
[00:04:09.000 --> 00:04:12.000]  你出生的時候頭扶不正
[00:04:12.000 --> 00:04:14.000]  而且都沒什麼吃的
[00:04:14.000 --> 00:04:16.000]  我們在大陸就叫我吊撚
[00:04:16.000 --> 00:04:18.000]  在汕頭那裡
[00:04:18.000 --> 00:04:20.000]  那就要扶正
[00:04:20.000 --> 00:04:21.000]  頭扶正一點
[00:04:21.000 --> 00:04:23.000]  就扶回去了
[00:04:23.000 --> 00:04:24.000]  原來我這樣
[00:04:24.000 --> 00:04:26.000]  當然今天我很fit
[00:04:26.000 --> 00:04:28.000]  我想告訴林牧師
[00:04:28.000 --> 00:04:29.000]  你打到羽毛球
[00:04:29.000 --> 00:04:30.000]  你很fit
[00:04:30.000 --> 00:04:32.000]  不過我可以倒吊
[00:04:32.000 --> 00:04:34.000]  你知不知道
[00:04:34.000 --> 00:04:36.000]  即是用個bar吊隻腳上去
[00:04:36.000 --> 00:04:37.000]  然後咬上來
[00:04:37.000 --> 00:04:38.000]  然後中間不用扶
[00:04:38.000 --> 00:04:40.000]  可以攬上去個bar
[00:04:40.000 --> 00:04:42.000]  你回去試一下
[00:04:42.000 --> 00:04:44.000]  即是能夠有今天
[00:04:44.000 --> 00:04:47.000]  即是說在我由頭這樣軟
[00:04:47.000 --> 00:04:49.000]  到我現在這麼硬
[00:04:49.000 --> 00:04:51.000]  路途當中
[00:04:51.000 --> 00:04:55.000]  是有很多很多的愛
[00:04:55.000 --> 00:04:57.000]  至少我小時候
[00:04:57.000 --> 00:04:59.000]  有人照顧著我
[00:04:59.000 --> 00:05:01.000]  至少我長大的時候
[00:05:01.000 --> 00:05:03.000]  繼續有豐衣足食
[00:05:03.000 --> 00:05:05.000]  到今時今日
[00:05:05.000 --> 00:05:08.000]  我仍然是不需要憂慮衣食
[00:05:08.000 --> 00:05:10.000]  而且有人告訴你
[00:05:10.000 --> 00:05:12.000]  肯定你
[00:05:12.000 --> 00:05:15.000]  今天有很多人是很痛苦
[00:05:15.000 --> 00:05:17.000]  因為活到一把年紀
[00:05:17.000 --> 00:05:19.000]  都從來沒有人肯定過他
[00:05:19.000 --> 00:05:22.000]  有些人甚至他讀完大學
[00:05:22.000 --> 00:05:24.000]  他做完專業
[00:05:24.000 --> 00:05:26.000]  但是到今時今日
[00:05:26.000 --> 00:05:28.000]  他的內心裡面
[00:05:28.000 --> 00:05:30.000]  仍然穿了一個大孤窿
[00:05:30.000 --> 00:05:32.000]  到處去找人肯定
[00:05:32.000 --> 00:05:36.000]  但是都得不到那份肯定
[00:05:36.000 --> 00:05:40.000]  所以這個世界上有很多
[00:05:40.000 --> 00:05:42.000]  是空虛著
[00:05:42.000 --> 00:05:46.000]  等待著愛的豺狼
[00:05:46.000 --> 00:05:48.000]  因為當個個都說
[00:05:48.000 --> 00:05:50.000]  你來愛我,你來愛我
[00:05:50.000 --> 00:05:52.000]  那就變成一個黑洞
[00:05:52.000 --> 00:05:55.000]  而唯有當你裡面真的得到愛的時候
[00:05:55.000 --> 00:05:57.000]  你開始有能力
[00:05:57.000 --> 00:05:59.000]  懂得去接納自己
[00:05:59.000 --> 00:06:02.000]  懂得去看顧自己
[00:06:02.000 --> 00:06:07.000]  甚至是有能力去放下自己
[00:06:07.000 --> 00:06:09.000]  以致犧牲自己
[00:06:09.000 --> 00:06:12.000]  然後無悔無怨無毒地
[00:06:12.000 --> 00:06:15.000]  樂意去貢獻出去
[00:06:15.000 --> 00:06:17.000]  當然大家知道在人世間
[00:06:17.000 --> 00:06:19.000]  要找到這些的愛
[00:06:19.000 --> 00:06:22.000]  比較近似的
[00:06:22.000 --> 00:06:24.000]  是爸爸媽媽的愛
[00:06:24.000 --> 00:06:26.000]  親愛的
[00:06:26.000 --> 00:06:30.000]  我今天告訴你一個好消息
[00:06:30.000 --> 00:06:33.000]  就是說原來你的內心裡面
[00:06:33.000 --> 00:06:35.000]  有一個空洞的
[00:06:35.000 --> 00:06:38.000]  承載愛的地方
[00:06:38.000 --> 00:06:40.000]  而這個承載愛的地方
[00:06:40.000 --> 00:06:42.000]  如果你今天能夠聽得清楚
[00:06:42.000 --> 00:06:43.000]  你聽得明白
[00:06:43.000 --> 00:06:46.000]  然後你願意用這個空洞
[00:06:46.000 --> 00:06:50.000]  去承載這個人世間
[00:06:50.000 --> 00:06:53.000]  不能夠給你的滿足
[00:06:53.000 --> 00:06:55.000]  你用這個心裡面的空洞
[00:06:55.000 --> 00:06:59.000]  去領受那個能夠充滿萬物的
[00:06:59.000 --> 00:07:02.000]  傾流不息的愛
[00:07:02.000 --> 00:07:05.000]  你的人生一定不再一樣
[00:07:05.000 --> 00:07:06.000]  我怎麼知道
[00:07:06.000 --> 00:07:10.000]  因為我經驗了這件事
[00:07:10.000 --> 00:07:14.000]  足足我有意識地經驗
[00:07:14.000 --> 00:07:17.000]  是四十年這麼久
[00:07:17.000 --> 00:07:19.000]  我沒有意識地經驗
[00:07:19.000 --> 00:07:21.000]  由我從媽媽的肚子裡面
[00:07:21.000 --> 00:07:23.000]  直到今時今日
[00:07:23.000 --> 00:07:25.000]  我一共享受了
[00:07:25.000 --> 00:07:29.000]  起碼六十二年有多
[00:07:29.000 --> 00:07:32.000]  已經透露了我的年齡秘密給你聽
[00:07:32.000 --> 00:07:34.000]  而且我還知道
[00:07:34.000 --> 00:07:37.000]  我直到永永遠遠
[00:07:37.000 --> 00:07:39.000]  甚至我化了灰之後
[00:07:39.000 --> 00:07:41.000]  這一份的愛
[00:07:41.000 --> 00:07:44.000]  仍然是持續不斷在那裡
[00:07:44.000 --> 00:07:45.000]  各位
[00:07:45.000 --> 00:07:47.000]  如果有的話
[00:07:47.000 --> 00:07:49.000]  是不是好到沒得彈呢
[00:07:49.000 --> 00:07:51.000]  是不是人人都應該要呢
[00:07:51.000 --> 00:07:53.000]  有一位偉大的人說過
[00:07:53.000 --> 00:07:55.000]  他說
[00:07:55.000 --> 00:07:56.000]  上主啊你
[00:07:56.000 --> 00:07:59.000]  為著你自己創造了我們
[00:07:59.000 --> 00:08:01.000]  以至我們的內心
[00:08:01.000 --> 00:08:03.000]  若果不歸於你
[00:08:03.000 --> 00:08:05.000]  我們是不得安息
[00:08:05.000 --> 00:08:07.000]  我可以將他演繹為
[00:08:07.000 --> 00:08:08.000]  上主啊你
[00:08:08.000 --> 00:08:11.000]  為著愛的緣故創造我們
[00:08:11.000 --> 00:08:12.000]  以至我們內心
[00:08:12.000 --> 00:08:14.000]  那個承載愛的那個器皿
[00:08:14.000 --> 00:08:16.000]  若果不是被你的愛
[00:08:16.000 --> 00:08:18.000]  來灌注來充滿
[00:08:18.000 --> 00:08:20.000]  我們永遠都不得安樂
[00:08:20.000 --> 00:08:23.000]  我們永遠都在沉覓著那個愛
[00:08:23.000 --> 00:08:26.000]  神愛世人
[00:08:26.000 --> 00:08:29.000]  在我們還作罪人的時候
[00:08:29.000 --> 00:08:31.000]  他已經愛我們
[00:08:31.000 --> 00:08:33.000]  在罪人中
[00:08:33.000 --> 00:08:35.000]  我是那個罪阿哥
[00:08:35.000 --> 00:08:36.000]  罪阿頭
[00:08:36.000 --> 00:08:39.000]  但是我仍然蒙了憐憫
[00:08:39.000 --> 00:08:42.000]  在拜假神的裡面
[00:08:42.000 --> 00:08:44.000]  我是拜那個阿頭
[00:08:44.000 --> 00:08:48.000]  我是最邪最奸最衰最低賤的那個
[00:08:48.000 --> 00:08:51.000]  但是我仍然蒙了憐憫
[00:08:51.000 --> 00:08:53.000]  神啊你是愛
[00:08:53.000 --> 00:08:55.000]  愛是什麼呢
[00:08:55.000 --> 00:08:57.000]  愛就是能夠既往不計
[00:08:57.000 --> 00:09:00.000]  愛就是能夠不追討你的罪
[00:09:00.000 --> 00:09:02.000]  不是他沒權追討
[00:09:02.000 --> 00:09:04.000]  而是他應該有權追討
[00:09:04.000 --> 00:09:06.000]  他絕對不能夠不追討
[00:09:06.000 --> 00:09:09.000]  但是他能夠用他奇妙的方法
[00:09:09.000 --> 00:09:12.000]  在追討人的罪之中的時候
[00:09:12.000 --> 00:09:15.000]  同時間令人得到釋放
[00:09:15.000 --> 00:09:17.000]  令人得到擁抱
[00:09:17.000 --> 00:09:19.000]  令人得到改變
[00:09:19.000 --> 00:09:20.000]  親愛的
[00:09:20.000 --> 00:09:26.000]  人世間只有在基督耶穌的十字架上面
[00:09:26.000 --> 00:09:31.000]  公義和恩典是完美地擁抱
[00:09:31.000 --> 00:09:34.000]  今天這個世界有人在講一些愛
[00:09:34.000 --> 00:09:36.000]  講到神的愛好像
[00:09:36.000 --> 00:09:38.000]  總之你快樂就行
[00:09:38.000 --> 00:09:40.000]  你想怎樣就怎樣
[00:09:40.000 --> 00:09:42.000]  最重要是你快樂
[00:09:42.000 --> 00:09:44.000]  因為神要為你的快樂負責
[00:09:44.000 --> 00:09:46.000]  最重要就是愛
[00:09:46.000 --> 00:09:48.000]  其他的道德倫理
[00:09:48.000 --> 00:09:50.000]  聖潔等等不需要講
[00:09:50.000 --> 00:09:51.000]  不需要悔改
[00:09:51.000 --> 00:09:53.000]  不需要面對你過去
[00:09:53.000 --> 00:09:55.000]  不需要面對你的陰暗的內心
[00:09:55.000 --> 00:09:58.000]  不需要面對將來榮耀之中
[00:09:58.000 --> 00:10:00.000]  神可怕的那個審判
[00:10:00.000 --> 00:10:02.000]  你總之feel good就行
[00:10:02.000 --> 00:10:04.000]  今天有些人在講這些
[00:10:04.000 --> 00:10:06.000]  對不起我說不出
[00:10:06.000 --> 00:10:09.000]  照我認識我的主我的神
[00:10:09.000 --> 00:10:10.000]  照我在聖經裡面
[00:10:10.000 --> 00:10:12.000]  在耶穌基督的榮光裡面
[00:10:12.000 --> 00:10:14.000]  所認識的那個是上帝
[00:10:14.000 --> 00:10:17.000]  祂是完全聖潔公義
[00:10:17.000 --> 00:10:21.000]  同時間祂又完全的良善慈愛
[00:10:21.000 --> 00:10:24.000]  那麼這些東西誰能夠解得通呢
[00:10:24.000 --> 00:10:27.000]  人的理性
[00:10:27.000 --> 00:10:28.000]  對不起啊
[00:10:28.000 --> 00:10:31.000]  大哉敬虔的奧秘
[00:10:31.000 --> 00:10:34.000]  但是這個奧秘卻是宇宙裡面
[00:10:34.000 --> 00:10:36.000]  一個奇妙的事實
[00:10:36.000 --> 00:10:38.000]  就是神愛世人
[00:10:38.000 --> 00:10:40.000]  祂不願意追討我們的罪
[00:10:40.000 --> 00:10:42.000]  不願意將我們的過犯
[00:10:42.000 --> 00:10:44.000]  歸在我們的身上
[00:10:44.000 --> 00:10:46.000]  因為我們血肉之軀
[00:10:46.000 --> 00:10:48.000]  我們根本承受不起
[00:10:48.000 --> 00:10:50.000]  這個聖潔的震怒
[00:10:50.000 --> 00:10:52.000]  但是在祂神聖的震怒當中
[00:10:52.000 --> 00:10:55.000]  祂用祂自己莫大的慈愛
[00:10:55.000 --> 00:10:57.000]  藉著祂的兒子耶穌基督
[00:10:57.000 --> 00:10:59.000]  或者更正確的來講
[00:10:59.000 --> 00:11:01.000]  就是上帝親身的
[00:11:01.000 --> 00:11:04.000]  在愛主裡面來彰顯出來
[00:11:04.000 --> 00:11:06.000]  為我們承擔了
[00:11:06.000 --> 00:11:09.000]  這個罪有應得的懲罰
[00:11:09.000 --> 00:11:12.000]  然後用祂的大愛
[00:11:12.000 --> 00:11:13.000]  十字架的大愛
[00:11:13.000 --> 00:11:15.000]  來擁抱我們
[00:11:15.000 --> 00:11:21.000]  耶穌基督是神親自成為人
[00:11:21.000 --> 00:11:26.000]  來擔當我們應得的罪的結果
[00:11:26.000 --> 00:11:28.000]  然後寬恕我們
[00:11:28.000 --> 00:11:30.000]  為什麼要這樣
[00:11:30.000 --> 00:11:34.000]  因為唯有當我們被祂的愛
[00:11:34.000 --> 00:11:36.000]  被祂的赦免
[00:11:36.000 --> 00:11:39.000]  被祂清洗
[00:11:39.000 --> 00:11:41.000]  被祂的代贖的奇妙的功勞
[00:11:41.000 --> 00:11:43.000]  來遮蓋的時候
[00:11:43.000 --> 00:11:45.000]  我們這些污穢不堪的人
[00:11:45.000 --> 00:11:48.000]  才能夠被那位完全聖潔的上帝
[00:11:48.000 --> 00:11:50.000]  是毫無阻隔的
[00:11:50.000 --> 00:11:51.000]  來擁抱
[00:11:51.000 --> 00:11:52.000]  就好像聖經說的
[00:11:52.000 --> 00:11:55.000]  祂開了一條又新又活的路
[00:11:55.000 --> 00:11:57.000]  使我們可以坦然無懼
[00:11:57.000 --> 00:11:59.000]  勇敢地進到祂的面前來
[00:11:59.000 --> 00:12:02.000]  神與人 人與神
[00:12:02.000 --> 00:12:04.000]  從此再沒有隔膜
[00:12:04.000 --> 00:12:06.000]  這就是聖經奇妙的
[00:12:06.000 --> 00:12:08.000]  那一個福音的真理
[00:12:08.000 --> 00:12:10.000]  親愛的
[00:12:10.000 --> 00:12:14.000]  我以前很怕上帝
[00:12:14.000 --> 00:12:17.000]  我是第四代的基督徒
[00:12:17.000 --> 00:12:19.000]  但是到我長大成人的時候
[00:12:19.000 --> 00:12:22.000]  我拼命逃避祂
[00:12:22.000 --> 00:12:24.000]  因為我小時候聽主一學的歌
[00:12:24.000 --> 00:12:25.000]  是這樣的
[00:12:25.000 --> 00:12:35.000]  黎再做什麼 黎再說什麼 主每時每刻都記名記名 黎再做什麼 黎再說什麼
[00:12:35.000 --> 00:12:38.000]  我死了 我做了這麼多壞事
[00:12:38.000 --> 00:12:40.000]  我說過這麼多髒話
[00:12:40.000 --> 00:12:42.000]  逐句要去砌的時候
[00:12:42.000 --> 00:12:44.000]  我怎麼面對你
[00:12:44.000 --> 00:12:46.000]  我上禮拜堂是一個樣子
[00:12:46.000 --> 00:12:48.000]  離開禮拜堂是另外一個樣子
[00:12:48.000 --> 00:12:51.000]  我懷疑今天也有我的朋友在這裡
[00:12:51.000 --> 00:12:54.000]  我的孿生兄弟在這裡
[00:12:54.000 --> 00:12:56.000]  直到有一天
[00:12:56.000 --> 00:13:00.000]  我知道我不需要再這樣做人
[00:13:00.000 --> 00:13:03.000]  原來他對我的愛是真實的
[00:13:03.000 --> 00:13:05.000]  他真的赦免
[00:13:05.000 --> 00:13:08.000]  他真的放過我
[00:13:08.000 --> 00:13:10.000]  為什麼我講這麼多呢
[00:13:10.000 --> 00:13:12.000]  其實要講今天一件事
[00:13:12.000 --> 00:13:14.000]  今天是一九
[00:13:14.000 --> 00:13:16.000]  對不起 一九
[00:13:16.000 --> 00:13:19.000]  今天是二零零三
[00:13:19.000 --> 00:13:20.000]  不是二零零三
[00:13:20.000 --> 00:13:22.000]  今天是二零一三年
[00:13:22.000 --> 00:13:27.000]  六月二十三日
[00:13:27.000 --> 00:13:32.000]  四十二年前
[00:13:32.000 --> 00:13:34.000]  四十二
[00:13:34.000 --> 00:13:39.000]  二零零三減一九七一是不是四十二
[00:13:39.000 --> 00:13:40.000]  四十一
[00:13:40.000 --> 00:13:41.000]  四十二
[00:13:41.000 --> 00:13:42.000]  四十幾
[00:13:42.000 --> 00:13:46.000]  你好像不懂計算
[00:13:46.000 --> 00:13:48.000]  二零一三
[00:13:48.000 --> 00:13:50.000]  你清醒的 我不清醒
[00:13:50.000 --> 00:13:53.000]  二零一三減一九七一是多少
[00:13:53.000 --> 00:13:55.000]  四十二
[00:13:55.000 --> 00:13:57.000]  那些人常常問我
[00:13:57.000 --> 00:14:02.000]  牧師 你和師母在哪裡認識的
[00:14:02.000 --> 00:14:04.000]  我就告訴他們
[00:14:04.000 --> 00:14:06.000]  我們在舞會認識的
[00:14:06.000 --> 00:14:08.000]  他們說 哦 即是舞堂
[00:14:08.000 --> 00:14:11.000]  我說不是 是Dancing Party
[00:14:11.000 --> 00:14:14.000]  牧師和師母不是在舞會
[00:14:14.000 --> 00:14:16.000]  是在Party認識的
[00:14:16.000 --> 00:14:23.000]  今天是我們邂逅的四十二年的日子
[00:14:23.000 --> 00:14:25.000]  所以我很快樂
[00:14:25.000 --> 00:14:27.000]  在今天和大家分享
[00:14:27.000 --> 00:14:30.000]  愛你一生這個訊息
[00:14:30.000 --> 00:14:33.000]  愛的一生這個訊息
[00:14:33.000 --> 00:14:36.000]  在一九七一年六月二十三日
[00:14:36.000 --> 00:14:38.000]  我告訴你我是一個怎樣的人
[00:14:38.000 --> 00:14:40.000]  簡單幾句
[00:14:40.000 --> 00:14:41.000]  粗口爛事
[00:14:41.000 --> 00:14:42.000]  食住煙仔 煙仔不夠
[00:14:42.000 --> 00:14:44.000]  食住雪茄 雪茄不夠
[00:14:44.000 --> 00:14:46.000]  食住煙豆 煙豆不夠
[00:14:46.000 --> 00:14:47.000]  想食大麻 大麻不夠
[00:14:47.000 --> 00:14:49.000]  想拍丸
[00:14:49.000 --> 00:14:50.000]  我是一個怎樣的人呢
[00:14:50.000 --> 00:14:52.000]  去Party
[00:14:52.000 --> 00:14:56.000]  我告訴你男生去Party沒有一個好的
[00:14:56.000 --> 00:14:59.000]  他說好的都是不好的
[00:14:59.000 --> 00:15:00.000]  就算他是很好的男人
[00:15:00.000 --> 00:15:03.000]  他去到都會變不好
[00:15:03.000 --> 00:15:04.000]  我都說健康的男人
[00:15:04.000 --> 00:15:09.000]  是世界上最危險的動物
[00:15:09.000 --> 00:15:11.000]  我和他認識了之後
[00:15:11.000 --> 00:15:13.000]  一年
[00:15:13.000 --> 00:15:16.000]  我們真是很熟的
[00:15:16.000 --> 00:15:19.000]  直到第二年
[00:15:19.000 --> 00:15:23.000]  神將我整個人扭轉了
[00:15:23.000 --> 00:15:28.000]  我想如果不是因為有一九七二年的九月
[00:15:28.000 --> 00:15:30.000]  我就在神面前跪下
[00:15:30.000 --> 00:15:32.000]  長話短說
[00:15:32.000 --> 00:15:35.000]  我只是和他講了一句話
[00:15:35.000 --> 00:15:36.000]  我說天父啊
[00:15:36.000 --> 00:15:39.000]  對不起
[00:15:39.000 --> 00:15:43.000]  各位我一世人不會講其他東西
[00:15:43.000 --> 00:15:46.000]  我只會鼓勵所有的人
[00:15:46.000 --> 00:15:48.000]  不要逃避真神
[00:15:48.000 --> 00:15:50.000]  不要逃避真理
[00:15:50.000 --> 00:15:54.000]  不要逃避審判的事實
[00:15:54.000 --> 00:15:58.000]  但是要懂得去逃避出這個審判
[00:15:58.000 --> 00:16:01.000]  而我自己的經驗
[00:16:01.000 --> 00:16:04.000]  和歷世歷代聖經的見證
[00:16:04.000 --> 00:16:06.000]  教會的見證
[00:16:06.000 --> 00:16:09.000]  就是人若悔改
[00:16:09.000 --> 00:16:12.000]  神必接納
[00:16:12.000 --> 00:16:14.000]  這就是愛
[00:16:14.000 --> 00:16:17.000]  因為這個愛已經在基督耶穌裡面
[00:16:17.000 --> 00:16:20.000]  為我們豐豐富富的預備了
[00:16:20.000 --> 00:16:22.000]  耶穌基督是神的兒子
[00:16:22.000 --> 00:16:25.000]  是源源全全的成了人
[00:16:25.000 --> 00:16:27.000]  過了一個完美無瑕的生活
[00:16:27.000 --> 00:16:31.000]  但是他不只是為了過一個完美無瑕的生活
[00:16:31.000 --> 00:16:35.000]  來成為我們可以仿效的一個榜樣
[00:16:35.000 --> 00:16:36.000]  不是
[00:16:36.000 --> 00:16:39.000]  固然仿效耶穌是絕對正確的事
[00:16:39.000 --> 00:16:42.000]  但是如果人只是仿效耶穌
[00:16:42.000 --> 00:16:45.000]  是絕對曲解了上帝的美意
[00:16:45.000 --> 00:16:47.000]  也絕對沒有真正的
[00:16:47.000 --> 00:16:50.000]  按照著聖經的啟示
[00:16:50.000 --> 00:16:52.000]  聖經的光照
[00:16:52.000 --> 00:16:55.000]  來照透人的本質
[00:16:55.000 --> 00:16:56.000]  人的罪性
[00:16:56.000 --> 00:16:58.000]  人的邪惡
[00:16:58.000 --> 00:17:00.000]  也沒有真正明白到
[00:17:00.000 --> 00:17:03.000]  耶穌基督降世所為何事
[00:17:03.000 --> 00:17:06.000]  如果你熟悉聖經的四本福音書
[00:17:06.000 --> 00:17:09.000]  根本講耶穌基督三十歲之前的事
[00:17:09.000 --> 00:17:13.000]  是講很少的
[00:17:13.000 --> 00:17:15.000]  只有一本講他十二歲
[00:17:15.000 --> 00:17:16.000]  和講他出生
[00:17:16.000 --> 00:17:18.000]  哪有人只是講出世
[00:17:18.000 --> 00:17:20.000]  然後中間沒話說
[00:17:20.000 --> 00:17:21.000]  講他最後三年
[00:17:21.000 --> 00:17:22.000]  然後最後那個禮拜
[00:17:22.000 --> 00:17:24.000]  講N這麼多篇幅
[00:17:24.000 --> 00:17:26.000]  然後最後講十字架
[00:17:26.000 --> 00:17:27.000]  講來講去都是十字架
[00:17:27.000 --> 00:17:29.000]  死得好慘
[00:17:29.000 --> 00:17:31.000]  寫來幹什麼
[00:17:31.000 --> 00:17:33.000]  我不知道別的
[00:17:33.000 --> 00:17:36.000]  只知道基督並他釘十字架
[00:17:36.000 --> 00:17:41.000]  就是要成為我們的贖罪者
[00:17:41.000 --> 00:17:43.000]  成為我們的替代者
[00:17:43.000 --> 00:17:47.000]  就是因為上帝愛我們愛到一個地步
[00:17:47.000 --> 00:17:50.000]  是願意讓他的兒子耶穌基督
[00:17:50.000 --> 00:17:52.000]  也為我們寫了
[00:17:52.000 --> 00:17:55.000]  所以他一定有一把萬物
[00:17:55.000 --> 00:17:57.000]  白白的賜給我們
[00:17:57.000 --> 00:17:58.000]  其實耶穌基督來就是
[00:17:58.000 --> 00:18:02.000]  告訴我們LOVE真正的傳法
[00:18:02.000 --> 00:18:04.000]  真正的內容
[00:18:04.000 --> 00:18:05.000]  是聖潔的
[00:18:05.000 --> 00:18:06.000]  是捨己的
[00:18:06.000 --> 00:18:09.000]  是使人和上帝能夠復和的
[00:18:09.000 --> 00:18:11.000]  而且是一個不是短暫的愛
[00:18:11.000 --> 00:18:13.000]  是一個永恆持久的愛
[00:18:13.000 --> 00:18:14.000]  我怎麼知道
[00:18:14.000 --> 00:18:16.000]  因為如果沒有耶穌基督
[00:18:16.000 --> 00:18:18.000]  我和我這位女孩子的朋友
[00:18:18.000 --> 00:18:22.000]  不可能來到今時今日這麼久
[00:18:22.000 --> 00:18:25.000]  他保守了我的婚姻
[00:18:25.000 --> 00:18:30.000]  使我經過八年的循規蹈矩
[00:18:30.000 --> 00:18:32.000]  順順結結的拍拖
[00:18:32.000 --> 00:18:34.000]  去到臨結婚的時候
[00:18:34.000 --> 00:18:36.000]  我這位未婚妻幾乎懷疑我
[00:18:36.000 --> 00:18:40.000]  我還有沒有男人的情慾
[00:18:40.000 --> 00:18:43.000]  你不明白嗎
[00:18:43.000 --> 00:18:46.000]  因為我們最親密只不過是牽手
[00:18:46.000 --> 00:18:48.000]  八年的牽手
