
[00:00:00.000 --> 00:00:02.000]  大堅姐妹早晨
[00:02:12.600 --> 00:02:14.200]  這個這麼快先去
[00:02:14.200 --> 00:02:17.100]  每個人都有自己的召命當中
[00:02:17.100 --> 00:02:18.900]  無論你做什麼功
[00:02:18.900 --> 00:02:20.700]  無論你什麼身份
[00:02:20.700 --> 00:02:23.500]  神都有一個使命和召命
[00:02:23.500 --> 00:02:26.000]  在你生命當中
[00:02:26.000 --> 00:02:27.800]  在創世紀當中
[00:02:27.800 --> 00:02:30.000]  我們看到什麼叫做召命
[00:02:30.000 --> 00:02:31.700]  在創世紀第一章第二章
[00:02:31.700 --> 00:02:34.000]  上帝創造人的時候
[00:02:34.000 --> 00:02:35.100]  有一個生命
[00:02:35.100 --> 00:02:36.700]  生命是什麼來的
[00:02:36.700 --> 00:02:38.300]  生命是一份禮物
[00:02:38.300 --> 00:02:40.200]  原來當上帝創造
[00:02:40.200 --> 00:02:43.200]  世間的時候創造人有生命的時候
[00:02:43.200 --> 00:02:45.400]  這份生命就是一份禮物
[00:02:45.400 --> 00:02:48.300]  禮物不是拿了就算的
[00:02:48.300 --> 00:02:49.300]  我們每個人都有生命
[00:02:49.300 --> 00:02:51.200]  每個人都有那份禮物
[00:02:51.200 --> 00:02:52.800]  不是有了禮物就算
[00:02:52.800 --> 00:02:54.800]  放在一旁不管
[00:02:54.800 --> 00:02:56.600]  上帝給我這份禮物
[00:02:56.600 --> 00:02:58.700]  有他的心意在裡面當中
[00:02:58.700 --> 00:03:01.100]  有他的意義在裡面當中
[00:03:01.100 --> 00:03:03.700]  所以換言之其實每個人在世
[00:03:03.700 --> 00:03:05.200]  都是上帝所創造的時候
[00:03:05.200 --> 00:03:06.300]  你都有份禮物
[00:03:06.300 --> 00:03:07.800]  上帝給你這份禮物
[00:03:07.800 --> 00:03:09.300]  給你這份生命當中
[00:03:09.300 --> 00:03:10.900]  有一個意義
[00:03:10.900 --> 00:03:12.000]  很奇怪
[00:03:12.000 --> 00:03:18.100]  人在創世紀的創造當中的時候
[00:03:18.100 --> 00:03:22.000]  人的創造是有別於其他動物的
[00:03:22.000 --> 00:03:22.500]  為什麼呢
[00:03:22.500 --> 00:03:24.900]  第一件事就是聖經說
[00:03:24.900 --> 00:03:28.700]  神按照自己的形象做人
[00:03:28.700 --> 00:03:31.200]  又不會按照自己的形象做動物
[00:03:31.200 --> 00:03:34.000]  所以每個人都有上帝的樣式
[00:03:34.000 --> 00:03:36.600]  有神的形象在裡面當中
[00:03:36.600 --> 00:03:40.300]  而同時當做了人的時候
[00:03:40.300 --> 00:03:41.400]  神就吹一口氣
[00:03:41.400 --> 00:03:42.900]  向人吹一口氣
[00:03:42.900 --> 00:03:45.800]  叫人成為一個有靈的活人
[00:03:45.800 --> 00:03:48.200]  這個靈是有別於動物界
[00:03:48.200 --> 00:03:49.400]  未必有這件事
[00:03:49.400 --> 00:03:52.900]  所以原來當上帝創造人的時候
[00:03:52.900 --> 00:03:54.700]  我們有神的形象
[00:03:54.700 --> 00:03:57.700]  同時有神的靈在我們當中
[00:03:57.700 --> 00:04:00.800]  我們能夠和上帝有更親密的關係
[00:04:00.800 --> 00:04:03.600]  這個靈叫我們能夠和上帝連結
[00:04:03.600 --> 00:04:06.500]  和聯繫在裡面當中
[00:04:06.500 --> 00:04:07.800]  就好像亞當一樣
[00:04:07.800 --> 00:04:09.500]  亞當來到當中
[00:04:09.500 --> 00:04:10.800]  他的照命是什麼呢
[00:04:10.800 --> 00:04:12.300]  他的照命就是來到當中
[00:04:12.300 --> 00:04:15.900]  管理大地 為動物起名
[00:04:15.900 --> 00:04:18.400]  你能看到阿伯拉罕的照命就是
[00:04:18.400 --> 00:04:21.700]  離開吾爾 去到迦南地
[00:04:21.700 --> 00:04:23.300]  去到摩西當中
[00:04:23.300 --> 00:04:24.800]  他就是離開埃及
[00:04:24.800 --> 00:04:27.100]  大以色列人進入紅海
[00:04:27.100 --> 00:04:29.500]  去到迦南當中
[00:04:29.500 --> 00:04:30.600]  所以同一道理
[00:04:30.600 --> 00:04:32.900]  想想 尼稀米在舊日當中
[00:04:32.900 --> 00:04:34.500]  都有他的照命
[00:04:34.500 --> 00:04:35.900]  他的照命是什麼呢
[00:04:35.900 --> 00:04:38.000]  你能看到在第一章
[00:04:38.000 --> 00:04:40.600]  二至四節和十至十一節
[00:04:40.600 --> 00:04:43.000]  他有他的照命在當中
[00:04:43.000 --> 00:04:46.200]  他本來是做酒政的
[00:04:46.200 --> 00:04:48.000]  在波斯帝國當中
[00:04:48.000 --> 00:04:50.300]  做酒政的職位很高級
[00:04:50.300 --> 00:04:52.800]  很高官 高務員
[00:04:52.800 --> 00:04:54.500]  但是他聽到
[00:04:54.500 --> 00:04:55.900]  在第二節經文說到
[00:04:55.900 --> 00:04:58.300]  有很多猶太人回來
[00:04:58.300 --> 00:05:00.600]  從耶路撒冷來到
[00:05:00.600 --> 00:05:02.200]  舒山城當中
[00:05:02.200 --> 00:05:03.200]  他就問他們
[00:05:03.200 --> 00:05:06.600]  究竟現在被擄歸回聖夏
[00:05:06.600 --> 00:05:07.800]  脫離的猶太人
[00:05:07.800 --> 00:05:10.400]  和耶路撒冷的光景是怎樣的
[00:05:10.400 --> 00:05:11.600]  其實他不知道
[00:05:11.600 --> 00:05:13.300]  他只是從別人的口中
[00:05:13.300 --> 00:05:16.400]  從耶路撒冷回來的猶太人
[00:05:16.400 --> 00:05:19.200]  問他們究竟耶路撒冷是怎樣的
[00:05:19.200 --> 00:05:21.300]  就好像當我們有些人
[00:05:21.300 --> 00:05:23.800]  經常在《大英之媒》回到香港之後
[00:05:23.800 --> 00:05:25.200]  問現在香港是怎樣的
[00:05:25.200 --> 00:05:26.000]  經濟是怎樣的
[00:05:26.000 --> 00:05:27.700]  很多店鋪都倒閉了
[00:05:27.700 --> 00:05:30.700]  可能你在互聯網也聽到一點
[00:05:30.700 --> 00:05:32.900]  但是當《大英之媒》回到香港的時候
[00:05:32.900 --> 00:05:34.600]  你問他們香港是怎樣的
[00:05:34.600 --> 00:05:35.500]  很淒涼了
[00:05:35.500 --> 00:05:37.900]  很多店鋪都沒有了
[00:05:37.900 --> 00:05:39.500]  同一道理
[00:05:39.500 --> 00:05:41.500]  尼稀米也是這樣打聽回來
[00:05:41.500 --> 00:05:44.500]  究竟知道耶路撒冷的光景是怎樣的
[00:05:44.500 --> 00:05:45.500]  他們就跟他們說
[00:05:45.500 --> 00:05:50.000]  由大省遭大難受凌辱
[00:05:50.000 --> 00:05:51.100]  城牆被毀
[00:05:51.100 --> 00:05:53.000]  城門被燒
[00:05:53.000 --> 00:05:56.500]  當這個場景出現在尼稀米的時候
[00:05:56.500 --> 00:05:58.100]  尼稀米哭起來
[00:05:58.100 --> 00:05:58.700]  哭了幾天
[00:05:58.700 --> 00:05:59.600]  聖經說
[00:05:59.600 --> 00:06:02.400]  還在上帝面前禁食禱告
[00:06:02.400 --> 00:06:05.400]  在第四節到第十節
[00:06:05.400 --> 00:06:06.500]  下一段討論
[00:06:06.500 --> 00:06:09.600]  尼稀米一章第四節到第十一節
[00:06:09.600 --> 00:06:10.700]  是一個討論
[00:06:10.700 --> 00:06:12.600]  而討論包含了什麼呢
[00:06:12.600 --> 00:06:14.700]  包含了他對上帝的稱重
[00:06:14.700 --> 00:06:18.500]  同時他為自己的民族認罪
[00:06:18.500 --> 00:06:22.300]  但同時指出上帝有恩典有憐憫
[00:06:22.300 --> 00:06:24.600]  他知道聖經所說
[00:06:24.600 --> 00:06:27.700]  當以色列人犯罪得罪上帝的時候
[00:06:27.700 --> 00:06:31.300]  他們要被分散
[00:06:31.300 --> 00:06:34.200]  但同時當他們是迴轉歸上帝的時候
[00:06:34.200 --> 00:06:37.300]  縱使不同的地方很遠的地方
[00:06:37.300 --> 00:06:38.800]  他將他們招聚回來
[00:06:38.800 --> 00:06:40.900]  回到耶路撒冷
[00:06:40.900 --> 00:06:42.000]  尼稀米深信
[00:06:42.000 --> 00:06:43.400]  若然以色列人
[00:06:43.400 --> 00:06:45.000]  猶太人能夠迴轉的話
[00:06:45.000 --> 00:06:48.100]  他能夠將所有猶太人
[00:06:48.100 --> 00:06:49.700]  帶到回到耶路撒冷當中
[00:06:49.700 --> 00:06:53.300]  再次跟上帝建立一個好的關係
[00:06:53.300 --> 00:06:56.400]  這就是尼稀米過程當中
[00:06:56.400 --> 00:06:58.300]  他所領受的召命
[00:06:58.300 --> 00:07:00.900]  他見得到城牆被毀
[00:07:00.900 --> 00:07:02.600]  城門被燒
[00:07:02.600 --> 00:07:04.200]  大受凌辱
[00:07:04.200 --> 00:07:05.700]  當見到圖畫的時候
[00:07:05.700 --> 00:07:07.200]  他去禱告
[00:07:07.200 --> 00:07:08.700]  上帝究竟是怎樣的
[00:07:08.700 --> 00:07:11.400]  上帝是怎樣的呢
[00:07:11.400 --> 00:07:14.300]  尼稀米是一個公務員
[00:07:14.300 --> 00:07:16.000]  他是一個酒政
[00:07:16.000 --> 00:07:18.200]  酒政是一個非常重要的職位
[00:07:18.200 --> 00:07:21.500]  你不要以為地下酒就很輕鬆
[00:07:21.500 --> 00:07:25.400]  皇的膳食和飲酒都要經過他
[00:07:25.400 --> 00:07:27.700]  免得他被毒死
[00:07:27.700 --> 00:07:30.700]  就好像我們中國人一樣的太監一樣
[00:07:30.700 --> 00:07:32.700]  跟皇帝是很親密的
[00:07:32.700 --> 00:07:33.800]  他不只是針酒
[00:07:33.800 --> 00:07:35.000]  有甚麼事跟他聊天
[00:07:35.000 --> 00:07:38.200]  有甚麼心事都要跟太監說
[00:07:38.200 --> 00:07:39.600]  跟酒政說
[00:07:39.600 --> 00:07:44.900]  所以顯示尼稀米是一個很重要的位分
[00:07:44.900 --> 00:07:49.200]  跟皇帝是一個很親密的關係當中
[00:07:49.200 --> 00:07:50.100]  試想像一下
[00:07:50.100 --> 00:07:51.700]  一個高官
[00:07:51.700 --> 00:07:53.400]  高薪厚職
[00:07:53.400 --> 00:07:56.200]  要離開波斯 書山城
[00:07:56.200 --> 00:07:58.200]  走到老遠回到自己的家鄉
[00:07:58.200 --> 00:08:00.500]  要犧牲很多東西
[00:08:00.500 --> 00:08:02.400]  你願不願意這樣做呢
[00:08:02.400 --> 00:08:04.300]  是否能夠放下所有東西
[00:08:04.300 --> 00:08:07.800]  來回應上帝的照命呢
[00:08:07.800 --> 00:08:12.000]  通常沒有照命的人是會怎樣的呢
[00:08:12.000 --> 00:08:13.100]  沒有照命的人
[00:08:13.100 --> 00:08:16.800]  其實都可能跟我們生活一樣
[00:08:16.800 --> 00:08:18.800]  或許我們每天早上起床
[00:08:18.800 --> 00:08:21.600]  我們去預備早餐給我們的小朋友
[00:08:21.600 --> 00:08:23.000]  接著車去上學
[00:08:23.000 --> 00:08:25.100]  上完學就趕快上班
[00:08:25.100 --> 00:08:26.200]  上班之後
[00:08:26.200 --> 00:08:27.100]  滾滾轉轉之後
[00:08:27.100 --> 00:08:29.500]  可能回家又再接小朋友
[00:08:29.500 --> 00:08:31.100]  又預備一頓飯
[00:08:31.100 --> 00:08:32.700]  接著又可以繼續工作
[00:08:32.700 --> 00:08:34.400]  如此者一天這樣做
[00:08:34.400 --> 00:08:35.100]  第二天這樣做
[00:08:35.100 --> 00:08:36.300]  可能四十六天都不同
[00:08:36.300 --> 00:08:37.100]  四十六天
[00:08:37.100 --> 00:08:40.200]  帶小朋友去興趣班
[00:08:40.200 --> 00:08:41.600]  去比賽 學這些學老
[00:08:41.600 --> 00:08:42.700]  又忙了一天
[00:08:42.700 --> 00:08:45.500]  四十天都會來教會
[00:08:45.500 --> 00:08:48.000]  接著又忙了一天
[00:08:48.000 --> 00:08:49.400]  其實當我發現
[00:08:49.400 --> 00:08:53.000]  當人生忙完之後
[00:08:53.000 --> 00:08:55.400]  仍然覺得不知道為了什麼忙
[00:08:55.400 --> 00:08:57.800]  我們好像被很多東西追趕
[00:08:57.800 --> 00:09:01.100]  我們追趕的是小朋友的需要
[00:09:01.100 --> 00:09:03.900]  我們追趕的是事業上的需要
[00:09:03.900 --> 00:09:07.200]  我們追趕的可能是家庭的需要
[00:09:07.200 --> 00:09:09.200]  等等的事情
[00:09:09.200 --> 00:09:11.700]  不斷被追趕 追趕 追趕
[00:09:11.700 --> 00:09:13.100]  完成了一個任務 追趕
[00:09:13.100 --> 00:09:15.000]  完成了一個任務 追趕
[00:09:15.000 --> 00:09:17.300]  但到頭來當我們靜下來的時候
[00:09:17.300 --> 00:09:19.000]  有沒有發覺有時候都很
[00:09:19.000 --> 00:09:22.000]  不知道自己在做什麼呢
[00:09:22.000 --> 00:09:23.900]  在忙什麼呢
[00:09:23.900 --> 00:09:26.000]  其實是在忙的
[00:09:26.000 --> 00:09:29.400]  但是忙完之後發覺有些
[00:09:29.400 --> 00:09:31.200]  空虛的感覺
[00:09:31.200 --> 00:09:32.000]  我記得我以前
[00:09:32.000 --> 00:09:33.100]  我信耶穌的時候
[00:09:33.100 --> 00:09:35.000]  我以前回香港的時候
[00:09:35.000 --> 00:09:35.800]  都很忙的
[00:09:35.800 --> 00:09:38.300]  一至五就上班
[00:09:38.300 --> 00:09:42.600]  星期六就回教會
[00:09:42.600 --> 00:09:44.500]  星期日就教童軍
[00:09:44.500 --> 00:09:45.600]  完成所有活動之後
[00:09:45.600 --> 00:09:47.100]  星期日下午就最慘了
[00:09:47.100 --> 00:09:48.000]  最寂寞了
[00:09:48.000 --> 00:09:49.300]  因為沒東西忙
[00:09:49.300 --> 00:09:50.500]  忙完所有教會事情
[00:09:50.500 --> 00:09:51.500]  忙完所有工作
[00:09:51.500 --> 00:09:55.000]  忙完所有義工的活動
[00:09:55.000 --> 00:09:56.000]  但是靜下來的時候
[00:09:56.000 --> 00:09:58.500]  究竟在忙什麼呢
[00:09:58.500 --> 00:09:59.500]  原來人生
[00:09:59.500 --> 00:10:01.300]  我們當時都是被追趕
[00:10:01.300 --> 00:10:03.600]  被要求而忙碌
[00:10:03.600 --> 00:10:05.900]  但是從來沒有一個
[00:10:05.900 --> 00:10:08.300]  是上帝給我們的照命
[00:10:08.300 --> 00:10:10.600]  而去行
[00:10:10.600 --> 00:10:12.800]  其實每個人都有一個照命的
[00:10:12.800 --> 00:10:14.000]  而照命當中的時候
[00:10:14.000 --> 00:10:15.800]  就是上帝怎樣call我們
[00:10:15.800 --> 00:10:17.800]  上帝怎樣呼召我們
[00:10:17.800 --> 00:10:20.500]  走在照命當中
[00:10:20.500 --> 00:10:22.900]  我很喜歡高明謙一本書這樣說的
[00:10:22.900 --> 00:10:24.900]  在前年一次就這樣說了
[00:10:24.900 --> 00:10:28.800]  他說基督徒因照命而受造
[00:10:28.800 --> 00:10:31.000]  因照命而得生命
[00:10:31.000 --> 00:10:35.200]  因照命而活得更美
[00:10:35.200 --> 00:10:38.500]  照命和我們的關係是息息相關
[00:10:38.500 --> 00:10:39.500]  你不可以沒有了
[00:10:39.500 --> 00:10:40.700]  上帝創造你
[00:10:40.700 --> 00:10:44.100]  是一個命定在裡面的當中
[00:10:44.100 --> 00:10:46.900]  而因著上帝給你的方向
[00:10:46.900 --> 00:10:48.000]  給你的照命
[00:10:48.000 --> 00:10:49.500]  你帶來生命而帶來
[00:10:49.500 --> 00:10:52.600]  你生命更多的精彩
[00:10:52.600 --> 00:10:54.300]  大家知不知道
[00:10:54.300 --> 00:10:59.200]  香港最近有一對夫婦是震撼全城的
[00:10:59.200 --> 00:11:00.700]  你有看吧
[00:11:00.700 --> 00:11:01.900]  我沒有看的
[00:11:01.900 --> 00:11:02.900]  我聽回來而已
[00:11:02.900 --> 00:11:04.900]  但是猜到一二
[00:11:04.900 --> 00:11:06.300]  不好意思你同姓的那些
[00:11:06.300 --> 00:11:07.400]  不提他的姓
[00:11:07.400 --> 00:11:09.300]  免得讓你覺得不知道為什麼
[00:11:09.300 --> 00:11:12.100]  這對夫婦是在震撼整個全城
[00:11:12.100 --> 00:11:13.400]  滿城佳話
[00:11:13.400 --> 00:11:15.500]  我就在思想著
[00:11:15.500 --> 00:11:20.400]  為什麼一個七十多歲的伯伯
[00:11:20.400 --> 00:11:24.400]  到了這個年紀也會有這樣的行徑
[00:11:24.400 --> 00:11:30.800]  人生除了要有一個婚姻生活之外
[00:11:30.800 --> 00:11:32.100]  再沒有其他的東西
[00:11:32.100 --> 00:11:34.400]  雖然前妻走了
[00:11:34.400 --> 00:11:37.100]  但是否一定要有第二個妻子呢
[00:11:37.100 --> 00:11:39.300]  他的家庭觀是怎樣的呢
[00:11:39.300 --> 00:11:42.400]  有時候我們用我們的一生忙忙忙忙忙
[00:11:42.400 --> 00:11:45.500]  但是從來沒有在想
[00:11:45.500 --> 00:11:48.600]  我們生命的意義在哪裡
[00:11:48.600 --> 00:11:52.500]  今天上帝給我們一個照命
[00:11:52.500 --> 00:11:53.900]  是因為他的照命而受阻
[00:11:53.900 --> 00:11:55.700]  因為他的照命而有生命
[00:11:55.700 --> 00:11:58.200]  因為他的照命而活得更美
[00:11:58.200 --> 00:12:00.000]  再說多一點
[00:12:00.000 --> 00:12:01.600]  其實你見得到
[00:12:01.600 --> 00:12:02.600]  照命我剛才所說
[00:12:02.600 --> 00:12:05.200]  不只是聖職人員
[00:12:05.200 --> 00:12:06.000]  你起碼是什麼呢
[00:12:06.000 --> 00:12:07.300]  你起碼是一個高官
[00:12:07.300 --> 00:12:08.700]  或者是architect
[00:12:08.700 --> 00:12:10.200]  一個工程人員
[00:12:10.200 --> 00:12:14.100]  所以你的照命不只是聖職人員
[00:12:14.100 --> 00:12:16.200]  而是所有人都有
[00:12:16.200 --> 00:12:19.300]  有些人可能照命做傳道
[00:12:19.300 --> 00:12:22.200]  有些人是照命去做architect
[00:12:22.200 --> 00:12:24.000]  我們有些人可能做商人
[00:12:24.000 --> 00:12:26.200]  你需要在商界當中見證上帝
[00:12:26.200 --> 00:12:28.800]  有些人可能是做工作
[00:12:28.800 --> 00:12:32.000]  在你的職場怎樣跟同事建立關係
[00:12:32.000 --> 00:12:33.000]  讓他認識耶穌
[00:12:33.000 --> 00:12:37.200]  有些人我欣賞的是那些家庭主婦
[00:12:37.200 --> 00:12:38.400]  家庭主婦是什麼呢
[00:12:38.400 --> 00:12:40.400]  你不要以為他很空閒
[00:12:40.400 --> 00:12:41.300]  其實有很多事情要做
[00:12:41.300 --> 00:12:43.900]  我也做過幾個月家庭主婦
[00:12:43.900 --> 00:12:46.400]  因為我婆婆留下來的時候
[00:12:46.400 --> 00:12:47.800]  我要照顧所有表妹
[00:12:47.800 --> 00:12:49.100]  我要帶她們上學
[00:12:49.100 --> 00:12:50.000]  我要買菜
[00:12:50.000 --> 00:12:51.100]  然後跟伯母喝完茶
[00:12:51.100 --> 00:12:52.200]  喝完茶就預備菜
[00:12:52.200 --> 00:12:53.200]  然後煮飯
[00:12:53.200 --> 00:12:54.900]  然後給表妹
[00:12:54.900 --> 00:12:56.400]  然後就完了一天
[00:12:56.400 --> 00:12:59.300]  日日如是在加拿大也是這樣生活
[00:12:59.300 --> 00:13:00.800]  做家庭主婦很忙
[00:13:00.800 --> 00:13:02.000]  為什麼呢
[00:13:02.000 --> 00:13:03.500]  除了忙家庭之外
[00:13:03.500 --> 00:13:06.100]  如果你真的有家庭主婦那種照命的話
[00:13:06.100 --> 00:13:08.300]  你可以跟很多媽媽聊天
[00:13:08.300 --> 00:13:09.700]  你可以跟她建立關係
[00:13:09.700 --> 00:13:11.100]  又可以跟她同行
[00:13:11.100 --> 00:13:13.500]  甚至帶她去認識耶穌
[00:13:13.500 --> 00:13:15.800]  所以不同的身份不同的位置
[00:13:15.800 --> 00:13:18.700]  上帝都有一個照命在當中
[00:13:18.700 --> 00:13:20.700]  就視乎你可不可以看到
[00:13:20.700 --> 00:13:23.000]  能不能夠跟上帝給你
[00:13:23.000 --> 00:13:25.000]  願意跟上帝給你的照命
[00:13:25.000 --> 00:13:28.300]  來到當中而活
[00:13:28.300 --> 00:13:33.900]  活出你人生的照明
[00:13:33.900 --> 00:13:35.900]  開始來到第二章
[00:13:35.900 --> 00:13:39.600]  當尼希米由書山城
[00:13:39.600 --> 00:13:41.700]  波斯的書山城來到耶路撒冷
[00:13:41.700 --> 00:13:44.600]  王派軍隊到當中護送他
[00:13:44.600 --> 00:13:46.300]  還給了趙書記
[00:13:46.300 --> 00:13:49.300]  能夠交給他的人來建立城牆
[00:13:49.300 --> 00:13:50.700]  當中有兩個人
[00:13:50.700 --> 00:13:54.900]  有和倫人的森巴拉
[00:13:54.900 --> 00:13:58.000]  森巴拉和慰勞的亞門人來到當中
[00:13:58.000 --> 00:14:01.000]  多比亞聽見來到非常憤怒
[00:14:01.000 --> 00:14:02.900]  但是到了耶路撒冷
[00:14:02.900 --> 00:14:05.400]  尼希米用了三天時間休息之後
[00:14:05.400 --> 00:14:07.100]  接著起來來到當中
[00:14:07.100 --> 00:14:12.300]  和很多人一起為耶路撒冷去擔憂
[00:14:12.300 --> 00:14:13.300]  在耶路撒冷
[00:14:13.300 --> 00:14:16.100]  他知道他要重建耶路撒冷這個地方
[00:14:16.100 --> 00:14:17.700]  但是沒有告訴別人
[00:14:17.700 --> 00:14:19.700]  他只是騎驢
[00:14:19.700 --> 00:14:22.000]  騎出口 伸口
[00:14:22.000 --> 00:14:23.500]  同時沒有其他伸口
[00:14:23.500 --> 00:14:27.200]  在這裡說什麼呢
[00:14:27.200 --> 00:14:28.900]  尼希米來到當中
[00:14:28.900 --> 00:14:30.600]  不是一來到立即做
[00:14:30.600 --> 00:14:32.000]  休息了幾天之後
[00:14:32.000 --> 00:14:33.700]  而是在晚上來到當中
[00:14:33.700 --> 00:14:37.600]  去觀察整個耶路撒冷究竟是怎樣的狀況
[00:14:37.600 --> 00:14:38.900]  帶著幾個人
[00:14:38.900 --> 00:14:40.500]  來的時候就好好的
[00:14:40.500 --> 00:14:42.300]  帶著一班軍隊
[00:14:42.300 --> 00:14:43.400]  但是晚上的時候
[00:14:43.400 --> 00:14:45.000]  就是帶幾個人來到當中
[00:14:45.000 --> 00:14:47.100]  去視察究竟發生了什麼事
[00:14:47.100 --> 00:14:48.500]  而去的過程當中
[00:14:48.500 --> 00:14:50.500]  他只是騎著幾個伸口
[00:14:50.500 --> 00:14:51.800]  沒有其他東西了
[00:14:51.800 --> 00:14:54.000]  一個人晚上來看看
[00:14:54.000 --> 00:14:57.600]  究竟城牆是怎樣的情況
[00:14:57.600 --> 00:14:59.300]  不需要別人告訴他
[00:14:59.300 --> 00:15:01.100]  而是自己親自的觀察
[00:15:01.100 --> 00:15:05.100]  來看整個耶路撒冷的城牆和城門的狀況
[00:15:05.100 --> 00:15:06.600]  檢視城牆
[00:15:06.600 --> 00:15:10.000]  看看究竟損毀情況是怎樣的
[00:15:10.000 --> 00:15:11.900]  剛才讀了經文
[00:15:11.900 --> 00:15:14.900]  你看到這裡是耶路撒冷的城牆
[00:15:14.900 --> 00:15:15.900]  給大家看看
[00:15:15.900 --> 00:15:18.000]  這個位置在網上拿出來
[00:15:18.000 --> 00:15:19.900]  這是耶路撒冷的狀況
[00:15:19.900 --> 00:15:22.300]  你看到紅色線那裡就是谷門
[00:15:22.300 --> 00:15:32.300]  由谷門到樟廠門
[00:15:32.300 --> 00:15:33.900]  然後往上走
[00:15:33.900 --> 00:15:35.300]  就去到那個地方
[00:15:35.300 --> 00:15:39.700]  可以去到野狗井
[00:15:39.700 --> 00:15:41.000]  其實你知道野狗井
[00:15:41.000 --> 00:15:42.100]  如果用另一個翻譯
[00:15:42.100 --> 00:15:43.300]  叫做龍井
[00:15:43.300 --> 00:15:45.700]  不是飲我的龍井
[00:15:45.700 --> 00:15:49.900]  但是當華盛頓疫情的時候
[00:15:49.900 --> 00:15:50.900]  野狗井
[00:15:50.900 --> 00:15:52.500]  好好的一個井叫野狗井
[00:15:52.500 --> 00:15:54.300]  真的荒廢了不荒好野
[00:15:54.300 --> 00:15:56.300]  而經過樟廠門
[00:15:56.300 --> 00:15:57.700]  你看到字面都知道
[00:15:57.700 --> 00:15:59.100]  一堆垃圾
[00:15:59.100 --> 00:16:01.900]  非常骯髒
[00:16:01.900 --> 00:16:02.900]  然後在城門的時候
[00:16:02.900 --> 00:16:06.500]  經過有個玉門和櫥門
