
[00:00:00.000 --> 00:00:02.200]  各位聽衆,讓我們在聆聽主導而先,
[00:03:24.560 --> 00:03:28.560]  用得好的就能夠更新人的生命,
[00:03:28.560 --> 00:03:31.560]  好像否開人的心思意念,
[00:03:31.560 --> 00:03:35.560]  讓人躺在上帝面前,讓上帝去無助,
[00:03:35.560 --> 00:03:38.560]  但如果你用得不恰當的時候,
[00:03:38.560 --> 00:03:41.560]  用私心去用上帝的說話,
[00:03:41.560 --> 00:03:46.560]  就會成為利器去傷害人的一個手段。
[00:03:46.560 --> 00:03:50.560]  以這個情況我們經常會見到,
[00:03:50.560 --> 00:03:53.560]  在教會也會遇見。
[00:03:53.560 --> 00:03:56.560]  今天我們讀到這段聖經,
[00:03:56.560 --> 00:03:58.560]  可能當你讀到的時候,
[00:03:58.560 --> 00:04:02.560]  或者像剛才彭寧姊妹為我們讀出的時候,
[00:04:02.560 --> 00:04:05.560]  你就會覺得很興奮,
[00:04:05.560 --> 00:04:11.560]  一個叫做尼布加里撒王,說的東西很基督教。
[00:04:11.560 --> 00:04:12.560]  不用說了,
[00:04:12.560 --> 00:04:16.560]  剛才我們隨便引述兩三句在裡面說到,
[00:04:16.560 --> 00:04:23.560]  這位王是珠王之王,天上的神。
[00:04:23.560 --> 00:04:29.560]  他甚至是萬王之王,萬主之主,
[00:04:29.560 --> 00:04:31.560]  很基督教。
[00:04:31.560 --> 00:04:32.560]  一個不信主的人,
[00:04:32.560 --> 00:04:36.560]  一個殺人無數的尼布加里撒王都肯這樣做,
[00:04:36.560 --> 00:04:39.560]  是不是真正是這個目的呢?
[00:04:39.560 --> 00:04:42.560]  我們會不會有時候在這些情況之下,
[00:04:42.560 --> 00:04:46.560]  我們就被沖昏了頭腦呢?
[00:04:46.560 --> 00:04:48.560]  而今天我們去看的彈爾里書,
[00:04:48.560 --> 00:04:51.560]  如果大家還記得我們教會今年的主題,
[00:04:51.560 --> 00:04:55.560]  也都引用了彈爾里書的第一章第八節裡面所說到的,
[00:04:55.560 --> 00:05:03.560]  是要說到要成為一個不沾污自己的一個神國子民。
[00:05:03.560 --> 00:05:04.560]  換句話來說,
[00:05:04.560 --> 00:05:08.560]  很多東西隨時會來到加添在我們身上,
[00:05:08.560 --> 00:05:11.560]  或者扭曲了我們的思想,
[00:05:11.560 --> 00:05:16.560]  能夠使我們以為我們在上帝的裡面成為真正的子民,
[00:05:16.560 --> 00:05:20.560]  但其實原來很多東西已經扭曲了在我們當中。
[00:05:20.560 --> 00:05:23.560]  但彈爾里在今天這段聖經裡面,
[00:05:23.560 --> 00:05:31.560]  好像再次成功地去到實踐了上帝給他的工作,
[00:05:31.560 --> 00:05:35.560]  成功地去影響了這位尼布加里撒王,
[00:05:35.560 --> 00:05:38.560]  他有沒有在這個時候覺得沾沾自喜,
[00:05:38.560 --> 00:05:41.560]  於是乎我成功了去侍奉呢?
[00:05:41.560 --> 00:05:43.560]  如果是這樣的想法,
[00:05:43.560 --> 00:05:53.560]  可能彈爾里就掉進了一個以成功侍奉而構造出來的一個陷阱。
[00:05:53.560 --> 00:05:58.560]  而這個陷阱就是以為自己成功履行了上帝的心思,
[00:05:58.560 --> 00:06:03.560]  但反而可能壞了上帝的拯救的大事。
[00:06:03.560 --> 00:06:05.560]  但是很幸運的就是,
[00:06:05.560 --> 00:06:08.560]  彈爾里在這個時候很謹慎。
[00:06:08.560 --> 00:06:10.560]  今天我們去看這段聖經,
[00:06:10.560 --> 00:06:14.560]  就是要透過彈爾里在這段時間,
[00:06:14.560 --> 00:06:16.560]  這段聖經裡面的記載,
[00:06:16.560 --> 00:06:19.560]  看看他怎樣成功地避開,
[00:06:19.560 --> 00:06:24.560]  好像成功侍奉了上帝的這一種陷阱,
[00:06:24.560 --> 00:06:29.560]  讓我們去避免掉入一種成功侍奉的陷阱,
[00:06:29.560 --> 00:06:31.560]  從而我們可以知道,
[00:06:31.560 --> 00:06:37.560]  怎樣更準確地去繼續走一條合神心意的侍奉。
[00:06:37.560 --> 00:06:40.560]  我們一起再次回到這段聖經,
[00:06:40.560 --> 00:06:44.560]  我們打開彈爾里書第二章第四十六至第四十九節,
[00:06:44.560 --> 00:06:46.560]  我們再讀一下,
[00:06:46.560 --> 00:06:48.560]  讀多幾次,
[00:06:48.560 --> 00:06:51.560]  嘗試去理解一下這段聖經的當中,
[00:06:51.560 --> 00:06:57.560]  彈爾里面對著一個什麼的試探或者侍奉的陷阱,
[00:06:57.560 --> 00:06:59.560]  而他又怎樣面對,
[00:06:59.560 --> 00:07:01.560]  怎樣處理呢?
[00:07:01.560 --> 00:07:03.560]  我們一起去看看,好嗎?
[00:07:03.560 --> 00:07:05.560]  好,請大家聽節目一起打開彈爾里書第二章,
[00:07:05.560 --> 00:07:07.560]  四十六至第四十九節,
[00:07:07.560 --> 00:07:09.560]  我們一起讀,好嗎?
[00:07:09.560 --> 00:07:11.560]  我們一起找到之後再讀。
[00:07:11.560 --> 00:07:16.560]  當時尼布甲尼撒王府伏在地,
[00:07:16.560 --> 00:07:19.560]  向彈爾里下拜,
[00:07:19.560 --> 00:07:25.560]  並且吩咐人給他奉上供物和香菊品。
[00:07:25.560 --> 00:07:28.560]  王對彈爾里說,
[00:07:28.560 --> 00:07:32.560]  你既能顯明者奧秘的事,
[00:07:32.560 --> 00:07:36.560]  你們的神承賢是萬神之神,
[00:07:36.560 --> 00:07:38.560]  萬王之王,
[00:07:38.560 --> 00:07:41.560]  又是顯明奧秘的。
[00:07:41.560 --> 00:07:45.560]  於是王高抬彈爾里,
[00:07:45.560 --> 00:07:48.560]  賞賜他許多上等禮物,
[00:07:48.560 --> 00:07:52.560]  派他管理巴比倫全省,
[00:07:52.560 --> 00:07:55.560]  又納他為總理,
[00:07:55.560 --> 00:07:59.560]  掌管巴比倫的一切節事。
[00:07:59.560 --> 00:08:02.560]  彈爾里求王,
[00:08:02.560 --> 00:08:07.560]  王就派沙德拉、米薩、阿伯尼哥,
[00:08:07.560 --> 00:08:11.560]  管理巴比倫省的事務,
[00:08:11.560 --> 00:08:15.560]  指示彈爾里常在朝中事立。
[00:08:15.560 --> 00:08:19.560]  相聞我們就講到,
[00:08:19.560 --> 00:08:25.560]  彈爾里去幫助尼布甲尼撒王去解他的夢,
[00:08:25.560 --> 00:08:27.560]  不單止解,
[00:08:27.560 --> 00:08:30.560]  連夢的內容都講了出來。
[00:08:30.560 --> 00:08:32.560]  夢的內容講完之後,
[00:08:32.560 --> 00:08:35.560]  解出來的結果是一個什麼訊息?
[00:08:35.560 --> 00:08:37.560]  是一個惡訊,
[00:08:37.560 --> 00:08:41.560]  對於尼布甲尼撒王來說,
[00:08:41.560 --> 00:08:43.560]  這一件不是好事,
[00:08:43.560 --> 00:08:44.560]  因為在過程當中,
[00:08:44.560 --> 00:08:50.560]  講到尼布甲尼撒王的王權會完結,
[00:08:50.560 --> 00:08:53.560]  會結束的。
[00:08:53.560 --> 00:08:57.560]  但在面對一個這樣的訊息的時候,
[00:08:57.560 --> 00:09:04.560]  他毫無保留地將他向尼布甲尼撒王講了出來。
[00:09:04.560 --> 00:09:08.560]  尼布甲尼撒王聽完之後,
[00:09:08.560 --> 00:09:11.560]  又有什麼回應呢?
[00:09:11.560 --> 00:09:15.560]  就可反映這幫人,
[00:09:15.560 --> 00:09:17.560]  究竟在上帝裡面,
[00:09:17.560 --> 00:09:19.560]  他們的靈性是怎麼樣?
[00:09:19.560 --> 00:09:23.560]  我們在前文已經看過,
[00:09:23.560 --> 00:09:26.560]  尼布甲尼撒王其實對於丹爾里,
[00:09:26.560 --> 00:09:28.560]  以及他三個朋友,
[00:09:28.560 --> 00:09:30.560]  其實看到他們是截然不同,
[00:09:30.560 --> 00:09:32.560]  尤其是丹爾里,
[00:09:32.560 --> 00:09:34.560]  他可以真的做到,
[00:09:34.560 --> 00:09:40.560]  巴比倫國裡面通國的志士都做不到的事情。
[00:09:40.560 --> 00:09:44.560]  但現在你講了一些這麼不中聽的東西,
[00:09:44.560 --> 00:09:51.560]  尼布甲尼撒王會不會生氣起來殺了你呢?
[00:09:51.560 --> 00:09:55.560]  今天我們就看一下,
[00:09:55.560 --> 00:09:57.560]  發生什麼事了?
[00:09:57.560 --> 00:10:02.560]  一開始我們先看第46至48節,
[00:10:02.560 --> 00:10:04.560]  在這部份裡面,
[00:10:04.560 --> 00:10:06.560]  我們看一下,
[00:10:06.560 --> 00:10:10.560]  尼布甲尼撒王原來很反常態,
[00:10:10.560 --> 00:10:16.560]  他竟然對丹爾里很賞識,
[00:10:16.560 --> 00:10:20.560]  但是很賞識又是不是一件好事呢?
[00:10:20.560 --> 00:10:23.560]  我們看一下這三節經文說什麼,
[00:10:23.560 --> 00:10:28.560]  當時尼布甲尼撒王俯伏在地,
[00:10:28.560 --> 00:10:30.560]  向丹爾里下拜,
[00:10:30.560 --> 00:10:35.560]  並且吩咐人給他奉上貢物和香品。
[00:10:35.560 --> 00:10:41.560]  王對丹爾里說:「你既能顯明這奧秘的事,
[00:10:41.560 --> 00:10:45.560]  你們的神承賢是萬神之神,
[00:10:45.560 --> 00:10:47.560]  萬王之王,
[00:10:47.560 --> 00:10:49.560]  又是顯明奧秘事的。」
[00:10:49.560 --> 00:10:52.560]  於是王高抬丹爾里,
[00:10:52.560 --> 00:10:55.560]  賞賜他許多上等禮物,
[00:10:55.560 --> 00:10:58.560]  派他管理巴比倫全省,
[00:10:58.560 --> 00:11:05.560]  又納他為總理,掌管巴比倫的一切節事。
[00:11:05.560 --> 00:11:09.560]  一連串的說話,
[00:11:09.560 --> 00:11:15.560]  我們看見尼布甲尼撒王怎麼反常態?
[00:11:15.560 --> 00:11:22.560]  他可以說得非常讚賞丹爾里。
[00:11:22.560 --> 00:11:25.560]  是不是瘋了?
[00:11:25.560 --> 00:11:28.560]  聽到他惡信,
[00:11:28.560 --> 00:11:30.560]  說自己的國度會完蛋,
[00:11:30.560 --> 00:11:32.560]  會倒台,
[00:11:32.560 --> 00:11:36.560]  你竟然讚賞他?
[00:11:36.560 --> 00:11:38.560]  讀到這裡的時候,
[00:11:38.560 --> 00:11:42.560]  就讓我想起在新約聖經裡面,
[00:11:42.560 --> 00:11:45.560]  《路加福音》第六章二十六節,
[00:11:45.560 --> 00:11:50.560]  裡面曾經有一句很獨特的智利名言,
[00:11:50.560 --> 00:11:59.560]  「人都說你們好的時候,你們就有禍了。」
[00:11:59.560 --> 00:12:01.560]  這句說話是什麼意思呢?
[00:12:01.560 --> 00:12:04.560]  我相信這句說話在加拿大的裡面,
[00:12:04.560 --> 00:12:06.560]  或者北美洲,
[00:12:06.560 --> 00:12:09.560]  甚至現在現代教育不是很適合的,
[00:12:09.560 --> 00:12:13.560]  不能用,不能說。
[00:12:13.560 --> 00:12:15.560]  如果有人讚你的話,
[00:12:15.560 --> 00:12:18.560]  你就有禍了?
[00:12:18.560 --> 00:12:22.560]  現在中學、小學、大學都包括了,
[00:12:22.560 --> 00:12:24.560]  你不讚他,
[00:12:24.560 --> 00:12:32.560]  你連那份功都會失去。
[00:12:32.560 --> 00:12:37.560]  你還要多說一些讚美他的說話。
[00:12:37.560 --> 00:12:38.560]  但聖經說這件事,
[00:12:38.560 --> 00:12:40.560]  反而有人這樣跟你說的時候,
[00:12:40.560 --> 00:12:43.560]  反而是一件有事的發生,
[00:12:43.560 --> 00:12:44.560]  不是好事。
[00:12:44.560 --> 00:12:48.560]  用一個很嚴重的說話,用詞來說。
[00:12:48.560 --> 00:12:51.560]  今天這段聖經是最後一個例子。
[00:12:51.560 --> 00:12:56.560]  在這裡我們發現到有一個有神靈的人,
[00:12:56.560 --> 00:13:02.560]  十分在意在一個這樣的危機裡面。
[00:13:02.560 --> 00:13:07.560]  他明白到當有人捧你的時候,
[00:13:07.560 --> 00:13:10.560]  其實是一件危險的事情。
[00:13:10.560 --> 00:13:14.560]  首先,在這裡第四十六節這樣說,
[00:13:14.560 --> 00:13:21.560]  他說尼布加布里沙王撫服在地。
[00:13:21.560 --> 00:13:23.560]  在這裡用了一個字眼,
[00:13:23.560 --> 00:13:25.560]  叫做「帕尼姆」。
[00:13:25.560 --> 00:13:26.560]  「帕尼姆」這個字,
[00:13:26.560 --> 00:13:30.560]  其實大英姐妹應該要記住。
[00:13:30.560 --> 00:13:32.560]  就是「面」。
[00:13:32.560 --> 00:13:36.560]  就是我們經常很有臉,
[00:13:36.560 --> 00:13:39.560]  你的臉皮。
[00:13:39.560 --> 00:13:42.560]  這個字眼撫服在地,
[00:13:42.560 --> 00:13:47.560]  就是說把臉向地放上去。
[00:13:47.560 --> 00:13:49.560]  「帕尼姆」這個字眼,
[00:13:49.560 --> 00:13:54.560]  不是第一次在《彈耳理書》裡面用的。
[00:13:54.560 --> 00:13:58.560]  曾經在一章第五節、一章第九節、
[00:13:58.560 --> 00:14:02.560]  一章第十節、一章十三節、
[00:14:02.560 --> 00:14:06.560]  一章十八節、一章十九節裡面,
[00:14:06.560 --> 00:14:11.560]  都用到「帕尼姆」這個字詞。
[00:14:11.560 --> 00:14:14.560]  不過用法就有些不同。
[00:14:14.560 --> 00:14:19.560]  如果大家有著摘下我剛剛所說到的
[00:14:19.560 --> 00:14:22.560]  這一連串的經文,
[00:14:22.560 --> 00:14:26.560]  你就會發現到這個字都用到是
[00:14:26.560 --> 00:14:30.560]  尼布加布里沙王的「面」。
[00:14:30.560 --> 00:14:32.560]  特別是談論到
[00:14:32.560 --> 00:14:36.560]  當「彈耳理書」的三個朋友,
[00:14:36.560 --> 00:14:40.560]  總共四個人接受好訓練之後,
[00:14:40.560 --> 00:14:45.560]  他們就要去見尼布加布里沙王的「面」。
[00:14:45.560 --> 00:14:52.560]  是這班四個人士去到王的「面」前。
[00:14:52.560 --> 00:14:54.560]  但是來到這一段的聖經,
[00:14:54.560 --> 00:14:56.560]  卻是將他們的角色相反,
[00:14:56.560 --> 00:14:59.560]  倒轉了過來。
[00:14:59.560 --> 00:15:02.560]  原本是他們來見我的面,
[00:15:02.560 --> 00:15:07.560]  現在我要將我的面放在他們面前,
[00:15:07.560 --> 00:15:10.560]  並且俯伏在地的上面。
[00:15:10.560 --> 00:15:13.560]  可以說是尼布加布里沙王
[00:15:13.560 --> 00:15:18.560]  將自己的位置倒轉了過來運作。
[00:15:18.560 --> 00:15:21.560]  「面伏於地」這個陳述,
[00:15:21.560 --> 00:15:25.560]  聖經裡面很多時候是指到一個人去敬拜。
[00:15:25.560 --> 00:15:28.560]  這就更加嚴重了。
[00:15:28.560 --> 00:15:31.560]  我之前也是一個皇室運作者,
[00:15:31.560 --> 00:15:33.560]  來到打工,
[00:15:33.560 --> 00:15:35.560]  就像以前我這樣說,
[00:15:35.560 --> 00:15:38.560]  我老闆經常神時,某時,
[00:15:38.560 --> 00:15:40.560]  突然打電話給我,
[00:15:40.560 --> 00:15:42.560]  或者在他的房間裡叫出來,
[00:15:42.560 --> 00:15:44.560]  「Ellen,進來見我!」
[00:15:44.560 --> 00:15:46.560]  「你進來見我!」
[00:15:46.560 --> 00:15:50.560]  我以前的老闆,
[00:15:50.560 --> 00:15:52.560]  用今天的英文說法,
[00:15:52.560 --> 00:15:55.560]  叫做「Control Freak」。
[00:15:55.560 --> 00:15:57.560]  知道什麼是「Control Freak」嗎?
[00:15:57.560 --> 00:16:00.560]  就是「控制狂魔」。
[00:16:00.560 --> 00:16:03.560]  他要利用一種什麼方法呢?
[00:16:03.560 --> 00:16:06.560]  經常召你進來,
[00:16:06.560 --> 00:16:09.560]  而顯出他是老闆。
[00:16:09.560 --> 00:16:11.560]  有很多老闆是這樣做事,
[00:16:11.560 --> 00:16:13.560]  因為他就算沒料到也好,
[00:16:13.560 --> 00:16:15.560]  他要用這種權威,
[00:16:15.560 --> 00:16:17.560]  顯示出我是你老闆,
[00:16:17.560 --> 00:16:21.560]  所以我說話你要聽。
[00:16:21.560 --> 00:16:24.560]  以前就是這位尼布加布里沙王,
[00:16:24.560 --> 00:16:27.560]  用人去見他的臉,
[00:16:27.560 --> 00:16:29.560]  試立在他面前,
[00:16:29.560 --> 00:16:32.560]  去看他的臉色來做事。
[00:16:32.560 --> 00:16:34.560]  但現在倒轉過來,
[00:16:34.560 --> 00:16:37.560]  不單止臉要在丹尼里面前去叩拜,
[00:16:37.560 --> 00:16:39.560]  而且叩拜在地上的時候,
[00:16:39.560 --> 00:16:41.560]  好像當他神一樣這樣拜。
[00:16:41.560 --> 00:16:44.560]  所以在這段聖經裡面記載的是什麼?
[00:16:44.560 --> 00:16:50.560]  「向丹尼里下拜」。
[00:16:50.560 --> 00:16:58.560]  這樣的陳述就會給我們一種感覺,
[00:16:58.560 --> 00:17:01.560]  甚至是一個讀取。
[00:17:01.560 --> 00:17:04.560]  尼布加布里沙王在這一刻,
[00:17:04.560 --> 00:17:08.560]  當了丹尼里是神。
[00:17:08.560 --> 00:17:11.560]  我們就在這裡停一停,
[00:17:11.560 --> 00:17:14.560]  想一想。
[00:17:14.560 --> 00:17:18.560]  很多信徒就很喜歡,
[00:17:18.560 --> 00:17:20.560]  要麼就將自己塑造為神,
[00:17:20.560 --> 00:17:25.560]  要麼就很喜歡將他們喜歡的人,
[00:17:25.560 --> 00:17:26.560]  在教會裡面,
[00:17:26.560 --> 00:17:30.560]  特別是傳道人、牧師、長老、執事,
[00:17:30.560 --> 00:17:34.560]  將他們塑造為神一樣。
[00:17:34.560 --> 00:17:36.560]  他說話一定是對的,
[00:17:36.560 --> 00:17:37.560]  他說話沒錯,
[00:17:37.560 --> 00:17:39.560]  你一定要聽了他說。
[00:17:39.560 --> 00:17:41.560]  我很誠懇的跟大清智媒說,
[00:17:41.560 --> 00:17:43.560]  就算我說道給你聽,
[00:17:43.560 --> 00:17:45.560]  我仍然是盼望你,
[00:17:45.560 --> 00:17:48.560]  你最好回去多看一次經文,
[00:17:48.560 --> 00:17:50.560]  再思想一下,
[00:17:50.560 --> 00:17:53.560]  我說的東西是不是真的在聖經裡面有的?
[00:17:53.560 --> 00:17:56.560]  如果聖經裡面沒有的東西呢?
[00:17:56.560 --> 00:17:57.560]  那你應該去查考,
[00:17:57.560 --> 00:18:01.560]  我說的東西跟聖經裡面有沒有衝突?
[00:18:01.560 --> 00:18:03.560]  這是應該有的運作,
[00:18:03.560 --> 00:18:05.560]  你不是當我是神。
[00:18:05.560 --> 00:18:06.560]  但是在這一刻,
[00:18:06.560 --> 00:18:08.560]  我們會問一個問題,
[00:18:08.560 --> 00:18:10.560]  為什麼聖經的作者在這裡這樣記載?
[00:18:10.560 --> 00:18:13.560]  將丹尼里好像神一樣這樣擺?
[00:18:13.560 --> 00:18:15.560]  因為一個原因,
[00:18:15.560 --> 00:18:16.560]  在這段聖經裡面,
[00:18:16.560 --> 00:18:23.560]  似乎利布加里撒王當了丹尼里是神。
[00:18:23.560 --> 00:18:24.560]  所以我們看,
[00:18:24.560 --> 00:18:26.560]  不單止下拜,
[00:18:26.560 --> 00:18:34.560]  並且吩咐人給他奉上供物和香品。
[00:18:34.560 --> 00:18:42.560]  這個行動就是一種拜神獻祭的行為。
[00:18:42.560 --> 00:18:44.560]  很多人很喜歡這樣做,
[00:18:44.560 --> 00:18:46.560]  亦都很多人很嚮往,
[00:18:46.560 --> 00:18:50.560]  有一天自己成為一個這樣的狀態。
[00:18:50.560 --> 00:18:52.560]  我不怕老實說,
[00:18:52.560 --> 00:18:53.560]  我甚至在神學院見到,
[00:18:53.560 --> 00:18:58.560]  以前我的同學不少都是用這種心態進去讀神學院的。
[00:18:58.560 --> 00:18:59.560]  希望讀完神學院,
[00:18:59.560 --> 00:19:00.560]  隨便隨便畢業,
[00:19:00.560 --> 00:19:02.560]  沒有人問你的成績,
[00:19:02.560 --> 00:19:04.560]  你知道的,
[00:19:04.560 --> 00:19:06.560]  沒有人問你的成績的。
[00:19:06.560 --> 00:19:07.560]  出來教會的人,
[00:19:07.560 --> 00:19:09.560]  哎呀,你畢了業神學,
[00:19:09.560 --> 00:19:11.560]  當你好像神一樣的情況,
[00:19:11.560 --> 00:19:13.560]  好像有亮光一樣的,
[00:19:13.560 --> 00:19:19.560]  你出現就像上帝現身一樣。
[00:19:19.560 --> 00:19:20.560]  最近我聽了一堂講道,
[00:19:20.560 --> 00:19:22.560]  真的嚇死我了。
[00:19:22.560 --> 00:19:24.560]  那個執事界的主席,
[00:19:24.560 --> 00:19:28.560]  主席介紹今天的講員來,
[00:19:28.560 --> 00:19:31.560]  他說今天這位什麼什麼講員臨在我名當中,
[00:19:31.560 --> 00:19:32.560]  我心想,
[00:19:32.560 --> 00:19:33.560]  這種講法,
[00:19:33.560 --> 00:19:35.560]  你當他是神嗎?
[00:19:35.560 --> 00:19:37.560]  現在基督徒很可怕。
[00:19:37.560 --> 00:19:40.560]  我知道他未必是這樣的意思,
[00:19:40.560 --> 00:19:42.560]  那些字眼已經用慣用熟的時候,
[00:19:42.560 --> 00:19:45.560]  原本只是用給上帝的說話,
[00:19:45.560 --> 00:19:47.560]  用在人身上。
[00:19:47.560 --> 00:19:48.560]  他來臨,
[00:19:48.560 --> 00:19:50.560]  他不是臨在。
[00:19:50.560 --> 00:19:51.560]  臨在,
[00:19:51.560 --> 00:19:54.560]  一個皇帝來到就臨在。
[00:19:54.560 --> 00:19:56.560]  上個星期,
[00:19:56.560 --> 00:19:58.560]  那個查理斯三世,
[00:19:58.560 --> 00:20:01.560]  他來就臨在了。
[00:20:01.560 --> 00:20:04.560]  就不是他來走過,
[00:20:04.560 --> 00:20:07.560]  他真是一個王來到你的當中,
[00:20:07.560 --> 00:20:10.560]  你個個都要看他面色。
[00:20:10.560 --> 00:20:12.560]  在這一刻,
[00:20:12.560 --> 00:20:18.560]  丹尼利被尼布甲尼沙王帶頭去敬拜,
[00:20:18.560 --> 00:20:20.560]  俯目在他面前,
[00:20:20.560 --> 00:20:23.560]  並且吩咐人獻上公物,
[00:20:23.560 --> 00:20:25.560]  並且香品,
[00:20:25.560 --> 00:20:27.560]  拜神一樣。
[00:20:27.560 --> 00:20:29.560]  是不是這樣解釋?
[00:20:29.560 --> 00:20:31.560]  是不是這樣解釋我一會再處理。
[00:20:31.560 --> 00:20:34.560]  不過如果你是丹尼利的話,
[00:20:34.560 --> 00:20:36.560]  在這樣的情況之下,
[00:20:36.560 --> 00:20:41.560]  你會怎樣面對呢?
[00:20:41.560 --> 00:20:43.560]  暗暗開心,
[00:20:43.560 --> 00:20:45.560]  是不是?
[00:20:45.560 --> 00:20:48.560]  你看他現在當我是神了。
[00:20:48.560 --> 00:20:50.560]  我侍奉得多好,
[00:20:50.560 --> 00:20:53.560]  解釋到他的夢內容,
[00:20:53.560 --> 00:20:55.560]  解釋夢給他。
[00:20:55.560 --> 00:20:59.560]  雖然是一個很恐怖的結果,
[00:20:59.560 --> 00:21:01.560]  他倒台了。
[00:21:01.560 --> 00:21:04.560]  但他現在當我是神。
[00:21:04.560 --> 00:21:09.560]  食住想。
[00:21:09.560 --> 00:21:10.560]  丹尼利,
[00:21:10.560 --> 00:21:11.560]  是不是這樣?
[00:21:11.560 --> 00:21:14.560]  丹尼利是不是這樣的人?
[00:21:14.560 --> 00:21:21.560]  我留一會講個見證給大家聽。
[00:21:21.560 --> 00:21:24.560]  丹尼利是不是這樣想呢?
[00:21:24.560 --> 00:21:27.560]  作者是不是這樣解釋呢?
[00:21:27.560 --> 00:21:30.560]  是不是想傳遞這個訊息呢?
[00:21:30.560 --> 00:21:34.560]  還是這種思維是一個,
[00:21:34.560 --> 00:21:39.560]  未相信上帝的彌布甲尼撒王的想法呢?
[00:21:39.560 --> 00:21:41.560]  可以看多一點。
[00:21:41.560 --> 00:21:43.560]  聖經不可以看一兩節,
[00:21:43.560 --> 00:21:45.560]  就說他做過神學了。
[00:21:45.560 --> 00:21:47.560]  可以看完。
[00:21:47.560 --> 00:21:50.560]  王跟著講了些東西給丹尼利知道。
