
[00:00:00.000 --> 00:00:10.360]  兩個月前我遇到了一些困難。
[00:04:16.200 --> 00:04:41.200]  如果我們回到那個時代的場景,當時的肉類是在各種廟宇祭拜過之後,那廟宇用不完就把它賣到外面市面上來給其他人購買。
[00:04:47.200 --> 00:05:03.200]  所以那時候哥林多教會的弟兄姐妹就有這個疑問,到底我們可不可以在市面上買這些祭拜過的肉,雖然他們已經換手了,不是在廟宇裏面。
[00:05:10.200 --> 00:05:16.200]  如果我們用心想一想,的確我們會遇到一些困難的。
[00:05:26.200 --> 00:05:42.200]  通常我們人都喜歡一個很明確的答案,是就是,不是就不是。其實在很多問題上,我們更重要的是要找到一個怎麼樣是合乎我們聖經給我們的教導,做原則。
[00:05:42.200 --> 00:05:54.200]  那我們到底怎樣平衡我們信徒的自由和信徒應該有的規範呢?
[00:05:56.200 --> 00:06:02.200]  我們最終的問題就是,不管是我們個人,或是我們教會一個整體,我們到底怎樣生活才能夠榮耀神?
[00:06:02.200 --> 00:06:25.200]  如果你手上有聖經經文,請你一同打開哥林多前書第十章。
[00:06:27.200 --> 00:06:35.200]  我們會從第十章的第二十三節開始,一直看到第十一章的第一節。
[00:06:57.200 --> 00:07:05.200]  我們會從第十一節開始,一直看到第十一節。
[00:07:27.200 --> 00:07:35.200]  我們會從第十一節開始,一直看到第十一節。
[00:07:57.200 --> 00:08:06.200]  哥林多前書第十章二十三節,凡事都可行,但不都有益處,凡事都可行,但不都能造就人。
[00:08:06.200 --> 00:08:12.200]  無論何人,不要求自己的益處,乃要求別人的益處。
[00:08:12.200 --> 00:08:22.200]  凡世上所賣的,你們儘管喫,不要爲良心的緣故問什麼話,因爲地獄和其中所充滿的都屬乎主。
[00:08:22.200 --> 00:08:34.200]  倘若有一個不信的人,請你們複習,你們若願意去,凡擺在你面前的,只管喫,不要爲良心的緣故問什麼話。
[00:08:34.200 --> 00:08:44.200]  若有人對你們說,這是現鍋雞的物,就要爲那告訴你們的人,併爲良心的緣故不喫。
[00:08:44.200 --> 00:08:54.200]  我所說的良心不是你的,乃是他的。我這自由爲什麼被別人的良心而論斷呢?
[00:08:54.200 --> 00:09:00.200]  我若謝恩而喫,爲什麼因我謝恩的物被人諉報呢?
[00:09:00.200 --> 00:09:08.200]  所以,你們或喫或喝,無論做什麼,都要爲榮耀神而行。
[00:09:08.200 --> 00:09:16.200]  不拘是猶太人,是西利尼人,是神的教會,你們都不要使它跌倒。
[00:09:16.200 --> 00:09:25.200]  就好像我凡事都叫衆人喜歡,不求自己的益處,只求衆人的益處,叫他們得救。
[00:09:25.200 --> 00:09:30.200]  你們該效法我,向我效法基督一樣。
[00:09:35.200 --> 00:09:42.200]  我們剛剛誦讀和宣講的神的話語,求主加上祝福。
[00:09:42.200 --> 00:09:56.200]  在我們讀的這段經文當中,有三條線索是編織在這個上下文裏面的。
[00:10:03.200 --> 00:10:10.200]  第一條線索是個人的行動,我們到底怎樣決定我們使用我們的自由。
[00:10:10.200 --> 00:10:17.200]  第二條線索是傳揚福音。
[00:10:17.200 --> 00:10:27.200]  我們如何擴展傳揚福音,爲神的榮耀。
[00:10:33.200 --> 00:10:38.200]  第三條線索是讚美和敬拜主。
[00:10:38.200 --> 00:10:47.200]  不管我們做什麼事,我們都要爲榮耀神而做。
[00:10:47.200 --> 00:10:51.200]  我們來看第23節。
[00:10:51.200 --> 00:10:58.200]  這裏說凡事都可行,
[00:11:00.200 --> 00:11:04.200]  但不是所有的事情都可以造就別人。
[00:11:04.200 --> 00:11:16.200]  有些英文的譯本是說,凡事都是可以被允許的。
[00:11:16.200 --> 00:11:28.200]  有些譯本是說,並不是所有的事情都是有益處的。
[00:11:31.200 --> 00:11:34.200]  那我們讀的這一節是什麼意思呢?
[00:11:34.200 --> 00:11:50.200]  簡單的來說,我們可以把它重述一遍。
[00:11:50.200 --> 00:11:56.200]  就是說,不管什麼事你都可以去做,但不是所有的事情都是好的。
[00:12:01.200 --> 00:12:10.200]  有些選擇是比較高貴的,你可以藉着你的選擇來幫助別人,來提升別人。
[00:12:27.200 --> 00:12:31.200]  這意思就是說,不管我們做的選擇是什麼,
[00:12:31.200 --> 00:12:37.200]  這些選擇不只是影響我們個人的生活方式,也會影響到別人。
[00:12:50.200 --> 00:13:00.200]  所以,這一段經文第一件事情是告訴我們,我們所做的選擇乃是要造就別人。
[00:13:00.200 --> 00:13:14.200]  換句話說,就是我們所做的選擇要對別人有幫助,不管是你的家人,你的朋友。
[00:13:20.200 --> 00:13:27.200]  要老是把自己的好處擺在第一位,要考慮別人。
[00:13:27.200 --> 00:13:43.200]  像聖經上這樣就告訴我們,我們不要光顧自己的益處,乃是要顧別人的益處。
[00:13:50.200 --> 00:14:05.200]  所以,根據這樣的思考,我們來讀這一段經文,我們考慮它的上下文就容易明白了。
[00:14:05.200 --> 00:14:13.200]  我們看這個問題,到底市面上賣的這些祭拜過的肉,我們信徒可不可以去買呢?
[00:14:13.200 --> 00:14:16.200]  這樣我們就明白這個保羅寫的是什麼意思。
[00:14:21.200 --> 00:14:27.200]  第25節這裏說,保羅說市面上所賣的,你們都可以喫。
[00:14:27.200 --> 00:14:37.200]  爲什麼呢?因爲其實地上所有的都是屬於上帝的,都是屬主的。
[00:14:37.200 --> 00:14:42.200]  你喫了也不會有什麼不好的效果。
[00:14:51.200 --> 00:15:00.200]  後來他接着說,保羅說,如果你喫了會引起別人的顧慮,那你就不要喫。
[00:15:13.200 --> 00:15:22.200]  換句話說,保羅就是回答他們的問題,如果你做的選擇會引起別人的不安,你就不要去做。
[00:15:22.200 --> 00:15:40.200]  換句話說,保羅就是告訴他們,你做的選擇是要幫助建立別人,提升別人,而不是光顧自己的方便。
[00:15:44.200 --> 00:15:48.200]  或許我可以舉一兩個例子。
[00:15:48.200 --> 00:16:00.200]  夏天快到了,在天熱的時候我們通常都喜歡穿的舒服一點。
[00:16:00.200 --> 00:16:06.200]  我們穿淺色的衣服。
[00:16:11.200 --> 00:16:14.200]  或許我們喜歡穿寬鬆一點的衣服。
[00:16:14.200 --> 00:16:26.200]  我們可能穿一些很簡單,有紐扣的衣服,或者是穿短褲。
[00:16:26.200 --> 00:16:35.200]  我們怎麼樣穿着是跟天氣有關係的。
[00:16:40.200 --> 00:16:43.200]  我們有時候穿衣服也是需要很小心。
[00:16:43.200 --> 00:17:00.200]  有時候如果我們穿的太暴露了一點,或許讓別人有很不好的觀感,或者讓他跌倒。
[00:17:00.200 --> 00:17:06.200]  最近我穿了一些短褲。
[00:17:10.200 --> 00:17:13.200]  我的孩子說,哎喲,拜託你老爸。
[00:17:13.200 --> 00:17:17.200]  哦,太刺眼了。
[00:17:17.200 --> 00:17:22.200]  我穿只穿到這裏。
[00:17:22.200 --> 00:17:38.200]  的確我們有時候穿着是需要很小心,不要讓別人覺得很難受。
[00:17:41.200 --> 00:17:45.200]  對於年輕人來說是比較困難的,到底怎麼樣穿着。
[00:17:45.200 --> 00:18:04.200]  有時候我們成年人也會有這樣的困難,到底我們怎麼穿才適當呢?
[00:18:10.200 --> 00:18:15.200]  你知道我做牧師總是要參加很多婚禮的。
[00:18:15.200 --> 00:18:33.200]  我記得有一回我遇到一位父親,他不喜歡,他甚至不願意打一個領帶去參加他女兒,自己女兒的婚禮。
[00:18:40.200 --> 00:18:46.200]  這個要結婚的女兒總是期盼她的父親穿得很整齊。
[00:18:46.200 --> 00:18:53.200]  但是爸爸就很不喜歡這個領帶。
[00:18:53.200 --> 00:19:05.200]  如果是你,你是這位父親,你要打這個很不舒服的領帶呢,還是打?
[00:19:11.200 --> 00:19:27.200]  你會堅持不打領帶嗎,因爲那個領帶讓你很不舒服,還是你爲了你結婚的這個女兒的緣故,你就勉強打一次領帶?
[00:19:27.200 --> 00:19:37.200]  之後我就知道,當我女兒結婚的時候,我一定要打領帶。
[00:19:40.200 --> 00:19:51.200]  有時候我們個人喜歡聽的音樂選擇的時候,我們也會面臨到這樣的問題。
[00:19:51.200 --> 00:20:02.200]  有些人認爲某一類的類型的音樂是很讓人討厭的。
[00:20:05.200 --> 00:20:10.200]  爲什麼是讓人討厭呢?
[00:20:10.200 --> 00:20:15.200]  是不是因爲這個音質?
[00:20:15.200 --> 00:20:19.200]  或者是它的節奏?
[00:20:19.200 --> 00:20:22.200]  或者是它的歌詞?
[00:20:22.200 --> 00:20:25.200]  你怎麼分別呢?
[00:20:29.200 --> 00:20:36.200]  有一回我開車,收音機是開着的,那小孩子就坐在後面。
[00:20:36.200 --> 00:20:47.200]  哦,那個正好,那個網播上有一段很有趣的音樂。
[00:20:52.200 --> 00:20:59.200]  那個歌詞就是"九月天,我們一塊兒跳舞"。
[00:20:59.200 --> 00:21:11.200]  因爲那個歌呢,提醒我,我在高中的時候就聽的,所以我就跟着那個節奏就唱起來了。
[00:21:11.200 --> 00:21:21.200]  小孩子坐在後面說"拜託,趕快換臺吧"。
[00:21:22.200 --> 00:21:29.200]  我不知道他們的這樣的要求是因爲那個歌詞不喜歡呢,還是我唱得實在太爛了。
[00:21:29.200 --> 00:21:47.200]  有一回,我開車跟一位大學的學生一起去參加一個退休會。
[00:21:52.200 --> 00:22:02.200]  因爲是一個蠻長的車程,所以我就預先要夠想好,我要預備一些音樂,我們就路上可以聽。
[00:22:02.200 --> 00:22:19.200]  所以我就心裏就想好了,我要聽一些基督徒的敬拜讚美的音樂。
[00:22:23.200 --> 00:22:36.200]  所以我心裏的想法就是說,我們一路上就聽這種讚美神的音樂,看到周圍的風景,那預備我們的心情去參加一個很好的退休會。
[00:22:36.200 --> 00:22:46.200]  但是有一個,遇到了一個問題,這位大學生他預備了他自己的音樂。
[00:22:49.200 --> 00:22:56.200]  這個音樂並不是跟這個基督徒一點關係都沒有,也不是敬拜的,也不是讚美的。
[00:22:56.200 --> 00:23:07.200]  他這個選的音樂是一個歌手,叫做Regge。
[00:23:16.200 --> 00:23:20.200]  他老實不客氣,他就把他的CD放進去了。
[00:23:20.200 --> 00:23:26.200]  我這開車,哎喲,怎麼辦呢?
[00:23:26.200 --> 00:23:38.200]  我聽了一陣子,我就按那個,停那個button,誒,我們來試試看這個好不好。
[00:23:44.200 --> 00:23:49.200]  聽了一下他說不行,他就把他選的那個歌手放進去了。
[00:23:49.200 --> 00:24:04.200]  所以,不是我所想象的,一個很美好的車程,我們兩個就這樣的換來換去。
[00:24:10.200 --> 00:24:17.200]  待會兒我會告訴你,我應該會怎樣做會比較好。
[00:24:17.200 --> 00:24:30.200]  有時候我們必須考慮別人的感受,甚至過於我自己的感受。
[00:24:36.200 --> 00:24:42.200]  我選這一套衣着,我自己也要考慮別人的感受。
[00:24:42.200 --> 00:24:54.200]  如果你已經結婚了,你曉得這個道理,你要考慮你太太的或者你先生的感受。
[00:24:54.200 --> 00:25:04.200]  如果我選了一套衣服,我太太看看,哎呀,這個都不對稱了,不可以穿。
[00:25:07.200 --> 00:25:12.200]  她的理由是說你這樣子穿,我臉上無光。
[00:25:12.200 --> 00:25:21.200]  所以我選擇衣服的時候,我也要考慮我太太的感受。
[00:25:21.200 --> 00:25:27.200]  所以在座的先生們,你記得。
[00:25:32.200 --> 00:25:39.200]  如果你太太告訴你,叫你換一件襯衫,因爲那個不相稱,你趕快去換。
[00:25:39.200 --> 00:25:48.200]  保羅說我們要做選擇,要做很智慧的選擇。
[00:25:48.200 --> 00:25:58.200]  不只是要犧牲你自己的選擇,爲別人的緣故。
[00:26:02.200 --> 00:26:09.200]  所以我們在選擇一個餐館,或者我們選一套衣服,或者我們選音樂的時候,我們都要考慮別人的觀感。
[00:26:09.200 --> 00:26:26.200]  從第27節開始,這裏有一點點轉換。
[00:26:32.200 --> 00:26:37.200]  這裏是說,倘若有一個不信的人,請你們複習。
[00:26:37.200 --> 00:26:51.200]  這裏說,如果你們願意去,反正擺在你們面前的,只管喫,不要爲良心的緣故問什麼話。
[00:26:51.200 --> 00:27:00.200]  如果你去赴宴,擺在你面前的,你就可以喫的。
[00:27:03.200 --> 00:27:09.200]  即使這些肉也是從廟裏來的,你也可以喫。
[00:27:09.200 --> 00:27:14.200]  爲什麼保羅這麼寫呢?
[00:27:14.200 --> 00:27:27.200]  爲什麼保羅這樣寫?他寫的時候,他腦筋裏面是怎麼想的?
[00:27:27.200 --> 00:27:32.200]  特別是他這裏提到,倘若有一個不信的人,請你喫飯。
[00:27:32.200 --> 00:27:48.200]  保羅的目的是說,當你被邀請的時候,邀請你的人是一個不信的人,你要爲他的緣故來着想。
[00:27:55.200 --> 00:28:01.200]  換句話說,保羅是要我們做選擇,是爲了與人和好的緣故。
[00:28:01.200 --> 00:28:14.200]  我們可以看到,神會使用一個機會,讓我們可以接觸別人。
[00:28:19.200 --> 00:28:25.200]  的確,你可以去應邀,去參加一個不信的人的研習。
[00:28:25.200 --> 00:28:32.200]  你可以享用一切的食物,不要感覺到內心不安。
[00:28:32.200 --> 00:28:48.200]  下面接着說,如果一個信主的人,他也在那,他對這個事情有疑惑,提出質問的話。
[00:28:49.200 --> 00:28:56.200]  如果另外有一位信主的人也在那裏,他就問,我可以喫呢,還是不可以喫?
[00:28:56.200 --> 00:29:14.200]  如果那個弟兄姐妹,他對這些被祭拜過的肉,他覺得有疑惑的話。
[00:29:19.200 --> 00:29:30.200]  保羅這裏就說,如果是爲了這個弟兄或者姐妹的緣故,他心裏有疑惑,你喫,你就爲了他的緣故不要喫。
[00:29:41.200 --> 00:29:55.200]  如果我和我的弟兄姐妹去一個不信主的人家裏一起喫飯,我就會事先告訴他們,你們不要問什麼問題,因爲我想要享用這個晚餐。
[00:29:55.200 --> 00:30:10.200]  這裏保羅說的重點是說,利用這個機會,我們要接觸到這個不信主的人,和他建立關係。
[00:30:11.200 --> 00:30:23.200]  所以,聖經這裏告訴我們,無論喫喝都是爲了要榮耀神。
[00:30:23.200 --> 00:30:36.200]  這裏直接的應用,這個原則的直接應用就是在飯桌上。
[00:30:42.200 --> 00:30:49.200]  選擇爲別人的緣故做正確的選擇,而不是爲自己的想法。
[00:30:49.200 --> 00:31:07.200]  如果你是成了這樣的態度去做選擇的話,你就可以很安心的去享用。
[00:31:11.200 --> 00:31:22.200]  如果你有這樣很清楚的理解,地上所有的萬物都是屬於神的,儘管這些食物曾經從廟裏祭拜之後出來,你還是可以喫。
[00:31:40.200 --> 00:31:50.200]  剛剛我提到,我跟一位大學生在車上,我們一直爲了這個音樂換來換去。
[00:31:50.200 --> 00:32:09.200]  後來回想,我應該做的比較好的選擇是說,我要利用那個機會接觸,深入瞭解這位學生。
[00:32:11.200 --> 00:32:17.200]  他可以玩玩所有他想要的音樂,但是在那次選擇的時候,這就是神的語言要被宣揚的地方。
[00:32:30.200 --> 00:32:42.200]  所以,我應該讓他聽他想要的音樂,因爲我知道那週末神的語言會來到他身邊。
[00:32:42.200 --> 00:32:58.200]  讓我們記住,神是主導的,無論我們做什麼選擇。
[00:33:01.200 --> 00:33:04.200]  神總是永遠掌權的。
[00:33:04.200 --> 00:33:15.200]  神是掌權的,他會在那個人的心裏做功。
[00:33:24.200 --> 00:33:32.200]  記得在這年初的時候,我們全教會有一個拆禪的年會。
[00:33:43.200 --> 00:33:59.200]  我們過去教會曾經派了一小組人到亞洲一個地方去尋看他們信仰的狀況。
[00:34:11.200 --> 00:34:20.200]  你記得曾經他們在臺上講過,他們到了一個村莊,那裏的人爲他們預備了一個晚餐。
[00:34:20.200 --> 00:34:28.200]  那個晚餐的主菜是烤全豬。
[00:34:28.200 --> 00:34:40.200]  是用炭火燒的,用木材燒的豬。
[00:34:42.200 --> 00:34:45.200]  我們多數人都喜歡烤肉嘛。
[00:34:45.200 --> 00:34:56.200]  你想想看,烤肉可以配飯也可以,配麪食也可以,多棒。
[00:34:56.200 --> 00:35:06.200]  早上可以喫烤肉,中午也可以喫烤肉,晚上也可以喫烤肉。
[00:35:11.200 --> 00:35:22.200]  如果你有參加那一次的聚會,你記得他們講,那個不是我們平常看的那種烤肉。
[00:35:22.200 --> 00:35:33.200]  他說的是已經燒焦的那種烤肉。
[00:35:33.200 --> 00:35:39.200]  到底是什麼意思呢?
[00:35:42.200 --> 00:35:48.200]  意思是說整隻豬都已經燒成黑碳那個顏色了。
[00:35:48.200 --> 00:35:59.200]  這個不只是脆,而且是硬。
[00:35:59.200 --> 00:36:10.200]  這個切開的肉沒有一點點是看起來是像粉紅色的那種肉。
[00:36:12.200 --> 00:36:18.200]  擺在餐桌上切開的就是像燒成黑碳那樣的肉。
[00:36:18.200 --> 00:36:33.200]  所以他們這個,這一整隊的人,他們所喫的就是黑碳的,像黑碳一樣的烤肉。
[00:36:33.200 --> 00:36:39.200]  來來來,我們來喫飯了,這個就是我們的晚餐。
[00:36:41.200 --> 00:36:55.200]  所以你可以想象,他們當時那些隊員來到這個飯桌面前是怎麼,腦子裏面想些什麼。
[00:36:55.200 --> 00:37:10.200]  你記得他們的報告是這麼說,其中有幾個隊員喫完之後就不舒服。
[00:37:12.200 --> 00:37:21.200]  我不曉得是因爲燒焦了的烤肉還是跟這個無關。
[00:37:21.200 --> 00:37:27.200]  我只曉得我自己可能也會生病。
[00:37:27.200 --> 00:37:33.200]  但是其中有一個隊員沒有生病。
[00:37:33.200 --> 00:37:40.200]  他分享說,這個就是上帝的預備。
[00:37:41.200 --> 00:37:56.200]  因爲那些預備晚餐的人,他們這樣做了,但是我們有這個機會和他們認識。
[00:38:03.200 --> 00:38:11.200]  他明白這是一個與人和睦和好的機會,而不光是顧自己的喜好。
[00:38:11.200 --> 00:38:26.200]  他明白爲了要接觸這些還不相信的人,他寧願喫這些已經燒焦了的烤肉。
[00:38:31.200 --> 00:38:40.200]  我們會不會做類似的選擇,我們擺下自己的喜好,爲了要接觸一個不信的人呢?
[00:38:40.200 --> 00:38:56.200]  更重要的是,我們沒有辦法享用這種信徒的自由,如果我們不明白福音。
[00:39:00.200 --> 00:39:04.200]  耶穌基督改變人生命的福音。
[00:39:04.200 --> 00:39:18.200]  因爲耶穌的悲悲,祂的犧牲,我們會有一個強烈的回應。
[00:39:27.200 --> 00:39:35.200]  當我們明白了耶穌祂的生死和復活,我們纔會有一個內心的改變。
[00:39:35.200 --> 00:39:44.200]  因爲福音會改變我們對人生的看法。
[00:39:44.200 --> 00:39:52.200]  它會告訴我們怎樣做正確的好的選擇。
[00:39:58.200 --> 00:40:05.200]  因爲福音的緣故,我們會開始明白我們怎樣做正確的選擇會對別人有益。
[00:40:05.200 --> 00:40:20.200]  這一段經文就是告訴我們,我們應該怎樣做個人的行動,個人的選擇,和怎樣影響別人。
[00:40:27.200 --> 00:40:32.200]  這段經文也告訴我們,我們怎樣敬拜讚美神。
[00:40:32.200 --> 00:40:40.200]  因爲它說,不論你做什麼,是要爲上帝的榮耀。
[00:40:40.200 --> 00:40:54.200]  換句話說,我們所做的選擇是爲了要榮耀神,而不是高抬自己。
[00:40:56.200 --> 00:40:59.200]  當我們明白什麼是敬拜,
[00:40:59.200 --> 00:41:06.200]  我們是不是專注在神身上,還是專注在自己身上呢?
[00:41:06.200 --> 00:41:25.200]  我們敬拜神的時候,我們應該明白我們的焦點,我們的注意應該是在神身上。
[00:41:27.200 --> 00:41:29.200]  而不是在自己的身上。
[00:41:29.200 --> 00:41:40.200]  讓我給你三個測試,那你就可以明白怎麼樣榮耀神。
[00:41:40.200 --> 00:41:46.200]  第一個測試是說,榮耀的測試。
[00:41:56.200 --> 00:42:06.200]  這個測試就是說,當我們做一個選擇的時候,我們要問自己,我做這樣的選擇,是榮耀神呢,還是羞辱神呢?
[00:42:06.200 --> 00:42:21.200]  簡單地說就是,我做的這個決定,會榮耀神呢,還是會羞辱神的呢?
[00:42:24.200 --> 00:42:29.200]  如果是榮耀神的,我們就這樣做,就會把榮耀歸給神。
[00:42:29.200 --> 00:42:36.200]  第二個測試是祝福的測試。
[00:42:47.200 --> 00:43:00.200]  這個測試就是說,我到底可不可以很坦白地求神祝福我做的決定,還是會後來會後悔的。
[00:43:09.200 --> 00:43:18.200]  第三個測試就是說,當我做這個選擇的時候,我可不可以很誠實地求神祝福我這個選擇。
[00:43:18.200 --> 00:43:25.200]  第三個測試是聖殿的測試。
[00:43:25.200 --> 00:43:32.200]  這個聖殿指的是我們信徒的身體是神的殿。
[00:43:36.200 --> 00:43:41.200]  在我身上做的是榮耀神呢,還是不榮耀神呢?
[00:43:41.200 --> 00:43:49.200]  你有許多選擇,我有許多選擇,我們都有選擇。
[00:43:49.200 --> 00:43:54.200]  我們都有良心。
[00:43:54.200 --> 00:44:04.200]  所有的信徒都有聖靈在我們心中做引導。
[00:44:07.200 --> 00:44:18.200]  如果我們每個人都問這三個問題,我們所有的選擇我們都會得到答案。
[00:44:18.200 --> 00:44:33.200]  保羅說了這一段話,接着就說你們該效法我,向我效法,基督一樣。
[00:44:37.200 --> 00:44:43.200]  所以我們回到前面,我剛剛提到的三個疑問。
[00:44:43.200 --> 00:44:56.200]  我該不該去那個中餐館,那裏面有一個供奉偶像的座壇在那兒。
[00:44:56.200 --> 00:45:04.200]  根據這個經文的教導,當然我可以去啦。
[00:45:07.200 --> 00:45:16.200]  除非有一位弟兄或者姐妹,他們覺得不舒服,不願意去。
[00:45:16.200 --> 00:45:29.200]  如果我不去那個餐館,或許是因爲那裏的食物不太合我的口味。
[00:45:36.200 --> 00:45:46.200]  如果有其他的信徒跟我一起的話,我就會配合他們的選擇。
[00:45:46.200 --> 00:46:05.200]  剛纔我提到第二個難處,我需要去尋訪一個人,可是唯一能夠找到他的地方就是那個酒吧。
[00:46:07.200 --> 00:46:17.200]  我最後的決定是,我應該選擇與那個人和好,爲了別人的好處,而不是爲了我自己的舒適。
[00:46:34.200 --> 00:46:40.200]  我確實走進了那個酒吧,因爲我要找的人是我父親的一個朋友。
[00:46:40.200 --> 00:46:51.200]  我是要邀請他來參加一個葬禮之後的素餐。
[00:47:00.200 --> 00:47:13.200]  我希望找到這個人,因爲我知道如果邀請他到葬禮之後的素餐,聚餐的話,我有機會可以跟他分享福音。
[00:47:13.200 --> 00:47:20.200]  剛纔我提到第三個難處,
[00:47:29.200 --> 00:47:37.200]  第三個難處就是我剛剛提到,到底我做牧師好不好去參加舞會呢?
[00:47:37.200 --> 00:47:51.200]  在那個場合,一個婚禮之後的宴會,做牧師到底也不應該跳舞呢?
[00:47:56.200 --> 00:48:04.200]  我應該跟你提一下,因爲那個聚會是所有的主角都在那。
[00:48:04.200 --> 00:48:09.200]  我太太也在座。
[00:48:09.200 --> 00:48:16.200]  如果我跳的話,我一定是跟我太太一起跳舞了。
[00:48:22.200 --> 00:48:31.200]  我也要考慮到我跟我太太的舞蹈會不會給其他人一個很祥和的感覺。
[00:48:31.200 --> 00:48:39.200]  我是不是能夠很優雅地跳舞來榮耀神呢?
[00:48:39.200 --> 00:48:46.200]  如果跳得太過瘋狂,或許不能夠。
[00:48:49.200 --> 00:48:53.200]  所以最後的選擇是很明確的。
[00:48:53.200 --> 00:49:01.200]  這個選擇很明確,因爲是根據聖經上給我的原則。
[00:49:01.200 --> 00:49:14.200]  這個原則就是說,我們做選擇要考慮別人,不只是自己。
[00:49:19.200 --> 00:49:26.200]  做這個決定是爲了能夠接觸更多人,而不是爲了自己的喜好。
[00:49:26.200 --> 00:49:38.200]  做一個選擇,爲的是要榮耀神,而不是要顯耀自己。
[00:49:38.200 --> 00:49:45.200]  就是這麼簡單,這些都是從聖經來的。
[00:49:50.200 --> 00:50:02.200]  我們如果照這些原則來做我們生活上的選擇,我們每一個人都可以榮耀神,我們整個教會也是榮耀神的教會。
[00:50:02.200 --> 00:50:05.200]  我們一同禱告。
[00:50:05.200 --> 00:50:18.200]  我們在天上的父神,我們求禰,禰的靈,引導我們每一個人。
[00:50:20.200 --> 00:50:31.200]  天父,我們求禰幫助我們每一個人做選擇,是照聖經上的教導做選擇。
[00:50:31.200 --> 00:50:38.200]  我們祈求我們做的選擇能夠榮耀禰。
[00:50:43.200 --> 00:50:49.200]  因爲我們做的選擇,我們能夠榮耀禰的名,也榮耀禰自己。
[00:50:49.200 --> 00:51:00.200]  我們整個教會這樣的祈求,爲的是要榮耀禰的名。
[00:51:00.200 --> 00:51:08.200]  我們願意看到禰的名,禰的榮耀被高舉。
[00:51:11.200 --> 00:51:14.200]  我們這樣祈禱,是奉主耶穌基督的名。
