
[00:00:00.000 --> 00:00:02.280]  好,那麼快又來到十二月了
[00:06:10.880 --> 00:06:13.640]  你覺得為什麼上帝要選擇瑪利亞?
[00:06:13.640 --> 00:06:14.800]  Lucas
[00:06:14.800 --> 00:06:16.120]  就是Gabriel
[00:06:16.120 --> 00:06:18.120]  為什麼你要選擇瑪利亞?
[00:06:18.120 --> 00:06:20.840]  She loves God
[00:06:20.840 --> 00:06:23.040]  OK,對上帝的愛
[00:06:23.040 --> 00:06:23.880]  好,這邊
[00:06:23.880 --> 00:06:25.880]  有沒有?後面的女生
[00:06:25.880 --> 00:06:29.080]  Chloe的牌子有沒有?
[00:06:29.080 --> 00:06:30.760]  有沒有?沒有
[00:06:30.760 --> 00:06:31.800]  差不多,是不是?
[00:06:31.800 --> 00:06:32.680]  Vienna?
[00:06:32.680 --> 00:06:33.800]  Erica呢?
[00:06:33.800 --> 00:06:35.520]  不知道
[00:06:35.520 --> 00:06:36.840]  OK
[00:06:39.600 --> 00:06:41.200]  Good question,是不是?
[00:06:41.200 --> 00:06:43.200]  對了,瑪利亞是一個怎樣的人?
[00:06:43.200 --> 00:06:46.240]  她大概是十二、三歲
[00:06:46.240 --> 00:06:48.480]  OK,大概是很小的,是不是?
[00:06:48.480 --> 00:06:49.840]  非常小的
[00:06:49.840 --> 00:06:51.560]  沒有什麼人生經驗
[00:06:51.560 --> 00:06:54.120]  沒有什麼特別的成就,是不是?
[00:06:54.120 --> 00:06:56.040]  她也沒有什麼錢
[00:06:56.040 --> 00:06:58.440]  畢竟她出現在這個叫做拿薩勒
[00:06:58.440 --> 00:07:00.920]  其實不是很出名的小鎮
[00:07:00.920 --> 00:07:02.240]  不是城市
[00:07:02.240 --> 00:07:05.360]  總之瑪利亞就是一個很普通
[00:07:05.360 --> 00:07:06.520]  很寒微
[00:07:06.520 --> 00:07:09.440]  在人眼中是最普通不過的人
[00:07:09.440 --> 00:07:10.960]  用回今天的例子
[00:07:10.960 --> 00:07:14.240]  就是一個好像十幾歲的香港女生
[00:07:14.240 --> 00:07:14.840]  OK
[00:07:14.840 --> 00:07:17.920]  誰符合這個條件的?舉手
[00:07:17.920 --> 00:07:19.880]  十幾歲的香港女生
[00:07:19.880 --> 00:07:25.480]  你的心理年齡是不是比較老?
[00:07:25.480 --> 00:07:27.480]  十幾歲的舉手,香港女生
[00:07:27.480 --> 00:07:32.640]  OK,你們知不知道是男還是女?
[00:07:32.640 --> 00:07:33.640]  OK
[00:07:33.640 --> 00:07:37.120]  總之她就是一個很典型的女生,OK
[00:07:37.120 --> 00:07:38.160]  在當時
[00:07:38.160 --> 00:07:40.560]  就好像我們今天在街上跟她說
[00:07:40.560 --> 00:07:42.520]  喂,阿俊或者阿欣
[00:07:42.520 --> 00:07:44.600]  誰叫阿俊或者阿欣的?
[00:07:44.600 --> 00:07:47.920]  可能有很多人舉手了,是不是?
[00:07:47.920 --> 00:07:49.680]  每個人都看著你
[00:07:49.680 --> 00:07:53.160]  我想如果瑪利亞出現在今天的香港社會
[00:07:53.160 --> 00:07:56.480]  她大概就是一個香港女生
[00:07:56.480 --> 00:07:58.240]  穿著校服
[00:07:58.240 --> 00:07:59.840]  戴著口罩
[00:07:59.840 --> 00:08:02.200]  天天上學、放學
[00:08:02.200 --> 00:08:04.640]  放學之後要趕去補習
[00:08:04.640 --> 00:08:08.440]  甚至可能會彈琴,好像Alina一樣
[00:08:08.440 --> 00:08:11.160]  偶爾會玩遊戲機
[00:08:11.160 --> 00:08:13.800]  或者她未必很有夢想
[00:08:13.800 --> 00:08:17.240]  不過她應該很期望將來找一個
[00:08:17.240 --> 00:08:19.360]  疼愛自己的男朋友等等
[00:08:19.360 --> 00:08:21.200]  找一個穩定的工作
[00:08:21.200 --> 00:08:23.120]  組織一個美滿的家庭
[00:08:23.120 --> 00:08:25.880]  這個瑪利亞就是在這個時候
[00:08:25.880 --> 00:08:29.880]  一個很典型、很典型的一個年輕女生
[00:08:29.880 --> 00:08:31.640]  很小很小
[00:08:31.640 --> 00:08:34.520]  當然她也是一個基督徒
[00:08:34.520 --> 00:08:35.560]  不過我們在這裡看到
[00:08:35.560 --> 00:08:36.880]  我想說的是
[00:08:36.880 --> 00:08:41.240]  上帝是非常樂意去使用一個很普通的人
[00:08:41.240 --> 00:08:43.480]  甚至我們可以說是一個很微小
[00:08:43.480 --> 00:08:46.160]  是一個豪不起眼的人
[00:08:46.160 --> 00:08:49.360]  上帝樂意使用一個很普通的人
[00:08:49.360 --> 00:08:50.520]  甚至是一個很微小
[00:08:50.520 --> 00:08:52.840]  一個豪不起眼的人
[00:08:52.840 --> 00:08:54.040]  是不是?
[00:08:54.040 --> 00:08:54.960]  大家想想
[00:08:54.960 --> 00:08:56.960]  如果比起是你比起是我
[00:08:56.960 --> 00:08:58.960]  要幫上帝的兒子
[00:08:58.960 --> 00:09:01.320]  在地上找一個媽媽出來
[00:09:01.320 --> 00:09:02.680]  托他出來
[00:09:02.680 --> 00:09:04.560]  我會說他會在一個
[00:09:04.560 --> 00:09:05.680]  你會怎麼找?
[00:09:05.680 --> 00:09:07.560]  就是比我可能會在一個皇宮裡面
[00:09:07.560 --> 00:09:09.160]  找一個公主
[00:09:09.160 --> 00:09:10.680]  未來的公主
[00:09:10.680 --> 00:09:12.240]  又或者是一個很有權勢
[00:09:12.240 --> 00:09:13.720]  很有學識的女生
[00:09:13.720 --> 00:09:16.120]  成為耶穌的媽媽
[00:09:16.120 --> 00:09:17.480]  這樣才配得上她
[00:09:17.480 --> 00:09:19.040]  她這個身份
[00:09:19.040 --> 00:09:20.640]  不過上帝就沒有
[00:09:20.640 --> 00:09:22.320]  他偏偏就是在地上
[00:09:22.320 --> 00:09:23.360]  選擇了這個瑪利亞
[00:09:23.360 --> 00:09:24.600]  這個Mary
[00:09:24.600 --> 00:09:25.840]  一個很普通的名字
[00:09:25.840 --> 00:09:27.400]  很普通的女生
[00:09:27.400 --> 00:09:29.120]  所以究竟為什麼耶穌
[00:09:29.120 --> 00:09:32.240]  為什麼上帝要選擇她呢?
[00:09:32.240 --> 00:09:34.240]  原因來自《老駕福音》
[00:09:34.240 --> 00:09:36.640]  一章的二十八至三十下
[00:09:36.640 --> 00:09:39.520]  我們很快看一看
[00:09:39.520 --> 00:09:40.600]  或者你後面幫我按
[00:09:40.600 --> 00:09:42.160]  這裡不太行
[00:09:42.160 --> 00:09:46.680]  第二十八和第三十節
[00:09:46.680 --> 00:09:48.200]  它這樣說
[00:09:48.200 --> 00:09:49.640]  OK 我很快跟大家讀
[00:09:49.640 --> 00:09:50.320]  天使進去
[00:09:50.320 --> 00:09:52.560]  對他說蒙大恩的女子
[00:09:52.560 --> 00:09:53.400]  你好
[00:09:53.400 --> 00:09:56.120]  主和你同在
[00:09:56.120 --> 00:09:57.080]  OK
[00:09:57.080 --> 00:09:59.200]  瑪利亞因這個話就很驚慌
[00:09:59.200 --> 00:10:00.400]  反覆思考
[00:10:00.400 --> 00:10:02.200]  這樣的問候是什麼意思呢?
[00:10:02.200 --> 00:10:03.640]  天使就對她說
[00:10:03.640 --> 00:10:04.400]  瑪利亞
[00:10:04.400 --> 00:10:05.400]  不用怕
[00:10:05.400 --> 00:10:08.280]  你在神面前已經蒙恩了
[00:10:08.280 --> 00:10:09.000]  OK
[00:10:09.000 --> 00:10:10.280]  二十八至三十節那裡
[00:10:10.280 --> 00:10:11.320]  告訴我們
[00:10:11.320 --> 00:10:14.320]  瑪利亞在上帝那裡蒙恩
[00:10:14.320 --> 00:10:15.840]  Found favor with God
[00:10:15.840 --> 00:10:16.800]  OK
[00:10:16.800 --> 00:10:18.600]  就是說她在上帝面前
[00:10:18.600 --> 00:10:20.240]  蒙神的戰卷故
[00:10:20.240 --> 00:10:21.920]  就是這麼簡單
[00:10:21.920 --> 00:10:24.080]  就是這麼簡單
[00:10:24.080 --> 00:10:26.160]  原來上帝之所以選擇瑪利亞
[00:10:26.160 --> 00:10:28.320]  做主耶穌的媽媽
[00:10:28.320 --> 00:10:30.080]  不是因為她有什麼那麼厲害
[00:10:30.080 --> 00:10:31.560]  有什麼那麼優勝
[00:10:31.560 --> 00:10:34.280]  或者她做過一些什麼風光的偉績
[00:10:34.280 --> 00:10:35.200]  相反
[00:10:35.200 --> 00:10:38.080]  她單單就是上帝的器命
[00:10:38.080 --> 00:10:40.920]  為了彰顯上帝的恩典
[00:10:40.920 --> 00:10:43.040]  當然你可能都會說
[00:10:43.040 --> 00:10:45.680]  會不會是因為神知道
[00:10:45.680 --> 00:10:46.760]  祂會回應
[00:10:46.760 --> 00:10:48.960]  祂會答應
[00:10:48.960 --> 00:10:51.960]  最後祂都會很馴服神呢?
[00:10:51.960 --> 00:10:52.600]  沒錯
[00:10:52.600 --> 00:10:55.320]  人的回應是很重要的
[00:10:55.320 --> 00:10:57.480]  我們稍後可能都會再看
[00:10:57.480 --> 00:10:58.400]  但我想說
[00:10:58.400 --> 00:11:00.040]  上帝的揀選
[00:11:00.040 --> 00:11:03.400]  是遠遠超過人的回應
[00:11:03.400 --> 00:11:04.400]  換句話說
[00:11:04.400 --> 00:11:07.640]  我們之所以今天能夠回應神
[00:11:07.640 --> 00:11:10.600]  是因為上帝先去揀選我們
[00:11:10.600 --> 00:11:12.800]  先去愛我們
[00:11:12.800 --> 00:11:14.400]  我想有時候我們做基督徒
[00:11:14.400 --> 00:11:15.760]  做了很久
[00:11:15.760 --> 00:11:17.400]  我們都未必很明白
[00:11:17.400 --> 00:11:19.080]  什麼是恩典
[00:11:19.080 --> 00:11:19.640]  是不是?
[00:11:19.640 --> 00:11:21.640]  我們未必很明白什麼是恩典
[00:11:21.640 --> 00:11:23.160]  但其實恩典
[00:11:23.160 --> 00:11:26.120]  正正就是伯伯的禮物
[00:11:26.120 --> 00:11:28.320]  就是說不是我們能夠靠努力
[00:11:28.320 --> 00:11:32.440]  是靠自己能夠賺回來的
[00:11:32.440 --> 00:11:33.120]  不過無論如何
[00:11:33.120 --> 00:11:36.280]  我們回到瑪利亞的例子
[00:11:36.280 --> 00:11:36.920]  上帝
[00:11:36.920 --> 00:11:38.800]  我們看到上帝很樂意
[00:11:38.800 --> 00:11:40.080]  揀選一個很普通
[00:11:40.080 --> 00:11:41.880]  甚至很微小的人
[00:11:41.880 --> 00:11:44.520]  這個是我們要記得的
[00:11:44.520 --> 00:11:48.160]  原來上帝不一定要揀一些大人物
[00:11:48.160 --> 00:11:49.960]  去成就大事
[00:11:49.960 --> 00:11:51.040]  相反
[00:11:51.040 --> 00:11:54.720]  小人物都能夠成就大事
[00:11:54.720 --> 00:11:56.880]  不知道大家怎麼看這句
[00:11:56.880 --> 00:12:00.880]  不過我覺得這句話很鼓舞
[00:12:00.880 --> 00:12:02.520]  畢竟在今天的年代
[00:12:02.520 --> 00:12:05.280]  我們所講求的是效率
[00:12:05.280 --> 00:12:06.640]  學歷
[00:12:06.640 --> 00:12:08.640]  光鮮的外表
[00:12:08.640 --> 00:12:09.800]  曝光率
[00:12:09.800 --> 00:12:11.120]  市場市場
[00:12:11.120 --> 00:12:12.880]  就是出一個貼文
[00:12:12.880 --> 00:12:14.600]  究竟有多少讚好等等
[00:12:14.600 --> 00:12:15.720]  是不是?
[00:12:15.720 --> 00:12:17.120]  但今天
[00:12:17.120 --> 00:12:19.280]  告訴我們有一個地方
[00:12:19.280 --> 00:12:21.040]  有一位上帝
[00:12:21.040 --> 00:12:22.080]  他告訴我們
[00:12:22.080 --> 00:12:23.680]  不用這樣
[00:12:23.680 --> 00:12:25.640]  你不用憑著你的外表
[00:12:25.640 --> 00:12:27.320]  去討我的喜悅
[00:12:27.320 --> 00:12:29.840]  也不需要憑著你的努力
[00:12:29.840 --> 00:12:33.680]  去賺取他的愛
[00:12:33.680 --> 00:12:37.480]  小人物都能夠做大事
[00:12:37.480 --> 00:12:40.680]  或者讓我做個例子
[00:12:40.680 --> 00:12:42.240]  就是一個很簡單的例子
[00:12:42.240 --> 00:12:45.600]  今天我叫大家全部Explorer
[00:12:45.600 --> 00:12:47.240]  我們要夾手夾腳
[00:12:47.240 --> 00:12:50.720]  做一個聖誕的話劇
[00:12:50.720 --> 00:12:53.000]  一個紀念基督幹勢的話劇
[00:12:53.000 --> 00:12:54.640]  這個有點模糊
[00:12:54.640 --> 00:12:56.880]  假設全部人都要下水
[00:12:56.880 --> 00:13:00.200]  包括演那棵樹
[00:13:00.200 --> 00:13:01.560]  馬槽
[00:13:01.560 --> 00:13:02.680]  羊
[00:13:02.680 --> 00:13:05.240]  草人等等
[00:13:05.240 --> 00:13:08.680]  我不知道你會想做什麼角色
[00:13:08.680 --> 00:13:10.320]  你覺得你適合做什麼角色
[00:13:10.320 --> 00:13:12.000]  你跟你旁邊的人說
[00:13:12.000 --> 00:13:13.040]  如果你演一個戲劇
[00:13:13.040 --> 00:13:15.040]  你會做什麼角色?
[00:13:15.040 --> 00:13:19.920]  誰會想做耶穌?
[00:13:19.920 --> 00:13:22.280]  誰會做瑪利亞?
[00:13:22.280 --> 00:13:23.520]  不知道
[00:13:23.520 --> 00:13:25.120]  沒有,旁邊那個
[00:13:25.120 --> 00:13:27.520]  是的
[00:13:27.520 --> 00:13:30.320]  我會覺得最適合做瑪利亞
[00:13:30.320 --> 00:13:31.720]  最適合做耶穌
[00:13:31.720 --> 00:13:32.920]  這個是男主角
[00:13:32.920 --> 00:13:35.480]  是誰?
[00:13:35.480 --> 00:13:36.640]  就是Sebastian
[00:13:36.640 --> 00:13:38.440]  OK
[00:13:38.440 --> 00:13:39.800]  是不是?
[00:13:39.800 --> 00:13:41.080]  大家明白我說什麼嗎?
[00:13:41.080 --> 00:13:43.200]  最適合最勝任的這個角色
[00:13:43.200 --> 00:13:44.840]  就是Sebastian
[00:13:44.840 --> 00:13:46.720]  當然,我不是說他是小人物
[00:13:46.720 --> 00:13:47.680]  OK
[00:13:47.680 --> 00:13:49.640]  不過大家明白我說什麼嗎?
[00:13:49.640 --> 00:13:51.600]  就是在上帝的國度裡面
[00:13:51.600 --> 00:13:54.440]  小人物都能夠做大事
[00:13:54.440 --> 00:13:57.080]  上帝很樂意去使用
[00:13:57.080 --> 00:14:00.440]  甚至是一個很普通、很卑微的人
[00:14:00.440 --> 00:14:03.520]  所以今天我不知道你如何去看你自己
[00:14:03.520 --> 00:14:05.200]  或者很老套地說
[00:14:05.200 --> 00:14:08.840]  你覺得自己的自我形象是怎樣
[00:14:08.840 --> 00:14:09.760]  你有沒有覺得
[00:14:09.760 --> 00:14:12.040]  因為自己的地位低微
[00:14:12.040 --> 00:14:15.480]  所以你不配上帝去使用呢?
[00:14:15.480 --> 00:14:19.280]  又或者你因為過往的一些不愉快的經歷
[00:14:19.280 --> 00:14:23.040]  導致你覺得你不值得被愛
[00:14:23.040 --> 00:14:28.480]  導致你覺得連上帝都會拒絕你
[00:14:28.480 --> 00:14:32.280]  今天你如何去看你自己呢?
[00:14:32.280 --> 00:14:34.360]  我記得我在中學的時期
[00:14:34.360 --> 00:14:35.800]  我都很嚮往
[00:14:35.800 --> 00:14:38.200]  就是因為教會成長
[00:14:38.200 --> 00:14:40.880]  我都很嚮往被神去使用
[00:14:40.880 --> 00:14:43.440]  我不知道這個感覺從何而來
[00:14:43.440 --> 00:14:44.960]  我還記得在高中的時候
[00:14:44.960 --> 00:14:46.720]  我剛剛去到英國讀書
[00:14:46.720 --> 00:14:48.240]  我中四的時候
[00:14:48.240 --> 00:14:50.120]  然後有一個暑假
[00:14:50.120 --> 00:14:51.440]  我每次暑假都回來
[00:14:51.440 --> 00:14:52.160]  就像大家一樣
[00:14:52.160 --> 00:14:53.920]  很久沒有見面就回來了
[00:14:53.920 --> 00:14:56.360]  當時我轉了去恩福
[00:14:56.360 --> 00:14:57.600]  也是報道會
[00:14:57.600 --> 00:14:58.560]  恩福堂
[00:14:58.560 --> 00:15:02.360]  我就看著一個這樣的禮拜堂
[00:15:02.360 --> 00:15:04.600]  當然現在我把它壓住了
[00:15:04.600 --> 00:15:06.960]  我在三樓樓上那一層
[00:15:06.960 --> 00:15:09.280]  我就看著這個禮拜堂
[00:15:09.280 --> 00:15:10.320]  我參加
[00:15:10.320 --> 00:15:11.480]  我中學的時候
[00:15:11.480 --> 00:15:13.920]  有時候都嘗試參加大人崇拜
