
[00:00:00.000 --> 00:00:01.800]  丟子妹你相信神的話嗎
[00:09:15.280 --> 00:09:19.380]  為什麼我是一個男生但是我不可以留長頭髮呢
[00:09:19.380 --> 00:09:21.940]  我為什麼不可以打個耳環呢
[00:09:21.940 --> 00:09:23.980]  我不能不去弄舌環呢
[00:09:23.980 --> 00:09:26.040]  我為什麼不能鼻環呢
[00:09:26.040 --> 00:09:28.340]  你看到嗎這今天的年輕人
[00:09:28.340 --> 00:09:31.660]  到處都是這些
[00:09:31.660 --> 00:09:33.200]  千秋之輩
[00:09:33.200 --> 00:09:35.500]  做父母親的
[00:09:35.500 --> 00:09:38.060]  你要讓神的話來充滿你
[00:09:38.060 --> 00:09:39.600]  你要熟悉神的話
[00:09:39.600 --> 00:09:42.680]  以至於你可以用神的話來教導你的孩子
[00:09:42.680 --> 00:09:45.760]  懂這意思嗎
[00:09:45.760 --> 00:09:49.080]  否則的話孩子今天學習的都是這一個美國現在
[00:09:49.080 --> 00:09:53.440]  這些所謂的liberal的這些自由派的這些民主的
[00:09:53.440 --> 00:09:58.300]  這一些的一些思潮所帶來的一些混亂的情況
[00:09:58.300 --> 00:10:00.600]  混亂到一個地步
[00:10:00.600 --> 00:10:02.400]  人不像人
[00:10:02.400 --> 00:10:05.980]  我們罵中國人罵人罵到一個地步說什麼
[00:10:05.980 --> 00:10:09.560]  這個人是
[00:10:09.560 --> 00:10:12.120]  這個人真是什麼
[00:10:12.120 --> 00:10:14.680]  禽獸不如
[00:10:14.680 --> 00:10:18.780]  是不是
[00:10:18.780 --> 00:10:22.360]  今天真是禽獸不如啊
[00:10:22.360 --> 00:10:23.900]  是嗎
[00:10:23.900 --> 00:10:25.420]  看過這部片子嗎
[00:10:25.420 --> 00:10:28.500]  son of freedom
[00:10:28.500 --> 00:10:32.080]  講到多少的戀童症
[00:10:32.080 --> 00:10:34.900]  去把那些小孩子拐騙了之後賣了
[00:10:34.900 --> 00:10:36.700]  去做妓女
[00:10:36.700 --> 00:10:40.800]  甚至男孩子小男孩去做
[00:10:40.800 --> 00:10:47.460]  那些有戀童癖的這些人的性行為的犧牲品
[00:10:47.460 --> 00:10:48.480]  你能想像嗎
[00:10:48.480 --> 00:10:51.560]  你能想像嗎 狗會不會做這種事情
[00:10:51.560 --> 00:10:54.880]  狗會啊
[00:10:54.880 --> 00:10:58.720]  我們說真是連禽獸都不如
[00:10:58.720 --> 00:11:00.000]  人為什麼會
[00:11:00.000 --> 00:11:03.320]  本來是萬物之靈會墮落到這個地步呢
[00:11:03.320 --> 00:11:06.140]  因為當人離開了神的標準
[00:11:06.140 --> 00:11:10.240]  人就沒有標準 你懂這意思嗎
[00:11:10.240 --> 00:11:13.320]  所以我們需要神的話
[00:11:13.320 --> 00:11:15.620]  神的話成為我們的標準
[00:11:15.620 --> 00:11:18.700]  不僅僅是我們做父母親的 做祖父母親的
[00:11:18.700 --> 00:11:23.800]  而且你要把神的話教導給下一代
[00:11:23.800 --> 00:11:31.240]  不能夠再把這個教導權交給學校了
[00:11:31.240 --> 00:11:35.320]  因此教會有個很重要的責任
[00:11:35.320 --> 00:11:41.080]  就是我們要彼此教導
[00:11:41.080 --> 00:11:45.160]  我們在教會的裡面我們有門訓 我們有祖學是不是
[00:11:45.160 --> 00:11:46.840]  親兄姊妹
[00:11:46.840 --> 00:11:49.660]  我們在這裡教導弟兄姊妹
[00:11:49.660 --> 00:11:54.260]  教導弟兄姊妹們學習該怎麼樣子認識神
[00:11:54.260 --> 00:11:56.560]  怎麼樣子按照神的方式來生活
[00:11:56.560 --> 00:12:00.160]  生活上的教導 家庭生活的教導 夫妻關係的教導
[00:12:00.160 --> 00:12:06.800]  神經裡面有一切你所需要的教導 是不是
[00:12:06.800 --> 00:12:10.840]  但是下面提到了
[00:12:10.840 --> 00:12:13.480]  他說不僅僅彼此教導
[00:12:13.480 --> 00:12:19.440]  而且要彼此怎麼樣 勸戒
[00:12:19.440 --> 00:12:24.320]  在教會在今天美國的教會講勸戒這兩個字
[00:12:24.320 --> 00:12:27.480]  是很稀少的事情
[00:12:27.480 --> 00:12:30.680]  有機會你到美國的教會去聽聽看
[00:12:30.680 --> 00:12:32.800]  你上網就可以聽
[00:12:32.800 --> 00:12:37.680]  你會發現現在美國有兩個極端
[00:12:37.680 --> 00:12:39.440]  一個就是左到一個地步
[00:12:39.440 --> 00:12:43.840]  像什麼衛理公會 這些長老會
[00:12:43.840 --> 00:12:49.400]  它根本就是說LGBTQ我們歡迎所有的人
[00:12:49.400 --> 00:12:53.240]  你有權力做whatever you want
[00:12:53.240 --> 00:12:55.440]  好 這是一種極端對不對
[00:12:55.440 --> 00:12:57.400]  請問標準在哪裡
[00:12:57.400 --> 00:13:00.640]  沒標準 沒有聖經標準
[00:13:00.640 --> 00:13:06.240]  甚至他把聖經裡面的話語扭曲
[00:13:06.240 --> 00:13:10.040]  神就是愛 這句話對不對
[00:13:10.040 --> 00:13:12.840]  對不對 神就是愛
[00:13:12.840 --> 00:13:14.920]  所以既然神就是愛
[00:13:14.920 --> 00:13:20.760]  神接納所有的人對不對
[00:13:20.760 --> 00:13:23.840]  這樣這句話就像說神就是愛
[00:13:23.840 --> 00:13:29.920]  所以祂接納所有的罪對不對
[00:13:29.920 --> 00:13:33.400]  不對 對不對
[00:13:33.400 --> 00:13:40.000]  同樣的 抓了一句話帶出下面的結論
[00:13:40.000 --> 00:13:44.960]  這是今天很多美國教會走到了這一個極端
[00:13:44.960 --> 00:13:48.160]  另外一個極端是什麼
[00:13:48.160 --> 00:13:50.880]  另外一個極端影響也很大的
[00:13:50.880 --> 00:13:56.880]  就是成功神學
[00:13:56.880 --> 00:14:03.800]  上帝希望你過好日子 Amen 對不對
[00:14:03.800 --> 00:14:06.840]  那什麼叫好日子
[00:14:06.840 --> 00:14:13.200]  所以請問約伯受苦該不該
[00:14:13.200 --> 00:14:16.760]  該不該約伯受苦 不該
[00:14:16.760 --> 00:14:22.040]  所以如果上帝是要你過幸福日子
[00:14:22.040 --> 00:14:25.640]  這句話就是他所謂的你物質生活好
[00:14:25.640 --> 00:14:27.800]  你的住大房子 你開好車子
[00:14:27.800 --> 00:14:30.200]  你戴金錶 你戴金飾戀
[00:14:30.200 --> 00:14:32.400]  你如果這就是他所謂的好日子
[00:14:32.400 --> 00:14:36.240]  那麼這就是成功神學
[00:14:36.240 --> 00:14:37.080]  瞭解我意思嗎
[00:14:37.080 --> 00:14:41.240]  我的意思不是說上帝要我們都變成窮光蛋
[00:14:41.240 --> 00:14:42.440]  但是你知道嗎
[00:14:42.440 --> 00:14:46.040]  片面的抓住幾句神的話
[00:14:46.040 --> 00:14:47.320]  帶出一個真理
[00:14:47.320 --> 00:14:50.240]  這是很危險的事情
[00:14:50.240 --> 00:14:52.240]  而今天透過媒體
[00:14:52.240 --> 00:14:53.720]  透過這個廣播
[00:14:53.720 --> 00:14:58.760]  通過電視TV的這些所謂的這些的成功神學的
[00:14:58.760 --> 00:15:01.120]  佈道家這些的這個講員
[00:15:01.120 --> 00:15:04.760]  把這種觀念不僅僅席捲整個美國
[00:15:04.760 --> 00:15:10.320]  甚至席捲整個世界
[00:15:10.320 --> 00:15:11.400]  我講這句話
[00:15:11.400 --> 00:15:13.560]  我不怕得罪人
[00:15:13.560 --> 00:15:21.240]  有一天我們都要在上帝的面前來接受上帝的審判
[00:15:21.240 --> 00:15:23.040]  親愛的丘子妹
[00:15:23.040 --> 00:15:25.320]  所以《身經》裡面告訴我們說
[00:15:25.320 --> 00:15:30.840]  要按照正義來分解神的道
[00:15:30.840 --> 00:15:36.800]  這也是為什麼我不太隨便請外面的講員來
[00:15:36.800 --> 00:15:46.080]  因為隨便來一個我跟你講現在真的是不容易
[00:15:46.080 --> 00:15:48.840]  所以神要我們學習彼此勸解
[00:15:48.840 --> 00:15:50.640]  丘子妹不是只有牧師才做
[00:15:50.640 --> 00:15:52.000]  老是牧師做黑臉
[00:15:52.000 --> 00:15:54.000]  你懂我意思嗎
[00:15:54.000 --> 00:15:56.080]  大家都做好人
[00:15:56.080 --> 00:15:56.880]  是不是
[00:15:56.880 --> 00:15:58.400]  只有牧師出來做黑臉
[00:15:58.400 --> 00:15:59.640]  所以牧師的臉都很黑
[00:15:59.640 --> 00:16:03.680]  你有沒有發現
[00:16:03.680 --> 00:16:06.000]  丘子妹《身經》告訴我們說
[00:16:06.000 --> 00:16:07.560]  保羅說
[00:16:07.560 --> 00:16:09.880]  他說我知道你們是良善的
[00:16:09.880 --> 00:16:11.800]  而且充足了諸般的知識
[00:16:11.800 --> 00:16:16.600]  也能彼此勸戒
[00:16:16.600 --> 00:16:17.120]  保羅也說
[00:16:17.120 --> 00:16:21.200]  他說你要敬重那些教導你們在你們中間勞苦的人
[00:16:21.200 --> 00:16:22.400]  就是在主理裡面
[00:16:22.400 --> 00:16:23.200]  治理裡面
[00:16:23.200 --> 00:16:24.280]  管理你們
[00:16:24.280 --> 00:16:28.160]  勸戒你們的人
[00:16:28.160 --> 00:16:31.760]  你不要把那勸戒你的人當作是
[00:16:31.760 --> 00:16:34.680]  你為什麼這樣子
[00:16:34.680 --> 00:16:40.680]  當然這個勸戒
[00:16:40.680 --> 00:16:48.480]  這個戒跟勸這兩個是很微妙的中文組合在一起
[00:16:48.480 --> 00:16:50.760]  勸是怎麼勸
[00:16:50.760 --> 00:16:57.840]  勸是帶著一個就好像是一個愛你的人
[00:16:57.840 --> 00:17:00.200]  他勸你懂這意思吧
[00:17:00.200 --> 00:17:01.400]  但是戒呢
[00:17:01.400 --> 00:17:03.640]  又好像是一個老師或者一個警察
[00:17:03.640 --> 00:17:07.280]  你犯罪了戒
[00:17:07.280 --> 00:17:11.400]  我們需要勸也需要戒
[00:17:11.400 --> 00:17:13.880]  所以現在在基督裡面的生活
[00:17:13.880 --> 00:17:16.120]  被聖靈充滿了生活
[00:17:16.120 --> 00:17:18.160]  被神的話所充滿了生活
[00:17:18.160 --> 00:17:20.560]  是一個這樣子的生活
[00:17:20.560 --> 00:17:24.080]  不是一個你好我好
[00:17:24.080 --> 00:17:26.800]  好像今天大家在教會裡面戴著面具
[00:17:26.800 --> 00:17:29.800]  You are ok I am ok
[00:17:29.800 --> 00:17:31.200]  甚至有時候不知不覺
[00:17:31.200 --> 00:17:32.480]  我們今天在家庭的裡面
[00:17:32.480 --> 00:17:33.840]  也變成這兩個極端
[00:17:33.840 --> 00:17:34.960]  要不然就是放任
[00:17:34.960 --> 00:17:38.040]  要不然就是什麼
[00:17:38.040 --> 00:17:39.640]  我們根本不管
[00:17:39.640 --> 00:17:41.080]  或者是我們管的
[00:17:41.080 --> 00:17:44.520]  其實不按照聖經的原則去管
[00:17:44.520 --> 00:17:48.680]  造成很多狩獵兒
[00:17:48.680 --> 00:17:50.160]  切通準備
[00:17:50.160 --> 00:17:51.560]  聖經告訴我們說
[00:17:51.560 --> 00:17:54.560]  我們要按照主的教導
[00:17:54.560 --> 00:17:57.320]  要按照聖經的原則
[00:17:57.320 --> 00:18:01.840]  來教導我們的兒女
[00:18:01.840 --> 00:18:04.040]  教導他們順從神
[00:18:04.040 --> 00:18:09.120]  教導他們尊重長輩
[00:18:09.120 --> 00:18:12.360]  我很高興我們有一些的
[00:18:12.360 --> 00:18:17.160]  年輕的家長教導孩子
[00:18:17.160 --> 00:18:19.360]  所以當他們看到牧師會說
[00:18:19.360 --> 00:18:21.720]  牧師好
[00:18:21.720 --> 00:18:24.280]  這個在美國人的教會
[00:18:24.280 --> 00:18:27.480]  很難得聽見
[00:18:27.480 --> 00:18:30.000]  我覺得那些在我們
[00:18:30.000 --> 00:18:32.080]  下一代ABC長大的
[00:18:32.080 --> 00:18:34.360]  看到牧師會睜眼看一下
[00:18:34.360 --> 00:18:37.760]  我已經很感謝神了
[00:18:37.760 --> 00:18:39.160]  會去叫更不容易
[00:18:39.160 --> 00:18:39.840]  為什麼
[00:18:39.840 --> 00:18:42.080]  因為美國的文化裡面
[00:18:42.080 --> 00:18:43.840]  他根本不是叫你
[00:18:43.840 --> 00:18:47.200]  他就叫你Mark
[00:18:47.200 --> 00:18:50.640]  我到現在還是不能夠明白
[00:18:50.640 --> 00:18:51.200]  當然我知道
[00:18:51.200 --> 00:18:52.360]  這是文化差別
[00:18:52.360 --> 00:18:53.880]  但是呢
[00:18:53.880 --> 00:18:57.040]  聖經怎麼說呢
[00:18:57.040 --> 00:18:58.400]  是嗎
[00:18:58.400 --> 00:19:00.120]  尊重看到沒有
[00:19:00.120 --> 00:19:05.120]  敬重
[00:19:05.120 --> 00:19:07.840]  所以我們從小應該教導孩子
[00:19:07.840 --> 00:19:09.320]  如果有長輩來
[00:19:09.320 --> 00:19:10.800]  叫伯伯叫叔叔
[00:19:10.800 --> 00:19:11.560]  這是很好的
[00:19:11.560 --> 00:19:14.080]  中國人這一個傳統好不好
[00:19:14.080 --> 00:19:18.280]  你不會說
[00:19:18.280 --> 00:19:19.680]  那個左伯伯
[00:19:19.680 --> 00:19:20.560]  他是英文
[00:19:20.560 --> 00:19:21.560]  他英文名字跟我一樣
[00:19:21.560 --> 00:19:23.120]  也是Mark
[00:19:23.120 --> 00:19:24.960]  左伯伯來了你家了
[00:19:24.960 --> 00:19:31.800]  小孩子這是Mark
[00:19:31.800 --> 00:19:34.600]  可能左伯聽了都要吐血了
[00:19:34.600 --> 00:19:36.760]  怎麼會這樣子的孩子
[00:19:36.760 --> 00:19:37.560]  但是你會發現
[00:19:37.560 --> 00:19:38.960]  在美國這樣子的教法
[00:19:38.960 --> 00:19:39.760]  好像很正常
[00:19:39.760 --> 00:19:41.760]  你有沒有發現
[00:19:41.760 --> 00:19:43.000]  NO
[00:19:43.000 --> 00:19:44.400]  我們必須要教導他
[00:19:44.400 --> 00:19:46.200]  正確的是什麼
[00:19:46.200 --> 00:19:52.040]  按照神的話語來教導他
[00:19:52.040 --> 00:19:56.360]  那天我接到一個
[00:19:56.360 --> 00:20:01.240]  一個慶祝我生日的一個圖畫
[00:20:01.240 --> 00:20:06.640]  上面說慕斯伯伯
[00:20:06.640 --> 00:20:10.680]  祝你Happy Birthday
[00:20:10.680 --> 00:20:13.120]  Hallelujah
[00:20:13.120 --> 00:20:16.080]  其實我應該是阿公
[00:20:16.080 --> 00:20:17.480]  但是他把我年輕一點
[00:20:17.480 --> 00:20:19.960]  伯伯也不錯了
[00:20:19.960 --> 00:20:22.040]  所以我們有責任
[00:20:22.040 --> 00:20:23.120]  做父母親的有責任
[00:20:23.120 --> 00:20:24.120]  在你的家庭裡面
[00:20:24.120 --> 00:20:24.960]  教導你的孩子
[00:20:24.960 --> 00:20:26.240]  按照生金的原則
[00:20:26.240 --> 00:20:27.680]  是不是很多方面
[00:20:27.680 --> 00:20:28.640]  最近我女兒跟我講
[00:20:28.640 --> 00:20:30.760]  她說讀了大學四年
[00:20:30.760 --> 00:20:32.640]  也沒有教我們怎麼樣子
[00:20:32.640 --> 00:20:33.320]  什麼樣子
