
[00:00:00.000 --> 00:00:03.000]  有機會跟大家分享整個說話
[00:03:03.000 --> 00:03:06.000]  最威風的就是選他,他能夠保護我們
[00:03:06.000 --> 00:03:11.000]  所以這段經文,我們想的時候
[00:03:11.000 --> 00:03:13.000]  究竟要選什麼
[00:03:13.000 --> 00:03:17.000]  是不是只是說這麼簡單的說話
[00:03:17.000 --> 00:03:19.000]  這麼多神明選一個最威風的
[00:03:19.000 --> 00:03:21.000]  所以我們看這段經文
[00:03:21.000 --> 00:03:25.000]  最少有這兩個大問題,大前提
[00:03:25.000 --> 00:03:28.000]  所以第一個問題我們試下答
[00:03:28.000 --> 00:03:35.000]  就是第一節到第十九節是說什麼
[00:03:35.000 --> 00:03:38.000]  要解釋第一節到第十九節的時候
[00:03:38.000 --> 00:03:42.000]  或者要解釋第二十節和二十一節
[00:03:42.000 --> 00:03:45.000]  另外一段高潮的經文
[00:03:45.000 --> 00:03:50.000]  究竟中間有什麼先知講的說話
[00:03:50.000 --> 00:03:53.000]  所以第十八章我們先看第二十一節
[00:03:53.000 --> 00:04:00.000]  以利亞前來對以色列文說
[00:04:00.000 --> 00:04:09.000]  你們心持兩意要到什麼時候
[00:04:09.000 --> 00:04:13.000]  這裡其實已經揭曉了一點點
[00:04:13.000 --> 00:04:20.000]  之後的討論就是選什麼
[00:04:20.000 --> 00:04:24.000]  不是選哪個神的問題
[00:04:24.000 --> 00:04:31.000]  而是心持兩意還是心持一意的問題
[00:04:31.000 --> 00:04:35.000]  稍後會再交代,什麼意思呢
[00:04:35.000 --> 00:04:38.000]  似乎這段經文所環繞的就是
[00:04:38.000 --> 00:04:41.000]  以色列人在不同時候
[00:04:41.000 --> 00:04:43.000]  有不同需要的時候
[00:04:43.000 --> 00:04:46.000]  就會選不同的神明
[00:04:46.000 --> 00:04:48.000]  一時當這個是主
[00:04:48.000 --> 00:04:50.000]  一時當那個是神明
[00:04:50.000 --> 00:04:53.000]  這樣去敬拜的方法
[00:04:53.000 --> 00:04:56.000]  如果你這樣看的時候就明白
[00:04:56.000 --> 00:04:59.000]  第十八章第一節到第十九節說什麼
[00:04:59.000 --> 00:05:02.000]  一個例子和個案
[00:05:02.000 --> 00:05:05.000]  去描述以色列人的心態
[00:05:05.000 --> 00:05:07.000]  用了其中一個僕人
[00:05:07.000 --> 00:05:10.000]  俄巴底的角色
[00:05:10.000 --> 00:05:15.000]  去介紹以色列人那種心懷兩意
[00:05:15.000 --> 00:05:19.000]  或者心懷異議那種敬拜的方法
[00:05:19.000 --> 00:05:21.000]  如果你不是這樣看的時候
[00:05:21.000 --> 00:05:24.000]  一開始的十九節會有點寢氣無聊的感覺
[00:05:24.000 --> 00:05:29.000]  我們試試這樣看這十九節聖經
[00:05:29.000 --> 00:05:34.000]  先說一下俄巴底的好處
[00:05:34.000 --> 00:05:37.000]  第十八章第四節
[00:05:37.000 --> 00:05:42.000]  說他是一個敬畏神的人
[00:05:42.000 --> 00:05:47.000]  甚至對神的僕人有特別的恩慈
[00:05:47.000 --> 00:05:51.000]  所以第十八章第四節這樣說
[00:05:51.000 --> 00:05:55.000]  耶洗別殺耶和華種先知的時候
[00:05:55.000 --> 00:06:00.000]  俄巴底將一百個先知藏起
[00:06:00.000 --> 00:06:02.000]  每五十個藏在一個洞裡面
[00:06:02.000 --> 00:06:06.000]  給餅和水供養他們
[00:06:06.000 --> 00:06:09.000]  所以阿哈王和耶洗別
[00:06:09.000 --> 00:06:12.000]  去逼迫神的僕人的時候
[00:06:12.000 --> 00:06:22.000]  這個俄巴底是幫助保護這群神的先知
[00:06:22.000 --> 00:06:24.000]  這句話說了不止一次
[00:06:24.000 --> 00:06:27.000]  第十三節很明顯作者想強調
[00:06:27.000 --> 00:06:29.000]  也是俄巴底自己想強調的
[00:06:29.000 --> 00:06:32.000]  是他對神那種的忠心
[00:06:32.000 --> 00:06:37.000]  十三節耶洗別殺耶和華種先知的時候
[00:06:37.000 --> 00:06:40.000]  我將耶和華的一百個先知藏起來
[00:06:40.000 --> 00:06:42.000]  每五十個藏在一個洞裡面
[00:06:42.000 --> 00:06:45.000]  給餅和水供養他們
[00:06:45.000 --> 00:06:50.000]  說了兩次很明顯這是重要的資料
[00:06:50.000 --> 00:06:55.000]  我們都明白這是一個好人
[00:06:55.000 --> 00:06:57.000]  但是好人的時候
[00:06:57.000 --> 00:07:00.000]  第九節第十四節
[00:07:00.000 --> 00:07:03.000]  在害怕
[00:07:03.000 --> 00:07:06.000]  可以說是缺乏勇氣的好人
[00:07:06.000 --> 00:07:08.000]  如果有這樣的人存在的話
[00:07:08.000 --> 00:07:11.000]  第九節基本上
[00:07:11.000 --> 00:07:14.000]  伊利亞就說你給我傳話
[00:07:14.000 --> 00:07:18.000]  去找你的老闆
[00:07:18.000 --> 00:07:21.000]  跟他說我要找他
[00:07:21.000 --> 00:07:26.000]  接著俄巴底就說害怕了
[00:07:26.000 --> 00:07:28.000]  僕人有什麼罪
[00:07:28.000 --> 00:07:31.000]  你找東西這樣搞我
[00:07:31.000 --> 00:07:34.000]  你找我去送死而已
[00:07:34.000 --> 00:07:36.000]  他又沉溯你的命
[00:07:36.000 --> 00:07:38.000]  我知道的時候都不拉你去
[00:07:38.000 --> 00:07:40.000]  還傳說你要見他
[00:07:40.000 --> 00:07:42.000]  他要見誰
[00:07:42.000 --> 00:07:44.000]  所以第九節十四節這麼長的經文
[00:07:44.000 --> 00:07:48.000]  是說他怎樣害怕
[00:07:48.000 --> 00:07:50.000]  所以有兩種的描述
[00:07:50.000 --> 00:07:53.000]  一個描述他是相當好敬畏耶和華的人
[00:07:53.000 --> 00:07:55.000]  但是敬畏耶和華之餘
[00:07:55.000 --> 00:07:58.000]  他都是害怕一個不是敬畏耶和華的人
[00:07:58.000 --> 00:08:00.000]  就是他老闆
[00:08:00.000 --> 00:08:03.000]  蝦王
[00:08:03.000 --> 00:08:05.000]  有這種的背景的時候
[00:08:05.000 --> 00:08:07.000]  我們留意一個字
[00:08:07.000 --> 00:08:09.000]  就是主這個字
[00:08:09.000 --> 00:08:13.000]  看究竟俄巴底當誰是主
[00:08:13.000 --> 00:08:16.000]  我們看第七節
[00:08:16.000 --> 00:08:18.000]  十八章第七節
[00:08:18.000 --> 00:08:20.000]  俄巴底在路上
[00:08:20.000 --> 00:08:22.000]  剛剛與伊利亞相遇
[00:08:22.000 --> 00:08:24.000]  俄巴底認出他來
[00:08:24.000 --> 00:08:26.000]  就苦服在地說
[00:08:26.000 --> 00:08:28.000]  你是我主
[00:08:28.000 --> 00:08:30.000]  伊利亞不是
[00:08:30.000 --> 00:08:33.000]  當伊利亞是主
[00:08:33.000 --> 00:08:37.000]  第八節
[00:08:37.000 --> 00:08:39.000]  回答說是
[00:08:39.000 --> 00:08:42.000]  你去告訴你主人說
[00:08:42.000 --> 00:08:44.000]  同一個字來的主
[00:08:44.000 --> 00:08:46.000]  伊利亞就說你叫我主
[00:08:46.000 --> 00:08:47.000]  OK Fine
[00:08:47.000 --> 00:08:49.000]  但是你告訴你主人聽
[00:08:49.000 --> 00:08:51.000]  所以set up了整個故事
[00:08:51.000 --> 00:08:53.000]  究竟誰真是主
[00:08:53.000 --> 00:08:55.000]  對於這個俄巴底
[00:08:55.000 --> 00:08:57.000]  誰是主
[00:08:57.000 --> 00:08:59.000]  第十節
[00:08:59.000 --> 00:09:03.000]  我指著永生耶和華你的神起誓
[00:09:03.000 --> 00:09:05.000]  無論哪邦哪國
[00:09:05.000 --> 00:09:08.000]  我主都打發人去找你
[00:09:08.000 --> 00:09:10.000]  這次不是伊利亞說的
[00:09:10.000 --> 00:09:12.000]  這次是他自己說
[00:09:12.000 --> 00:09:14.000]  我主 阿哈
[00:09:14.000 --> 00:09:17.000]  之前說完我主 伊利亞
[00:09:17.000 --> 00:09:20.000]  聰明一點的人都未必會這樣說話
[00:09:20.000 --> 00:09:22.000]  尤其這兩個仇家
[00:09:22.000 --> 00:09:27.000]  你沒理由對一個仇家這樣說
[00:09:27.000 --> 00:09:30.000]  你說你是我最好朋友
[00:09:30.000 --> 00:09:32.000]  但是接著其實你另外一仇家
[00:09:32.000 --> 00:09:34.000]  都是我最好朋友
[00:09:34.000 --> 00:09:36.000]  兩個都是BFF
[00:09:36.000 --> 00:09:37.000]  最好朋友
[00:09:37.000 --> 00:09:39.000]  你不會這樣說話的
[00:09:39.000 --> 00:09:40.000]  這個就是這樣
[00:09:40.000 --> 00:09:41.000]  誰是主
[00:09:41.000 --> 00:09:42.000]  你主
[00:09:42.000 --> 00:09:43.000]  我主
[00:09:43.000 --> 00:09:44.000]  看來有一點點亂
[00:09:44.000 --> 00:09:45.000]  第十一節
[00:09:45.000 --> 00:09:47.000]  現在你說
[00:09:47.000 --> 00:09:50.000]  要告訴你主人說
[00:09:50.000 --> 00:09:51.000]  就是主這個字
[00:09:51.000 --> 00:09:53.000]  伊利亞在這裏
[00:09:53.000 --> 00:09:59.000]  整段環繞的都是主這個字
[00:09:59.000 --> 00:10:01.000]  但是有不同的對象
[00:10:01.000 --> 00:10:02.000]  一個就是阿哈
[00:10:02.000 --> 00:10:04.000]  一個就是神的先知
[00:10:04.000 --> 00:10:06.000]  伊利亞
[00:10:06.000 --> 00:10:09.000]  這裏最少能夠
[00:10:09.000 --> 00:10:11.000]  説明到之後
[00:10:11.000 --> 00:10:12.000]  以色列人那種
[00:10:12.000 --> 00:10:18.000]  心懷兩意的敬拜方法
[00:10:18.000 --> 00:10:20.000]  誰是主在這裏
[00:10:20.000 --> 00:10:22.000]  不弄清楚的時候
[00:10:22.000 --> 00:10:24.000]  你只要像這個人那樣
[00:10:24.000 --> 00:10:26.000]  兩邊都是這樣的時候
[00:10:26.000 --> 00:10:28.000]  你就會害怕
[00:10:28.000 --> 00:10:30.000]  所以我說下去
[00:10:30.000 --> 00:10:31.000]  第九節
[00:10:31.000 --> 00:10:32.000]  第十二節
[00:10:32.000 --> 00:10:33.000]  十四節
[00:10:33.000 --> 00:10:35.000]  說他怎樣害怕
[00:10:35.000 --> 00:10:36.000]  十二節
[00:10:36.000 --> 00:10:39.000]  恐怕我一離開
[00:10:39.000 --> 00:10:42.000]  接著說到第十四節的時候
[00:10:42.000 --> 00:10:44.000]  都是一些怕的字眼
[00:10:44.000 --> 00:10:45.000]  現在你說
[00:10:45.000 --> 00:10:47.000]  要去告訴你主人說
[00:10:47.000 --> 00:10:48.000]  又是再謝你
[00:10:48.000 --> 00:10:49.000]  他必殺我
[00:10:49.000 --> 00:10:53.000]  你想我送死
[00:10:53.000 --> 00:10:57.000]  在《爾斯人歷史》裏面
[00:10:57.000 --> 00:11:01.000]  說到怕不怕的問題
[00:11:01.000 --> 00:11:04.000]  往往是一些宣教士
[00:11:04.000 --> 00:11:06.000]  面對他最怕的時候
[00:11:06.000 --> 00:11:07.000]  歷史裏面
[00:11:07.000 --> 00:11:08.000]  有很多不同的宣教士
[00:11:08.000 --> 00:11:11.000]  都說同一類的說話
[00:11:11.000 --> 00:11:14.000]  例如我們近時說過
[00:11:14.000 --> 00:11:15.000]  Jim Elliot
[00:11:15.000 --> 00:11:18.000]  是美國去中美洲的宣教士
[00:11:18.000 --> 00:11:21.000]  五個年輕人在中美洲被葬人殺了
[00:11:21.000 --> 00:11:23.000]  寡婦繼續在那裏侍奉
[00:11:23.000 --> 00:11:25.000]  其中寡婦Elizabeth Elliot
[00:11:25.000 --> 00:11:28.000]  她所分享的說話
[00:11:28.000 --> 00:11:30.000]  這些寡婦年紀都很大
[00:11:30.000 --> 00:11:32.000]  有些離開世界
[00:11:32.000 --> 00:11:34.000]  有些已經九十幾歲
[00:11:34.000 --> 00:11:36.000]  最近我和其中一個寡婦email
[00:11:36.000 --> 00:11:38.000]  因為其中一個寡婦再結婚
[00:11:38.000 --> 00:11:39.000]  是我們Trinity
[00:11:39.000 --> 00:11:40.000]  其中一個近時
[00:11:40.000 --> 00:11:42.000]  一個新約的同事
[00:11:42.000 --> 00:11:44.000]  說到近時的時候
[00:11:44.000 --> 00:11:46.000]  她用了一句說話
[00:11:46.000 --> 00:11:48.000]  Elizabeth Elliot很喜歡這樣說
[00:11:48.000 --> 00:11:50.000]  她說如果你怕神的時候
[00:11:50.000 --> 00:11:52.000]  你什麼都不會怕
[00:11:52.000 --> 00:11:53.000]  如果你不怕神
[00:11:53.000 --> 00:11:55.000]  你什麼都怕
[00:11:55.000 --> 00:11:57.000]  你不怕神的時候
[00:11:57.000 --> 00:11:58.000]  你什麼都怕
[00:11:58.000 --> 00:12:00.000]  這個就是這樣
[00:12:00.000 --> 00:12:03.000]  她最後雖然有兩個主
[00:12:03.000 --> 00:12:05.000]  但她怕的是一個對象
[00:12:05.000 --> 00:12:07.000]  阿哈王
[00:12:07.000 --> 00:12:09.000]  她雖然知道耶和華是真神
[00:12:09.000 --> 00:12:11.000]  甚至可以說敬畏耶和華
[00:12:11.000 --> 00:12:13.000]  但不只是怕神的時候
[00:12:13.000 --> 00:12:14.000]  你什麼都怕
[00:12:14.000 --> 00:12:16.000]  但不只是怕神的時候
[00:12:16.000 --> 00:12:18.000]  你什麼都怕
[00:12:18.000 --> 00:12:20.000]  這個就是現在的處境
[00:12:20.000 --> 00:12:22.000]  不知道敬畏誰的時候
[00:12:22.000 --> 00:12:24.000]  不知道單單敬畏上帝的時候
[00:12:24.000 --> 00:12:26.000]  就什麼都怕
[00:12:26.000 --> 00:12:28.000]  就什麼都怕
[00:12:28.000 --> 00:12:30.000]  Oswald Chambers
[00:12:30.000 --> 00:12:32.000]  是寫《鐵城為主》的作者
[00:12:32.000 --> 00:12:34.000]  是在西方
[00:12:34.000 --> 00:12:36.000]  屬靈書籍裡面
[00:12:36.000 --> 00:12:38.000]  一個出名的作者
[00:12:38.000 --> 00:12:40.000]  他是一個宣教士
[00:12:40.000 --> 00:12:42.000]  在Scotland
[00:12:42.000 --> 00:12:44.000]  當時是一個建築師等等
[00:12:44.000 --> 00:12:46.000]  然後去到不同地方
[00:12:46.000 --> 00:12:48.000]  去到日本
[00:12:48.000 --> 00:12:50.000]  去到埃及等等
[00:12:50.000 --> 00:12:52.000]  離開世界後
[00:12:52.000 --> 00:12:54.000]  做宣教工作
[00:12:54.000 --> 00:12:56.000]  他也說了同一句話
[00:12:56.000 --> 00:12:58.000]  如果我怕神的時候
[00:12:58.000 --> 00:13:00.000]  我什麼都不會怕
[00:13:00.000 --> 00:13:02.000]  第一我不怕
[00:13:02.000 --> 00:13:04.000]  我什麼都怕
[00:13:04.000 --> 00:13:06.000]  可以再說下去
[00:13:06.000 --> 00:13:08.000]  偏偏是一些宣教士
[00:13:08.000 --> 00:13:10.000]  有他們的宣教經歷的時候
[00:13:10.000 --> 00:13:12.000]  是神學家
[00:13:12.000 --> 00:13:14.000]  因為在這麼多困難的地方的時候
[00:13:14.000 --> 00:13:16.000]  就發覺
[00:13:16.000 --> 00:13:18.000]  如果你敬畏耶華的時候
[00:13:18.000 --> 00:13:20.000]  你什麼都不會怕
[00:13:20.000 --> 00:13:22.000]  如果你不懂得
[00:13:22.000 --> 00:13:24.000]  怕耶華的時候
[00:13:24.000 --> 00:13:26.000]  什麼都會怕
[00:13:26.000 --> 00:13:28.000]  這個就是俄巴底
[00:13:28.000 --> 00:13:30.000]  在這個時候的處境
[00:13:30.000 --> 00:13:32.000]  所以我們看回到
[00:13:32.000 --> 00:13:34.000]  第21節
[00:13:34.000 --> 00:13:38.000]  十八章第21節
[00:13:40.000 --> 00:13:42.000]  以利亞
[00:13:42.000 --> 00:13:44.000]  前來對眾文說
[00:13:44.000 --> 00:13:46.000]  你們心持
[00:13:46.000 --> 00:13:48.000]  兩意到幾時
[00:13:48.000 --> 00:13:50.000]  在原文來說
[00:13:50.000 --> 00:13:52.000]  這不是心持兩意
[00:13:52.000 --> 00:13:54.000]  是一個更加精彩的描述
[00:13:54.000 --> 00:13:56.000]  你騰來騰去到幾時
[00:13:56.000 --> 00:14:00.000]  為什麼要這樣翻譯呢
[00:14:00.000 --> 00:14:02.000]  我們再看下去
[00:14:02.000 --> 00:14:04.000]  二十六節
[00:14:04.000 --> 00:14:08.000]  巴力的先知
[00:14:10.000 --> 00:14:12.000]  他們將所得的牛毒
[00:14:12.000 --> 00:14:14.000]  預備好了
[00:14:14.000 --> 00:14:16.000]  從早晨到午間
[00:14:16.000 --> 00:14:18.000]  求告巴力的明說
[00:14:18.000 --> 00:14:20.000]  巴力亞求你應允我們
[00:14:20.000 --> 00:14:22.000]  卻沒有聲音
[00:14:22.000 --> 00:14:24.000]  他們在竹的壇上
[00:14:24.000 --> 00:14:26.000]  四圍在跳
[00:14:26.000 --> 00:14:28.000]  原文就是這個字
[00:14:28.000 --> 00:14:30.000]  騰來騰去
[00:14:30.000 --> 00:14:34.000]  兩次在一個這麼短的段落
[00:14:34.000 --> 00:14:36.000]  用這個字
[00:14:36.000 --> 00:14:38.000]  就是在說以色列文
[00:14:38.000 --> 00:14:40.000]  好像是敬畏耶和華的子民
[00:14:40.000 --> 00:14:42.000]  其實他們
[00:14:42.000 --> 00:14:44.000]  跟巴力先知完全一樣
[00:14:44.000 --> 00:14:46.000]  在這裏心懷
[00:14:46.000 --> 00:14:48.000]  兩意騰來騰去
[00:14:48.000 --> 00:14:50.000]  把持不定
[00:14:50.000 --> 00:14:56.000]  真正的選擇
[00:14:56.000 --> 00:14:58.000]  在這裏
[00:14:58.000 --> 00:15:00.000]  不是敬畏
[00:15:00.000 --> 00:15:02.000]  耶和華還是敬畏
[00:15:02.000 --> 00:15:04.000]  巴力
[00:15:04.000 --> 00:15:06.000]  而是敬畏一個神
[00:15:06.000 --> 00:15:08.000]  還是多個神
[00:15:08.000 --> 00:15:12.000]  如果問題這麼簡單
[00:15:12.000 --> 00:15:14.000]  巴力
[00:15:14.000 --> 00:15:16.000]  這個早就解決了問題
[00:15:16.000 --> 00:15:18.000]  現在更加難處理的問題
[00:15:18.000 --> 00:15:20.000]  就是我們敬畏一個
[00:15:20.000 --> 00:15:22.000]  還是多個
[00:15:22.000 --> 00:15:24.000]  基督徒我們通常說
[00:15:24.000 --> 00:15:26.000]  我們敬畏上帝的時候
[00:15:26.000 --> 00:15:28.000]  我們都知道大家敬畏上帝
[00:15:28.000 --> 00:15:30.000]  如果有任何選擇
[00:15:30.000 --> 00:15:32.000]  一定選上帝
[00:15:32.000 --> 00:15:34.000]  但現在問的問題就是
[00:15:34.000 --> 00:15:36.000]  以色列人
[00:15:36.000 --> 00:15:38.000]  慣常的是
[00:15:38.000 --> 00:15:40.000]  敬畏多個神明
[00:15:40.000 --> 00:15:42.000]  他們慣常不是
[00:15:42.000 --> 00:15:44.000]  不選上帝
[00:15:44.000 --> 00:15:46.000]  只是選上帝再加多個
[00:15:46.000 --> 00:15:48.000]  在不同情況底下
[00:15:48.000 --> 00:15:52.000]  這樣是不是敬畏
[00:15:52.000 --> 00:15:54.000]  這個就是這段
[00:15:54.000 --> 00:15:56.000]  經文所處理的問題
[00:15:56.000 --> 00:15:58.000]  我們看回到
[00:15:58.000 --> 00:16:00.000]  第21節
[00:16:02.000 --> 00:16:04.000]  以利亞說的話
[00:16:04.000 --> 00:16:06.000]  以色列人的回應
[00:16:06.000 --> 00:16:08.000]  追以利亞前來
[00:16:08.000 --> 00:16:10.000]  對眾文說你們心持兩意
[00:16:10.000 --> 00:16:12.000]  到幾時 你們騰來騰去
[00:16:12.000 --> 00:16:14.000]  到幾時
[00:16:14.000 --> 00:16:18.000]  若耶和華是你的神
[00:16:18.000 --> 00:16:20.000]  就當信從耶和華
[00:16:20.000 --> 00:16:22.000]  若巴力是神就當信從巴力
[00:16:22.000 --> 00:16:24.000]  眾文
[00:16:24.000 --> 00:16:26.000]  一言不答
[00:16:26.000 --> 00:16:28.000]  誤答就代表
[00:16:28.000 --> 00:16:30.000]  選擇了
[00:16:30.000 --> 00:16:32.000]  因為誤答是代表不選
[00:16:32.000 --> 00:16:34.000]  不選就代表兩個
[00:16:34.000 --> 00:16:36.000]  或多個
[00:16:36.000 --> 00:16:38.000]  當時 以色列人信仰
[00:16:38.000 --> 00:16:40.000]  特別的地方就是
[00:16:40.000 --> 00:16:42.000]  Monotheistic是單敬畏獨有的真神
[00:16:42.000 --> 00:16:44.000]  和你敬畏多神
[00:16:44.000 --> 00:16:46.000]  是截然不同
[00:16:46.000 --> 00:16:48.000]  敬畏的方法
[00:16:48.000 --> 00:16:52.000]  所以留意下
[00:16:52.000 --> 00:16:53.990]  在宣誓二十二、二十三節,怎麼說?
[00:16:53.990 --> 00:16:57.990]  以利亞對訟文說
[00:16:57.990 --> 00:16:59.990]  作耶和先知的,只剩下我一個
[00:16:59.990 --> 00:17:01.990]  巴力的先知有四百五十個人
[00:17:01.990 --> 00:17:03.990]  當給我們
[00:17:03.990 --> 00:17:05.990]  兩隻牛刀
[00:17:05.990 --> 00:17:07.990]  巴力的先知可以選一隻
[00:17:07.990 --> 00:17:09.990]  切一塊,放在柴上面
[00:17:09.990 --> 00:17:11.990]  不要點火
[00:17:11.990 --> 00:17:15.990]  你們求告你們神的名
[00:17:15.990 --> 00:17:17.990]  我求告耶和的名
[00:17:17.990 --> 00:17:19.990]  有什麼特別這句?
[00:17:19.990 --> 00:17:21.990]  特別就是
[00:17:21.990 --> 00:17:23.990]  你們這個字,二十四節
[00:17:23.990 --> 00:17:25.990]  因為同一意思
[00:17:25.990 --> 00:17:27.990]  來說話的嘛
[00:17:27.990 --> 00:17:29.990]  同一意思來說,你去叫巴力的先知
[00:17:29.990 --> 00:17:31.990]  這樣做吧
[00:17:31.990 --> 00:17:33.990]  接著下一句
[00:17:33.990 --> 00:17:35.990]  你們這樣做吧
[00:17:35.990 --> 00:17:37.990]  因為他看得很清楚
[00:17:37.990 --> 00:17:39.990]  耶和,你當了
[00:17:39.990 --> 00:17:41.990]  自己是巴力的先知
[00:17:41.990 --> 00:17:43.990]  你不選的時候
[00:17:43.990 --> 00:17:45.990]  你敬拜多個神明,你已經選了
[00:17:45.990 --> 00:17:47.990]  你已經成為了巴力
[00:17:47.990 --> 00:17:49.990]  敬拜巴力的
[00:17:49.990 --> 00:17:51.990]  特別的地方就是這樣
[00:17:51.990 --> 00:17:53.990]  敬拜巴力的,不需要
[00:17:53.990 --> 00:17:55.990]  只是敬拜巴力
[00:17:55.990 --> 00:17:57.990]  敬拜多個
[00:17:57.990 --> 00:17:59.990]  但你不選就敬拜巴力那邊
[00:17:59.990 --> 00:18:03.990]  但如果你選耶和的時候
[00:18:03.990 --> 00:18:05.990]  你選獨一的真神
[00:18:05.990 --> 00:18:07.990]  是自然不同的敬拜
[00:18:07.990 --> 00:18:11.990]  不去選擇
[00:18:11.990 --> 00:18:13.990]  就已經選擇了
[00:18:13.990 --> 00:18:15.990]  問題就是
[00:18:15.990 --> 00:18:17.990]  有什麼大不了
[00:18:17.990 --> 00:18:19.990]  這樣做
[00:18:19.990 --> 00:18:25.990]  敬拜一神和多神
[00:18:25.990 --> 00:18:27.990]  問題在哪裡
[00:18:27.990 --> 00:18:29.990]  如果你敬拜兩個
[00:18:29.990 --> 00:18:31.990]  老實說不差,再敬拜三個
[00:18:31.990 --> 00:18:33.990]  但你敬拜兩個
[00:18:33.990 --> 00:18:35.990]  和敬拜一個是
[00:18:35.990 --> 00:18:37.990]  兩種不同的世界來的
[00:18:37.990 --> 00:18:39.990]  二和三和四沒有分別
[00:18:39.990 --> 00:18:41.990]  五十沒有分別
[00:18:41.990 --> 00:18:43.990]  一和二三就有很大分別
[00:18:43.990 --> 00:18:45.990]  為什麼有這麼大分別
[00:18:45.990 --> 00:18:47.990]  你會想一想
[00:18:47.990 --> 00:18:49.990]  為什麼會敬拜多過一個神明
[00:18:49.990 --> 00:18:53.990]  這個討論不限於敬拜
[00:18:53.990 --> 00:18:55.990]  研究婚姻的人
[00:18:55.990 --> 00:18:57.990]  就知道
[00:18:57.990 --> 00:19:01.990]  一夫多妻子
[00:19:01.990 --> 00:19:03.990]  和一夫一妻子
[00:19:03.990 --> 00:19:05.990]  是很不同的
[00:19:05.990 --> 00:19:07.990]  不是數目字的不同
[00:19:07.990 --> 00:19:09.990]  你幻想一下
[00:19:09.990 --> 00:19:11.990]  為什麼會
[00:19:11.990 --> 00:19:13.990]  有一個老婆
[00:19:13.990 --> 00:19:15.990]  在社會中娶了一個老婆
[00:19:15.990 --> 00:19:17.990]  很簡單
[00:19:17.990 --> 00:19:19.990]  有個老婆是靚的
[00:19:19.990 --> 00:19:21.990]  有個老婆是煮飯的
[00:19:21.990 --> 00:19:23.990]  有個老婆是補習的
[00:19:23.990 --> 00:19:25.990]  香港是不是請工人都是這樣請
[00:19:25.990 --> 00:19:29.990]  因為你一想多過一個的時候
