
[00:00:00.000 --> 00:00:03.000]  在我們聽到之前有一個簡單的禱告
[00:08:33.000 --> 00:08:37.000]  就是男人不可以直接,沒有中間的人
[00:08:37.000 --> 00:08:40.000]  跟一個女人有對話
[00:08:40.000 --> 00:08:43.000]  耶穌反而不擔心這件事
[00:08:43.000 --> 00:08:49.000]  祂就願意被婦人接觸
[00:08:50.000 --> 00:08:51.000]  祂直接教對話
[00:08:51.000 --> 00:08:57.000]  另外祂就是很尊重小女孩
[00:08:57.000 --> 00:09:02.000]  無論是傳統的華人社會,還是傳統的以色列社會
[00:09:02.000 --> 00:09:05.000]  都會相同,重男輕女
[00:09:05.000 --> 00:09:10.000]  但是耶穌在這個故事裏面就表達
[00:09:10.000 --> 00:09:15.000]  耶穌對於小女孩有相同的尊重
[00:09:16.000 --> 00:09:21.000]  所以我們就看得到,在這個經文有幾方面的
[00:09:21.000 --> 00:09:25.000]  跨界限的一個運動
[00:09:25.000 --> 00:09:32.000]  其實我們可以說,我們的神是一個一直跨界限的一位神
[00:09:32.000 --> 00:09:37.000]  我們可以說,祂就是由神成道成肉身
[00:09:37.000 --> 00:09:39.000]  進入我們的世界
[00:09:39.000 --> 00:09:44.000]  是一個跨界限的,神成和人成之間的界限的一個運動
[00:09:45.000 --> 00:09:48.000]  或者我們可以說,整個聖經所說的故事
[00:09:48.000 --> 00:09:52.000]  說其實怎樣,上帝的恩典
[00:09:52.000 --> 00:09:59.000]  由以色列祂特別揀選的子民
[00:09:59.000 --> 00:10:01.000]  去到全世界
[00:10:01.000 --> 00:10:05.000]  都是一個跨國界限的運動
[00:10:05.000 --> 00:10:08.000]  或者相同,我們可以說
[00:10:09.000 --> 00:10:16.000]  上帝就是在聖經裏面,我們看到一個還遵守律法的
[00:10:16.000 --> 00:10:19.000]  去到愛的界限的一個運動
[00:10:19.000 --> 00:10:25.000]  所以我們一直看得到,我們的神是一個運動當中的神
[00:10:25.000 --> 00:10:28.000]  a moving god, the god who is in movement
[00:10:28.000 --> 00:10:35.000]  意思就是說,在世界相同,對於神有一個觀念
[00:10:36.000 --> 00:10:39.000]  你們記得,譬如《使道行傳》十六章
[00:10:39.000 --> 00:10:44.000]  保羅去到阿丁,去到希臘的世界裏面
[00:10:44.000 --> 00:10:52.000]  他跟一些人說,我在你們的廣場看到一個紀念碑
[00:10:52.000 --> 00:10:56.000]  就是為了這個沒名字的神
[00:10:56.000 --> 00:10:59.000]  我現在說給你們聽,你們的神是誰
[00:10:59.000 --> 00:11:02.000]  所以傳統的社會,或者哲學家
[00:11:02.000 --> 00:11:05.000]  相同對於神有一個觀念
[00:11:06.000 --> 00:11:10.000]  希臘的哲學家,他們對於神的觀念就是
[00:11:10.000 --> 00:11:13.000]  神是一個永遠不變的神
[00:11:13.000 --> 00:11:17.000]  是一個永遠離遠的,永遠不變的神
[00:11:17.000 --> 00:11:20.000]  我們的神,當然我們都相同相信
[00:11:20.000 --> 00:11:23.000]  上帝是永遠不變,他是永遠順實的
[00:11:23.000 --> 00:11:26.000]  但是我們同一時間又是相信
[00:11:26.000 --> 00:11:30.000]  所以這個在我們對於上帝的了解
[00:11:30.000 --> 00:11:34.000]  那兩方面,一方面是永遠順實的
[00:11:35.000 --> 00:11:37.000]  一方面是永遠跟我們同行的
[00:11:37.000 --> 00:11:40.000]  在這個同行當中,他會經歷到轉變
[00:11:40.000 --> 00:11:44.000]  所以在這個整個上帝的道路裏面
[00:11:44.000 --> 00:11:47.000]  當然我們會當上帝是為了自己存在
[00:11:47.000 --> 00:11:49.000]  但是相同也是跟我們同在
[00:11:49.000 --> 00:11:53.000]  在這個跟我們同在的方面
[00:11:53.000 --> 00:11:56.000]  他就是願意受轉變
[00:11:56.000 --> 00:11:59.000]  三次死在十字架上
[00:11:59.000 --> 00:12:02.000]  在耶穌基督裏面死在十字架上
[00:12:03.000 --> 00:12:05.000]  這個就是我們基督教信仰的神
[00:12:05.000 --> 00:12:11.000]  和世紀所謂的神,對於神的觀念的分別
[00:12:11.000 --> 00:12:16.000]  就是一方面信一個永遠不變的神
[00:12:16.000 --> 00:12:19.000]  在當時的希臘文化就是
[00:12:19.000 --> 00:12:23.000]  我們相信上帝有這個關愛
[00:12:23.000 --> 00:12:26.000]  有這個跟我們的同行
[00:12:26.000 --> 00:12:30.000]  所以我們相信神在自己的
[00:12:31.000 --> 00:12:34.000]  跟我們的歷史裏面,是透過耶穌的歷史裏面
[00:12:34.000 --> 00:12:37.000]  不定是一個跨過界限的上帝
[00:12:37.000 --> 00:12:39.000]  這個跨過界限
[00:12:39.000 --> 00:12:42.000]  成為了我們在基督教的歷史裏面
[00:12:42.000 --> 00:12:46.000]  一個可以說是一個一夕的運動
[00:12:46.000 --> 00:12:48.000]  就是基督教的歷史
[00:12:48.000 --> 00:12:51.000]  從這個跨過界限的運動開始
[00:12:51.000 --> 00:12:54.000]  就是保羅當時
[00:12:54.000 --> 00:12:58.000]  還有一些早期的教會的另外一些領袖
[00:12:59.000 --> 00:13:02.000]  我們可以在《聖經》裏面看到
[00:13:02.000 --> 00:13:04.000]  有一點點的爭論
[00:13:04.000 --> 00:13:09.000]  福音是否主要給予以色列人
[00:13:09.000 --> 00:13:12.000]  而是給全世界
[00:13:12.000 --> 00:13:16.000]  保羅堅持福音的核心價值
[00:13:16.000 --> 00:13:19.000]  就是不可以集中在以色列人身上
[00:13:19.000 --> 00:13:21.000]  是為全世界的
[00:13:21.000 --> 00:13:24.000]  所以他一直有這個負擔
[00:13:24.000 --> 00:13:27.000]  將福音傳教給全世界
[00:13:28.000 --> 00:13:30.000]  他就帶領到最遠的地方
[00:13:30.000 --> 00:13:33.000]  由耶路撒冷到羅馬
[00:13:33.000 --> 00:13:35.000]  有些傳統又說他甚至去到西班牙
[00:13:35.000 --> 00:13:37.000]  最西邊一點
[00:13:37.000 --> 00:13:39.000]  這些我們不知道
[00:13:39.000 --> 00:13:43.000]  總之保羅就帶領福音去到遠的地方
[00:13:43.000 --> 00:13:45.000]  相同
[00:13:45.000 --> 00:13:49.000]  在保羅之後的歷史
[00:13:49.000 --> 00:13:52.000]  我們可以當這個歷史是從耶路撒冷開始
[00:13:52.000 --> 00:13:57.000]  去到全世界不同的地方的一個歷史
[00:13:58.000 --> 00:14:00.000]  跨過種族 跨過不同宗教
[00:14:00.000 --> 00:14:04.000]  跨過語言 跨過地域上的一個界限
[00:14:04.000 --> 00:14:08.000]  這個就是福音的路程
[00:14:08.000 --> 00:14:10.000]  這個福音的道路
[00:14:10.000 --> 00:14:12.000]  在當中
[00:14:12.000 --> 00:14:14.000]  我們基督教的傳統裏面
[00:14:14.000 --> 00:14:17.000]  一個重要的發展
[00:14:17.000 --> 00:14:20.000]  是18世紀末 19世紀初開始的
[00:14:20.000 --> 00:14:23.000]  就是基督教的宣教運動
[00:14:23.000 --> 00:14:25.000]  Protestant Mission Movement
[00:14:26.000 --> 00:14:29.000]  18世紀末 19世紀初開始的
[00:14:29.000 --> 00:14:31.000]  其實我自己的差會
[00:14:31.000 --> 00:14:35.000]  都是屬於那時候的第一代的宣教
[00:14:35.000 --> 00:14:38.000]  或者第一代的差會
[00:14:38.000 --> 00:14:40.000]  就是巴式差會
[00:14:40.000 --> 00:14:43.000]  巴式差會是1815年建立的
[00:14:43.000 --> 00:14:46.000]  1847年 很早來到香港
[00:14:46.000 --> 00:14:49.000]  一直有1847年直到今天
[00:14:49.000 --> 00:14:52.000]  都有巴式差會的宣教士來到香港
[00:14:53.000 --> 00:14:58.000]  我其中是20802年
[00:14:58.000 --> 00:15:01.000]  巴式差會來香港的宣教士
[00:15:01.000 --> 00:15:03.000]  在這麼多年裏面
[00:15:03.000 --> 00:15:06.000]  在香港認識這個社會
[00:15:06.000 --> 00:15:10.000]  又開始很疼愛這個地方
[00:15:10.000 --> 00:15:12.000]  我其實剛才忘了說
[00:15:12.000 --> 00:15:14.000]  我很喜歡在香港
[00:15:14.000 --> 00:15:16.000]  不然我不會在香港有八年
[00:15:16.000 --> 00:15:19.000]  我覺得上帝恩念很遺體
[00:15:19.000 --> 00:15:21.000]  讓我可以在這裏適應
[00:15:22.000 --> 00:15:26.000]  找到很好的一班弟兄姊妹
[00:15:26.000 --> 00:15:29.000]  一起走上帝的道路
[00:15:29.000 --> 00:15:31.000]  都是感恩
[00:15:31.000 --> 00:15:34.000]  總之我就是在這個
[00:15:34.000 --> 00:15:37.000]  基督教的宣教運動
[00:15:37.000 --> 00:15:40.000]  18世紀末 19世紀初開始
[00:15:40.000 --> 00:15:42.000]  我們就是有一個特色
[00:15:42.000 --> 00:15:47.000]  就是宣教不是只有專家要做的
[00:15:47.000 --> 00:15:50.000]  而是宣教是每一個人
[00:15:51.000 --> 00:15:52.000]  每一個領導都有一個責任
[00:15:52.000 --> 00:15:55.000]  所以由當時開始
[00:15:55.000 --> 00:15:57.000]  我們的觀念就是
[00:15:57.000 --> 00:16:00.000]  宣教是大家一起有份
[00:16:00.000 --> 00:16:02.000]  所以宣教我今天當然想
[00:16:02.000 --> 00:16:04.000]  鼓勵大家 提醒大家
[00:16:04.000 --> 00:16:06.000]  宣教不只是有些人做
[00:16:06.000 --> 00:16:08.000]  有些宣教士 有些專家
[00:16:08.000 --> 00:16:10.000]  而是每一個人有份
[00:16:10.000 --> 00:16:15.000]  但宣教士未必只是全福音
[00:16:15.000 --> 00:16:17.000]  而是多過全福音
[00:16:18.000 --> 00:16:21.000]  包括很多其他的
[00:16:21.000 --> 00:16:26.000]  但其實基督教的宣教運動
[00:16:26.000 --> 00:16:28.000]  更早一點
[00:16:28.000 --> 00:16:31.000]  到了16世紀 17世紀
[00:16:31.000 --> 00:16:33.000]  當中一個重要的人物
[00:16:33.000 --> 00:16:35.000]  就是約翰·韋斯尼
[00:16:35.000 --> 00:16:37.000]  他在18世紀初
[00:16:37.000 --> 00:16:39.000]  早一百年
[00:16:39.000 --> 00:16:43.000]  就是基督教宣教運動
[00:16:43.000 --> 00:16:46.000]  真的開始之前一百年
[00:16:47.000 --> 00:16:48.000]  他講了一個很出名的說話
[00:16:48.000 --> 00:16:51.000]  他就說世界是我的目區
[00:16:51.000 --> 00:16:53.000]  世界是我的目區
[00:16:53.000 --> 00:16:57.000]  代表我做牧師或者我做信徒
[00:16:57.000 --> 00:17:00.000]  我不是為了教會存在
[00:17:00.000 --> 00:17:03.000]  我的主要關懷不是在教會
[00:17:03.000 --> 00:17:06.000]  當然我會很關心我旁邊的弟兄姊妹
[00:17:06.000 --> 00:17:08.000]  這是一家人
[00:17:08.000 --> 00:17:10.000]  但是我的目標
[00:17:10.000 --> 00:17:12.000]  我的負擔就是世界
[00:17:12.000 --> 00:17:16.000]  上帝呼召我在世界裡面
[00:17:17.000 --> 00:17:18.000]  做侍公
[00:17:18.000 --> 00:17:21.000]  所以我們基本的信息
[00:17:21.000 --> 00:17:23.000]  都會是我們要下山
[00:17:23.000 --> 00:17:25.000]  我們要入世
[00:17:25.000 --> 00:17:27.000]  所以這也是宣教
[00:17:27.000 --> 00:17:30.000]  入世 入到社會裡面的同父
[00:17:30.000 --> 00:17:35.000]  所以我自己所選擇
[00:17:35.000 --> 00:17:37.000]  或者我所受負擔
[00:17:37.000 --> 00:17:39.000]  所受呼召的一個
[00:17:39.000 --> 00:17:41.000]  宣教侍奉的一個關懷
[00:17:41.000 --> 00:17:43.000]  就是監獄
[00:17:43.000 --> 00:17:45.000]  當然我在監獄裡面
[00:17:46.000 --> 00:17:49.000]  有不同的原因為什麼要去那裡
[00:17:49.000 --> 00:17:51.000]  可能是最早期
[00:17:51.000 --> 00:17:54.000]  我去監獄我兒子其實來香港之前
[00:17:54.000 --> 00:17:56.000]  都是在瑞士做監獄侍公
[00:17:56.000 --> 00:18:00.000]  我想最早期都有一個好奇的心
[00:18:00.000 --> 00:18:03.000]  在那裡那些四面牆後面是什麼
[00:18:03.000 --> 00:18:05.000]  那些人是什麼人
[00:18:05.000 --> 00:18:08.000]  但是慢慢 其實很快發現到
[00:18:08.000 --> 00:18:10.000]  這些人是很值得
[00:18:10.000 --> 00:18:12.000]  一起走的
[00:18:12.000 --> 00:18:14.000]  跟他們一起走的
[00:18:15.000 --> 00:18:16.000]  他們特別有需要
[00:18:16.000 --> 00:18:18.000]  我一樣有需要
[00:18:18.000 --> 00:18:20.000]  你們一樣有需要
[00:18:20.000 --> 00:18:22.000]  但是他們是有一種坦白
[00:18:22.000 --> 00:18:24.000]  有一種直接
[00:18:24.000 --> 00:18:26.000]  令我很受感動
[00:18:26.000 --> 00:18:28.000]  我很欣賞跟他們一起
[00:18:28.000 --> 00:18:32.000]  經歷到 認識到主的恩典
[00:18:32.000 --> 00:18:34.000]  跟他們一起走的一段時間
[00:18:34.000 --> 00:18:36.000]  在他們身上看到
[00:18:36.000 --> 00:18:38.000]  上帝的奇妙的作為
[00:18:38.000 --> 00:18:41.000]  也都我發現到
[00:18:41.000 --> 00:18:43.000]  監獄當然是一個
[00:18:44.000 --> 00:18:46.000]  象徵上的價值
[00:18:46.000 --> 00:18:48.000]  是一個象徵
[00:18:48.000 --> 00:18:50.000]  因為監獄是代表
[00:18:50.000 --> 00:18:53.000]  我們好像被困住了
[00:18:53.000 --> 00:18:56.000]  好像在死亡的世界裡被困住了
[00:18:56.000 --> 00:18:58.000]  可能大家都聽過
[00:18:58.000 --> 00:19:00.000]  監獄的花名
[00:19:00.000 --> 00:19:02.000]  赤柱監獄的花名叫做什麼
[00:19:02.000 --> 00:19:04.000]  是不是聽過
[00:19:04.000 --> 00:19:06.000]  叫做祠堂
[00:19:06.000 --> 00:19:08.000]  祠堂就代表
[00:19:08.000 --> 00:19:10.000]  死人的地方
[00:19:10.000 --> 00:19:12.000]  那些人探訪
[00:19:13.000 --> 00:19:14.000]  他們也有另外一個監獄的
[00:19:14.000 --> 00:19:16.000]  語言的花名
[00:19:16.000 --> 00:19:18.000]  叫做敗山
[00:19:18.000 --> 00:19:20.000]  敗山也是代表
[00:19:20.000 --> 00:19:22.000]  好像死亡的地方
[00:19:22.000 --> 00:19:24.000]  所以
[00:19:24.000 --> 00:19:27.000]  坐牢的人當自己好像死了
[00:19:27.000 --> 00:19:29.000]  沒有什麼生活
[00:19:29.000 --> 00:19:31.000]  沒有什麼自由
[00:19:31.000 --> 00:19:34.000]  沒有了自由就好像死了
[00:19:34.000 --> 00:19:36.000]  所以我就聽到
[00:19:36.000 --> 00:19:39.000]  耶穌錄到陰間
[00:19:39.000 --> 00:19:42.000]  令陰間當中的人
[00:19:43.000 --> 00:19:44.000]  得到釋放
[00:19:44.000 --> 00:19:47.000]  令我覺得是一個好意思的訊息
[00:19:47.000 --> 00:19:51.000]  當然我也想帶這個自由的訊息給他們
[00:19:51.000 --> 00:19:53.000]  但是同一時間我告訴他們
[00:19:53.000 --> 00:19:56.000]  對不起我沒有鎖匙可以帶你出去
[00:19:56.000 --> 00:19:58.000]  再享受外面的世界
[00:19:58.000 --> 00:20:00.000]  有些時候很多時候其實都想
[00:20:00.000 --> 00:20:02.000]  我覺得坦白來講
[00:20:02.000 --> 00:20:04.000]  我覺得香港的懲罰
[00:20:04.000 --> 00:20:06.000]  那些刑期是太長的
[00:20:06.000 --> 00:20:08.000]  是不合理的
[00:20:08.000 --> 00:20:10.000]  但是沒辦法
[00:20:11.000 --> 00:20:13.000]  我們是有一種
[00:20:13.000 --> 00:20:15.000]  可能是一個社會的
[00:20:15.000 --> 00:20:17.000]  共通的看法
[00:20:17.000 --> 00:20:21.000]  要很嚴格地懲罰犯法的人
[00:20:21.000 --> 00:20:23.000]  我不知道是不是要不要這麼重
[00:20:23.000 --> 00:20:25.000]  但是總之是
[00:20:25.000 --> 00:20:27.000]  無論重或不重
[00:20:27.000 --> 00:20:29.000]  三至短的時間你都會覺得
[00:20:29.000 --> 00:20:31.000]  真的好像死了
[00:20:31.000 --> 00:20:33.000]  但是釋放不只是走出去
[00:20:33.000 --> 00:20:35.000]  釋放也是
[00:20:35.000 --> 00:20:37.000]  享受一種
[00:20:37.000 --> 00:20:39.000]  靈性上的釋放
[00:20:40.000 --> 00:20:41.000]  就像史道行傳
[00:20:41.000 --> 00:20:44.000]  都是十六章的一個故事
[00:20:44.000 --> 00:20:46.000]  保羅和塞拉
[00:20:46.000 --> 00:20:48.000]  在坐牢
[00:20:48.000 --> 00:20:50.000]  然後在坐牢的階段裏面
[00:20:50.000 --> 00:20:53.000]  他們就是開始送幣
[00:20:53.000 --> 00:20:55.000]  在送幣當中發生地震
[00:20:55.000 --> 00:20:58.000]  全部監獄的門會拆開
[00:20:58.000 --> 00:21:00.000]  但是他們不會走
[00:21:00.000 --> 00:21:02.000]  為什麼要走
[00:21:02.000 --> 00:21:04.000]  他們已經在送幣裏面經歷到自由
[00:21:04.000 --> 00:21:06.000]  所以我就是覺得
[00:21:06.000 --> 00:21:09.000]  當然監獄是一個很特別的
[00:21:10.000 --> 00:21:11.000]  很特別的地方
[00:21:11.000 --> 00:21:13.000]  因為我們在那裏更加可以經歷到
[00:21:13.000 --> 00:21:16.000]  自由和釋放是代表什麼
[00:21:16.000 --> 00:21:19.000]  但是相同的我又發現到
[00:21:19.000 --> 00:21:23.000]  其實監獄是一個社會的結構
[00:21:23.000 --> 00:21:25.000]  是一個社會建設
[00:21:25.000 --> 00:21:27.000]  令我們自己覺得舒服一點
[00:21:27.000 --> 00:21:30.000]  因為我們是透過這些四個牆
[00:21:30.000 --> 00:21:33.000]  其實不需要這麼高的牆
[00:21:33.000 --> 00:21:36.000]  因為其實那些人都不能走
[00:21:36.000 --> 00:21:38.000]  其實是三至沒有這麼高的
[00:21:39.000 --> 00:21:41.000]  但是表達那裏面的人是很壞的
[00:21:41.000 --> 00:21:43.000]  是很危險的人
[00:21:43.000 --> 00:21:45.000]  當然不是
[00:21:45.000 --> 00:21:47.000]  他們是普通的人
[00:21:47.000 --> 00:21:49.000]  好像你我一樣
[00:21:49.000 --> 00:21:51.000]  但是這些四個牆這麼高的牆
[00:21:51.000 --> 00:21:53.000]  就是令外面的人覺得
[00:21:53.000 --> 00:21:55.000]  我們限制得到
[00:21:55.000 --> 00:21:58.000]  我們處理得到這些壞人的問題
[00:21:58.000 --> 00:22:01.000]  那我們就好像放在垃圾桶裏面
[00:22:01.000 --> 00:22:03.000]  放一些壞的人在那裏
[00:22:03.000 --> 00:22:06.000]  我們相反就是一些好的人
[00:22:06.000 --> 00:22:08.000]  當然不是這樣
[00:22:09.000 --> 00:22:10.000]  當然大家都知道
[00:22:10.000 --> 00:22:12.000]  外面有好人有壞人
