
[00:00:00.000 --> 00:00:04.400]  今天我們一起來先開始讀今天的經文
[00:02:56.500 --> 00:02:57.500]  耶穌就說這個婦人
[00:02:57.500 --> 00:02:59.500]  事常都來打的水
[00:02:59.500 --> 00:03:01.500]  就和她展開一場
[00:03:01.500 --> 00:03:06.500]  關於這個婦人的生命和救恩的對話
[00:03:06.500 --> 00:03:09.500]  這個婦人見到耶穌
[00:03:09.500 --> 00:03:12.500]  即是猶太人來和她拿水喝
[00:03:12.500 --> 00:03:13.500]  她就覺得
[00:03:13.500 --> 00:03:15.500]  為什麼會這樣
[00:03:15.500 --> 00:03:19.500]  因為這裡說猶太人和撒瑪利亞人沒有來往
[00:03:19.500 --> 00:03:22.500]  其實猶太人是歧視
[00:03:22.500 --> 00:03:24.500]  不喜歡撒瑪利亞人
[00:03:24.500 --> 00:03:25.500]  所以她會想
[00:03:25.500 --> 00:03:28.500]  為什麼猶太人會來問我拿水
[00:03:28.500 --> 00:03:29.500]  其實這個意思
[00:03:29.500 --> 00:03:30.500]  更深的意思
[00:03:30.500 --> 00:03:31.500]  沒有來往的意思
[00:03:31.500 --> 00:03:33.500]  更加是說
[00:03:33.500 --> 00:03:35.500]  其實以前那時候
[00:03:35.500 --> 00:03:37.500]  猶太人和撒瑪利亞人
[00:03:37.500 --> 00:03:40.500]  是不會一起用一個器皿
[00:03:40.500 --> 00:03:41.500]  不會共用
[00:03:41.500 --> 00:03:45.500]  因為猶太人覺得自己是聖潔
[00:03:45.500 --> 00:03:50.500]  和她一起用碗杯
[00:03:50.500 --> 00:03:52.500]  會玷污我
[00:03:52.500 --> 00:03:55.500]  所以那時候她問她拿水喝
[00:03:55.500 --> 00:03:58.500]  婦人心裡很疑惑
[00:03:58.500 --> 00:03:59.500]  是不是真的你
[00:03:59.500 --> 00:04:03.500]  你用我的水罐來喝水嗎
[00:04:03.500 --> 00:04:04.500]  她這樣想
[00:04:04.500 --> 00:04:06.500]  所以其實她表現得有點抗拒
[00:04:06.500 --> 00:04:08.500]  但是耶穌怎樣回答她
[00:04:08.500 --> 00:04:10.500]  其實她沒有理會她抗拒
[00:04:10.500 --> 00:04:12.500]  如果你知道
[00:04:12.500 --> 00:04:14.500]  神的恩賜
[00:04:14.500 --> 00:04:15.500]  如果你看回聖經
[00:04:15.500 --> 00:04:17.500]  Gifts的意思
[00:04:17.500 --> 00:04:18.500]  其實是一個禮物
[00:04:18.500 --> 00:04:19.500]  說到救恩
[00:04:19.500 --> 00:04:20.500]  如果你知道
[00:04:20.500 --> 00:04:24.500]  和知道現在和你說話的是誰
[00:04:24.500 --> 00:04:28.500]  你就要向他求活水
[00:04:28.500 --> 00:04:30.500]  我心裡想
[00:04:30.500 --> 00:04:32.500]  當時如果我是撒瑪利亞婦人
[00:04:32.500 --> 00:04:34.500]  我知不知道耶穌說什麼
[00:04:34.500 --> 00:04:36.500]  不知道他說什麼
[00:04:36.500 --> 00:04:37.500]  這麼深的
[00:04:37.500 --> 00:04:39.500]  明明你問我拿水喝
[00:04:39.500 --> 00:04:40.500]  那就是井水
[00:04:40.500 --> 00:04:41.500]  我每天都打
[00:04:41.500 --> 00:04:43.500]  這些井水還有什麼水
[00:04:43.500 --> 00:04:44.500]  什麼活水
[00:04:44.500 --> 00:04:47.500]  真是頭無水
[00:04:47.500 --> 00:04:49.500]  但是
[00:04:49.500 --> 00:04:52.500]  究竟耶穌想說些什麼
[00:04:52.500 --> 00:04:53.500]  頂枝妹
[00:04:53.500 --> 00:04:55.500]  水我們知道是什麼
[00:04:55.500 --> 00:04:57.500]  活水你知不知道是什麼
[00:04:57.500 --> 00:04:59.500]  其實耶穌就是要透過這個對話
[00:04:59.500 --> 00:05:02.500]  和我們說水和活水的分別
[00:05:02.500 --> 00:05:04.500]  水其實我們都知道
[00:05:04.500 --> 00:05:06.500]  我們經常帶著一支水
[00:05:06.500 --> 00:05:08.500]  我們去哪裡喝水
[00:05:08.500 --> 00:05:09.500]  其實因為
[00:05:09.500 --> 00:05:11.500]  你喝了這些物質
[00:05:11.500 --> 00:05:12.500]  水是一個物質
[00:05:12.500 --> 00:05:14.500]  我們喝了這些水之後
[00:05:14.500 --> 00:05:16.500]  我們仍然會繼續頸渴
[00:05:16.500 --> 00:05:17.500]  是不是
[00:05:17.500 --> 00:05:18.500]  我不是說
[00:05:18.500 --> 00:05:20.500]  我年頭喝了一杯水
[00:05:20.500 --> 00:05:21.500]  我就一年不用喝水
[00:05:21.500 --> 00:05:22.500]  不是
[00:05:22.500 --> 00:05:24.500]  我們不停都要補充水
[00:05:24.500 --> 00:05:25.500]  因為我們的身體
[00:05:25.500 --> 00:05:27.500]  65%以上都是水分
[00:05:27.500 --> 00:05:28.500]  我們血液
[00:05:28.500 --> 00:05:29.500]  消化
[00:05:29.500 --> 00:05:31.500]  各樣都是需要水
[00:05:31.500 --> 00:05:33.500]  所以其實這裡說的是
[00:05:33.500 --> 00:05:35.500]  一個必需品
[00:05:35.500 --> 00:05:38.500]  但是我們在聖經裡面創世的第一章
[00:05:38.500 --> 00:05:40.500]  我們看到神創造這個世界的時候
[00:05:40.500 --> 00:05:43.500]  其實水也是一個基礎
[00:05:43.500 --> 00:05:44.500]  是不是
[00:05:44.500 --> 00:05:46.500]  其實這個說的是
[00:05:46.500 --> 00:05:50.500]  水其實有不同的意義
[00:05:50.500 --> 00:05:52.500]  其實也是代表了生命
[00:05:52.500 --> 00:05:53.500]  也代表了我們
[00:05:53.500 --> 00:05:54.500]  象徵了我們
[00:05:54.500 --> 00:05:57.500]  生命和其實我們每一個人
[00:05:57.500 --> 00:05:59.500]  都是追求那種安全感
[00:05:59.500 --> 00:06:00.500]  我們需要安全感
[00:06:00.500 --> 00:06:01.500]  是不是
[00:06:01.500 --> 00:06:03.500]  我們需要滿足
[00:06:03.500 --> 00:06:05.500]  我們經常說我今天吃了一頓飯
[00:06:05.500 --> 00:06:07.500]  很好吃
[00:06:07.500 --> 00:06:09.500]  我覺得很滿足
[00:06:09.500 --> 00:06:10.500]  是不是
[00:06:10.500 --> 00:06:11.500]  其實我們做很多事情
[00:06:11.500 --> 00:06:13.500]  都是追求我自己
[00:06:13.500 --> 00:06:15.500]  生命裡面的一些滿足
[00:06:15.500 --> 00:06:19.500]  這裡就用水來做一個象徵
[00:06:19.500 --> 00:06:20.500]  而水
[00:06:20.500 --> 00:06:22.500]  在這個撒瑪利亞婦人的故事裡面
[00:06:22.500 --> 00:06:25.500]  其實水有兩個意思
[00:06:25.500 --> 00:06:26.500]  耶穌說
[00:06:26.500 --> 00:06:28.500]  第一就是井水
[00:06:28.500 --> 00:06:29.500]  就是我們喝的水
[00:06:29.500 --> 00:06:30.500]  是不是
[00:06:30.500 --> 00:06:31.500]  就是物質的水
[00:06:31.500 --> 00:06:33.500]  會口渴
[00:06:33.500 --> 00:06:35.500]  也用了來
[00:06:35.500 --> 00:06:36.500]  喝完再口渴
[00:06:36.500 --> 00:06:38.500]  用了來表示什麼
[00:06:38.500 --> 00:06:41.500]  比喻這個世界的水
[00:06:41.500 --> 00:06:43.500]  來滿足我們那些
[00:06:43.500 --> 00:06:44.500]  譬如什麼
[00:06:44.500 --> 00:06:46.500]  我們都追求財富
[00:06:46.500 --> 00:06:47.500]  是不是
[00:06:47.500 --> 00:06:48.500]  情感
[00:06:48.500 --> 00:06:49.500]  我們追求友情
[00:06:49.500 --> 00:06:50.500]  追求愛情
[00:06:50.500 --> 00:06:52.500]  我們追求成就
[00:06:52.500 --> 00:06:54.500]  這些好像都是我們用來
[00:06:54.500 --> 00:06:55.500]  我有了這些東西
[00:06:55.500 --> 00:06:57.500]  我好像就會很滿足
[00:06:57.500 --> 00:06:58.500]  我沒有了這些東西
[00:06:58.500 --> 00:06:59.500]  好像很害怕
[00:06:59.500 --> 00:07:02.500]  好像缺乏了人生
[00:07:02.500 --> 00:07:03.500]  我要靠這些東西
[00:07:03.500 --> 00:07:04.500]  但是
[00:07:04.500 --> 00:07:05.500]  耶穌經常說
[00:07:05.500 --> 00:07:09.500]  這些其實就好像一個破裂的池
[00:07:09.500 --> 00:07:11.500]  其實你追到這些
[00:07:11.500 --> 00:07:13.500]  其實我們都需要的
[00:07:13.500 --> 00:07:14.500]  我們都需要有錢
[00:07:14.500 --> 00:07:15.500]  是不是
[00:07:15.500 --> 00:07:16.500]  我們要用
[00:07:16.500 --> 00:07:17.500]  但是其實
[00:07:17.500 --> 00:07:18.500]  當你如果只是追求這些東西的時候
[00:07:18.500 --> 00:07:19.500]  你會發現
[00:07:19.500 --> 00:07:20.500]  其實這些東西
[00:07:20.500 --> 00:07:21.500]  是永遠都沒有辦法
[00:07:21.500 --> 00:07:23.500]  來滿足我們的心靈
[00:07:23.500 --> 00:07:25.500]  我吃完一餐很好吃的飯
[00:07:25.500 --> 00:07:26.500]  明天
[00:07:26.500 --> 00:07:29.500]  我又繼續要去找更好的東西吃
[00:07:29.500 --> 00:07:31.500]  好像永遠都不滿足
[00:07:31.500 --> 00:07:32.500]  而耶利米蘇
[00:07:32.500 --> 00:07:34.500]  其實猶太人都清楚
[00:07:34.500 --> 00:07:36.500]  水和活水的分別
[00:07:36.500 --> 00:07:37.500]  我們一起來讀
[00:07:37.500 --> 00:07:38.500]  二章十三節
[00:07:38.500 --> 00:07:39.500]  耶利米蘇
[00:07:39.500 --> 00:07:41.500]  因為我的百姓
[00:07:41.500 --> 00:07:43.500]  做了兩件惡事
[00:07:43.500 --> 00:07:46.500]  就是離棄我這活水的泉源
[00:07:46.500 --> 00:07:48.500]  為自己作出池子
[00:07:48.500 --> 00:07:52.500]  是破裂不能泉水的池子
[00:07:52.500 --> 00:07:53.500]  就是說其實
[00:07:53.500 --> 00:07:56.500]  好像人不是喝活水
[00:07:56.500 --> 00:07:59.500]  只是喝地上的水
[00:07:59.500 --> 00:08:01.500]  這個情況就好像
[00:08:01.500 --> 00:08:03.500]  一個裂了的人
[00:08:03.500 --> 00:08:04.500]  不去找活水
[00:08:04.500 --> 00:08:05.500]  只是做這些
[00:08:05.500 --> 00:08:07.500]  就好像一個裂了的池
[00:08:07.500 --> 00:08:09.500]  其實永遠都不能滿足
[00:08:09.500 --> 00:08:11.500]  每次用完都流失了
[00:08:11.500 --> 00:08:12.500]  沒有了
[00:08:12.500 --> 00:08:14.500]  所以這個意思就是說
[00:08:14.500 --> 00:08:16.500]  地上的一些物質
[00:08:16.500 --> 00:08:20.500]  其實是不能夠真正滿足人的生命
[00:08:20.500 --> 00:08:21.500]  這個意思
[00:08:21.500 --> 00:08:23.500]  所以耶穌就和這個婦人
[00:08:23.500 --> 00:08:25.500]  帶出活水
[00:08:25.500 --> 00:08:26.500]  活水是什麼?
[00:08:26.500 --> 00:08:28.500]  就是一個屬靈方面的水
[00:08:28.500 --> 00:08:29.500]  你要用一個另外的角度
[00:08:29.500 --> 00:08:30.500]  就是人的生命
[00:08:30.500 --> 00:08:32.500]  其實怎樣能夠得滿足呢?
[00:08:32.500 --> 00:08:34.500]  不是靠地上的物質
[00:08:34.500 --> 00:08:36.500]  而是靠這個活水
[00:08:36.500 --> 00:08:38.500]  就是這個神給的活水
[00:08:38.500 --> 00:08:40.500]  這裡說
[00:08:40.500 --> 00:08:42.500]  祂所賜的活水
[00:08:42.500 --> 00:08:43.500]  十四字這裡
[00:08:43.500 --> 00:08:44.500]  我所賜
[00:08:44.500 --> 00:08:46.500]  就是說其實這個水
[00:08:46.500 --> 00:08:47.500]  喝了是神
[00:08:47.500 --> 00:08:48.500]  源頭是神
[00:08:48.500 --> 00:08:49.500]  不是自己
[00:08:49.500 --> 00:08:52.500]  我們可以去得到的
[00:08:52.500 --> 00:08:53.500]  而這個水
[00:08:53.500 --> 00:08:54.500]  喝了
[00:08:54.500 --> 00:08:56.500]  永遠不會再渴
[00:08:56.500 --> 00:08:57.500]  有一種水
[00:08:57.500 --> 00:09:00.500]  喝了不會再口渴
[00:09:00.500 --> 00:09:02.500]  你想要嗎?
[00:09:02.500 --> 00:09:04.500]  我覺得想要
[00:09:04.500 --> 00:09:06.500]  其實永遠都不會再渴
[00:09:06.500 --> 00:09:07.500]  其實這裡說的渴
[00:09:07.500 --> 00:09:10.500]  是我們心靈裡的那種渴
[00:09:10.500 --> 00:09:11.500]  我們不再渴
[00:09:11.500 --> 00:09:12.500]  就是說
[00:09:12.500 --> 00:09:14.500]  當我們喝了這個活水的時候
[00:09:14.500 --> 00:09:15.500]  我們人生
[00:09:15.500 --> 00:09:18.500]  我們心靈裡的最深處
[00:09:18.500 --> 00:09:20.500]  是能夠得到滿足的
[00:09:20.500 --> 00:09:21.500]  這個活水
[00:09:21.500 --> 00:09:23.500]  是滿足我們心靈
[00:09:23.500 --> 00:09:25.500]  並且帶來一個永恆的滿足
[00:09:25.500 --> 00:09:26.500]  這裡說
[00:09:26.500 --> 00:09:29.500]  其實帶來永生
[00:09:29.500 --> 00:09:30.500]  和內在的存在
[00:09:30.500 --> 00:09:31.500]  帶來永生
[00:09:31.500 --> 00:09:33.500]  其實是說
[00:09:33.500 --> 00:09:34.500]  是什麼?
[00:09:34.500 --> 00:09:35.500]  永生是什麼?
[00:09:35.500 --> 00:09:36.500]  是不是長生不老
[00:09:36.500 --> 00:09:38.500]  喝了這個水?
[00:09:38.500 --> 00:09:39.500]  不是啊
[00:09:39.500 --> 00:09:42.500]  其實是神永遠的同在
[00:09:42.500 --> 00:09:43.500]  在說
[00:09:43.500 --> 00:09:45.500]  而這個內在
[00:09:45.500 --> 00:09:46.500]  這個水
[00:09:46.500 --> 00:09:49.500]  是指在人的裡面
[00:09:49.500 --> 00:09:50.500]  湧出來
[00:09:50.500 --> 00:09:51.500]  是不是?
[00:09:51.500 --> 00:09:52.500]  而在人的裡面
[00:09:52.500 --> 00:09:53.500]  就是說
[00:09:53.500 --> 00:09:55.500]  其實不是一些外在的物質
[00:09:55.500 --> 00:09:56.500]  或者塗在皮膚上
[00:09:56.500 --> 00:09:57.500]  或者怎麼樣
[00:09:57.500 --> 00:09:58.500]  而是在我們裡面
[00:09:58.500 --> 00:10:01.500]  當我們去領受這個活水的時候
[00:10:01.500 --> 00:10:02.500]  這個活水
[00:10:02.500 --> 00:10:03.500]  就在我們生命
[00:10:03.500 --> 00:10:04.500]  在我們裡面
[00:10:04.500 --> 00:10:06.500]  湧流出來
[00:10:06.500 --> 00:10:08.500]  內在一個的存在
[00:10:08.500 --> 00:10:11.500]  這個就是活水的特點
[00:10:11.500 --> 00:10:13.500]  不是我們自己
[00:10:13.500 --> 00:10:14.500]  可以去達到的
[00:10:14.500 --> 00:10:18.500]  或者是怎樣拿到的
[00:10:18.500 --> 00:10:21.500]  當我們來看看其他的聖經
[00:10:21.500 --> 00:10:25.500]  約翰福音的七章三十八至三十九節
[00:10:25.500 --> 00:10:28.500]  我們一起讀一下這段聖經
[00:10:28.500 --> 00:10:29.500]  信我的人
[00:10:29.500 --> 00:10:31.500]  就如經上所說
[00:10:31.500 --> 00:10:35.500]  從他腹中要流出活水的江河來
[00:10:35.500 --> 00:10:37.500]  耶穌這話是指著
[00:10:37.500 --> 00:10:38.500]  信他之人
[00:10:38.500 --> 00:10:40.500]  要受聖靈說的
[00:10:40.500 --> 00:10:43.500]  那時還沒有賜下聖靈來
[00:10:43.500 --> 00:10:46.500]  因為耶穌尚未得著榮耀
[00:10:46.500 --> 00:10:47.500]  這裡說
[00:10:47.500 --> 00:10:48.500]  其實我們信主的人
[00:10:48.500 --> 00:10:50.500]  腹中要流出活水的江河
[00:10:50.500 --> 00:10:53.500]  江河就是指聖靈
[00:10:53.500 --> 00:10:54.500]  所以我們經常說
[00:10:54.500 --> 00:10:56.500]  為什麼聖靈充滿我們
[00:10:56.500 --> 00:10:57.500]  我們活水的江河
[00:10:57.500 --> 00:10:58.500]  就是其實
[00:10:58.500 --> 00:11:00.500]  這個活水就是一個聖靈
[00:11:00.500 --> 00:11:02.500]  在我們生命裡面
[00:11:02.500 --> 00:11:04.500]  在我們心裡面
[00:11:04.500 --> 00:11:05.500]  湧流出來的能力
[00:11:05.500 --> 00:11:06.500]  而這個聖靈的能力
[00:11:06.500 --> 00:11:08.500]  是神的能力
[00:11:08.500 --> 00:11:09.500]  帶來我們生命裡面
[00:11:09.500 --> 00:11:11.500]  一個很大的更生
[00:11:11.500 --> 00:11:13.500]  還有一個所謂屬天的能力
[00:11:13.500 --> 00:11:14.500]  剛才我們看到
[00:11:14.500 --> 00:11:17.500]  阿里士跟我們祈禱
[00:11:17.500 --> 00:11:18.500]  屬天的能力
[00:11:18.500 --> 00:11:21.500]  什麼是屬天的能力
[00:11:21.500 --> 00:11:23.500]  就是在風浪裡面
[00:11:23.500 --> 00:11:25.500]  很大的風浪裡面
[00:11:25.500 --> 00:11:28.500]  你都有那種平安
[00:11:28.500 --> 00:11:30.500]  一般的人沒有
[00:11:30.500 --> 00:11:31.500]  一有風浪
[00:11:31.500 --> 00:11:32.500]  我很害怕
[00:11:32.500 --> 00:11:34.500]  環境一改變
[00:11:34.500 --> 00:11:36.500]  我很害怕
[00:11:36.500 --> 00:11:38.500]  我害怕自己應付不了
[00:11:38.500 --> 00:11:40.500]  我不知道明天會怎樣
[00:11:40.500 --> 00:11:41.500]  但那種屬天的能力
[00:11:41.500 --> 00:11:44.500]  就是當你有神永生的泉水
[00:11:44.500 --> 00:11:46.500]  在你裡面湧流的時候
[00:11:46.500 --> 00:11:47.500]  有風浪
[00:11:47.500 --> 00:11:49.500]  我們都能夠有平安
[00:11:49.500 --> 00:11:52.500]  在我金錢缺乏的時候
[00:11:52.500 --> 00:11:56.500]  我仍然有那份安穩
[00:11:56.500 --> 00:11:59.500]  這個就是屬天的能力
[00:11:59.500 --> 00:12:01.500]  不是我們自己可以有的
[00:12:01.500 --> 00:12:03.500]  是上帝賜給我們的
[00:12:03.500 --> 00:12:04.500]  就是這個活水
[00:12:04.500 --> 00:12:09.500]  所以耶穌跟撒瑪利亞夫人說
[00:12:09.500 --> 00:12:12.500]  其實你需要的不單止是井水
[00:12:12.500 --> 00:12:14.500]  你更加要活水
[00:12:14.500 --> 00:12:18.500]  你要求有這個活水
[00:12:18.500 --> 00:12:22.500]  當然耶穌知道人的需要
[00:12:22.500 --> 00:12:25.500]  當我們被創造出來犯罪的時候
[00:12:25.500 --> 00:12:28.500]  其實我們的心已經有個洞
[00:12:28.500 --> 00:12:29.500]  有個缺口
[00:12:29.500 --> 00:12:31.500]  這個缺口其實耶穌只是說
[00:12:31.500 --> 00:12:34.500]  其實你用這個世界上所有的水
[00:12:34.500 --> 00:12:37.500]  都是不能夠填滿你的
[00:12:37.500 --> 00:12:39.500]  你要知道只有一種水
[00:12:39.500 --> 00:12:40.500]  就是活水
[00:12:40.500 --> 00:12:42.500]  也是從祂而來的
[00:12:42.500 --> 00:12:44.500]  是能夠填滿我們的生命
[00:12:44.500 --> 00:12:46.500]  滿足我們的生命
[00:12:46.500 --> 00:12:47.500]  他跟婦人說
[00:12:47.500 --> 00:12:48.500]  不過很特別
[00:12:48.500 --> 00:12:50.500]  這個故事說到最後
[00:12:50.500 --> 00:12:53.500]  其實這個婦人是得著了這個活水
[00:12:53.500 --> 00:12:57.500]  但其實她剛剛才聽到活水
[00:12:57.500 --> 00:13:01.500]  我都不知道什麼是活水
[00:13:01.500 --> 00:13:04.500]  她更加不會求
[00:13:04.500 --> 00:13:06.500]  譬如我們自己都會求
[00:13:06.500 --> 00:13:09.500]  求主賜金錢給我
[00:13:09.500 --> 00:13:11.500]  或者我想要什麼
[00:13:11.500 --> 00:13:13.500]  我們都會去求
[00:13:13.500 --> 00:13:15.500]  但其實她求都不會求
[00:13:15.500 --> 00:13:17.500]  她怎樣會得到這個
[00:13:17.500 --> 00:13:19.500]  為什麼會有這個活水呢
[00:13:19.500 --> 00:13:22.500]  其實這裡神會跟我們說
[00:13:22.500 --> 00:13:23.500]  透過這個故事說
[00:13:23.500 --> 00:13:26.500]  其實不是我們自己去尋找活水
[00:13:26.500 --> 00:13:31.500]  而是耶穌親自去找我們
[00:13:31.500 --> 00:13:33.500]  祂自己來找我們
[00:13:33.500 --> 00:13:37.500]  將這個活水賜給我們
[00:13:37.500 --> 00:13:40.500]  這個創造生命的神
[00:13:40.500 --> 00:13:43.500]  來親自耶穌找我們
[00:13:43.500 --> 00:13:45.500]  將活水賜給我們
[00:13:45.500 --> 00:13:46.500]  為什麼這樣說呢
[00:13:46.500 --> 00:13:51.500]  當我們回看《約翰福音》第四節
[00:13:51.500 --> 00:13:57.500]  它說到耶穌必須經過撒瑪利亞
[00:13:57.500 --> 00:13:59.500]  其實這個婦人很老實說
[00:13:59.500 --> 00:14:03.500]  她每天都出來打水
[00:14:03.500 --> 00:14:06.500]  但不知不覺就遇到耶穌
[00:14:06.500 --> 00:14:10.500]  但其實這個是否偶遇呢
[00:14:10.500 --> 00:14:12.500]  其實不是
[00:14:12.500 --> 00:14:15.500]  因為在說耶穌必須經過撒瑪利亞
[00:14:15.500 --> 00:14:16.500]  為什麼說必須
[00:14:16.500 --> 00:14:18.500]  因為當時猶太人
[00:14:18.500 --> 00:14:21.500]  由耶路撒冷到加利利
[00:14:21.500 --> 00:14:26.500]  最直接是經過撒瑪利亞
[00:14:26.500 --> 00:14:29.500]  但是因為他們不喜歡撒瑪利亞
[00:14:29.500 --> 00:14:32.500]  所以他們不會這樣走
[00:14:32.500 --> 00:14:34.500]  直接不會經過撒瑪利亞
[00:14:34.500 --> 00:14:36.500]  而是繞路走
[00:14:36.500 --> 00:14:39.500]  寧願繞路走遠一點
[00:14:39.500 --> 00:14:40.500]  都不經過撒瑪利亞
[00:14:40.500 --> 00:14:42.500]  但這裡說
[00:14:42.500 --> 00:14:45.500]  耶穌必須經過撒瑪利亞
[00:14:45.500 --> 00:14:49.500]  其實是耶穌專登要去遇到這個婦人
[00:14:49.500 --> 00:14:53.500]  要去那裡尋找這個婦人
[00:14:53.500 --> 00:14:59.500]  並且當時拉比不會直接跟婦人聊天
[00:14:59.500 --> 00:15:02.500]  因為是一個性別的關係
[00:15:02.500 --> 00:15:03.500]  傳統
[00:15:03.500 --> 00:15:06.500]  會覺得有辱她的名聲
[00:15:06.500 --> 00:15:08.500]  跟婦女
[00:15:08.500 --> 00:15:11.500]  何況是一個撒瑪利亞婦人
[00:15:11.500 --> 00:15:17.500]  所以整件事不是一個偶遇
[00:15:17.500 --> 00:15:21.500]  是耶穌專登去找這個婦人
[00:15:21.500 --> 00:15:24.500]  好像耶穌尋找我們一樣
[00:15:24.500 --> 00:15:25.500]  不知不覺間
[00:15:25.500 --> 00:15:27.500]  可能有一天有人跟你說
[00:15:27.500 --> 00:15:30.500]  耶穌是怎樣好
[00:15:30.500 --> 00:15:31.500]  活水啊
[00:15:31.500 --> 00:15:33.500]  其實就是不知不覺間
[00:15:33.500 --> 00:15:36.500]  耶穌就派人來找你
[00:15:36.500 --> 00:15:43.500]  其實目的就是要將活水賜給我們
[00:15:43.500 --> 00:15:46.500]  我們繼續看看
[00:15:46.500 --> 00:15:50.500]  這個婦人其實她遇到耶穌之後
[00:15:50.500 --> 00:15:52.500]  耶穌跟她說了這番話之後
[00:15:52.500 --> 00:15:55.500]  她怎樣來回應
[00:15:55.500 --> 00:15:58.500]  我們一起讀15-19節
[00:16:20.500 --> 00:16:31.500]  先生,我看出你是先兆
[00:16:31.500 --> 00:16:34.500]  其實當這個婦人聽到
[00:16:34.500 --> 00:16:37.500]  有這個活水是喝了不會渴的
[00:16:37.500 --> 00:16:39.500]  她第一個反應是
[00:16:39.500 --> 00:16:42.500]  給我,給我,我要,我要
[00:16:42.500 --> 00:16:46.500]  今天耶穌說要給你活水
