
[00:00:00.000 --> 00:00:02.000]  好,大家節慰平安
[00:01:32.640 --> 00:01:35.520]  以及如何來看待我們對待主人
[00:01:35.520 --> 00:01:40.200]  我們首先來看第一個段落二章十一至十二節
[00:01:40.200 --> 00:01:42.200]  我請匯仲一齊來中讀
[00:01:42.200 --> 00:01:43.440]  預備起
[00:01:43.440 --> 00:01:45.440]  親愛的弟兄呀
[00:01:45.440 --> 00:01:47.080]  你們是客女
[00:01:47.080 --> 00:01:48.360]  是寄居的
[00:01:48.360 --> 00:01:51.920]  我勸你們要禁戒肉體的私慾
[00:01:51.920 --> 00:01:55.080]  這私慾是與靈魂爭戰的
[00:01:55.080 --> 00:01:57.320]  你們在外邦人中
[00:01:57.320 --> 00:01:59.440]  應當品行端正
[00:01:59.440 --> 00:02:02.680]  叫那些誹謗你們是作惡的
[00:02:02.680 --> 00:02:05.400]  因看見你們的好行為
[00:02:05.400 --> 00:02:07.560]  便在監察之日子
[00:02:07.560 --> 00:02:09.280]  歸榮耀給臣
[00:02:09.280 --> 00:02:11.480]  開始的時候有一個呼籲
[00:02:11.480 --> 00:02:12.560]  親愛的弟兄呀
[00:02:12.560 --> 00:02:13.440]  你們是什麼
[00:02:13.440 --> 00:02:14.680]  你們是客女
[00:02:14.680 --> 00:02:15.880]  是寄居的
[00:02:15.880 --> 00:02:19.080]  我們基督徒生活在這個地上的時候
[00:02:19.080 --> 00:02:21.080]  是一個很短暫的存在
[00:02:21.080 --> 00:02:23.080]  好像寄居在這個地方
[00:02:23.080 --> 00:02:27.080]  所以寄居就覺得這個地方不屬於自己
[00:02:27.080 --> 00:02:29.080]  可能我們也不是感覺很大
[00:02:29.080 --> 00:02:31.080]  因為我們在香港出生長大
[00:02:31.080 --> 00:02:33.560]  覺得好像屬於自己的地方
[00:02:33.560 --> 00:02:36.080]  但如果是一些移民的弟兄姊妹
[00:02:36.080 --> 00:02:38.080]  可能在外地生活的時候
[00:02:38.080 --> 00:02:41.080]  覺得那個地方好像不屬於自己
[00:02:41.080 --> 00:02:42.600]  好像還未投入到當中
[00:02:42.600 --> 00:02:44.600]  未有一份歸屬感
[00:02:44.600 --> 00:02:46.600]  我們基督徒生活在地上的時候
[00:02:46.600 --> 00:02:47.600]  又是一種這樣的情況
[00:02:47.600 --> 00:02:49.600]  我們是屬於另類的群體
[00:02:49.600 --> 00:02:51.080]  別人覺得我們很異類
[00:02:51.080 --> 00:02:54.080]  你又覺得好像還未能夠完全投入到當中
[00:02:54.080 --> 00:02:57.080]  跟他們有一些格格不入的感覺
[00:02:57.080 --> 00:03:00.080]  之後他就勸勉信徒
[00:03:00.080 --> 00:03:03.080]  我勸你們要禁戒肉體的私慾
[00:03:03.080 --> 00:03:06.080]  這私慾是以靈魂爭戰
[00:03:06.080 --> 00:03:07.080]  彼得就告訴他
[00:03:07.080 --> 00:03:09.080]  這個世界裏面的人
[00:03:09.080 --> 00:03:10.080]  當時的社會裏面的人
[00:03:10.080 --> 00:03:13.080]  是比較放任的肉體生活
[00:03:13.080 --> 00:03:15.080]  是一個放任的社會
[00:03:15.080 --> 00:03:19.080]  在彼得前書一章十四和十八字的時候
[00:03:19.080 --> 00:03:21.080]  彼得說這群信徒
[00:03:21.080 --> 00:03:22.080]  你未信主耶穌的時候
[00:03:22.080 --> 00:03:25.080]  你跟當時的人沒有什麼分別
[00:03:25.080 --> 00:03:26.080]  他們當時有些什麼呢
[00:03:26.080 --> 00:03:28.080]  是有一些愚昧無知
[00:03:28.080 --> 00:03:31.080]  是放縱私慾的行為
[00:03:31.080 --> 00:03:36.080]  他們承傳著祖宗流傳下來的虛妄的行為
[00:03:36.080 --> 00:03:37.080]  二章一節就說
[00:03:37.080 --> 00:03:38.080]  他有時候有惡毒
[00:03:38.080 --> 00:03:39.080]  詭詐
[00:03:39.080 --> 00:03:40.080]  假善
[00:03:40.080 --> 00:03:41.080]  嫉妒
[00:03:41.080 --> 00:03:44.080]  一切都是毀謗的話在當中
[00:03:44.080 --> 00:03:45.080]  當外邦世界的人
[00:03:45.080 --> 00:03:48.080]  他們生活的態度是放任的
[00:03:48.080 --> 00:03:52.080]  虛假的直觀是很鬆的
[00:03:52.080 --> 00:03:55.080]  跟信仰所主張的是很不一樣的
[00:03:55.080 --> 00:03:57.080]  但因為我們信仰主張
[00:03:57.080 --> 00:03:58.080]  我們堅持做的時候
[00:03:58.080 --> 00:04:00.080]  其他人又覺得你很怪
[00:04:00.080 --> 00:04:02.080]  甚至覺得你很自命清高
[00:04:02.080 --> 00:04:04.080]  於是有些說話要詆毀你
[00:04:04.080 --> 00:04:05.080]  甚至歧視你
[00:04:05.080 --> 00:04:07.080]  甚至可能攻擊你
[00:04:07.080 --> 00:04:11.080]  但彼得勸勉當時的信徒怎麼樣
[00:04:11.080 --> 00:04:12.080]  第十二節說
[00:04:12.080 --> 00:04:16.080]  你在愛邦人中應當品行端正
[00:04:16.080 --> 00:04:19.080]  叫那些誹謗你們是作惡的
[00:04:19.080 --> 00:04:21.080]  因看見你們的好行為
[00:04:21.080 --> 00:04:25.080]  便在監察的日子歸榮要給神
[00:04:25.080 --> 00:04:29.080]  彼得是鼓勵當時的信徒
[00:04:29.080 --> 00:04:30.080]  雖然環境對你不好
[00:04:30.080 --> 00:04:32.080]  雖然環境是放任
[00:04:32.080 --> 00:04:34.080]  雖然你的價值觀是顛倒
[00:04:34.080 --> 00:04:36.080]  環境是艱難
[00:04:36.080 --> 00:04:39.080]  但你們仍然要正直
[00:04:39.080 --> 00:04:41.080]  品行要端正
[00:04:41.080 --> 00:04:43.080]  用你們生活的言行
[00:04:43.080 --> 00:04:46.080]  來爭奪那些人
[00:04:46.080 --> 00:04:48.080]  在監察的日子裡
[00:04:48.080 --> 00:04:51.080]  歸榮要給上帝
[00:04:51.080 --> 00:04:54.080]  彼得說出了基督徒
[00:04:54.080 --> 00:04:55.080]  在這個不信任的世界
[00:04:55.080 --> 00:04:57.080]  或者放任的世界裡
[00:04:57.080 --> 00:04:59.080]  一個生活的原則
[00:04:59.080 --> 00:05:01.080]  就是我們要用一個正直的品格
[00:05:01.080 --> 00:05:03.080]  端正的行為
[00:05:03.080 --> 00:05:05.080]  來顯明我們自己屬神的一群
[00:05:05.080 --> 00:05:07.080]  這個獨特的身份
[00:05:07.080 --> 00:05:08.080]  也用這個行動
[00:05:08.080 --> 00:05:09.080]  這個生活的見證
[00:05:09.080 --> 00:05:12.080]  去宣揚那個召我們出黑暗
[00:05:12.080 --> 00:05:14.080]  奇妙光明者的美德
[00:05:14.080 --> 00:05:17.080]  我覺得今天我們香港的信徒
[00:05:17.080 --> 00:05:20.080]  香港的基督教的信徒也好
[00:05:20.080 --> 00:05:23.080]  其實也彰顯了一對這樣的見證
[00:05:23.080 --> 00:05:25.080]  有時候不知道大家有沒有聽過
[00:05:25.080 --> 00:05:27.080]  有些家長想找學校
[00:05:27.080 --> 00:05:28.080]  幫子女找學校的時候
[00:05:28.080 --> 00:05:30.080]  剛才其中有時候我聽過
[00:05:30.080 --> 00:05:31.080]  有些家長這樣說
[00:05:31.080 --> 00:05:32.080]  雖然他未信耶穌
[00:05:32.080 --> 00:05:35.080]  他說找一些基督教
[00:05:35.080 --> 00:05:37.080]  或者教會學校比較好
[00:05:37.080 --> 00:05:38.080]  你有沒有聽過
[00:05:38.080 --> 00:05:41.080]  他們的原因
[00:05:41.080 --> 00:05:45.080]  他們說老師會愛心多一點
[00:05:45.080 --> 00:05:47.080]  老師有心會關心多一點
[00:05:47.080 --> 00:05:48.080]  用心教導
[00:05:48.080 --> 00:05:50.080]  所以選擇基督教學校
[00:05:50.080 --> 00:05:52.080]  或者選擇教會學校
[00:05:52.080 --> 00:05:54.080]  因為這個成為一個見證
[00:05:54.080 --> 00:05:55.080]  就是一份關心
[00:05:55.080 --> 00:05:56.080]  一份愛心
[00:05:56.080 --> 00:05:57.080]  讓其他人看到
[00:05:57.080 --> 00:05:59.080]  這個上帝顯出了
[00:05:59.080 --> 00:06:02.080]  上帝的榮美在裡面
[00:06:02.080 --> 00:06:03.080]  但是想一想
[00:06:03.080 --> 00:06:05.080]  一個很有信仰的人
[00:06:05.080 --> 00:06:07.080]  很認真信仰的人
[00:06:07.080 --> 00:06:08.080]  你很重視一些
[00:06:08.080 --> 00:06:10.080]  道德倫理的表現的人
[00:06:10.080 --> 00:06:12.080]  但是你卻生活在一個
[00:06:12.080 --> 00:06:14.080]  這麼放縱的環境
[00:06:14.080 --> 00:06:15.080]  或者不太重視
[00:06:15.080 --> 00:06:17.080]  道德倫理的環境生活
[00:06:17.080 --> 00:06:19.080]  其實辛苦嗎
[00:06:19.080 --> 00:06:21.080]  是辛苦的
[00:06:21.080 --> 00:06:23.080]  不知道大家覺得辛苦嗎
[00:06:23.080 --> 00:06:24.080]  也可能很辛苦
[00:06:24.080 --> 00:06:25.080]  但我們又要同時
[00:06:25.080 --> 00:06:26.080]  會出一個見證
[00:06:26.080 --> 00:06:28.080]  彰顯上帝的美德
[00:06:28.080 --> 00:06:31.080]  有時候有幾個困難在裡面
[00:06:31.080 --> 00:06:33.080]  不知道大家有沒有經歷過
[00:06:33.080 --> 00:06:34.080]  有時候有些未信主人
[00:06:34.080 --> 00:06:35.080]  都會這樣跟你說
[00:06:35.080 --> 00:06:36.080]  你是基督徒嗎
[00:06:36.080 --> 00:06:38.080]  他對你有些高的標準
[00:06:38.080 --> 00:06:40.080]  你應該多些關心
[00:06:40.080 --> 00:06:42.080]  你應該做事誠實一點
[00:06:42.080 --> 00:06:44.080]  不要太多推卸責任
[00:06:44.080 --> 00:06:45.080]  自然好像多了一份
[00:06:45.080 --> 00:06:47.080]  好像被要求高了
[00:06:47.080 --> 00:06:48.080]  正正就是這樣
[00:06:48.080 --> 00:06:50.080]  因為我們要用一個
[00:06:50.080 --> 00:06:53.080]  較高的倫理的表現出來
[00:06:53.080 --> 00:06:54.080]  讓人看到
[00:06:54.080 --> 00:06:56.080]  你是屬於神的一群
[00:06:56.080 --> 00:06:58.080]  也都藉著你的行為
[00:06:58.080 --> 00:06:59.080]  這個彰顯
[00:06:59.080 --> 00:07:01.080]  來見證上帝的榮美
[00:07:01.080 --> 00:07:02.080]  就是我們基督徒
[00:07:02.080 --> 00:07:04.080]  一個的基督徒
[00:07:04.080 --> 00:07:06.080]  生活在這個世界裡面
[00:07:06.080 --> 00:07:09.080]  當有一個生活的倫理原則
[00:07:09.080 --> 00:07:10.080]  就讓我們用行動
[00:07:10.080 --> 00:07:12.080]  用我們正直的品格
[00:07:12.080 --> 00:07:13.080]  去見證上帝
[00:07:13.080 --> 00:07:16.080]  雖然這個世界一般般
[00:07:16.080 --> 00:07:18.080]  他們的價值觀顛倒
[00:07:18.080 --> 00:07:19.080]  他們會放任
[00:07:19.080 --> 00:07:22.080]  但彼得就勸勉信徒
[00:07:22.080 --> 00:07:24.080]  應該這樣來做
[00:07:24.080 --> 00:07:26.080]  接下來的時候
[00:07:26.080 --> 00:07:28.080]  去到13到17節
[00:07:28.080 --> 00:07:32.080]  就說到怎樣來對待政府
[00:07:32.080 --> 00:07:34.080]  看待政府
[00:07:34.080 --> 00:07:37.080]  我由13到17節一起來讀
[00:07:37.080 --> 00:07:38.080]  預備起
[00:07:38.080 --> 00:07:40.080]  你們為主的緣故
[00:07:40.080 --> 00:07:43.080]  要信服人的一切制度
[00:07:43.080 --> 00:07:45.080]  或是在上的君王
[00:07:45.080 --> 00:07:50.080]  或是君王所派不上善的神宰
[00:07:50.080 --> 00:07:52.080]  因為神的旨意
[00:07:52.080 --> 00:07:55.080]  願是要你們行善
[00:07:55.080 --> 00:07:59.080]  可以堵住那糊塗無知人的口
[00:07:59.080 --> 00:08:01.080]  你們雖然是自由
[00:08:01.080 --> 00:08:03.080]  卻不可藉著自由
[00:08:03.080 --> 00:08:05.080]  遮蓋惡毒
[00:08:05.080 --> 00:08:07.080]  總要作神的僕人
[00:08:07.080 --> 00:08:09.080]  務要尊敬眾人
[00:08:09.080 --> 00:08:12.080]  親愛教宗的弟兄
[00:08:12.080 --> 00:08:13.080]  敬畏神
[00:08:13.080 --> 00:08:15.080]  尊敬君王
[00:08:15.080 --> 00:08:18.080]  在第二章第十三節開始的時候
[00:08:18.080 --> 00:08:21.080]  我們對於在地上的君王
[00:08:21.080 --> 00:08:23.080]  我們用一個什麼態度
[00:08:23.080 --> 00:08:24.080]  信服
[00:08:24.080 --> 00:08:26.080]  信服一切的制度
[00:08:26.080 --> 00:08:28.080]  包括他派來的神宰
[00:08:28.080 --> 00:08:30.080]  來去信服
[00:08:30.080 --> 00:08:31.080]  在以前的社會裡邊
[00:08:31.080 --> 00:08:33.080]  他們有一個很簡單的信念
[00:08:33.080 --> 00:08:35.080]  或是一個凝訊
[00:08:35.080 --> 00:08:37.080]  皇帝的權或是政府
[00:08:37.080 --> 00:08:39.080]  是君權神授
[00:08:39.080 --> 00:08:41.080]  是神所授權
[00:08:41.080 --> 00:08:44.080]  所以他來到當中管治這個社會
[00:08:44.080 --> 00:08:48.080]  而作為一個國家裡邊的子民
[00:08:48.080 --> 00:08:50.080]  或是市民來說
[00:08:50.080 --> 00:08:55.080]  我們當有的倫理的態度
[00:08:55.080 --> 00:08:56.080]  或是規則是什麼呢
[00:08:56.080 --> 00:08:58.080]  就是順從
[00:08:58.080 --> 00:09:00.080]  尊敬政府
[00:09:00.080 --> 00:09:05.080]  這是市民相應而有的倫理責任
[00:09:05.080 --> 00:09:08.080]  所以彼得就跟當時的信徒說
[00:09:08.080 --> 00:09:10.080]  我們都要敬重
[00:09:10.080 --> 00:09:11.080]  尊敬
[00:09:11.080 --> 00:09:14.080]  順從敬重這個政府
[00:09:14.080 --> 00:09:16.080]  但他說不是因為這個政府
[00:09:16.080 --> 00:09:17.080]  或是這個皇帝
[00:09:17.080 --> 00:09:19.080]  做得如何好或如何差
[00:09:19.080 --> 00:09:23.080]  而是因為畏主的緣故
[00:09:23.080 --> 00:09:24.080]  更進一步去說
[00:09:24.080 --> 00:09:25.080]  因為主的緣故
[00:09:25.080 --> 00:09:28.080]  所以我們要敬畏神
[00:09:28.080 --> 00:09:31.080]  我們作為市民
[00:09:31.080 --> 00:09:33.080]  當有一個社會倫理的態度
[00:09:33.080 --> 00:09:37.080]  就是尊敬政府或是君皇
[00:09:37.080 --> 00:09:39.080]  不是因為這個政府或是君皇
[00:09:39.080 --> 00:09:41.080]  做得如何好或如何差
[00:09:41.080 --> 00:09:44.080]  而是因為畏主的緣故
[00:09:44.080 --> 00:09:46.080]  因為敬畏神
[00:09:46.080 --> 00:09:47.080]  尊敬君皇
[00:09:47.080 --> 00:09:51.080]  是一個信徒應當的態度
[00:09:51.080 --> 00:09:52.080]  中國裡面
[00:09:52.080 --> 00:09:55.080]  孔子就有這樣的說法
[00:09:55.080 --> 00:09:59.080]  有一次
[00:09:59.080 --> 00:10:01.080]  那個叫齊景公就問
[00:10:01.080 --> 00:10:03.080]  鄭于孔子
[00:10:03.080 --> 00:10:06.080]  為政的根本是怎樣
[00:10:06.080 --> 00:10:07.080]  他就回答
[00:10:07.080 --> 00:10:09.080]  君君臣臣父父子子
[00:10:09.080 --> 00:10:10.080]  即是說
[00:10:10.080 --> 00:10:14.080]  君皇要盡君皇應有的本分
[00:10:14.080 --> 00:10:17.080]  臣子要盡臣子應有的本分
[00:10:17.080 --> 00:10:20.080]  父親要盡父親應有的本分
[00:10:20.080 --> 00:10:23.080]  子女要盡子女應有的本分
[00:10:23.080 --> 00:10:25.080]  即是說作為一個市民
[00:10:25.080 --> 00:10:27.080]  在社會裡面的公民也好
[00:10:27.080 --> 00:10:29.080]  你有當盡的本分
[00:10:29.080 --> 00:10:31.080]  你應該這樣去做
[00:10:31.080 --> 00:10:34.080]  當各方面都能夠盡上當盡本分的時候
[00:10:34.080 --> 00:10:39.080]  社會加上家庭都要穩妥穩定
[00:10:39.080 --> 00:10:41.080]  所以彼得同樣都用這件事
[00:10:41.080 --> 00:10:42.080]  跟我們說
[00:10:42.080 --> 00:10:44.080]  基督徒既然要在社會裡面去生活
[00:10:44.080 --> 00:10:46.080]  這個愛邦世界生活的時候
[00:10:46.080 --> 00:10:48.080]  我們要彰顯上帝的榮名
[00:10:48.080 --> 00:10:49.080]  對政府的時候
[00:10:49.080 --> 00:10:52.080]  我們就要顯出當盡的社會倫理責任
[00:10:52.080 --> 00:10:55.080]  去順從尊敬政府
[00:10:55.080 --> 00:10:56.080]  當然
[00:10:56.080 --> 00:10:58.080]  你隨時都會問一個問題
[00:10:58.080 --> 00:11:00.080]  那個皇帝很差的
[00:11:00.080 --> 00:11:01.080]  政府又沒用的時候
[00:11:01.080 --> 00:11:03.080]  那怎麼辦呢
[00:11:03.080 --> 00:11:05.080]  彼得都會這樣說
[00:11:05.080 --> 00:11:07.080]  仍然都要正直
[00:11:07.080 --> 00:11:10.080]  仍然都要尊敬順從這個政府
[00:11:10.080 --> 00:11:13.080]  原因是為主的緣故
[00:11:13.080 --> 00:11:16.080]  更加進一步的原因是第十五點
[00:11:16.080 --> 00:11:20.080]  因為神的旨意是要你們行善
[00:11:20.080 --> 00:11:25.080]  可以堵住那糊塗無知人的口
[00:11:25.080 --> 00:11:28.080]  神的旨意是要你們行善
[00:11:28.080 --> 00:11:29.080]  其實彼得知不知道
[00:11:29.080 --> 00:11:32.080]  有些皇帝真的很差
[00:11:32.080 --> 00:11:33.080]  有些政府很差
[00:11:33.080 --> 00:11:34.080]  他知道的
[00:11:34.080 --> 00:11:37.080]  因為彼得當時身處那個時候
[00:11:37.080 --> 00:11:38.080]  就是一個很差的
[00:11:38.080 --> 00:11:42.080]  當時他身處在羅馬帝國的政府裡面
[00:11:42.080 --> 00:11:45.080]  其實是一個極權的政府的管治
[00:11:45.080 --> 00:11:48.080]  而當時他寫這段書
[00:11:48.080 --> 00:11:49.080]  彼得前書
[00:11:49.080 --> 00:11:50.080]  那個皇帝是誰呢
[00:11:50.080 --> 00:11:53.080]  就是當時的一個尼祿皇帝
[00:11:53.080 --> 00:11:56.080]  是一個很任性妄為的皇帝
[00:11:56.080 --> 00:11:58.080]  在歷史裡面這樣描述
[00:11:58.080 --> 00:11:59.080]  在主後59年的時候
[00:11:59.080 --> 00:12:01.080]  他殺了他媽媽
[00:12:01.080 --> 00:12:03.080]  62年的時候殺了他老婆
[00:12:03.080 --> 00:12:04.080]  64年後
[00:12:04.080 --> 00:12:06.080]  他在羅馬城放火
[00:12:06.080 --> 00:12:07.080]  燒了羅馬城
[00:12:07.080 --> 00:12:09.080]  想著重建羅馬城
[00:12:09.080 --> 00:12:11.080]  而將這個責任嫁禍給基督徒
[00:12:11.080 --> 00:12:15.080]  於是引致官方直接去迫害教會
[00:12:15.080 --> 00:12:18.080]  之後彼得寫這段書的時候
[00:12:18.080 --> 00:12:21.080]  他寫給當時小亞、細亞五三的教會
[00:12:21.080 --> 00:12:23.080]  即是今天土耳其的地方
[00:12:23.080 --> 00:12:24.080]  告訴他們
[00:12:24.080 --> 00:12:26.080]  這些逼迫將會從羅馬城裡面
[00:12:26.080 --> 00:12:28.080]  來到你們當中
[00:12:28.080 --> 00:12:29.080]  於是提醒他們
[00:12:29.080 --> 00:12:31.080]  有火的思念臨到你們
[00:12:31.080 --> 00:12:33.080]  你們不要以為奇怪
[00:12:33.080 --> 00:12:34.080]  其實彼得身處的環境
[00:12:34.080 --> 00:12:35.080]  當時的政府
[00:12:35.080 --> 00:12:37.080]  那個皇帝都不是很好
[00:12:37.080 --> 00:12:41.080]  但彼得仍然勸勉當時的基督徒
[00:12:41.080 --> 00:12:43.080]  為主的緣故
[00:12:43.080 --> 00:12:44.080]  因為神的旨意
[00:12:44.080 --> 00:12:46.080]  是要我們行善
[00:12:46.080 --> 00:12:48.080]  不是要我們行惡
[00:12:48.080 --> 00:12:50.080]  當我們願意仍然這樣
[00:12:50.080 --> 00:12:53.080]  盡我們當時的本份
[00:12:53.080 --> 00:12:56.080]  順從政府的手
[00:12:56.080 --> 00:12:57.080]  這樣我們見證
[00:12:57.080 --> 00:13:01.080]  宣揚那奇妙光明者的彼得
[00:13:01.080 --> 00:13:02.080]  第十六節
[00:13:02.080 --> 00:13:04.080]  彼得補充多一句
[00:13:04.080 --> 00:13:06.080]  你們雖然是自由
[00:13:06.080 --> 00:13:07.080]  卻不可藉著自由
[00:13:07.080 --> 00:13:09.080]  遮蓋惡毒
[00:13:09.080 --> 00:13:12.080]  總要作神的僕人
[00:13:12.080 --> 00:13:13.080]  我們信靠了主
[00:13:13.080 --> 00:13:14.080]  上帝釋放我們
[00:13:14.080 --> 00:13:15.080]  不受律法的限制
[00:13:15.080 --> 00:13:17.080]  我們都可以有自由
[00:13:17.080 --> 00:13:18.080]  不是因為有了自由
[00:13:18.080 --> 00:13:19.080]  就甚麼都可以做
[00:13:19.080 --> 00:13:21.080]  甚至犯法的事都可以做
[00:13:21.080 --> 00:13:22.080]  破壞事情都可以做
[00:13:22.080 --> 00:13:23.080]  不是的
[00:13:23.080 --> 00:13:26.080]  因為神的旨意是我們要行善
[00:13:26.080 --> 00:13:30.080]  我們要用行善堵塞別人的口
[00:13:30.080 --> 00:13:32.080]  但如果我們行惡破壞的時候
[00:13:32.080 --> 00:13:35.080]  反而給人更多的口去責備你
[00:13:35.080 --> 00:13:39.080]  甚至有更多的攻擊你
[00:13:39.080 --> 00:13:42.080]  縱若政府一般般
[00:13:42.080 --> 00:13:45.080]  說我要完善它 破壞它 帶來更好的
[00:13:45.080 --> 00:13:48.080]  其實這未必是彼得的意思
[00:13:48.080 --> 00:13:51.080]  他說以行善來顯明
[00:13:51.080 --> 00:13:54.080]  上帝在你身上的見證
[00:13:54.080 --> 00:13:57.080]  來堵塞那些無知人的口
[00:13:57.080 --> 00:13:59.080]  所以接著在第十六和第十七節
[00:13:59.080 --> 00:14:02.080]  他又重新講這個原則
[00:14:02.080 --> 00:14:03.080]  教導說
[00:14:03.080 --> 00:14:06.080]  總要作神的僕人
[00:14:06.080 --> 00:14:08.080]  務要尊敬眾人
[00:14:08.080 --> 00:14:10.080]  親愛教宗的弟兄
[00:14:10.080 --> 00:14:11.080]  敬畏神
[00:14:11.080 --> 00:14:14.080]  尊敬君王
[00:14:14.080 --> 00:14:19.080]  我們應該盡上當進的社會倫理的責任
[00:14:19.080 --> 00:14:21.080]  反思今天的香港政府
[00:14:21.080 --> 00:14:25.080]  如果比較當年的羅馬政府的極權管治的時候
[00:14:25.080 --> 00:14:27.080]  我們覺得今天會好很多
[00:14:27.080 --> 00:14:29.080]  因為我們有很多權利的保障
[00:14:29.080 --> 00:14:30.080]  譬如我們做市民的
[00:14:30.080 --> 00:14:32.080]  我們打工的
[00:14:32.080 --> 00:14:34.080]  我們有勞工法例保障我們
[00:14:34.080 --> 00:14:36.080]  病人也有病人的權益
[00:14:36.080 --> 00:14:38.080]  有反歧視條例
[00:14:38.080 --> 00:14:39.080]  甚至有私隱權
[00:14:39.080 --> 00:14:44.080]  我們可以向相關的部門去投訴
[00:14:44.080 --> 00:14:47.080]  早前我看一段新聞
[00:14:47.080 --> 00:14:49.080]  在十月十九號的時候
[00:14:49.080 --> 00:14:52.080]  原來民主黨接了一個求助個案
[00:14:52.080 --> 00:14:56.080]  有一個男子去打了復必泰兩針
[00:14:56.080 --> 00:14:57.080]  後來出面面癱
[00:14:57.080 --> 00:15:00.080]  他是去瑪嘉烈醫院急症室求診的
[00:15:00.080 --> 00:15:03.080]  然後去申請疫苗保障基金
[00:15:03.080 --> 00:15:05.080]  但竟然通知告訴他
[00:15:05.080 --> 00:15:07.080]  他是不可以被他申請
[00:15:07.080 --> 00:15:12.080]  原來當時的醫護沒有向衛生署呈報這個個案
[00:15:12.080 --> 00:15:14.080]  以至於這個個案被拒絕
[00:15:14.080 --> 00:15:16.080]  於是民主黨當然幫他
[00:15:16.080 --> 00:15:19.080]  最後醫院也知道做錯了
[00:15:19.080 --> 00:15:24.080]  公開承認我們做錯了這件事
[00:15:24.080 --> 00:15:25.080]  要致歉
[00:15:25.080 --> 00:15:27.080]  並且提醒相關的員工
[00:15:27.080 --> 00:15:28.080]  前線的員工
[00:15:28.080 --> 00:15:29.080]  遇到這些事情的時候
[00:15:29.080 --> 00:15:31.080]  應該再一次處理
[00:15:31.080 --> 00:15:33.080]  免至發生同樣的事情
[00:15:33.080 --> 00:15:35.080]  如果這些事情發生在羅馬政府的時候
[00:15:35.080 --> 00:15:38.080]  當然沒有事發生
[00:15:38.080 --> 00:15:41.080]  但是我們有這樣的權
[00:15:41.080 --> 00:15:43.080]  就算現在的國安法
[00:15:43.080 --> 00:15:48.080]  政府也可以批評政府的施政
[00:15:48.080 --> 00:15:49.080]  或者是社會民生問題
[00:15:49.080 --> 00:15:52.080]  他們都一定程度會接納
[00:15:52.080 --> 00:15:55.080]  最近就說這個「安心出行」
[00:15:55.080 --> 00:15:57.080]  要去到任何政府的場所
[00:15:57.080 --> 00:15:59.080]  包括街市使用
[00:15:59.080 --> 00:16:01.080]  大家都知道「安心出行」
[00:16:01.080 --> 00:16:04.080]  就引致一些真心擾民的個案發生
[00:16:04.080 --> 00:16:06.080]  所以有些長者不懂得使用
[00:16:06.080 --> 00:16:07.080]  有些不懂得怎樣填寫
[00:16:07.080 --> 00:16:08.080]  弄得很亂
[00:16:08.080 --> 00:16:10.080]  有些說「我都不去街市了」
[00:16:10.080 --> 00:16:12.080]  「麻煩去旁邊街邊檔買吧」
[00:16:12.080 --> 00:16:16.080]  導致小販有些怨聲載道
[00:16:16.080 --> 00:16:19.080]  但是他接納市民給的意見
