
[00:00:00.000 --> 00:00:04.000]  我們讀一段聖經在馬太福音第28章第5到第6節
[00:01:57.700 --> 00:02:03.200]  在復活節
[00:02:03.200 --> 00:02:06.300]  我們不但是在這裡歡喜慶祝
[00:02:06.300 --> 00:02:08.000]  主耶穌的復活
[00:02:08.000 --> 00:02:13.000]  我們更是應該大聲來宣告在基督裡面
[00:02:13.000 --> 00:02:14.100]  我們的得勝
[00:02:14.100 --> 00:02:14.800]  你們
[00:02:14.800 --> 00:02:16.600]  那今天早上就要從
[00:02:16.600 --> 00:02:19.200]  幾方面跟大家分享
[00:02:19.200 --> 00:02:23.500]  慶賀主復活的非常重要的宣告
[00:02:23.700 --> 00:02:25.400]  三個很重要的宣告
[00:02:25.400 --> 00:02:27.300]  第一個宣告
[00:02:27.300 --> 00:02:32.100]  我們要宣告主救贖的恩典已經成就了
[00:02:32.100 --> 00:02:34.800]  跟你朋友說主救贖的恩典已經成就了
[00:02:34.800 --> 00:02:40.700]  你要知道當主耶穌在十字架上
[00:02:40.700 --> 00:02:43.500]  他所說的最後一句話
[00:02:43.500 --> 00:02:46.500]  也是最令人震驚的一句話
[00:02:46.500 --> 00:02:50.200]  就在約翰福音第19章第30節
[00:02:50.200 --> 00:02:53.400]  這耶穌藏了那處就說
[00:02:53.800 --> 00:02:54.500]  成了
[00:02:54.500 --> 00:02:58.800]  便低下頭將靈魂交付給神
[00:02:58.800 --> 00:03:01.400]  我們看見耶穌死的時候
[00:03:01.400 --> 00:03:03.300]  他沒有說完了
[00:03:03.300 --> 00:03:05.700]  反而他說成了
[00:03:05.700 --> 00:03:07.400]  什麼意思
[00:03:07.400 --> 00:03:10.800]  他的意思乃是說救贖人類的罪
[00:03:10.800 --> 00:03:13.400]  所需要付上的救贖的代價
[00:03:13.400 --> 00:03:15.100]  因著他的死
[00:03:15.100 --> 00:03:16.900]  已經成就了
[00:03:16.900 --> 00:03:19.300]  今天神的恩典
[00:03:19.300 --> 00:03:21.500]  能夠因著耶穌的死
[00:03:22.000 --> 00:03:24.900]  臨到我們這些罪人的身上
[00:03:24.900 --> 00:03:27.000]  你知道受難節的時候
[00:03:27.000 --> 00:03:29.000]  我們常常喜歡讀一段的經文
[00:03:29.000 --> 00:03:32.900]  在以塞爾書第53章第5到第6節
[00:03:32.900 --> 00:03:35.600]  在我們熟悉的經文這裡說
[00:03:35.600 --> 00:03:38.100]  哪知他為我們的過犯受害
[00:03:38.100 --> 00:03:39.800]  為我們的罪孽壓傷
[00:03:39.800 --> 00:03:42.100]  因他受的刑罰我們得平安
[00:03:42.100 --> 00:03:44.500]  因他受的鞭傷我們得醫治
[00:03:44.500 --> 00:03:46.100]  我們都如羊走迷
[00:03:46.100 --> 00:03:47.600]  各人偏行己路
[00:03:47.600 --> 00:03:51.200]  耶穌使我們眾人的罪孽都歸在他身上
[00:03:52.000 --> 00:03:53.400]  你知道以前我們常常讀這段經
[00:03:53.400 --> 00:03:55.100]  只是這樣讀過去而已
[00:03:55.100 --> 00:03:56.800]  但事實上這段經文
[00:03:56.800 --> 00:03:58.900]  告訴我們兩個很重要的真理
[00:03:58.900 --> 00:03:59.500]  第一個
[00:03:59.500 --> 00:04:03.700]  這個救贖的恩典是為我們預備的
[00:04:03.700 --> 00:04:05.800]  跟你們說是給你的
[00:04:05.800 --> 00:04:08.900]  因為如果你仔細讀這段經
[00:04:08.900 --> 00:04:12.100]  你發現這段經文不斷的提到我們
[00:04:12.100 --> 00:04:14.200]  是我們的罪
[00:04:14.200 --> 00:04:16.600]  是我們如羊走迷
[00:04:16.600 --> 00:04:18.300]  換句話說耶穌
[00:04:18.300 --> 00:04:20.900]  不只是為別人而死
[00:04:21.600 --> 00:04:24.000]  耶穌更是為你我而死
[00:04:24.000 --> 00:04:26.400]  耶穌在十字架上
[00:04:26.400 --> 00:04:29.100]  不是擔負別人的憂患與痛苦
[00:04:29.100 --> 00:04:31.000]  耶穌在十字架上
[00:04:31.000 --> 00:04:33.900]  擔負的是你我的憂患與痛苦
[00:04:33.900 --> 00:04:37.000]  耶穌在十字架所背負的
[00:04:37.000 --> 00:04:38.700]  不是別人的罪債
[00:04:38.700 --> 00:04:42.700]  耶穌在十字架所背負的是你我的罪債
[00:04:42.700 --> 00:04:44.100]  十字架
[00:04:44.100 --> 00:04:49.200]  不是一個與你我沒有關係的一個古老的故事
[00:04:50.200 --> 00:04:53.800]  十字架是一個與你我有真實關係的
[00:04:53.800 --> 00:04:55.200]  今天的救恩
[00:04:55.200 --> 00:04:56.500]  你們
[00:04:56.500 --> 00:04:59.800]  所以這個恩典是給你我的
[00:04:59.800 --> 00:05:01.900]  第二個很重要的事情
[00:05:01.900 --> 00:05:04.000]  這個恩典已經完成了
[00:05:04.000 --> 00:05:06.300]  恩典已經完成了
[00:05:06.300 --> 00:05:08.700]  你要到以塞爾書這段經文是
[00:05:08.700 --> 00:05:11.600]  在舊約時代先知以塞爾的預言
[00:05:11.600 --> 00:05:13.000]  在那個時刻
[00:05:13.000 --> 00:05:14.700]  救恩還沒有完成
[00:05:14.700 --> 00:05:18.100]  但今天我們看見這段經文
[00:05:18.300 --> 00:05:21.700]  在耶穌基督身上已經完全的應驗了
[00:05:21.700 --> 00:05:25.600]  耶穌已經為我們背負了一切的重擔
[00:05:25.600 --> 00:05:29.500]  耶穌已經為我們付上一切罪惡的代價
[00:05:29.500 --> 00:05:31.800]  耶穌已經為我們死
[00:05:31.800 --> 00:05:34.600]  而且耶穌已經為我們從死裡復活了
[00:05:34.600 --> 00:05:35.300]  你們
[00:05:35.300 --> 00:05:38.100]  我們看見在耶穌基督身上
[00:05:38.100 --> 00:05:42.700]  是有勝過黑暗死亡的一個痊病的
[00:05:42.700 --> 00:05:45.500]  所以今天當我們讀這段經文的時候
[00:05:45.500 --> 00:05:48.000]  我們要改一個語氣來讀
[00:05:48.500 --> 00:05:50.300]  我們應該的讀法是說
[00:05:50.300 --> 00:05:52.400]  因祂為我們所受的刑罰
[00:05:52.400 --> 00:05:53.700]  我們得平安了
[00:05:53.700 --> 00:05:57.400]  因祂所受的鞭傷
[00:05:57.400 --> 00:05:58.900]  我們得醫治了
[00:05:58.900 --> 00:06:00.300]  你們
[00:06:00.300 --> 00:06:03.200]  在基督裡面我們是可以領受
[00:06:03.200 --> 00:06:06.300]  那赦罪的平安跟醫治的恩典
[00:06:06.300 --> 00:06:09.100]  無論在我們生命當中過去
[00:06:09.100 --> 00:06:12.300]  有多少的一個罪惡與虧欠
[00:06:12.300 --> 00:06:15.000]  無論在我們生命當中
[00:06:15.400 --> 00:06:18.700]  過去有多少的創傷跟破碎
[00:06:18.700 --> 00:06:20.600]  在基督裡面
[00:06:20.600 --> 00:06:23.000]  祂已經為我們成就了
[00:06:23.000 --> 00:06:25.300]  那個赦罪的平安
[00:06:25.300 --> 00:06:27.300]  並且有醫治的恩典
[00:06:27.300 --> 00:06:30.100]  所以根據說後書第五章17節
[00:06:30.100 --> 00:06:31.800]  我明統來念很熟悉的經文來
[00:06:31.800 --> 00:06:35.400]  若有人在基督裡他就是心造的人
[00:06:35.400 --> 00:06:38.300]  舊事已過都變成新
[00:06:38.300 --> 00:06:40.700]  我很喜歡這節聖經這裡講到
[00:06:40.700 --> 00:06:43.600]  只要我們在基督裡我們就是什麼
[00:06:43.600 --> 00:06:45.200]  心造的
[00:06:45.500 --> 00:06:48.400]  英文的翻譯更好叫 New Creation
[00:06:48.400 --> 00:06:51.500]  一個全新的一個人
[00:06:51.500 --> 00:06:52.700]  舊事
[00:06:52.700 --> 00:06:54.500]  已經過去
[00:06:54.500 --> 00:06:55.500]  一切
[00:06:55.500 --> 00:06:57.300]  都變成新
[00:06:57.300 --> 00:06:59.500]  你要知道這節經文不是單單講到
[00:06:59.500 --> 00:07:01.000]  你得救那個時刻
[00:07:01.000 --> 00:07:03.700]  而是指著每一天的經歷
[00:07:03.700 --> 00:07:06.200]  你每一天在耶穌基督裡面
[00:07:06.200 --> 00:07:09.100]  你每一天都可以做心造的人
[00:07:09.100 --> 00:07:11.300]  你每一天都能夠享受
[00:07:11.300 --> 00:07:13.400]  主耶穌救贖的恩典在你身上
[00:07:13.400 --> 00:07:13.900]  你們
[00:07:14.700 --> 00:07:17.600]  所以今天當你在面對人生中的
[00:07:17.600 --> 00:07:19.600]  困境跟艱難的時候
[00:07:19.600 --> 00:07:23.300]  你必須要知道你不是無可奈何的
[00:07:23.300 --> 00:07:27.400]  在基督裡面你是可以有所選擇的
[00:07:27.400 --> 00:07:31.100]  你可以選擇繼續不斷的活在苦澀
[00:07:31.100 --> 00:07:32.300]  跟埋怨當中
[00:07:32.300 --> 00:07:34.200]  或者你可以選擇
[00:07:34.200 --> 00:07:37.300]  每天來宣告神救贖的恩典
[00:07:37.300 --> 00:07:41.100]  宣告說主救贖恩典已經成就
[00:07:41.100 --> 00:07:43.000]  而且成就在我的身上
[00:07:44.000 --> 00:07:47.800]  你就每天能夠向你的環境來跨勝
[00:07:47.800 --> 00:07:48.400]  你們
[00:07:48.400 --> 00:07:50.500]  今天我看見很多的基督徒
[00:07:50.500 --> 00:07:52.000]  常常生活在這個地上
[00:07:52.000 --> 00:07:54.500]  常有一種受害者的心態
[00:07:54.500 --> 00:07:57.400]  什麼叫受害者的心態
[00:07:57.400 --> 00:07:59.200]  就永遠是責怪別人
[00:07:59.200 --> 00:08:01.200]  都是因為這個人
[00:08:01.200 --> 00:08:03.400]  都是因為那件事情
[00:08:03.400 --> 00:08:07.600]  但事實上今天只要你在基督裡面
[00:08:07.600 --> 00:08:09.500]  你就不可能是個受害者了
[00:08:09.500 --> 00:08:13.400]  因為你的主已經為你從死裡復活了
[00:08:14.600 --> 00:08:16.600]  如今他正坐在寶座上
[00:08:16.600 --> 00:08:19.500]  他的手沒有停止工作過
[00:08:19.500 --> 00:08:23.200]  他還正在使萬事互相效力
[00:08:23.200 --> 00:08:25.900]  叫愛神的人得益處
[00:08:25.900 --> 00:08:26.900]  你們
[00:08:26.900 --> 00:08:28.900]  這為什麼你要來宣告
[00:08:28.900 --> 00:08:32.400]  你要宣告主救贖的恩典已經成就了
[00:08:32.400 --> 00:08:34.100]  而且成就在我的身上
[00:08:34.100 --> 00:08:36.700]  你需要看見你今天
[00:08:36.700 --> 00:08:41.200]  就是走在主得勝的行列的隊伍裡面
[00:08:41.200 --> 00:08:42.200]  你們
[00:08:42.700 --> 00:08:44.600]  哥倫多後書第二章十四節
[00:08:44.600 --> 00:08:46.600]  保羅在感謝神
[00:08:46.600 --> 00:08:49.000]  常率領我們在基督裡怎麼樣
[00:08:49.000 --> 00:08:50.700]  跨勝
[00:08:50.700 --> 00:08:53.400]  你要知道跨勝這個在原文裡面
[00:08:53.400 --> 00:08:57.700]  就是走在一個得勝的隊伍當中
[00:08:57.700 --> 00:09:01.900]  就好像這個打球得勝的冠軍的
[00:09:01.900 --> 00:09:03.600]  有一個遊行的行列
[00:09:03.600 --> 00:09:06.400]  一個得勝的隊伍你走在其中一樣
[00:09:06.400 --> 00:09:07.900]  那個意思就是
[00:09:07.900 --> 00:09:09.900]  雖然不是你去得勝仇敵
[00:09:10.600 --> 00:09:14.000]  但今天因為你在這個得勝的隊伍當中
[00:09:14.000 --> 00:09:16.000]  你就可以向仇敵來跨勝
[00:09:16.000 --> 00:09:19.400]  以前你以為你是個受害者
[00:09:19.400 --> 00:09:21.800]  因為你只看見環境
[00:09:21.800 --> 00:09:23.900]  你看不見任何的出路
[00:09:23.900 --> 00:09:25.400]  但現在
[00:09:25.400 --> 00:09:28.300]  當你開始宣告的時候
[00:09:28.300 --> 00:09:32.200]  當你開始宣告神就要打開你的眼睛
[00:09:32.200 --> 00:09:35.200]  能夠看見神為你預備的出路
[00:09:35.200 --> 00:09:36.200]  哈利路亞
[00:09:36.200 --> 00:09:39.000]  事實上我們看見哥倫多後書啊
[00:09:39.500 --> 00:09:41.100]  哥倫多前書二章第九節
[00:09:41.100 --> 00:09:42.400]  你看見在這裡
[00:09:42.400 --> 00:09:44.800]  神給我們的應許多麼寶貴一同來念來
[00:09:44.800 --> 00:09:46.600]  如經上所記
[00:09:46.600 --> 00:09:48.900]  神為愛他的人所預備
[00:09:48.900 --> 00:09:51.100]  是眼睛未曾看見
[00:09:51.100 --> 00:09:53.200]  耳朵未曾聽見
[00:09:53.200 --> 00:09:55.900]  人心也未曾想到
[00:09:55.900 --> 00:09:57.900]  哇多麼寶貴
[00:09:57.900 --> 00:10:00.900]  換句話說今天無論你怎麼想
[00:10:00.900 --> 00:10:03.100]  你都想不過神的啦
[00:10:03.100 --> 00:10:06.800]  你們跟你們說你永遠想不過神的
[00:10:09.200 --> 00:10:11.000]  無論你今天能夠看多遠
[00:10:11.000 --> 00:10:12.500]  其實我們常常看不遠
[00:10:12.500 --> 00:10:15.000]  無論能想多遠
[00:10:15.000 --> 00:10:16.100]  我們也想不遠
[00:10:16.100 --> 00:10:18.700]  神所能成就的
[00:10:18.700 --> 00:10:21.100]  永遠超過你所能夠看見
[00:10:21.100 --> 00:10:23.100]  超過你所能想像
[00:10:23.100 --> 00:10:25.200]  你們哈利路亞
[00:10:25.200 --> 00:10:26.400]  你要來宣告
[00:10:26.400 --> 00:10:28.600]  在每天的生活當中來宣告
[00:10:28.600 --> 00:10:30.800]  主救贖的恩典已經成就
[00:10:30.800 --> 00:10:32.900]  而且成就在我身上
[00:10:32.900 --> 00:10:34.100]  你們
[00:10:34.100 --> 00:10:36.200]  第二個宣告
[00:10:37.200 --> 00:10:39.600]  要宣告主永遠與我們同在
[00:10:39.600 --> 00:10:41.600]  跟你們說主永遠與我們同在
[00:10:41.600 --> 00:10:45.400]  約翰福音十四章十六節
[00:10:45.400 --> 00:10:47.000]  主耶穌說我要求父
[00:10:47.000 --> 00:10:49.500]  父就另外賜給你們一位寶慧師
[00:10:49.500 --> 00:10:51.700]  叫他永遠與你們同在
[00:10:51.700 --> 00:10:54.300]  當主復活升天之後
[00:10:54.300 --> 00:10:56.100]  他就照他所應許的
[00:10:56.100 --> 00:10:58.500]  拆遣聖靈降臨下來
[00:10:58.500 --> 00:11:01.300]  住在每一個幸福的生命當中
[00:11:01.300 --> 00:11:04.100]  主在這很清楚告訴我們說
[00:11:04.100 --> 00:11:06.600]  聖靈要永遠與我們同在
[00:11:07.000 --> 00:11:09.400]  而且永遠不離開我們
[00:11:09.400 --> 00:11:11.700]  今天作為一個基督徒
[00:11:11.700 --> 00:11:14.800]  無論我們外面的環境是如何
[00:11:14.800 --> 00:11:18.100]  無論我們裡面的景況是如何
[00:11:18.100 --> 00:11:20.500]  無論是軟弱是剛強
[00:11:20.500 --> 00:11:24.000]  有一件事情是你可以確信
[00:11:24.000 --> 00:11:27.300]  但是神永遠與我們同在
[00:11:27.300 --> 00:11:28.900]  他永遠不離開
[00:11:28.900 --> 00:11:30.100]  你們
[00:11:30.100 --> 00:11:33.100]  可今天我看見有很多的基督徒
[00:11:33.100 --> 00:11:35.500]  好像把這個神的同在
[00:11:36.100 --> 00:11:39.100]  只是當作一個教義來相信而已
[00:11:39.100 --> 00:11:42.000]  神的同在對他們來講
[00:11:42.000 --> 00:11:44.000]  只是個頭腦上的知識
[00:11:44.000 --> 00:11:48.000]  並沒有在生命當中有真實的經歷
[00:11:48.000 --> 00:11:50.800]  就像主耶穌復活以後
[00:11:50.800 --> 00:11:52.200]  你還記得有兩個門徒
[00:11:52.200 --> 00:11:55.800]  他們正走向以馬屋司的道路上
[00:11:55.800 --> 00:11:58.900]  他們聽見別人告訴他們
[00:11:58.900 --> 00:12:01.700]  有關耶穌基督死裡復活的事情
[00:12:01.700 --> 00:12:04.200]  他們就在談論這件事情
[00:12:05.000 --> 00:12:07.700]  路加福音24章15到17節你看見
[00:12:07.700 --> 00:12:11.000]  這裡說他們正談論相問的時候
[00:12:11.000 --> 00:12:14.000]  耶穌親自就近他們
[00:12:14.000 --> 00:12:15.500]  和他們同行
[00:12:15.500 --> 00:12:19.000]  只是呢他們的眼睛迷糊了不認識他
[00:12:19.000 --> 00:12:20.500]  耶穌對他們說
[00:12:20.500 --> 00:12:23.400]  你們走路彼此談論是什麼事呢
[00:12:23.400 --> 00:12:27.600]  他們就站住臉上帶著愁容
[00:12:27.600 --> 00:12:30.400]  為什麼臉上帶著愁容
[00:12:30.400 --> 00:12:33.100]  因為他們不知道耶穌在哪裡嗎
[00:12:33.900 --> 00:12:36.900]  以前他們曾經跟隨耶穌
[00:12:36.900 --> 00:12:39.000]  無論走到哪裡
[00:12:39.000 --> 00:12:41.100]  充滿了神蹟騎士
[00:12:41.100 --> 00:12:43.400]  但那位耶穌
[00:12:43.400 --> 00:12:47.300]  已經在十字架上被釘死了
[00:12:47.300 --> 00:12:49.400]  將來
[00:12:49.400 --> 00:12:51.700]  或許正如耶穌所說的
[00:12:51.700 --> 00:12:53.600]  他會從死裡復活
[00:12:53.600 --> 00:12:56.300]  或許正如那些婦女所說
[00:12:56.300 --> 00:12:59.000]  他們看見了耶穌從死裡復活
[00:12:59.000 --> 00:13:00.800]  但是他們並沒有看見
[00:13:02.100 --> 00:13:04.900]  到底現在的耶穌在哪裡
[00:13:04.900 --> 00:13:08.500]  其實主耶穌正在他們眼前不是嗎
[00:13:08.500 --> 00:13:11.100]  主耶穌正在與他們同在
[00:13:11.100 --> 00:13:14.500]  但他們的心卻信得遲鈍
[00:13:14.500 --> 00:13:16.900]  他們只是把復活的真理
[00:13:16.900 --> 00:13:18.700]  聽聽說說而已
[00:13:18.700 --> 00:13:22.500]  並沒有在信心裡面領受這個真理
[00:13:22.500 --> 00:13:25.700]  所以他們看不見在他們眼前的耶穌
[00:13:25.700 --> 00:13:28.700]  多少時候我讀這段經文的時候
[00:13:28.700 --> 00:13:30.100]  我常講如果我是耶穌
[00:13:30.100 --> 00:13:31.800]  一棒子就打下去了
[00:13:32.600 --> 00:13:33.300]  糊塗蛋
[00:13:33.300 --> 00:13:35.800]  愁哭什麼我就在這裡
[00:13:35.800 --> 00:13:38.500]  但弟兄姊妹
[00:13:38.500 --> 00:13:42.600]  許諾說我們的光景不也是如此嗎
[00:13:42.600 --> 00:13:45.500]  多少時候當我們讀聖經的時候
[00:13:45.500 --> 00:13:47.700]  讀到聖經裡面
[00:13:47.700 --> 00:13:50.100]  神所做偉大奇妙的作為
[00:13:50.100 --> 00:13:52.300]  我們總是會想
[00:13:52.300 --> 00:13:54.500]  那只不過是過去的事情啊
[00:13:54.500 --> 00:13:58.900]  我們的神是亞伯拉罕以撒亞各的神沒錯
[00:13:58.900 --> 00:14:02.000]  但那是過去的人物了
[00:14:03.100 --> 00:14:04.500]  現在的神啊
[00:14:04.500 --> 00:14:05.900]  你在哪裡啊
[00:14:05.900 --> 00:14:09.500]  多少時候我們在讀經的時候
[00:14:09.500 --> 00:14:10.700]  在聽到的時候
[00:14:10.700 --> 00:14:13.900]  我們以為我們的神只不過是將來的神
[00:14:13.900 --> 00:14:14.400]  不是嗎
[00:14:14.400 --> 00:14:18.400]  是的有一天主耶穌要再來迎接我們
[00:14:18.400 --> 00:14:20.200]  當他再來的時候
[00:14:20.200 --> 00:14:22.300]  我們要與他永遠同在一起
[00:14:22.300 --> 00:14:24.500]  那是美得無比的
[00:14:24.500 --> 00:14:27.700]  但那只不過是將來的盼望啊
[00:14:27.700 --> 00:14:30.200]  現在的神啊
[00:14:30.200 --> 00:14:31.700]  你在哪裡啊
[00:14:33.100 --> 00:14:35.900]  今天你要告訴你主的復活就要告訴我們
[00:14:35.900 --> 00:14:37.700]  主耶穌不但是過去的神
[00:14:37.700 --> 00:14:38.900]  不但是將來的神
[00:14:38.900 --> 00:14:40.400]  主耶穌更是現在的神
[00:14:40.400 --> 00:14:45.200]  這位曾經為我們死在十字架上
[00:14:45.200 --> 00:14:47.800]  為我們十里復活的救主
[00:14:47.800 --> 00:14:53.000]  這位將來有一天要迎接我們回到天家的君王
[00:14:53.000 --> 00:14:55.400]  現在正在與我們同在
[00:14:55.400 --> 00:14:58.700]  他永遠不會離開我們哈利路亞
[00:15:00.600 --> 00:15:02.900]  所以如果真的明白這個真理
[00:15:02.900 --> 00:15:06.700]  你在每天的生活當中來宣告
[00:15:06.700 --> 00:15:08.900]  我的神永遠與我同在
[00:15:08.900 --> 00:15:12.500]  事實上你要知道
[00:15:12.500 --> 00:15:15.900]  今天當你生活在地上的時候
[00:15:15.900 --> 00:15:20.400]  你就是一位帶著神的同在行走在地上的人
[00:15:20.400 --> 00:15:23.700]  無論你走到哪裡
[00:15:23.700 --> 00:15:27.500]  你就是把神的同在要帶到那裡
[00:15:29.700 --> 00:15:31.800]  所以十篇四次六篇第四節講
[00:15:31.800 --> 00:15:32.800]  有一道河
[00:15:32.800 --> 00:15:35.800]  這河的分岔是神的城歡喜
[00:15:35.800 --> 00:15:39.300]  這城就是至高者居住的聖所
[00:15:39.300 --> 00:15:40.800]  有一道河
[00:15:40.800 --> 00:15:42.300]  這是神的河
[00:15:42.300 --> 00:15:44.300]  是神生命的河流
[00:15:44.300 --> 00:15:47.500]  而這河的分岔是什麼
[00:15:47.500 --> 00:15:50.300]  就是每一位信徒就是你我
[00:15:50.300 --> 00:15:54.600]  我們就是帶著神的同在行走在地上的人
[00:15:54.600 --> 00:15:57.600]  這裡說神的河在湧流
[00:15:57.600 --> 00:16:00.800]  每一個分叉就是我們所在乎的
[00:16:00.800 --> 00:16:05.280]  在這地方能夠使神的城能夠歡喜
[00:16:05.280 --> 00:16:07.800]  也許你說牧師這指著神的城
[00:16:07.800 --> 00:16:10.020]  但請問你什麼是神的城
[00:16:10.020 --> 00:16:13.420]  難道不就是神榮耀同在充滿的地方
[00:16:13.420 --> 00:16:15.880]  那就是神的城嗎
[00:16:15.880 --> 00:16:17.560]  今天作為一個神的兒女
[00:16:17.560 --> 00:16:20.200]  我們不但是要在每天的生活當中
[00:16:20.200 --> 00:16:23.000]  來宣告神永遠與我們同在
[00:16:23.000 --> 00:16:25.080]  我們更是要把神的同在
[00:16:25.080 --> 00:16:29.200]  帶到我們生活的每一個環境裡面
[00:16:29.200 --> 00:16:31.080]  無論是在我們的家庭當中
[00:16:31.080 --> 00:16:33.080]  無論是我們工作的場合裡面
[00:16:33.080 --> 00:16:34.640]  無論是我們的社區
[00:16:34.640 --> 00:16:36.240]  無論是我們的城市
[00:16:36.240 --> 00:16:40.000]  只要我們站在神所給我們的環境當中
[00:16:40.000 --> 00:16:42.600]  宣告神的同在降臨
[00:16:42.600 --> 00:16:44.520]  我們就能把神的祝福
[00:16:44.520 --> 00:16:47.080]  帶到我們生活每一個環境的裡面
[00:16:47.080 --> 00:16:51.800]  你們 你我就是帶著神的同在
[00:16:51.800 --> 00:16:55.200]  行走在地上的人
[00:16:55.200 --> 00:16:57.120]  我記得馬蓋伯牧師
[00:16:57.120 --> 00:16:58.880]  最喜歡講的一句話
[00:16:58.880 --> 00:17:03.000]  他有時候我們就是要故意的
[00:17:03.000 --> 00:17:06.920]  去到一些你期待神工作的地方
[00:17:06.920 --> 00:17:08.440]  在那裡禱告
[00:17:08.440 --> 00:17:10.240]  宣告神的同在
[00:17:10.240 --> 00:17:12.400]  歡迎神的工作
[00:17:12.400 --> 00:17:14.400]  有些時候你就是要故意
[00:17:14.400 --> 00:17:16.400]  因為你就是帶著神的同在
[00:17:16.400 --> 00:17:18.400]  行走在地上的人
[00:17:18.400 --> 00:17:22.680]  你要故意到你期待神工作的地方
[00:17:22.680 --> 00:17:25.760]  來歡迎神的工作
[00:17:25.760 --> 00:17:27.680]  雖然有時候我們常常感覺
[00:17:27.680 --> 00:17:29.400]  我們自己很軟弱
[00:17:29.400 --> 00:17:31.600]  不是嗎 好像就是不能夠做事
[00:17:31.600 --> 00:17:33.320]  就好像耶穌形容的
[00:17:33.320 --> 00:17:35.240]  很多時候我們生活在這個世界
[00:17:35.240 --> 00:17:38.760]  好像羊進入狼群之中
[00:17:38.760 --> 00:17:40.600]  但又讓我提醒你
[00:17:40.600 --> 00:17:43.240]  我們雖然好像是羊
[00:17:43.240 --> 00:17:44.480]  但在基督裡面
[00:17:44.480 --> 00:17:48.120]  我們卻是一隻不一樣的羊
[00:17:48.120 --> 00:17:52.680]  格里馬多你是不一樣的羊
[00:17:52.680 --> 00:17:54.120]  馬克·蓋伯有一本書叫
[00:17:54.120 --> 00:17:56.280]  《羔羊的戰士》
[00:17:56.280 --> 00:17:57.960]  你們沒讀過 很值得讀
[00:17:57.960 --> 00:17:59.680]  《羔羊的戰士》
[00:17:59.680 --> 00:18:01.280]  他提醒我們
[00:18:01.280 --> 00:18:02.800]  住在我們裡面的事
[00:18:02.800 --> 00:18:05.240]  比那世界上的更大
[00:18:05.240 --> 00:18:08.520]  你們住在你裡面的
