
[00:00:00.000 --> 00:00:01.800]  各位鼎智妹平安
[00:07:39.800 --> 00:07:41.400]  就這樣回覆訊息
[00:07:41.400 --> 00:07:46.600]  所以我們真的要一心清靜
[00:07:46.600 --> 00:07:51.800]  耶和華的作為本為大
[00:07:51.800 --> 00:07:56.600]  凡是喜愛的都必考察
[00:07:56.600 --> 00:07:58.400]  神的作為是大的
[00:07:58.400 --> 00:08:01.800]  是超越我們的理解和能力
[00:08:01.800 --> 00:08:06.800]  這些作為是需要我們主動考察
[00:08:06.800 --> 00:08:08.800]  透過默想
[00:08:08.800 --> 00:08:10.200]  透過尋找
[00:08:10.200 --> 00:08:13.200]  去更加認識神的工作
[00:08:13.200 --> 00:08:14.400]  例如
[00:08:14.400 --> 00:08:15.800]  神的工作有什麼呢?
[00:08:15.800 --> 00:08:19.400]  認識神的工作有神的創造
[00:08:19.400 --> 00:08:21.800]  在詩篇第十九篇第一節
[00:08:21.800 --> 00:08:22.400]  是這樣說的
[00:08:22.400 --> 00:08:25.400]  「諸天述說神的榮耀
[00:08:25.400 --> 00:08:28.200]  窮倉全揚他的手段」
[00:08:28.200 --> 00:08:29.600]  然後還有
[00:08:29.600 --> 00:08:31.400]  神的工作有什麼呢?
[00:08:31.400 --> 00:08:33.400]  神的救贖
[00:08:33.400 --> 00:08:37.200]  在《出埃及記》第14-15章說道
[00:08:37.200 --> 00:08:40.600]  「神吩咐摩西將紅海分開」
[00:08:40.600 --> 00:08:42.600]  日間有雲柱
[00:08:42.600 --> 00:08:45.200]  夜間也有火柱
[00:08:45.200 --> 00:08:48.200]  就是這樣帶領以色列
[00:08:48.200 --> 00:08:51.200]  離開圍爐之地
[00:08:51.200 --> 00:08:52.400]  這個時間
[00:08:52.400 --> 00:08:55.600]  神就一直保守他們的日常生活
[00:08:55.600 --> 00:08:58.400]  也顯明了神的偉大
[00:08:58.400 --> 00:09:00.800]  這是智慧師的邏輯
[00:09:00.800 --> 00:09:02.200]  因為我們考察到
[00:09:02.200 --> 00:09:05.200]  神的言語和神的作為的時候
[00:09:05.200 --> 00:09:07.000]  我們就會更加知道
[00:09:07.000 --> 00:09:09.200]  神是十分之偉大
[00:09:09.200 --> 00:09:11.200]  而且我們會在頂止會
[00:09:11.200 --> 00:09:12.400]  在大會裏面
[00:09:12.400 --> 00:09:14.200]  在公開的場合裏面
[00:09:14.200 --> 00:09:16.200]  都會起來去稱謝
[00:09:16.200 --> 00:09:18.200]  頌讚神的偉大
[00:09:18.200 --> 00:09:23.000]  在詩篇第145篇第三節
[00:09:23.000 --> 00:09:25.800]  我們一起讀出紫色經文
[00:09:25.800 --> 00:09:26.800]  預備起
[00:09:26.800 --> 00:09:28.800]  「耶和說本偉大
[00:09:28.800 --> 00:09:30.800]  該受大讚美
[00:09:30.800 --> 00:09:32.800]  其大無法察度」
[00:09:32.800 --> 00:09:34.400]  這句話提醒我們
[00:09:34.400 --> 00:09:37.400]  神的偉大是超越了我們的理解
[00:09:37.400 --> 00:09:39.800]  祂是宇宙的主宰
[00:09:39.800 --> 00:09:41.800]  當我們見到日出日落
[00:09:41.800 --> 00:09:43.800]  或者是季節的轉變
[00:09:43.800 --> 00:09:47.200]  好像最近有天氣的變化
[00:09:47.200 --> 00:09:48.600]  我們就可以讚嘆
[00:09:48.600 --> 00:09:50.800]  神的創造那種偉大
[00:09:50.800 --> 00:09:53.400]  值得我們最高的尊崇
[00:09:53.400 --> 00:09:56.200]  當我們認識神的偉大的時候
[00:09:56.200 --> 00:09:57.200]  敬拜自然
[00:09:57.200 --> 00:09:59.600]  就會由內心的心底處
[00:09:59.600 --> 00:10:01.600]  湧出來
[00:10:01.600 --> 00:10:04.000]  神在人類的歷史裏面
[00:10:04.000 --> 00:10:06.400]  在以色列人的歷史裏面
[00:10:06.400 --> 00:10:08.400]  真的是很真實的
[00:10:08.400 --> 00:10:12.200]  以及做了很大的奇妙的事
[00:10:12.200 --> 00:10:15.200]  但怎樣去更多知道神的作為呢
[00:10:15.200 --> 00:10:17.200]  不單止要考察到
[00:10:17.200 --> 00:10:21.800]  我們一些歷史上的內容
[00:10:21.800 --> 00:10:23.200]  要研究祂
[00:10:23.200 --> 00:10:25.600]  最重要是我們有正確的心態
[00:10:25.600 --> 00:10:27.600]  詩人提到
[00:10:27.600 --> 00:10:29.600]  凡是喜愛神的人
[00:10:29.600 --> 00:10:31.600]  都必考察
[00:10:31.600 --> 00:10:34.400]  喜愛神的人對於神的心
[00:10:34.400 --> 00:10:35.800]  是敬畏的
[00:10:35.800 --> 00:10:38.800]  是很願意去尋求神的
[00:10:38.800 --> 00:10:42.000]  他會專心去考察
[00:10:42.000 --> 00:10:43.600]  去明白神的屬性
[00:10:43.600 --> 00:10:45.600]  以及神的作為
[00:10:45.600 --> 00:10:47.400]  這是很自然的事
[00:10:47.400 --> 00:10:49.600]  當我們越是這樣去愛神
[00:10:49.600 --> 00:10:51.400]  你的心思你的意念
[00:10:51.400 --> 00:10:58.000]  都是會投入去明白多些神的屬性
[00:10:58.000 --> 00:11:01.800]  當我初初信主的時候
[00:11:01.800 --> 00:11:04.600]  當然對聖經的內容
[00:11:04.600 --> 00:11:07.200]  裏面所講的東西都很陌生
[00:11:07.200 --> 00:11:08.600]  大家可能都經歷過
[00:11:08.600 --> 00:11:10.600]  書卷裏面的背景
[00:11:10.600 --> 00:11:12.000]  每一個書卷的背景
[00:11:12.000 --> 00:11:13.600]  基本上我都不太明白
[00:11:13.600 --> 00:11:14.400]  不熟悉的
[00:11:14.400 --> 00:11:16.600]  有一次好像大家回小組
[00:11:16.600 --> 00:11:18.600]  我問我的組長
[00:11:18.600 --> 00:11:20.600]  我有這個困難
[00:11:20.600 --> 00:11:23.000]  他當時這樣跟我說
[00:11:23.000 --> 00:11:26.200]  他說你看多些就會明白多些
[00:11:26.200 --> 00:11:28.400]  我自己刻意去參加
[00:11:28.400 --> 00:11:31.000]  當時教會的聖經問答比賽
[00:11:31.000 --> 00:11:34.000]  在一個這麼懶惰的我的時候
[00:11:34.000 --> 00:11:35.400]  在這麼短的時間
[00:11:35.400 --> 00:11:39.400]  就看了幾卷的聖經經卷
[00:11:39.400 --> 00:11:41.200]  我自己也參加了
[00:11:41.200 --> 00:11:44.400]  其他的機構的查經班
[00:11:44.400 --> 00:11:45.600]  但對於聖經的知識
[00:11:45.600 --> 00:11:47.400]  仍然是不足夠的
[00:11:47.400 --> 00:11:49.800]  我甚至參加了另一間教會
[00:11:49.800 --> 00:11:52.000]  他們舉辦的聖地遊
[00:11:52.000 --> 00:11:54.000]  有一位牧師去帶隊
[00:11:54.000 --> 00:11:56.000]  去到這個聖地之後
[00:11:56.000 --> 00:11:59.600]  了解到聖經裏面的背景多了
[00:11:59.600 --> 00:12:03.000]  但發現自己的屬靈成長
[00:12:03.000 --> 00:12:04.600]  還是不滿足
[00:12:04.600 --> 00:12:08.800]  因為這次只是淺度的聖地遊中
[00:12:08.800 --> 00:12:10.800]  所以過了兩年之後
[00:12:10.800 --> 00:12:14.000]  我再跟另一個機構去以色列
[00:12:14.000 --> 00:12:17.000]  這次是深度行
[00:12:17.000 --> 00:12:18.800]  每一晚都有牧師
[00:12:18.800 --> 00:12:21.000]  他也是一位學者
[00:12:21.000 --> 00:12:23.400]  他每晚都會要我們一起上課
[00:12:23.400 --> 00:12:27.000]  去學習 去反思生命
[00:12:27.000 --> 00:12:32.000]  而且他去到每一個地方
[00:12:32.000 --> 00:12:36.200]  都會用著聖經的內容
[00:12:36.200 --> 00:12:39.800]  去講述這個地方所發生的事蹟
[00:12:39.800 --> 00:12:41.600]  用經文一起去默想
[00:12:41.600 --> 00:12:44.400]  中間的圖片是我拍的
[00:12:44.400 --> 00:12:46.400]  這裏是赫西瑪利園
[00:12:46.400 --> 00:12:50.600]  我們坐在赫西瑪利園對面的空地
[00:12:50.600 --> 00:12:53.400]  一起去看經文和默想
[00:12:53.400 --> 00:12:55.400]  記得第二次我去聖地的時候
[00:12:55.400 --> 00:12:56.600]  我去了19天
[00:12:56.600 --> 00:12:58.400]  當然是很滿足
[00:12:58.400 --> 00:13:03.000]  因為聖經裏面的知識是很增長了
[00:13:03.000 --> 00:13:05.200]  並且不單有這個闊度
[00:13:05.200 --> 00:13:08.600]  還有層次和深度
[00:13:08.600 --> 00:13:10.600]  可能大家未必有這個時間
[00:13:10.600 --> 00:13:13.600]  親自去到聖地遊中
[00:13:13.600 --> 00:13:15.000]  不過很感恩
[00:13:15.000 --> 00:13:17.800]  在2026年第一季的裝備課程裏
[00:13:17.800 --> 00:13:22.800]  有一課叫做「看著地圖去讀舊約」
[00:13:22.800 --> 00:13:26.000]  不如大家一起去報名上課
[00:13:26.000 --> 00:13:28.000]  讓我們自己對於聖經
[00:13:28.000 --> 00:13:30.800]  有不同層次的認識學習
[00:13:30.800 --> 00:13:33.000]  今天我知道已經是截止報名
[00:13:33.000 --> 00:13:36.800]  所以大家快些行動
[00:13:36.800 --> 00:13:38.200]  看第二節
[00:13:38.200 --> 00:13:40.400]  耶和華哥周圍是本為大
[00:13:40.400 --> 00:13:43.200]  許下凡喜愛的都必考察
[00:13:43.200 --> 00:13:45.000]  當你喜歡一件事的時候
[00:13:45.000 --> 00:13:49.200]  你就會花盡心思、心機、時間去鑽研
[00:13:49.200 --> 00:13:53.000]  譬如你喜歡音樂的時候
[00:13:53.000 --> 00:13:56.600]  你可能都會花些時間或金錢
[00:13:56.600 --> 00:14:01.000]  為自己安裝一些比較喜歡的音響器材
[00:14:01.000 --> 00:14:03.600]  Hi-Fi去欣賞音樂
[00:14:03.600 --> 00:14:06.400]  或者你很喜歡行山
[00:14:06.400 --> 00:14:09.800]  你都會去研究香港哪一座山
[00:14:09.800 --> 00:14:11.800]  是很具挑戰性的
[00:14:11.800 --> 00:14:13.400]  就想去征服它
[00:14:13.400 --> 00:14:16.200]  去到山上打卡
[00:14:16.200 --> 00:14:18.800]  當我們開始認真去考察
[00:14:18.800 --> 00:14:20.800]  神的奇妙作為的時候
[00:14:20.800 --> 00:14:22.800]  又不知道怎樣開始
[00:14:22.800 --> 00:14:25.000]  現在有一個很好的機會
[00:14:25.000 --> 00:14:26.600]  就是什麼呢
[00:14:26.600 --> 00:14:31.200]  在12月31日星期三的時候
[00:14:31.200 --> 00:14:35.600]  我們都有一個守歲感恩見證會
[00:14:35.600 --> 00:14:40.200]  可能你未曾參加過這個分享會、見證會
[00:14:40.200 --> 00:14:43.200]  來公開去數算主的恩典
[00:14:43.200 --> 00:14:44.400]  但不要緊
[00:14:44.400 --> 00:14:47.800]  你可以來細聽、聆聽一下
[00:14:47.800 --> 00:14:51.800]  我們各位的肢體在當中的見證分享
[00:14:51.800 --> 00:14:53.800]  讓你們能夠考察到
[00:14:53.800 --> 00:14:56.400]  神在每一個信徒裏面的生命
[00:14:56.400 --> 00:14:58.800]  怎樣去做一些奇妙的作為
[00:14:58.800 --> 00:15:02.200]  當然我們更加歡迎你們去報名
[00:15:02.200 --> 00:15:07.000]  去分享主的恩典和生命的分享、見證
[00:15:07.000 --> 00:15:09.200]  數算主在你的生命裏面
[00:15:09.200 --> 00:15:11.200]  怎樣去賜這一份恩典
[00:15:11.200 --> 00:15:15.800]  第三節我們看到
[00:15:15.800 --> 00:15:18.000]  當人去考察耶和華的作為
[00:15:18.000 --> 00:15:21.200]  就會發現神所行的一切
[00:15:21.200 --> 00:15:25.400]  是彰顯祂自己的尊榮和威嚴
[00:15:25.400 --> 00:15:28.400]  祂的公義是傳到永遠
[00:15:28.400 --> 00:15:32.200]  在上帝和以色列人納約的關係裏面
[00:15:32.200 --> 00:15:37.600]  神是信實地去履行祂的職責
[00:15:37.600 --> 00:15:41.800]  當以色列人遭遇患難或者困難的時候
[00:15:41.800 --> 00:15:46.400]  神必定會施恩請救
[00:15:46.400 --> 00:15:50.400]  施恩是歌頌上帝對以色列的信實和看顧
[00:15:50.400 --> 00:15:52.600]  是永遠都不會變的
[00:15:52.600 --> 00:15:55.800]  當我們用正確的心態去尋求的時候
[00:15:55.800 --> 00:15:58.600]  首先我們的心靈是怎樣?
[00:15:58.600 --> 00:16:00.200]  是必定要開放
[00:16:00.200 --> 00:16:04.600]  要開放就會經歷到神的奇妙作為
[00:16:04.600 --> 00:16:08.400]  這是很重要的屬靈經驗
[00:16:08.400 --> 00:16:09.800]  當尋求的時候
[00:16:09.800 --> 00:16:13.800]  就會發現神的聖潔和祂的公義
[00:16:13.800 --> 00:16:17.600]  滿有尊榮和威嚴
[00:16:17.600 --> 00:16:19.600]  對於自己時時犯錯
[00:16:19.600 --> 00:16:21.200]  得罪了神
[00:16:21.200 --> 00:16:24.800]  碰到自己有些軟弱的時候
[00:16:24.800 --> 00:16:27.800]  或者我們不知道怎樣解決的時候
[00:16:27.800 --> 00:16:30.800]  我鼓勵大家去尋求神的幫助
[00:16:30.800 --> 00:16:33.400]  神必定會施恩請救
[00:16:33.400 --> 00:16:36.400]  作為一位公正無私的審判者
[00:16:36.400 --> 00:16:41.400]  也是我們可以完全信靠的救贖主
[00:16:41.400 --> 00:16:43.200]  我們看看第二個重點
[00:16:43.200 --> 00:16:45.600]  就是神永遠守蒙約
[00:16:45.600 --> 00:16:49.200]  在詩篇的111篇的4至8節
[00:16:49.200 --> 00:16:52.000]  我們一起讀出這幾個經文
[00:16:52.000 --> 00:16:53.400]  預備
[00:16:53.400 --> 00:16:56.400]  「他行了其事使人忌憐」
[00:16:56.400 --> 00:16:59.400]  「耶和華有恩惠有憐憫」
[00:16:59.400 --> 00:17:03.000]  「他賜良給敬畏他的人」
[00:17:03.000 --> 00:17:06.000]  「他必永遠紀念他的約」
[00:17:06.000 --> 00:17:09.400]  「他向百姓顯出大能的作為」
[00:17:09.400 --> 00:17:13.000]  「把愛邦的地賜給他們為業」
[00:17:13.000 --> 00:17:16.600]  「他所行的是誠實公平」
[00:17:16.600 --> 00:17:19.800]  「他的分持都是確實的」
[00:17:19.800 --> 00:17:22.400]  「是永永遠遠堅定的」
[00:17:22.400 --> 00:17:26.000]  「是按誠實正直設立的」
[00:17:26.000 --> 00:17:30.400]  我們要紀念神所行的奇事
[00:17:30.400 --> 00:17:34.000]  當戴著感恩讚美去紀念的時候
[00:17:34.000 --> 00:17:38.000]  以致我們時時歌頌讚美上帝
[00:17:38.000 --> 00:17:41.200]  因為祂的憐憫
[00:17:41.200 --> 00:17:43.600]  紀念在以色列人當中
[00:17:43.600 --> 00:17:45.200]  其實是很重要的
[00:17:45.200 --> 00:17:46.400]  例如
[00:17:46.400 --> 00:17:49.800]  以色列人有守如意節
[00:17:49.800 --> 00:17:54.600]  去紀念神救贖的奇事
[00:17:54.600 --> 00:17:55.800]  我們又看看
[00:17:55.800 --> 00:17:59.800]  在《出埃及記》的12章14節
[00:17:59.800 --> 00:18:04.800]  以色列人在當中也是守著著棚節
[00:18:04.800 --> 00:18:07.800]  他們紀念以色列人在出埃及的時候
[00:18:07.800 --> 00:18:10.000]  40年裏面
[00:18:10.000 --> 00:18:12.200]  神就是這樣帶領他們
[00:18:12.200 --> 00:18:15.600]  在曠野漂流的那種經歷
[00:18:15.600 --> 00:18:18.800]  期間他們住在臨時的帳棚裏面
[00:18:18.800 --> 00:18:22.200]  叫百姓要去銘記這段歷史
[00:18:22.200 --> 00:18:25.000]  感恩神在困難的時候
[00:18:25.000 --> 00:18:28.800]  他們都是有神的保護和神的供應
[00:18:28.800 --> 00:18:31.200]  主耶穌也是設立了主餐
[00:18:31.200 --> 00:18:35.200]  不單是紀念主耶穌的救贖祂的犧牲
[00:18:35.200 --> 00:18:36.800]  也是提醒我們
[00:18:36.800 --> 00:18:39.600]  神的恩典和祂的憐憫
[00:18:39.600 --> 00:18:46.400]  也讓我們紀念主耶穌所立的新約
[00:18:46.400 --> 00:18:48.600]  祂致糧食給敬畏祂的人
[00:18:48.600 --> 00:18:50.800]  神顧念人的需要
[00:18:50.800 --> 00:18:53.400]  好像曠野裏面祂致下馬勒
[00:18:53.400 --> 00:18:57.200]  糧食除了可以為我們飽肚之外
[00:18:57.200 --> 00:19:01.600]  神所賜的糧食包括靈糧
[00:19:01.600 --> 00:19:04.400]  乃是神自己的話語
[00:19:04.400 --> 00:19:06.600]  也是永生的食糧
[00:19:06.600 --> 00:19:09.600]  約翰福音6章35節這樣說
[00:19:09.600 --> 00:19:12.200]  耶穌說:我就是生命的糧
[00:19:12.200 --> 00:19:15.000]  到我這裏來的必定不可餓
[00:19:15.000 --> 00:19:18.000]  信我的永遠不渴
[00:19:18.000 --> 00:19:21.400]  這是持續不斷的供應
[00:19:21.400 --> 00:19:24.000]  神的作為充滿了恩惠
[00:19:24.000 --> 00:19:26.400]  充滿了慈愛
[00:19:26.400 --> 00:19:30.000]  我們需要進食來維持生命
[00:19:30.000 --> 00:19:34.000]  而食物有分有營養和沒有營養
[00:19:34.000 --> 00:19:35.400]  有營養的食物
[00:19:35.400 --> 00:19:37.800]  當然身體自然會強壯
[00:19:37.800 --> 00:19:40.000]  也有健康的身體
[00:19:40.000 --> 00:19:43.200]  我們屬靈的生命也是一樣
[00:19:43.200 --> 00:19:47.200]  教會十分期待每位愛主的頂姐妹
[00:19:47.200 --> 00:19:50.200]  都能夠有屬靈的健康
[00:19:50.200 --> 00:19:52.800]  進食有營養的靈糧
[00:19:52.800 --> 00:19:54.800]  成為世代的明燈
[00:19:54.800 --> 00:19:59.800]  特別是活在這個動盪不安的世代裏
[00:19:59.800 --> 00:20:03.800]  為了致力於心化牧養
[00:20:03.800 --> 00:20:06.200]  確保從慕道者
[00:20:06.200 --> 00:20:08.000]  或者剛剛受浸的媳婦
[00:20:08.000 --> 00:20:10.600]  去到我們教會的領袖
