
[00:00:00.000 --> 00:00:03.100]  各位弟兄姊妹 復活節蒙恩
[00:03:30.000 --> 00:03:32.000]  做多一點都可以
[00:03:32.000 --> 00:03:34.000]  因為這麼特別的事情
[00:03:34.000 --> 00:03:36.000]  我們雖然非親非故
[00:03:36.000 --> 00:03:39.000]  不過我們都會為他很高興
[00:03:39.000 --> 00:03:43.000]  不過相比起耶穌基督的復活
[00:03:43.000 --> 00:03:45.000]  耶穌的復活
[00:03:45.000 --> 00:03:48.000]  豈不是更重要的事情?
[00:03:48.000 --> 00:03:50.000]  祂為我們釘十字架
[00:03:50.000 --> 00:03:52.000]  祂為我們受死
[00:03:52.000 --> 00:03:55.000]  祂為我們被埋葬
[00:03:55.000 --> 00:03:58.000]  竟然從死裡面復活
[00:03:58.000 --> 00:04:01.000]  所以當聖經裡面說到
[00:04:01.000 --> 00:04:05.000]  那幫門徒見到主耶穌的時候
[00:04:05.000 --> 00:04:09.000]  他們很自然地下拜
[00:04:09.000 --> 00:04:12.000]  在那時候耶穌說話
[00:04:12.000 --> 00:04:16.000]  耶穌就將大使命交給我們
[00:04:16.000 --> 00:04:20.000]  交給一切屬於上帝的兒女
[00:04:20.000 --> 00:04:23.000]  所以今天我不知道你們如何慶祝復活節
[00:04:23.000 --> 00:04:28.000]  我不知道你們如何回應這位復活主的心事
[00:04:28.000 --> 00:04:32.000]  不過如果你和我和我們的教會
[00:04:32.000 --> 00:04:37.000]  我們不在這個大使命的那種履行裡面
[00:04:37.000 --> 00:04:39.000]  去草主喜悅
[00:04:39.000 --> 00:04:41.000]  怎樣都說不過
[00:04:41.000 --> 00:04:45.000]  所以今天的信息就是這麼簡單
[00:04:45.000 --> 00:04:48.000]  復活主的使命
[00:04:48.000 --> 00:04:50.000]  我們就去進行
[00:04:50.000 --> 00:04:52.000]  我們就去實踐
[00:04:52.000 --> 00:04:57.000]  就讓我們一起看看聖經裡面的教導
[00:04:57.000 --> 00:05:00.000]  在《馬太福音》的二十八章
[00:05:00.000 --> 00:05:04.000]  十六節到二十節
[00:05:04.000 --> 00:05:06.000]  聖經這樣說
[00:05:06.000 --> 00:05:09.000]  十一個門徒往加里尼去
[00:05:09.000 --> 00:05:13.000]  到了耶穌約定的山上
[00:05:13.000 --> 00:05:17.000]  他們見了耶穌就拜他
[00:05:17.000 --> 00:05:21.000]  然而還有人疑說
[00:05:21.000 --> 00:05:24.000]  耶穌進前來對他們說
[00:05:24.000 --> 00:05:32.000]  天上地下所有的權柄已經在我手裡
[00:05:32.000 --> 00:05:36.000]  所以你們要去
[00:05:36.000 --> 00:05:38.000]  使萬民作為我的門徒
[00:05:38.000 --> 00:05:41.000]  奉父子成年的名
[00:05:41.000 --> 00:05:43.000]  給他們施洗
[00:05:43.000 --> 00:05:45.000]  凡我所吩咐你們的
[00:05:45.000 --> 00:05:48.000]  你們都要教訓他們遵守
[00:05:48.000 --> 00:05:56.000]  我就常與你們同在直到世界的末了
[00:05:56.000 --> 00:05:59.000]  其實在這段經文裡面
[00:05:59.000 --> 00:06:02.000]  很明顯很清晰
[00:06:02.000 --> 00:06:07.000]  耶穌基督的大使命在我們眼前
[00:06:07.000 --> 00:06:10.000]  我們喜歡好我們不喜歡好
[00:06:10.000 --> 00:06:14.000]  我們預備好我們未預備好
[00:06:14.000 --> 00:06:18.000]  我們都需要好好的去遵從
[00:06:18.000 --> 00:06:24.000]  就讓我們從幾個角度去了解這段經文
[00:06:24.000 --> 00:06:26.000]  從大使命的內容
[00:06:26.000 --> 00:06:28.000]  從我們的處境
[00:06:28.000 --> 00:06:32.000]  從主的承諾和祝福
[00:06:32.000 --> 00:06:36.000]  在第十九二十節裡告訴我們
[00:06:36.000 --> 00:06:38.000]  這個大使命的內容
[00:06:38.000 --> 00:06:41.000]  沒錯在中文的聖經裡
[00:06:41.000 --> 00:06:43.000]  好像有幾個動詞
[00:06:43.000 --> 00:06:45.000]  你要去
[00:06:45.000 --> 00:06:47.000]  你要使萬民作主的門徒
[00:06:47.000 --> 00:06:49.000]  你要施洗
[00:06:49.000 --> 00:06:51.000]  你們要去教導
[00:06:51.000 --> 00:06:54.000]  不過在原來的聖經裡
[00:06:54.000 --> 00:06:57.000]  只有一個主要的動詞
[00:06:57.000 --> 00:07:00.000]  就是使萬民作主的門徒
[00:07:00.000 --> 00:07:02.000]  其他那幾個
[00:07:02.000 --> 00:07:05.000]  在希臘文的分類裡
[00:07:05.000 --> 00:07:06.000]  是participle
[00:07:06.000 --> 00:07:08.000]  是分詞
[00:07:08.000 --> 00:07:11.000]  那個功能就好像英語的助動詞
[00:07:11.000 --> 00:07:15.000]  是解釋怎樣去使人作主的門徒
[00:07:15.000 --> 00:07:17.000]  我們一定要去
[00:07:17.000 --> 00:07:19.000]  去就是從我們的熟習的環境
[00:07:19.000 --> 00:07:22.000]  我們的所謂的安書區
[00:07:22.000 --> 00:07:24.000]  我們要踏出去
[00:07:24.000 --> 00:07:27.000]  我們要帶領很多人來歸向主
[00:07:27.000 --> 00:07:31.000]  如果教會不去做猜傳
[00:07:31.000 --> 00:07:33.000]  不去做傳福音
[00:07:33.000 --> 00:07:35.000]  這個世界上有很多人
[00:07:35.000 --> 00:07:38.000]  由出世到死亡
[00:07:38.000 --> 00:07:41.000]  一次福音都聽不到
[00:07:41.000 --> 00:07:44.000]  所以今天你發覺我們一定要去
[00:07:44.000 --> 00:07:46.000]  但同時間不只是去
[00:07:46.000 --> 00:07:48.000]  不只是傳福音給他
[00:07:48.000 --> 00:07:50.000]  幫他決了志就夠了
[00:07:50.000 --> 00:07:53.000]  我們要幫他組成
[00:07:53.000 --> 00:07:56.000]  主的身體 主的教會
[00:07:56.000 --> 00:07:58.000]  你才會施行洗禮
[00:07:58.000 --> 00:08:00.000]  所以建立教會 建立堂會
[00:08:00.000 --> 00:08:02.000]  是非常重要的服事
[00:08:02.000 --> 00:08:04.000]  而且還有
[00:08:04.000 --> 00:08:07.000]  我們要將整本聖經的真理
[00:08:07.000 --> 00:08:10.000]  凡是主所教導的
[00:08:10.000 --> 00:08:12.000]  全部教完
[00:08:12.000 --> 00:08:14.000]  我們還沒教完
[00:08:14.000 --> 00:08:16.000]  我們還沒做完
[00:08:16.000 --> 00:08:19.000]  所以今天在當中
[00:08:19.000 --> 00:08:21.000]  如果我們只是做了一部份
[00:08:21.000 --> 00:08:24.000]  我們還沒有遵行
[00:08:24.000 --> 00:08:26.000]  大使命的要求
[00:08:26.000 --> 00:08:29.000]  就好像現在很多DSE的同學
[00:08:29.000 --> 00:08:32.000]  在考試 始放榜
[00:08:32.000 --> 00:08:34.000]  很多科都很好成績
[00:08:34.000 --> 00:08:37.000]  不過其中一科 主科不合格
[00:08:37.000 --> 00:08:39.000]  它可不可以升學
[00:08:39.000 --> 00:08:41.000]  有困難
[00:08:41.000 --> 00:08:44.000]  因為還沒滿足到基本的要求
[00:08:44.000 --> 00:08:47.000]  所以今天我們千萬不要
[00:08:47.000 --> 00:08:49.000]  以為我做了某一件事
[00:08:49.000 --> 00:08:51.000]  沒有做其他事
[00:08:51.000 --> 00:08:55.000]  在當中我們不是我們的責任
[00:08:55.000 --> 00:08:57.000]  所以今天如果要一個教會
[00:08:57.000 --> 00:08:59.000]  一個群體 一個信徒
[00:08:59.000 --> 00:09:01.000]  做完這些事的時候
[00:09:01.000 --> 00:09:03.000]  其實真的很大挑戰
[00:09:03.000 --> 00:09:05.000]  不過主知道我們的需要
[00:09:05.000 --> 00:09:08.000]  所以它就在教會 堂會
[00:09:08.000 --> 00:09:11.000]  在不同的福音機構 猜拳機構裏面
[00:09:11.000 --> 00:09:13.000]  興起上來
[00:09:13.000 --> 00:09:15.000]  我們彼此的配搭
[00:09:15.000 --> 00:09:18.000]  我們互相的支持
[00:09:18.000 --> 00:09:20.000]  同心合二
[00:09:20.000 --> 00:09:22.000]  興旺福音
[00:09:22.000 --> 00:09:25.000]  才會出現在我們面前
[00:09:25.000 --> 00:09:28.000]  所以今天作為一個教會
[00:09:28.000 --> 00:09:30.000]  我們不可以只是這麼狹窄
[00:09:30.000 --> 00:09:32.000]  看我們自己
[00:09:32.000 --> 00:09:34.000]  作為一個信徒
[00:09:34.000 --> 00:09:36.000]  不可以只看我們自己
[00:09:36.000 --> 00:09:39.000]  我們必須願意讓神給我們的資源
[00:09:39.000 --> 00:09:41.000]  我們的力量
[00:09:41.000 --> 00:09:43.000]  和眾弟兄姊妹
[00:09:43.000 --> 00:09:45.000]  和普天下的信徒一起
[00:09:45.000 --> 00:09:47.000]  彼此的配搭 聯絡
[00:09:47.000 --> 00:09:49.000]  以至在當中
[00:09:49.000 --> 00:09:52.000]  神的工作能夠成就
[00:09:52.000 --> 00:09:55.000]  弟兄姊妹今天
[00:09:55.000 --> 00:09:58.000]  你想知一個機構的表現
[00:09:58.000 --> 00:10:00.000]  從哪裏見到
[00:10:00.000 --> 00:10:02.000]  其實聖經講得很簡單
[00:10:02.000 --> 00:10:04.000]  錢在哪裏
[00:10:04.000 --> 00:10:06.000]  心在哪裏
[00:10:06.000 --> 00:10:08.000]  不只是屬靈
[00:10:08.000 --> 00:10:09.000]  在現實裏面
[00:10:09.000 --> 00:10:11.000]  你看機構的表達是怎樣
[00:10:11.000 --> 00:10:13.000]  你看它的報告就知道
[00:10:13.000 --> 00:10:17.000]  它的金錢 人力 物力放在哪裏
[00:10:17.000 --> 00:10:20.000]  你就看到那件事是怎樣
[00:10:20.000 --> 00:10:22.000]  弟兄姊妹
[00:10:22.000 --> 00:10:25.000]  如果耶穌基督在復活的時候
[00:10:25.000 --> 00:10:28.000]  跟我們講這麼重要的大使命
[00:10:28.000 --> 00:10:30.000]  你猜應該
[00:10:30.000 --> 00:10:32.000]  作為一個教會
[00:10:32.000 --> 00:10:35.000]  放多少資源在當中才對
[00:10:35.000 --> 00:10:37.000]  人很難計算
[00:10:37.000 --> 00:10:39.000]  就講金錢
[00:10:39.000 --> 00:10:41.000]  奉獻好不好
[00:10:41.000 --> 00:10:43.000]  我猜50%
[00:10:43.000 --> 00:10:46.000]  50%都不為過
[00:10:46.000 --> 00:10:48.000]  一聽到這個數字
[00:10:48.000 --> 00:10:50.000]  我們大家都很震驚
[00:10:50.000 --> 00:10:51.000]  為什麼
[00:10:51.000 --> 00:10:53.000]  如果我們將神給我們的資源
[00:10:53.000 --> 00:10:56.000]  人力 物力一半以上
[00:10:56.000 --> 00:10:58.000]  用在推薦猜拳
[00:10:58.000 --> 00:11:00.000]  我們運作不到
[00:11:00.000 --> 00:11:02.000]  我們做不到
[00:11:02.000 --> 00:11:04.000]  為什麼
[00:11:04.000 --> 00:11:06.000]  因為在普查裏面
[00:11:06.000 --> 00:11:08.000]  全世界的教會
[00:11:08.000 --> 00:11:10.000]  大部分
[00:11:10.000 --> 00:11:12.000]  九成九
[00:11:12.000 --> 00:11:14.000]  他們所有的經濟
[00:11:14.000 --> 00:11:16.000]  超過八成九成
[00:11:16.000 --> 00:11:18.000]  是用在自己那裏
[00:11:18.000 --> 00:11:22.000]  所以一間教會如果有15% 30%
[00:11:22.000 --> 00:11:26.000]  那個做猜拳用出來的時候
[00:11:26.000 --> 00:11:28.000]  不得了
[00:11:28.000 --> 00:11:31.000]  所以一間教會能夠做到50%
[00:11:31.000 --> 00:11:35.000]  你發覺根本是一個很大的挑戰
[00:11:35.000 --> 00:11:37.000]  不過你問主
[00:11:37.000 --> 00:11:39.000]  復活的主跟我們講
[00:11:39.000 --> 00:11:41.000]  講什麼
[00:11:41.000 --> 00:11:43.000]  他關心的是這件事
[00:11:43.000 --> 00:11:45.000]  他不願意一個人沉淪
[00:11:45.000 --> 00:11:47.000]  他願意人人都得救的時候
[00:11:47.000 --> 00:11:49.000]  你看到今天我們給的資源
[00:11:49.000 --> 00:11:51.000]  在當中裏面
[00:11:51.000 --> 00:11:55.000]  其實是分配得不是很平衡
[00:11:55.000 --> 00:11:57.000]  你去歐洲
[00:11:57.000 --> 00:11:59.000]  你去看一下的時候
[00:11:59.000 --> 00:12:02.000]  有一個局面令你覺得很驚訝
[00:12:02.000 --> 00:12:06.000]  除了一些古舊的大的教堂之外
[00:12:06.000 --> 00:12:08.000]  出現了很多
[00:12:08.000 --> 00:12:10.000]  穆斯林的
[00:12:10.000 --> 00:12:12.000]  他們的廟宇
[00:12:12.000 --> 00:12:14.000]  你看到他們在做什麼嗎
[00:12:14.000 --> 00:12:16.000]  他們刻意在當中裏面
[00:12:16.000 --> 00:12:18.000]  去做一些事情
[00:12:18.000 --> 00:12:20.000]  用他們的方法去告訴人
[00:12:20.000 --> 00:12:25.000]  這個世界的信仰意義在那裏
[00:12:25.000 --> 00:12:28.000]  突然之間今天在我們裏面的時候
[00:12:28.000 --> 00:12:30.000]  我們有沒有將我們的資源
[00:12:30.000 --> 00:12:32.000]  放在猜拳那裏去呢
[00:12:32.000 --> 00:12:34.000]  我們有沒有好好地將資源
[00:12:34.000 --> 00:12:39.000]  放在我們裏面的建立堂會裏面
[00:12:39.000 --> 00:12:41.000]  我們有沒有在裏面
[00:12:41.000 --> 00:12:43.000]  好好地去教導
[00:12:43.000 --> 00:12:46.000]  過去這三十多年
[00:12:46.000 --> 00:12:49.000]  香港教會做了很多直堂的服事
[00:12:49.000 --> 00:12:51.000]  開展的服事
[00:12:51.000 --> 00:12:53.000]  不過如果我沒有看錯
[00:12:53.000 --> 00:12:56.000]  很多堂會都慢了下來
[00:12:56.000 --> 00:12:58.000]  不知道上一次
[00:12:58.000 --> 00:13:00.000]  上一次真的去直堂
[00:13:00.000 --> 00:13:02.000]  是多久的事
[00:13:02.000 --> 00:13:04.000]  很多人是很需要福音的
[00:13:04.000 --> 00:13:06.000]  很多人需要這個
[00:13:06.000 --> 00:13:10.000]  見證那種功效在裏面
[00:13:10.000 --> 00:13:14.000]  在舊約裏面的報道官
[00:13:14.000 --> 00:13:16.000]  是萬民留歸謝山
[00:13:16.000 --> 00:13:18.000]  我為你們很感恩
[00:13:18.000 --> 00:13:21.000]  聽到啟發課程不夠位
[00:13:21.000 --> 00:13:24.000]  但新約的猜拳官
[00:13:24.000 --> 00:13:27.000]  是你們要去
[00:13:27.000 --> 00:13:29.000]  當我們這樣說的時候
[00:13:29.000 --> 00:13:32.000]  我們有很多困難在裏面
[00:13:32.000 --> 00:13:33.000]  為什麼
[00:13:33.000 --> 00:13:36.000]  因為事實就是這樣
[00:13:36.000 --> 00:13:38.000]  這段經文說什麼
[00:13:38.000 --> 00:13:39.000]  原來復活的主
[00:13:39.000 --> 00:13:42.000]  在這群門徒面前顯現的時候
[00:13:42.000 --> 00:13:48.000]  那群門徒全部下跪拜耶穌
[00:13:48.000 --> 00:13:49.000]  但聖經裏面說
[00:13:49.000 --> 00:13:54.000]  然而還有人疑惑
[00:13:54.000 --> 00:13:56.000]  我們人性裏面就是這麼軟弱
[00:13:56.000 --> 00:13:58.000]  我們信了主
[00:13:58.000 --> 00:14:01.000]  當時這批人在當中疑惑的人
[00:14:01.000 --> 00:14:02.000]  不是害耶穌的人
[00:14:02.000 --> 00:14:05.000]  不是那些未曾聽過信仰的人
[00:14:05.000 --> 00:14:07.000]  是耶穌的門徒
[00:14:07.000 --> 00:14:10.000]  不過然而有人疑惑
[00:14:10.000 --> 00:14:13.000]  今天你不要以為你信了主之後
[00:14:13.000 --> 00:14:15.000]  你的信心很堅固
[00:14:15.000 --> 00:14:17.000]  你再堅固也好
[00:14:17.000 --> 00:14:19.000]  其實我們的疑惑
[00:14:19.000 --> 00:14:24.000]  是我們一生裏面的學習和掙扎
[00:14:24.000 --> 00:14:26.000]  你問問教會的領袖
[00:14:26.000 --> 00:14:28.000]  最好模樣是哪些弟兄姊妹
[00:14:28.000 --> 00:14:30.000]  是初信那些
[00:14:30.000 --> 00:14:31.000]  因為當他們信主的時候
[00:14:31.000 --> 00:14:34.000]  他們真的完全對主沒有保留
[00:14:34.000 --> 00:14:35.000]  我講得俗一點
[00:14:35.000 --> 00:14:36.000]  初原禁貶
[00:14:36.000 --> 00:14:38.000]  你叫他們做什麼都可以
[00:14:38.000 --> 00:14:40.000]  不過教會裏面有些信了主
[00:14:40.000 --> 00:14:42.000]  日子久的弟兄姊妹
[00:14:42.000 --> 00:14:45.000]  有時我會聽到這樣說
[00:14:45.000 --> 00:14:46.000]  牧師
[00:14:46.000 --> 00:14:47.000]  聖經是這樣說
[00:14:47.000 --> 00:14:49.000]  不過
[00:14:49.000 --> 00:14:50.000]  不過是什麼
[00:14:50.000 --> 00:14:51.000]  可能有例外
[00:14:51.000 --> 00:14:52.000]  可能我是例外
[00:14:52.000 --> 00:14:53.000]  可能那件事
[00:14:53.000 --> 00:14:55.000]  這就是然而
[00:14:55.000 --> 00:14:56.000]  在這個過程裏面
[00:14:56.000 --> 00:14:57.000]  看見今天很多時候
[00:14:57.000 --> 00:14:59.000]  我們在當中裏面
[00:14:59.000 --> 00:15:01.000]  那個令我們疾暴
[00:15:01.000 --> 00:15:03.000]  令我們受拖累
[00:15:03.000 --> 00:15:05.000]  不可以向前去的一個原因
[00:15:05.000 --> 00:15:08.000]  有時不是一些初信的弟兄姊妹
[00:15:08.000 --> 00:15:10.000]  是一些可能信了主
[00:15:10.000 --> 00:15:11.000]  甚至有經驗的
[00:15:11.000 --> 00:15:13.000]  不知為何我們走著走著
[00:15:13.000 --> 00:15:16.000]  我們又會信心小了
[00:15:16.000 --> 00:15:20.000]  所以當保羅講到這個信仰的時候
[00:15:20.000 --> 00:15:24.000]  我們這個信仰是因信以至於信
[00:15:24.000 --> 00:15:26.000]  我們在信心的道路一直奔走
[00:15:26.000 --> 00:15:28.000]  我們直到見主的時候
[00:15:28.000 --> 00:15:31.000]  這是一生的學習
[00:15:31.000 --> 00:15:36.000]  當我們要去做這個事情的時候
[00:15:36.000 --> 00:15:41.000]  你會發覺有很多的挑戰和困難
[00:15:41.000 --> 00:15:43.000]  我有機會在一些不同的
[00:15:43.000 --> 00:15:45.000]  建立了的或者有經驗的
[00:15:45.000 --> 00:15:49.000]  有日子的堂會裏面去服事
[00:15:49.000 --> 00:15:50.000]  但我慢慢發覺
[00:15:50.000 --> 00:15:52.000]  經過了這三四十年的
[00:15:52.000 --> 00:15:54.000]  香港教會的直堂之後
[00:15:54.000 --> 00:15:58.000]  為何很多教會的直堂會慢下來
[00:15:58.000 --> 00:16:00.000]  因為過去我們都是用一種叫做
[00:16:00.000 --> 00:16:02.000]  國育式的直堂法
[00:16:02.000 --> 00:16:05.000]  將我們最願意侍奉的
[00:16:05.000 --> 00:16:09.000]  最有能力的出去開教會
[00:16:09.000 --> 00:16:11.000]  開福音的據點
[00:16:11.000 --> 00:16:13.000]  痛的嘛
[00:16:13.000 --> 00:16:15.000]  你發覺當你試一下
[00:16:15.000 --> 00:16:17.000]  你做多幾次又如何
[00:16:17.000 --> 00:16:18.000]  開始慢下來
[00:16:18.000 --> 00:16:19.000]  所以很多的宗派
[00:16:19.000 --> 00:16:21.000]  很多的堂會都慢下來
[00:16:21.000 --> 00:16:23.000]  所以當我想的時候
[00:16:23.000 --> 00:16:25.000]  在幾年前裏面
[00:16:25.000 --> 00:16:27.000]  我就和教會分享
[00:16:27.000 --> 00:16:29.000]  我們繼續直堂
[00:16:29.000 --> 00:16:31.000]  第一個回應就是
[00:16:31.000 --> 00:16:33.000]  有直堂
[00:16:33.000 --> 00:16:35.000]  在當中裏面的時候
[00:16:35.000 --> 00:16:37.000]  我說不要緊的
[00:16:37.000 --> 00:16:40.000]  你只要同意就可以了
[00:16:40.000 --> 00:16:41.000]  但開會的時候
[00:16:41.000 --> 00:16:42.000]  突然之間大家問
[00:16:42.000 --> 00:16:44.000]  要多少錢
[00:16:44.000 --> 00:16:45.000]  你的預算是怎樣
[00:16:45.000 --> 00:16:47.000]  要多少人
[00:16:47.000 --> 00:16:48.000]  我說不用錢
[00:16:48.000 --> 00:16:50.000]  我說不用人
[00:16:50.000 --> 00:16:52.000]  我們去做就可以了
[00:16:52.000 --> 00:16:54.000]  當時他就問
[00:16:54.000 --> 00:16:56.000]  你怎樣做
[00:16:56.000 --> 00:16:57.000]  我的回答就是
[00:16:57.000 --> 00:16:59.000]  耶穌怎樣做
[00:16:59.000 --> 00:17:01.000]  保羅怎樣做
[00:17:01.000 --> 00:17:03.000]  在過程裏面
[00:17:03.000 --> 00:17:05.000]  我們可以由零做起
[00:17:05.000 --> 00:17:08.000]  我們去傳福音就可以了
[00:17:08.000 --> 00:17:10.000]  所以當時我弟兄姊妹
[00:17:10.000 --> 00:17:12.000]  除了經濟人力之外
[00:17:12.000 --> 00:17:14.000]  他還擔心問一個問題
[00:17:14.000 --> 00:17:15.000]  就是
[00:17:15.000 --> 00:17:16.000]  程牧師
[00:17:16.000 --> 00:17:18.000]  如果沒有人怎麼辦
[00:17:18.000 --> 00:17:20.000]  我笑笑口回應
[00:17:20.000 --> 00:17:21.000]  我不是人嗎
[00:17:21.000 --> 00:17:23.000]  我最少有一個在
[00:17:23.000 --> 00:17:25.000]  於是在這個過程裏面
[00:17:25.000 --> 00:17:27.000]  我們就開錢
[00:17:27.000 --> 00:17:29.000]  不過當開錢的時候
[00:17:29.000 --> 00:17:30.000]  弟兄姊妹
[00:17:30.000 --> 00:17:32.000]  很多人不看好
[00:17:32.000 --> 00:17:35.000]  不看好的不是初信的弟兄姊妹
[00:17:35.000 --> 00:17:37.000]  有經驗的弟兄姊妹
[00:17:37.000 --> 00:17:39.000]  甚至有價目同工
[00:17:39.000 --> 00:17:41.000]  因為我們過去都不是這樣做
[00:17:41.000 --> 00:17:42.000]  我知道
[00:17:42.000 --> 00:17:46.000]  但神要去施行工作的時候
[00:17:46.000 --> 00:17:48.000]  不單止你有疑惑
[00:17:48.000 --> 00:17:50.000]  我也有疑惑
[00:17:50.000 --> 00:17:52.000]  按著我的能力
[00:17:52.000 --> 00:17:53.000]  我的機會
[00:17:53.000 --> 00:17:55.000]  我做不到
[00:17:55.000 --> 00:17:57.000]  不過當神
[00:17:57.000 --> 00:17:59.000]  將這個使命交給我的時候
[00:17:59.000 --> 00:18:01.000]  我願意去嘗試的時候
[00:18:01.000 --> 00:18:03.000]  感恩
[00:18:03.000 --> 00:18:06.000]  我見到有人信耶穌
[00:18:06.000 --> 00:18:08.000]  我見到在當中裏面
[00:18:08.000 --> 00:18:11.000]  一家人這樣信的時候
[00:18:11.000 --> 00:18:14.000]  我心裏面充滿了感恩
[00:18:14.000 --> 00:18:16.000]  你問的時候
[00:18:16.000 --> 00:18:17.000]  是怎樣出現
[00:18:17.000 --> 00:18:18.000]  我都不知道
[00:18:18.000 --> 00:18:19.000]  你問的時候
[00:18:19.000 --> 00:18:22.000]  我真的完全不能夠去明白那件事情
[00:18:22.000 --> 00:18:27.000]  當神要去做事的時候
[00:18:27.000 --> 00:18:31.000]  祂有祂奇妙的作為
[00:18:31.000 --> 00:18:33.000]  在這樣的背景的教會
[00:18:33.000 --> 00:18:37.000]  沒有資源
[00:18:37.000 --> 00:18:40.000]  我也有疑惑
[00:18:40.000 --> 00:18:43.000]  因為當弟兄姊妹問我
[00:18:43.000 --> 00:18:44.000]  你在哪裏聚會
[00:18:44.000 --> 00:18:46.000]  我說我借別人的地方聚會
[00:18:46.000 --> 00:18:48.000]  看回你的歷史
