
[00:00:00.000 --> 00:00:01.920]  我們繼續看《喜拔河書》
[00:04:00.400 --> 00:04:02.920]  究竟爲什麼聖經會這樣講呢
[00:04:02.920 --> 00:04:06.560]  於是你就去找其他的經卷的書
[00:04:06.560 --> 00:04:09.160]  究竟有沒有一些更加詳細的
[00:04:09.160 --> 00:04:12.600]  對這一節好像不是很清晰的經文作解釋
[00:04:12.600 --> 00:04:15.520]  以致稱之爲以經解經
[00:04:15.520 --> 00:04:17.920]  如果我們單從舊約去看默基西德
[00:04:17.920 --> 00:04:20.400]  我們絕對不會知道它的重要性
[00:04:20.400 --> 00:04:23.440]  不過當我們看回希伯羅書的作者
[00:04:23.440 --> 00:04:24.640]  所謂以經解經
[00:04:24.640 --> 00:04:27.440]  用希伯羅書作者去看默基西德
[00:04:27.440 --> 00:04:28.680]  回頭看回舊約
[00:04:28.680 --> 00:04:33.640]  我們就發覺原來默基西德這麼重要
[00:04:33.640 --> 00:04:36.680]  這次語文的意思就是次序
[00:04:36.680 --> 00:04:40.600]  規矩 類別 排隊 排列
[00:04:40.600 --> 00:04:45.200]  換言之 耶穌基督作爲祭司的次序
[00:04:45.200 --> 00:04:47.880]  是來自默基西德
[00:04:47.880 --> 00:04:50.800]  這就是很基本的希伯羅書的開始
[00:04:50.800 --> 00:04:52.600]  所講的默基西德
[00:04:52.600 --> 00:04:54.920]  但是今天我就開始和大家
[00:04:54.920 --> 00:04:57.880]  仔細地去看默基西德的背景
[00:04:57.880 --> 00:04:59.280]  當中有幾段聖經
[00:04:59.280 --> 00:05:01.240]  因爲時間問題我們不會全部讀完
[00:05:01.240 --> 00:05:03.480]  《創世紀》十四章 二十二章
[00:05:03.480 --> 00:05:04.680]  《詩篇》一百一十篇
[00:05:04.680 --> 00:05:07.800]  和希伯羅書的一大段聖經
[00:05:07.800 --> 00:05:10.680]  默基西德我們不一定每個都認識
[00:05:10.680 --> 00:05:11.720]  你問一下旁邊的人
[00:05:11.720 --> 00:05:12.720]  認不認識默基西德
[00:05:12.720 --> 00:05:15.040]  你問一下旁邊的人可能不認識
[00:05:15.040 --> 00:05:16.640]  你問誰認識默基西德
[00:05:16.640 --> 00:05:18.400]  可能不認識 不出奇
[00:05:18.400 --> 00:05:20.120]  但是有一個人物你一定認識
[00:05:20.120 --> 00:05:21.760]  這個人物你不認識
[00:05:21.760 --> 00:05:24.360]  證明你沒有做TWA
[00:05:24.360 --> 00:05:26.880]  這個人物就叫阿伯拉罕
[00:05:26.880 --> 00:05:28.280]  你問一下旁邊的人認不認識阿伯拉罕
[00:05:28.280 --> 00:05:30.520]  你怎麼都說認識
[00:05:30.520 --> 00:05:32.320]  阿伯拉罕你一定認識
[00:05:32.320 --> 00:05:33.960]  默基西德你不一定認識
[00:05:33.960 --> 00:05:36.040]  但是如果看回舊約
[00:05:36.040 --> 00:05:37.720]  默基西德
[00:05:37.720 --> 00:05:41.240]  第一個接觸的人物就是阿伯拉罕
[00:05:41.240 --> 00:05:45.400]  唯有阿伯拉罕接觸過默基西德
[00:05:45.400 --> 00:05:47.320]  阿伯拉罕是一個重量級人物
[00:05:47.320 --> 00:05:48.240]  在舊約那邊
[00:05:48.240 --> 00:05:50.440]  他稱之爲信心之父
[00:05:50.440 --> 00:05:52.280]  他的信心之父的名稱
[00:05:52.280 --> 00:05:54.120]  才能夠成爲信心之父
[00:05:54.120 --> 00:05:56.400]  是因爲《創世紀22章》
[00:05:56.400 --> 00:05:59.280]  《創世紀22章》當神吩咐阿伯拉罕
[00:05:59.280 --> 00:06:01.480]  他說你要獻以殺
[00:06:01.480 --> 00:06:03.600]  而阿伯拉罕問都不問爲什麼
[00:06:03.600 --> 00:06:06.280]  就立刻拖着自己的兒子
[00:06:06.280 --> 00:06:10.800]  三天的時間準備將自己的兒子獻給上帝
[00:06:10.800 --> 00:06:13.280]  所以當他帶着自己的兒子去到一個地方
[00:06:13.280 --> 00:06:18.440]  準備用刀將自己的兒子以殺獻給上帝的時候
[00:06:18.440 --> 00:06:19.560]  神就立刻阻止他
[00:06:19.560 --> 00:06:20.880]  說不要殺
[00:06:20.880 --> 00:06:22.360]  我爲你預備了一隻羊
[00:06:22.360 --> 00:06:23.600]  你殺一隻羊獻給我的
[00:06:23.600 --> 00:06:26.320]  你不需要將自己的兒子獻給我
[00:06:26.320 --> 00:06:27.880]  去到最終的時候
[00:06:27.880 --> 00:06:31.760]  上帝用了一隻羔羊代替了以殺的獻祭
[00:06:31.760 --> 00:06:32.920]  完成之後
[00:06:32.920 --> 00:06:34.200]  忽然之間在《創世紀22章》
[00:06:34.200 --> 00:06:36.760]  由十六節到十八節我想讀給大家聽
[00:06:36.760 --> 00:06:38.400]  忽然之間有這樣的記載
[00:06:38.400 --> 00:06:39.200]  他就這麼說
[00:06:39.200 --> 00:06:41.760]  耶和華親自說
[00:06:41.760 --> 00:06:43.840]  你既行了這事
[00:06:43.840 --> 00:06:45.920]  不留下你的兒子
[00:06:45.920 --> 00:06:48.520]  就是你獨生的兒子
[00:06:48.520 --> 00:06:52.400]  既然你連自己的兒子都願意給我
[00:06:52.400 --> 00:06:53.400]  然後他就說
[00:06:53.400 --> 00:06:57.280]  我便指着自己起誓
[00:06:57.280 --> 00:06:59.200]  耶和華神親口說
[00:06:59.200 --> 00:07:01.960]  他指着自己來發誓
[00:07:01.960 --> 00:07:04.280]  論福,我必切大福給你
[00:07:04.280 --> 00:07:07.280]  論子孫,我必叫你的子孫多起來
[00:07:07.280 --> 00:07:09.640]  如同天上的星,海邊的沙
[00:07:09.640 --> 00:07:12.120]  你的子孫逼得着仇敵的城門
[00:07:12.120 --> 00:07:13.800]  並且在地上萬國
[00:07:13.800 --> 00:07:15.720]  都必因你的後裔得福
[00:07:15.720 --> 00:07:18.440]  因爲你聽從了我的話
[00:07:18.440 --> 00:07:20.120]  耶和華神很清楚
[00:07:20.120 --> 00:07:21.560]  因爲你聽我的話
[00:07:21.560 --> 00:07:22.480]  我要去獻以殺
[00:07:22.480 --> 00:07:23.800]  你真的去獻以殺
[00:07:23.800 --> 00:07:25.520]  於是因着你這個行動
[00:07:25.520 --> 00:07:29.760]  他說我今天要指着我自己起誓
[00:07:29.760 --> 00:07:32.360]  將之前我和你所約的內容
[00:07:32.360 --> 00:07:34.360]  就是說你的後代
[00:07:34.360 --> 00:07:36.400]  如同天上的星,海邊的沙
[00:07:36.400 --> 00:07:39.800]  萬國萬民都要因你而得福
[00:07:39.800 --> 00:07:42.200]  這個應許,這個約的內容
[00:07:42.200 --> 00:07:44.400]  再一次很肯定的
[00:07:44.400 --> 00:07:46.600]  他說我一定會應驗
[00:07:46.600 --> 00:07:49.480]  耶和華神指着自己起誓
[00:07:49.480 --> 00:07:50.360]  什麼叫起誓呢
[00:07:50.360 --> 00:07:51.800]  我相信我們香港人
[00:07:51.800 --> 00:07:53.840]  絕對不會難明白什麼叫發誓
[00:07:53.840 --> 00:07:55.520]  今天你曾經發誓過嗎
[00:07:55.520 --> 00:07:57.240]  有沒有曾經發誓過
[00:07:57.240 --> 00:07:59.520]  不要說了算了
[00:07:59.520 --> 00:08:00.960]  你去法庭
[00:08:00.960 --> 00:08:02.800]  當你去做證人的時候
[00:08:02.800 --> 00:08:05.400]  通常那些連續劇都會讓人看到
[00:08:05.400 --> 00:08:07.440]  我從來沒有去過法庭
[00:08:07.440 --> 00:08:08.440]  我不知道
[00:08:08.440 --> 00:08:09.360]  連續劇就說
[00:08:09.360 --> 00:08:12.280]  個個都要將手按着聖經
[00:08:12.280 --> 00:08:15.000]  就說以下我所說的東西
[00:08:15.000 --> 00:08:16.480]  句句什麼
[00:08:16.480 --> 00:08:17.400]  真話,是不是
[00:08:17.400 --> 00:08:18.400]  句句真話
[00:08:18.400 --> 00:08:19.720]  他按着聖經
[00:08:19.720 --> 00:08:21.560]  聖經大過他
[00:08:21.560 --> 00:08:22.360]  什麼耶和華神
[00:08:22.360 --> 00:08:24.120]  他說他指着自己起誓
[00:08:24.120 --> 00:08:25.800]  起誓的意思就是
[00:08:25.800 --> 00:08:27.760]  是代表了一個最終的保障
[00:08:27.760 --> 00:08:30.000]  也是奠定了信儀的基礎
[00:08:30.000 --> 00:08:31.920]  當你發誓的時候
[00:08:31.920 --> 00:08:34.680]  你所說的東西是真的
[00:08:34.680 --> 00:08:37.600]  你給對方肯定是真的
[00:08:37.600 --> 00:08:38.880]  但是
[00:08:38.880 --> 00:08:41.400]  我們先停一停
[00:08:41.400 --> 00:08:43.120]  舊約很清楚
[00:08:43.120 --> 00:08:46.400]  他說耶和華神指着自己起誓
[00:08:46.400 --> 00:08:48.400]  去到詩篇110篇
[00:08:48.400 --> 00:08:50.360]  耶和華又指着自己起誓
[00:08:50.360 --> 00:08:51.280]  很有趣的
[00:08:51.280 --> 00:08:53.240]  耶和華都會起誓
[00:08:53.240 --> 00:08:54.480]  但是去到新約時代
[00:08:54.480 --> 00:08:57.120]  我們卻讀到馬太福音第5章第34節
[00:08:57.120 --> 00:08:58.280]  耶穌說什麼呢
[00:08:58.280 --> 00:08:59.160]  耶穌說
[00:08:59.160 --> 00:09:00.680]  我告訴你們
[00:09:00.680 --> 00:09:03.120]  什麼誓都不可起
[00:09:03.120 --> 00:09:04.480]  耶穌說
[00:09:04.480 --> 00:09:06.080]  你們什麼誓都不可起
[00:09:06.080 --> 00:09:07.720]  但是舊約的耶和華神
[00:09:07.720 --> 00:09:09.040]  就指着自己起誓
[00:09:09.040 --> 00:09:11.240]  那究竟耶和華大還是耶穌大呢
[00:09:11.240 --> 00:09:12.920]  因爲耶和華就有聖父
[00:09:12.920 --> 00:09:13.960]  耶穌的姓子
[00:09:13.960 --> 00:09:16.760]  所以大家都姓耶
[00:09:16.760 --> 00:09:17.480]  所以
[00:09:17.480 --> 00:09:18.320]  你說
[00:09:18.320 --> 00:09:19.520]  那怎麼大呢
[00:09:19.520 --> 00:09:20.520]  聽誰呢
[00:09:20.520 --> 00:09:21.560]  好像有矛盾
[00:09:21.560 --> 00:09:23.080]  耶穌又說
[00:09:23.080 --> 00:09:24.760]  你們的話是就說是
[00:09:24.760 --> 00:09:26.160]  不是就說不是
[00:09:26.160 --> 00:09:28.360]  若再多說就是出於惡者
[00:09:28.360 --> 00:09:30.120]  耶穌很清楚地說
[00:09:30.120 --> 00:09:31.800]  我們什麼誓都不可起
[00:09:31.800 --> 00:09:35.080]  但是舊約的耶和華神卻指着自己起誓
[00:09:35.080 --> 00:09:37.160]  那究竟怎麼去解決這種矛盾呢
[00:09:37.160 --> 00:09:37.680]  當然
[00:09:37.680 --> 00:09:38.920]  對於我們作爲牧者來說
[00:09:38.920 --> 00:09:40.160]  我們都要思考
[00:09:40.160 --> 00:09:41.440]  究竟爲什麼會這樣呢
[00:09:41.440 --> 00:09:42.400]  當我自己思考的時候
[00:09:42.400 --> 00:09:43.240]  我就發覺
[00:09:43.240 --> 00:09:45.160]  其實我相信
[00:09:45.160 --> 00:09:46.960]  在神的心意那邊
[00:09:46.960 --> 00:09:51.560]  我們人應該講真話
[00:09:51.560 --> 00:09:53.040]  對不對
[00:09:53.040 --> 00:09:54.400]  我們爸爸媽媽教我們
[00:09:54.400 --> 00:09:55.720]  都應該講什麼話
[00:09:55.720 --> 00:09:56.840]  真話
[00:09:56.840 --> 00:09:58.960]  但是今天你試過說謊沒有
[00:09:58.960 --> 00:10:00.200]  我沒有問大家舉手
[00:10:00.200 --> 00:10:02.040]  免得舉手
[00:10:02.040 --> 00:10:05.280]  我相信今天你和我都試過講假話
[00:10:05.280 --> 00:10:06.120]  甚至
[00:10:06.120 --> 00:10:07.200]  去到一個地步
[00:10:07.200 --> 00:10:09.520]  我發誓
[00:10:09.520 --> 00:10:11.120]  我發誓
[00:10:11.120 --> 00:10:13.440]  但是我們發誓都可以當喫什麼
[00:10:13.440 --> 00:10:14.600]  散菜
[00:10:14.600 --> 00:10:16.040]  就是說你發誓
[00:10:16.040 --> 00:10:17.400]  講的東西
[00:10:17.400 --> 00:10:19.520]  都不一定是對的
[00:10:19.520 --> 00:10:20.760]  其實在神的心意
[00:10:20.760 --> 00:10:21.200]  他說
[00:10:21.200 --> 00:10:22.800]  其實不應該發誓
[00:10:22.800 --> 00:10:23.760]  因爲我們應該
[00:10:23.760 --> 00:10:26.440]  句句講真話
[00:10:26.440 --> 00:10:27.400]  如果今天大家見到我
[00:10:27.400 --> 00:10:28.760]  說何牧師最近肥了
[00:10:28.760 --> 00:10:30.120]  是真話
[00:10:30.120 --> 00:10:32.000]  是不是真的肥了我不知道
[00:10:32.000 --> 00:10:32.840]  但是
[00:10:32.840 --> 00:10:35.160]  你用你的真誠來跟我講
[00:10:35.160 --> 00:10:35.880]  你肥了
[00:10:35.880 --> 00:10:37.760]  我當然不開心
[00:10:37.760 --> 00:10:39.720]  但是是真話
[00:10:39.720 --> 00:10:40.480]  我發誓
[00:10:40.480 --> 00:10:41.840]  何牧師真的肥了
[00:10:41.840 --> 00:10:44.080]  真的肥了
[00:10:44.080 --> 00:10:45.440]  當你發誓的時候
[00:10:45.440 --> 00:10:48.320]  你會更加嚴謹你說的話
[00:10:48.320 --> 00:10:50.040]  但是在神的心目中
[00:10:50.040 --> 00:10:50.920]  照計
[00:10:50.920 --> 00:10:52.560]  我們應該講真話
[00:10:52.560 --> 00:10:55.840]  不過神知道人的罪性
[00:10:55.840 --> 00:10:57.320]  神知道人的問題
[00:10:57.320 --> 00:10:58.280]  所以耶和華神
[00:10:58.280 --> 00:11:00.440]  祂知道人的罪性
[00:11:00.440 --> 00:11:01.920]  所以祂就跟人說
[00:11:01.920 --> 00:11:03.680]  祂說用回人的方法
[00:11:03.680 --> 00:11:04.560]  我想跟你講
[00:11:04.560 --> 00:11:06.080]  我想跟你保證
[00:11:06.080 --> 00:11:06.640]  我今天來到
[00:11:06.640 --> 00:11:07.600]  這個跟你講
[00:11:07.600 --> 00:11:08.400]  跟阿伯講
[00:11:08.400 --> 00:11:09.720]  我指着我起誓
[00:11:09.720 --> 00:11:10.360]  其實祂說
[00:11:10.360 --> 00:11:11.920]  我要跟你保證
[00:11:11.920 --> 00:11:14.720]  今天我所講的下面那番說話
[00:11:14.720 --> 00:11:17.040]  之前跟你所納約的內容
[00:11:17.040 --> 00:11:18.160]  全部
[00:11:18.160 --> 00:11:19.000]  句句
[00:11:19.000 --> 00:11:20.560]  都是真話
[00:11:20.560 --> 00:11:21.920]  一定會應驗
[00:11:21.920 --> 00:11:23.760]  這是一個矛盾上的解釋
[00:11:23.760 --> 00:11:24.400]  就是說
[00:11:24.400 --> 00:11:25.520]  耶和華神祂自己
[00:11:25.520 --> 00:11:27.680]  降低祂自己
[00:11:27.680 --> 00:11:29.280]  阿伯綱罕很偉大
[00:11:29.280 --> 00:11:30.360]  祂是信心之父
[00:11:30.360 --> 00:11:32.200]  祂連祂的兒子都肯獻
[00:11:32.200 --> 00:11:34.080]  但是到了第十四章創世紀
[00:11:34.080 --> 00:11:36.080]  就出現了默基塞德
[00:11:36.080 --> 00:11:37.160]  祂爲什麼會出現呢
[00:11:37.160 --> 00:11:38.080]  背景就是
[00:11:38.080 --> 00:11:38.640]  背景就是
[00:11:38.640 --> 00:11:41.800]  阿伯綱罕出現之前
[00:11:41.800 --> 00:11:43.920]  就有四王五王之爭
[00:11:43.920 --> 00:11:45.360]  有四國的聯盟
[00:11:45.360 --> 00:11:47.320]  和五國的聯盟打仗
[00:11:47.320 --> 00:11:49.560]  結果四國的聯盟打贏了仗
[00:11:49.560 --> 00:11:50.560]  打贏了五國
[00:11:50.560 --> 00:11:51.880]  祂不僅打贏了
[00:11:51.880 --> 00:11:53.680]  祂還搶了羅德
[00:11:53.680 --> 00:11:56.080]  就是阿伯綱罕的侄子羅德
[00:11:56.080 --> 00:11:57.800]  所有家產都搶了
[00:11:57.800 --> 00:11:58.560]  阿伯綱罕
[00:11:58.560 --> 00:11:59.400]  哇 怎麼搞的
[00:11:59.400 --> 00:12:00.160]  你踩過界
[00:12:00.160 --> 00:12:01.600]  搶了我侄子的東西
[00:12:01.600 --> 00:12:02.600]  於是祂就帶人
[00:12:02.600 --> 00:12:03.800]  去到四國
[00:12:03.800 --> 00:12:05.120]  和四國再打仗
[00:12:05.120 --> 00:12:06.560]  打贏了四國的聯盟
[00:12:06.560 --> 00:12:10.280]  然後搶了羅德所有的家產
[00:12:10.280 --> 00:12:11.720]  當祂打完仗
[00:12:11.720 --> 00:12:14.440]  拿回所有羅德的家產之後
[00:12:14.440 --> 00:12:15.480]  忽然之間
[00:12:15.480 --> 00:12:17.160]  就見到一個人物
[00:12:17.160 --> 00:12:18.440]  這個人物就叫做
[00:12:18.440 --> 00:12:19.680]  默基塞德
[00:12:19.680 --> 00:12:21.040]  這個默基塞德就是
[00:12:21.040 --> 00:12:23.280]  當阿伯綱罕
[00:12:23.280 --> 00:12:25.160]  海船歸來之後
[00:12:25.160 --> 00:12:27.080]  他就去到阿伯綱罕面前
[00:12:27.080 --> 00:12:29.720]  他拿着餅和酒
[00:12:29.720 --> 00:12:31.880]  來給阿伯綱罕
[00:12:31.880 --> 00:12:32.560]  加上
[00:12:32.560 --> 00:12:33.120]  聖經說
[00:12:33.120 --> 00:12:36.480]  這個默基塞德是至高神的祭司
[00:12:36.480 --> 00:12:38.480]  他用一個至高神的祭司
[00:12:38.480 --> 00:12:40.320]  來祝福阿伯綱罕
[00:12:40.320 --> 00:12:41.920]  哇 他祝福阿伯綱罕
[00:12:41.920 --> 00:12:43.120]  祝福阿伯綱罕之後
[00:12:43.120 --> 00:12:46.360]  阿伯綱罕就將他所拿回的
[00:12:46.360 --> 00:12:49.080]  羅德的家產的十分之一
[00:12:49.080 --> 00:12:53.360]  完全來獻給默基塞德
[00:12:53.360 --> 00:12:54.720]  他將十分之一
[00:12:54.720 --> 00:12:56.280]  完全沒有想過
[00:12:56.280 --> 00:13:00.240]  就立刻給了默基塞德
[00:13:00.240 --> 00:13:00.960]  很明顯
[00:13:00.960 --> 00:13:02.400]  阿伯綱罕和默基塞德
[00:13:02.400 --> 00:13:03.680]  他們大家之間
[00:13:03.680 --> 00:13:05.000]  縱然我不知道他們是否認識
[00:13:05.000 --> 00:13:06.440]  我不知道 聖經沒有說
[00:13:06.440 --> 00:13:08.120]  他們之間一見面之後
[00:13:08.120 --> 00:13:11.320]  就知道大家所敬拜的是同一個真神
[00:13:11.320 --> 00:13:13.040]  無論是默基塞德
[00:13:13.040 --> 00:13:14.000]  無論是阿伯綱罕
[00:13:14.000 --> 00:13:16.880]  他知道他們所敬拜的是同一個
[00:13:16.880 --> 00:13:17.840]  獨一的真神
[00:13:17.840 --> 00:13:21.280]  所以阿伯綱罕接受這個餅和酒
[00:13:21.280 --> 00:13:23.440]  和默基塞德的祝福
[00:13:23.440 --> 00:13:26.040]  而默基塞德也接受了
[00:13:26.040 --> 00:13:29.440]  阿伯綱罕的十分之一的奉獻
[00:13:29.440 --> 00:13:30.480]  弟兄姊妹
[00:13:30.480 --> 00:13:31.400]  很明顯
[00:13:31.400 --> 00:13:33.040]  因着這個進程
[00:13:33.040 --> 00:13:34.440]  這個步驟
[00:13:34.440 --> 00:13:35.120]  我們看到
[00:13:35.120 --> 00:13:38.560]  阿伯綱罕他承認了默基塞德
[00:13:38.560 --> 00:13:41.320]  他作爲一個族長的祭司
[00:13:41.320 --> 00:13:44.280]  所以他願意將十分之一
[00:13:44.280 --> 00:13:49.040]  來奉獻給至高神的祭司
[00:13:49.040 --> 00:13:50.560]  在屬靈的位份裏面
[00:13:50.560 --> 00:13:51.680]  阿伯綱罕知道
[00:13:51.680 --> 00:13:55.960]  默基塞德遠超越他自己的位份
[00:13:55.960 --> 00:13:59.000]  所以他願意接受默基塞德的祝福
[00:13:59.000 --> 00:14:00.960]  而他願意將十分之一
[00:14:00.960 --> 00:14:02.920]  來給過默基塞德
[00:14:02.920 --> 00:14:05.360]  這個是舊約很清晰
[00:14:05.360 --> 00:14:07.240]  僅有一次的記載
[00:14:07.240 --> 00:14:10.320]  他和阿伯綱罕的會面
[00:14:10.320 --> 00:14:11.840]  弟兄姊妹
[00:14:11.840 --> 00:14:13.640]  有什麼特別呢
[00:14:13.640 --> 00:14:15.680]  究竟這個人物有什麼特別呢
[00:14:15.680 --> 00:14:17.000]  不知道是誰
[00:14:17.000 --> 00:14:18.720]  於是這個希望書作者
[00:14:18.720 --> 00:14:20.680]  繼續描述這個人
[00:14:20.680 --> 00:14:22.080]  在第七章第三節
[00:14:22.080 --> 00:14:24.200]  他就描述默基塞德
[00:14:24.200 --> 00:14:25.080]  他就說
[00:14:25.080 --> 00:14:26.160]  這個默基塞德
[00:14:26.160 --> 00:14:28.840]  就是他無父
[00:14:28.840 --> 00:14:30.240]  無母
[00:14:30.240 --> 00:14:31.920]  無族譜
[00:14:31.920 --> 00:14:33.600]  無身之恥
[00:14:33.600 --> 00:14:34.560]  無命之忠
[00:14:34.560 --> 00:14:36.000]  哇 多厲害
[00:14:36.000 --> 00:14:38.080]  就是他無父
[00:14:38.080 --> 00:14:40.080]  無母
[00:14:40.080 --> 00:14:42.200]  無族譜
[00:14:42.200 --> 00:14:44.360]  也不知道什麼時候出世
[00:14:44.360 --> 00:14:45.840]  也不知道什麼時候
[00:14:45.840 --> 00:14:46.360]  死
[00:14:46.360 --> 00:14:48.200]  哇 厲不厲害
[00:14:48.200 --> 00:14:49.440]  很厲害
[00:14:49.440 --> 00:14:51.480]  所以很多學者就說
[00:14:51.480 --> 00:14:53.560]  很厲害 這個默基塞德
