
[00:00:00.000 --> 00:00:03.000]  我們知道萬物都互相效力
[00:03:30.600 --> 00:03:31.800]  拜託 唸吧
[00:03:31.800 --> 00:03:33.600]  我們在天上的父
[00:03:33.600 --> 00:03:36.200]  願人都尊你的名為聖
[00:03:36.200 --> 00:03:37.800]  願你的國光臨
[00:03:37.800 --> 00:03:40.200]  願你的旨意行在地上
[00:03:40.200 --> 00:03:41.800]  如同行在天上
[00:03:41.800 --> 00:03:46.400]  這些經文我們很多教會都是這樣
[00:03:46.400 --> 00:03:50.000]  穆穆斯找他們祝福的時候就代了他
[00:03:50.000 --> 00:03:51.200]  唸主東文來結束
[00:03:51.200 --> 00:03:52.800]  到一個地步
[00:03:52.800 --> 00:03:55.200]  我們就唸口往
[00:03:55.200 --> 00:03:57.400]  幾年前我們已經是這樣說
[00:03:57.400 --> 00:04:01.400]  我們將經文來到禮儀形式化了它
[00:04:01.400 --> 00:04:03.800]  或者禮儀公式化了它
[00:04:03.800 --> 00:04:06.800]  我們到一個地步
[00:04:06.800 --> 00:04:10.200]  連這裡的經文有多少個請求
[00:04:10.200 --> 00:04:11.600]  求些什麼
[00:04:11.600 --> 00:04:13.000]  我們都不是很清楚
[00:04:13.000 --> 00:04:15.400]  其實你記得我們都說過
[00:04:15.400 --> 00:04:17.600]  應該是主東文的人生
[00:04:17.600 --> 00:04:20.000]  主東文是我們人生的議程
[00:04:20.000 --> 00:04:21.600]  這個就是說給你聽什麼
[00:04:21.600 --> 00:04:25.000]  就是以父的事為念
[00:04:25.000 --> 00:04:27.400]  以父的名
[00:04:27.400 --> 00:04:29.800]  以父的國
[00:04:29.800 --> 00:04:31.800]  以父的旨意
[00:04:31.800 --> 00:04:34.200]  為我們人生當中的議程
[00:04:34.200 --> 00:04:36.600]  這個就是精兵要做的事
[00:04:36.600 --> 00:04:40.000]  所以我們主耶穌給我們一個好榜樣
[00:04:40.000 --> 00:04:42.600]  到他十二歲的時候他上耶路撒冷
[00:04:42.600 --> 00:04:44.600]  去到聖殿裡面
[00:04:44.600 --> 00:04:48.000]  來跟一些祭司、文師
[00:04:48.000 --> 00:04:51.600]  他們來好像我們今天茶經一段這樣
[00:04:51.600 --> 00:04:53.200]  那時候回家
[00:04:53.200 --> 00:04:58.200]  到瑪利亞藥室他們就離開了不知道
[00:04:58.200 --> 00:05:00.600]  「發哥兒,不見了個兒子」
[00:05:00.600 --> 00:05:04.000]  有些人都好像我們小時候有沒有
[00:05:04.000 --> 00:05:05.200]  做爸爸媽媽的
[00:05:05.200 --> 00:05:07.000]  你在商場裡面不見了個兒子
[00:05:07.000 --> 00:05:10.600]  你真是怕了,最怕就是被人拐了
[00:05:10.600 --> 00:05:13.800]  所以馬上就回到耶路撒冷
[00:05:13.800 --> 00:05:15.400]  於是就去找兒子
[00:05:15.400 --> 00:05:16.800]  你可以想像去到的時候
[00:05:16.800 --> 00:05:19.000]  「哎呀,你有沒有見過十二歲的小朋友啊」
[00:05:19.000 --> 00:05:20.000]  到處去問
[00:05:20.000 --> 00:05:21.000]  於是就問到
[00:05:21.000 --> 00:05:22.800]  然後在聖殿的當中
[00:05:22.800 --> 00:05:25.800]  回到的時候你想像瑪利亞會說什麼
[00:05:25.800 --> 00:05:29.200]  「兒子,你找死我們啊」
[00:05:29.200 --> 00:05:31.400]  那時候大耶穌就很酷
[00:05:31.400 --> 00:05:33.600]  大義凜然的來到說
[00:05:33.600 --> 00:05:37.000]  「豈不知你為什麼要找我呢」
[00:05:37.000 --> 00:05:40.600]  「豈不知我是以父的事為念嗎」
[00:05:40.600 --> 00:05:43.600]  真是令到我們很慚愧
[00:05:43.600 --> 00:05:45.600]  一個十二歲的小朋友
[00:05:45.600 --> 00:05:47.200]  能夠說一句這樣的說話出來
[00:05:47.200 --> 00:05:48.400]  你說他是主耶穌嘛
[00:05:48.400 --> 00:05:50.800]  哎,主耶穌也是100%的人來的
[00:05:50.800 --> 00:05:52.400]  不單止100%的神
[00:05:52.400 --> 00:05:54.400]  所以在聖殿的當中
[00:05:54.400 --> 00:05:56.600]  他說「這個就是我的地方」
[00:05:56.600 --> 00:05:59.400]  「這個就是我要用時間的地方」
[00:05:59.400 --> 00:06:01.200]  「我是什麼水啊」
[00:06:01.200 --> 00:06:03.600]  「就是我是神的兒子」
[00:06:03.600 --> 00:06:07.200]  「所以我就會用著我的時間」
[00:06:07.200 --> 00:06:09.400]  「來認識神自己」
[00:06:09.400 --> 00:06:14.400]  「用我的時間在神的殿當中來度過」
[00:06:14.400 --> 00:06:15.600]  那時候你說
[00:06:15.600 --> 00:06:17.000]  「哎,他是耶穌嘛」
[00:06:17.000 --> 00:06:18.200]  「哎,你不要忘記」
[00:06:18.200 --> 00:06:20.200]  「你和我都是天父的兒女」
[00:06:20.200 --> 00:06:23.000]  「你不要忘記我們都是主耶穌的門徒」
[00:06:23.000 --> 00:06:24.400]  他說換言之是怎樣
[00:06:24.400 --> 00:06:26.400]  也當如此
[00:06:26.400 --> 00:06:27.800]  在過去五年十年裡面
[00:06:27.800 --> 00:06:31.200]  我都學習活出主督文的人生
[00:06:31.200 --> 00:06:33.000]  每一天我都會唸主督文
[00:06:33.000 --> 00:06:34.600]  我早上早上肚子餓的時候
[00:06:34.600 --> 00:06:37.400]  我現在每天早上早上肚子餓
[00:06:37.400 --> 00:06:39.000]  半小時到一個小時左右
[00:06:39.000 --> 00:06:40.200]  都發覺不夠用
[00:06:40.200 --> 00:06:42.600]  因為我要學習愛神愛人的時候
[00:06:42.600 --> 00:06:43.800]  即是怎樣
[00:06:43.800 --> 00:06:46.000]  早上起來就為人禱告
[00:06:46.000 --> 00:06:48.400]  因為人太多要禱告
[00:06:48.400 --> 00:06:49.400]  事太多的時候
[00:06:49.400 --> 00:06:52.200]  所以一個小時兩小時都不夠用
[00:06:52.200 --> 00:06:55.200]  那時候我一定會唸主督文
[00:06:55.200 --> 00:06:57.800]  不是唸,實際上是用主督文來禱告
[00:06:57.800 --> 00:07:00.200]  因為愛神的人
[00:07:00.200 --> 00:07:03.000]  就是來關心阿爸的事
[00:07:03.000 --> 00:07:04.400]  所以我學的
[00:07:04.400 --> 00:07:06.600]  就是來好好為這個人禱告
[00:07:06.600 --> 00:07:09.000]  有時一天都不單止是一次
[00:07:09.000 --> 00:07:10.600]  因為我這個人
[00:07:10.600 --> 00:07:12.800]  不太懂得數算恩典
[00:07:12.800 --> 00:07:14.600]  所以我需要一天多唸幾次
[00:07:14.600 --> 00:07:15.800]  有時間我就唸
[00:07:15.800 --> 00:07:17.600]  有時間我就用來禱告
[00:07:17.600 --> 00:07:21.000]  來提醒我這個容易忘恩負義的人
[00:07:21.000 --> 00:07:23.200]  來數算主的恩典
[00:07:23.200 --> 00:07:26.800]  和學習作主的精兵
[00:07:26.800 --> 00:07:27.800]  在這裡的時候
[00:07:27.800 --> 00:07:30.200]  不知道大家會不會很沉重
[00:07:30.200 --> 00:07:32.400]  以父的事為念
[00:07:32.400 --> 00:07:34.400]  我們生活上太忙碌了
[00:07:34.400 --> 00:07:36.600]  我們要掛念的事太多了
[00:07:36.600 --> 00:07:40.400]  工作、子女、兒孫、教會
[00:07:40.400 --> 00:07:41.600]  一齊一齊一齊
[00:07:41.600 --> 00:07:43.000]  令我們關心多了
[00:07:43.000 --> 00:07:43.600]  你不要說
[00:07:43.600 --> 00:07:44.800]  我又不是十幾歲的小孩
[00:07:44.800 --> 00:07:46.200]  好像耶穌那樣
[00:07:46.200 --> 00:07:48.800]  我的心戰就很不堪
[00:07:48.800 --> 00:07:50.800]  那怎樣可以以天父的事為念
[00:07:50.800 --> 00:07:52.000]  多一點吧
[00:07:52.000 --> 00:07:53.400]  我們要退休了
[00:07:53.400 --> 00:07:54.800]  還當什麼兵
[00:07:54.800 --> 00:07:56.000]  還叫做精兵
[00:07:56.000 --> 00:07:58.000]  很大壓力的
[00:07:58.000 --> 00:07:59.600]  會不會有這樣的感受
[00:07:59.600 --> 00:08:01.000]  我們很客氣的
[00:08:01.000 --> 00:08:02.000]  我們不會說的
[00:08:02.000 --> 00:08:05.000]  不過心裏面有時會這樣想
[00:08:05.000 --> 00:08:05.800]  我們是人來的
[00:08:05.800 --> 00:08:07.400]  這個是很能夠明白的
[00:08:07.400 --> 00:08:08.600]  但我們要知道
[00:08:08.600 --> 00:08:12.000]  其實施福神是一個很大的喜樂
[00:08:12.000 --> 00:08:13.400]  不是一個苦差
[00:08:13.400 --> 00:08:15.400]  《馬太二十五章》那裡告訴我們
[00:08:15.400 --> 00:08:17.600]  那三個僕人的時候
[00:08:17.600 --> 00:08:19.000]  主人就跟他們說
[00:08:19.000 --> 00:08:22.400]  請盡量享受主人的喜樂
[00:08:22.400 --> 00:08:25.400]  所以我們要享受主人的侍奉
[00:08:25.400 --> 00:08:27.600]  所以我們做兵的時候
[00:08:27.600 --> 00:08:29.800]  都不是分分鐘打仗的
[00:08:29.800 --> 00:08:31.800]  做兵的時候都是有休息的時間
[00:08:31.800 --> 00:08:33.000]  這個都是必然的
[00:08:33.000 --> 00:08:34.600]  還有今天我們每個人
[00:08:34.600 --> 00:08:37.200]  我們有的時間都是在做一些事的
[00:08:37.200 --> 00:08:38.600]  但關鍵就是說
[00:08:38.600 --> 00:08:41.000]  你做的事是不是有永恆的價值
[00:08:41.000 --> 00:08:44.400]  在永恆的天秤上面有沒有重量的
[00:08:44.400 --> 00:08:47.600]  所以我們寧願做主人的精兵
[00:08:47.600 --> 00:08:49.400]  以天父的事為念
[00:08:49.400 --> 00:08:52.000]  這個不代表我個人出去做傳道人牧師
[00:08:52.000 --> 00:08:53.000]  我們都高興
[00:08:53.000 --> 00:08:55.400]  就是我們慶祝我們有新的牧師出現
[00:08:55.400 --> 00:08:57.800]  誕生是姓陳的不是姓林的
[00:08:57.800 --> 00:09:00.400]  這時候重要的就是說
[00:09:00.400 --> 00:09:04.600]  你和我的身份都是天父的兒女
[00:09:04.600 --> 00:09:06.400]  和主耶穌的門徒
[00:09:06.400 --> 00:09:10.000]  我們的生命就是來服侍神和祝福人的
[00:09:10.000 --> 00:09:11.200]  因為這樣的緣故
[00:09:11.200 --> 00:09:15.000]  我們要以父的事為念
[00:09:15.000 --> 00:09:18.000]  究竟要頂子妹我們都要自己問自己
[00:09:18.000 --> 00:09:21.400]  究竟什麼在佔據我們的心呢
[00:09:21.400 --> 00:09:24.600]  現在我教會有一個叫約書亞團
[00:09:24.600 --> 00:09:25.800]  是一班中年的姐妹
[00:09:25.800 --> 00:09:28.400]  他們今晚明天就會去退休會
[00:09:28.400 --> 00:09:30.200]  這個叫約書亞團
[00:09:30.200 --> 00:09:35.600]  這班姐妹們都是面臨著中年的危機
[00:09:35.600 --> 00:09:37.600]  失去健康了
[00:09:37.600 --> 00:09:40.200]  無奈的看著自己一直的老
[00:09:40.200 --> 00:09:43.200]  無奈的看著自己的體力的退化
[00:09:43.200 --> 00:09:47.400]  好像普羅所說身體一天比一天衰殘了
[00:09:47.400 --> 00:09:49.800]  但是很無奈很無助
[00:09:49.800 --> 00:09:52.000]  這時候你用多少個補品
[00:09:52.000 --> 00:09:53.600]  多少個做運動
[00:09:53.600 --> 00:09:55.000]  多少個做健康
[00:09:55.000 --> 00:10:00.000]  都仍然沒辦法能夠令自己不老化
[00:10:00.000 --> 00:10:01.600]  在這樣的時候
[00:10:01.600 --> 00:10:03.800]  那個生老病逝的煎熬
[00:10:03.800 --> 00:10:05.600]  和生老病逝的盤旋
[00:10:05.600 --> 00:10:07.800]  是一個很大的痛
[00:10:07.800 --> 00:10:11.000]  沒辦法來阻止這個過程
[00:10:11.000 --> 00:10:12.800]  這時候但是重要的就是說
[00:10:12.800 --> 00:10:15.600]  以苦的事為念就是會提醒我們
[00:10:15.600 --> 00:10:18.400]  人生不是說保住性命不要生病
[00:10:18.400 --> 00:10:19.200]  或者講得肉酸酸
[00:10:19.200 --> 00:10:20.600]  保住性命不要死
[00:10:20.600 --> 00:10:21.800]  而是相反的
[00:10:21.800 --> 00:10:23.800]  因為我沒時間和你們一起
[00:10:23.800 --> 00:10:27.400]  所以於是我就錄了兩個講道
[00:10:27.400 --> 00:10:29.800]  一個就叫做finishing well
[00:10:29.800 --> 00:10:33.200]  中文的意思就是說完成得好
[00:10:33.200 --> 00:10:34.400]  另外一個就是明天早上
[00:10:34.400 --> 00:10:35.200]  今晚我們聽這個
[00:10:35.200 --> 00:10:36.400]  明天早上聽另一個
[00:10:36.400 --> 00:10:38.800]  那就是叫preparing well
[00:10:38.800 --> 00:10:41.800]  中文就是說預備得好
[00:10:41.800 --> 00:10:43.200]  這個我今天不是講這個
[00:10:43.200 --> 00:10:44.000]  但是沒時間講
[00:10:44.000 --> 00:10:45.400]  但是重要的就是
[00:10:45.400 --> 00:10:48.800]  我們到我們雖然是很無奈無助的
[00:10:48.800 --> 00:10:53.400]  給生命或者工作家庭各方面的壓力
[00:10:53.400 --> 00:10:55.200]  剛才剛才知道有一個
[00:10:55.200 --> 00:10:58.800]  我們當中土生土長的家人
[00:10:58.800 --> 00:11:01.800]  有需要因為壓力太大而離職了
[00:11:01.800 --> 00:11:04.600]  這時候但是我們還有很緊要的事要做的
[00:11:04.600 --> 00:11:08.600]  就是要完成我們當跑的路程
[00:11:08.600 --> 00:11:12.800]  好像保羅裡面說的能夠當走的路走過了
[00:11:12.800 --> 00:11:14.800]  當守的道守住了
[00:11:14.800 --> 00:11:17.200]  然後他知道有確定的
[00:11:17.200 --> 00:11:21.200]  在生命當中有公義的冠冕為他們傳柳
[00:11:21.200 --> 00:11:23.400]  我們要finishing well
[00:11:23.400 --> 00:11:24.800]  那麼還有的
[00:11:24.800 --> 00:11:29.000]  我們今生不過是為永恆來做一個準備
[00:11:29.000 --> 00:11:30.800]  所以我們要來到去
[00:11:30.800 --> 00:11:32.400]  在餘下的日子當中
[00:11:32.400 --> 00:11:35.200]  為到永恆的生活
[00:11:35.200 --> 00:11:36.400]  不單止永恆的生命
[00:11:36.400 --> 00:11:38.600]  來好好的做出準備
[00:11:38.600 --> 00:11:40.600]  有時我們今天地上
[00:11:40.600 --> 00:11:42.600]  大家去飲所謂
[00:11:42.600 --> 00:11:46.400]  通常都餓到九點十點都不入席那種
[00:11:46.400 --> 00:11:50.200]  一有那些頭檯叉燒和那些橡筋來
[00:11:50.200 --> 00:11:52.200]  我們就吃到飽了
[00:11:52.200 --> 00:11:57.400]  頭檯叉燒20元已經買到一磅
[00:11:57.400 --> 00:11:59.800]  今時今日吃到飽了
[00:11:59.800 --> 00:12:02.400]  我們今日的生命都有時是這樣
[00:12:02.400 --> 00:12:05.000]  我們很容易將世界裡面有的東西
[00:12:05.000 --> 00:12:07.000]  我們太過饑不擇食的時候
[00:12:07.000 --> 00:12:10.200]  就塞進去填滿自己
[00:12:10.200 --> 00:12:12.400]  美食我們天賦是容許我們享受的
[00:12:12.400 --> 00:12:14.000]  不過我做一個比喻
[00:12:14.000 --> 00:12:16.400]  有時我們今日的生命在地上
[00:12:16.400 --> 00:12:18.800]  不過是頭檯來的各位
[00:12:18.800 --> 00:12:20.400]  我們幾十年的肝陰
[00:12:20.400 --> 00:12:23.400]  最首要就是為了永恆來做準備
[00:12:23.400 --> 00:12:25.000]  所以古時的人比較聰明
[00:12:25.000 --> 00:12:26.600]  不是今日我們的人比較聰明
[00:12:26.600 --> 00:12:28.600]  古時的人你看秦始皇
[00:12:28.600 --> 00:12:30.400]  做皇帝22年
[00:12:30.400 --> 00:12:33.000]  但一上任就要叫他始皇
[00:12:33.000 --> 00:12:36.000]  已經想到希望萬世都是他的
[00:12:36.000 --> 00:12:37.800]  馬上來做兵馬俑
[00:12:37.800 --> 00:12:40.800]  為自己的將來做準備
[00:12:40.800 --> 00:12:42.600]  這種心態
[00:12:42.600 --> 00:12:44.600]  今天都很需要我們有這種
[00:12:44.600 --> 00:12:46.800]  永恆的角度和視野
[00:12:46.800 --> 00:12:48.800]  以天賦的視為念
[00:12:48.800 --> 00:12:51.400]  能夠看到我們今生
[00:12:51.400 --> 00:12:53.600]  過後不過是頭檯的過去
[00:12:53.600 --> 00:12:55.000]  要永恆的將來
[00:12:55.000 --> 00:12:56.400]  做好你的準備
[00:12:56.400 --> 00:12:58.200]  所以這個有機會再講
[00:12:58.200 --> 00:13:01.600]  第一個就是我們天賦今天告訴我們
[00:13:01.600 --> 00:13:03.200]  要作主的精兵
[00:13:03.200 --> 00:13:06.200]  就是要永遠以天賦的視為念
[00:13:06.200 --> 00:13:09.400]  還有我們還要關心
[00:13:09.400 --> 00:13:11.000]  神自己的命
[00:13:11.000 --> 00:13:13.400]  是來騙全普天下
[00:13:13.400 --> 00:13:16.000]  我們關心神自己的國
[00:13:16.000 --> 00:13:17.600]  早日能夠降臨
[00:13:17.600 --> 00:13:19.600]  我們心裡切腳盼望
[00:13:19.600 --> 00:13:20.800]  好像施普珍先生
[00:13:20.800 --> 00:13:22.600]  這個所謂港獨的王子說
[00:13:22.600 --> 00:13:24.000]  每天睡覺的時候
[00:13:24.000 --> 00:13:26.400]  他就想明天早上
[00:13:26.400 --> 00:13:27.800]  不是想不到起不了身
[00:13:27.800 --> 00:13:28.600]  不過想著的時候
[00:13:28.600 --> 00:13:31.000]  會不會明天主耶穌又回來呢
[00:13:31.000 --> 00:13:32.000]  你會不會這樣想
[00:13:32.000 --> 00:13:34.600]  希望帶著這種心情來睡覺
[00:13:34.600 --> 00:13:37.000]  可能明天就是天國的降臨
[00:13:37.000 --> 00:13:38.600]  即是主耶穌說
[00:13:38.600 --> 00:13:40.000]  哪天知道的時候
[00:13:40.000 --> 00:13:41.000]  我們不知道
[00:13:41.000 --> 00:13:43.200]  但祂來的時候好像賊似的
[00:13:43.200 --> 00:13:45.400]  不是說主耶穌偷偷摸摸的來
[00:13:45.400 --> 00:13:46.400]  而是告訴我們
[00:13:46.400 --> 00:13:48.000]  賊是怎樣的
[00:13:48.000 --> 00:13:49.200]  你預備祂來
[00:13:49.200 --> 00:13:50.000]  祂就不來
[00:13:50.000 --> 00:13:51.000]  你不預備祂來
[00:13:51.000 --> 00:13:52.200]  祂就來了
[00:13:52.200 --> 00:13:52.800]  是不是
[00:13:52.800 --> 00:13:53.800]  即是那種
[00:13:53.800 --> 00:13:55.600]  我在土瓜灣人大柯拉山住的
[00:13:55.600 --> 00:13:57.000]  我住七樓
[00:13:57.000 --> 00:13:58.400]  我們有天井
[00:13:58.400 --> 00:14:00.400]  有時候有一晚
[00:14:00.400 --> 00:14:01.400]  矮山死
[00:14:01.400 --> 00:14:03.400]  原來那些玻璃窗
[00:14:03.400 --> 00:14:05.600]  那些鐵條斷了
[00:14:05.600 --> 00:14:07.800]  可能那個人拿著皮帶
[00:14:07.800 --> 00:14:09.200]  這樣下來就進來我們那裡
[00:14:09.200 --> 00:14:10.600]  自此我們就開始
[00:14:10.600 --> 00:14:11.400]  把門塞住
[00:14:11.400 --> 00:14:12.800]  把廚房的門塞住
[00:14:12.800 --> 00:14:14.000]  讓他不要出來
[00:14:14.000 --> 00:14:15.800]  他當時這樣做
[00:14:15.800 --> 00:14:17.600]  我們不預備他
[00:14:17.600 --> 00:14:18.600]  他又來了
[00:14:18.600 --> 00:14:19.400]  我們預備好
[00:14:19.400 --> 00:14:20.600]  每天都塞住他
[00:14:20.600 --> 00:14:22.600]  那個賊似的永遠都不來了
[00:14:22.600 --> 00:14:23.600]  那個時候
[00:14:23.600 --> 00:14:25.000]  主耶穌再來也是這樣
[00:14:25.000 --> 00:14:27.800]  當你沒有覺得他來的時候
[00:14:27.800 --> 00:14:28.600]  頂咚
[00:14:28.600 --> 00:14:29.800]  他就出現了未定
[00:14:29.800 --> 00:14:30.800]  有時候我們就說
[00:14:30.800 --> 00:14:32.000]  都不知道耶穌何時來的
[00:14:32.000 --> 00:14:33.400]  都不會這麼快吧
[00:14:33.400 --> 00:14:34.800]  真的不知道
[00:14:34.800 --> 00:14:35.600]  這個時候
[00:14:35.600 --> 00:14:38.000]  我們就說願祢的國降臨
[00:14:38.000 --> 00:14:39.800]  就是我們生命當中
[00:14:39.800 --> 00:14:41.400]  那個期盼
[00:14:41.400 --> 00:14:42.800]  就是希望神的國
[00:14:42.800 --> 00:14:43.800]  早日的降臨
[00:14:43.800 --> 00:14:46.200]  因為這個世界實在是大混亂
[00:14:46.200 --> 00:14:48.200]  香港就是我們
[00:14:48.200 --> 00:14:50.800]  經常都是炒大餐
[00:14:50.800 --> 00:14:52.400]  這個佔中也好
[00:14:52.400 --> 00:14:54.600]  香港TV也好
[00:14:54.600 --> 00:14:56.200]  真是毀無寧日的
[00:14:56.200 --> 00:14:58.600]  這個世界沒有一個特首
[00:14:58.600 --> 00:15:00.400]  能夠搞得定的
[00:15:00.400 --> 00:15:03.200]  唯有主耶穌再降臨
[00:15:03.200 --> 00:15:04.800]  當在新的生命裡面
[00:15:04.800 --> 00:15:06.800]  人再有罪惡的時候
[00:15:06.800 --> 00:15:11.600]  這個才可以做一個好的世界
[00:15:11.600 --> 00:15:14.000]  所以我們就好深切的盼望
[00:15:14.000 --> 00:15:17.000]  神的國能夠早日的降臨
[00:15:17.000 --> 00:15:19.400]  所以今天另外一個
[00:15:19.400 --> 00:15:21.800]  永遠作主的精兵
[00:15:21.800 --> 00:15:23.800]  都是以天父的事為念
[00:15:23.800 --> 00:15:25.000]  還有的就是
[00:15:25.000 --> 00:15:28.000]  永遠是來愛神愛人
[00:15:28.000 --> 00:15:30.800]  這是另一個天父要跟我們說的話
[00:15:30.800 --> 00:15:34.200]  看看今天的經文
