
[00:00:00.000 --> 00:00:05.480]  我們會藉著聆聽神的話語去敬拜主
[00:05:56.640 --> 00:05:58.600]  你要建立一套對你很有用
[00:05:58.600 --> 00:06:01.640]  幫助你有正面思想的價值觀
[00:06:01.640 --> 00:06:03.320]  或者想法的方式
[00:06:03.320 --> 00:06:04.680]  總之無論如何
[00:06:04.680 --> 00:06:07.400]  你要正向一點
[00:06:07.400 --> 00:06:09.760]  所以要正向心理學
[00:06:09.760 --> 00:06:12.560]  但今天我們看聖經裡面
[00:06:12.560 --> 00:06:16.000]  講到有另外一個聖經的教導
[00:06:16.000 --> 00:06:18.120]  一個很特別的教導
[00:06:18.120 --> 00:06:19.640]  我們先讀兩個聖經
[00:06:19.640 --> 00:06:21.040]  在輔佐經文
[00:06:21.040 --> 00:06:24.120]  就是聖靈怎樣讓我們喜樂
[00:06:24.120 --> 00:06:26.920]  怎樣在神裡面得著喜樂
[00:06:26.920 --> 00:06:29.200]  有兩節在羅馬書的十四章
[00:06:29.200 --> 00:06:30.960]  十七、十八節
[00:06:30.960 --> 00:06:33.600]  和十五章的十三節
[00:06:33.600 --> 00:06:36.560]  請YY替我讀完這三節經文
[00:07:03.600 --> 00:07:07.200]  使你們藉著聖靈的能力大有盼望
[00:07:07.200 --> 00:07:10.800]  羅馬書十四章說
[00:07:10.800 --> 00:07:12.760]  神的國不在乎飲食
[00:07:12.760 --> 00:07:15.440]  因為上下文是在說飲食的事
[00:07:15.440 --> 00:07:16.840]  但最重要的是
[00:07:16.840 --> 00:07:20.720]  神的國在乎公義和平
[00:07:20.720 --> 00:07:22.760]  或者平安
[00:07:22.760 --> 00:07:24.640]  這裡說公義和平
[00:07:24.640 --> 00:07:27.760]  和在聖靈裡面的喜樂
[00:07:27.760 --> 00:07:29.280]  或者可以說
[00:07:29.280 --> 00:07:30.960]  在聖靈裡面的公義
[00:07:30.960 --> 00:07:32.680]  聖靈裡面的平安
[00:07:32.680 --> 00:07:35.200]  和聖靈裡面的喜樂
[00:07:35.200 --> 00:07:37.000]  你聽過聖靈的果子
[00:07:37.000 --> 00:07:40.120]  有人愛喜樂
[00:07:40.120 --> 00:07:43.480]  十四章十八節還說
[00:07:43.480 --> 00:07:45.480]  不單是聖靈給我們喜樂
[00:07:45.480 --> 00:07:46.600]  因為這樣
[00:07:46.600 --> 00:07:48.920]  我們活出一個神喜悅的生命
[00:07:48.920 --> 00:07:50.480]  神也歡喜
[00:07:50.480 --> 00:07:52.880]  不是我們得到聖靈的喜樂
[00:07:52.880 --> 00:07:58.400]  我們也能夠將喜悅帶給上帝
[00:07:58.400 --> 00:08:00.320]  人也得到讚許
[00:08:00.320 --> 00:08:04.960]  這裡說人和神也得到歡喜
[00:08:04.960 --> 00:08:06.640]  十五章十三節
[00:08:06.640 --> 00:08:09.960]  說那次盼望的神
[00:08:09.960 --> 00:08:13.480]  希望求神因為我們的信
[00:08:13.480 --> 00:08:19.120]  將諸般的喜樂和平安給我們
[00:08:19.120 --> 00:08:20.760]  充滿我們
[00:08:20.760 --> 00:08:23.480]  然後神可以給我們喜樂和平安
[00:08:23.480 --> 00:08:24.680]  和直接聖靈的能力
[00:08:24.680 --> 00:08:27.000]  使我們大有盼望
[00:08:27.000 --> 00:08:30.480]  大頂姐妹,今天你有沒有經歷喜樂呢?
[00:08:30.480 --> 00:08:32.480]  我們讀《肥勒比書》
[00:08:32.480 --> 00:08:35.080]  為什麼保羅在這麼多艱難
[00:08:35.080 --> 00:08:36.680]  我們讀《少林寺傳》也知道
[00:08:36.680 --> 00:08:41.680]  他在羅馬寫《肥勒比書》的時候
[00:08:41.680 --> 00:08:42.520]  他被軟禁
[00:08:42.520 --> 00:08:44.280]  之前的四至五年
[00:08:44.280 --> 00:08:47.240]  他也是一個被囚的保羅
[00:08:47.240 --> 00:08:53.400]  自從在五十六年開始
[00:08:53.400 --> 00:08:57.280]  他就被囚在凱撒尼亞
[00:08:57.280 --> 00:08:59.840]  直到他上到羅馬
[00:08:59.840 --> 00:09:01.960]  經歷了五年的時間
[00:09:01.960 --> 00:09:03.680]  再在羅馬有兩年
[00:09:03.680 --> 00:09:08.640]  差不多他有接近七年的時間被囚
[00:09:08.640 --> 00:09:10.920]  然後才被釋放
[00:09:10.920 --> 00:09:13.520]  如果你讀《肥勒比書》
[00:09:13.520 --> 00:09:14.440]  或者《少林寺傳》
[00:09:14.440 --> 00:09:20.360]  你知道他經歷過和正在經歷很多的壓力
[00:09:20.360 --> 00:09:23.400]  《輔佐經文》在《肥勒比書》一章二十九和三十節
[00:09:23.400 --> 00:09:26.320]  我們可以看到一點
[00:09:26.320 --> 00:09:31.320]  一章二十九,麻煩你
[00:09:31.320 --> 00:09:32.040]  有沒有?
[00:09:32.040 --> 00:09:34.000]  有
[00:09:34.000 --> 00:09:36.440]  《肥勒比書》一章二十九、三十節
[00:09:36.440 --> 00:09:40.280]  「因為你們蒙恩不但得以信服基督
[00:09:40.280 --> 00:09:42.720]  而且要為他受苦
[00:09:42.720 --> 00:09:47.560]  你們的征戰就與你們曾在我身上見過
[00:09:47.560 --> 00:09:51.400]  現在所聽到的是一樣的」
[00:09:51.400 --> 00:09:54.560]  「肥勒比教會正在面對征戰」
[00:09:54.560 --> 00:09:56.520]  保羅說你們的征戰
[00:09:56.520 --> 00:09:58.240]  與你們以前見過、聽過
[00:09:58.240 --> 00:10:01.160]  保羅所經歷的是一樣
[00:10:01.160 --> 00:10:02.240]  二十九節他說
[00:10:02.240 --> 00:10:05.120]  「肥勒比教會你們一同蒙恩
[00:10:05.120 --> 00:10:10.200]  也一樣會因為這個信仰一同受苦」
[00:10:10.200 --> 00:10:12.880]  「肥勒比教會正在面對征戰
[00:10:12.880 --> 00:10:15.160]  同時也正在面對困難」
[00:10:15.160 --> 00:10:17.960]  保羅,被囚的保羅
[00:10:17.960 --> 00:10:20.320]  經文的上下文一到四章都說到
[00:10:20.320 --> 00:10:22.400]  面對猶太人的攻擊
[00:10:22.400 --> 00:10:23.840]  面對官司
[00:10:23.840 --> 00:10:26.320]  面對種種的壓迫
[00:10:26.320 --> 00:10:31.880]  包括教會裏面的不和
[00:10:31.880 --> 00:10:33.560]  但一個很特別的
[00:10:33.560 --> 00:10:35.400]  就是這裡所說
[00:10:35.400 --> 00:10:38.520]  保羅在《肥勒比書》一共說了十六
[00:10:38.520 --> 00:10:41.560]  有些《釋經書》說了十七次
[00:10:41.560 --> 00:10:44.800]  關於喜樂
[00:10:44.800 --> 00:10:47.240]  為何保羅還可以這麼喜樂呢?
[00:10:47.240 --> 00:10:50.160]  原來聖靈給我們的喜樂
[00:10:50.160 --> 00:10:53.120]  或者我們說我們基督徒的喜樂
[00:10:53.120 --> 00:10:55.800]  不是世界可以給的
[00:10:55.800 --> 00:10:59.280]  回到前一章就說真正的喜樂
[00:10:59.280 --> 00:11:03.240]  我知道為何我跳了
[00:11:03.240 --> 00:11:06.400]  我們關於聖經裏面教的喜樂
[00:11:06.400 --> 00:11:08.120]  我寫了五個重點
[00:11:08.120 --> 00:11:09.600]  我想大家留意
[00:11:09.600 --> 00:11:11.840]  我們進入《肥勒比書》之前
[00:11:11.840 --> 00:11:15.160]  我們的喜樂與世界中的Happy不同
[00:11:15.160 --> 00:11:17.080]  Happy好像Happen
[00:11:17.080 --> 00:11:19.160]  是看環境而定
[00:11:19.160 --> 00:11:20.520]  是會有變化
[00:11:20.520 --> 00:11:21.880]  亦是短暫
[00:11:21.880 --> 00:11:23.600]  聖經說的Joy
[00:11:23.600 --> 00:11:24.880]  喜樂
[00:11:24.880 --> 00:11:26.400]  Eucharist
[00:11:26.400 --> 00:11:28.280]  Chara
[00:11:28.280 --> 00:11:31.520]  這個字裏面有五個意思
[00:11:31.520 --> 00:11:33.120]  第一
[00:11:33.120 --> 00:11:35.360]  這個喜樂是超越環境的
[00:11:35.360 --> 00:11:37.360]  真正的喜樂是超越環境
[00:11:37.360 --> 00:11:39.840]  不受環境主宰
[00:11:39.840 --> 00:11:45.000]  不會因為環境的高低起跌而有改變
[00:11:45.000 --> 00:11:46.080]  很神奇
[00:11:46.080 --> 00:11:46.760]  第二
[00:11:46.760 --> 00:11:50.040]  這是神給他的兒女的禮物
[00:11:50.040 --> 00:11:52.880]  所有信耶穌的福音而得救的人
[00:11:52.880 --> 00:11:55.840]  都得著這份喜樂
[00:11:55.840 --> 00:11:56.840]  第三
[00:11:56.840 --> 00:12:00.080]  這是聖靈所結的果子
[00:12:00.080 --> 00:12:05.080]  只有有聖靈的人才可以得著
[00:12:05.080 --> 00:12:08.120]  只有信服聖靈管理生命的人
[00:12:08.120 --> 00:12:09.920]  就會有這個喜樂
[00:12:09.920 --> 00:12:11.920]  有聖靈這個果子
[00:12:11.920 --> 00:12:12.400]  第四
[00:12:12.400 --> 00:12:15.920]  那些領受和進行真理的人
[00:12:15.920 --> 00:12:17.920]  就一定會得到
[00:12:17.920 --> 00:12:19.920]  第五
[00:12:19.920 --> 00:12:23.520]  在逆境裏仍然抓緊
[00:12:23.520 --> 00:12:27.400]  神給我們永恆榮耀的盼望
[00:12:27.400 --> 00:12:28.600]  這些人
[00:12:28.600 --> 00:12:31.760]  就會有聖靈所賜的喜樂
[00:12:31.760 --> 00:12:34.240]  有神所賜的喜樂
[00:12:34.240 --> 00:12:35.120]  換句話說
[00:12:35.120 --> 00:12:36.640]  超越環境
[00:12:36.640 --> 00:12:38.000]  在逆境裏
[00:12:38.000 --> 00:12:40.000]  仍然抓緊
[00:12:40.000 --> 00:12:45.360]  神給我們未來榮耀的盼望
[00:12:45.360 --> 00:12:46.760]  但無論如何
[00:12:46.760 --> 00:12:49.400]  這也是超自然
[00:12:49.400 --> 00:12:51.000]  因為不是我們人
[00:12:51.000 --> 00:12:53.000]  可以做些什麼
[00:12:53.000 --> 00:12:53.560]  去得到
[00:12:53.560 --> 00:12:56.080]  但當我們在神面前信服
[00:12:56.080 --> 00:12:58.080]  當我們行真理的時候
[00:12:58.080 --> 00:13:00.280]  然後神賜給我們
[00:13:00.280 --> 00:13:03.160]  聖靈所賜的喜樂
[00:13:03.160 --> 00:13:04.840]  不是我們人
[00:13:04.840 --> 00:13:06.200]  因為環境
[00:13:06.200 --> 00:13:11.000]  因為我們自己可以去決定
[00:13:11.000 --> 00:13:12.800]  但有一樣東西我們可以決定
[00:13:12.800 --> 00:13:15.520]  就是我們可以決定去體貼聖靈
[00:13:15.520 --> 00:13:18.120]  被聖靈充滿
[00:13:18.120 --> 00:13:21.720]  我們看看今天的經文
[00:13:21.720 --> 00:13:23.520]  在菲律賓書一章
[00:13:23.520 --> 00:13:24.440]  第一到第二節
[00:13:24.440 --> 00:13:25.760]  第一章說
[00:13:25.760 --> 00:13:30.600]  基督耶穌的僕人保羅和提摩泰
[00:13:30.600 --> 00:13:32.880]  他們兩個都認識菲律賓教會
[00:13:32.880 --> 00:13:34.400]  你知道在第二次旅程
[00:13:34.400 --> 00:13:36.960]  在公元51-52年
[00:13:36.960 --> 00:13:38.440]  他們經過特羅亞
[00:13:38.440 --> 00:13:39.960]  遇到馬其頓呼聲
[00:13:39.960 --> 00:13:45.000]  他們乘船去到菲律賓
[00:13:45.000 --> 00:13:48.440]  亞歷山大的父親叫做菲律賓
[00:13:48.440 --> 00:13:54.840]  在這裡紀念羅馬君王菲律賓
[00:13:54.840 --> 00:13:56.880]  在這裡有很多羅馬人
[00:13:56.880 --> 00:13:59.360]  很多外邦人
[00:13:59.360 --> 00:14:00.320]  不是很多猶太人
[00:14:00.320 --> 00:14:02.200]  所以連會堂都沒有
[00:14:02.200 --> 00:14:07.040]  保羅和路加和提摩泰
[00:14:07.040 --> 00:14:09.800]  他們就在這裡傳福音
[00:14:09.800 --> 00:14:11.400]  還有細拉
[00:14:11.400 --> 00:14:16.440]  你記得保羅和提摩泰有參與
[00:14:16.440 --> 00:14:17.600]  所以他們寫信
[00:14:17.600 --> 00:14:18.840]  這裏特別提及
[00:14:18.840 --> 00:14:27.640]  寫信是給菲律賓在基督裡的信徒監督和執事
[00:14:27.640 --> 00:14:30.160]  你能數到在保羅這個時候
[00:14:30.160 --> 00:14:32.040]  他來到菲律賓傳福音
[00:14:32.040 --> 00:14:34.040]  已經有十年有多
[00:14:34.040 --> 00:14:35.320]  過去這十年
[00:14:35.320 --> 00:14:38.200]  菲律賓教會和保羅有密切的聯繫
[00:14:38.200 --> 00:14:40.960]  一直支持保羅的福音工作
[00:14:40.960 --> 00:14:43.200]  他們關係非常好
[00:14:43.200 --> 00:14:44.880]  所以保羅特別提及
[00:14:44.880 --> 00:14:46.720]  在基督裡面
[00:14:46.720 --> 00:14:49.320]  在菲律賓教會的在基督裡
[00:14:49.320 --> 00:14:52.200]  所有的信徒和領袖
[00:14:52.200 --> 00:14:55.640]  在基督裡這幾個字很寶貴
[00:14:55.640 --> 00:14:57.200]  如果不是在基督裡
[00:14:57.200 --> 00:14:59.000]  如果不是因為神的恩典
[00:14:59.000 --> 00:15:01.640]  拯救的恩典顯明
[00:15:01.640 --> 00:15:03.560]  我們不可以在基督裡
[00:15:03.560 --> 00:15:07.120]  在基督裡我們得著各樣的豐盛
[00:15:07.120 --> 00:15:08.720]  在基督裡
[00:15:08.720 --> 00:15:11.120]  第二節保羅說
[00:15:11.120 --> 00:15:18.000]  願神的恩惠從父神和祂的平安歸於他們
[00:15:18.000 --> 00:15:19.000]  你留意
[00:15:19.000 --> 00:15:21.520]  經常說要從父神和基督
[00:15:21.520 --> 00:15:24.280]  因為聖經裡說出一件很重要的事
[00:15:24.280 --> 00:15:25.960]  沒有人可以認識神
[00:15:25.960 --> 00:15:29.480]  除了透過到成肉身的耶穌基督
[00:15:29.480 --> 00:15:31.480]  所以每一次的祝福都是說
[00:15:31.480 --> 00:15:37.920]  願父神和基督給予我們恩典和平安
[00:15:37.920 --> 00:15:39.040]  恩典和平安
[00:15:39.040 --> 00:15:39.840]  在舊約
[00:15:39.840 --> 00:15:44.760]  神吩咐祭司祝福以色列人
[00:15:44.760 --> 00:15:48.120]  就是神給他們恩典
[00:15:48.120 --> 00:15:49.720]  平安
[00:15:49.720 --> 00:15:51.240]  保護
[00:15:51.240 --> 00:15:53.280]  所以在新約
[00:15:53.280 --> 00:15:55.760]  保羅一直說的祝福
[00:15:55.760 --> 00:15:57.840]  都是和舊約很一致
[00:15:57.840 --> 00:16:00.040]  恩典就是我們不配得的禮物
[00:16:00.040 --> 00:16:02.720]  神白白地給我們禮物
[00:16:02.720 --> 00:16:06.560]  平安就是我們生命沒有缺陷
[00:16:06.560 --> 00:16:09.600]  我們本來有生命很多缺陷
[00:16:09.600 --> 00:16:10.880]  但神賜給我們
[00:16:10.880 --> 00:16:14.160]  幫我們填補所有缺陷
[00:16:14.160 --> 00:16:16.000]  這就是平安
[00:16:16.000 --> 00:16:18.160]  所以得著平安
[00:16:18.160 --> 00:16:19.480]  得著恩典
[00:16:19.480 --> 00:16:21.760]  生命不單沒有缺陷
[00:16:21.760 --> 00:16:23.600]  還有加上
[00:16:23.600 --> 00:16:27.800]  在上面添加恩賞、加恩
[00:16:27.800 --> 00:16:30.560]  這就是祂的祝福
[00:16:30.560 --> 00:16:31.640]  但我們說
[00:16:31.640 --> 00:16:33.840]  在這麼困難的環境裏面
[00:16:33.840 --> 00:16:35.320]  如果你看《上下文》
[00:16:35.320 --> 00:16:36.480]  保羅寫這封信
[00:16:36.480 --> 00:16:41.360]  是交代到他在逆境裏面
[00:16:41.360 --> 00:16:43.400]  發生了一件事
[00:16:43.400 --> 00:16:45.360]  由菲律賓派來
[00:16:45.360 --> 00:16:47.040]  給他一個弟兄
[00:16:47.040 --> 00:16:49.000]  來幫助保羅的弟兄
[00:16:49.000 --> 00:16:50.320]  叫以巴忽提
[00:16:50.320 --> 00:16:51.600]  病得幾乎要死
[00:16:51.600 --> 00:16:53.600]  所以現在他康復了
[00:16:53.600 --> 00:16:55.760]  保羅就打發提摩泰和以巴忽提
[00:16:55.760 --> 00:16:56.920]  回去菲律賓
[00:16:56.920 --> 00:17:00.680]  要建立、安慰菲律賓的教會
[00:17:00.680 --> 00:17:02.760]  保羅在這封信裏面
[00:17:02.760 --> 00:17:04.000]  他想說什麼呢?
[00:17:04.000 --> 00:17:05.600]  他想說
[00:17:05.600 --> 00:17:06.600]  我OK
[00:17:06.600 --> 00:17:07.720]  不單止OK
[00:17:07.720 --> 00:17:09.240]  我還很喜樂
[00:17:09.240 --> 00:17:10.720]  我充滿了喜樂
[00:17:10.720 --> 00:17:12.840]  雖然我在困所裏面
[00:17:12.840 --> 00:17:13.640]  我仍然喜樂
[00:17:13.640 --> 00:17:15.440]  雖然我遇到困難
[00:17:15.440 --> 00:17:16.880]  遇到被人批評
[00:17:16.880 --> 00:17:18.360]  遇到猶太人的攻擊
[00:17:18.360 --> 00:17:21.920]  遇到信徒的攻擊
[00:17:21.920 --> 00:17:23.520]  甚至遇到一些猶太人
[00:17:23.520 --> 00:17:25.920]  保羅在第三章裏說
[00:17:25.920 --> 00:17:32.680]  他想起以自己的禱福去侍奉神的
[00:17:32.680 --> 00:17:34.960]  十字架的仇敵
[00:17:34.960 --> 00:17:36.560]  他又相同
[00:17:36.560 --> 00:17:38.080]  他聽到菲律賓教會
[00:17:38.080 --> 00:17:40.200]  有兩個姊妹不和
[00:17:40.200 --> 00:17:41.720]  他也很緊張
[00:17:41.720 --> 00:17:43.760]  但保羅雖然看到
[00:17:43.760 --> 00:17:45.680]  菲律賓教會和自己的生命
[00:17:45.680 --> 00:17:47.680]  這麼多困難
[00:17:47.680 --> 00:17:49.680]  但他仍然說
[00:17:49.680 --> 00:17:51.120]  我是有喜樂
[00:17:51.120 --> 00:17:53.400]  我是不絕的喜樂
[00:17:53.400 --> 00:17:57.000]  所以讀到第四章
[00:17:57.000 --> 00:17:58.840]  第四章他說
[00:17:58.840 --> 00:18:00.520]  「我再說你們要喜樂」
[00:18:00.520 --> 00:18:02.240]  他重複地說
[00:18:02.240 --> 00:18:07.280]  那十六七字「喜樂」「誇耀」
[00:18:07.280 --> 00:18:09.000]  為何他可以有喜樂呢?
[00:18:09.000 --> 00:18:12.600]  我們很想藉著今天的經文
[00:18:12.600 --> 00:18:14.960]  在第三到第八節
[00:18:14.960 --> 00:18:17.720]  看到保羅喜樂的一些秘訣
[00:18:17.720 --> 00:18:18.920]  第一
[00:18:18.920 --> 00:18:20.520]  在第三節
[00:18:20.520 --> 00:18:22.600]  他說「我每逢想起你們」
[00:18:22.600 --> 00:18:24.520]  「每逢回憶起你們」
[00:18:24.520 --> 00:18:27.200]  那個原文是「記起」
[00:18:27.200 --> 00:18:28.840]  「回憶」
[00:18:28.840 --> 00:18:31.480]  「我就為你們感恩」
[00:18:31.480 --> 00:18:33.800]  第一個
[00:18:33.800 --> 00:18:38.600]  喜樂就是透過回憶的感恩
[00:18:38.600 --> 00:18:39.960]  你數算一下
[00:18:39.960 --> 00:18:44.240]  保羅在過去的這麼多次旅程
[00:18:44.240 --> 00:18:45.880]  特別是菲律賓教會
[00:18:45.880 --> 00:18:47.880]  過去的十年
[00:18:47.880 --> 00:18:50.440]  由他去到菲律賓
[00:18:50.440 --> 00:18:55.280]  在河邊帶雷底亞的婦人信主
[00:18:55.280 --> 00:18:57.480]  神怎樣開雷底亞的心
[00:18:57.480 --> 00:19:01.360]  然後他接保羅回去款待她
[00:19:01.360 --> 00:19:07.160]  之後保羅和西拉遇到一個被鬼附的僕人
[00:19:07.160 --> 00:19:08.760]  趕鬼之後
[00:19:08.760 --> 00:19:10.760]  他被拉去坐牢
[00:19:10.760 --> 00:19:13.920]  他被打到渾身是傷
[00:19:13.920 --> 00:19:18.440]  但他在監牢裡祈禱讚美神
[00:19:18.440 --> 00:19:21.040]  產生神跡地界震動
[00:19:21.040 --> 00:19:22.800]  倉門都開了
[00:19:22.800 --> 00:19:26.560]  後來他帶了禁卒信主
[00:19:26.560 --> 00:19:30.120]  後來他又被接待
[00:19:30.120 --> 00:19:32.200]  他離開菲律賓教會之後
