
[00:00:00.000 --> 00:00:02.000]  第一小妹早晨
[00:06:52.000 --> 00:06:55.000]  都要駕駛三十七公里
[00:06:55.000 --> 00:06:58.000]  來回都已經六七十公里
[00:06:58.000 --> 00:06:59.000]  七十公里
[00:06:59.000 --> 00:07:01.000]  里程就不是很遠
[00:07:01.000 --> 00:07:04.000]  不過你知我們加拿大
[00:07:04.000 --> 00:07:06.000]  擁有全世界最長的parking lot
[00:07:06.000 --> 00:07:08.000]  那條叫Don Valley Parkway
[00:07:08.000 --> 00:07:10.000]  你要下一次downtown
[00:07:10.000 --> 00:07:12.000]  其實是一小時的
[00:07:12.000 --> 00:07:14.000]  平日休息的時候
[00:07:14.000 --> 00:07:16.000]  因為塞車塞得很緊要
[00:07:16.000 --> 00:07:18.000]  跟師母去市中心
[00:07:18.000 --> 00:07:20.000]  逛了好幾間影相舖
[00:07:20.000 --> 00:07:22.000]  每間都說沒有
[00:07:22.000 --> 00:07:24.000]  真是很失望
[00:07:24.000 --> 00:07:28.000]  終於又有大條道理買了
[00:07:28.000 --> 00:07:31.000]  又有師母支持
[00:07:31.000 --> 00:07:33.000]  這個很重要
[00:07:33.000 --> 00:07:37.000]  然後又開車下去看
[00:07:37.000 --> 00:07:38.000]  每間都說沒有
[00:07:38.000 --> 00:07:40.000]  每間影相舖都說
[00:07:40.000 --> 00:07:42.000]  你不如轉一下買另一部
[00:07:42.000 --> 00:07:44.000]  我說那部多少錢
[00:07:44.000 --> 00:07:45.000]  貴成兩倍價錢
[00:07:45.000 --> 00:07:47.000]  我當然不買了
[00:07:47.000 --> 00:07:50.000]  而且我看中了一些東西
[00:07:50.000 --> 00:07:51.000]  當然要做個研究
[00:07:51.000 --> 00:07:52.000]  這個是最好的
[00:07:52.000 --> 00:07:54.000]  但是
[00:07:54.000 --> 00:07:56.000]  每間都說沒有
[00:07:56.000 --> 00:07:58.000]  因為現在晶片不夠
[00:07:58.000 --> 00:08:00.000]  相機舖頭
[00:08:00.000 --> 00:08:03.000]  相機製造商都不願意做
[00:08:03.000 --> 00:08:05.000]  你那部想找的那部機
[00:08:05.000 --> 00:08:07.000]  已經停產了
[00:08:07.000 --> 00:08:09.000]  你不要期望再會有
[00:08:09.000 --> 00:08:11.000]  短期都沒有貨了
[00:08:11.000 --> 00:08:14.000]  我手上有很多人都訂了
[00:08:14.000 --> 00:08:16.000]  我想訂一部可以嗎
[00:08:16.000 --> 00:08:20.000]  你訂了一段時間還沒到你
[00:08:20.000 --> 00:08:23.000]  很失望就回家
[00:08:23.000 --> 00:08:25.000]  但是失望歸失望
[00:08:25.000 --> 00:08:29.000]  你也要繼續嘗試
[00:08:29.000 --> 00:08:31.000]  我們做基督徒不是說沒有
[00:08:31.000 --> 00:08:35.000]  就是放棄
[00:08:35.000 --> 00:08:39.000]  我就每晚去網站看
[00:08:39.000 --> 00:08:41.000]  逛一下逛一下
[00:08:41.000 --> 00:08:43.000]  突然間有一晚
[00:08:43.000 --> 00:08:45.000]  突然間有一晚
[00:08:45.000 --> 00:08:49.000]  就逛了上去一個網站
[00:08:49.000 --> 00:08:51.000]  叫Best Buy
[00:08:51.000 --> 00:08:52.000]  就是買相機
[00:08:52.000 --> 00:08:55.000]  怎麼會有人去Best Buy買相機
[00:08:55.000 --> 00:08:56.000]  我也不會
[00:08:56.000 --> 00:08:58.000]  只不過逛一下
[00:08:58.000 --> 00:09:00.000]  什麼網站都去看看
[00:09:00.000 --> 00:09:03.000]  他突然間跳出來有兩部
[00:09:03.000 --> 00:09:06.000]  那一刻我多心急
[00:09:06.000 --> 00:09:08.000]  他打出來有兩部
[00:09:08.000 --> 00:09:10.000]  兩部都不一定是真的
[00:09:10.000 --> 00:09:11.000]  大家電影節目要明白
[00:09:11.000 --> 00:09:12.000]  我買這些東西
[00:09:12.000 --> 00:09:13.000]  我也很明白
[00:09:13.000 --> 00:09:14.000]  在這個疫情期間
[00:09:14.000 --> 00:09:19.000]  他打兩部可能真的欺騙你
[00:09:19.000 --> 00:09:20.000]  彈花一現而已
[00:09:20.000 --> 00:09:21.000]  吸引你來看
[00:09:21.000 --> 00:09:22.000]  不過都不要緊
[00:09:22.000 --> 00:09:24.000]  見到有立刻按
[00:09:24.000 --> 00:09:25.000]  不要理他什麼顏色
[00:09:25.000 --> 00:09:26.000]  立刻按
[00:09:26.000 --> 00:09:27.000]  一按下去都不要理
[00:09:27.000 --> 00:09:28.000]  立刻去找錢包
[00:09:28.000 --> 00:09:30.000]  然後找張信用卡
[00:09:30.000 --> 00:09:32.000]  打上信用卡號碼
[00:09:32.000 --> 00:09:33.000]  打上去
[00:09:33.000 --> 00:09:35.000]  他都說已經付錢了
[00:09:35.000 --> 00:09:38.000]  好像買到了
[00:09:38.000 --> 00:09:40.000]  很興奮那一刻
[00:09:40.000 --> 00:09:43.000]  不過也很忐忑
[00:09:43.000 --> 00:09:46.000]  因為大家都在疫情期間
[00:09:46.000 --> 00:09:48.000]  試過買東西
[00:09:48.000 --> 00:09:50.000]  買了之後下單之後
[00:09:50.000 --> 00:09:51.000]  過幾天之後
[00:09:51.000 --> 00:09:53.000]  他就說取消你的訂單
[00:09:53.000 --> 00:09:55.000]  很喜歡這樣
[00:09:55.000 --> 00:09:57.000]  我試過好幾次了
[00:09:57.000 --> 00:09:58.000]  為了買個螢幕
[00:09:58.000 --> 00:10:01.000]  在家裡工作
[00:10:01.000 --> 00:10:03.000]  就是那個螢光幕
[00:10:03.000 --> 00:10:04.000]  買了之後
[00:10:04.000 --> 00:10:06.000]  螢光屏全下單了
[00:10:06.000 --> 00:10:07.000]  過不夠幾天
[00:10:07.000 --> 00:10:08.000]  然後說取消
[00:10:08.000 --> 00:10:11.000]  多麼失望
[00:10:11.000 --> 00:10:14.000]  然後那幾天就很忐忑
[00:10:14.000 --> 00:10:16.000]  會不會沒有呢
[00:10:16.000 --> 00:10:17.000]  會不會買不到呢
[00:10:17.000 --> 00:10:19.000]  不過又心又喜
[00:10:19.000 --> 00:10:20.000]  又心又慌
[00:10:20.000 --> 00:10:23.000]  好像有一首粵曲是這樣的
[00:10:23.000 --> 00:10:25.000]  然後呢
[00:10:25.000 --> 00:10:26.000]  到有一天
[00:10:26.000 --> 00:10:28.000]  過了三四天
[00:10:28.000 --> 00:10:30.000]  叮噹
[00:10:30.000 --> 00:10:32.000]  打了個鐘響
[00:10:32.000 --> 00:10:34.000]  然後又說
[00:10:34.000 --> 00:10:37.000]  快遞公司送了一盒東西來
[00:10:37.000 --> 00:10:40.000]  馬上去門前收了之後
[00:10:40.000 --> 00:10:42.000]  看一看那個標籤
[00:10:42.000 --> 00:10:44.000]  原來是Best Buy
[00:10:44.000 --> 00:10:46.000]  很開心
[00:10:46.000 --> 00:10:47.000]  不要管了
[00:10:47.000 --> 00:10:48.000]  那一刻
[00:10:48.000 --> 00:10:50.000]  馬上打開箱子看看
[00:10:50.000 --> 00:10:53.000]  真是相機到了
[00:10:53.000 --> 00:10:57.000]  你知道那個過程
[00:10:57.000 --> 00:10:59.000]  是很矛盾
[00:10:59.000 --> 00:11:03.000]  但是當你手上真的拿著那部相機
[00:11:03.000 --> 00:11:05.000]  收到貨的時候
[00:11:05.000 --> 00:11:08.000]  那種的興奮
[00:11:08.000 --> 00:11:11.000]  那種喜悅
[00:11:11.000 --> 00:11:14.000]  是很難形容的
[00:11:14.000 --> 00:11:18.000]  因為當全世界都買不到這部相機
[00:11:18.000 --> 00:11:19.000]  連相機舖
[00:11:19.000 --> 00:11:22.000]  市中心的大相機舖
[00:11:22.000 --> 00:11:26.000]  說要排隊都還沒排到我的時候
[00:11:26.000 --> 00:11:28.000]  我竟然可以買到
[00:11:28.000 --> 00:11:32.000]  還在我手上拿得到
[00:11:32.000 --> 00:11:34.000]  就好像一個人
[00:11:34.000 --> 00:11:35.000]  突然間
[00:11:35.000 --> 00:11:39.000]  去買到一個限量發行的手機
[00:11:39.000 --> 00:11:41.000]  如果大家還記得
[00:11:41.000 --> 00:11:44.000]  早幾年前
[00:11:44.000 --> 00:11:48.000]  有一個水果牌子的手機
[00:11:48.000 --> 00:11:49.000]  整天
[00:11:49.000 --> 00:11:51.000]  個個都說要撲去買的
[00:11:51.000 --> 00:11:52.000]  買不到的
[00:11:52.000 --> 00:11:54.000]  要排隊的
[00:11:54.000 --> 00:11:56.000]  那條隊打蛇餅那樣打
[00:11:56.000 --> 00:11:58.000]  都是有人排的
[00:11:58.000 --> 00:12:01.000]  有些人甚至排幾個
[00:12:01.000 --> 00:12:03.000]  幾天之前
[00:12:03.000 --> 00:12:05.000]  他已經在那裡排隊
[00:12:05.000 --> 00:12:06.000]  紮營在門口
[00:12:06.000 --> 00:12:09.000]  然後電視還要拍到第一個點衝進去買到
[00:12:09.000 --> 00:12:11.000]  那種興奮的程度
[00:12:11.000 --> 00:12:14.000]  就是這樣的情況
[00:12:14.000 --> 00:12:17.000]  當個個都買不到的時候
[00:12:17.000 --> 00:12:20.000]  當個個都得不到的時候
[00:12:20.000 --> 00:12:22.000]  而你自己得到的話
[00:12:22.000 --> 00:12:27.000]  那份強烈的優越感
[00:12:27.000 --> 00:12:31.000]  就放在你的生命裡面
[00:12:31.000 --> 00:12:35.000]  買東西有這樣的經驗
[00:12:35.000 --> 00:12:40.000]  不知道你對你自己得到成為基督徒這個身份
[00:12:40.000 --> 00:12:45.000]  明白到上帝的心思意念的時候
[00:12:45.000 --> 00:12:48.000]  你的心路歷程是怎樣呢
[00:12:48.000 --> 00:12:51.000]  有沒有同樣有這份優越感呢
[00:12:51.000 --> 00:12:54.000]  這個就是今天我想透過這段經文
[00:12:54.000 --> 00:12:55.000]  只是兩節經文
[00:12:55.000 --> 00:12:56.000]  馬太福音十三章
[00:12:56.000 --> 00:12:58.000]  三十四至三十五節
[00:12:58.000 --> 00:13:00.000]  和大家一起思想這個題目
[00:13:00.000 --> 00:13:06.000]  叫做「能夠明白主說話的優越和光榮」
[00:13:06.000 --> 00:13:08.000]  讓我們去看一下
[00:13:08.000 --> 00:13:10.000]  我們已經看了好幾個禮拜
[00:13:10.000 --> 00:13:13.000]  耶穌基督說比喻這個題目
[00:13:13.000 --> 00:13:17.000]  怎樣去明白到上帝的心思意念之後
[00:13:17.000 --> 00:13:21.000]  我們得到上帝的信息
[00:13:21.000 --> 00:13:24.000]  我們覺得如何呢
[00:13:24.000 --> 00:13:27.000]  這個是一個很重要的題目
[00:13:27.000 --> 00:13:30.000]  如果你得到上帝說話的信息之後
[00:13:30.000 --> 00:13:31.000]  都只不過是一個
[00:13:31.000 --> 00:13:33.000]  嘖 有什麼特別呢
[00:13:33.000 --> 00:13:35.000]  如果你是這樣的心態的話
[00:13:35.000 --> 00:13:37.000]  那我也很肯定
[00:13:37.000 --> 00:13:39.000]  聖靈不會在你生命裡面
[00:13:39.000 --> 00:13:42.000]  有任何的工作可以繼續做得到
[00:13:42.000 --> 00:13:45.000]  但是倘若當你聽到上帝的說話
[00:13:45.000 --> 00:13:48.000]  準確了解了上帝的信息的時候
[00:13:48.000 --> 00:13:49.000]  你會有一份
[00:13:49.000 --> 00:13:52.000]  嘩 上帝 我真的覺得
[00:13:52.000 --> 00:13:56.000]  很榮幸得到你的啟示
[00:13:56.000 --> 00:13:59.000]  明白到你的心思意念
[00:13:59.000 --> 00:14:02.000]  如果你有這份心思意念的話
[00:14:02.000 --> 00:14:04.000]  有這個經歷的話
[00:14:04.000 --> 00:14:06.000]  我很肯定你的靈命
[00:14:06.000 --> 00:14:10.000]  是在上帝的聖靈裡面的掌握
[00:14:10.000 --> 00:14:11.000]  不如這樣
[00:14:11.000 --> 00:14:15.000]  讓我們再次一起讀這段短短的經文
[00:14:15.000 --> 00:14:20.000]  馬太福音13章34至35節
[00:14:20.000 --> 00:14:24.000]  讓我們多了解這段經文的意思 好嗎
[00:14:24.000 --> 00:14:27.000]  讓我先喝口水 跟大家一起讀
[00:14:27.000 --> 00:14:32.000]  好 我們打開
[00:14:32.000 --> 00:14:41.000]  馬太福音13章34至35節
[00:14:41.000 --> 00:14:43.000]  好 我們一起讀
[00:14:43.000 --> 00:14:45.000]  我們讀華本
[00:14:45.000 --> 00:14:50.000]  這都是耶穌用比喻對眾人說的話
[00:14:50.000 --> 00:14:52.000]  若不用比喻
[00:14:52.000 --> 00:14:55.000]  就不對他們說什麼
[00:14:55.000 --> 00:14:59.000]  這時要應驗先知的話說
[00:14:59.000 --> 00:15:02.000]  我要開口用比喻
[00:15:02.000 --> 00:15:09.000]  把創世以來所隱藏的事發明出來
[00:15:09.000 --> 00:15:12.000]  在之前我們上個主日
[00:15:12.000 --> 00:15:13.000]  也都看了這段經文
[00:15:13.000 --> 00:15:16.000]  剛剛對上的兩個的
[00:15:16.000 --> 00:15:20.000]  我們叫做dublet parables
[00:15:20.000 --> 00:15:23.000]  介菜樹種
[00:15:23.000 --> 00:15:25.000]  或者介樹種的比喻
[00:15:25.000 --> 00:15:29.000]  以及how的比喻
[00:15:29.000 --> 00:15:30.000]  我們都看出
[00:15:30.000 --> 00:15:33.000]  原來上帝是怎樣
[00:15:33.000 --> 00:15:39.000]  只要將我們看似微不足道的人
[00:15:39.000 --> 00:15:40.000]  沒什麼大作為
[00:15:40.000 --> 00:15:44.000]  一個普通 一個信徒
[00:15:44.000 --> 00:15:48.000]  但如果將我們擺在上帝的手上
[00:15:48.000 --> 00:15:53.000]  上帝可以將我們裡面所賦予的能力
[00:15:53.000 --> 00:15:57.000]  全面地去彰顯發揮出來
[00:15:57.000 --> 00:15:59.000]  但發揮了之後
[00:15:59.000 --> 00:16:02.000]  不是要我們在人前
[00:16:02.000 --> 00:16:05.000]  展現自己有多叻
[00:16:05.000 --> 00:16:07.000]  不是說我們有多威水
[00:16:07.000 --> 00:16:10.000]  甚至要拿回一些榮譽回來
[00:16:10.000 --> 00:16:11.000]  不是
[00:16:11.000 --> 00:16:14.000]  反而上帝給我們一種啟示
[00:16:14.000 --> 00:16:17.000]  在神國裡面被上帝用得著的人
[00:16:17.000 --> 00:16:19.000]  是一種
[00:16:19.000 --> 00:16:22.000]  我們叫濕吐詞
[00:16:22.000 --> 00:16:27.000]  低調 含蓄的一種生命
[00:16:27.000 --> 00:16:28.000]  我很喜歡這個翻譯
[00:16:28.000 --> 00:16:29.000]  含蓄
[00:16:29.000 --> 00:16:31.000]  濕吐詞
[00:16:31.000 --> 00:16:32.000]  信徒在這個世界
[00:16:32.000 --> 00:16:36.000]  不是做嘩眾取寵的工作
[00:16:36.000 --> 00:16:38.000]  信徒在這個世界裡面
[00:16:38.000 --> 00:16:42.000]  不是有一種打鑼敲鼓的形式
[00:16:42.000 --> 00:16:45.000]  來招攬人入教會
[00:16:45.000 --> 00:16:49.000]  就等同於你作成了上帝的工作
[00:16:49.000 --> 00:16:52.000]  我們其實是要讓人去明白
[00:16:52.000 --> 00:16:53.000]  認識
[00:16:53.000 --> 00:16:57.000]  將生命重新投靠在上帝裡面的工作
[00:16:57.000 --> 00:17:01.000]  因此上帝用我們不需要我們打鑼敲鼓
[00:17:01.000 --> 00:17:06.000]  甚至要拿回應有的工作表現
[00:17:06.000 --> 00:17:10.000]  來到在眾人面前展示我有多叻
[00:17:10.000 --> 00:17:13.000]  沒有需要的
[00:17:13.000 --> 00:17:15.000]  這種叫做含蓄
[00:17:15.000 --> 00:17:18.000]  是天國子民的特性
[00:17:18.000 --> 00:17:22.000]  是天國裡面運作的特點
[00:17:22.000 --> 00:17:28.000]  好了 我們明白了這個背景之後
[00:17:28.000 --> 00:17:33.000]  我們又回到馬太福音的結構
[00:17:33.000 --> 00:17:36.000]  講了一個先前的一個譬喻
[00:17:36.000 --> 00:17:42.000]  就是那個殺好種的主人
[00:17:42.000 --> 00:17:47.000]  知道有殺敗子野草種的人之後
[00:17:47.000 --> 00:17:50.000]  那個反應的比喻之後
[00:17:50.000 --> 00:17:54.000]  在這一刻又提供了一個
[00:17:54.000 --> 00:17:58.000]  解釋用比喻的特點
[00:17:58.000 --> 00:18:00.000]  今天我會分兩部份給大家看
[00:18:00.000 --> 00:18:03.000]  第一個部份就是第34節
[00:18:03.000 --> 00:18:08.000]  第34節看上去好像是說
[00:18:08.000 --> 00:18:12.000]  耶穌又要提供一個解釋用比喻的意思
[00:18:12.000 --> 00:18:15.000]  但是原來有一個更深層的意義
[00:18:15.000 --> 00:18:18.000]  原來是要告訴你和我
[00:18:18.000 --> 00:18:21.000]  所有屬神的人在神的當中
[00:18:21.000 --> 00:18:25.000]  原來有一個特殊的地位
[00:18:25.000 --> 00:18:27.000]  是賦予了給我們的
[00:18:27.000 --> 00:18:30.000]  The unique identity of lost people
[00:18:30.000 --> 00:18:32.000]  第34節說什麼呢
[00:18:32.000 --> 00:18:34.000]  它是這樣說
[00:18:34.000 --> 00:18:39.000]  這都是耶穌用比喻對眾人說的話
[00:18:39.000 --> 00:18:46.000]  若不用比喻 就不對他們說什麼了
[00:18:46.000 --> 00:18:50.000]  這個片段第34至35節
[00:18:50.000 --> 00:18:53.000]  那個作用很類似
[00:18:53.000 --> 00:18:56.000]  好像先前第10節至第17節裡面
[00:18:56.000 --> 00:19:00.000]  解釋用比喻的目的
[00:19:00.000 --> 00:19:02.000]  我們看一看
[00:19:02.000 --> 00:19:07.000]  回到第13章第10節至第17節
[00:19:07.000 --> 00:19:09.000]  立一立看一下
[00:19:09.000 --> 00:19:11.000]  不詳細解釋了
[00:19:11.000 --> 00:19:15.000]  要解釋大家再看回之前的講道
[00:19:15.000 --> 00:19:17.000]  第10節這樣說
[00:19:17.000 --> 00:19:20.000]  門徒進前來問耶穌說
[00:19:20.000 --> 00:19:25.000]  對眾人說為什麼用比喻呢
[00:19:25.000 --> 00:19:28.000]  然後耶穌就提供一連串的解答
[00:19:28.000 --> 00:19:33.000]  很詳細的講到為什麼要用比喻
[00:19:33.000 --> 00:19:37.000]  引用了以塞亞書的記載
[00:19:37.000 --> 00:19:43.000]  但是當我們再看回第13章的第34節的時候
[00:19:43.000 --> 00:19:50.000]  和合本雖然同英語聖經都好像說是解釋用比喻
[00:19:50.000 --> 00:19:53.000]  但是有沒有留意
[00:19:53.000 --> 00:19:57.000]  沒有東西說了
[00:19:57.000 --> 00:20:00.000]  那個標題 有沒有留意
[00:20:00.000 --> 00:20:05.000]  回到第10節和合本的解釋
[00:20:05.000 --> 00:20:06.000]  那個標題
