
[00:00:00.000 --> 00:00:03.040]  我們講道之前,都一起有個祈禱
[00:05:16.080 --> 00:05:18.000]  今晚都不用散會了
[00:05:18.000 --> 00:05:19.600]  一直講下去
[00:05:19.600 --> 00:05:23.440]  是耶穌很多次的宣講
[00:05:23.440 --> 00:05:25.040]  祂的精華
[00:05:25.040 --> 00:05:27.440]  祂的重點
[00:05:27.440 --> 00:05:30.440]  所以我們看《馬太福音》書時
[00:05:30.440 --> 00:05:34.240]  要用這樣去明白
[00:05:34.240 --> 00:05:40.120]  而「八福」亦不是講八種福氣
[00:05:40.120 --> 00:05:42.600]  我們講到福氣就好像
[00:05:42.600 --> 00:05:46.920]  我們過年年輝春就把「福」字調轉了來念
[00:05:46.920 --> 00:05:49.320]  「福」從天降下來
[00:05:49.320 --> 00:05:51.560]  我們講福氣的時候
[00:05:51.560 --> 00:05:54.360]  好像是從天而降的
[00:05:54.360 --> 00:05:56.280]  突然而來的
[00:05:56.280 --> 00:05:58.440]  不是
[00:05:58.440 --> 00:06:00.080]  其實「八福」應該是講
[00:06:00.080 --> 00:06:05.640]  八種天國子民生命的品質
[00:06:05.640 --> 00:06:08.480]  耶穌上了山
[00:06:08.480 --> 00:06:09.600]  坐下
[00:06:09.600 --> 00:06:11.920]  開口教訓人
[00:06:11.920 --> 00:06:15.240]  這是我們讀新約福音書
[00:06:15.240 --> 00:06:16.680]  一開始讀到的時候
[00:06:16.680 --> 00:06:18.160]  第一個印象
[00:06:18.160 --> 00:06:21.600]  耶穌就講這八樣東西
[00:06:21.600 --> 00:06:25.560]  這八種是我們作為基督徒
[00:06:25.560 --> 00:06:30.680]  和天國子民很重要的生命品質
[00:06:30.680 --> 00:06:33.440]  福音書是這樣寫
[00:06:33.440 --> 00:06:37.000]  祂看到這些人上了山
[00:06:37.000 --> 00:06:39.960]  用一個這樣的形象
[00:06:39.960 --> 00:06:45.080]  來去襯托耶穌的教訓
[00:06:45.080 --> 00:06:46.560]  上了山
[00:06:46.560 --> 00:06:48.680]  坐下
[00:06:48.680 --> 00:06:52.880]  就開口講
[00:06:52.880 --> 00:06:57.200]  我以前在教會的木會的時候
[00:06:57.200 --> 00:07:02.880]  在古洞有一個教友開農場的
[00:07:02.880 --> 00:07:05.200]  每年我們新年都去探望他
[00:07:05.200 --> 00:07:06.200]  他很開心的
[00:07:06.200 --> 00:07:08.640]  因為農場很大幾萬呎的地方
[00:07:08.640 --> 00:07:10.920]  他每年都是貼同一對對聯的
[00:07:10.920 --> 00:07:12.640]  很大的字
[00:07:12.640 --> 00:07:13.920]  五寬的
[00:07:13.920 --> 00:07:15.920]  貼在門口那裡
[00:07:15.920 --> 00:07:18.400]  每年都是那個對聯
[00:07:18.400 --> 00:07:19.600]  左邊四個字
[00:07:19.600 --> 00:07:23.360]  右邊有四個字
[00:07:23.360 --> 00:07:28.800]  「十誡遺命,八福臨門」
[00:07:28.800 --> 00:07:31.200]  每年都是這個
[00:07:31.200 --> 00:07:34.600]  「十誡遺命,八福臨門」
[00:07:34.600 --> 00:07:37.760]  我們要遵守遺命
[00:07:37.760 --> 00:07:39.840]  我們要守十誡的命令
[00:07:39.840 --> 00:07:42.640]  而我們期望有八福臨門
[00:07:42.640 --> 00:07:46.240]  這個是上一代老人家的心意
[00:07:46.240 --> 00:07:50.840]  你感覺到八福好像和十誡是搖搖相對
[00:07:50.840 --> 00:07:52.560]  或者對稱
[00:07:52.560 --> 00:07:55.760]  某個程度來說都是對的
[00:07:55.760 --> 00:07:58.600]  摩西上了山
[00:07:58.600 --> 00:08:02.240]  領受了十誡向以色列的子民
[00:08:02.240 --> 00:08:04.160]  宣佈上帝的誡命
[00:08:04.160 --> 00:08:06.760]  也是指引他們
[00:08:06.760 --> 00:08:09.920]  怎樣可以得到平安
[00:08:09.920 --> 00:08:12.640]  得到捐油
[00:08:12.640 --> 00:08:16.920]  所以十誡也是一個
[00:08:16.920 --> 00:08:23.400]  賜恩給上帝子民的上帝的作為
[00:08:23.400 --> 00:08:28.320]  八福也是
[00:08:28.320 --> 00:08:30.240]  上了山
[00:08:30.240 --> 00:08:33.760]  山在聖經的語言來說
[00:08:33.760 --> 00:08:37.720]  是代表了上帝的居所
[00:08:37.720 --> 00:08:40.200]  因為山是向高處的
[00:08:40.200 --> 00:08:44.520]  誰能登耶和華的聖山呢?
[00:08:44.520 --> 00:08:48.000]  重要的事件是在山上發生的
[00:08:48.000 --> 00:08:49.000]  剛才說了
[00:08:49.000 --> 00:08:53.960]  摩西上了赫里山
[00:08:53.960 --> 00:08:55.920]  上了西拉山
[00:08:55.920 --> 00:08:57.960]  就拿了十誡
[00:08:57.960 --> 00:09:03.240]  耶穌被釘在葛國他山
[00:09:03.240 --> 00:09:05.440]  有橄欖山
[00:09:05.440 --> 00:09:08.080]  變象在山上
[00:09:08.080 --> 00:09:11.960]  時常提到重要的事情都是在山上發生的
[00:09:11.960 --> 00:09:15.960]  這是文學上、形象上的
[00:09:15.960 --> 00:09:17.200]  所以耶穌上了山
[00:09:17.200 --> 00:09:22.360]  是代表祂向一個高處宣講
[00:09:22.360 --> 00:09:24.600]  既以坐下
[00:09:24.600 --> 00:09:27.400]  坐下是一個很重要的動作
[00:09:27.400 --> 00:09:28.800]  坐下
[00:09:28.800 --> 00:09:29.640]  不是站著說
[00:09:29.640 --> 00:09:30.640]  不是走著說
[00:09:30.640 --> 00:09:36.200]  是坐著說的
[00:09:36.200 --> 00:09:39.480]  有一個弟兄他是做律師的
[00:09:39.480 --> 00:09:42.080]  但是他的腰骨有些事
[00:09:42.080 --> 00:09:45.920]  每次上庭就很辛苦了
[00:09:45.920 --> 00:09:48.240]  因為站不久
[00:09:48.240 --> 00:09:50.280]  但是對著法官說話
[00:09:50.280 --> 00:09:51.680]  就一定要站著
[00:09:51.680 --> 00:09:53.280]  很辛苦
[00:09:53.280 --> 00:09:55.040]  但是他不做又不行
[00:09:55.040 --> 00:09:58.280]  所以做了十幾年律師之後
[00:09:58.280 --> 00:10:00.400]  他捱不下去了
[00:10:00.400 --> 00:10:03.040]  於是他就申請做官
[00:10:03.040 --> 00:10:06.040]  他現在做了官
[00:10:06.040 --> 00:10:08.040]  他跟我說
[00:10:08.040 --> 00:10:10.200]  為甚麼他要做官呢
[00:10:10.200 --> 00:10:16.240]  其實做官就沒有做律師那麼賺錢
[00:10:16.240 --> 00:10:23.400]  做官十幾二十萬一個月
[00:10:23.400 --> 00:10:25.520]  有二十多萬
[00:10:25.520 --> 00:10:26.960]  高級的法官都是
[00:10:26.960 --> 00:10:28.120]  因為公務員
[00:10:28.120 --> 00:10:30.880]  因為政府的人員
[00:10:30.880 --> 00:10:34.880]  所以我以前認識一對夫婦
[00:10:34.880 --> 00:10:37.440]  兩夫婦都是大律師
[00:10:37.440 --> 00:10:40.400]  太太就覺得要照顧小孩了
[00:10:40.400 --> 00:10:42.760]  因為做大律師都很辛苦
[00:10:42.760 --> 00:10:43.840]  就轉做官
[00:10:43.840 --> 00:10:46.560]  她的先生極力反對
[00:10:46.560 --> 00:10:50.040]  她怎麼說呢
[00:10:50.040 --> 00:10:52.200]  用俗話來說
[00:10:52.200 --> 00:10:59.440]  撈不起那些律師才去做官的
[00:10:59.440 --> 00:11:00.120]  你知道嗎
[00:11:00.120 --> 00:11:03.640]  大律師打一場都幾十萬
[00:11:03.640 --> 00:11:06.160]  你看那些官那些重費
[00:11:06.160 --> 00:11:07.760]  講一堂費多少錢
[00:11:07.760 --> 00:11:10.640]  幾千萬幾百萬這樣打下去的
[00:11:10.640 --> 00:11:13.520]  所以大律師是很好賺錢的
[00:11:13.520 --> 00:11:15.640]  當然這個不可以一概而論
[00:11:15.640 --> 00:11:17.040]  但當時
[00:11:17.040 --> 00:11:19.640]  後來我這位朋友都做了官了
[00:11:19.640 --> 00:11:23.720]  現在他在司法界繼續做官
[00:11:23.720 --> 00:11:28.120]  還是高等法院的法官
[00:11:28.120 --> 00:11:33.880]  也有朋友做得很好很成功
[00:11:33.880 --> 00:11:36.680]  他覺得自己賺夠了錢了
[00:11:36.680 --> 00:11:38.600]  不想再賺錢了
[00:11:38.600 --> 00:11:42.000]  就轉去做官的都有
[00:11:42.000 --> 00:11:43.560]  律師都很厲害
[00:11:43.560 --> 00:11:47.040]  律師說話要站著說
[00:11:47.040 --> 00:11:51.640]  所以即使你多出名的大律師都好
[00:11:51.640 --> 00:11:52.600]  你想做裁判處
[00:11:52.600 --> 00:11:55.280]  你見到裁判官都要站著說
[00:11:55.280 --> 00:11:57.680]  裁判官就坐著
[00:11:57.680 --> 00:11:59.360]  坐在那裏
[00:11:59.360 --> 00:12:04.320]  那個是比站在那裏的大
[00:12:04.320 --> 00:12:06.720]  皇帝頒佈御令也好
[00:12:06.720 --> 00:12:08.480]  審判也好
[00:12:08.480 --> 00:12:11.120]  我們知道那些大學裏面
[00:12:11.120 --> 00:12:13.320]  最重要的是講座教授
[00:12:13.320 --> 00:12:15.760]  Chair Professor
[00:12:15.760 --> 00:12:18.200]  講座有一盞燈給他
[00:12:18.200 --> 00:12:19.680]  坐在那裏說
[00:12:19.680 --> 00:12:24.160]  是顯示了他的莊重性
[00:12:24.160 --> 00:12:26.160]  耶穌上了山
[00:12:26.160 --> 00:12:27.640]  坐在那裏
[00:12:27.640 --> 00:12:29.640]  說
[00:12:29.640 --> 00:12:33.680]  這是一個很形象化的姿勢
[00:12:33.680 --> 00:12:36.000]  是很重要的事情
[00:12:36.000 --> 00:12:39.520]  是從高處那裏分別
[00:12:39.520 --> 00:12:40.280]  講了甚麼呢?
[00:12:40.280 --> 00:12:42.160]  講了八樣東西
[00:12:42.160 --> 00:12:45.440]  心靈貧窮的人
[00:12:45.440 --> 00:12:47.720]  哀動的人
[00:12:47.720 --> 00:12:49.720]  謙和的人
[00:12:49.720 --> 00:12:52.000]  饑渴無儀的人
[00:12:52.000 --> 00:12:54.200]  憐憫人的人
[00:12:54.200 --> 00:12:55.960]  清心的人
[00:12:55.960 --> 00:12:57.960]  締造和平的人
[00:12:57.960 --> 00:12:59.760]  畏異受迫迫的人
[00:12:59.760 --> 00:13:04.440]  有福了
[00:13:04.440 --> 00:13:07.920]  希伯來文的語法是相反的
[00:13:07.920 --> 00:13:09.520]  有福了
[00:13:09.520 --> 00:13:11.120]  心靈貧窮的人
[00:13:11.120 --> 00:13:12.240]  有福了
[00:13:12.240 --> 00:13:13.520]  那些哀動的人
[00:13:13.520 --> 00:13:14.240]  有福了
[00:13:14.240 --> 00:13:15.320]  那些謙和的人
[00:13:15.320 --> 00:13:15.880]  有福了
[00:13:15.880 --> 00:13:18.640]  那些饑渴無儀的人
[00:13:18.640 --> 00:13:19.920]  是你有福了
[00:13:19.920 --> 00:13:21.200]  因為你饑渴無儀
[00:13:21.200 --> 00:13:21.960]  你有福了
[00:13:21.960 --> 00:13:23.080]  因為你謙和
[00:13:23.080 --> 00:13:27.840]  你有福了 因為你清心
[00:13:27.840 --> 00:13:29.760]  它不是在講後面的東西重要
[00:13:29.760 --> 00:13:31.800]  是在講前面的東西重要
[00:13:31.800 --> 00:13:33.520]  你有福了 因為你謙和
[00:13:33.520 --> 00:13:35.280]  你有福了 因為你清心
[00:13:35.280 --> 00:13:38.880]  有福了 因為你饑渴無儀
[00:13:38.880 --> 00:13:39.720]  我們不是說
[00:13:39.720 --> 00:13:41.480]  我想承受土地
[00:13:41.480 --> 00:13:42.960]  香港的土地那麼值錢
[00:13:42.960 --> 00:13:44.280]  我當然要謙和一點
[00:13:44.280 --> 00:13:45.760]  希望有更多的土地
[00:13:45.760 --> 00:13:50.680]  不是這樣的
[00:13:50.680 --> 00:13:51.360]  或者
[00:13:51.360 --> 00:13:52.720]  我想做上帝的兒子
[00:13:52.720 --> 00:13:55.840]  那我就替做和平
[00:13:55.840 --> 00:13:58.520]  如果我想做上帝的兒子
[00:13:58.520 --> 00:13:59.240]  我替做和平
[00:13:59.240 --> 00:14:01.360]  那我又沒有土地了
[00:14:01.360 --> 00:14:02.480]  不會這樣的
[00:14:02.480 --> 00:14:05.280]  所以它不是一個對等的
[00:14:05.280 --> 00:14:08.040]  即是你有了A你就有B
[00:14:08.040 --> 00:14:09.480]  不是這樣的
[00:14:09.480 --> 00:14:11.160]  你買了電車票就坐電車
[00:14:11.160 --> 00:14:12.200]  你買了船票就坐船
[00:14:12.200 --> 00:14:14.080]  不是這樣的
[00:14:14.080 --> 00:14:14.720]  它是說
[00:14:14.720 --> 00:14:15.960]  你有福了
[00:14:15.960 --> 00:14:17.080]  你是謙和的人
[00:14:17.080 --> 00:14:17.680]  你有福了
[00:14:17.680 --> 00:14:19.040]  你是清心的人
[00:14:19.040 --> 00:14:22.720]  如果後面它有一個 即是續下去
[00:14:22.720 --> 00:14:24.800]  但是它不是一個對等的關係
[00:14:24.800 --> 00:14:28.040]  而這八種生命的品質
[00:14:28.040 --> 00:14:29.000]  我們說
[00:14:29.000 --> 00:14:33.120]  心靈貧窮 謙和 哀動 憐憫
[00:14:33.120 --> 00:14:35.760]  這些八種的品質
[00:14:35.760 --> 00:14:37.080]  你都不是說
[00:14:37.080 --> 00:14:38.720]  我想要哪一種福
[00:14:38.720 --> 00:14:41.120]  我就選哪一種品質
[00:14:41.120 --> 00:14:42.440]  不是
[00:14:42.440 --> 00:14:44.920]  它不是可以去選擇一件事
[00:14:44.920 --> 00:14:50.440]  就放棄這樣一些東西
[00:14:50.440 --> 00:14:53.640]  而是八樣的品質
[00:14:53.640 --> 00:14:57.000]  它是同樣的重要
[00:14:57.000 --> 00:14:58.120]  是缺一不可
[00:14:58.120 --> 00:15:00.840]  作為天國的子民
[00:15:00.840 --> 00:15:05.120]  我們需要有這些生命的品質
[00:15:05.120 --> 00:15:06.240]  甚至我們可以說
[00:15:06.240 --> 00:15:09.000]  它不是窮盡所有的
[00:15:09.000 --> 00:15:11.080]  如果我們想健康
[00:15:11.080 --> 00:15:12.400]  我們不是只是說
[00:15:12.400 --> 00:15:14.840]  我希望我的腸胃好
[00:15:14.840 --> 00:15:18.600]  你還要睡眠好
[00:15:18.600 --> 00:15:21.160]  你還要心肺功能好
[00:15:21.160 --> 00:15:25.520]  你還要你的身體的神經系統好
[00:15:25.520 --> 00:15:27.240]  所以當我們說一個健康的時候
[00:15:27.240 --> 00:15:29.520]  我們不會只是說一樣東西
[00:15:29.520 --> 00:15:31.200]  喝得吃得好
[00:15:31.200 --> 00:15:32.760]  你睡得好
[00:15:32.760 --> 00:15:34.040]  不是
[00:15:34.040 --> 00:15:35.800]  它拿一樣東西出來說的時候
[00:15:35.800 --> 00:15:37.320]  是告訴我們
[00:15:37.320 --> 00:15:39.920]  如果你要成為一個健康的人
[00:15:39.920 --> 00:15:43.040]  有些東西你是不可以缺少的
[00:15:43.040 --> 00:15:45.160]  這裡就說這八樣東西
[00:15:45.160 --> 00:15:47.120]  也不是我們隨意去選擇的
[00:15:47.120 --> 00:15:49.520]  但福音書一開始就提到這八樣
[00:15:49.520 --> 00:15:53.920]  它都說是一個非常之大的概括性
[00:15:53.920 --> 00:15:55.520]  也可見
[00:15:55.520 --> 00:16:01.200]  上帝是體寵我們每一個人生命的品質
[00:16:01.200 --> 00:16:06.840]  心靈貧窮的人有福了
[00:16:06.840 --> 00:16:16.040]  因為天國是他們的
[00:16:16.040 --> 00:16:18.960]  耶穌時代的以色列
[00:16:18.960 --> 00:16:27.400]  其實是一個頗繁榮和商貿很多的地方
[00:16:27.400 --> 00:16:30.240]  所以你聽到耶穌說的比喻裡面
[00:16:30.240 --> 00:16:31.520]  他時常都說
[00:16:31.520 --> 00:16:36.640]  天國好像買賣人
[00:16:36.640 --> 00:16:38.640]  即是生意的人
[00:16:38.640 --> 00:16:42.280]  因為加利利那裡有一個很大的淡水湖
[00:16:42.280 --> 00:16:43.760]  我們叫做加利利海
[00:16:43.760 --> 00:16:45.360]  其實是一個湖
[00:16:45.360 --> 00:16:49.520]  水源對於古代的社會是很重要的
[00:16:49.520 --> 00:16:51.560]  北面敘利亞那些人
[00:16:51.560 --> 00:16:53.560]  一直南下埃及做生意
[00:16:53.560 --> 00:16:55.560]  埃及的駱駝隊經過
[00:16:55.560 --> 00:16:58.080]  要想去北面做貿易
[00:16:58.080 --> 00:17:01.640]  都要經過這個陸路
[00:17:01.640 --> 00:17:06.440]  經過陸路對於駱駝和那些商旅來說
[00:17:06.440 --> 00:17:10.640]  有水源的地方就是他們可以補給的地方
[00:17:10.640 --> 00:17:14.640]  所以那裡的加伯隆的地方
[00:17:14.640 --> 00:17:17.720]  當時是一個很活躍的地方
[00:17:17.720 --> 00:17:21.800]  而當時的耶穌的時代
[00:17:21.800 --> 00:17:23.800]  宗教也都很興盛
[00:17:23.800 --> 00:17:26.920]  希律建了一個很大的聖殿
[00:17:26.920 --> 00:17:29.280]  我們耶穌時代提到快利塞人
[00:17:29.280 --> 00:17:33.080]  那時候宗教的活動很頻繁
[00:17:33.080 --> 00:17:36.600]  所以表面上是一個很繁華的地方
[00:17:36.600 --> 00:17:40.280]  大家都覺得自己是很富足、很富有
[00:17:40.280 --> 00:17:44.320]  耶穌就說心靈貧窮的人
[00:17:44.320 --> 00:17:45.840]  他有福了
[00:17:45.840 --> 00:17:49.680]  那些自己以為自己富足富有的
[00:17:49.680 --> 00:17:52.600]  反而是有問題
[00:17:52.600 --> 00:17:56.800]  我們有機會上到聖殿山
[00:17:56.800 --> 00:17:59.280]  我們經常看到那個金頂的地方
[00:17:59.280 --> 00:18:01.520]  就是以前聖殿的舊址
[00:18:01.520 --> 00:18:03.520]  因為這段時間很敏感
[00:18:03.520 --> 00:18:06.640]  我們那天就上到去
[00:18:06.640 --> 00:18:08.000]  因為導遊都說了
[00:18:08.000 --> 00:18:09.440]  說不定的
[00:18:09.440 --> 00:18:11.320]  一有事就不准上
[00:18:11.320 --> 00:18:15.000]  所以都有幾次消息過來
[00:18:15.000 --> 00:18:18.680]  一去封就封幾個小時或者封一天
[00:18:18.680 --> 00:18:21.920]  上到去從那裡下來的時候
[00:18:21.920 --> 00:18:23.040]  我們的導遊
[00:18:23.040 --> 00:18:25.880]  當地的導遊是一個台灣人
[00:18:25.880 --> 00:18:27.600]  在以色列有十一年
[00:18:27.600 --> 00:18:30.160]  他是一個教師
[00:18:30.160 --> 00:18:33.640]  他在那裡十一年就讀希伯來文
[00:18:33.640 --> 00:18:35.760]  和研究聖經
[00:18:35.760 --> 00:18:39.040]  所以他是一個學者
[00:18:39.040 --> 00:18:42.800]  他對植物更加有多一些了解
[00:18:42.800 --> 00:18:44.320]  他就跟我們說很多
[00:18:44.320 --> 00:18:45.680]  我們一路下來的時候
[00:18:45.680 --> 00:18:49.160]  出來的時候經過一個門
[00:18:49.160 --> 00:18:50.600]  他就停下來
[00:18:50.600 --> 00:18:53.520]  你們聽到耶穌說的比喻
[00:18:53.520 --> 00:18:55.320]  那些有錢人要進天國
[00:18:55.320 --> 00:18:58.800]  就好像駱駝穿過針眼一樣
[00:18:58.800 --> 00:19:01.160]  他就指給我們看
[00:19:01.160 --> 00:19:02.320]  有一個門
[00:19:02.320 --> 00:19:06.080]  那個門就好像我們現在聖殿那個門
[00:19:06.080 --> 00:19:08.000]  兩倍或者三倍那麼大
[00:19:08.000 --> 00:19:09.640]  兩倍那麼大
[00:19:09.640 --> 00:19:12.520]  他說入夜之後
[00:19:12.520 --> 00:19:14.880]  這個門就會關了
[00:19:14.880 --> 00:19:17.680]  因為它不會全開
[00:19:17.680 --> 00:19:21.680]  要再有人進來就只有一個很小的門
[00:19:21.680 --> 00:19:25.000]  這個小的門就小過這個港台
[00:19:25.000 --> 00:19:26.800]  這樣就不是很高
[00:19:26.800 --> 00:19:28.800]  讓人可以經過
[00:19:28.800 --> 00:19:31.640]  但是駱駝就過不了
[00:19:31.640 --> 00:19:34.080]  駱駝要過的話
[00:19:34.080 --> 00:19:35.040]  大隻的駱駝過不了
[00:19:35.040 --> 00:19:37.360]  如果小隻的駱駝要過的話
[00:19:37.360 --> 00:19:43.000]  他就要卸下他身上的貨物
[00:19:43.000 --> 00:19:45.320]  並且他要跪下
[00:19:45.320 --> 00:19:46.720]  捐進去
[00:19:46.720 --> 00:19:48.040]  這樣才能過
[00:19:48.040 --> 00:19:50.960]  他說這個門就叫針眼
[00:19:50.960 --> 00:19:51.760]  耶穌說
[00:19:51.760 --> 00:19:53.160]  那些有錢人進天國
[00:19:53.160 --> 00:19:55.960]  就好像駱駝穿過針眼
[00:19:55.960 --> 00:19:57.360]  他的意思就是說
[00:19:57.360 --> 00:19:59.600]  好像他的駱駝來到這裡
[00:19:59.600 --> 00:20:01.240]  他就要將所有的貨物
[00:20:01.240 --> 00:20:03.000]  即是他的財寶
[00:20:03.000 --> 00:20:04.520]  全放下
[00:20:04.520 --> 00:20:06.520]  他所有的負擔全放下
[00:20:06.520 --> 00:20:07.760]  還要謙卑
[00:20:07.760 --> 00:20:09.280]  這樣才能進去
