
[00:00:00.000 --> 00:00:11.000]  今日和大家分享一下保羅在面對全福音或是建立教會的心聲
[00:04:43.000 --> 00:04:45.000]  縱然是困難重重
[00:04:45.000 --> 00:04:47.000]  但在父母的眼裏
[00:04:47.000 --> 00:04:52.000]  這間教會始終都是他自己一手去建立
[00:04:52.000 --> 00:04:55.000]  一手去大大的一間教會
[00:04:55.000 --> 00:05:01.000]  所以在裏面當他要面對這些流言的攻擊
[00:05:01.000 --> 00:05:05.000]  他亦都寫了貼薩萊尼加前後書
[00:05:05.000 --> 00:05:07.000]  來作出一些澄清
[00:05:07.000 --> 00:05:11.000]  只想強調其實我去到你們當中
[00:05:11.000 --> 00:05:15.000]  其實只是帶著一個很簡單、單純的動機
[00:05:15.000 --> 00:05:19.000]  就是要將耶穌基督的信息傳給你們
[00:05:19.000 --> 00:05:25.000]  並不是要從信徒的身上得著什麼益處
[00:05:25.000 --> 00:05:29.000]  所以大家去看第二章第一節和第九節
[00:05:29.000 --> 00:05:32.000]  是有一個很密切的關係
[00:05:32.000 --> 00:05:36.000]  第一章第九節提到
[00:05:36.000 --> 00:05:40.000]  士徒保羅和西拉去到貼薩萊尼加傳福音的時候
[00:05:40.000 --> 00:05:44.000]  當時當地的人對福音都有一個很好的回應
[00:05:44.000 --> 00:05:47.000]  並且建立了一間教會
[00:05:47.000 --> 00:05:50.000]  這個是他們很好的見證
[00:05:50.000 --> 00:05:53.000]  而因著這些美好的見證
[00:05:53.000 --> 00:05:56.000]  還有一些婦女信奉主
[00:05:56.000 --> 00:06:00.000]  所以在這些福音建立的事情上
[00:06:00.000 --> 00:06:05.000]  你都可以看見他們所作的功夫並不是徒然
[00:06:05.000 --> 00:06:07.000]  並不是由手學行
[00:06:07.000 --> 00:06:13.000]  或者不知為什麼建立了一間教會出來
[00:06:13.000 --> 00:06:16.000]  建立了又不是做裏面的工作
[00:06:16.000 --> 00:06:21.000]  在裏面你看見現在的工作
[00:06:21.000 --> 00:06:24.000]  怎會是徒然?怎會是浪費時間?
[00:06:24.000 --> 00:06:27.000]  於是在第二章第三節裏
[00:06:27.000 --> 00:06:31.000]  保羅提出三個不是
[00:06:31.000 --> 00:06:33.000]  不是,不是,不是這樣
[00:06:33.000 --> 00:06:36.000]  他為自己和他的同工去辯護
[00:06:36.000 --> 00:06:40.000]  說他現在所做的不是出於錯誤
[00:06:40.000 --> 00:06:43.000]  不是出於污穢,不是用詭詐
[00:06:43.000 --> 00:06:46.000]  而在新譯本有這樣譯
[00:06:46.000 --> 00:06:50.000]  我們的勸勉不是出於幻想或不良的動機
[00:06:50.000 --> 00:06:53.000]  也不是想欺詐什麼人
[00:06:53.000 --> 00:06:59.000]  相對猶太人,即猶太教的信仰來說
[00:06:59.000 --> 00:07:03.000]  他們這樣想好像有他們的道理
[00:07:03.000 --> 00:07:05.000]  因為在表面上看來
[00:07:05.000 --> 00:07:08.000]  信耶穌被信由歸入猶太教
[00:07:08.000 --> 00:07:11.000]  是實在容易得太多
[00:07:11.000 --> 00:07:13.000]  信猶太教的人是很辛苦的
[00:07:13.000 --> 00:07:15.000]  除了要受國禮之外
[00:07:15.000 --> 00:07:20.000]  還要受一大堆的戒命、規條等等的事情
[00:07:20.000 --> 00:07:23.000]  而保羅所傳的福音是很單純的
[00:07:23.000 --> 00:07:25.000]  來勸人去信耶穌
[00:07:25.000 --> 00:07:30.000]  不是要靠你自己做多少的行為功德的事情
[00:07:30.000 --> 00:07:34.000]  只要信耶穌,因信就可以得救
[00:07:34.000 --> 00:07:37.000]  這樣的福音給猶太教和其他
[00:07:37.000 --> 00:07:40.000]  一些要靠行為功德的宗教
[00:07:40.000 --> 00:07:42.000]  是不可能的,太容易
[00:07:42.000 --> 00:07:46.000]  會不會他們裏面包藏著一些詭計
[00:07:46.000 --> 00:07:49.000]  先將人勾引入教
[00:07:49.000 --> 00:07:55.000]  然後在這個過程中騙取他們的金錢呢?
[00:07:55.000 --> 00:08:01.000]  而這個指控也可以在哥林多後書第十二章見到
[00:08:01.000 --> 00:08:05.000]  保羅曾經因為這個原因被人誣蔑
[00:08:05.000 --> 00:08:09.000]  說他用詭計騙取哥林多信徒的金錢
[00:08:09.000 --> 00:08:16.000]  於是他們就到處傳開去宣揚
[00:08:16.000 --> 00:08:20.000]  保羅所傳的福音是假的
[00:08:20.000 --> 00:08:22.000]  騙人的,是神棍來的
[00:08:22.000 --> 00:08:25.000]  甚至他所傳的內容是疑端
[00:08:25.000 --> 00:08:27.000]  是邪邪的
[00:08:27.000 --> 00:08:33.000]  所以保羅對於這種的留言或者是這種的攻擊
[00:08:33.000 --> 00:08:36.000]  他很簡單地回應
[00:08:36.000 --> 00:08:41.000]  我的勸勉不是疑端,不是錯誤
[00:08:41.000 --> 00:08:49.000]  而這句話也可以從他的行為,從他的見證來看出來
[00:08:49.000 --> 00:08:53.000]  而經文慢慢鋪排下去
[00:08:53.000 --> 00:08:55.000]  我們可以慢慢來看見
[00:08:55.000 --> 00:08:57.000]  除了是他的工作證明
[00:08:57.000 --> 00:09:01.000]  他出於他的全方位的動機
[00:09:01.000 --> 00:09:03.000]  不是出於這些利益的關係之外
[00:09:03.000 --> 00:09:06.000]  我們也可以慢慢來看出
[00:09:06.000 --> 00:09:08.000]  你再看一下
[00:09:08.000 --> 00:09:13.000]  在第四節那裡
[00:09:13.000 --> 00:09:16.000]  相反地上帝信任我們
[00:09:16.000 --> 00:09:18.000]  將福音的任務傳給我們
[00:09:18.000 --> 00:09:19.000]  託付給我們
[00:09:19.000 --> 00:09:23.000]  因此我們只說他要我們說的話
[00:09:23.000 --> 00:09:24.000]  我們不討好人
[00:09:24.000 --> 00:09:28.000]  只求取悅那位賊而我們內心的上帝
[00:09:28.000 --> 00:09:33.000]  從這些留言或者這些毀謗當中
[00:09:33.000 --> 00:09:37.000]  他繼續為自己作出申辯
[00:09:37.000 --> 00:09:44.000]  如果在當中上帝要用託好
[00:09:44.000 --> 00:09:48.000]  或者要用取悅人的一種態度
[00:09:48.000 --> 00:09:51.000]  我相信他們不會這樣做
[00:09:51.000 --> 00:09:58.000]  不需要受這麼多無妄之災或者這些流言的攻擊
[00:09:58.000 --> 00:10:02.000]  本來用託好人或者取悅神
[00:10:02.000 --> 00:10:05.000]  來表達兩種不同的態度
[00:10:05.000 --> 00:10:12.000]  再去想其實託好人並非是一句完全不好的語句
[00:10:12.000 --> 00:10:15.000]  用錯地方當然是不好
[00:10:15.000 --> 00:10:17.000]  但是如果我們用在好的意思上
[00:10:17.000 --> 00:10:21.000]  有時為了別人的好處而服侍他們
[00:10:21.000 --> 00:10:27.000]  在這些層面上我覺得託好人也不是一件完全是負面的事情
[00:10:27.000 --> 00:10:31.000]  保羅曾經在羅馬書十五章那裡這樣說
[00:10:31.000 --> 00:10:37.000]  保羅說我們每人要為其他信徒的益處著想
[00:10:37.000 --> 00:10:40.000]  來建立共同的信心生活
[00:10:40.000 --> 00:10:45.000]  然後又在哥倫多前書第十章三十三節那裡這樣說
[00:10:45.000 --> 00:10:47.000]  你們要照我所做的去做
[00:10:47.000 --> 00:10:51.000]  我是要使大家歡喜
[00:10:51.000 --> 00:10:53.000]  從來沒有為自己的好處著想
[00:10:53.000 --> 00:10:55.000]  而是關心大家的好處
[00:10:55.000 --> 00:10:57.000]  為要使他們得救
[00:10:57.000 --> 00:11:00.000]  所以從這個層面來看
[00:11:00.000 --> 00:11:03.000]  這樣去託人的歡喜
[00:11:03.000 --> 00:11:06.000]  是為著要得著神的取悅神
[00:11:06.000 --> 00:11:09.000]  得著神的歡喜而去做
[00:11:09.000 --> 00:11:12.000]  我覺得這樣去理解是可以接受的
[00:11:12.000 --> 00:11:16.000]  而保羅強調他的信息是從上帝而來
[00:11:16.000 --> 00:11:20.000]  他服侍一開始有一個很清楚的動機
[00:11:20.000 --> 00:11:22.000]  單單是為著上帝
[00:11:22.000 --> 00:11:25.000]  而因著為上帝的緣故
[00:11:25.000 --> 00:11:28.000]  他這樣來服侍人
[00:11:28.000 --> 00:11:32.000]  他視自己是基督或神的老僕
[00:11:32.000 --> 00:11:40.000]  他視自己的侍奉是按著神給他的職責來服侍人
[00:11:40.000 --> 00:11:42.000]  他是一個管家
[00:11:42.000 --> 00:11:44.000]  是上帝所交託的責任
[00:11:44.000 --> 00:11:47.000]  所以無論人的反應怎樣
[00:11:47.000 --> 00:11:50.000]  他都要忠心來服侍上帝
[00:11:50.000 --> 00:11:54.000]  宣講上帝要他所講的信息
[00:11:54.000 --> 00:11:58.000]  他很清楚知道他不是在取悅人
[00:11:58.000 --> 00:12:00.000]  而是在取悅神
[00:12:00.000 --> 00:12:05.000]  亦都從一個管家的角度來看
[00:12:05.000 --> 00:12:11.000]  一個管家有責任來取悅給他公知的人的喜悅
[00:12:11.000 --> 00:12:14.000]  但在當中他要搞清楚
[00:12:14.000 --> 00:12:17.000]  他要取悅的是上帝
[00:12:17.000 --> 00:12:19.000]  最後他的老闆是誰
[00:12:19.000 --> 00:12:20.000]  是上帝
[00:12:20.000 --> 00:12:22.000]  有時在侍奉的過程
[00:12:22.000 --> 00:12:27.000]  少不免有時我們侍奉的焦點可能會模糊
[00:12:27.000 --> 00:12:30.000]  甚至會傾斜為個人的好處
[00:12:30.000 --> 00:12:33.000]  為個人的榮辱而侍奉
[00:12:33.000 --> 00:12:36.000]  甚至去到一些關口位
[00:12:36.000 --> 00:12:38.000]  去到一些情況
[00:12:38.000 --> 00:12:41.000]  我們將真理來打一個折扣
[00:12:41.000 --> 00:12:44.000]  讓人好過一點
[00:12:44.000 --> 00:12:48.000]  我有一次和一個弟兄來聊天
[00:12:48.000 --> 00:12:52.000]  他說有一次去大學請了一個內地的教授
[00:12:52.000 --> 00:12:55.000]  來講內地福音的情況
[00:12:55.000 --> 00:12:56.000]  他說在上面
[00:12:56.000 --> 00:12:59.000]  他說了五件事是不可以講的
[00:12:59.000 --> 00:13:03.000]  其中他說在內地
[00:13:03.000 --> 00:13:05.000]  你要去講信仰的時候
[00:13:05.000 --> 00:13:08.000]  大概你不能夠講恩信清義
[00:13:08.000 --> 00:13:11.000]  你不能夠講人是有罪
[00:13:11.000 --> 00:13:15.000]  不能夠講耶穌是主
[00:13:15.000 --> 00:13:18.000]  如果沒有記錯應該是
[00:13:18.000 --> 00:13:21.000]  這三件事一定是有的事情
[00:13:21.000 --> 00:13:23.000]  如果我說錯了
[00:13:23.000 --> 00:13:26.000]  待會在台下提醒我
[00:13:26.000 --> 00:13:30.000]  這個就是還有什麼好講的
[00:13:30.000 --> 00:13:33.000]  所以我曾經聽一些學者說
[00:13:33.000 --> 00:13:36.000]  不如講恩愛清義就可以了
[00:13:36.000 --> 00:13:39.000]  你講愛永遠沒有問題
[00:13:39.000 --> 00:13:45.000]  或者從聖經的道德原則去入手去講
[00:13:45.000 --> 00:13:48.000]  都是講一個道德倫理的教訓
[00:13:48.000 --> 00:13:49.000]  就可以了
[00:13:49.000 --> 00:13:50.000]  裡面沒有了上帝
[00:13:50.000 --> 00:13:52.000]  沒有了罪
[00:13:52.000 --> 00:13:54.000]  我想沒有人可以講你什麼
[00:13:54.000 --> 00:13:58.000]  大家都是講一套道德倫理的規範
[00:13:58.000 --> 00:14:02.000]  但這個是聽過的情況
[00:14:02.000 --> 00:14:04.000]  而在我們本土
[00:14:04.000 --> 00:14:06.000]  我們自己教會裡面
[00:14:06.000 --> 00:14:08.000]  有沒有出現這種情況呢
[00:14:08.000 --> 00:14:10.000]  其實每半年都會出現一次
[00:14:10.000 --> 00:14:13.000]  令我都有點擇心
[00:14:13.000 --> 00:14:17.000]  因為我是要負責問信德的人
[00:14:17.000 --> 00:14:20.000]  問著我又不是很幸運
[00:14:20.000 --> 00:14:23.000]  我記得我之前講到都講過
[00:14:23.000 --> 00:14:26.000]  其實每次見到一些德教見證
[00:14:26.000 --> 00:14:30.000]  我都有些情況
[00:14:30.000 --> 00:14:32.000]  一些老友記
[00:14:32.000 --> 00:14:34.000]  一些哥哥姐姐
[00:14:34.000 --> 00:14:38.000]  我覺得在他們的見證裡面
[00:14:38.000 --> 00:14:42.000]  我會覺得其實會鬆手一點
[00:14:42.000 --> 00:14:45.000]  會在裡面跟他們有多一些傾談
[00:14:45.000 --> 00:14:47.000]  有多一些去引導他們
[00:14:47.000 --> 00:14:49.000]  你的信仰究竟是怎樣
[00:14:49.000 --> 00:14:52.000]  你怎樣去體驗自己信主的情況
[00:14:52.000 --> 00:14:55.000]  而在裡面
[00:14:55.000 --> 00:14:57.000]  很多時候
[00:14:57.000 --> 00:15:03.000]  對著較為年輕的德教見證
[00:15:03.000 --> 00:15:09.000]  我很少見到有人再形容自己是罪人
[00:15:09.000 --> 00:15:12.000]  我每次面對這個情況都會覺得
[00:15:12.000 --> 00:15:15.000]  不如你回去再寫多一次
[00:15:15.000 --> 00:15:17.000]  裡面有一句這樣的說話
[00:15:17.000 --> 00:15:19.000]  但當然在對談裡面
[00:15:19.000 --> 00:15:22.000]  再在裡面去確認
[00:15:22.000 --> 00:15:24.000]  你是不是這樣去信
[00:15:24.000 --> 00:15:27.000]  但是在落筆那一刻
[00:15:27.000 --> 00:15:30.000]  其實沒有體認到
[00:15:30.000 --> 00:15:32.000]  沒有想到這一點
[00:15:32.000 --> 00:15:36.000]  我覺得是不是跟你信耶穌
[00:15:36.000 --> 00:15:40.000]  裡面是不是形成了很大的缺憾
[00:15:40.000 --> 00:15:41.000]  在裡面
[00:15:41.000 --> 00:15:43.000]  以致有時候我會覺得
[00:15:43.000 --> 00:15:48.000]  大家不是在一個相近的平台
[00:15:48.000 --> 00:15:50.000]  去做一個宗教的對談
[00:15:50.000 --> 00:15:51.000]  而是有時候我覺得
[00:15:51.000 --> 00:15:54.000]  我跟上帝在聊天
[00:15:54.000 --> 00:15:57.000]  因為上帝很愛他
[00:15:57.000 --> 00:15:59.000]  我去幫他
[00:15:59.000 --> 00:16:01.000]  所以他又信耶穌
[00:16:01.000 --> 00:16:05.000]  那我們的罪呢
[00:16:05.000 --> 00:16:09.000]  這個就是去到一個
[00:16:09.000 --> 00:16:11.000]  在我們體驗
[00:16:11.000 --> 00:16:13.000]  去到侍奉的過程裡面
[00:16:13.000 --> 00:16:15.000]  如果去到最後
[00:16:15.000 --> 00:16:19.000]  你沒有了從一個罪人的身份
[00:16:19.000 --> 00:16:22.000]  來到去體認上帝的時候
[00:16:22.000 --> 00:16:24.000]  我想大概在裡面就是
[00:16:24.000 --> 00:16:27.000]  將我們去侍奉神
[00:16:27.000 --> 00:16:30.000]  還是去侍奉人的一條界線
[00:16:30.000 --> 00:16:32.000]  我在這個位置裡面
[00:16:32.000 --> 00:16:34.000]  我時常都會覺得
[00:16:34.000 --> 00:16:36.000]  稍微較為明確
[00:16:36.000 --> 00:16:38.000]  來到去看見
[00:16:38.000 --> 00:16:41.000]  究竟我怎樣去養這位的肢體
[00:16:41.000 --> 00:16:45.000]  你都去明白他這次的受浸
[00:16:45.000 --> 00:16:47.000]  我們將會有受浸
[00:16:47.000 --> 00:16:48.000]  所以我都不忌諱
[00:16:48.000 --> 00:16:49.000]  來到去講
[00:16:49.000 --> 00:16:51.000]  去體會在當中
[00:16:51.000 --> 00:16:55.000]  他真是從一個蒙恩的罪人的角度
[00:16:55.000 --> 00:16:57.000]  來到去面對自己
[00:16:57.000 --> 00:17:01.000]  這次向上帝的見證
[00:17:01.000 --> 00:17:04.000]  和在會眾面前的獻情
[00:17:04.000 --> 00:17:08.000]  這個是我時常都去思考的問題
[00:17:08.000 --> 00:17:11.000]  甚至在當中我們
[00:17:11.000 --> 00:17:14.000]  在一個較為容易的層面
[00:17:14.000 --> 00:17:16.000]  來到去想
[00:17:16.000 --> 00:17:19.000]  究竟我們的信仰有沒有打到折扣
[00:17:19.000 --> 00:17:22.000]  有沒有因為不同的壓力
[00:17:22.000 --> 00:17:24.000]  或者是不同的處境底下
[00:17:24.000 --> 00:17:28.000]  而讓我們的信仰來到去縮減
[00:17:28.000 --> 00:17:30.000]  所以在當中
[00:17:30.000 --> 00:17:34.000]  我們都面對著不同的處境
[00:17:34.000 --> 00:17:36.000]  而保羅亦都深知一點
[00:17:36.000 --> 00:17:45.000]  所以他看重的不是人給他的說話
[00:17:45.000 --> 00:17:47.000]  不是人給他的榮譽
[00:17:47.000 --> 00:17:49.000]  或者是一些的偉旁
[00:17:49.000 --> 00:17:52.000]  他只是照著上帝的旨意去講就夠了
[00:17:52.000 --> 00:17:54.000]  有時這樣講都會
[00:17:54.000 --> 00:17:58.000]  你會發現有很多的偏差
[00:17:58.000 --> 00:18:00.000]  神的代言人
[00:18:00.000 --> 00:18:02.000]  不是你說什麼都可以
[00:18:02.000 --> 00:18:05.000]  一定要規範在上帝的話語的裏面
[00:18:05.000 --> 00:18:07.000]  在上帝的原則當中
[00:18:07.000 --> 00:18:09.000]  按照上帝的交托而去做
[00:18:09.000 --> 00:18:11.000]  自然去想
[00:18:11.000 --> 00:18:15.000]  就不是首先去想怎樣去為人
[00:18:15.000 --> 00:18:17.000]  或者討好人的角度
[00:18:17.000 --> 00:18:20.000]  而是怎樣在當中去取神的喜悅
[00:18:20.000 --> 00:18:22.000]  將神的說話
[00:18:22.000 --> 00:18:26.000]  將神的教訓去教導弟兄姊妹
[00:18:26.000 --> 00:18:30.000]  相信保羅在貼薩萊尼加之前
[00:18:30.000 --> 00:18:32.000]  去傳道提比利亞的時候
[00:18:32.000 --> 00:18:36.000]  他就是這樣教導當時的弟兄姊妹
[00:18:36.000 --> 00:18:39.000]  以致當時的弟兄姊妹都很積極地去學道
[00:18:39.000 --> 00:18:42.000]  以致在《使徒行傳》那裏都有講
[00:18:42.000 --> 00:18:44.000]  提比利亞的人
[00:18:44.000 --> 00:18:46.000]  賢於貼薩萊尼加的人
[00:18:46.000 --> 00:18:49.000]  因為他們天天去查考聖經
[00:18:49.000 --> 00:18:51.000]  去學習真道
[00:18:51.000 --> 00:18:53.000]  所以在當中
[00:18:53.000 --> 00:18:56.000]  剛才帶出其中一個亮點
[00:18:56.000 --> 00:19:01.000]  就是怎樣我們可以嘗試在我們的信仰
[00:19:01.000 --> 00:19:03.000]  不要講得太複雜
[00:19:03.000 --> 00:19:05.000]  就在我們的得救見證那裏
[00:19:05.000 --> 00:19:07.000]  加上
[00:19:07.000 --> 00:19:09.000]  如果你發現我漏了
[00:19:09.000 --> 00:19:12.000]  沒有在裏面寫自己是一個罪人的時候
[00:19:12.000 --> 00:19:15.000]  嘗試再改寫你那篇的得救見證
[00:19:15.000 --> 00:19:17.000]  來到去看
[00:19:17.000 --> 00:19:21.000]  保羅進一步來到去
[00:19:21.000 --> 00:19:23.000]  再講在第五節那裏
[00:19:23.000 --> 00:19:28.000]  他說你們知道我們從來不向你們說淺味的話
[00:19:28.000 --> 00:19:31.000]  也沒有藏著貪婪的念頭
[00:19:31.000 --> 00:19:33.000]  這是上帝可以為我們作證的
[00:19:33.000 --> 00:19:35.000]  我們不求人的稱讚
[00:19:35.000 --> 00:19:38.000]  有時稱哀如奉承
[00:19:38.000 --> 00:19:40.000]  稱為拍馬屁
[00:19:40.000 --> 00:19:45.000]  而這個詞最初是來自古代蒙古人
[00:19:45.000 --> 00:19:49.000]  帶著馬出來跟人家的馬相遇的時候
[00:19:49.000 --> 00:19:52.000]  就互相拍一拍對方馬的屁股
[00:19:52.000 --> 00:19:58.000]  就年青年旺來到去讚對方的馬
[00:19:58.000 --> 00:20:00.000]  是好馬好馬
[00:20:00.000 --> 00:20:05.000]  以致表示讚賞和友好去建立關係
[00:20:05.000 --> 00:20:08.000]  但是那時候也有一些炊言赴世的人
[00:20:08.000 --> 00:20:15.000]  當見到一些皇宮皇室牽出來的馬的時候
[00:20:15.000 --> 00:20:17.000]  就不分好差優劣
[00:20:17.000 --> 00:20:20.000]  就跑上去拍馬屁股
[00:20:20.000 --> 00:20:22.000]  不停的讚賞
[00:20:22.000 --> 00:20:23.000]  真是好馬真是好馬
[00:20:23.000 --> 00:20:25.000]  大人真是有福氣
[00:20:25.000 --> 00:20:31.000]  久而久之拍馬屁就會變成一句巴結淺味的貶義詞
[00:20:31.000 --> 00:20:33.000]  而流行到今天
[00:20:33.000 --> 00:20:38.000]  而大家再去看保羅為自己解釋
[00:20:38.000 --> 00:20:39.000]  去到這裏的時候
[00:20:39.000 --> 00:20:42.000]  然後第六節那裏去說
[00:20:42.000 --> 00:20:44.000]  我們作基督的使徒
[00:20:44.000 --> 00:20:47.000]  雖然那天可以叫人尊重
[00:20:47.000 --> 00:20:50.000]  唯有向你們或別人去求榮耀
[00:20:50.000 --> 00:20:53.000]  而在之前他講了這麼多
[00:20:53.000 --> 00:20:55.000]  去到最後第六節
[00:20:55.000 --> 00:21:00.000]  他再強調自己是忠於上帝
[00:21:00.000 --> 00:21:02.000]  他不會去講一些淺味
[00:21:02.000 --> 00:21:07.000]  或者是帶著一些貪婪的念頭
[00:21:07.000 --> 00:21:09.000]  他只是為上帝來工作
[00:21:09.000 --> 00:21:15.000]  而他本應可以得著信徒的尊重
[00:21:15.000 --> 00:21:20.000]  而不需要向你們或別人求榮耀
[00:21:20.000 --> 00:21:23.000]  而在這件事我們再聚焦在
[00:21:23.000 --> 00:21:27.000]  保羅為什麼去說原本我都可以這樣
[00:21:27.000 --> 00:21:30.000]  不過我沒有用到我可以用
[00:21:30.000 --> 00:21:33.000]  我沒有拿那張人情卡出來給你們拿
[00:21:33.000 --> 00:21:37.000]  而是那張人情卡來收起來
[00:21:37.000 --> 00:21:41.000]  而在裏面再去想的時候
[00:21:41.000 --> 00:21:44.000]  大家去想一下尊重這件事
[00:21:44.000 --> 00:21:52.000]  我想牧者當去到講到尊重這件事的時候
[00:21:52.000 --> 00:21:58.000]  其實尊重是不是可以被要求回來
[00:21:58.000 --> 00:22:00.000]  可不可以
[00:22:00.000 --> 00:22:02.000]  我相信不可以
[00:22:02.000 --> 00:22:04.000]  我要求你尊重可以嗎
[00:22:04.000 --> 00:22:05.000]  不會的
[00:22:05.000 --> 00:22:08.000]  什麼事啊你傻了嗎
[00:22:08.000 --> 00:22:10.000]  不會講這些東西的
[00:22:10.000 --> 00:22:17.000]  尊重從來都不是被要求回來
[00:22:17.000 --> 00:22:21.000]  而是尊重是藉著保羅
[00:22:21.000 --> 00:22:23.000]  為了教會
[00:22:23.000 --> 00:22:26.000]  為了弟兄姊妹來奔走
[00:22:26.000 --> 00:22:28.000]  為了福音的緣故
[00:22:28.000 --> 00:22:30.000]  去投放他的心血
[00:22:30.000 --> 00:22:32.000]  他的精神
[00:22:32.000 --> 00:22:34.000]  怎樣去建立起一間教會
[00:22:34.000 --> 00:22:36.000]  就算面對這些流言攻擊
[00:22:36.000 --> 00:22:41.000]  他仍然堅持在這間教會當中
[00:22:41.000 --> 00:22:43.000]  來作教導
[00:22:43.000 --> 00:22:45.000]  作牧養的工作
[00:22:45.000 --> 00:22:47.000]  就算額頭被人指著
[00:22:47.000 --> 00:22:48.000]  你搞錯了
[00:22:48.000 --> 00:22:49.000]  在這裏做什麼
[00:22:49.000 --> 00:22:50.000]  怎樣做
[00:22:50.000 --> 00:22:52.000]  他仍然是為著上帝
[00:22:52.000 --> 00:22:54.000]  來這樣來那樣去做
[00:22:54.000 --> 00:22:59.000]  而尊重就是由這樣賺回來
[00:22:59.000 --> 00:23:01.000]  在弟兄姊妹身上賺回來
[00:23:01.000 --> 00:23:06.000]  所以仕途在這樣講的時候
[00:23:06.000 --> 00:23:08.000]  他提出
