
[00:00:00.000 --> 00:00:02.560]  那這星期六我在
[00:03:14.360 --> 00:03:16.400]  何而來
[00:03:16.400 --> 00:03:18.720]  所以當人違背神
[00:03:18.720 --> 00:03:20.000]  遠離神
[00:03:20.000 --> 00:03:21.780]  背棄神的時候
[00:03:21.780 --> 00:03:24.600]  苦難就隨之而來
[00:03:24.600 --> 00:03:29.460]  神跟我們說是因為背棄神
[00:03:29.720 --> 00:03:30.480]  遠離神
[00:03:30.480 --> 00:03:32.020]  才有這樣的苦難
[00:03:32.020 --> 00:03:34.840]  這還不是一個
[00:03:34.840 --> 00:03:36.120]  完全的答案
[00:03:36.120 --> 00:03:38.180]  在聖經中
[00:03:38.180 --> 00:03:40.220]  說在救恩中
[00:03:40.220 --> 00:03:43.800]  神賜力量讓我們勝過
[00:03:43.800 --> 00:03:44.820]  苦難
[00:03:44.820 --> 00:03:46.360]  所以有沒有經文呢
[00:03:46.360 --> 00:03:47.380]  我就
[00:03:47.380 --> 00:03:49.180]  列出這個經文
[00:03:49.180 --> 00:03:50.980]  因為主耶穌說
[00:03:50.980 --> 00:03:56.600]  祂在被定十字架之前祂在科西瑪尼園的禱告
[00:03:56.600 --> 00:03:58.140]  祂這樣禱告
[00:03:58.140 --> 00:03:59.680]  對門徒說
[00:03:59.940 --> 00:04:01.200]  我將這些事
[00:04:01.200 --> 00:04:05.040]  告訴你們是要叫你們知道在我
[00:04:05.040 --> 00:04:06.580]  裡面有平安
[00:04:06.580 --> 00:04:09.660]  在世上你們有苦難
[00:04:09.660 --> 00:04:11.960]  但你們可以放心
[00:04:11.960 --> 00:04:13.500]  我已經勝了
[00:04:13.500 --> 00:04:14.520]  這世界
[00:04:14.520 --> 00:04:17.340]  所以主耶穌並沒有否認
[00:04:17.340 --> 00:04:18.620]  沒有苦難
[00:04:18.620 --> 00:04:20.660]  主耶穌也沒有
[00:04:20.660 --> 00:04:24.000]  否認基督徒不會面對苦難
[00:04:24.000 --> 00:04:28.600]  主耶穌本身前面所面對的就是一個苦難
[00:04:28.600 --> 00:04:29.360]  所以祂說
[00:04:29.620 --> 00:04:31.920]  在我裡面有平安
[00:04:31.920 --> 00:04:36.540]  所以當我準備這個信息的時候
[00:04:36.540 --> 00:04:39.100]  我就有把握
[00:04:39.100 --> 00:04:40.880]  不是我要講
[00:04:40.880 --> 00:04:42.940]  是神自己
[00:04:42.940 --> 00:04:44.480]  主耶穌本身
[00:04:44.480 --> 00:04:46.520]  已經有這樣的應許
[00:04:46.520 --> 00:04:49.080]  祂也走上這條道路
[00:04:49.080 --> 00:04:49.840]  祂
[00:04:49.840 --> 00:04:52.400]  說在祂裡面有平安
[00:04:52.400 --> 00:04:55.740]  所以今天我的信息
[00:04:55.740 --> 00:04:59.580]  就要在這一方面來跟各位來一起
[00:05:00.080 --> 00:05:00.580]  探討
[00:05:00.580 --> 00:05:10.320]  當我們在讀這一段經文的時候在第16節出現一個字
[00:05:10.320 --> 00:05:13.140]  第16節
[00:05:13.140 --> 00:05:15.180]  經文的第16節
[00:05:15.180 --> 00:05:17.740]  出現一個字是什麼字呢
[00:05:17.740 --> 00:05:19.020]  就是基督徒
[00:05:19.020 --> 00:05:21.340]  若為基督徒受苦
[00:05:21.340 --> 00:05:22.620]  基督徒這個字
[00:05:22.620 --> 00:05:26.200]  其實基督徒這個名稱
[00:05:26.200 --> 00:05:27.980]  在聖經中
[00:05:28.500 --> 00:05:29.780]  除了這個以外
[00:05:29.780 --> 00:05:33.360]  在使徒行傳出現過兩次
[00:05:33.360 --> 00:05:35.400]  基督徒
[00:05:35.400 --> 00:05:39.760]  很多時候我們說基督徒是從
[00:05:39.760 --> 00:05:45.400]  安提亞教會
[00:05:45.400 --> 00:05:46.160]  開始
[00:05:46.160 --> 00:05:47.180]  沒有錯
[00:05:47.180 --> 00:05:48.460]  安提亞教會開始
[00:05:48.460 --> 00:05:51.540]  可是另外一處的經文也講到
[00:05:51.540 --> 00:05:52.560]  當
[00:05:52.560 --> 00:05:57.680]  保羅在菲斯都前面受審的時候
[00:05:58.960 --> 00:06:01.780]  菲斯都就跟他說難道你要
[00:06:01.780 --> 00:06:04.080]  勸我成為基督徒嗎
[00:06:04.080 --> 00:06:07.160]  所以
[00:06:07.160 --> 00:06:08.440]  既然
[00:06:08.440 --> 00:06:09.720]  這段話裡面
[00:06:09.720 --> 00:06:12.780]  新約聖經第三次的出現
[00:06:12.780 --> 00:06:14.060]  我就給各位
[00:06:14.060 --> 00:06:16.880]  稍微簡單的解釋一下
[00:06:16.880 --> 00:06:18.420]  什麼是基督徒
[00:06:18.420 --> 00:06:20.220]  用當時的背景
[00:06:20.220 --> 00:06:23.020]  當時的語文
[00:06:23.020 --> 00:06:24.300]  來了解
[00:06:25.580 --> 00:06:30.960]  在拉丁文就是說羅馬時代的官方的文字是拉丁文
[00:06:30.960 --> 00:06:33.260]  所以在拉丁文裡面呢
[00:06:33.260 --> 00:06:34.280]  這
[00:06:34.280 --> 00:06:36.600]  我們英文所用的
[00:06:36.600 --> 00:06:37.880]  IAN
[00:06:37.880 --> 00:06:38.640]  就是說
[00:06:38.640 --> 00:06:39.400]  前面
[00:06:39.400 --> 00:06:40.440]  Christ
[00:06:40.440 --> 00:06:43.760]  再加IAN就是基督徒
[00:06:43.760 --> 00:06:45.800]  所以在拉丁文裡面
[00:06:45.800 --> 00:06:51.960]  INIUS這個字也就是IAN的
[00:06:51.960 --> 00:06:54.000]  結尾這個字
[00:06:54.520 --> 00:06:56.060]  在拉丁文裡面
[00:06:56.060 --> 00:06:57.080]  就表示
[00:06:57.080 --> 00:06:58.600]  是那夥人
[00:06:58.600 --> 00:07:02.200]  屬於誰的
[00:07:02.200 --> 00:07:04.500]  譬如說在新約裡面講到
[00:07:04.500 --> 00:07:06.280]  西律黨的人
[00:07:06.280 --> 00:07:08.340]  就是這個意思
[00:07:08.340 --> 00:07:10.120]  屬於西律的
[00:07:10.120 --> 00:07:11.660]  擁護西律的
[00:07:11.660 --> 00:07:13.960]  西律的
[00:07:13.960 --> 00:07:15.000]  這個
[00:07:15.000 --> 00:07:16.520]  叫什麼
[00:07:16.520 --> 00:07:18.060]  同黨的人
[00:07:18.060 --> 00:07:19.860]  這是一個
[00:07:19.860 --> 00:07:21.140]  另外就是說
[00:07:21.140 --> 00:07:23.440]  這個字也用在什麼地方
[00:07:23.700 --> 00:07:24.720]  就當時有
[00:07:24.720 --> 00:07:26.520]  有這個大家族
[00:07:26.520 --> 00:07:29.320]  若是你成為這個家族的人
[00:07:29.320 --> 00:07:32.140]  這裡面就再加上
[00:07:32.140 --> 00:07:32.920]  這個
[00:07:32.920 --> 00:07:33.940]  尾字
[00:07:33.940 --> 00:07:35.980]  那就是說屬於
[00:07:35.980 --> 00:07:37.260]  這個家的人
[00:07:37.260 --> 00:07:40.080]  就皇室家的人
[00:07:40.080 --> 00:07:41.880]  或臣室家的人
[00:07:41.880 --> 00:07:44.940]  那這個用在基督徒上面呢
[00:07:44.940 --> 00:07:46.740]  我們就看到
[00:07:46.740 --> 00:07:49.800]  屬於基督家庭裡面的人
[00:07:49.800 --> 00:07:53.140]  所以在這邊我們看到就當時
[00:07:53.400 --> 00:07:55.700]  基督是被人藐視
[00:07:55.700 --> 00:07:57.740]  基督是被人迫害
[00:07:57.740 --> 00:08:01.580]  基督是在當時是
[00:08:01.580 --> 00:08:04.920]  人不願意跟隨的
[00:08:04.920 --> 00:08:09.260]  講到基督徒的時候不是像現在
[00:08:09.260 --> 00:08:10.040]  的情形
[00:08:10.040 --> 00:08:12.340]  在當時有這樣的一個背景
[00:08:12.340 --> 00:08:16.180]  所以我們就來看一下這經文
[00:08:16.180 --> 00:08:20.280]  第一點我所提出來在受苦中
[00:08:20.280 --> 00:08:22.060]  有幾個要點
[00:08:22.320 --> 00:08:24.120]  我的大綱要講的
[00:08:24.120 --> 00:08:24.880]  就是
[00:08:24.880 --> 00:08:28.200]  第一個要考驗信心的試煉
[00:08:28.200 --> 00:08:31.540]  考驗信心的試煉
[00:08:31.540 --> 00:08:35.120]  因為剛剛我們讀了這段經文的時候裡面講到
[00:08:35.120 --> 00:08:37.420]  有火煉的實驗來到
[00:08:37.420 --> 00:08:38.960]  在聖經裡面
[00:08:38.960 --> 00:08:42.540]  常常喜歡用一些
[00:08:42.540 --> 00:08:47.400]  象徵的方式來表達一個
[00:08:47.400 --> 00:08:48.440]  景況
[00:08:48.440 --> 00:08:52.020]  用象徵的方式來表達一個景況
[00:08:53.300 --> 00:08:56.360]  假如我們學習查經的話
[00:08:56.360 --> 00:08:58.160]  帶領查經
[00:08:58.160 --> 00:09:00.460]  象徵
[00:09:00.460 --> 00:09:02.000]  跟預表
[00:09:02.000 --> 00:09:03.800]  是有一些區分
[00:09:03.800 --> 00:09:07.880]  在聖經中我們會說這個是預表
[00:09:07.880 --> 00:09:09.420]  那預表
[00:09:09.420 --> 00:09:11.460]  多半都在舊約裡面
[00:09:11.460 --> 00:09:13.520]  那預表就是說
[00:09:13.520 --> 00:09:16.340]  要講到一個實體
[00:09:16.340 --> 00:09:18.900]  實體還沒有出現之前
[00:09:18.900 --> 00:09:21.200]  用一些預表的方式
[00:09:21.720 --> 00:09:22.480]  來
[00:09:22.480 --> 00:09:25.820]  表明將來要出現的一個實體
[00:09:25.820 --> 00:09:28.120]  譬如說在舊約裡面
[00:09:28.120 --> 00:09:30.160]  有一些預表
[00:09:30.160 --> 00:09:33.240]  用身處
[00:09:33.240 --> 00:09:34.000]  來
[00:09:34.000 --> 00:09:35.540]  獻祭
[00:09:35.540 --> 00:09:38.360]  讓我們得到神的赦免
[00:09:38.360 --> 00:09:40.160]  我們可以到神面前
[00:09:40.160 --> 00:09:42.460]  那到新約的時候
[00:09:42.460 --> 00:09:45.020]  基督就是這個預表
[00:09:45.020 --> 00:09:47.060]  就是這個預表的實體
[00:09:47.060 --> 00:09:49.360]  那象徵
[00:09:49.880 --> 00:09:51.680]  所以預表有過去
[00:09:51.680 --> 00:09:53.460]  可是實體
[00:09:53.460 --> 00:09:55.260]  出現之後預表
[00:09:55.260 --> 00:09:56.280]  就不再
[00:09:56.280 --> 00:09:58.080]  有任何的功用
[00:09:58.080 --> 00:09:59.860]  可是象徵
[00:09:59.860 --> 00:10:02.160]  所用的方式呢
[00:10:02.160 --> 00:10:03.700]  也可以過去
[00:10:03.700 --> 00:10:05.760]  也可以現在也可以將來
[00:10:05.760 --> 00:10:08.820]  那我在準備的時候我就想到一點
[00:10:08.820 --> 00:10:10.620]  一點什麼
[00:10:10.620 --> 00:10:13.440]  就在我們每次聖餐的時候
[00:10:13.440 --> 00:10:14.460]  我們都會說
[00:10:14.460 --> 00:10:15.220]  這個
[00:10:15.220 --> 00:10:16.500]  餅
[00:10:16.500 --> 00:10:17.780]  這杯
[00:10:18.300 --> 00:10:20.860]  是象徵著主耶穌的身體
[00:10:20.860 --> 00:10:22.400]  象徵著
[00:10:22.400 --> 00:10:23.940]  主耶穌的血
[00:10:23.940 --> 00:10:26.240]  為什麼我們會這樣說
[00:10:26.240 --> 00:10:28.280]  因為天主教
[00:10:28.280 --> 00:10:30.580]  他們相信當禱告之後
[00:10:30.580 --> 00:10:31.360]  這餅
[00:10:31.360 --> 00:10:33.140]  就變成主耶穌的身體
[00:10:33.140 --> 00:10:35.200]  禱告之後這個
[00:10:35.200 --> 00:10:36.480]  杯裡面的
[00:10:36.480 --> 00:10:37.500]  葡萄汁
[00:10:37.500 --> 00:10:38.520]  就成為
[00:10:38.520 --> 00:10:40.060]  就是主耶穌的血
[00:10:40.060 --> 00:10:41.860]  可是我們說這個不是
[00:10:41.860 --> 00:10:43.140]  這象徵
[00:10:43.140 --> 00:10:45.940]  所以有這樣一個區別我簡單的提示
[00:10:46.460 --> 00:10:50.040]  我在這裡講到火的試煉營道的時候
[00:10:50.040 --> 00:10:51.840]  是講到一個景況
[00:10:51.840 --> 00:10:52.600]  講到
[00:10:52.600 --> 00:10:55.940]  信徒受到考驗
[00:10:55.940 --> 00:10:57.720]  那在第一章的時候
[00:10:57.720 --> 00:11:00.280]  彼得也用到就是說
[00:11:00.280 --> 00:11:05.920]  我們的信心既被試驗就比那被火試驗
[00:11:05.920 --> 00:11:08.480]  仍然能快的精子
[00:11:08.480 --> 00:11:12.060]  更顯寶貴在耶穌基督顯現的時候
[00:11:12.060 --> 00:11:13.340]  得著
[00:11:13.340 --> 00:11:16.160]  稱讚榮耀珍貴
[00:11:17.440 --> 00:11:19.220]  所以我們上次講到
[00:11:19.220 --> 00:11:23.580]  當門徒在受苦的時候
[00:11:23.580 --> 00:11:25.120]  受到逼迫的時候
[00:11:25.120 --> 00:11:26.400]  彼得就用
[00:11:26.400 --> 00:11:27.920]  試煉
[00:11:27.920 --> 00:11:28.960]  來到
[00:11:28.960 --> 00:11:31.000]  試煉在他們當中
[00:11:31.000 --> 00:11:36.380]  在這段經文
[00:11:36.380 --> 00:11:38.160]  我們看到
[00:11:38.160 --> 00:11:40.740]  彼得所親愛的弟兄
[00:11:40.740 --> 00:11:44.060]  有火煉的試驗來到
[00:11:45.860 --> 00:11:48.680]  這也是我在墓會的時候
[00:11:48.680 --> 00:11:49.700]  在母會
[00:11:49.700 --> 00:11:52.520]  服侍來這邊墓會的時候
[00:11:52.520 --> 00:11:55.340]  我們中國人比較
[00:11:55.340 --> 00:11:56.360]  比較
[00:11:56.360 --> 00:11:57.640]  不習慣
[00:11:57.640 --> 00:11:59.940]  所謂不習慣就是說
[00:11:59.940 --> 00:12:01.480]  在我們寫英文
[00:12:01.480 --> 00:12:03.780]  的一些書信的時候
[00:12:03.780 --> 00:12:06.080]  我們不太習慣稱呼弟兒
[00:12:06.080 --> 00:12:06.860]  親愛的
[00:12:06.860 --> 00:12:12.220]  那在母會的時候我們都比較
[00:12:12.220 --> 00:12:13.500]  習慣了
[00:12:13.500 --> 00:12:15.040]  已經有這樣的訓導
[00:12:16.580 --> 00:12:18.620]  這個字以前我查考了
[00:12:18.620 --> 00:12:20.940]  親愛的這個是什麼字
[00:12:20.940 --> 00:12:25.020]  因為愛裡面在希臘文起碼有三個意思
[00:12:25.020 --> 00:12:27.840]  可是愛是用哪個愛呢
[00:12:27.840 --> 00:12:29.380]  是那Agape的愛
[00:12:29.380 --> 00:12:31.420]  是神的愛
[00:12:31.420 --> 00:12:33.220]  那無私的愛
[00:12:33.220 --> 00:12:34.500]  聖潔的愛
[00:12:34.500 --> 00:12:36.040]  犧牲的愛
[00:12:36.040 --> 00:12:38.080]  是那至上
[00:12:38.080 --> 00:12:39.360]  神的愛
[00:12:39.360 --> 00:12:40.900]  所以當我們用
[00:12:40.900 --> 00:12:42.180]  親愛的時候
[00:12:42.180 --> 00:12:43.220]  我們不是在
[00:12:43.220 --> 00:12:45.000]  弄一些肉麻的事
[00:12:45.520 --> 00:12:47.820]  親愛的時候用聖經
[00:12:47.820 --> 00:12:50.380]  神所講的愛
[00:12:50.380 --> 00:12:53.460]  我們與弟兄姊妹的彼此的溝通
[00:12:53.460 --> 00:12:57.040]  當然我們會很不習慣
[00:12:57.040 --> 00:12:58.820]  我發個Email給某某
[00:12:58.820 --> 00:12:59.860]  說Dear
[00:12:59.860 --> 00:13:01.380]  這聽起來牛
[00:13:01.380 --> 00:13:04.720]  毛骨悚然我這突然間長老來跟我說
[00:13:04.720 --> 00:13:06.260]  這裡
[00:13:06.260 --> 00:13:08.300]  保羅
[00:13:08.300 --> 00:13:10.600]  彼得說親愛的
[00:13:10.600 --> 00:13:11.620]  他是用
[00:13:11.620 --> 00:13:13.420]  神裡面的愛
[00:13:13.420 --> 00:13:14.180]  他
[00:13:14.440 --> 00:13:18.020]  經歷到神裡面的犧牲的愛那聖潔的愛
[00:13:18.020 --> 00:13:19.820]  不可徹透的愛
[00:13:19.820 --> 00:13:21.600]  那莫大的愛
[00:13:21.600 --> 00:13:23.660]  人不能完全明瞭的愛
[00:13:23.660 --> 00:13:25.200]  Agape的愛
[00:13:25.200 --> 00:13:26.720]  他要講什麼
[00:13:26.720 --> 00:13:30.060]  當你們受到試煉的時候
[00:13:30.060 --> 00:13:32.620]  這是外來的試煉
[00:13:32.620 --> 00:13:36.200]  是羅馬政府來的試煉
[00:13:36.200 --> 00:13:38.240]  受到迫害的時候
[00:13:38.240 --> 00:13:40.300]  是要考驗
[00:13:40.300 --> 00:13:41.320]  我們的
[00:13:41.320 --> 00:13:42.340]  信心
[00:13:43.120 --> 00:13:44.660]  考驗我們的信心
[00:13:44.660 --> 00:13:46.440]  所以他
[00:13:46.440 --> 00:13:47.720]  對象是誰
[00:13:47.720 --> 00:13:50.280]  對象不是朋友
[00:13:50.280 --> 00:13:52.840]  對象不是親戚
[00:13:52.840 --> 00:13:56.420]  對象不是鄰居
[00:13:56.420 --> 00:13:58.980]  是在族裡面的人
[00:13:58.980 --> 00:14:00.780]  Agape的愛
[00:14:00.780 --> 00:14:03.340]  現在你懂嗎
[00:14:03.340 --> 00:14:04.620]  所以
[00:14:04.620 --> 00:14:06.660]  彼得用這個字的時候
[00:14:06.660 --> 00:14:08.200]  不是隨隨便便
[00:14:08.200 --> 00:14:10.500]  因為在前面的時候他也用過
[00:14:11.280 --> 00:14:13.320]  總共出現過兩次親愛的
[00:14:13.320 --> 00:14:14.600]  這是新的一段
[00:14:14.600 --> 00:14:17.940]  通常我一段經文
[00:14:17.940 --> 00:14:19.220]  我
[00:14:19.220 --> 00:14:20.500]  會查考
[00:14:20.500 --> 00:14:22.540]  一些解經
[00:14:22.540 --> 00:14:25.100]  一些原文
[00:14:25.100 --> 00:14:26.900]  那我
[00:14:26.900 --> 00:14:31.500]  休閒的時候我做事的時候買菜或是
[00:14:31.500 --> 00:14:34.060]  做這個那個我就會開始思想
[00:14:34.060 --> 00:14:36.880]  那這一段經文我怎麼樣來
[00:14:36.880 --> 00:14:38.420]  用我所知道的
[00:14:38.420 --> 00:14:40.200]  來跟各位來表達
[00:14:40.980 --> 00:14:42.260]  我就想到一件事
[00:14:42.260 --> 00:14:45.580]  在80年的時候我曾經看過
[00:14:45.580 --> 00:14:47.640]  一個影片
[00:14:47.640 --> 00:14:49.160]  這影片
[00:14:49.160 --> 00:14:49.940]  就是
[00:14:49.940 --> 00:14:51.220]  演
[00:14:51.220 --> 00:14:53.260]  在文化大革命
[00:14:53.260 --> 00:14:55.560]  的時候的基督徒的景況
[00:14:55.560 --> 00:14:58.640]  可是這影片的名字我忘記了
[00:14:58.640 --> 00:15:01.960]  這裡面演什麼我也大部分忘記
[00:15:01.960 --> 00:15:04.780]  可是有一點對我印象深刻的
[00:15:04.780 --> 00:15:05.560]  是什麼
[00:15:05.560 --> 00:15:08.620]  可能在座有的聽過
[00:15:08.620 --> 00:15:10.160]  可能現在90年
[00:15:10.680 --> 00:15:14.260]  90後的你說文化大革命可能很多都不知道
[00:15:14.260 --> 00:15:18.100]  在那裡面有一個
[00:15:18.100 --> 00:15:19.900]  一副景
[00:15:19.900 --> 00:15:21.420]  就講到
[00:15:21.420 --> 00:15:23.740]  基督徒聚集
[00:15:23.740 --> 00:15:25.260]  不是幾十人
[00:15:25.260 --> 00:15:27.060]  更不可能
[00:15:27.060 --> 00:15:28.860]  幾百人
[00:15:28.860 --> 00:15:30.640]  三五人
[00:15:30.640 --> 00:15:32.700]  在一個庭院裡面
[00:15:32.700 --> 00:15:34.740]  他們坐在那板凳
[00:15:34.740 --> 00:15:36.280]  他們做什麼
[00:15:36.280 --> 00:15:37.820]  他們在敬拜神
[00:15:37.820 --> 00:15:40.380]  敬拜神總要唱詩吧
[00:15:41.140 --> 00:15:42.420]  他們怎麼唱詩
[00:15:42.420 --> 00:15:44.720]  這個高聲唱詩
[00:15:44.720 --> 00:15:46.260]  不可能嘛
[00:15:46.260 --> 00:15:47.040]  對不對
[00:15:47.040 --> 00:15:48.320]  在那樣的話
[00:15:48.320 --> 00:15:50.360]  他們怎麼唱詩
[00:15:50.360 --> 00:15:52.660]  這影片拍出來的時候
[00:15:52.660 --> 00:15:53.940]  就像昨天我們
[00:15:53.940 --> 00:15:54.720]  Picnic
[00:15:54.720 --> 00:15:56.500]  耶穌恩友
[00:15:56.500 --> 00:15:59.320]  百分之八九十的基督徒會
[00:15:59.320 --> 00:16:03.420]  我的印象中大概三五個人
[00:16:03.420 --> 00:16:05.720]  就坐在板凳
[00:16:05.720 --> 00:16:06.740]  怎麼唱
[00:16:06.740 --> 00:16:08.540]  沒有聲音的唱
[00:16:10.840 --> 00:16:11.360]  動嘴唇
[00:16:11.360 --> 00:16:13.400]  所以對方看到
[00:16:13.400 --> 00:16:20.780]  對方我就知道你在唱什麼
[00:16:20.780 --> 00:16:22.060]  我也在唱
[00:16:22.060 --> 00:16:24.880]  你說這種唱詩寶貴不寶貴
[00:16:24.880 --> 00:16:28.700]  真是寶貴啊這是在
[00:16:28.700 --> 00:16:31.260]  試煉的時候你的唱詩
[00:16:31.260 --> 00:16:35.100]  這是在考驗的時候你在敬拜神
[00:16:35.100 --> 00:16:37.420]  所以三五個人
[00:16:37.420 --> 00:16:39.720]  不是幾百人
[00:16:39.980 --> 00:16:42.780]  可是我相信這三五個人的敬拜
[00:16:42.780 --> 00:16:44.840]  神就在他們當中
[00:16:44.840 --> 00:16:46.880]  這是敬拜
[00:16:46.880 --> 00:16:47.920]  考驗什麼
[00:16:47.920 --> 00:16:48.940]  考驗
[00:16:48.940 --> 00:16:50.220]  他的
[00:16:50.220 --> 00:16:50.980]  信心
[00:16:50.980 --> 00:16:52.520]  你說那個時候
[00:16:52.520 --> 00:16:54.820]  我自己唱好了
[00:16:54.820 --> 00:16:56.360]  我在心中唱好了
[00:16:56.360 --> 00:16:58.660]  你都可以用各樣的理由
[00:16:58.660 --> 00:17:01.480]  可是當三五個人聚集的時候
[00:17:01.480 --> 00:17:02.500]  就危險
[00:17:02.500 --> 00:17:06.340]  當三五個人聚集的時候動嘴唇的時候
[00:17:06.340 --> 00:17:09.160]  萬一給人家看到
[00:17:10.700 --> 00:17:11.720]  這個更危險
[00:17:11.720 --> 00:17:13.520]  這個就是
[00:17:13.520 --> 00:17:14.280]  敬拜
[00:17:14.280 --> 00:17:16.840]  所以試煉
[00:17:16.840 --> 00:17:18.380]  這裡講到
[00:17:18.380 --> 00:17:20.680]  要考驗信心的試煉
[00:17:20.680 --> 00:17:23.240]  試煉是從哪裡來
[00:17:23.240 --> 00:17:25.300]  在當時的景況
[00:17:25.300 --> 00:17:27.860]  就是羅馬政府的迫害
[00:17:27.860 --> 00:17:28.880]  外在的
[00:17:28.880 --> 00:17:31.440]  試煉
[00:17:31.440 --> 00:17:32.200]  也
[00:17:32.200 --> 00:17:33.480]  可能
