
[00:00:00.000 --> 00:00:02.960]  有一班心理學家做了一個實驗
[00:01:40.480 --> 00:01:42.400]  都差不多吧
[00:01:42.400 --> 00:01:46.160]  答案是開心的
[00:01:46.160 --> 00:01:48.440]  你不如亂來 當然開心
[00:01:48.440 --> 00:01:54.200]  但是如果這種生活模式
[00:01:54.200 --> 00:02:00.040]  這種運用時間的方法一直延續下去
[00:02:00.040 --> 00:02:02.480]  再過幾個月
[00:02:02.480 --> 00:02:05.200]  這班第一組的年輕人
[00:02:05.200 --> 00:02:08.200]  情緒就開始出現問題
[00:02:08.200 --> 00:02:10.640]  譬如失落、沮喪
[00:02:10.640 --> 00:02:13.400]  甚至當中之間都發生衝突
[00:02:13.400 --> 00:02:14.760]  為什麼呢
[00:02:14.760 --> 00:02:18.400]  因為這種混亂的生活
[00:02:18.400 --> 00:02:20.440]  令他們慢慢覺得
[00:02:20.440 --> 00:02:22.040]  究竟他們在做什麼
[00:02:22.040 --> 00:02:24.160]  我究竟生活有什麼意義
[00:02:24.160 --> 00:02:27.360]  他們覺得這些人生的時間
[00:02:27.360 --> 00:02:30.440]  完全用在一些沒有意義的生命裡面
[00:02:30.440 --> 00:02:34.040]  反而第二組的年輕人
[00:02:34.040 --> 00:02:35.680]  就越做越起勁
[00:02:35.680 --> 00:02:36.920]  他們開始策劃
[00:02:36.920 --> 00:02:40.240]  我們下次怎樣去關心這些有需要的人
[00:02:40.240 --> 00:02:42.760]  我們下次怎樣多找一些有需要的人
[00:02:42.760 --> 00:02:44.880]  讓我們可以關心他們
[00:02:44.880 --> 00:02:47.960]  所以心理學家最後有一個結論
[00:02:47.960 --> 00:02:52.200]  他說年輕人容易自殺
[00:02:52.200 --> 00:02:53.920]  不是因為他們不開心
[00:02:53.920 --> 00:02:56.640]  而是他們覺得他們人生的時間
[00:02:56.640 --> 00:02:58.800]  用得完全沒有意義
[00:02:58.800 --> 00:03:00.560]  meaningless
[00:03:00.560 --> 00:03:04.040]  最後專家也這樣總結這個人生
[00:03:04.040 --> 00:03:08.880]  他說真正的快樂和真正的滿足是什麼呢
[00:03:08.880 --> 00:03:13.440]  是你運用時間在運用在有意義的地方
[00:03:13.440 --> 00:03:15.360]  meaningful 的地方
[00:03:15.360 --> 00:03:17.440]  這個實驗的結果
[00:03:17.440 --> 00:03:18.520]  這個發現
[00:03:18.520 --> 00:03:23.200]  對於你和我的人生有什麼啟示呢
[00:03:23.200 --> 00:03:25.680]  我再舉多兩個例子
[00:03:25.680 --> 00:03:27.960]  可能當中有些媽媽
[00:03:27.960 --> 00:03:32.160]  可能你的子女到現在還不和你同住
[00:03:32.160 --> 00:03:34.320]  或者現在仍然和你同住
[00:03:34.320 --> 00:03:37.520]  但是那些媽媽如果有你的子女說
[00:03:37.520 --> 00:03:39.400]  媽媽我今晚回來吃飯
[00:03:39.400 --> 00:03:43.160]  我相信那些媽媽早上去街市買菜
[00:03:43.160 --> 00:03:47.640]  然後一直煮最好的東西煮到成為給她
[00:03:47.640 --> 00:03:50.560]  做足整天去煮飯
[00:03:50.560 --> 00:03:53.600]  那麼特別在這個時間
[00:03:53.600 --> 00:03:56.640]  天氣熱到三十多度
[00:03:56.640 --> 00:03:59.520]  你怕什麼你的廚房應該都沒有冷氣
[00:03:59.520 --> 00:04:01.440]  一直煮煮到滿身汗
[00:04:01.440 --> 00:04:04.840]  我聽過無數的媽媽煮到最後
[00:04:04.840 --> 00:04:06.040]  煮到滿身汗的時候
[00:04:06.040 --> 00:04:07.760]  她已經累到不想吃了
[00:04:07.760 --> 00:04:09.680]  我聽過無數的媽媽都是這樣說
[00:04:09.680 --> 00:04:11.560]  但是你真的吃飯的時候
[00:04:11.560 --> 00:04:12.840]  一個小時不夠
[00:04:12.840 --> 00:04:14.560]  你煮就煮到那一天
[00:04:14.560 --> 00:04:16.880]  你覺得有沒有意義呢
[00:04:16.880 --> 00:04:18.640]  當然有意義
[00:04:18.640 --> 00:04:21.840]  所以我們做子女應該感恩
[00:04:21.840 --> 00:04:24.000]  謝謝你們這些媽媽
[00:04:24.000 --> 00:04:26.520]  在上個月
[00:04:26.520 --> 00:04:28.320]  有一個星期天
[00:04:28.320 --> 00:04:29.880]  星期天是公眾假期
[00:04:29.880 --> 00:04:33.760]  通常那些菲傭姐姐會放假
[00:04:33.760 --> 00:04:35.640]  那天我們的菲傭姐姐也放假
[00:04:35.640 --> 00:04:37.640]  那天星期天的晚上
[00:04:37.640 --> 00:04:39.760]  我和師母決定下去買外賣
[00:04:39.760 --> 00:04:41.640]  買回家吃
[00:04:41.640 --> 00:04:44.280]  當我們在等外賣的時候
[00:04:44.280 --> 00:04:45.760]  師母突然間說
[00:04:45.760 --> 00:04:48.280]  我突然間很想吃燒肉
[00:04:48.280 --> 00:04:49.200]  我說可以
[00:04:49.200 --> 00:04:51.240]  你繼續等外賣
[00:04:51.240 --> 00:04:52.960]  我馬上幫你買
[00:04:52.960 --> 00:04:55.720]  於是一個戰報走到渣華道那裡
[00:04:55.720 --> 00:04:56.720]  打算買燒肉
[00:04:56.720 --> 00:04:59.080]  但是那時候已經七點多了
[00:04:59.080 --> 00:05:00.440]  渣華道所有的燒肉店
[00:05:00.440 --> 00:05:02.960]  全部都關門了
[00:05:02.960 --> 00:05:05.840]  因為那裡沒有堂食
[00:05:05.840 --> 00:05:07.800]  街市的地方很早就關門了
[00:05:07.800 --> 00:05:09.720]  我心想糟糕了
[00:05:09.720 --> 00:05:12.840]  想想北角道那邊再遠一點去
[00:05:12.840 --> 00:05:13.760]  應該有
[00:05:13.760 --> 00:05:15.680]  於是就跑過去
[00:05:15.680 --> 00:05:17.200]  跑過去真的買到了
[00:05:17.200 --> 00:05:20.200]  那天天氣又熱又潮濕
[00:05:20.200 --> 00:05:21.840]  我跑去買燒肉的時候
[00:05:21.840 --> 00:05:24.360]  又來回半個小時了
[00:05:24.360 --> 00:05:25.120]  汗都出來了
[00:05:25.120 --> 00:05:26.400]  全身濕透了
[00:05:26.400 --> 00:05:27.880]  只是買燒肉而已
[00:05:27.880 --> 00:05:29.880]  你覺得有沒有意義呢
[00:05:29.880 --> 00:05:32.920]  當然有意義了
[00:05:32.920 --> 00:05:34.280]  所以其實
[00:05:34.280 --> 00:05:37.920]  你的時間用在什麼地方呢
[00:05:37.920 --> 00:05:40.440]  有人有這樣的統計
[00:05:40.440 --> 00:05:43.400]  如果一個人活到八十歲
[00:05:43.400 --> 00:05:45.000]  他的人生
[00:05:45.000 --> 00:05:47.760]  他的時間會用在什麼地方呢
[00:05:47.760 --> 00:05:50.200]  你看看這個統計
[00:05:50.200 --> 00:05:53.120]  三十三個百分比用在睡覺
[00:05:53.120 --> 00:05:55.000]  二十三個百分比用在工作
[00:05:55.000 --> 00:05:55.960]  這個我跌眼鏡
[00:05:55.960 --> 00:05:58.520]  我一開始以為三十三個百分比用在工作
[00:05:58.520 --> 00:06:00.400]  你知道香港人多忙的
[00:06:00.400 --> 00:06:01.720]  反過來反而
[00:06:01.720 --> 00:06:04.920]  十一百分比的時間用在玩遊戲
[00:06:04.920 --> 00:06:07.600]  我相信在座可能有些弟兄姊妹不同意的
[00:06:07.600 --> 00:06:08.040]  不是啊
[00:06:08.040 --> 00:06:08.880]  我不是十一百分比
[00:06:08.880 --> 00:06:09.760]  我是二十一百分比
[00:06:09.760 --> 00:06:10.680]  或者三十一百分比
[00:06:10.680 --> 00:06:11.160]  這個
[00:06:11.160 --> 00:06:14.160]  你記住是一個統計平均數
[00:06:14.160 --> 00:06:16.240]  九百分比的時間用在進食
[00:06:16.240 --> 00:06:18.400]  八百分比的時間用在搭車
[00:06:18.400 --> 00:06:20.560]  七百分比的時間用在娛樂
[00:06:20.560 --> 00:06:22.160]  六百分比的時間用在生病
[00:06:22.160 --> 00:06:23.160]  哇
[00:06:23.160 --> 00:06:25.120]  應該是財多身之若
[00:06:25.120 --> 00:06:27.200]  最特別的是什麼呢
[00:06:27.200 --> 00:06:29.680]  三百分比的時間用在穿衣服
[00:06:29.680 --> 00:06:32.640]  我覺得這個樣貌應該比較講究衣著
[00:06:32.640 --> 00:06:35.040]  講究外表打扮那些
[00:06:35.040 --> 00:06:36.080]  丁子梅
[00:06:36.080 --> 00:06:38.200]  這個是一個統計
[00:06:38.200 --> 00:06:39.280]  但是你
[00:06:39.280 --> 00:06:42.080]  用你的時間在什麼地方呢
[00:06:42.080 --> 00:06:43.080]  你的時間
[00:06:43.080 --> 00:06:47.000]  是不是用在一些有意義的地方呢
[00:06:47.000 --> 00:06:49.280]  以下我想跟大家分享
[00:06:49.280 --> 00:06:51.360]  舊約聖經的一個作者摩西
[00:06:51.360 --> 00:06:53.880]  和新約聖經的一個作者叫做保羅
[00:06:53.880 --> 00:06:54.880]  讓他
[00:06:54.880 --> 00:06:56.720]  我們一起去看看
[00:06:56.720 --> 00:06:58.520]  這兩位
[00:06:58.520 --> 00:07:00.360]  聖經的作者
[00:07:00.360 --> 00:07:01.760]  跟我們分享
[00:07:01.760 --> 00:07:04.960]  有關時間管理的兩個智慧
[00:07:04.960 --> 00:07:06.160]  第一個智慧
[00:07:06.160 --> 00:07:07.000]  就是我們要明白
[00:07:07.000 --> 00:07:09.480]  我們從來都不是時間的主
[00:07:09.480 --> 00:07:12.160]  很多人以為他可以控制時間
[00:07:12.160 --> 00:07:14.000]  但是沒有辦法控制時間
[00:07:14.000 --> 00:07:16.160]  我們從來都不是時間的主
[00:07:16.160 --> 00:07:18.000]  反而神才是時間的主
[00:07:18.000 --> 00:07:20.080]  我們看看今天第一段的聖經
[00:07:20.080 --> 00:07:21.040]  詩篇九十篇
[00:07:21.040 --> 00:07:22.040]  一節二節
[00:07:22.040 --> 00:07:22.920]  等待我們一起讀
[00:07:22.920 --> 00:07:24.240]  一二三
[00:07:24.240 --> 00:07:28.480]  主啊你世世代代作我們的居所
[00:07:28.480 --> 00:07:30.920]  珠山未曾生出
[00:07:30.920 --> 00:07:33.960]  地與世界你未曾造成
[00:07:33.960 --> 00:07:38.640]  從耿古到永遠你事實
[00:07:38.640 --> 00:07:42.480]  詩篇九十篇是摩西在一百二十歲的時候
[00:07:42.480 --> 00:07:46.080]  他回顧反思他的人生寫成
[00:07:46.080 --> 00:07:49.080]  等於一百二十年都是不短的日子
[00:07:49.080 --> 00:07:51.520]  是很長的日子
[00:07:51.520 --> 00:07:56.480]  所以摩西其實可以說他是歷盡世情
[00:07:56.480 --> 00:08:01.240]  他見盡人生裡面的百態一切的世事
[00:08:01.240 --> 00:08:05.200]  所以他一開始就知道什麼是最重要的
[00:08:05.200 --> 00:08:06.720]  神是永恆的
[00:08:06.720 --> 00:08:07.760]  什麼叫永恆
[00:08:07.760 --> 00:08:09.480]  在這個宇宙未出現之前
[00:08:09.480 --> 00:08:10.760]  神已經在這裡
[00:08:10.760 --> 00:08:13.120]  到了這個宇宙甚至所有的消失
[00:08:13.120 --> 00:08:14.120]  神都在這裡
[00:08:14.120 --> 00:08:16.800]  所以神的永恆是無法相比的
[00:08:16.800 --> 00:08:20.600]  但是我們看第一句就比較特別
[00:08:20.600 --> 00:08:22.920]  世世代代是我們的居所
[00:08:22.920 --> 00:08:24.000]  如果大家記得
[00:08:24.000 --> 00:08:26.920]  有一首詩歌是用了這段聖經
[00:08:26.920 --> 00:08:32.080]  「祝阿尼叔叔帶帶祝阿尼叔叔」
[00:08:32.080 --> 00:08:35.200]  有一個小朋友聽完這首詩歌
[00:08:35.200 --> 00:08:36.920]  第一句就問我
[00:08:36.920 --> 00:08:39.720]  是否神是世世代代
[00:08:39.720 --> 00:08:43.400]  是我們的半島酒店和四季酒店
[00:08:43.400 --> 00:08:46.920]  我說你都挺懂得住的
[00:08:46.920 --> 00:08:47.840]  不是
[00:08:47.840 --> 00:08:49.160]  居所是什麼意思呢
[00:08:49.160 --> 00:08:51.080]  居所是給我們舒服
[00:08:51.080 --> 00:08:52.240]  給我們溫暖
[00:08:52.240 --> 00:08:55.080]  給我們真正安全感的地方
[00:08:55.080 --> 00:08:57.800]  就好像一個理想的家
[00:08:57.800 --> 00:08:59.200]  回家
[00:08:59.200 --> 00:09:00.520]  所以有些人認為
[00:09:00.520 --> 00:09:02.480]  我們回去找神
[00:09:02.480 --> 00:09:03.760]  建立那個關係
[00:09:03.760 --> 00:09:08.360]  就好像回去給我們安全感的家
[00:09:08.360 --> 00:09:09.840]  神是永恆的
[00:09:09.840 --> 00:09:11.360]  祂不會變的
[00:09:11.360 --> 00:09:13.840]  所以祂給了我們真正的安全感
[00:09:13.840 --> 00:09:15.560]  就是因為神是永恆
[00:09:15.560 --> 00:09:17.880]  祂不會變的
[00:09:17.880 --> 00:09:21.360]  所以我們人類就要明白自己的限制
[00:09:21.360 --> 00:09:23.560]  很多人覺得自己可以控制時間
[00:09:23.560 --> 00:09:24.920]  我們是時間的主
[00:09:24.920 --> 00:09:26.680]  我是我的時間的主
[00:09:26.680 --> 00:09:27.880]  但是從來都不是
[00:09:27.880 --> 00:09:30.400]  人不單止不是時間的主
[00:09:30.400 --> 00:09:32.760]  我們是給時間控制的
[00:09:32.760 --> 00:09:34.440]  我們繼續看
[00:09:34.440 --> 00:09:36.760]  詩篇九十篇三至六節
[00:09:36.760 --> 00:09:37.360]  我們一起讀
[00:09:37.360 --> 00:09:38.680]  一二三
[00:09:38.680 --> 00:09:41.480]  「你使人歸於塵土說」
[00:09:41.480 --> 00:09:43.680]  「你們世人要歸回」
[00:09:43.680 --> 00:09:44.920]  「在你看來」
[00:09:44.920 --> 00:09:47.840]  「千年如已過的昨日」
[00:09:47.840 --> 00:09:50.280]  「猶如夜間的一更」
[00:09:50.280 --> 00:09:52.960]  「你叫他們如水沖去」
[00:09:52.960 --> 00:09:54.880]  「他們如睡一覺」
[00:09:54.880 --> 00:09:57.880]  「早晨他們如生長的草」
[00:09:57.880 --> 00:10:00.200]  「早晨發芽生長」
[00:10:00.200 --> 00:10:04.200]  「晚上割下枯幹」
[00:10:04.200 --> 00:10:08.120]  摩西說人生
[00:10:08.120 --> 00:10:10.520]  好像有三件事
[00:10:10.520 --> 00:10:11.720]  第一件事
[00:10:11.720 --> 00:10:15.600]  就是曠野下雨時的洪水
[00:10:15.600 --> 00:10:17.560]  曠野是很乾的
[00:10:17.560 --> 00:10:19.240]  但是萬一下雨
[00:10:19.240 --> 00:10:20.400]  那些洪水就很快
[00:10:20.400 --> 00:10:22.040]  因為地形的問題
[00:10:22.040 --> 00:10:23.480]  很猛很大
[00:10:23.480 --> 00:10:25.000]  但是特色是什麼呢
[00:10:25.000 --> 00:10:26.560]  一下子沖完就沒有了
[00:10:26.560 --> 00:10:28.120]  因為周圍都是沙
[00:10:28.120 --> 00:10:30.240]  很快水就滲透了
[00:10:30.240 --> 00:10:33.080]  所以很快如水沖去
[00:10:33.080 --> 00:10:34.160]  第二件事
[00:10:34.160 --> 00:10:37.720]  就是人生短促到好像睡了一覺
[00:10:37.720 --> 00:10:38.760]  你閉上眼睛睡著
[00:10:38.760 --> 00:10:41.000]  然後睜大眼睛醒來
[00:10:41.000 --> 00:10:43.640]  就好像過了一輩子一樣
[00:10:43.640 --> 00:10:45.120]  極之短促
[00:10:45.120 --> 00:10:46.680]  第三件事
[00:10:46.680 --> 00:10:50.040]  就好像沙漠的野草一樣
[00:10:50.040 --> 00:10:51.760]  沙漠的野草有什麼特色呢
[00:10:51.760 --> 00:10:54.080]  很快結束它的生命
[00:10:54.080 --> 00:10:55.800]  早上生出來
[00:10:55.800 --> 00:10:57.480]  晚上就枯乾了
[00:10:57.480 --> 00:10:58.600]  極之短促
[00:10:58.600 --> 00:11:00.120]  用四個字來形容
[00:11:00.120 --> 00:11:01.760]  盤花一現
[00:11:01.760 --> 00:11:06.440]  所以我們人是不斷被時間限制的
[00:11:06.440 --> 00:11:09.120]  但是問題是
[00:11:09.120 --> 00:11:10.840]  由古到今
[00:11:10.840 --> 00:11:14.160]  無數的人都希望突破這個時間的限制
[00:11:14.160 --> 00:11:15.840]  很希望長生
[00:11:15.840 --> 00:11:17.680]  很希望長壽
[00:11:17.680 --> 00:11:19.760]  所以坊間
[00:11:19.760 --> 00:11:23.800]  你知道健康產品市場是非常大的
[00:11:23.800 --> 00:11:24.640]  餅很大
[00:11:24.640 --> 00:11:25.320]  為什麼
[00:11:25.320 --> 00:11:28.520]  因為人都想突破這個時間的限制
[00:11:28.520 --> 00:11:30.280]  但是我們很明白
[00:11:30.280 --> 00:11:31.640]  當人想突破
[00:11:31.640 --> 00:11:35.880]  但是往往都是事與願違
[00:11:35.880 --> 00:11:38.520]  究竟香港人現在有多長壽呢
[00:11:38.520 --> 00:11:40.760]  2021年的統計
[00:11:40.760 --> 00:11:42.240]  香港的男人
[00:11:42.240 --> 00:11:43.440]  平均壽命是多少
[00:11:43.440 --> 00:11:45.880]  八十三歲
[00:11:45.880 --> 00:11:48.000]  女人多五歲
[00:11:48.000 --> 00:11:49.080]  八十八歲
[00:11:49.080 --> 00:11:50.240]  其實都頗長壽
[00:11:50.240 --> 00:11:51.640]  如果大家比較以前
[00:11:51.640 --> 00:11:53.560]  其實香港人是長壽了很多
[00:11:53.560 --> 00:11:56.480]  甚至有人說香港人比日本人更長壽
[00:11:56.480 --> 00:11:57.760]  現在的香港人
[00:11:57.760 --> 00:12:02.000]  但是無論你長壽了多少都好
[00:12:02.000 --> 00:12:03.520]  相較於永恆
[00:12:03.520 --> 00:12:05.920]  其實我們的人生都是很短促的
[00:12:05.920 --> 00:12:07.880]  既然人生是這麼短促
[00:12:07.880 --> 00:12:11.640]  我們應該好好地運用這些寶貴的時間
[00:12:11.640 --> 00:12:13.440]  但是世人怎麼運用呢
[00:12:13.440 --> 00:12:15.440]  更有效率地運用
[00:12:15.440 --> 00:12:17.280]  什麼叫更有效率
[00:12:17.280 --> 00:12:18.960]  就是你用時間競賽
[00:12:18.960 --> 00:12:20.240]  你有沒有聽過周圍的人說
[00:12:20.240 --> 00:12:21.760]  我現在跟時間競賽
[00:12:21.760 --> 00:12:23.600]  希望快過時間
[00:12:23.600 --> 00:12:24.880]  是什麼呢
[00:12:24.880 --> 00:12:25.960]  更有效率是什麼呢
[00:12:25.960 --> 00:12:29.440]  就是將更多的東西塞進有限的時間表裡
[00:12:29.440 --> 00:12:32.320]  就算時間表密密麻麻都好
[00:12:32.320 --> 00:12:33.520]  你繼續塞進去
[00:12:33.520 --> 00:12:35.000]  結果這個人會怎樣呢
[00:12:35.000 --> 00:12:36.240]  越來越忙
[00:12:36.240 --> 00:12:39.080]  慢慢他就不是自己作主了
[00:12:39.080 --> 00:12:45.440]  他就被這些忙碌完全吞噬
[00:12:45.440 --> 00:12:47.640]  特別這個時代大家都明白
[00:12:47.640 --> 00:12:51.320]  這個是資訊科技發達的時代
[00:12:51.320 --> 00:12:53.520]  很久之前
[00:12:53.520 --> 00:12:54.800]  那個時代
[00:12:54.800 --> 00:12:56.640]  就是沒有電郵
[00:12:56.640 --> 00:12:58.200]  沒有WhatsApp
[00:12:58.200 --> 00:13:00.080]  沒有FaceTime
[00:13:00.080 --> 00:13:01.360]  沒有Zoom
[00:13:01.360 --> 00:13:04.600]  在那個時代你下班
[00:13:04.600 --> 00:13:06.000]  你的上司
[00:13:06.000 --> 00:13:07.400]  你的客戶
[00:13:07.400 --> 00:13:09.280]  甚至你的下屬
[00:13:09.280 --> 00:13:11.320]  都接受到一件事實
[00:13:11.320 --> 00:13:12.400]  就是什麼呢
[00:13:12.400 --> 00:13:15.200]  我已經下班了
[00:13:15.200 --> 00:13:17.240]  但現在是沒有這句說話的
[00:13:17.240 --> 00:13:19.600]  你是不可能下班了
[00:13:19.600 --> 00:13:21.360]  無論你願不願意都好
[00:13:21.360 --> 00:13:22.760]  半推半就都好
[00:13:22.760 --> 00:13:24.480]  你是沒有下班的時間
[00:13:24.480 --> 00:13:26.040]  你作一個下班時間
[00:13:26.040 --> 00:13:27.800]  我七點鐘下班是騙人的
[00:13:27.800 --> 00:13:29.520]  你之後的人都會找到你
[00:13:29.520 --> 00:13:31.960]  所以你是不能下班的
[00:13:31.960 --> 00:13:33.920]  但是專家也這樣說
[00:13:33.920 --> 00:13:37.720]  現代人為什麼會這麼忙
[00:13:37.720 --> 00:13:39.320]  也有這麼大的壓力
[00:13:39.320 --> 00:13:41.080]  就是因為忙和壓力
[00:13:41.080 --> 00:13:43.240]  不願意和人發生衝突
[00:13:43.240 --> 00:13:44.280]  為什麼呢
[00:13:44.280 --> 00:13:47.200]  因為人很想扮演神的角色
[00:13:47.200 --> 00:13:49.000]  很想做主
[00:13:49.000 --> 00:13:54.200]  很想控制我們所有事情的發展進度和結果
[00:13:54.200 --> 00:13:56.000]  如果人想做神
[00:13:56.000 --> 00:13:58.000]  想控制結果的時候
[00:13:58.000 --> 00:14:00.840]  他就不懂得什麼叫做教託
[00:14:00.840 --> 00:14:01.800]  怎樣教託
[00:14:01.800 --> 00:14:03.120]  可能大家明白的
[00:14:03.120 --> 00:14:06.600]  當你很盡力去做一件事的時候
[00:14:06.600 --> 00:14:08.000]  你很盡力都搞不定
[00:14:08.000 --> 00:14:08.840]  去到一個位置
[00:14:08.840 --> 00:14:10.560]  你知道要教託的
[00:14:10.560 --> 00:14:11.520]  不過問題是什麼
[00:14:11.520 --> 00:14:13.720]  人不願意教託
[00:14:13.720 --> 00:14:17.240]  我在教會裡牧養了二十多年
[00:14:17.240 --> 00:14:19.960]  在當中看到很多頂姐妹
[00:14:19.960 --> 00:14:25.080]  在教託給神的事情上
[00:14:25.080 --> 00:14:26.840]  有很多很多的掙扎
[00:14:26.840 --> 00:14:29.520]  她們也有一些共通點的
[00:14:29.520 --> 00:14:31.960]  其中一個共通點
[00:14:31.960 --> 00:14:33.720]  就是她們覺得
[00:14:33.720 --> 00:14:36.560]  好像跟神在扯大纜
[00:14:36.560 --> 00:14:38.920]  頂姐妹有沒有扯過大纜
[00:14:38.920 --> 00:14:40.920]  跟神在扯大纜
[00:14:40.920 --> 00:14:42.280]  在她們的潛意識裡覺得
[00:14:42.280 --> 00:14:44.040]  好像神是她的敵人
[00:14:44.040 --> 00:14:47.000]  甚至不知道大家有沒有看過魷魚遊戲
[00:14:47.000 --> 00:14:49.240]  在魷魚遊戲裡也有扯大纜
[00:14:49.240 --> 00:14:53.240]  但是在魷魚遊戲中扯大纜才會死
[00:14:53.240 --> 00:14:55.000]  我們的潛意識就是
[00:14:55.000 --> 00:14:57.200]  她們跟神在扯大纜
[00:14:57.200 --> 00:14:59.240]  好像神把她的東西扯走
[00:14:59.240 --> 00:15:01.520]  所以她們一定要扯回來
[00:15:01.520 --> 00:15:04.160]  還有潛意識覺得神是她的敵人
[00:15:04.160 --> 00:15:05.840]  還有潛意識覺得
[00:15:05.840 --> 00:15:07.720]  如果扯掉了就要死
[00:15:07.720 --> 00:15:08.440]  所以頂姐妹
[00:15:08.440 --> 00:15:09.480]  今天我想跟大家說
[00:15:09.480 --> 00:15:12.240]  神不是你的敵人
[00:15:12.240 --> 00:15:14.200]  神從來都不是我們的敵人
[00:15:14.200 --> 00:15:14.840]  但是問題是
[00:15:14.840 --> 00:15:16.280]  我們不教託的時候
[00:15:16.280 --> 00:15:19.040]  我們就好像跟神在扯大纜
[00:15:19.040 --> 00:15:20.560]  唯有一件事很重要的
[00:15:20.560 --> 00:15:21.480]  我們真的要明白
[00:15:21.480 --> 00:15:25.240]  誰才是一切事的主宰
[00:15:25.240 --> 00:15:27.880]  誰是我們人生一切的主宰
[00:15:27.880 --> 00:15:29.320]  當我們明白的時候
[00:15:29.320 --> 00:15:33.320]  我們就學跟神的時間表
[00:15:33.320 --> 00:15:35.480]  不是跟我們的時間表
[00:15:35.480 --> 00:15:37.080]  如果我們這樣做的話
[00:15:37.080 --> 00:15:40.480]  我們的人生會邁向得勝有餘的人生
[00:15:40.480 --> 00:15:41.760]  怎樣表現呢
[00:15:41.760 --> 00:15:43.080]  就是你仍然很忙
[00:15:43.080 --> 00:15:45.840]  不過你忙而不亂
[00:15:45.840 --> 00:15:48.640]  你想不想成為忙而不亂呢
[00:15:48.640 --> 00:15:51.400]  香港人很多是亡亂
[00:15:51.400 --> 00:15:54.280]  但是當我們懂得交托的時候
[00:15:54.280 --> 00:15:56.640]  我們亡但是不亂
[00:15:56.640 --> 00:15:58.400]  因為我們知道一個真理
[00:15:58.400 --> 00:16:00.600]  這個真理是誰掌管你
[00:16:00.600 --> 00:16:02.080]  誰掌管今天
[00:16:02.080 --> 00:16:03.800]  誰掌管你的將來
[00:16:03.800 --> 00:16:05.960]  誰掌管明天
[00:16:05.960 --> 00:16:10.040]  這個是摩西教我們的第一個智慧
[00:16:10.040 --> 00:16:11.200]  第二個智慧就是
[00:16:11.200 --> 00:16:14.520]  既然我們從來都不是時間的主
[00:16:14.520 --> 00:16:16.040]  神才是時間的主
[00:16:16.040 --> 00:16:17.200]  我們就要學了
[00:16:17.200 --> 00:16:21.080]  用神的角度去管理我們的時間
[00:16:21.080 --> 00:16:22.840]  去善用我們的時間
[00:16:22.840 --> 00:16:25.160]  所以摩西這樣祈禱
[00:16:25.160 --> 00:16:27.720]  我們一起看師篇九十篇的十二節
[00:16:27.720 --> 00:16:28.480]  我們一起讀好嗎
[00:16:28.480 --> 00:16:29.640]  一二三
[00:16:29.640 --> 00:16:34.360]  求你指教我們怎樣數算自己的日子
[00:16:34.360 --> 00:16:37.920]  好叫我們得著智慧的心
[00:16:37.920 --> 00:16:39.240]  數算
