
[00:00:00.000 --> 00:00:04.400]  但現在沒準我們常常都經歷到很多不一樣的事情
[00:04:32.100 --> 00:04:33.800]  把我提在風中
[00:04:33.800 --> 00:04:35.800]  使我乍風而行
[00:04:35.800 --> 00:04:40.000]  又使我消滅在裂空中
[00:04:40.000 --> 00:04:43.500]  這裏是約伯不明白的事
[00:04:43.500 --> 00:04:49.400]  他以爲他一生承受的痛苦是出於上帝
[00:04:49.400 --> 00:04:55.300]  其實我們知道這個痛苦是出於撒旦所給他的
[00:04:55.300 --> 00:05:00.900]  他看到神好像看到他好像仇敵的一樣
[00:05:00.900 --> 00:05:03.800]  用風把他沒有價值的人生
[00:05:03.800 --> 00:05:07.400]  好像康丕的一樣吹送
[00:05:07.400 --> 00:05:12.800]  並且在裂縫的當中消失在人間
[00:05:12.800 --> 00:05:16.400]  我相信一個人走過苦難的道路
[00:05:16.400 --> 00:05:20.800]  都很希望人能夠看中他的感覺
[00:05:20.800 --> 00:05:22.200]  他的存在
[00:05:22.200 --> 00:05:23.900]  他的意義
[00:05:23.900 --> 00:05:28.100]  然而他所經歷到的卻是相反
[00:05:28.100 --> 00:05:30.800]  這位上帝待他禪人
[00:05:30.800 --> 00:05:33.100]  又用大能追逼他
[00:05:33.100 --> 00:05:36.300]  我知道要使我臨到死地
[00:05:36.300 --> 00:05:40.000]  到那爲衆人所生的應載
[00:05:40.000 --> 00:05:42.100]  應載就是死亡
[00:05:42.100 --> 00:05:44.400]  然而人不倒
[00:05:44.400 --> 00:05:46.500]  豈不伸手遇患難
[00:05:46.500 --> 00:05:48.000]  豈不求救呢
[00:05:48.000 --> 00:05:49.200]  人遭難
[00:05:49.200 --> 00:05:52.200]  我豈不爲他哭泣
[00:05:52.200 --> 00:05:53.500]  人貧乏
[00:05:53.500 --> 00:05:56.500]  我豈不爲他憂愁
[00:05:56.500 --> 00:05:57.900]  我仰望得好處
[00:05:57.900 --> 00:05:59.400]  災難就到了
[00:05:59.400 --> 00:06:02.300]  我等待光明黑暗便來了
[00:06:02.300 --> 00:06:06.100]  這是講到約伯沒有放棄與神的關係
[00:06:06.100 --> 00:06:10.400]  但是卻在他的人生教育裏面感覺到
[00:06:10.400 --> 00:06:15.500]  他過去如何善待那一些貧窮的憂愁的人
[00:06:15.500 --> 00:06:17.900]  竟然在仰望神的時候
[00:06:17.900 --> 00:06:21.800]  不僅沒有得到神所賜下的安慰
[00:06:21.800 --> 00:06:25.000]  反而禍患就來了
[00:06:25.000 --> 00:06:26.600]  原文在二十六節裏面
[00:06:26.600 --> 00:06:29.300]  禍患就來的成文的意思是
[00:06:29.300 --> 00:06:31.500]  禍患忽然而來
[00:06:31.500 --> 00:06:34.600]  這個是約伯記第一章十三節裏面講到
[00:06:34.600 --> 00:06:39.500]  撒旦攻擊約伯的同一個字
[00:06:39.500 --> 00:06:41.800]  我心裏面
[00:06:41.800 --> 00:06:45.000]  煩憂不安困苦的日子臨到我身
[00:06:45.000 --> 00:06:49.100]  我沒有日光就哀苦行走
[00:06:49.100 --> 00:06:52.600]  我在會中站立求救
[00:06:52.600 --> 00:06:56.200]  爲什麼站立是尋求公義的意思
[00:06:56.200 --> 00:06:58.100]  由他經歷到的是什麼
[00:06:58.100 --> 00:07:01.000]  我與野狗爲弟兄
[00:07:01.000 --> 00:07:07.400]  與落鳥爲同伴
[00:07:07.400 --> 00:07:13.900]  我過去有七次跟大家來講約伯記中的苦難
[00:07:13.900 --> 00:07:19.300]  從爲什麼到怎麼樣看苦難的榮耀
[00:07:19.300 --> 00:07:21.800]  我可以跟大家說
[00:07:21.800 --> 00:07:24.300]  面臨在苦難的日子裏面
[00:07:24.300 --> 00:07:29.000]  沒有一個人能夠理性的給你一個答案
[00:07:29.000 --> 00:07:34.500]  也沒有一個哲學的答案能夠滿足你
[00:07:34.500 --> 00:07:36.200]  這裏所描說的
[00:07:36.200 --> 00:07:41.800]  約伯在不明白不知道的情況底下
[00:07:41.800 --> 00:07:48.100]  殘忍的把他心靈中的掙扎來宣告出來
[00:07:48.100 --> 00:07:52.000]  我相信苦難當中最困難表達的地方
[00:07:52.000 --> 00:07:54.100]  不是爲什麼
[00:07:54.100 --> 00:07:56.200]  是說你所經歷到的
[00:07:56.200 --> 00:08:01.100]  這個人生與人生理想相違的
[00:08:01.100 --> 00:08:04.800]  這些傷愈的遭遇
[00:08:04.800 --> 00:08:10.700]  苦難好像一個作者要寫一個文章在一個字上一樣
[00:08:10.700 --> 00:08:15.200]  當苦難落在人生的裏面
[00:08:15.200 --> 00:08:21.000]  好像這個字句這個文字不能夠修改
[00:08:21.000 --> 00:08:25.400]  每個人看到苦難的都有一定的反應
[00:08:25.400 --> 00:08:30.400]  不錯苦難臨到當事人是非常痛苦的
[00:08:30.400 --> 00:08:37.800]  但是苦難臨到周邊的人也一樣產生了很多反思
[00:08:37.800 --> 00:08:39.800]  痛苦的時候
[00:08:39.800 --> 00:08:44.000]  我在夏天的時候碰到一個教會的長老
[00:08:44.000 --> 00:08:48.600]  這個長老在過去教會里面一直從我認識他
[00:08:48.600 --> 00:08:52.300]  到現在退休了三十五年
[00:08:52.300 --> 00:08:55.500]  都是衷心在教會里面服事
[00:08:55.500 --> 00:08:58.700]  不知道爲什麼他特別就問我
[00:08:58.700 --> 00:09:03.800]  他說牧師你覺得苦難是什麼
[00:09:03.800 --> 00:09:07.100]  那我覺得很少在一般的傑出裏面
[00:09:07.100 --> 00:09:09.200]  人會問到這些問題
[00:09:09.200 --> 00:09:11.900]  那我就觀察他的人生
[00:09:11.900 --> 00:09:16.700]  我就發覺到他人生沒有太大的苦難
[00:09:16.700 --> 00:09:20.800]  比方說他的女士最近失去了工作
[00:09:20.800 --> 00:09:25.700]  他的女兒跟他女士搬到他的家裏面住在他的basement
[00:09:25.700 --> 00:09:29.400]  我相信這個不算是一個苦難吧
[00:09:29.400 --> 00:09:34.400]  比方說他的太太以前過去每個星期天在教會里面
[00:09:34.400 --> 00:09:36.600]  爲着福音的朋友做飯
[00:09:36.600 --> 00:09:41.100]  現在走路的時候發覺到腿開始痛
[00:09:41.100 --> 00:09:42.800]  走一步痛一步
[00:09:42.800 --> 00:09:46.900]  我相信這個可以算是一點點的苦難吧
[00:09:46.900 --> 00:09:52.100]  那麼他過去在美國的公司Bell的這個公司裏面
[00:09:52.100 --> 00:09:53.800]  因爲解體的緣故
[00:09:53.800 --> 00:09:57.200]  後來就去了一個分公司裏面做工程師
[00:09:57.200 --> 00:09:58.900]  後來做了manager
[00:09:58.900 --> 00:10:04.000]  那這個工作他被分配這個工作是個沒有盼望的工作
[00:10:04.000 --> 00:10:09.700]  意思是說在他分出來的公司裏面是每年每年虧本的
[00:10:09.700 --> 00:10:12.300]  他就做了二十幾年三十年
[00:10:12.300 --> 00:10:14.700]  對他來說是沒有前途沒有盼望
[00:10:14.700 --> 00:10:19.100]  我相信這個也不可以算是苦難吧
[00:10:19.100 --> 00:10:20.200]  那麼我就問他
[00:10:20.200 --> 00:10:25.100]  我說對你來說爲什麼會問這個問題呢
[00:10:25.100 --> 00:10:29.100]  他就發覺到原來苦難淋到他的身上
[00:10:29.100 --> 00:10:31.600]  只是一個生活當中的調整
[00:10:31.600 --> 00:10:33.100]  女士沒有工作
[00:10:33.100 --> 00:10:35.200]  太太開始有一點背痛了
[00:10:35.200 --> 00:10:36.800]  或者工作當中沒有盼望
[00:10:36.800 --> 00:10:42.100]  但最影響他的就是當他去帶領教會查經的聚會的當中
[00:10:42.100 --> 00:10:44.700]  就認識一位的姊妹
[00:10:44.700 --> 00:10:48.200]  這位的姊妹過去的二十年
[00:10:48.200 --> 00:10:53.500]  照顧他的這個中風的先生
[00:10:53.500 --> 00:10:54.600]  結果過了二十年
[00:10:54.600 --> 00:10:56.200]  二十多年以後呢
[00:10:56.200 --> 00:10:58.300]  這個先生就去世
[00:10:58.300 --> 00:11:02.400]  樓下了一個小的生意
[00:11:02.400 --> 00:11:04.900]  那麼對這個姊妹來說
[00:11:04.900 --> 00:11:07.100]  先生已經走過這個二十幾年
[00:11:07.100 --> 00:11:09.600]  這個身體肉身痛苦的事情
[00:11:09.600 --> 00:11:10.600]  被截去
[00:11:10.600 --> 00:11:13.200]  他是可以接受
[00:11:13.200 --> 00:11:14.900]  那結果過了一個月以後呢
[00:11:14.900 --> 00:11:21.200]  他的女兒是因爲思念父親自殺
[00:11:21.200 --> 00:11:23.700]  那麼他說
[00:11:23.700 --> 00:11:25.900]  我就看到這個的姊妹
[00:11:25.900 --> 00:11:29.000]  她所經歷的事情讓我去尋求
[00:11:29.000 --> 00:11:32.400]  到底苦難是什麼
[00:11:32.400 --> 00:11:33.700]  我也覺得很多時候
[00:11:33.700 --> 00:11:35.400]  當我們面對苦難的時候
[00:11:35.400 --> 00:11:42.100]  我們很容易會把自己的苦難成爲一個宇宙性的苦難
[00:11:42.100 --> 00:11:45.700]  覺得你受的這個是人不能受的
[00:11:45.700 --> 00:11:48.500]  那從感覺上來說
[00:11:48.500 --> 00:11:51.300]  約伯的反應也是一樣
[00:11:51.300 --> 00:11:52.700]  對嗎
[00:11:52.700 --> 00:11:55.200]  但是我覺得苦難觸摸我們的地方
[00:11:55.200 --> 00:11:58.100]  不僅僅是當事人感覺到
[00:11:58.100 --> 00:12:01.600]  這在邊線的人也一樣的感受到
[00:12:01.600 --> 00:12:06.400]  苦難到底應該是怎麼樣去解讀
[00:12:06.400 --> 00:12:09.700]  所以今天我願意帶着這個
[00:12:09.700 --> 00:12:14.400]  不太有答案的這個方向來跟大家來看
[00:12:14.400 --> 00:12:19.700]  我們面對苦難當中六種的可能性
[00:12:19.700 --> 00:12:21.100]  有一些的可能性
[00:12:21.100 --> 00:12:24.100]  已經在你的人生的經歷中有出現
[00:12:24.100 --> 00:12:26.700]  有一些是在我們觸摸的當中
[00:12:26.700 --> 00:12:28.300]  稍微有了解
[00:12:28.300 --> 00:12:32.700]  有一些這只可以從信心的角度來看
[00:12:32.700 --> 00:12:33.300]  所以第一點
[00:12:33.300 --> 00:12:37.100]  我希望跟大家來稍微把約伯記的這個背景
[00:12:37.100 --> 00:12:39.900]  他苦難的背景困境
[00:12:39.900 --> 00:12:44.400]  跟大家稍微再次的解讀一下
[00:12:44.400 --> 00:12:49.700]  因爲約伯記實在除了前面對最後的四十二章裏面
[00:12:49.700 --> 00:12:53.400]  是我們很容易掌握以外
[00:12:53.400 --> 00:12:56.900]  其中的三個朋友三次的對話
[00:12:56.900 --> 00:13:01.000]  到最後以利乎年輕人出來的一個對話
[00:13:01.000 --> 00:13:04.700]  那一段其實有很多重複的地方
[00:13:04.700 --> 00:13:08.900]  所以我希望今天稍微把這個約伯記當中的一些的背景
[00:13:08.900 --> 00:13:12.800]  跟大家來打開來解讀一下
[00:13:12.800 --> 00:13:18.900]  然後再進到剛纔我講到的六個苦難的這個可能性
[00:13:18.900 --> 00:13:20.900]  好不好
[00:13:20.900 --> 00:13:22.300]  對於約伯來說
[00:13:22.300 --> 00:13:25.700]  他所遭遇到的一切患難
[00:13:25.700 --> 00:13:37.800]  差不多就結構成爲撒旦在尋找神答案的一個基礎
[00:13:37.800 --> 00:13:42.000]  撒旦不覺得約伯是一個藝人
[00:13:42.000 --> 00:13:44.400]  所以撒旦向着上帝問
[00:13:44.400 --> 00:13:51.100]  這個約伯他與你的真關係是在哪裏
[00:13:51.100 --> 00:13:54.800]  到底他是否是一個公義的人
[00:13:54.800 --> 00:13:57.500]  沒有過錯的人
[00:13:57.500 --> 00:14:00.900]  到底他在人的眼中所顯露的公義
[00:14:00.900 --> 00:14:07.000]  到底是否真的是他內心中的公義
[00:14:07.000 --> 00:14:10.000]  他的信心是否堅固
[00:14:10.000 --> 00:14:18.300]  他的品格是否是無可以否定
[00:14:18.300 --> 00:14:22.600]  在約伯所走過的這個苦難的道路的裏面
[00:14:22.600 --> 00:14:26.200]  好像給我們看到一個更清楚的地方
[00:14:26.200 --> 00:14:29.200]  不是上帝如何回答他
[00:14:29.200 --> 00:14:33.400]  是上帝允許我們來看約伯走過苦難當中
[00:14:33.400 --> 00:14:38.000]  他心裏面的這個路程是什麼
[00:14:38.000 --> 00:14:41.300]  所以那三個朋友發出來的問題
[00:14:41.300 --> 00:14:44.500]  我們不祈求約伯有回答
[00:14:44.500 --> 00:14:47.300]  但是三個朋友發出來的問題
[00:14:47.300 --> 00:14:49.500]  卻讓我們真正地看到
[00:14:49.500 --> 00:14:52.100]  約伯走過苦難道路當中
[00:14:52.100 --> 00:14:56.100]  他是如何處理苦難
[00:14:56.100 --> 00:15:00.500]  人生當中的試探、受苦、營有
[00:15:00.500 --> 00:15:04.000]  都正在試驗每一個人
[00:15:04.000 --> 00:15:09.200]  在苦難中把人最好的地方顯露出來
[00:15:09.200 --> 00:15:16.400]  也把人最壞的、最軟弱的地方顯露出來
[00:15:16.400 --> 00:15:23.000]  最明顯的就是把人在苦難中隱藏着的
[00:15:23.000 --> 00:15:27.500]  不爲人所知道的品格顯露出來
[00:15:27.500 --> 00:15:30.500]  當一個人受着壓力的時候
[00:15:30.500 --> 00:15:38.400]  他在暗處人所不知道的事情開始顯露出來
[00:15:38.400 --> 00:15:44.100]  最近在美國裏面發生一個很大的事情
[00:15:44.100 --> 00:15:47.300]  就是伊波拉的事件
[00:15:47.300 --> 00:15:51.000]  當中有一個在德州的一個護士
[00:15:51.000 --> 00:15:54.200]  因爲接觸到一個伊波拉的病者
[00:15:54.200 --> 00:15:57.800]  所以後來他受感染
[00:15:57.800 --> 00:16:04.100]  後來被送到馬裏南的國家的機構去治療
[00:16:04.100 --> 00:16:05.500]  昨天在採訪的時候
[00:16:05.500 --> 00:16:07.100]  人家問他你開始好了
[00:16:07.100 --> 00:16:08.600]  你有什麼感受
[00:16:08.600 --> 00:16:11.100]  有沒有感賞
[00:16:11.100 --> 00:16:14.000]  他說謝謝很多人的關注
[00:16:14.000 --> 00:16:19.100]  但是我覺得我最得幫助的地方
[00:16:19.100 --> 00:16:21.500]  不是人對我的關懷
[00:16:21.500 --> 00:16:24.700]  我最幫助我的地方是我的禱告
[00:16:24.700 --> 00:16:29.000]  我不知道他是一個基督徒還是一個天主教徒
[00:16:29.000 --> 00:16:32.900]  但是我相信在一個人遇到遭遇患難的時候
[00:16:32.900 --> 00:16:36.200]  顯露出來的是他隱藏的這個品格
[00:16:36.200 --> 00:16:40.800]  所以約伯在回答三個這個朋友對他的問話的時候
[00:16:40.800 --> 00:16:44.800]  你可以看到約伯在那個時候是承受着什麼
[00:16:44.800 --> 00:16:47.300]  他的反應是什麼
[00:16:47.300 --> 00:16:53.500]  雖然約伯的朋友這三個朋友對他產生善意
[00:16:53.500 --> 00:16:57.800]  也帶着敬虔的態度來面對他的苦難問題
[00:16:57.800 --> 00:17:03.800]  但是這三個朋友從來沒有爲約伯帶來一個正確的答案
[00:17:03.800 --> 00:17:04.800]  我們看的時候
[00:17:04.800 --> 00:17:10.400]  我們很清楚發現沒有一個答案是聖經裏面上我們啓示
[00:17:10.400 --> 00:17:14.500]  就因爲這三個人面對着一個很殘耗的
[00:17:14.500 --> 00:17:16.800]  很讓我們焦慮的一個問題
[00:17:16.800 --> 00:17:20.000]  所以就讓他們驅使他們
[00:17:20.000 --> 00:17:24.600]  要在神的眼光當中來處理苦難的事情
[00:17:24.600 --> 00:17:26.800]  所以我覺得在約伯記錄裏面
[00:17:26.800 --> 00:17:31.200]  這個是我們人生當中第一個的看見
[00:17:31.200 --> 00:17:36.000]  我們沒有辦法透過思想哲學的方法來處理苦難
[00:17:36.000 --> 00:17:41.200]  我們也沒有辦法透過一個理性的方法來處理我們的患難
[00:17:41.200 --> 00:17:43.000]  我們能怎麼樣處理
[00:17:43.000 --> 00:17:45.200]  就是在這些無助
[00:17:45.200 --> 00:17:46.400]  這些困難
[00:17:46.400 --> 00:17:50.400]  這些互相矛盾的這些的處境底下
[00:17:50.400 --> 00:17:56.800]  發現神正在驅使我們以信仰的角度來看苦難
[00:17:56.800 --> 00:17:58.200]  所以感謝讚美主
[00:17:58.200 --> 00:18:00.600]  我們基督徒有這一種的盼望
[00:18:00.600 --> 00:18:04.100]  面對着不同類型的苦難
[00:18:04.100 --> 00:18:08.600]  原來神就在環境的當中推我們
[00:18:08.600 --> 00:18:10.600]  壓我們
[00:18:10.600 --> 00:18:19.800]  讓我們被引到進到一個與神關係的這個範圍來看苦難
[00:18:19.800 --> 00:18:23.800]  這個是約伯記苦難的背景
[00:18:23.800 --> 00:18:31.600]  好 到底我們透過約伯可以怎麼樣看我們人生的苦難呢
[00:18:31.600 --> 00:18:36.800]  我相信最少有六個可能的解釋
[00:18:36.800 --> 00:18:38.100]  那這六個解釋呢
[00:18:38.100 --> 00:18:39.700]  有一些是很容易聽進去
[00:18:39.700 --> 00:18:42.000]  有一些是很難聽進去
[00:18:42.000 --> 00:18:45.300]  意思是說有一些你可以一下子可以接受
[00:18:45.300 --> 00:18:48.300]  有一些你是永遠不能接受
[00:18:48.300 --> 00:18:51.700]  我先講第一個層次的有四個可能性
[00:18:51.700 --> 00:18:53.900]  我叫苦難的因果
[00:18:53.900 --> 00:18:57.700]  因爲我們思維的觀念常常都希望有因有果
[00:18:57.700 --> 00:19:01.700]  所以我們很希望就是若是苦難是果那個因在什麼地方
[00:19:01.700 --> 00:19:02.600]  我們都問這個問題
[00:19:02.600 --> 00:19:06.100]  所以先跟大家來看第一個
[00:19:06.100 --> 00:19:12.000]  而這個的苦難的因果是在我們肉身當中可以體認的
[00:19:12.000 --> 00:19:14.600]  肉身的意思是說在我的經驗裏面
[00:19:14.600 --> 00:19:16.100]  在我的人的範圍
[00:19:16.100 --> 00:19:19.900]  在我的接觸的這個的社羣裏面
[00:19:19.900 --> 00:19:21.600]  我可以感應到的
[00:19:21.600 --> 00:19:23.900]  第一個是什麼
[00:19:23.900 --> 00:19:27.100]  第一個苦難是對罪的刑罰
[00:19:27.100 --> 00:19:28.800]  我們同意嗎
[00:19:28.800 --> 00:19:33.800]  我們常常都處在這個所謂傳統的苦難觀
[00:19:33.800 --> 00:19:39.000]  也是許多我們常持守的神學的觀念裏面
[00:19:39.000 --> 00:19:41.700]  你受的苦難是因爲你有罪
[00:19:41.700 --> 00:19:45.000]  犯罪的緣故產生這個苦難
[00:19:45.000 --> 00:19:47.500]  這個是以利法的觀點
[00:19:47.500 --> 00:19:52.900]  我們看一下約伯記的十五章當中的三節怎麼說
[00:19:52.900 --> 00:19:55.300]  以利法像做約伯這樣說
[00:19:55.300 --> 00:19:57.300]  人是什麼呢
[00:19:57.300 --> 00:20:00.000]  僅算爲潔淨呢
[00:20:00.000 --> 00:20:02.400]  婦人所生的是什麼
[00:20:02.400 --> 00:20:03.900]  僅算爲惟一嗎
[00:20:03.900 --> 00:20:05.100]  這個是平行體
[00:20:05.100 --> 00:20:07.200]  這是兩句話其實講一個意思
[00:20:07.200 --> 00:20:13.100]  是說人怎麼樣可以自誇覺得他是潔淨呢
[00:20:13.100 --> 00:20:16.800]  上帝不信靠他的衆聖者
[00:20:16.800 --> 00:20:22.600]  意思是說連上帝也不相信在天上的這些的天士
[00:20:22.600 --> 00:20:25.600]  在他眼前天也不潔淨
[00:20:25.600 --> 00:20:27.500]  裏面的含義就是說
[00:20:27.500 --> 00:20:29.900]  這個天使長撒旦跌倒
[00:20:29.900 --> 00:20:32.200]  原來他也在敗壞的裏面
[00:20:32.200 --> 00:20:37.300]  上帝也不賺這些至他成爲至聖者
[00:20:37.300 --> 00:20:40.000]  何妨那一些無畏可爭
[00:20:40.000 --> 00:20:44.300]  喝罪孽如水的世人呢
[00:20:44.300 --> 00:20:49.700]  我相信這個是我們接受苦難當中最容易得來的一個結論
[00:20:49.700 --> 00:20:53.200]  這個結論是我們常常會接受的
[00:20:53.200 --> 00:20:55.200]  你今天交通意外發生
[00:20:55.200 --> 00:20:58.700]  因爲你開車不小心
[00:20:58.700 --> 00:20:59.500]  今天呢
[00:20:59.500 --> 00:21:01.200]  有這個患難淋到你身上
[00:21:01.200 --> 00:21:02.000]  是因爲呢
[00:21:02.000 --> 00:21:03.200]  你今天呢
[00:21:03.200 --> 00:21:05.200]  沒有進衛生
[00:21:05.200 --> 00:21:09.700]  我們我不說這個是個完全的答案
[00:21:09.700 --> 00:21:14.300]  但是我相信這個是解釋苦難的第一個原因
[00:21:14.300 --> 00:21:17.800]  那我不能夠講在你的環境當中
[00:21:17.800 --> 00:21:20.600]  這個是不是你在患難當中的原因
[00:21:20.600 --> 00:21:22.500]  你明白我的意思嗎
[00:21:22.500 --> 00:21:24.600]  我只可以從這個範圍的裏面
[00:21:24.600 --> 00:21:32.400]  我們可以觸摸的範圍當中來講六個可能苦難當中的一個解釋
[00:21:32.400 --> 00:21:34.800]  第二十二章的二十三節
[00:21:34.800 --> 00:21:36.300]  比較正面的來說
[00:21:36.300 --> 00:21:38.500]  你若歸上傳能者
[00:21:38.500 --> 00:21:42.700]  從你帳篷中遠處不易
[00:21:42.700 --> 00:21:44.400]  你必得見你
[00:21:44.400 --> 00:21:48.800]  意思是說若是我們曉得罪帶來的是苦難的話
[00:21:48.800 --> 00:21:52.200]  我們好好的在神的面前處理我們的罪
[00:21:52.200 --> 00:21:55.400]  我們就再次的得平安
[00:21:55.400 --> 00:22:01.600]  慈禧約伯在約伯記的第一章裏面所給我們看到
[00:22:01.600 --> 00:22:06.900]  他有很多的事情都顯露出是一個公義沒有犯罪的人
[00:22:06.900 --> 00:22:09.000]  他爲了他的兒女
[00:22:09.000 --> 00:22:14.400]  但是他們在焉惡的背後爲他們獻反擊
[00:22:14.400 --> 00:22:16.800]  在約伯記的三十一章
[00:22:16.800 --> 00:22:20.200]  約伯自己選出十一個他沒有犯的罪
[00:22:20.200 --> 00:22:22.300]  十一個
[00:22:22.300 --> 00:22:24.200]  所以很清楚讓我們看見
[00:22:24.200 --> 00:22:27.000]  約伯很清楚什麼叫做聖潔
[00:22:27.000 --> 00:22:28.400]  什麼叫公義
[00:22:28.400 --> 00:22:30.400]  看一下這十一個東西
[00:22:30.400 --> 00:22:32.400]  十一個沒有犯的
[00:22:32.400 --> 00:22:34.400]  是不是落在我們的身上
[00:22:34.400 --> 00:22:41.100]  他第一個他說我沒有貪婪一個婦人
[00:22:41.100 --> 00:22:44.100]  三十一章一到十節
[00:22:44.100 --> 00:22:46.800]  他沒有虛假的行爲
[00:22:46.800 --> 00:22:48.600]  第五節到第八節
[00:22:48.600 --> 00:22:52.600]  他沒有犯奸淫第九到十二節
[00:22:52.600 --> 00:22:57.900]  他沒有惡待他的僱員十三到十五節
[00:22:57.900 --> 00:23:02.700]  他常常顧念到貧窮的寡婦的跟孤兒的
[00:23:02.700 --> 00:23:05.300]  十六到二十三節
[00:23:05.300 --> 00:23:12.000]  他沒有把他的信念放在財富的身上
[00:23:12.000 --> 00:23:13.400]  二十四二十五節
[00:23:13.400 --> 00:23:17.000]  他沒有拜偶像二十六到二十八節
[00:23:17.000 --> 00:23:19.300]  他沒有幸災樂禍
[00:23:19.300 --> 00:23:22.300]  二十九到三十節
[00:23:22.300 --> 00:23:26.600]  他沒有拒絕一個陌生的人
[00:23:26.600 --> 00:23:28.900]  向他來接待他
[00:23:28.900 --> 00:23:30.900]  三十一三十二節
[00:23:30.900 --> 00:23:37.900]  他沒有在人的當中
[00:23:37.900 --> 00:23:43.600]  爲着接受別人對他的欣賞而忘記了
